ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10
7266;Zelfstandige;"631 Gegevensverwerking e.d.; webportals";2013;2.8;41.8;33.6;40.5;32.3;33.1;30.2;2.4;48.6;19.4
7267;Zelfstandige;"631 Gegevensverwerking e.d.; webportals";2014;2.1;39.5;29.6;37.8;27.7;38.7;30.8;1.8;43.2;14.1
7268;Zelfstandige;"631 Gegevensverwerking e.d.; webportals";2015;2.2;40.4;31.6;38.8;29.8;35.4;30.8;1.9;54.1;15.6
7269;Zelfstandige;"631 Gegevensverwerking e.d.; webportals";2016;2.2;41.0;30.6;39.4;29.4;36.5;31.6;1.9;67.8;17.2
7270;Zelfstandige;6311 Gegevensverwerking, webhosting e.d.;2007;1.4;45.8;37.7;44.0;35.5;33.3;29.4;1.1;119.3;24.5
7271;Zelfstandige;6311 Gegevensverwerking, webhosting e.d.;2008;2.1;49.7;42.0;48.7;41.1;33.4;30.8;1.8;117.2;27.0
7272;Zelfstandige;6311 Gegevensverwerking, webhosting e.d.;2009;1.4;44.8;36.2;44.5;35.9;31.6;28.7;1.3;114.1;19.8
7273;Zelfstandige;6311 Gegevensverwerking, webhosting e.d.;2010;1.4;42.4;35.9;40.9;33.8;31.1;27.9;1.1;77.7;21.4
7274;Zelfstandige;6311 Gegevensverwerking, webhosting e.d.;2011;1.7;43.1;38.9;41.6;36.2;33.7;30.6;1.4;75.3;21.1
7275;Zelfstandige;6311 Gegevensverwerking, webhosting e.d.;2012;1.9;45.9;40.2;44.8;39.3;34.8;31.3;1.6;62.6;22.0
7276;Zelfstandige;6311 Gegevensverwerking, webhosting e.d.;2013;2.0;45.2;38.2;44.0;36.8;33.6;31.0;1.7;49.5;23.7
7277;Zelfstandige;6311 Gegevensverwerking, webhosting e.d.;2014;1.1;42.2;33.2;40.4;31.4;39.3;31.5;0.9;42.6;18.4
7278;Zelfstandige;6311 Gegevensverwerking, webhosting e.d.;2015;1.2;43.0;34.4;41.5;32.9;36.1;32.0;1.0;54.3;20.8
7279;Zelfstandige;6311 Gegevensverwerking, webhosting e.d.;2016;1.1;44.1;33.0;42.5;31.6;36.8;32.4;1.0;64.8;20.3
7280;Zelfstandige;6312 Webportals;2007;0.4;41.7;34.8;39.0;32.6;35.1;27.0;0.3;122.9;22.0
7281;Zelfstandige;6312 Webportals;2008;0.5;44.7;34.4;42.6;32.3;33.6;27.3;0.4;108.2;17.6
7282;Zelfstandige;6312 Webportals;2009;0.6;40.6;30.9;38.5;28.0;31.3;27.2;0.5;78.6;14.4
7283;Zelfstandige;6312 Webportals;2010;0.7;37.4;28.0;34.9;25.5;31.3;26.5;0.5;87.7;15.8
7284;Zelfstandige;6312 Webportals;2011;0.8;37.9;27.8;36.2;26.8;34.5;28.4;0.6;78.1;12.5
7285;Zelfstandige;6312 Webportals;2012;0.9;36.0;25.4;34.5;24.7;35.1;27.9;0.7;55.5;12.9
7286;Zelfstandige;6312 Webportals;2013;0.9;34.0;24.3;32.5;23.0;31.9;28.1;0.7;45.9;11.8
7287;Zelfstandige;6312 Webportals;2014;1.0;36.4;25.3;34.8;23.5;38.1;29.2;0.8;46.2;9.7
7288;Zelfstandige;6312 Webportals;2015;1.0;37.4;29.0;35.6;27.6;34.7;30.0;0.9;54.0;11.7
7289;Zelfstandige;6312 Webportals;2016;1.1;37.8;28.2;36.3;26.5;36.1;30.8;0.9;71.6;14.6
7290;Zelfstandige;639 Overige informatievoorziening;2007;0.0;;;;;;;;;
7291;Zelfstandige;639 Overige informatievoorziening;2008;0.0;;;;;;;;;
7292;Zelfstandige;639 Overige informatievoorziening;2009;0.0;;;;;;;;;
7293;Zelfstandige;639 Overige informatievoorziening;2010;0.8;30.3;24.9;29.6;24.6;29.0;27.5;0.7;130.6;8.1
7294;Zelfstandige;639 Overige informatievoorziening;2011;0.9;31.0;26.8;30.4;25.9;32.2;30.4;0.8;131.7;8.3
7295;Zelfstandige;639 Overige informatievoorziening;2012;0.9;31.6;26.0;31.0;25.5;32.7;31.0;0.8;122.1;7.8
7296;Zelfstandige;639 Overige informatievoorziening;2013;0.9;30.9;23.5;29.9;23.6;32.2;29.3;0.8;100.0;9.6
7297;Zelfstandige;639 Overige informatievoorziening;2014;0.9;31.9;25.7;30.8;24.8;33.3;31.0;0.8;98.9;9.3
7298;Zelfstandige;639 Overige informatievoorziening;2015;0.9;33.2;26.2;32.1;25.2;34.1;32.3;0.8;114.0;9.1
7299;Zelfstandige;639 Overige informatievoorziening;2016;0.9;35.1;27.8;34.1;27.8;35.3;33.2;0.8;115.7;10.4
7300;Zelfstandige;6391 Persagentschappen;2007;0.0;;;;;;;;;
7301;Zelfstandige;6391 Persagentschappen;2008;0.0;;;;;;;;;
7302;Zelfstandige;6391 Persagentschappen;2009;0.0;;;;;;;;;
7303;Zelfstandige;6391 Persagentschappen;2010;0.8;30.5;25.1;29.9;24.9;29.2;27.7;0.7;131.3;8.1
7304;Zelfstandige;6391 Persagentschappen;2011;0.8;31.2;26.9;30.7;26.3;32.3;30.7;0.8;139.6;8.1
7305;Zelfstandige;6391 Persagentschappen;2012;0.8;31.5;25.7;31.1;25.7;32.9;31.4;0.7;133.0;8.2
7306;Zelfstandige;6391 Persagentschappen;2013;0.8;29.4;23.1;28.8;23.1;31.7;29.1;0.7;115.4;9.2
7307;Zelfstandige;6391 Persagentschappen;2014;0.8;29.7;24.2;28.8;23.6;32.5;30.8;0.7;119.5;8.7
7308;Zelfstandige;6391 Persagentschappen;2015;0.7;30.5;25.3;29.9;24.2;34.1;32.2;0.7;137.0;8.1
7309;Zelfstandige;6391 Persagentschappen;2016;0.7;31.4;26.8;30.8;26.5;34.8;32.9;0.7;143.4;9.5
7310;Zelfstandige;6399 Overige informatievoorziening;2007;0.0;;;;;;;;;
7311;Zelfstandige;6399 Overige informatievoorziening;2008;0.0;;;;;;;;;
7312;Zelfstandige;6399 Overige informatievoorziening;2009;0.0;;;;;;;;;
7313;Zelfstandige;6399 Overige informatievoorziening;2010;0.0;;;;;;;;;
7314;Zelfstandige;6399 Overige informatievoorziening;2011;0.0;;;;;;;;;
7315;Zelfstandige;6399 Overige informatievoorziening;2012;0.1;;;;;;;;;
7316;Zelfstandige;6399 Overige informatievoorziening;2013;0.1;40.3;26.3;36.9;24.0;35.1;31.1;0.1;31.5;13.7
7317;Zelfstandige;6399 Overige informatievoorziening;2014;0.1;43.7;34.7;41.3;33.3;37.5;32.4;0.1;34.9;20.5
7318;Zelfstandige;6399 Overige informatievoorziening;2015;0.2;44.1;38.8;41.4;34.7;34.0;32.7;0.1;27.0;16.0
7319;Zelfstandige;6399 Overige informatievoorziening;2016;0.2;48.5;36.7;45.9;35.3;37.1;34.6;0.2;51.9;14.8
7320;Zelfstandige;K Financiële dienstverlening;2007;57.1;61.3;55.8;55.2;50.4;48.5;33.6;46.6;444.1;162.5
7321;Zelfstandige;K Financiële dienstverlening;2008;62.2;62.2;56.3;58.3;53.1;38.8;31.5;52.7;430.3;176.0
7322;Zelfstandige;K Financiële dienstverlening;2009;64.4;62.1;56.5;58.5;53.6;38.2;31.7;55.3;390.6;180.2
7323;Zelfstandige;K Financiële dienstverlening;2010;50.8;62.4;56.8;58.4;53.5;39.1;32.0;41.9;396.0;182.4
7324;Zelfstandige;K Financiële dienstverlening;2011;53.3;63.2;57.7;59.0;54.0;49.7;36.5;43.6;381.6;178.4
7325;Zelfstandige;K Financiële dienstverlening;2012;53.8;64.0;58.6;59.8;54.9;50.7;36.8;44.6;355.7;192.2
7326;Zelfstandige;K Financiële dienstverlening;2013;53.1;65.0;59.1;59.7;55.0;47.4;35.9;44.4;317.3;203.2
7327;Zelfstandige;K Financiële dienstverlening;2014;55.1;68.7;59.8;63.4;56.0;68.1;39.9;45.6;312.6;206.3
7328;Zelfstandige;K Financiële dienstverlening;2015;54.9;66.0;59.8;61.8;56.6;47.5;36.1;45.8;327.5;208.6
7329;Zelfstandige;K Financiële dienstverlening;2016;55.6;66.5;60.8;62.2;57.8;49.2;37.9;47.0;366.6;235.6
7330;Zelfstandige;64 Bankwezen;2007;45.6;62.5;56.9;55.7;51.2;50.4;34.0;38.2;497.8;198.9
7331;Zelfstandige;64 Bankwezen;2008;50.3;63.4;57.4;59.1;54.0;39.4;31.5;43.1;479.0;216.4
7332;Zelfstandige;64 Bankwezen;2009;52.8;63.6;57.8;59.5;54.7;38.9;31.9;45.6;431.3;219.4
7333;Zelfstandige;64 Bankwezen;2010;39.2;64.3;58.7;59.7;54.9;40.1;32.5;32.5;455.6;238.1
7334;Zelfstandige;64 Bankwezen;2011;41.0;65.1;59.5;60.3;55.6;51.7;37.1;33.6;440.1;237.1
7335;Zelfstandige;64 Bankwezen;2012;41.7;65.8;60.0;61.0;56.5;52.7;37.1;34.6;416.0;252.5
7336;Zelfstandige;64 Bankwezen;2013;41.5;66.8;60.6;61.0;56.5;48.6;36.1;34.6;374.4;265.8
7337;Zelfstandige;64 Bankwezen;2014;43.7;70.8;61.1;64.8;57.3;71.8;40.6;36.0;360.6;263.2
7338;Zelfstandige;64 Bankwezen;2015;43.8;66.9;60.4;62.2;57.5;48.4;35.9;36.3;375.5;267.4
7339;Zelfstandige;64 Bankwezen;2016;44.6;67.5;62.0;62.8;58.8;50.2;37.8;37.5;412.8;294.1
7340;Zelfstandige;641 Banken;2007;0.0;;;;;;;;;
7341;Zelfstandige;641 Banken;2008;0.0;;;;;;;;;
7342;Zelfstandige;641 Banken;2009;0.0;;;;;;;;;
7343;Zelfstandige;641 Banken;2010;0.0;;;;;;;;;
7344;Zelfstandige;641 Banken;2011;0.0;;;;;;;;;
7345;Zelfstandige;641 Banken;2012;0.0;;;;;;;;;
7346;Zelfstandige;641 Banken;2013;0.0;;;;;;;;;
7347;Zelfstandige;641 Banken;2014;0.0;;;;;;;;;
7348;Zelfstandige;641 Banken;2015;0.0;;;;;;;;;
7349;Zelfstandige;641 Banken;2016;0.0;;;;;;;;;
7350;Zelfstandige;6411 Centrale banken;2007;0.0;;;;;;;;;
7351;Zelfstandige;6411 Centrale banken;2008;0.0;;;;;;;;;
7352;Zelfstandige;6411 Centrale banken;2009;0.0;;;;;;;;;
7353;Zelfstandige;6411 Centrale banken;2010;0.0;;;;;;;;;
7354;Zelfstandige;6411 Centrale banken;2011;0.0;;;;;;;;;
7355;Zelfstandige;6411 Centrale banken;2012;0.0;;;;;;;;;
7356;Zelfstandige;6411 Centrale banken;2013;0.0;;;;;;;;;
7357;Zelfstandige;6411 Centrale banken;2014;0.0;;;;;;;;;
7358;Zelfstandige;6411 Centrale banken;2015;0.0;;;;;;;;;
7359;Zelfstandige;6411 Centrale banken;2016;0.0;;;;;;;;;
7360;Zelfstandige;6419 Overige geldscheppende instellingen;2007;0.0;;;;;;;;;
7361;Zelfstandige;6419 Overige geldscheppende instellingen;2008;0.0;;;;;;;;;
7362;Zelfstandige;6419 Overige geldscheppende instellingen;2009;0.0;;;;;;;;;
7363;Zelfstandige;6419 Overige geldscheppende instellingen;2010;0.0;;;;;;;;;
7364;Zelfstandige;6419 Overige geldscheppende instellingen;2011;0.0;;;;;;;;;
7365;Zelfstandige;6419 Overige geldscheppende instellingen;2012;0.0;;;;;;;;;
7366;Zelfstandige;6419 Overige geldscheppende instellingen;2013;0.0;;;;;;;;;
7367;Zelfstandige;6419 Overige geldscheppende instellingen;2014;0.0;;;;;;;;;
7368;Zelfstandige;6419 Overige geldscheppende instellingen;2015;0.0;;;;;;;;;
7369;Zelfstandige;6419 Overige geldscheppende instellingen;2016;0.0;;;;;;;;;
7370;Zelfstandige;642 Financiële holdings;2007;40.0;62.3;56.9;55.7;51.5;49.9;33.7;33.8;482.3;195.8
7371;Zelfstandige;642 Financiële holdings;2008;44.3;63.0;57.2;59.0;54.0;38.9;31.3;38.2;464.7;214.6
7372;Zelfstandige;642 Financiële holdings;2009;46.7;63.2;57.8;59.4;54.8;38.4;31.6;40.6;416.9;217.4
7373;Zelfstandige;642 Financiële holdings;2010;32.8;64.2;59.0;60.0;55.6;39.5;32.2;27.7;443.4;242.5
7374;Zelfstandige;642 Financiële holdings;2011;34.4;65.2;60.0;60.8;56.3;51.0;36.8;28.7;427.5;242.3
7375;Zelfstandige;642 Financiële holdings;2012;35.0;65.9;60.5;61.5;57.2;51.6;36.7;29.5;405.4;259.4
7376;Zelfstandige;642 Financiële holdings;2013;34.8;67.1;61.1;61.7;57.4;47.6;35.7;29.5;364.9;274.3
7377;Zelfstandige;642 Financiële holdings;2014;36.2;67.4;60.9;62.5;57.6;70.4;40.0;30.5;359.7;276.0
7378;Zelfstandige;642 Financiële holdings;2015;37.3;66.8;60.9;62.6;58.2;47.7;35.5;31.2;366.1;275.6
7379;Zelfstandige;642 Financiële holdings;2016;38.2;67.8;62.4;63.4;59.8;49.3;37.5;32.4;405.9;302.4
7380;Zelfstandige;6420 Financiële holdings;2007;40.0;62.3;56.9;55.7;51.5;49.9;33.7;33.8;482.3;195.8
7381;Zelfstandige;6420 Financiële holdings;2008;44.3;63.0;57.2;59.0;54.0;38.9;31.3;38.2;464.7;214.6
7382;Zelfstandige;6420 Financiële holdings;2009;46.7;63.2;57.8;59.4;54.8;38.4;31.6;40.6;416.9;217.4
7383;Zelfstandige;6420 Financiële holdings;2010;32.8;64.2;59.0;60.0;55.6;39.5;32.2;27.7;443.4;242.5
7384;Zelfstandige;6420 Financiële holdings;2011;34.4;65.2;60.0;60.8;56.3;51.0;36.8;28.7;427.5;242.3
7385;Zelfstandige;6420 Financiële holdings;2012;35.0;65.9;60.5;61.5;57.2;51.6;36.7;29.5;405.4;259.4
7386;Zelfstandige;6420 Financiële holdings;2013;34.8;67.1;61.1;61.7;57.4;47.6;35.7;29.5;364.9;274.3
7387;Zelfstandige;6420 Financiële holdings;2014;36.2;67.4;60.9;62.5;57.6;70.4;40.0;30.5;359.7;276.0
7388;Zelfstandige;6420 Financiële holdings;2015;37.3;66.8;60.9;62.6;58.2;47.7;35.5;31.2;366.1;275.6
7389;Zelfstandige;6420 Financiële holdings;2016;38.2;67.8;62.4;63.4;59.8;49.3;37.5;32.4;405.9;302.4
7390;Zelfstandige;643 Beleggingsinstellingen;2007;4.7;64.2;57.4;55.1;49.0;55.1;37.1;3.6;647.6;232.8
7391;Zelfstandige;643 Beleggingsinstellingen;2008;5.0;65.9;58.6;59.1;52.6;44.1;34.2;3.9;607.1;254.3
7392;Zelfstandige;643 Beleggingsinstellingen;2009;4.9;66.8;59.1;59.9;53.6;43.2;34.6;4.0;570.0;249.7
7393;Zelfstandige;643 Beleggingsinstellingen;2010;5.3;64.9;57.0;57.3;50.0;43.5;34.3;3.9;534.4;209.0
7394;Zelfstandige;643 Beleggingsinstellingen;2011;5.4;64.7;56.9;56.7;49.9;55.3;39.0;4.0;527.9;208.9
7395;Zelfstandige;643 Beleggingsinstellingen;2012;5.4;65.4;57.8;57.5;50.5;58.5;39.3;4.1;494.1;207.9
7396;Zelfstandige;643 Beleggingsinstellingen;2013;5.4;65.0;57.6;56.1;50.0;52.6;38.4;4.1;443.6;215.2
7397;Zelfstandige;643 Beleggingsinstellingen;2014;6.2;92.3;63.5;78.3;55.6;77.8;45.3;4.4;362.5;173.2
7398;Zelfstandige;643 Beleggingsinstellingen;2015;5.2;66.8;58.0;59.3;51.5;52.4;38.3;4.0;443.2;217.3
7399;Zelfstandige;643 Beleggingsinstellingen;2016;5.2;66.4;59.0;59.1;52.5;56.3;39.8;4.1;490.6;236.5
7400;Zelfstandige;6430 Beleggingsinstellingen;2007;4.7;64.2;57.4;55.1;49.0;55.1;37.1;3.6;647.6;232.8
7401;Zelfstandige;6430 Beleggingsinstellingen;2008;5.0;65.9;58.6;59.1;52.6;44.1;34.2;3.9;607.1;254.3
7402;Zelfstandige;6430 Beleggingsinstellingen;2009;4.9;66.8;59.1;59.9;53.6;43.2;34.6;4.0;570.0;249.7
7403;Zelfstandige;6430 Beleggingsinstellingen;2010;5.3;64.9;57.0;57.3;50.0;43.5;34.3;3.9;534.4;209.0
7404;Zelfstandige;6430 Beleggingsinstellingen;2011;5.4;64.7;56.9;56.7;49.9;55.3;39.0;4.0;527.9;208.9
7405;Zelfstandige;6430 Beleggingsinstellingen;2012;5.4;65.4;57.8;57.5;50.5;58.5;39.3;4.1;494.1;207.9
7406;Zelfstandige;6430 Beleggingsinstellingen;2013;5.4;65.0;57.6;56.1;50.0;52.6;38.4;4.1;443.6;215.2
7407;Zelfstandige;6430 Beleggingsinstellingen;2014;6.2;92.3;63.5;78.3;55.6;77.8;45.3;4.4;362.5;173.2
7408;Zelfstandige;6430 Beleggingsinstellingen;2015;5.2;66.8;58.0;59.3;51.5;52.4;38.3;4.0;443.2;217.3
7409;Zelfstandige;6430 Beleggingsinstellingen;2016;5.2;66.4;59.0;59.1;52.5;56.3;39.8;4.1;490.6;236.5
7410;Zelfstandige;649 Overige kredietverstrekking e.d.;2007;0.9;64.6;55.6;59.9;51.6;47.9;34.0;0.7;524.4;178.2
7411;Zelfstandige;649 Overige kredietverstrekking e.d.;2008;1.0;66.5;57.0;62.9;54.6;41.4;33.3;0.9;527.2;180.2
7412;Zelfstandige;649 Overige kredietverstrekking e.d.;2009;1.1;64.2;56.1;61.1;54.8;38.3;32.6;1.0;471.7;188.6
7413;Zelfstandige;649 Overige kredietverstrekking e.d.;2010;1.1;65.4;57.3;62.9;55.6;39.9;33.3;0.9;473.5;233.4
7414;Zelfstandige;649 Overige kredietverstrekking e.d.;2011;1.1;65.4;57.7;62.3;55.7;55.2;37.3;0.9;456.2;209.4
7415;Zelfstandige;649 Overige kredietverstrekking e.d.;2012;1.2;66.5;58.3;63.5;55.2;60.0;38.2;1.0;409.0;224.7
7416;Zelfstandige;649 Overige kredietverstrekking e.d.;2013;1.2;67.3;60.0;62.6;57.4;60.0;38.1;1.0;362.1;252.1
7417;Zelfstandige;649 Overige kredietverstrekking e.d.;2014;1.2;65.7;59.3;62.2;57.8;81.7;40.9;1.0;380.6;269.9
7418;Zelfstandige;649 Overige kredietverstrekking e.d.;2015;1.2;68.3;60.2;65.0;58.9;50.9;37.9;1.0;363.4;240.4
7419;Zelfstandige;649 Overige kredietverstrekking e.d.;2016;1.2;64.9;59.5;61.3;57.4;51.3;39.2;1.0;411.2;260.1
7420;Zelfstandige;6491 Financiële leasebedrijven;2007;0.0;;;;;;;;;
7421;Zelfstandige;6491 Financiële leasebedrijven;2008;0.0;;;;;;;;;
7422;Zelfstandige;6491 Financiële leasebedrijven;2009;0.0;;;;;;;;;
7423;Zelfstandige;6491 Financiële leasebedrijven;2010;0.0;;;;;;;;;
7424;Zelfstandige;6491 Financiële leasebedrijven;2011;0.0;;;;;;;;;
7425;Zelfstandige;6491 Financiële leasebedrijven;2012;0.0;;;;;;;;;
7426;Zelfstandige;6491 Financiële leasebedrijven;2013;0.0;;;;;;;;;
7427;Zelfstandige;6491 Financiële leasebedrijven;2014;0.0;;;;;;;;;
7428;Zelfstandige;6491 Financiële leasebedrijven;2015;0.0;;;;;;;;;
7429;Zelfstandige;6491 Financiële leasebedrijven;2016;0.0;;;;;;;;;
7430;Zelfstandige;6492 Overige kredietverstrekking;2007;0.9;64.4;55.6;59.8;51.6;47.9;34.0;0.7;528.5;179.1
7431;Zelfstandige;6492 Overige kredietverstrekking;2008;1.0;66.2;56.6;62.6;53.9;41.4;33.2;0.9;526.8;179.5
7432;Zelfstandige;6492 Overige kredietverstrekking;2009;1.1;64.0;55.9;60.8;54.4;38.2;32.3;0.9;471.4;188.6
7433;Zelfstandige;6492 Overige kredietverstrekking;2010;1.1;65.3;57.3;62.8;55.6;39.8;33.3;0.9;477.5;235.5
7434;Zelfstandige;6492 Overige kredietverstrekking;2011;1.1;66.1;58.6;63.0;56.5;56.0;37.5;0.9;469.7;226.8
7435;Zelfstandige;6492 Overige kredietverstrekking;2012;1.1;67.0;58.9;64.0;56.5;60.9;38.1;0.9;451.8;247.0
7436;Zelfstandige;6492 Overige kredietverstrekking;2013;1.1;68.0;61.2;63.4;58.3;61.7;38.1;0.9;392.9;288.0
7437;Zelfstandige;6492 Overige kredietverstrekking;2014;1.0;67.2;60.0;63.5;58.3;85.6;41.5;0.9;447.2;325.2
7438;Zelfstandige;6492 Overige kredietverstrekking;2015;1.0;69.8;62.1;66.1;60.0;52.8;37.9;0.8;451.5;304.4
7439;Zelfstandige;6492 Overige kredietverstrekking;2016;1.0;68.3;61.4;64.4;58.9;54.2;39.3;0.9;527.8;384.2
7440;Zelfstandige;6499 Overige financiële bemiddeling;2007;0.0;;;;;;;;;
7441;Zelfstandige;6499 Overige financiële bemiddeling;2008;0.0;;;;;;;;;
7442;Zelfstandige;6499 Overige financiële bemiddeling;2009;0.0;;;;;;;;;
7443;Zelfstandige;6499 Overige financiële bemiddeling;2010;0.0;;;;;;;;;
7444;Zelfstandige;6499 Overige financiële bemiddeling;2011;0.0;;;;;;;;;
7445;Zelfstandige;6499 Overige financiële bemiddeling;2012;0.1;;;;;;;;;
7446;Zelfstandige;6499 Overige financiële bemiddeling;2013;0.1;;;;;;;;;
7447;Zelfstandige;6499 Overige financiële bemiddeling;2014;0.1;53.5;48.8;52.1;45.0;49.0;37.1;0.1;91.4;24.6
7448;Zelfstandige;6499 Overige financiële bemiddeling;2015;0.1;57.0;51.4;55.3;50.4;38.5;37.6;0.1;65.8;16.6
7449;Zelfstandige;6499 Overige financiële bemiddeling;2016;0.2;44.2;49.3;41.7;47.4;35.4;38.7;0.2;130.4;23.1
7450;Zelfstandige;65 Verzekeraars en pensioenfondsen;2007;0.2;68.7;60.6;58.7;49.5;60.9;40.6;0.1;683.4;291.7
7451;Zelfstandige;65 Verzekeraars en pensioenfondsen;2008;0.2;66.6;59.4;59.4;50.5;43.1;34.8;0.1;574.4;227.6
7452;Zelfstandige;65 Verzekeraars en pensioenfondsen;2009;0.2;65.8;62.2;56.9;50.5;52.3;38.1;0.1;463.0;111.9
7453;Zelfstandige;65 Verzekeraars en pensioenfondsen;2010;0.2;65.6;55.9;56.6;48.7;52.4;36.9;0.1;493.4;143.3
7454;Zelfstandige;65 Verzekeraars en pensioenfondsen;2011;0.2;73.1;58.5;64.5;50.8;67.5;43.0;0.2;497.6;157.9
7455;Zelfstandige;65 Verzekeraars en pensioenfondsen;2012;0.2;72.6;62.6;63.4;48.7;57.3;44.6;0.2;417.3;144.3
7456;Zelfstandige;65 Verzekeraars en pensioenfondsen;2013;0.2;69.5;62.1;61.7;50.6;58.5;43.2;0.2;403.2;123.8
7457;Zelfstandige;65 Verzekeraars en pensioenfondsen;2014;0.2;73.1;60.0;63.9;53.1;78.3;47.8;0.1;287.0;106.2
7458;Zelfstandige;65 Verzekeraars en pensioenfondsen;2015;0.2;69.8;54.8;61.8;53.0;50.7;38.6;0.1;253.4;110.7
7459;Zelfstandige;65 Verzekeraars en pensioenfondsen;2016;0.2;69.0;56.7;60.3;53.2;53.7;42.0;0.1;385.8;124.6
7460;Zelfstandige;651 Verzekeringen, geen herverzekering;2007;0.1;;;;;;;;;
7461;Zelfstandige;651 Verzekeringen, geen herverzekering;2008;0.1;;;;;;;;;
7462;Zelfstandige;651 Verzekeringen, geen herverzekering;2009;0.1;;;;;;;;;
7463;Zelfstandige;651 Verzekeringen, geen herverzekering;2010;0.1;;;;;;;;;
7464;Zelfstandige;651 Verzekeringen, geen herverzekering;2011;0.1;;;;;;;;;
7465;Zelfstandige;651 Verzekeringen, geen herverzekering;2012;0.1;;;;;;;;;
7466;Zelfstandige;651 Verzekeringen, geen herverzekering;2013;0.1;;;;;;;;;
7467;Zelfstandige;651 Verzekeringen, geen herverzekering;2014;0.1;;;;;;;;;
7468;Zelfstandige;651 Verzekeringen, geen herverzekering;2015;0.1;;;;;;;;;
7469;Zelfstandige;651 Verzekeringen, geen herverzekering;2016;0.1;;;;;;;;;
7470;Zelfstandige;6511 Levensverzekeringen e.d.;2007;0.0;;;;;;;;;
7471;Zelfstandige;6511 Levensverzekeringen e.d.;2008;0.0;;;;;;;;;
7472;Zelfstandige;6511 Levensverzekeringen e.d.;2009;0.0;;;;;;;;;
7473;Zelfstandige;6511 Levensverzekeringen e.d.;2010;0.0;;;;;;;;;
7474;Zelfstandige;6511 Levensverzekeringen e.d.;2011;0.0;;;;;;;;;
7475;Zelfstandige;6511 Levensverzekeringen e.d.;2012;0.0;;;;;;;;;
7476;Zelfstandige;6511 Levensverzekeringen e.d.;2013;0.0;;;;;;;;;
7477;Zelfstandige;6511 Levensverzekeringen e.d.;2014;0.0;;;;;;;;;
7478;Zelfstandige;6511 Levensverzekeringen e.d.;2015;0.0;;;;;;;;;
7479;Zelfstandige;6511 Levensverzekeringen e.d.;2016;0.0;;;;;;;;;
7480;Zelfstandige;6512 Schadeverzekeringen;2007;0.0;;;;;;;;;
7481;Zelfstandige;6512 Schadeverzekeringen;2008;0.0;;;;;;;;;
7482;Zelfstandige;6512 Schadeverzekeringen;2009;0.0;;;;;;;;;
7483;Zelfstandige;6512 Schadeverzekeringen;2010;0.0;;;;;;;;;
7484;Zelfstandige;6512 Schadeverzekeringen;2011;0.0;;;;;;;;;
7485;Zelfstandige;6512 Schadeverzekeringen;2012;0.0;;;;;;;;;
7486;Zelfstandige;6512 Schadeverzekeringen;2013;0.0;;;;;;;;;
7487;Zelfstandige;6512 Schadeverzekeringen;2014;0.0;;;;;;;;;
7488;Zelfstandige;6512 Schadeverzekeringen;2015;0.0;;;;;;;;;
7489;Zelfstandige;6512 Schadeverzekeringen;2016;0.1;;;;;;;;;
7490;Zelfstandige;652 Herverzekeringen;2007;0.0;;;;;;;;;
7491;Zelfstandige;652 Herverzekeringen;2008;0.0;;;;;;;;;
7492;Zelfstandige;652 Herverzekeringen;2009;0.0;;;;;;;;;
7493;Zelfstandige;652 Herverzekeringen;2010;0.0;;;;;;;;;
7494;Zelfstandige;652 Herverzekeringen;2011;0.0;;;;;;;;;
7495;Zelfstandige;652 Herverzekeringen;2012;0.0;;;;;;;;;
7496;Zelfstandige;652 Herverzekeringen;2013;0.0;;;;;;;;;
7497;Zelfstandige;652 Herverzekeringen;2014;0.0;;;;;;;;;
7498;Zelfstandige;652 Herverzekeringen;2015;0.0;;;;;;;;;
7499;Zelfstandige;652 Herverzekeringen;2016;0.0;;;;;;;;;
7500;Zelfstandige;6520 Herverzekeringen;2007;0.0;;;;;;;;;
7501;Zelfstandige;6520 Herverzekeringen;2008;0.0;;;;;;;;;
7502;Zelfstandige;6520 Herverzekeringen;2009;0.0;;;;;;;;;
7503;Zelfstandige;6520 Herverzekeringen;2010;0.0;;;;;;;;;
7504;Zelfstandige;6520 Herverzekeringen;2011;0.0;;;;;;;;;
7505;Zelfstandige;6520 Herverzekeringen;2012;0.0;;;;;;;;;
7506;Zelfstandige;6520 Herverzekeringen;2013;0.0;;;;;;;;;
7507;Zelfstandige;6520 Herverzekeringen;2014;0.0;;;;;;;;;
7508;Zelfstandige;6520 Herverzekeringen;2015;0.0;;;;;;;;;
7509;Zelfstandige;6520 Herverzekeringen;2016;0.0;;;;;;;;;
7510;Zelfstandige;653 Pensioenfondsen;2007;0.1;69.2;63.1;57.6;49.4;65.8;43.2;0.1;1020.9;396.4
7511;Zelfstandige;653 Pensioenfondsen;2008;0.1;63.7;55.7;55.6;47.4;43.9;33.7;0.1;1045.6;445.3
7512;Zelfstandige;653 Pensioenfondsen;2009;0.1;;;;;;;;;
