ID;Geslacht;Persoonskenmerken;Beroep;Perioden;WerkzameBeroepsbevolking_1
7991;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2007 4e kwartaal;35
7992;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2007;36
7993;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2008 1e kwartaal;36
7994;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2008 2e kwartaal;39
7995;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2008 3e kwartaal;34
7996;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2008 4e kwartaal;35
7997;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2008;36
7998;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2009 1e kwartaal;36
7999;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2009 2e kwartaal;33
8000;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2009 3e kwartaal;35
8001;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2009 4e kwartaal;36
8002;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2009;35
8003;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2010 1e kwartaal;31
8004;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2010 2e kwartaal;34
8005;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2010 3e kwartaal;33
8006;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2010 4e kwartaal;31
8007;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2010;32
8008;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2011 1e kwartaal;32
8009;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2011 2e kwartaal;31
8010;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2011 3e kwartaal;32
8011;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2011 4e kwartaal;33
8012;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2011;32
8013;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2012 1e kwartaal;31
8014;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2012 2e kwartaal;29
8015;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2012 3e kwartaal;29
8016;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2012 4e kwartaal;24
8017;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2012;29
8018;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2013 1e kwartaal;38
8019;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2013 2e kwartaal;26
8020;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2013 3e kwartaal;26
8021;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2013 4e kwartaal;29
8022;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2013;30
8023;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2014 1e kwartaal;30
8024;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2014 2e kwartaal;27
8025;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2014 3e kwartaal;25
8026;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2014 4e kwartaal;25
8027;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2014;27
8028;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2015 1e kwartaal;24
8029;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2015 2e kwartaal;27
8030;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2015 3e kwartaal;26
8031;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2015 4e kwartaal;24
8032;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2015;25
8033;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2016 1e kwartaal;22
8034;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2016 2e kwartaal;25
8035;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2016 3e kwartaal;27
8036;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2016 4e kwartaal;27
8037;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2016;25
8038;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2017 1e kwartaal;26
8039;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2017 2e kwartaal;24
8040;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2017 3e kwartaal;24
8041;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2017 4e kwartaal;26
8042;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2017;25
8043;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2018 1e kwartaal;24
8044;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2018 2e kwartaal;27
8045;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2018 3e kwartaal;26
8046;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2018 4e kwartaal;28
8047;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2018;27
8048;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2019 1e kwartaal;26
8049;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2019 2e kwartaal;24
8050;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2019 3e kwartaal;22
8051;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2019 4e kwartaal;23
8052;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2019;24
8053;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2020 1e kwartaal;25
8054;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2020 2e kwartaal;27
8055;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2020 3e kwartaal;24
8056;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2020 4e kwartaal;27
8057;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2020;26
8058;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2021 1e kwartaal;21
8059;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2021 2e kwartaal;28
8060;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2021 3e kwartaal;29
8061;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2021 4e kwartaal;32
8062;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2021;27
8063;Totaal mannen en vrouwen;Totaal personen;0634 Militaire beroepen;2022 1e kwartaal;28
8064;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2003 1e kwartaal;1391
8065;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2003 2e kwartaal;1390
8066;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2003 3e kwartaal;1382
8067;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2003 4e kwartaal;1380
8068;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2003;1386
8069;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2004 1e kwartaal;1373
8070;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2004 2e kwartaal;1376
8071;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2004 3e kwartaal;1417
8072;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2004 4e kwartaal;1391
8073;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2004;1389
8074;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2005 1e kwartaal;1397
8075;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2005 2e kwartaal;1397
8076;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2005 3e kwartaal;1406
8077;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2005 4e kwartaal;1408
8078;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2005;1402
8079;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2006 1e kwartaal;1377
8080;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2006 2e kwartaal;1382
8081;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2006 3e kwartaal;1371
8082;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2006 4e kwartaal;1375
8083;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2006;1376
8084;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2007 1e kwartaal;1368
8085;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2007 2e kwartaal;1379
8086;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2007 3e kwartaal;1410
8087;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2007 4e kwartaal;1405
8088;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2007;1390
8089;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2008 1e kwartaal;1420
8090;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2008 2e kwartaal;1448
8091;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2008 3e kwartaal;1444
8092;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2008 4e kwartaal;1428
8093;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2008;1435
8094;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2009 1e kwartaal;1398
8095;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2009 2e kwartaal;1384
8096;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2009 3e kwartaal;1343
8097;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2009 4e kwartaal;1334
8098;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2009;1365
8099;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2010 1e kwartaal;1336
8100;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2010 2e kwartaal;1306
8101;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2010 3e kwartaal;1311
8102;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2010 4e kwartaal;1336
8103;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2010;1322
8104;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2011 1e kwartaal;1325
8105;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2011 2e kwartaal;1302
8106;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2011 3e kwartaal;1309
8107;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2011 4e kwartaal;1305
8108;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2011;1310
8109;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2012 1e kwartaal;1318
8110;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2012 2e kwartaal;1334
8111;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2012 3e kwartaal;1349
8112;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2012 4e kwartaal;1310
8113;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2012;1328
8114;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2013 1e kwartaal;1196
8115;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2013 2e kwartaal;1190
8116;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2013 3e kwartaal;1177
8117;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2013 4e kwartaal;1168
8118;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2013;1183
8119;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2014 1e kwartaal;1146
8120;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2014 2e kwartaal;1181
8121;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2014 3e kwartaal;1185
8122;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2014 4e kwartaal;1198
8123;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2014;1177
8124;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2015 1e kwartaal;1200
8125;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2015 2e kwartaal;1219
8126;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2015 3e kwartaal;1233
8127;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2015 4e kwartaal;1226
8128;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2015;1219
8129;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2016 1e kwartaal;1187
8130;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2016 2e kwartaal;1224
8131;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2016 3e kwartaal;1232
8132;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2016 4e kwartaal;1236
8133;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2016;1220
8134;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2017 1e kwartaal;1228
8135;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2017 2e kwartaal;1232
8136;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2017 3e kwartaal;1233
8137;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2017 4e kwartaal;1234
8138;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2017;1232
8139;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2018 1e kwartaal;1214
8140;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2018 2e kwartaal;1232
8141;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2018 3e kwartaal;1260
8142;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2018 4e kwartaal;1267
8143;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2018;1244
8144;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2019 1e kwartaal;1264
8145;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2019 2e kwartaal;1282
8146;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2019 3e kwartaal;1273
8147;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2019 4e kwartaal;1269
8148;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2019;1272
8149;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2020 1e kwartaal;1266
8150;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2020 2e kwartaal;1234
8151;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2020 3e kwartaal;1216
8152;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2020 4e kwartaal;1235
8153;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2020;1238
8154;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2021 1e kwartaal;1242
8155;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2021 2e kwartaal;1259
8156;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2021 3e kwartaal;1284
8157;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2021 4e kwartaal;1269
8158;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2021;1264
8159;Totaal mannen en vrouwen;Totaal personen;07 Technische beroepen;2022 1e kwartaal;1271
8160;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2003 1e kwartaal;126
8161;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2003 2e kwartaal;123
8162;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2003 3e kwartaal;123
8163;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2003 4e kwartaal;128
8164;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2003;125
8165;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2004 1e kwartaal;143
8166;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2004 2e kwartaal;143
8167;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2004 3e kwartaal;156
8168;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2004 4e kwartaal;144
8169;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2004;146
8170;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2005 1e kwartaal;150
8171;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2005 2e kwartaal;146
8172;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2005 3e kwartaal;147
8173;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2005 4e kwartaal;146
8174;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2005;147
8175;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2006 1e kwartaal;142
8176;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2006 2e kwartaal;137
8177;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2006 3e kwartaal;131
8178;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2006 4e kwartaal;135
8179;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2006;136
8180;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2007 1e kwartaal;134
8181;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2007 2e kwartaal;140
8182;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2007 3e kwartaal;145
8183;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2007 4e kwartaal;147
8184;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2007;141
8185;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2008 1e kwartaal;157
8186;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2008 2e kwartaal;160
8187;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2008 3e kwartaal;155
8188;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2008 4e kwartaal;153
8189;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2008;156
8190;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2009 1e kwartaal;149
8191;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2009 2e kwartaal;146
8192;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2009 3e kwartaal;142
8193;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2009 4e kwartaal;139
8194;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2009;144
8195;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2010 1e kwartaal;141
8196;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2010 2e kwartaal;144
8197;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2010 3e kwartaal;153
8198;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2010 4e kwartaal;154
8199;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2010;148
8200;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2011 1e kwartaal;163
8201;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2011 2e kwartaal;164
8202;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2011 3e kwartaal;156
8203;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2011 4e kwartaal;153
8204;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2011;159
8205;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2012 1e kwartaal;159
8206;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2012 2e kwartaal;162
8207;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2012 3e kwartaal;171
8208;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2012 4e kwartaal;169
8209;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2012;166
8210;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2013 1e kwartaal;182
8211;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2013 2e kwartaal;179
8212;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2013 3e kwartaal;178
8213;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2013 4e kwartaal;171
8214;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2013;178
8215;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2014 1e kwartaal;175
8216;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2014 2e kwartaal;187
8217;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2014 3e kwartaal;194
8218;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2014 4e kwartaal;202
8219;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2014;189
8220;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2015 1e kwartaal;212
8221;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2015 2e kwartaal;217
8222;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2015 3e kwartaal;202
8223;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2015 4e kwartaal;213
8224;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2015;211
8225;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2016 1e kwartaal;205
8226;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2016 2e kwartaal;210
8227;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2016 3e kwartaal;211
8228;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2016 4e kwartaal;207
8229;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2016;208
8230;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2017 1e kwartaal;199
8231;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2017 2e kwartaal;200
8232;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2017 3e kwartaal;195
8233;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2017 4e kwartaal;191
8234;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2017;196
8235;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2018 1e kwartaal;192
8236;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2018 2e kwartaal;207
8237;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2018 3e kwartaal;223
8238;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2018 4e kwartaal;226
8239;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2018;212
8240;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2019 1e kwartaal;230
8241;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2019 2e kwartaal;230
8242;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2019 3e kwartaal;230
8243;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2019 4e kwartaal;229
8244;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2019;230
8245;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2020 1e kwartaal;233
8246;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2020 2e kwartaal;242
8247;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2020 3e kwartaal;248
8248;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2020 4e kwartaal;264
8249;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2020;247
8250;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2021 1e kwartaal;280
8251;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2021 2e kwartaal;291
8252;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2021 3e kwartaal;292
8253;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2021 4e kwartaal;295
8254;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2021;290
8255;Totaal mannen en vrouwen;Totaal personen;071 Ingenieurs en onderzoekers wis.;2022 1e kwartaal;306
8256;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2003 1e kwartaal;33
8257;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2003 2e kwartaal;31
8258;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2003 3e kwartaal;29
8259;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2003 4e kwartaal;33
8260;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2003;31
8261;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2004 1e kwartaal;36
8262;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2004 2e kwartaal;37
8263;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2004 3e kwartaal;40
8264;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2004 4e kwartaal;38
8265;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2004;38
8266;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2005 1e kwartaal;38
8267;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2005 2e kwartaal;37
8268;Totaal mannen en vrouwen;Totaal personen;0711 Biologen en natuurwetenschappers;2005 3e kwartaal;39
