ID;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AandeelHuishoudensPerRegio_2;PersonenPerHuishouden_3;TotaalVermogen_4;GemiddeldVermogen_5;MediaanVermogen_6
7580;Besteedbaar inkomen: 3e 25%-groep;Wormerland;2011;1.8;27.1;2.6;0.3;172.9;96.1
7581;Besteedbaar inkomen: 3e 25%-groep;Wormerland;2012;1.8;27.0;2.5;0.4;196.0;107.9
7582;Besteedbaar inkomen: 3e 25%-groep;Wormerland;2013;1.8;26.6;2.5;0.3;148.5;87.8
7583;Besteedbaar inkomen: 3e 25%-groep;Wormerland;2014;1.8;27.1;2.5;0.3;151.2;75.0
7584;Besteedbaar inkomen: 3e 25%-groep;Woudenberg;2011;1.3;29.3;2.8;0.3;197.6;123.8
7585;Besteedbaar inkomen: 3e 25%-groep;Woudenberg;2012;1.4;29.7;2.8;0.3;195.9;121.5
7586;Besteedbaar inkomen: 3e 25%-groep;Woudenberg;2013;1.4;29.7;2.7;0.2;170.1;81.1
7587;Besteedbaar inkomen: 3e 25%-groep;Woudenberg;2014;1.4;29.7;2.7;0.3;206.3;82.8
7588;Besteedbaar inkomen: 3e 25%-groep;Woudrichem;2011;1.6;29.3;2.8;0.3;158.9;83.5
7589;Besteedbaar inkomen: 3e 25%-groep;Woudrichem;2012;1.6;28.9;2.8;0.3;162.2;83.3
7590;Besteedbaar inkomen: 3e 25%-groep;Woudrichem;2013;1.6;28.6;2.7;0.2;144.4;67.1
7591;Besteedbaar inkomen: 3e 25%-groep;Woudrichem;2014;1.6;28.4;2.7;0.2;152.4;73.8
7592;Besteedbaar inkomen: 3e 25%-groep;Zaanstad;2011;17.0;26.4;2.6;1.6;91.8;24.3
7593;Besteedbaar inkomen: 3e 25%-groep;Zaanstad;2012;17.2;26.3;2.6;1.5;86.3;19.9
7594;Besteedbaar inkomen: 3e 25%-groep;Zaanstad;2013;17.5;26.4;2.6;1.3;76.0;13.2
7595;Besteedbaar inkomen: 3e 25%-groep;Zaanstad;2014;17.5;26.1;2.5;1.5;83.1;13.9
7596;Besteedbaar inkomen: 3e 25%-groep;Zaltbommel;2011;2.8;27.6;2.8;0.5;175.8;117.3
7597;Besteedbaar inkomen: 3e 25%-groep;Zaltbommel;2012;2.9;28.3;2.8;0.5;177.1;103.9
7598;Besteedbaar inkomen: 3e 25%-groep;Zaltbommel;2013;2.9;28.2;2.7;0.4;142.5;79.4
7599;Besteedbaar inkomen: 3e 25%-groep;Zaltbommel;2014;3.0;28.2;2.7;0.4;150.9;75.0
7600;Besteedbaar inkomen: 3e 25%-groep;Zandvoort;2011;1.9;22.9;2.3;0.4;208.2;84.5
7601;Besteedbaar inkomen: 3e 25%-groep;Zandvoort;2012;1.8;21.8;2.3;0.4;206.2;70.1
7602;Besteedbaar inkomen: 3e 25%-groep;Zandvoort;2013;1.8;21.9;2.2;0.3;183.5;51.5
7603;Besteedbaar inkomen: 3e 25%-groep;Zandvoort;2014;1.9;22.7;2.2;0.4;229.9;53.2
7604;Besteedbaar inkomen: 3e 25%-groep;Zederik;2011;1.4;28.1;2.8;0.3;198.9;128.9
7605;Besteedbaar inkomen: 3e 25%-groep;Zederik;2012;1.4;28.3;2.7;0.3;208.0;120.5
7606;Besteedbaar inkomen: 3e 25%-groep;Zederik;2013;1.5;28.5;2.7;0.3;185.3;99.0
7607;Besteedbaar inkomen: 3e 25%-groep;Zederik;2014;1.5;29.0;2.7;0.3;203.1;100.1
7608;Besteedbaar inkomen: 3e 25%-groep;Zeevang;2011;0.7;26.5;2.6;0.2;281.4;163.0
7609;Besteedbaar inkomen: 3e 25%-groep;Zeevang;2012;0.7;26.0;2.5;0.2;239.4;149.9
7610;Besteedbaar inkomen: 3e 25%-groep;Zeevang;2013;0.7;25.7;2.5;0.1;208.5;131.7
7611;Besteedbaar inkomen: 3e 25%-groep;Zeevang;2014;0.7;25.7;2.5;0.2;239.4;151.9
7612;Besteedbaar inkomen: 3e 25%-groep;Zeewolde;2011;2.3;28.2;2.8;0.3;123.5;39.2
7613;Besteedbaar inkomen: 3e 25%-groep;Zeewolde;2012;2.3;28.6;2.8;0.3;120.3;39.0
7614;Besteedbaar inkomen: 3e 25%-groep;Zeewolde;2013;2.3;27.8;2.8;0.2;108.2;24.1
7615;Besteedbaar inkomen: 3e 25%-groep;Zeewolde;2014;2.3;27.1;2.7;0.3;114.7;27.8
7616;Besteedbaar inkomen: 3e 25%-groep;Zeist;2011;5.9;21.7;2.3;1.3;221.2;68.0
7617;Besteedbaar inkomen: 3e 25%-groep;Zeist;2012;5.9;21.7;2.3;1.3;213.9;56.5
7618;Besteedbaar inkomen: 3e 25%-groep;Zeist;2013;6.0;21.8;2.3;1.2;196.4;52.2
7619;Besteedbaar inkomen: 3e 25%-groep;Zeist;2014;5.9;21.8;2.3;1.2;209.4;48.9
7620;Besteedbaar inkomen: 3e 25%-groep;Zevenaar;2011;4.2;29.9;2.6;0.5;125.3;57.1
7621;Besteedbaar inkomen: 3e 25%-groep;Zevenaar;2012;4.3;30.2;2.6;0.5;121.2;46.5
7622;Besteedbaar inkomen: 3e 25%-groep;Zevenaar;2013;4.3;30.2;2.6;0.4;101.4;35.9
7623;Besteedbaar inkomen: 3e 25%-groep;Zevenaar;2014;4.2;29.4;2.6;0.4;103.0;34.8
7624;Besteedbaar inkomen: 3e 25%-groep;Zijpe;2011;1.4;28.3;2.6;0.2;171.2;106.2
7625;Besteedbaar inkomen: 3e 25%-groep;Zijpe;2012;1.4;28.1;2.6;0.3;193.9;110.7
7626;Besteedbaar inkomen: 3e 25%-groep;Zijpe;2013;;;;;;
7627;Besteedbaar inkomen: 3e 25%-groep;Zijpe;2014;;;;;;
7628;Besteedbaar inkomen: 3e 25%-groep;Zoetermeer;2011;13.9;26.3;2.5;1.0;72.6;16.2
7629;Besteedbaar inkomen: 3e 25%-groep;Zoetermeer;2012;14.1;26.6;2.5;1.1;74.9;15.1
7630;Besteedbaar inkomen: 3e 25%-groep;Zoetermeer;2013;14.4;26.8;2.5;0.9;61.3;7.8
7631;Besteedbaar inkomen: 3e 25%-groep;Zoetermeer;2014;14.6;27.0;2.5;1.0;68.7;9.1
7632;Besteedbaar inkomen: 3e 25%-groep;Zoeterwoude;2011;0.9;27.6;2.6;0.2;223.4;157.1
7633;Besteedbaar inkomen: 3e 25%-groep;Zoeterwoude;2012;0.8;26.3;2.6;0.2;229.2;165.4
7634;Besteedbaar inkomen: 3e 25%-groep;Zoeterwoude;2013;0.8;26.7;2.6;0.2;205.3;129.2
7635;Besteedbaar inkomen: 3e 25%-groep;Zoeterwoude;2014;0.9;27.0;2.5;0.2;207.9;112.5
7636;Besteedbaar inkomen: 3e 25%-groep;Zuidhorn;2011;2.2;29.8;2.9;0.3;148.0;78.3
7637;Besteedbaar inkomen: 3e 25%-groep;Zuidhorn;2012;2.2;29.3;2.9;0.3;139.0;76.1
7638;Besteedbaar inkomen: 3e 25%-groep;Zuidhorn;2013;2.2;29.1;2.8;0.3;125.7;62.5
7639;Besteedbaar inkomen: 3e 25%-groep;Zuidhorn;2014;2.2;29.6;2.8;0.3;129.4;65.6
7640;Besteedbaar inkomen: 3e 25%-groep;Zuidplas;2011;4.2;26.1;2.6;0.7;166.3;64.5
7641;Besteedbaar inkomen: 3e 25%-groep;Zuidplas;2012;4.3;26.5;2.6;0.7;161.0;58.0
7642;Besteedbaar inkomen: 3e 25%-groep;Zuidplas;2013;4.3;26.2;2.6;0.6;151.8;43.0
7643;Besteedbaar inkomen: 3e 25%-groep;Zuidplas;2014;4.4;26.7;2.6;0.6;143.4;44.2
7644;Besteedbaar inkomen: 3e 25%-groep;Zundert;2011;2.3;26.0;2.6;0.6;272.6;212.3
7645;Besteedbaar inkomen: 3e 25%-groep;Zundert;2012;2.3;25.7;2.6;0.6;272.4;210.4
7646;Besteedbaar inkomen: 3e 25%-groep;Zundert;2013;2.3;25.5;2.5;0.6;257.5;192.0
7647;Besteedbaar inkomen: 3e 25%-groep;Zundert;2014;2.3;25.7;2.5;0.7;287.5;196.3
7648;Besteedbaar inkomen: 3e 25%-groep;Zutphen;2011;5.6;27.0;2.7;0.6;114.4;50.4
7649;Besteedbaar inkomen: 3e 25%-groep;Zutphen;2012;5.7;27.1;2.6;0.7;119.9;51.3
7650;Besteedbaar inkomen: 3e 25%-groep;Zutphen;2013;5.7;26.8;2.6;0.6;107.6;37.4
7651;Besteedbaar inkomen: 3e 25%-groep;Zutphen;2014;5.6;26.6;2.6;0.7;119.8;36.5
7652;Besteedbaar inkomen: 3e 25%-groep;Zwartewaterland;2011;2.5;30.8;3.0;0.4;141.3;94.1
7653;Besteedbaar inkomen: 3e 25%-groep;Zwartewaterland;2012;2.6;31.4;3.0;0.4;144.2;84.2
7654;Besteedbaar inkomen: 3e 25%-groep;Zwartewaterland;2013;2.6;31.1;3.0;0.3;128.5;65.2
7655;Besteedbaar inkomen: 3e 25%-groep;Zwartewaterland;2014;2.6;32.2;3.0;0.4;156.7;66.7
7656;Besteedbaar inkomen: 3e 25%-groep;Zwijndrecht;2011;5.3;27.2;2.6;0.5;98.2;29.7
7657;Besteedbaar inkomen: 3e 25%-groep;Zwijndrecht;2012;5.3;26.9;2.5;0.6;107.5;27.6
7658;Besteedbaar inkomen: 3e 25%-groep;Zwijndrecht;2013;5.4;27.3;2.5;0.5;83.2;17.5
7659;Besteedbaar inkomen: 3e 25%-groep;Zwijndrecht;2014;5.4;27.5;2.5;0.5;97.1;17.7
7660;Besteedbaar inkomen: 3e 25%-groep;Zwolle;2011;13.9;25.5;2.6;1.6;115.4;35.1
7661;Besteedbaar inkomen: 3e 25%-groep;Zwolle;2012;14.1;25.5;2.6;1.6;112.9;32.8
7662;Besteedbaar inkomen: 3e 25%-groep;Zwolle;2013;14.1;25.3;2.6;1.4;99.2;25.3
7663;Besteedbaar inkomen: 3e 25%-groep;Zwolle;2014;14.2;25.4;2.6;1.4;100.0;20.7
7664;Besteedbaar inkomen: 4e 25%-groep;Nederland;2011;1834.3;25.0;3.1;623.3;339.8;159.5
7665;Besteedbaar inkomen: 4e 25%-groep;Nederland;2012;1851.6;25.0;3.1;579.3;312.9;149.3
7666;Besteedbaar inkomen: 4e 25%-groep;Nederland;2013;1864.5;25.0;3.1;580.2;311.2;120.1
7667;Besteedbaar inkomen: 4e 25%-groep;Nederland;2014;1870.2;25.0;3.1;645.5;345.1;118.9
7668;Besteedbaar inkomen: 4e 25%-groep;Noord-Nederland (LD);2011;148.9;19.5;3.2;46.7;313.5;157.6
7669;Besteedbaar inkomen: 4e 25%-groep;Noord-Nederland (LD);2012;151.0;19.7;3.2;44.8;296.8;150.6
7670;Besteedbaar inkomen: 4e 25%-groep;Noord-Nederland (LD);2013;151.7;19.7;3.2;44.2;291.6;122.1
7671;Besteedbaar inkomen: 4e 25%-groep;Noord-Nederland (LD);2014;153.0;19.8;3.2;48.6;317.7;119.2
7672;Besteedbaar inkomen: 4e 25%-groep;Oost-Nederland (LD);2011;366.9;24.8;3.2;121.0;329.8;168.6
7673;Besteedbaar inkomen: 4e 25%-groep;Oost-Nederland (LD);2012;370.1;24.7;3.3;112.7;304.4;157.7
7674;Besteedbaar inkomen: 4e 25%-groep;Oost-Nederland (LD);2013;372.3;24.7;3.2;111.9;300.7;127.9
7675;Besteedbaar inkomen: 4e 25%-groep;Oost-Nederland (LD);2014;373.0;24.7;3.2;124.1;332.8;124.8
7676;Besteedbaar inkomen: 4e 25%-groep;West-Nederland (LD);2011;927.1;26.2;3.1;321.9;347.2;143.1
7677;Besteedbaar inkomen: 4e 25%-groep;West-Nederland (LD);2012;933.8;26.1;3.1;296.5;317.6;133.5
7678;Besteedbaar inkomen: 4e 25%-groep;West-Nederland (LD);2013;941.5;26.2;3.1;300.0;318.7;105.3
7679;Besteedbaar inkomen: 4e 25%-groep;West-Nederland (LD);2014;944.0;26.2;3.1;335.0;354.9;105.1
7680;Besteedbaar inkomen: 4e 25%-groep;Zuid-Nederland (LD);2011;391.4;25.2;3.2;133.8;341.8;189.3
7681;Besteedbaar inkomen: 4e 25%-groep;Zuid-Nederland (LD);2012;396.7;25.3;3.2;125.3;315.8;176.7
7682;Besteedbaar inkomen: 4e 25%-groep;Zuid-Nederland (LD);2013;399.0;25.2;3.2;124.0;310.8;146.6
7683;Besteedbaar inkomen: 4e 25%-groep;Zuid-Nederland (LD);2014;400.2;25.2;3.1;137.7;344.1;144.9
7684;Besteedbaar inkomen: 4e 25%-groep;Groningen (PV);2011;47.0;17.1;3.1;14.3;303.6;140.2
7685;Besteedbaar inkomen: 4e 25%-groep;Groningen (PV);2012;47.5;17.2;3.1;13.5;284.1;132.8
7686;Besteedbaar inkomen: 4e 25%-groep;Groningen (PV);2013;47.8;17.1;3.1;13.4;281.2;106.8
7687;Besteedbaar inkomen: 4e 25%-groep;Groningen (PV);2014;48.4;17.3;3.1;14.7;304.9;105.4
7688;Besteedbaar inkomen: 4e 25%-groep;Friesland (PV);2011;54.9;19.7;3.2;17.9;325.3;167.5
7689;Besteedbaar inkomen: 4e 25%-groep;Friesland (PV);2012;56.0;19.9;3.2;17.3;309.7;161.1
7690;Besteedbaar inkomen: 4e 25%-groep;Friesland (PV);2013;56.2;19.9;3.2;17.0;303.4;131.3
7691;Besteedbaar inkomen: 4e 25%-groep;Friesland (PV);2014;56.7;20.0;3.2;19.0;334.5;126.9
7692;Besteedbaar inkomen: 4e 25%-groep;Drenthe (PV);2011;47.0;22.5;3.2;14.6;309.5;164.1
7693;Besteedbaar inkomen: 4e 25%-groep;Drenthe (PV);2012;47.5;22.7;3.2;14.0;294.4;156.8
7694;Besteedbaar inkomen: 4e 25%-groep;Drenthe (PV);2013;47.7;22.7;3.2;13.8;288.1;127.6
7695;Besteedbaar inkomen: 4e 25%-groep;Drenthe (PV);2014;47.9;22.8;3.1;14.9;310.7;125.1
7696;Besteedbaar inkomen: 4e 25%-groep;Overijssel (PV);2011;108.1;22.8;3.3;36.0;333.2;175.0
7697;Besteedbaar inkomen: 4e 25%-groep;Overijssel (PV);2012;109.9;23.0;3.3;34.3;311.8;165.4
7698;Besteedbaar inkomen: 4e 25%-groep;Overijssel (PV);2013;111.0;23.1;3.3;34.6;312.0;137.5
7699;Besteedbaar inkomen: 4e 25%-groep;Overijssel (PV);2014;111.6;23.3;3.3;38.2;342.0;133.2
7700;Besteedbaar inkomen: 4e 25%-groep;Flevoland (PV);2011;41.9;26.7;3.3;8.2;195.3;76.6
7701;Besteedbaar inkomen: 4e 25%-groep;Flevoland (PV);2012;42.5;26.6;3.3;8.1;189.9;71.0
7702;Besteedbaar inkomen: 4e 25%-groep;Flevoland (PV);2013;42.2;26.1;3.3;7.4;176.2;45.6
7703;Besteedbaar inkomen: 4e 25%-groep;Flevoland (PV);2014;42.8;26.4;3.2;8.8;204.6;48.8
7704;Besteedbaar inkomen: 4e 25%-groep;Gelderland (PV);2011;217.0;25.5;3.2;76.8;354.0;187.2
7705;Besteedbaar inkomen: 4e 25%-groep;Gelderland (PV);2012;217.7;25.4;3.2;70.3;323.1;174.7
7706;Besteedbaar inkomen: 4e 25%-groep;Gelderland (PV);2013;219.2;25.3;3.2;69.9;318.9;142.7
7707;Besteedbaar inkomen: 4e 25%-groep;Gelderland (PV);2014;218.6;25.1;3.2;77.2;353.2;138.9
7708;Besteedbaar inkomen: 4e 25%-groep;Utrecht (PV);2011;162.4;30.0;3.1;59.7;367.7;166.9
7709;Besteedbaar inkomen: 4e 25%-groep;Utrecht (PV);2012;163.7;29.9;3.1;54.5;332.9;156.3
7710;Besteedbaar inkomen: 4e 25%-groep;Utrecht (PV);2013;165.4;30.0;3.1;55.1;333.2;125.1
7711;Besteedbaar inkomen: 4e 25%-groep;Utrecht (PV);2014;166.2;30.0;3.1;61.0;366.9;125.6
7712;Besteedbaar inkomen: 4e 25%-groep;Noord-Holland (PV);2011;319.7;25.6;3.0;119.4;373.5;144.4
7713;Besteedbaar inkomen: 4e 25%-groep;Noord-Holland (PV);2012;323.2;25.6;3.0;107.5;332.7;132.6
7714;Besteedbaar inkomen: 4e 25%-groep;Noord-Holland (PV);2013;326.7;25.7;3.0;110.1;337.1;104.7
7715;Besteedbaar inkomen: 4e 25%-groep;Noord-Holland (PV);2014;328.2;25.7;3.0;123.0;374.8;104.4
7716;Besteedbaar inkomen: 4e 25%-groep;Zuid-Holland (PV);2011;405.3;25.6;3.1;128.9;318.0;129.3
7717;Besteedbaar inkomen: 4e 25%-groep;Zuid-Holland (PV);2012;406.7;25.5;3.1;121.0;297.6;121.5
7718;Besteedbaar inkomen: 4e 25%-groep;Zuid-Holland (PV);2013;408.8;25.5;3.1;121.4;296.9;93.7
7719;Besteedbaar inkomen: 4e 25%-groep;Zuid-Holland (PV);2014;408.9;25.4;3.1;136.0;332.7;93.2
7720;Besteedbaar inkomen: 4e 25%-groep;Zeeland (PV);2011;39.7;23.8;3.1;13.8;349.1;180.4
7721;Besteedbaar inkomen: 4e 25%-groep;Zeeland (PV);2012;40.1;23.9;3.1;13.5;335.4;173.7
7722;Besteedbaar inkomen: 4e 25%-groep;Zeeland (PV);2013;40.6;24.0;3.1;13.4;330.4;148.4
7723;Besteedbaar inkomen: 4e 25%-groep;Zeeland (PV);2014;40.6;24.0;3.1;15.0;369.1;152.2
7724;Besteedbaar inkomen: 4e 25%-groep;Noord-Brabant (PV);2011;282.0;26.7;3.2;100.9;357.9;200.0
7725;Besteedbaar inkomen: 4e 25%-groep;Noord-Brabant (PV);2012;285.4;26.8;3.2;94.4;330.8;186.6
7726;Besteedbaar inkomen: 4e 25%-groep;Noord-Brabant (PV);2013;287.2;26.7;3.2;93.4;325.3;153.9
7727;Besteedbaar inkomen: 4e 25%-groep;Noord-Brabant (PV);2014;288.1;26.6;3.2;104.2;361.7;151.8
7728;Besteedbaar inkomen: 4e 25%-groep;Limburg (PV);2011;109.5;21.9;3.1;32.9;300.2;164.6
7729;Besteedbaar inkomen: 4e 25%-groep;Limburg (PV);2012;111.3;22.1;3.1;30.9;277.3;154.3
7730;Besteedbaar inkomen: 4e 25%-groep;Limburg (PV);2013;111.9;22.1;3.1;30.6;273.6;129.7
7731;Besteedbaar inkomen: 4e 25%-groep;Limburg (PV);2014;112.1;22.1;3.1;33.5;298.9;129.0
7732;Besteedbaar inkomen: 4e 25%-groep;Oost-Groningen (CR);2011;11.0;16.7;3.2;3.0;272.9;132.2
7733;Besteedbaar inkomen: 4e 25%-groep;Oost-Groningen (CR);2012;11.0;16.7;3.2;3.1;283.4;128.9
7734;Besteedbaar inkomen: 4e 25%-groep;Oost-Groningen (CR);2013;11.1;16.6;3.1;3.2;288.4;104.1
7735;Besteedbaar inkomen: 4e 25%-groep;Oost-Groningen (CR);2014;11.1;16.8;3.1;3.4;307.9;99.0
7736;Besteedbaar inkomen: 4e 25%-groep;Delfzijl en omgeving (CR);2011;3.9;18.3;3.1;1.1;271.4;125.3
7737;Besteedbaar inkomen: 4e 25%-groep;Delfzijl en omgeving (CR);2012;4.0;18.8;3.1;1.1;260.7;114.4
7738;Besteedbaar inkomen: 4e 25%-groep;Delfzijl en omgeving (CR);2013;4.0;18.7;3.1;1.0;255.6;90.5
7739;Besteedbaar inkomen: 4e 25%-groep;Delfzijl en omgeving (CR);2014;4.0;18.9;3.1;1.1;273.9;89.5
7740;Besteedbaar inkomen: 4e 25%-groep;Overig Groningen (CR);2011;32.1;17.2;3.1;10.2;318.1;145.7
7741;Besteedbaar inkomen: 4e 25%-groep;Overig Groningen (CR);2012;32.4;17.1;3.1;9.3;287.3;137.7
7742;Besteedbaar inkomen: 4e 25%-groep;Overig Groningen (CR);2013;32.7;17.1;3.0;9.2;282.0;110.3
7743;Besteedbaar inkomen: 4e 25%-groep;Overig Groningen (CR);2014;33.2;17.4;3.0;10.2;307.7;110.4
7744;Besteedbaar inkomen: 4e 25%-groep;Noord-Friesland (CR);2011;26.9;18.5;3.2;8.0;296.6;156.8
7745;Besteedbaar inkomen: 4e 25%-groep;Noord-Friesland (CR);2012;27.6;18.8;3.2;7.9;287.9;150.7
7746;Besteedbaar inkomen: 4e 25%-groep;Noord-Friesland (CR);2013;27.6;18.7;3.2;7.6;277.3;122.5
7747;Besteedbaar inkomen: 4e 25%-groep;Noord-Friesland (CR);2014;26.9;18.6;3.2;8.3;306.7;118.9
7748;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Friesland (CR);2011;9.7;21.5;3.2;3.8;389.4;180.5
7749;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Friesland (CR);2012;9.8;21.7;3.3;3.6;365.1;178.1
7750;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Friesland (CR);2013;9.9;21.8;3.3;3.6;361.4;144.6
7751;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Friesland (CR);2014;12.9;22.4;3.3;5.1;396.7;147.5
7752;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Friesland (CR);2011;18.3;20.7;3.2;6.1;333.7;179.2
7753;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Friesland (CR);2012;18.6;21.0;3.2;5.8;312.9;168.8
7754;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Friesland (CR);2013;18.7;21.0;3.2;5.8;310.9;137.7
7755;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Friesland (CR);2014;16.8;20.9;3.2;5.6;331.0;125.2
7756;Besteedbaar inkomen: 4e 25%-groep;Noord-Drenthe (CR);2011;20.5;25.4;3.1;6.4;314.2;167.3
7757;Besteedbaar inkomen: 4e 25%-groep;Noord-Drenthe (CR);2012;20.7;25.4;3.1;6.2;298.2;160.2
7758;Besteedbaar inkomen: 4e 25%-groep;Noord-Drenthe (CR);2013;20.8;25.4;3.1;5.8;280.6;127.8
7759;Besteedbaar inkomen: 4e 25%-groep;Noord-Drenthe (CR);2014;21.0;25.7;3.1;6.5;309.5;127.7
7760;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Drenthe (CR);2011;14.2;19.5;3.2;4.0;280.3;144.9
7761;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Drenthe (CR);2012;14.3;19.6;3.2;3.8;265.4;137.0
7762;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Drenthe (CR);2013;14.5;19.7;3.2;4.1;281.7;111.6
7763;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Drenthe (CR);2014;14.4;19.7;3.2;4.2;291.9;108.1
7764;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Drenthe (CR);2011;12.3;22.5;3.2;4.1;335.2;181.3
7765;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Drenthe (CR);2012;12.5;22.7;3.2;4.0;321.2;176.9
7766;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Drenthe (CR);2013;12.5;22.5;3.2;3.8;308.0;147.9
7767;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Drenthe (CR);2014;12.5;22.5;3.2;4.2;334.5;142.7
7768;Besteedbaar inkomen: 4e 25%-groep;Noord-Overijssel (CR);2011;34.8;23.8;3.3;11.3;324.2;178.0
7769;Besteedbaar inkomen: 4e 25%-groep;Noord-Overijssel (CR);2012;35.5;24.0;3.3;11.3;316.7;171.6
7770;Besteedbaar inkomen: 4e 25%-groep;Noord-Overijssel (CR);2013;35.7;23.9;3.3;11.2;313.1;145.0
7771;Besteedbaar inkomen: 4e 25%-groep;Noord-Overijssel (CR);2014;36.2;24.3;3.3;12.3;340.5;136.2
7772;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Overijssel (CR);2011;15.5;24.0;3.2;4.9;313.9;169.4
7773;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Overijssel (CR);2012;15.7;24.2;3.2;4.6;293.8;165.5
7774;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Overijssel (CR);2013;16.0;24.6;3.2;4.7;293.8;137.3
7775;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Overijssel (CR);2014;16.1;24.7;3.2;5.2;323.3;133.8
7776;Besteedbaar inkomen: 4e 25%-groep;Twente (CR);2011;57.7;22.0;3.3;19.8;343.8;174.8
7777;Besteedbaar inkomen: 4e 25%-groep;Twente (CR);2012;58.7;22.2;3.3;18.4;313.7;162.0
7778;Besteedbaar inkomen: 4e 25%-groep;Twente (CR);2013;59.3;22.3;3.3;18.7;316.2;132.7
7779;Besteedbaar inkomen: 4e 25%-groep;Twente (CR);2014;59.3;22.4;3.3;20.6;348.0;130.9
7780;Besteedbaar inkomen: 4e 25%-groep;Veluwe (CR);2011;72.8;27.3;3.3;27.9;383.3;204.4
7781;Besteedbaar inkomen: 4e 25%-groep;Veluwe (CR);2012;73.0;27.1;3.3;25.4;347.9;190.1
7782;Besteedbaar inkomen: 4e 25%-groep;Veluwe (CR);2013;73.6;27.0;3.3;25.5;346.1;156.7
7783;Besteedbaar inkomen: 4e 25%-groep;Veluwe (CR);2014;73.1;26.7;3.2;27.7;378.8;154.3
7784;Besteedbaar inkomen: 4e 25%-groep;Achterhoek (CR);2011;41.0;24.6;3.2;16.4;398.3;208.7
7785;Besteedbaar inkomen: 4e 25%-groep;Achterhoek (CR);2012;41.4;24.6;3.2;15.4;371.1;193.2
7786;Besteedbaar inkomen: 4e 25%-groep;Achterhoek (CR);2013;41.4;24.5;3.2;15.4;370.9;163.4
7787;Besteedbaar inkomen: 4e 25%-groep;Achterhoek (CR);2014;41.5;24.6;3.2;17.3;415.9;158.3
7788;Besteedbaar inkomen: 4e 25%-groep;Arnhem/Nijmegen (CR);2011;74.7;23.0;3.1;22.4;299.2;151.7
7789;Besteedbaar inkomen: 4e 25%-groep;Arnhem/Nijmegen (CR);2012;74.8;22.8;3.1;19.9;266.7;140.0
7790;Besteedbaar inkomen: 4e 25%-groep;Arnhem/Nijmegen (CR);2013;75.5;22.8;3.1;19.6;259.1;108.9
7791;Besteedbaar inkomen: 4e 25%-groep;Arnhem/Nijmegen (CR);2014;75.5;22.7;3.1;21.4;284.0;105.1
7792;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Gelderland (CR);2011;28.4;30.9;3.3;10.2;358.9;207.7
7793;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Gelderland (CR);2012;28.5;30.6;3.3;9.6;337.8;198.4
7794;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Gelderland (CR);2013;28.6;30.4;3.3;9.5;331.5;167.1
7795;Besteedbaar inkomen: 4e 25%-groep;Zuidwest-Gelderland (CR);2014;28.4;30.1;3.3;10.8;379.3;164.7
7796;Besteedbaar inkomen: 4e 25%-groep;Utrecht (CR);2011;162.4;30.0;3.1;59.7;367.7;166.9
7797;Besteedbaar inkomen: 4e 25%-groep;Utrecht (CR);2012;163.7;29.9;3.1;54.5;332.9;156.3
7798;Besteedbaar inkomen: 4e 25%-groep;Utrecht (CR);2013;165.4;30.0;3.1;55.1;333.2;125.1
7799;Besteedbaar inkomen: 4e 25%-groep;Utrecht (CR);2014;166.2;30.0;3.1;61.0;366.9;125.6
7800;Besteedbaar inkomen: 4e 25%-groep;Kop van Noord-Holland (CR);2011;40.2;25.5;3.2;11.9;295.8;153.2
7801;Besteedbaar inkomen: 4e 25%-groep;Kop van Noord-Holland (CR);2012;40.5;25.4;3.2;11.3;279.1;145.1
7802;Besteedbaar inkomen: 4e 25%-groep;Kop van Noord-Holland (CR);2013;40.3;25.1;3.2;11.2;277.1;120.3
7803;Besteedbaar inkomen: 4e 25%-groep;Kop van Noord-Holland (CR);2014;40.3;25.2;3.2;12.7;314.8;119.3
7804;Besteedbaar inkomen: 4e 25%-groep;Alkmaar en omgeving (CR);2011;27.7;27.5;3.1;9.5;342.4;160.0
