ID;Geslacht;PositieWerkkring;Persoonskenmerken;Werktijden;WerkzaamBuitenKantoortijden;Perioden;WerkzameBeroepsbevolking_1
8183;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Totaal;Niet werkzaam op zondag;2014;605.0
8184;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Totaal;Niet werkzaam op zondag;2015;592.0
8185;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Totaal;Niet werkzaam op zondag;2016;582.0
8186;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Totaal;Niet werkzaam op zondag;2017;544.0
8187;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Totaal;Niet werkzaam op zondag;2018;528.0
8188;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Totaal;Niet werkzaam op zondag;2019;528.0
8189;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Totaal;Niet werkzaam op zondag;2020;532.0
8190;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2003;494.0
8191;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2004;506.0
8192;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2005;513.0
8193;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2006;516.0
8194;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2007;516.0
8195;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2008;510.0
8196;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2009;535.0
8197;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2010;510.0
8198;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2011;479.0
8199;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2012;504.0
8200;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2013;547.0
8201;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2014;555.0
8202;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2015;579.0
8203;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2016;564.0
8204;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2017;584.0
8205;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2018;572.0
8206;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2019;550.0
8207;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Totaal;2020;569.0
8208;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2003;280.0
8209;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2004;293.0
8210;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2005;300.0
8211;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2006;308.0
8212;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2007;309.0
8213;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2008;299.0
8214;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2009;320.0
8215;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2010;303.0
8216;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2011;274.0
8217;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2012;281.0
8218;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2013;323.0
8219;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2014;328.0
8220;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2015;343.0
8221;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2016;335.0
8222;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2017;343.0
8223;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2018;344.0
8224;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2019;328.0
8225;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2020;353.0
8226;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2003;44.0
8227;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2004;43.0
8228;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2005;43.0
8229;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2006;42.0
8230;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2007;40.0
8231;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2008;41.0
8232;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2009;42.0
8233;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2010;42.0
8234;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2011;30.0
8235;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2012;34.0
8236;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2013;33.0
8237;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2014;41.0
8238;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2015;42.0
8239;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2016;37.0
8240;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2017;41.0
8241;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2018;38.0
8242;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2019;27.0
8243;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2020;36.0
8244;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2003;361.0
8245;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2004;366.0
8246;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2005;373.0
8247;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2006;375.0
8248;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2007;378.0
8249;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2008;373.0
8250;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2009;399.0
8251;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2010;386.0
8252;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2011;351.0
8253;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2012;378.0
8254;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2013;396.0
8255;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2014;406.0
8256;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2015;423.0
8257;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2016;408.0
8258;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2017;431.0
8259;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2018;417.0
8260;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2019;406.0
8261;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2020;425.0
8262;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2003;135.0
8263;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2004;140.0
8264;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2005;143.0
8265;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2006;152.0
8266;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2007;146.0
8267;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2008;142.0
8268;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2009;163.0
8269;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2010;159.0
8270;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2011;142.0
8271;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2012;165.0
8272;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2013;184.0
8273;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2014;200.0
8274;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2015;212.0
8275;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2016;204.0
8276;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2017;237.0
8277;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2018;247.0
8278;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2019;229.0
8279;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2020;263.0
8280;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2003;41.0
8281;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2004;37.0
8282;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2005;42.0
8283;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2006;39.0
8284;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2007;46.0
8285;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2008;43.0
8286;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2009;42.0
8287;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2010;49.0
8288;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2011;46.0
8289;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2012;54.0
8290;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2013;57.0
8291;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2014;51.0
8292;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2015;60.0
8293;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2016;61.0
8294;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2017;70.0
8295;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2018;57.0
8296;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2019;64.0
8297;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2020;56.0
8298;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2003;20.0
8299;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2004;20.0
8300;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2005;20.0
8301;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2006;22.0
8302;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2007;25.0
8303;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2008;26.0
8304;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2009;22.0
8305;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2010;24.0
8306;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2011;22.0
8307;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2012;22.0
8308;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2013;26.0
8309;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2014;25.0
8310;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2015;30.0
8311;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2016;24.0
8312;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2017;26.0
8313;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2018;26.0
8314;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2019;31.0
8315;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2020;23.0
8316;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2003;48.0
8317;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2004;48.0
8318;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2005;49.0
8319;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2006;52.0
8320;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2007;55.0
8321;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2008;51.0
8322;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2009;48.0
8323;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2010;45.0
8324;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2011;56.0
8325;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2012;58.0
8326;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2013;65.0
8327;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2014;72.0
8328;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2015;77.0
8329;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2016;78.0
8330;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2017;71.0
8331;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2018;71.0
8332;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2019;70.0
8333;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2020;61.0
8334;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2003;65.0
8335;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2004;60.0
8336;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2005;66.0
8337;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2006;64.0
8338;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2007;73.0
8339;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2008;73.0
8340;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2009;72.0
8341;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2010;78.0
8342;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2011;77.0
8343;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2012;79.0
8344;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2013;93.0
8345;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2014;92.0
8346;Totaal mannen en vrouwen;Totaal;Arbeidsduur: minder dan 12 uur per week;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2015;103.0
