ID;ArbeidspositieEindePeriode;LangdurigeAandoening;Persoonskenmerken;Perioden;Personen15Tot65JaarBeginPeriode_1;WerkzameBeroepsbevolkingBeginPeriode_2;WerklozenNietActievenBeginPeriode_3
8913;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2004 1e kwartaal;180.0;180.0;
8914;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2004 2e kwartaal;191.0;191.0;
8915;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2004 3e kwartaal;273.0;273.0;
8916;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2004 4e kwartaal;229.0;229.0;
8917;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2004;476.0;476.0;
8918;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2005 1e kwartaal;160.0;160.0;
8919;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2005 2e kwartaal;200.0;200.0;
8920;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2005 3e kwartaal;256.0;256.0;
8921;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2005 4e kwartaal;215.0;215.0;
8922;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2005;414.0;414.0;
8923;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2006 1e kwartaal;157.0;157.0;
8924;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2006 2e kwartaal;183.0;183.0;
8925;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2006 3e kwartaal;247.0;247.0;
8926;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2006 4e kwartaal;190.0;190.0;
8927;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2006;361.0;361.0;
8928;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2008 1e kwartaal;165.0;165.0;
8929;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2008 2e kwartaal;205.0;205.0;
8930;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2008 3e kwartaal;279.0;279.0;
8931;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2008 4e kwartaal;232.0;232.0;
8932;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2008;522.0;522.0;
8933;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2009 1e kwartaal;216.0;216.0;
8934;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2009 2e kwartaal;272.0;272.0;
8935;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2009 3e kwartaal;330.0;330.0;
8936;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2009 4e kwartaal;269.0;269.0;
8937;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2009;563.0;563.0;
8938;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2010 1e kwartaal;210.0;210.0;
8939;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2010 2e kwartaal;236.0;236.0;
8940;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2010 3e kwartaal;283.0;283.0;
8941;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Werkzame beroepsbevolking;2010 4e kwartaal;270.0;270.0;
8942;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2003 1e kwartaal;609.0;;609.0
8943;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2003 2e kwartaal;668.0;;668.0
8944;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2003 3e kwartaal;655.0;;655.0
8945;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2003 4e kwartaal;684.0;;684.0
8946;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2003;620.0;;620.0
8947;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2004 1e kwartaal;733.0;;733.0
8948;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2004 2e kwartaal;760.0;;760.0
8949;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2004 3e kwartaal;757.0;;757.0
8950;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2004 4e kwartaal;749.0;;749.0
8951;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2004;717.0;;717.0
8952;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2005 1e kwartaal;802.0;;802.0
8953;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2005 2e kwartaal;795.0;;795.0
8954;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2005 3e kwartaal;787.0;;787.0
8955;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2005 4e kwartaal;746.0;;746.0
8956;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2005;730.0;;730.0
8957;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2006 1e kwartaal;760.0;;760.0
8958;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2006 2e kwartaal;724.0;;724.0
8959;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2006 3e kwartaal;673.0;;673.0
8960;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2006 4e kwartaal;629.0;;629.0
8961;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2006;654.0;;654.0
8962;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2008 1e kwartaal;548.0;;548.0
8963;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2008 2e kwartaal;563.0;;563.0
8964;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2008 3e kwartaal;535.0;;535.0
8965;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2008 4e kwartaal;523.0;;523.0
8966;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2008;539.0;;539.0
8967;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2009 1e kwartaal;588.0;;588.0
8968;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2009 2e kwartaal;643.0;;643.0
8969;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2009 3e kwartaal;657.0;;657.0
8970;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2009 4e kwartaal;677.0;;677.0
8971;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2009;584.0;;584.0
8972;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2010 1e kwartaal;701.0;;701.0
8973;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2010 2e kwartaal;697.0;;697.0
8974;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2010 3e kwartaal;673.0;;673.0
8975;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil werk voor 12 uur of meer per week;2010 4e kwartaal;649.0;;649.0
8976;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2003 1e kwartaal;3130.0;;3130.0
8977;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2003 2e kwartaal;3000.0;;3000.0
8978;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2003 3e kwartaal;3014.0;;3014.0
8979;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2003 4e kwartaal;3104.0;;3104.0
8980;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2003;2860.0;;2860.0
8981;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2004 1e kwartaal;3072.0;;3072.0
8982;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2004 2e kwartaal;2967.0;;2967.0
8983;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2004 3e kwartaal;2964.0;;2964.0
8984;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2004 4e kwartaal;3072.0;;3072.0
8985;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2004;2758.0;;2758.0
8986;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2005 1e kwartaal;3014.0;;3014.0
8987;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2005 2e kwartaal;2902.0;;2902.0
8988;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2005 3e kwartaal;2888.0;;2888.0
8989;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2005 4e kwartaal;2989.0;;2989.0
8990;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2005;2698.0;;2698.0
8991;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2006 1e kwartaal;2970.0;;2970.0
8992;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2006 2e kwartaal;2873.0;;2873.0
8993;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2006 3e kwartaal;2862.0;;2862.0
8994;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2006 4e kwartaal;2959.0;;2959.0
8995;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2006;2627.0;;2627.0
8996;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2008 1e kwartaal;2776.0;;2776.0
8997;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2008 2e kwartaal;2646.0;;2646.0
8998;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2008 3e kwartaal;2653.0;;2653.0
8999;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2008 4e kwartaal;2755.0;;2755.0
9000;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2008;2467.0;;2467.0
9001;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2009 1e kwartaal;2714.0;;2714.0
9002;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2009 2e kwartaal;2599.0;;2599.0
9003;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2009 3e kwartaal;2644.0;;2644.0
9004;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2009 4e kwartaal;2755.0;;2755.0
9005;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2009;2477.0;;2477.0
9006;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2010 1e kwartaal;2733.0;;2733.0
9007;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2010 2e kwartaal;2628.0;;2628.0
9008;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2010 3e kwartaal;2637.0;;2637.0
9009;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil of kan geen >=12 uur per week werken;2010 4e kwartaal;2742.0;;2742.0
9010;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2003 1e kwartaal;54.0;54.0;
9011;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2003 2e kwartaal;62.0;62.0;
9012;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2003 3e kwartaal;96.0;96.0;
9013;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2003 4e kwartaal;61.0;61.0;
9014;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2003;115.0;115.0;
9015;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2004 1e kwartaal;47.0;47.0;
9016;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2004 2e kwartaal;50.0;50.0;
9017;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2004 3e kwartaal;96.0;96.0;
9018;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2004 4e kwartaal;57.0;57.0;
9019;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2004;127.0;127.0;
9020;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2005 1e kwartaal;36.0;36.0;
9021;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2005 2e kwartaal;50.0;50.0;
9022;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2005 3e kwartaal;88.0;88.0;
9023;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2005 4e kwartaal;55.0;55.0;
9024;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2005;108.0;108.0;
9025;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2006 1e kwartaal;33.0;33.0;
9026;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2006 2e kwartaal;47.0;47.0;
9027;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2006 3e kwartaal;76.0;76.0;
9028;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2006 4e kwartaal;40.0;40.0;
9029;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2006;82.0;82.0;
9030;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2008 1e kwartaal;29.0;29.0;
9031;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2008 2e kwartaal;55.0;55.0;
9032;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2008 3e kwartaal;81.0;81.0;
9033;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2008 4e kwartaal;48.0;48.0;
9034;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2008;106.0;106.0;
9035;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2009 1e kwartaal;38.0;38.0;
9036;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2009 2e kwartaal;63.0;63.0;
9037;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2009 3e kwartaal;90.0;90.0;
9038;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2009 4e kwartaal;57.0;57.0;
9039;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2009;111.0;111.0;
9040;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2010 1e kwartaal;41.0;41.0;
9041;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2010 2e kwartaal;51.0;51.0;
9042;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2010 3e kwartaal;69.0;69.0;
9043;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil minder uren werken/stoppen met werk;2010 4e kwartaal;53.0;53.0;
9044;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2003 1e kwartaal;3766.0;27.0;3739.0
9045;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2003 2e kwartaal;3695.0;27.0;3668.0
9046;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2003 3e kwartaal;3699.0;29.0;3670.0
9047;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2003 4e kwartaal;3818.0;29.0;3788.0
9048;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2003;3533.0;52.0;3481.0
9049;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2004 1e kwartaal;3832.0;26.0;3806.0
9050;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2004 2e kwartaal;3758.0;31.0;3727.0
9051;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2004 3e kwartaal;3751.0;30.0;3721.0
9052;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2004 4e kwartaal;3852.0;31.0;3822.0
9053;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2004;3530.0;54.0;3475.0
9054;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2005 1e kwartaal;3842.0;26.0;3816.0
9055;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2005 2e kwartaal;3725.0;29.0;3697.0
9056;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2005 3e kwartaal;3705.0;30.0;3675.0
9057;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2005 4e kwartaal;3768.0;33.0;3736.0
9058;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2005;3474.0;46.0;3428.0
9059;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2006 1e kwartaal;3751.0;20.0;3731.0
9060;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2006 2e kwartaal;3631.0;35.0;3596.0
9061;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2006 3e kwartaal;3557.0;22.0;3536.0
9062;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2006 4e kwartaal;3612.0;24.0;3588.0
9063;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2006;3330.0;49.0;3281.0
9064;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2008 1e kwartaal;3353.0;29.0;3324.0
9065;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2008 2e kwartaal;3237.0;27.0;3209.0
9066;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2008 3e kwartaal;3218.0;30.0;3188.0
9067;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2008 4e kwartaal;3311.0;32.0;3278.0
9068;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2008;3071.0;65.0;3006.0
9069;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2009 1e kwartaal;3337.0;35.0;3302.0
9070;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2009 2e kwartaal;3291.0;48.0;3243.0
9071;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2009 3e kwartaal;3346.0;45.0;3301.0
9072;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2009 4e kwartaal;3475.0;43.0;3432.0
9073;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2009;3138.0;77.0;3061.0
9074;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2010 1e kwartaal;3476.0;43.0;3434.0
9075;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2010 2e kwartaal;3368.0;43.0;3325.0
9076;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2010 3e kwartaal;3347.0;37.0;3310.0
9077;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil meer uren werken;2010 4e kwartaal;3437.0;46.0;3391.0
9078;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2003 1e kwartaal;107.0;107.0;
9079;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2003 2e kwartaal;123.0;123.0;
9080;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2003 3e kwartaal;161.0;161.0;
9081;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2003 4e kwartaal;135.0;135.0;
9082;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2003;304.0;304.0;
9083;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2004 1e kwartaal;100.0;100.0;
9084;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2004 2e kwartaal;106.0;106.0;
9085;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2004 3e kwartaal;142.0;142.0;
9086;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2004 4e kwartaal;134.0;134.0;
9087;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2004;287.0;287.0;
9088;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2005 1e kwartaal;94.0;94.0;
9089;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2005 2e kwartaal;117.0;117.0;
9090;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2005 3e kwartaal;135.0;135.0;
9091;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2005 4e kwartaal;122.0;122.0;
9092;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2005;252.0;252.0;
9093;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2006 1e kwartaal;100.0;100.0;
9094;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2006 2e kwartaal;97.0;97.0;
9095;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2006 3e kwartaal;145.0;145.0;
9096;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2006 4e kwartaal;122.0;122.0;
9097;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2006;222.0;222.0;
9098;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;Wil gelijk aantal uren werken;2008 1e kwartaal;103.0;103.0;
