ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingISHMT;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
7084;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.1 Infect. huid en onderhuids bindw.;2017;220.0;13.0;205.0;12.1;;;
7085;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.1 Infect. huid en onderhuids bindw.;2018;225.0;13.1;205.0;12.2;;;
7086;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.1 Infect. huid en onderhuids bindw.;2019;245.0;14.3;230.0;13.3;;;
7087;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.1 Infect. huid en onderhuids bindw.;2020;195.0;11.6;185.0;10.8;;;
7088;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.1 Infect. huid en onderhuids bindw.;2021;200.0;11.2;190.0;10.4;;;
7089;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.1 Infect. huid en onderhuids bindw.;2022;200.0;12.0;190.0;11.1;;;
7090;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.2 Dermatitis, eczeem en papulosquam..;2013;110.0;6.4;15.0;0.8;;;
7091;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.2 Dermatitis, eczeem en papulosquam..;2014;90.0;5.2;10.0;0.7;;;
7092;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.2 Dermatitis, eczeem en papulosquam..;2015;95.0;5.7;20.0;1.1;;;
7093;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.2 Dermatitis, eczeem en papulosquam..;2016;85.0;5.0;20.0;1.1;;;
7094;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.2 Dermatitis, eczeem en papulosquam..;2017;70.0;4.1;20.0;1.1;;;
7095;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.2 Dermatitis, eczeem en papulosquam..;2018;115.0;6.6;25.0;1.5;;;
7096;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.2 Dermatitis, eczeem en papulosquam..;2019;85.0;4.8;20.0;1.0;;;
7097;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.2 Dermatitis, eczeem en papulosquam..;2020;70.0;4.2;20.0;1.1;;;
7098;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.2 Dermatitis, eczeem en papulosquam..;2021;55.0;3.1;10.0;0.6;;;
7099;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.2 Dermatitis, eczeem en papulosquam..;2022;55.0;3.3;15.0;0.8;;;
7100;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.3 Ov. zkt. huid en onderhuids bindw.;2013;70.0;4.1;60.0;3.4;;;
7101;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.3 Ov. zkt. huid en onderhuids bindw.;2014;45.0;2.5;40.0;2.2;;;
7102;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.3 Ov. zkt. huid en onderhuids bindw.;2015;70.0;4.0;60.0;3.4;;;
7103;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.3 Ov. zkt. huid en onderhuids bindw.;2016;55.0;3.1;45.0;2.7;;;
7104;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.3 Ov. zkt. huid en onderhuids bindw.;2017;70.0;4.2;60.0;3.6;;;
7105;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.3 Ov. zkt. huid en onderhuids bindw.;2018;60.0;3.6;50.0;3.0;;;
7106;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.3 Ov. zkt. huid en onderhuids bindw.;2019;30.0;1.9;25.0;1.5;;;
7107;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.3 Ov. zkt. huid en onderhuids bindw.;2020;45.0;2.5;35.0;2.1;;;
7108;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.3 Ov. zkt. huid en onderhuids bindw.;2021;65.0;3.5;50.0;2.8;;;
7109;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;12.3 Ov. zkt. huid en onderhuids bindw.;2022;50.0;3.0;40.0;2.5;;;
7110;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13 Totaal zkt. botspierstelsel en bindw.;2013;95.0;5.6;75.0;4.4;;;
7111;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13 Totaal zkt. botspierstelsel en bindw.;2014;40.0;2.3;35.0;1.9;;;
7112;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13 Totaal zkt. botspierstelsel en bindw.;2015;40.0;2.4;35.0;2.0;;;
7113;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13 Totaal zkt. botspierstelsel en bindw.;2016;35.0;2.1;30.0;1.7;;;
7114;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13 Totaal zkt. botspierstelsel en bindw.;2017;40.0;2.4;35.0;2.0;;;
7115;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13 Totaal zkt. botspierstelsel en bindw.;2018;35.0;2.1;30.0;1.8;;;
7116;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13 Totaal zkt. botspierstelsel en bindw.;2019;45.0;2.5;35.0;2.1;;;
7117;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13 Totaal zkt. botspierstelsel en bindw.;2020;30.0;1.8;25.0;1.5;;;
7118;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13 Totaal zkt. botspierstelsel en bindw.;2021;40.0;2.3;35.0;2.0;;;
7119;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13 Totaal zkt. botspierstelsel en bindw.;2022;35.0;2.0;30.0;1.7;;;
7120;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.1 Coxartrose;2013;0.0;0.0;0.0;0.0;;;
7121;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.1 Coxartrose;2014;0.0;0.0;0.0;0.0;;;
7122;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.1 Coxartrose;2015;0.0;0.0;0.0;0.0;;;
7123;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.1 Coxartrose;2016;0.0;0.0;0.0;0.0;;;
7124;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.1 Coxartrose;2017;0.0;0.0;0.0;0.0;;;
7125;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.1 Coxartrose;2018;0.0;0.0;0.0;0.0;;;
7126;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.1 Coxartrose;2019;0.0;0.0;0.0;0.0;;;
7127;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.1 Coxartrose;2020;0.0;0.0;0.0;0.0;;;
7128;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.1 Coxartrose;2021;0.0;0.0;0.0;0.0;;;
7129;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.1 Coxartrose;2022;0.0;0.0;0.0;0.0;;;
7130;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.2 Gonartrose;2013;0.0;0.0;0.0;0.0;;;
7131;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.2 Gonartrose;2014;0.0;0.0;0.0;0.0;;;
7132;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.2 Gonartrose;2015;0.0;0.0;0.0;0.0;;;
7133;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.2 Gonartrose;2016;0.0;0.0;0.0;0.0;;;
7134;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.2 Gonartrose;2017;0.0;0.0;0.0;0.0;;;
7135;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.2 Gonartrose;2018;0.0;0.0;0.0;0.0;;;
7136;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.2 Gonartrose;2019;0.0;0.0;0.0;0.0;;;
7137;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.2 Gonartrose;2020;0.0;0.0;0.0;0.0;;;
7138;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.2 Gonartrose;2021;0.0;0.0;0.0;0.0;;;
7139;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.2 Gonartrose;2022;0.0;0.0;0.0;0.0;;;
7140;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.3 Dérangement interne van knie;2013;0.0;0.0;0.0;0.0;;;
7141;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.3 Dérangement interne van knie;2014;0.0;0.0;0.0;0.0;;;
7142;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.3 Dérangement interne van knie;2015;0.0;0.0;0.0;0.0;;;
7143;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.3 Dérangement interne van knie;2016;0.0;0.0;0.0;0.0;;;
7144;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.3 Dérangement interne van knie;2017;0.0;0.0;0.0;0.0;;;
7145;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.3 Dérangement interne van knie;2018;0.0;0.1;0.0;0.1;;;
7146;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.3 Dérangement interne van knie;2019;0.0;0.0;0.0;0.0;;;
7147;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.3 Dérangement interne van knie;2020;0.0;0.0;0.0;0.0;;;
7148;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.3 Dérangement interne van knie;2021;0.0;0.0;0.0;0.0;;;
7149;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.3 Dérangement interne van knie;2022;0.0;0.0;0.0;0.0;;;
7150;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.4 Andere artropathieën;2013;35.0;1.9;25.0;1.4;;;
7151;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.4 Andere artropathieën;2014;15.0;0.8;10.0;0.6;;;
7152;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.4 Andere artropathieën;2015;15.0;0.9;10.0;0.7;;;
7153;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.4 Andere artropathieën;2016;15.0;0.8;10.0;0.6;;;
7154;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.4 Andere artropathieën;2017;10.0;0.6;10.0;0.5;;;
7155;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.4 Andere artropathieën;2018;15.0;0.9;10.0;0.7;;;
7156;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.4 Andere artropathieën;2019;10.0;0.7;10.0;0.5;;;
7157;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.4 Andere artropathieën;2020;10.0;0.5;5.0;0.4;;;
7158;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.4 Andere artropathieën;2021;15.0;0.7;10.0;0.5;;;
7159;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.4 Andere artropathieën;2022;10.0;0.7;10.0;0.5;;;
7160;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.5 Systeemziekten van bindweefsel;2013;25.0;1.4;15.0;0.8;;;
7161;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.5 Systeemziekten van bindweefsel;2014;5.0;0.2;0.0;0.1;;;
7162;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.5 Systeemziekten van bindweefsel;2015;5.0;0.3;0.0;0.1;;;
7163;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.5 Systeemziekten van bindweefsel;2016;10.0;0.6;5.0;0.3;;;
7164;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.5 Systeemziekten van bindweefsel;2017;10.0;0.5;5.0;0.2;;;
7165;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.5 Systeemziekten van bindweefsel;2018;5.0;0.2;0.0;0.1;;;
7166;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.5 Systeemziekten van bindweefsel;2019;5.0;0.4;5.0;0.2;;;
7167;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.5 Systeemziekten van bindweefsel;2020;5.0;0.3;0.0;0.1;;;
7168;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.5 Systeemziekten van bindweefsel;2021;10.0;0.4;5.0;0.2;;;
7169;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.5 Systeemziekten van bindweefsel;2022;5.0;0.4;5.0;0.2;;;
7170;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.6 Deform. dorsopathieën en spondylo..;2013;5.0;0.3;5.0;0.2;;;
7171;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.6 Deform. dorsopathieën en spondylo..;2014;5.0;0.3;5.0;0.2;;;
7172;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.6 Deform. dorsopathieën en spondylo..;2015;5.0;0.2;0.0;0.1;;;
7173;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.6 Deform. dorsopathieën en spondylo..;2016;0.0;0.0;0.0;0.0;;;
7174;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.6 Deform. dorsopathieën en spondylo..;2017;0.0;0.1;0.0;0.1;;;
7175;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.6 Deform. dorsopathieën en spondylo..;2018;0.0;0.1;0.0;0.0;;;
7176;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.6 Deform. dorsopathieën en spondylo..;2019;5.0;0.2;5.0;0.2;;;
7177;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.6 Deform. dorsopathieën en spondylo..;2020;0.0;0.1;0.0;0.1;;;
7178;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.6 Deform. dorsopathieën en spondylo..;2021;0.0;0.1;0.0;0.1;;;
7179;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.6 Deform. dorsopathieën en spondylo..;2022;0.0;0.1;0.0;0.1;;;
7180;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.7 Aand. van tussenwervelschijven;2013;0.0;0.0;0.0;0.0;;;
7181;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.7 Aand. van tussenwervelschijven;2014;0.0;0.0;0.0;0.0;;;
7182;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.7 Aand. van tussenwervelschijven;2015;0.0;0.0;0.0;0.0;;;
7183;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.7 Aand. van tussenwervelschijven;2016;0.0;0.0;0.0;0.0;;;
7184;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.7 Aand. van tussenwervelschijven;2017;0.0;0.0;0.0;0.0;;;
7185;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.7 Aand. van tussenwervelschijven;2018;0.0;0.0;0.0;0.0;;;
7186;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.7 Aand. van tussenwervelschijven;2019;0.0;0.0;0.0;0.0;;;
7187;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.7 Aand. van tussenwervelschijven;2020;0.0;0.1;0.0;0.1;;;
7188;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.7 Aand. van tussenwervelschijven;2021;0.0;0.0;0.0;0.0;;;
7189;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.7 Aand. van tussenwervelschijven;2022;0.0;0.0;0.0;0.0;;;
7190;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.8 Nek- en rugklachten;2013;0.0;0.0;0.0;0.0;;;
7191;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.8 Nek- en rugklachten;2014;0.0;0.0;0.0;0.0;;;
7192;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.8 Nek- en rugklachten;2015;0.0;0.0;0.0;0.0;;;
7193;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.8 Nek- en rugklachten;2016;0.0;0.0;0.0;0.0;;;
7194;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.8 Nek- en rugklachten;2017;0.0;0.0;0.0;0.0;;;
7195;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.8 Nek- en rugklachten;2018;0.0;0.1;0.0;0.0;;;
7196;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.8 Nek- en rugklachten;2019;0.0;0.0;0.0;0.0;;;
7197;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.8 Nek- en rugklachten;2020;0.0;0.0;0.0;0.0;;;
7198;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.8 Nek- en rugklachten;2021;0.0;0.0;0.0;0.0;;;
7199;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.8 Nek- en rugklachten;2022;0.0;0.1;0.0;0.0;;;
7200;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.9 Aandoeningen van weke delen;2013;15.0;0.7;10.0;0.7;;;
7201;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.9 Aandoeningen van weke delen;2014;10.0;0.5;5.0;0.4;;;
7202;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.9 Aandoeningen van weke delen;2015;10.0;0.5;10.0;0.5;;;
7203;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.9 Aandoeningen van weke delen;2016;5.0;0.4;5.0;0.4;;;
7204;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.9 Aandoeningen van weke delen;2017;10.0;0.5;10.0;0.4;;;
7205;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.9 Aandoeningen van weke delen;2018;5.0;0.2;5.0;0.2;;;
7206;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.9 Aandoeningen van weke delen;2019;10.0;0.5;10.0;0.4;;;
7207;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.9 Aandoeningen van weke delen;2020;5.0;0.4;5.0;0.4;;;
7208;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.9 Aandoeningen van weke delen;2021;10.0;0.6;10.0;0.5;;;
7209;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.9 Aandoeningen van weke delen;2022;5.0;0.3;5.0;0.3;;;
7210;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.10 Ov. zkt. botspierstelsel en bind..;2013;20.0;1.2;15.0;1.0;;;
7211;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.10 Ov. zkt. botspierstelsel en bind..;2014;10.0;0.6;10.0;0.5;;;
7212;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.10 Ov. zkt. botspierstelsel en bind..;2015;10.0;0.5;5.0;0.4;;;
7213;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.10 Ov. zkt. botspierstelsel en bind..;2016;5.0;0.2;5.0;0.2;;;
7214;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.10 Ov. zkt. botspierstelsel en bind..;2017;10.0;0.6;10.0;0.6;;;
7215;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.10 Ov. zkt. botspierstelsel en bind..;2018;10.0;0.7;10.0;0.6;;;
7216;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.10 Ov. zkt. botspierstelsel en bind..;2019;15.0;0.8;10.0;0.7;;;
7217;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.10 Ov. zkt. botspierstelsel en bind..;2020;5.0;0.3;5.0;0.3;;;
7218;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.10 Ov. zkt. botspierstelsel en bind..;2021;10.0;0.5;10.0;0.4;;;
7219;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;13.10 Ov. zkt. botspierstelsel en bind..;2022;10.0;0.5;10.0;0.5;;;
7220;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14 Totaal zkt. van urogenitaal stelsel;2013;855.0;49.5;705.0;41.0;;;
7221;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14 Totaal zkt. van urogenitaal stelsel;2014;880.0;50.0;740.0;42.1;;;
7222;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14 Totaal zkt. van urogenitaal stelsel;2015;700.0;40.7;585.0;34.0;;;
7223;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14 Totaal zkt. van urogenitaal stelsel;2016;740.0;42.7;625.0;36.0;;;
7224;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14 Totaal zkt. van urogenitaal stelsel;2017;735.0;43.2;625.0;36.6;;;
7225;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14 Totaal zkt. van urogenitaal stelsel;2018;765.0;45.2;650.0;38.3;;;
7226;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14 Totaal zkt. van urogenitaal stelsel;2019;760.0;44.7;650.0;38.1;;;
7227;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14 Totaal zkt. van urogenitaal stelsel;2020;755.0;44.5;640.0;37.9;;;
7228;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14 Totaal zkt. van urogenitaal stelsel;2021;605.0;33.5;515.0;28.6;;;
7229;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14 Totaal zkt. van urogenitaal stelsel;2022;565.0;33.5;485.0;28.7;;;
7230;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.1 Glomerulaire aand. en tubulo-inte..;2013;345.0;20.1;270.0;15.8;;;
7231;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.1 Glomerulaire aand. en tubulo-inte..;2014;495.0;28.0;390.0;22.2;;;
7232;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.1 Glomerulaire aand. en tubulo-inte..;2015;355.0;20.6;280.0;16.3;;;
7233;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.1 Glomerulaire aand. en tubulo-inte..;2016;370.0;21.3;300.0;17.1;;;
7234;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.1 Glomerulaire aand. en tubulo-inte..;2017;390.0;22.9;315.0;18.4;;;
7235;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.1 Glomerulaire aand. en tubulo-inte..;2018;375.0;22.1;300.0;17.8;;;
7236;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.1 Glomerulaire aand. en tubulo-inte..;2019;455.0;26.8;365.0;21.4;;;
7237;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.1 Glomerulaire aand. en tubulo-inte..;2020;445.0;26.1;355.0;21.1;;;
7238;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.1 Glomerulaire aand. en tubulo-inte..;2021;375.0;20.9;305.0;17.0;;;
7239;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.1 Glomerulaire aand. en tubulo-inte..;2022;370.0;21.8;300.0;17.8;;;
7240;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.2 Nierinsufficiëntie;2013;20.0;1.1;15.0;0.9;;;
7241;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.2 Nierinsufficiëntie;2014;5.0;0.4;5.0;0.3;;;
7242;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.2 Nierinsufficiëntie;2015;5.0;0.4;5.0;0.3;;;
7243;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.2 Nierinsufficiëntie;2016;5.0;0.4;5.0;0.3;;;
7244;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.2 Nierinsufficiëntie;2017;5.0;0.3;5.0;0.3;;;
7245;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.2 Nierinsufficiëntie;2018;10.0;0.5;5.0;0.4;;;
7246;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.2 Nierinsufficiëntie;2019;5.0;0.4;5.0;0.3;;;
7247;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.2 Nierinsufficiëntie;2020;10.0;0.5;5.0;0.4;;;
7248;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.2 Nierinsufficiëntie;2021;10.0;0.4;5.0;0.4;;;
7249;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.2 Nierinsufficiëntie;2022;10.0;0.5;5.0;0.4;;;
7250;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.3 Urolithiasis;2013;5.0;0.2;5.0;0.2;;;
7251;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.3 Urolithiasis;2014;0.0;0.1;0.0;0.1;;;
7252;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.3 Urolithiasis;2015;0.0;0.0;0.0;0.0;;;
7253;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.3 Urolithiasis;2016;0.0;0.0;0.0;0.0;;;
7254;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.3 Urolithiasis;2017;0.0;0.0;0.0;0.0;;;
7255;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.3 Urolithiasis;2018;0.0;0.1;0.0;0.0;;;
7256;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.3 Urolithiasis;2019;0.0;0.0;0.0;0.0;;;
7257;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.3 Urolithiasis;2020;0.0;0.0;0.0;0.0;;;
7258;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.3 Urolithiasis;2021;0.0;0.0;0.0;0.0;;;
7259;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.3 Urolithiasis;2022;0.0;0.0;0.0;0.0;;;
7260;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2013;425.0;24.5;330.0;19.1;;;
7261;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2014;315.0;17.9;265.0;14.9;;;
7262;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2015;290.0;16.8;245.0;14.3;;;
7263;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2016;305.0;17.6;265.0;15.3;;;
7264;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2017;280.0;16.4;245.0;14.4;;;
7265;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2018;330.0;19.6;290.0;17.2;;;
7266;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2019;260.0;15.2;230.0;13.5;;;
7267;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2020;250.0;14.9;225.0;13.2;;;
7268;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2021;180.0;10.1;160.0;9.0;;;
7269;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2022;160.0;9.5;145.0;8.5;;;
7270;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.5 Prostaathyperplasie;2013;0.0;0.0;0.0;0.0;;;
7271;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.5 Prostaathyperplasie;2014;0.0;0.0;0.0;0.0;;;
7272;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.5 Prostaathyperplasie;2015;0.0;0.0;0.0;0.0;;;
7273;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.5 Prostaathyperplasie;2016;0.0;0.0;0.0;0.0;;;
