ID;Geslacht;Persoonskenmerken;Beroep;Perioden;WerkzameBeroepsbevolking_1
7200;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2013 1e kwartaal;166
7201;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2013 2e kwartaal;168
7202;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2013 3e kwartaal;177
7203;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2013 4e kwartaal;173
7204;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2013;171
7205;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2014 1e kwartaal;181
7206;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2014 2e kwartaal;183
7207;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2014 3e kwartaal;188
7208;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2014 4e kwartaal;187
7209;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2014;185
7210;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2015 1e kwartaal;196
7211;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2015 2e kwartaal;207
7212;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2015 3e kwartaal;196
7213;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2015 4e kwartaal;203
7214;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2015 ;201
7215;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2016 1e kwartaal;213
7216;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2016 2e kwartaal;209
7217;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2016 3e kwartaal;215
7218;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2016 4e kwartaal;217
7219;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2016;214
7220;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2017 1e kwartaal;215
7221;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2017 2e kwartaal;215
7222;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2017 3e kwartaal;209
7223;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2017 4e kwartaal;210
7224;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2017;212
7225;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2018 1e kwartaal;218
7226;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2018 2e kwartaal;226
7227;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2018 3e kwartaal;229
7228;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2018 4e kwartaal;238
7229;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2018;228
7230;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2019 1e kwartaal;250
7231;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2019 2e kwartaal;256
7232;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2019 3e kwartaal;259
7233;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2019 4e kwartaal;267
7234;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2019;258
7235;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2020 1e kwartaal;263
7236;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2020 2e kwartaal;262
7237;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2020 3e kwartaal;273
7238;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2020 4e kwartaal;282
7239;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2020;270
7240;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2021 1e kwartaal;322
7241;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2021 2e kwartaal;329
7242;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2021 3e kwartaal;324
7243;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2021 4e kwartaal;354
7244;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2021;332
7245;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2022 1e kwartaal;361
7246;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2022 2e kwartaal;365
7247;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2022 3e kwartaal;380
7248;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2022 4e kwartaal;371
7249;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2022;369
7250;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2023 1e kwartaal;376
7251;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2023 2e kwartaal;377
7252;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2023 3e kwartaal;360
7253;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2023 4e kwartaal;366
7254;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2023;370
7255;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2024 1e kwartaal;364
7256;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2024 2e kwartaal;370
7257;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2024 3e kwartaal;376
7258;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2024 4e kwartaal;382
7259;Totaal mannen en vrouwen;Totaal personen;0811 Software- en applicatieontwikkel.;2024;373
7260;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2013 1e kwartaal;66
7261;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2013 2e kwartaal;66
7262;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2013 3e kwartaal;65
7263;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2013 4e kwartaal;61
7264;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2013;65
7265;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2014 1e kwartaal;61
7266;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2014 2e kwartaal;61
7267;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2014 3e kwartaal;57
7268;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2014 4e kwartaal;57
7269;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2014;59
7270;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2015 1e kwartaal;59
7271;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2015 2e kwartaal;62
7272;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2015 3e kwartaal;61
7273;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2015 4e kwartaal;61
7274;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2015 ;61
7275;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2016 1e kwartaal;59
7276;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2016 2e kwartaal;63
7277;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2016 3e kwartaal;62
7278;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2016 4e kwartaal;66
7279;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2016;62
7280;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2017 1e kwartaal;68
7281;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2017 2e kwartaal;69
7282;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2017 3e kwartaal;59
7283;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2017 4e kwartaal;62
7284;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2017;65
7285;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2018 1e kwartaal;66
7286;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2018 2e kwartaal;70
7287;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2018 3e kwartaal;73
7288;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2018 4e kwartaal;73
7289;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2018;70
7290;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2019 1e kwartaal;74
7291;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2019 2e kwartaal;70
7292;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2019 3e kwartaal;66
7293;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2019 4e kwartaal;67
7294;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2019;69
7295;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2020 1e kwartaal;70
7296;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2020 2e kwartaal;69
7297;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2020 3e kwartaal;73
7298;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2020 4e kwartaal;78
7299;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2020;72
7300;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2021 1e kwartaal;77
7301;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2021 2e kwartaal;99
7302;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2021 3e kwartaal;92
7303;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2021 4e kwartaal;98
7304;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2021;92
7305;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2022 1e kwartaal;98
7306;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2022 2e kwartaal;93
7307;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2022 3e kwartaal;97
7308;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2022 4e kwartaal;95
7309;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2022;96
7310;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2023 1e kwartaal;89
7311;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2023 2e kwartaal;95
7312;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2023 3e kwartaal;85
7313;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2023 4e kwartaal;89
7314;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2023;90
7315;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2024 1e kwartaal;101
7316;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2024 2e kwartaal;97
7317;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2024 3e kwartaal;92
7318;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2024 4e kwartaal;98
7319;Totaal mannen en vrouwen;Totaal personen;0812 Databank- en netwerkspecialisten;2024;97
7320;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2013 1e kwartaal;47
7321;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2013 2e kwartaal;45
7322;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2013 3e kwartaal;45
7323;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2013 4e kwartaal;49
7324;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2013;46
7325;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2014 1e kwartaal;52
7326;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2014 2e kwartaal;50
7327;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2014 3e kwartaal;56
7328;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2014 4e kwartaal;53
7329;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2014;53
7330;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2015 1e kwartaal;51
7331;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2015 2e kwartaal;50
7332;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2015 3e kwartaal;50
7333;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2015 4e kwartaal;53
7334;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2015 ;51
7335;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2016 1e kwartaal;59
7336;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2016 2e kwartaal;56
7337;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2016 3e kwartaal;55
7338;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2016 4e kwartaal;61
7339;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2016;58
7340;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2017 1e kwartaal;62
7341;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2017 2e kwartaal;57
7342;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2017 3e kwartaal;56
7343;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2017 4e kwartaal;59
7344;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2017;59
7345;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2018 1e kwartaal;63
7346;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2018 2e kwartaal;64
7347;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2018 3e kwartaal;66
7348;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2018 4e kwartaal;70
7349;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2018;66
7350;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2019 1e kwartaal;72
7351;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2019 2e kwartaal;71
7352;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2019 3e kwartaal;73
7353;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2019 4e kwartaal;73
7354;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2019;72
7355;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2020 1e kwartaal;61
7356;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2020 2e kwartaal;65
7357;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2020 3e kwartaal;70
7358;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2020 4e kwartaal;79
7359;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2020;69
7360;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2021 1e kwartaal;75
7361;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2021 2e kwartaal;74
7362;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2021 3e kwartaal;69
7363;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2021 4e kwartaal;81
7364;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2021;75
7365;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2022 1e kwartaal;78
7366;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2022 2e kwartaal;92
7367;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2022 3e kwartaal;90
7368;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2022 4e kwartaal;90
7369;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2022;87
7370;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2023 1e kwartaal;87
7371;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2023 2e kwartaal;82
7372;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2023 3e kwartaal;80
7373;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2023 4e kwartaal;82
7374;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2023;83
7375;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2024 1e kwartaal;79
7376;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2024 2e kwartaal;76
7377;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2024 3e kwartaal;79
7378;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2024 4e kwartaal;75
7379;Totaal mannen en vrouwen;Totaal personen;082 Vakspecialisten ICT;2024;77
7380;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2013 1e kwartaal;33
7381;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2013 2e kwartaal;34
7382;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2013 3e kwartaal;34
7383;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2013 4e kwartaal;37
7384;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2013;34
7385;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2014 1e kwartaal;39
7386;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2014 2e kwartaal;37
7387;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2014 3e kwartaal;43
7388;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2014 4e kwartaal;38
7389;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2014;39
7390;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2015 1e kwartaal;36
7391;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2015 2e kwartaal;35
7392;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2015 3e kwartaal;36
7393;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2015 4e kwartaal;37
7394;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2015 ;36
7395;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2016 1e kwartaal;43
7396;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2016 2e kwartaal;42
7397;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2016 3e kwartaal;40
7398;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2016 4e kwartaal;47
7399;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2016;43
7400;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2017 1e kwartaal;46
7401;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2017 2e kwartaal;42
7402;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2017 3e kwartaal;41
7403;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2017 4e kwartaal;44
7404;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2017;43
7405;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2018 1e kwartaal;46
7406;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2018 2e kwartaal;47
7407;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2018 3e kwartaal;45
7408;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2018 4e kwartaal;48
7409;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2018;47
7410;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2019 1e kwartaal;50
7411;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2019 2e kwartaal;51
7412;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2019 3e kwartaal;55
7413;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2019 4e kwartaal;52
7414;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2019;52
7415;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2020 1e kwartaal;44
7416;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2020 2e kwartaal;45
7417;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2020 3e kwartaal;49
7418;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2020 4e kwartaal;58
7419;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2020;49
7420;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2021 1e kwartaal;52
7421;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2021 2e kwartaal;47
7422;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2021 3e kwartaal;49
7423;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2021 4e kwartaal;58
7424;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2021;52
7425;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2022 1e kwartaal;57
7426;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2022 2e kwartaal;65
7427;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2022 3e kwartaal;65
7428;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2022 4e kwartaal;60
7429;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2022;61
7430;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2023 1e kwartaal;59
7431;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2023 2e kwartaal;55
7432;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2023 3e kwartaal;52
7433;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2023 4e kwartaal;52
7434;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2023;55
7435;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2024 1e kwartaal;54
7436;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2024 2e kwartaal;50
7437;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2024 3e kwartaal;55
7438;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2024 4e kwartaal;51
7439;Totaal mannen en vrouwen;Totaal personen;0821 Gebruikersondersteuning ICT;2024;52
7440;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2013 1e kwartaal;14
7441;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2013 2e kwartaal;11
7442;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2013 3e kwartaal;11
7443;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2013 4e kwartaal;12
7444;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2013;12
7445;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2014 1e kwartaal;13
7446;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2014 2e kwartaal;14
7447;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2014 3e kwartaal;13
7448;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2014 4e kwartaal;15
7449;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2014;14
7450;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2015 1e kwartaal;15
7451;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2015 2e kwartaal;15
7452;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2015 3e kwartaal;15
7453;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2015 4e kwartaal;16
7454;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2015 ;15
7455;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2016 1e kwartaal;16
7456;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2016 2e kwartaal;14
7457;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2016 3e kwartaal;15
7458;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2016 4e kwartaal;14
7459;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2016;15
7460;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2017 1e kwartaal;16
7461;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2017 2e kwartaal;15
7462;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2017 3e kwartaal;15
7463;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2017 4e kwartaal;15
7464;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2017;15
7465;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2018 1e kwartaal;17
7466;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2018 2e kwartaal;17
