ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
3103;Baarle-Nassau;Werknemer;2.2;20.5
3104;Baarle-Nassau;Zelfstandige;0.7;13.7
3105;Baarle-Nassau;Totaal niet-actief;1.7;13.9
3106;Baarle-Nassau;Werkloosheids- en bijstandsuitk. ontv.;;
3107;Baarle-Nassau;Pensioenontvanger;1.2;14.9
3108;Bergen op Zoom;Totaal sociaal-economische categorie;44.3;18.0
3109;Bergen op Zoom;Totaal actief;28.2;20.2
3110;Bergen op Zoom;Werknemer;25.4;20.1
3111;Bergen op Zoom;Zelfstandige;2.8;20.5
3112;Bergen op Zoom;Totaal niet-actief;16.1;14.4
3113;Bergen op Zoom;Werkloosheids- en bijstandsuitk. ontv.;1.5;12.1
3114;Bergen op Zoom;Pensioenontvanger;10.3;15.7
3115;Best;Totaal sociaal-economische categorie;18.6;19.1
3116;Best;Totaal actief;13.2;21.3
3117;Best;Werknemer;12.0;21.2
3118;Best;Zelfstandige;1.2;22.7
3119;Best;Totaal niet-actief;5.5;14.0
3120;Best;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.0
3121;Best;Pensioenontvanger;3.4;15.6
3122;Boekel;Totaal sociaal-economische categorie;6.3;16.7
3123;Boekel;Totaal actief;4.3;18.5
3124;Boekel;Werknemer;3.5;19.0
3125;Boekel;Zelfstandige;0.9;16.5
3126;Boekel;Totaal niet-actief;1.9;12.8
3127;Boekel;Werkloosheids- en bijstandsuitk. ontv.;;
3128;Boekel;Pensioenontvanger;1.2;13.6
3129;Boxmeer;Totaal sociaal-economische categorie;19.7;18.0
3130;Boxmeer;Totaal actief;13.4;19.9
3131;Boxmeer;Werknemer;11.6;19.9
3132;Boxmeer;Zelfstandige;1.8;19.9
3133;Boxmeer;Totaal niet-actief;6.3;14.1
3134;Boxmeer;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.3
3135;Boxmeer;Pensioenontvanger;4.2;15.2
3136;Boxtel;Totaal sociaal-economische categorie;19.9;18.1
3137;Boxtel;Totaal actief;13.1;20.2
3138;Boxtel;Werknemer;11.6;20.2
3139;Boxtel;Zelfstandige;1.5;20.7
3140;Boxtel;Totaal niet-actief;6.8;14.1
3141;Boxtel;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.0
3142;Boxtel;Pensioenontvanger;4.2;15.8
3143;Breda;Totaal sociaal-economische categorie;112.6;18.8
3144;Breda;Totaal actief;69.8;21.4
3145;Breda;Werknemer;62.6;21.3
3146;Breda;Zelfstandige;7.1;22.3
3147;Breda;Totaal niet-actief;42.7;14.7
3148;Breda;Werkloosheids- en bijstandsuitk. ontv.;4.8;12.2
3149;Breda;Pensioenontvanger;26.4;16.7
3150;Deurne;Totaal sociaal-economische categorie;21.4;17.6
3151;Deurne;Totaal actief;14.2;19.6
3152;Deurne;Werknemer;12.1;19.5
3153;Deurne;Zelfstandige;2.1;20.0
3154;Deurne;Totaal niet-actief;7.2;13.6
3155;Deurne;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.8
3156;Deurne;Pensioenontvanger;4.5;15.0
3157;Pekela;Totaal sociaal-economische categorie;8.9;16.0
3158;Pekela;Totaal actief;5.1;18.5
3159;Pekela;Werknemer;4.6;18.5
3160;Pekela;Zelfstandige;0.4;18.8
3161;Pekela;Totaal niet-actief;3.8;12.7
3162;Pekela;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.0
3163;Pekela;Pensioenontvanger;2.4;13.1
3164;Dongen;Totaal sociaal-economische categorie;17.1;18.2
3165;Dongen;Totaal actief;11.6;20.2
3166;Dongen;Werknemer;10.3;20.2
3167;Dongen;Zelfstandige;1.3;21.0
3168;Dongen;Totaal niet-actief;5.5;13.9
3169;Dongen;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.7
3170;Dongen;Pensioenontvanger;3.7;15.0
3171;Eersel;Totaal sociaal-economische categorie;12.2;19.2
3172;Eersel;Totaal actief;8.1;20.8
3173;Eersel;Werknemer;6.9;20.6
3174;Eersel;Zelfstandige;1.2;22.3
3175;Eersel;Totaal niet-actief;4.1;16.0
3176;Eersel;Werkloosheids- en bijstandsuitk. ontv.;;
3177;Eersel;Pensioenontvanger;2.6;18.3
3178;Eindhoven;Totaal sociaal-economische categorie;142.4;18.1
3179;Eindhoven;Totaal actief;84.6;20.6
3180;Eindhoven;Werknemer;76.5;20.7
3181;Eindhoven;Zelfstandige;8.0;19.7
3182;Eindhoven;Totaal niet-actief;57.7;14.5
3183;Eindhoven;Werkloosheids- en bijstandsuitk. ontv.;6.7;12.3
3184;Eindhoven;Pensioenontvanger;33.7;16.7
3185;Etten-Leur;Totaal sociaal-economische categorie;26.3;18.4
3186;Etten-Leur;Totaal actief;17.8;20.5
3187;Etten-Leur;Werknemer;16.1;20.5
3188;Etten-Leur;Zelfstandige;1.6;21.3
3189;Etten-Leur;Totaal niet-actief;8.5;13.9
3190;Etten-Leur;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.5
3191;Etten-Leur;Pensioenontvanger;5.3;15.5
3192;Geertruidenberg;Totaal sociaal-economische categorie;14.5;18.1
3193;Geertruidenberg;Totaal actief;10.0;19.9
3194;Geertruidenberg;Werknemer;9.0;19.8
3195;Geertruidenberg;Zelfstandige;1.0;20.6
3196;Geertruidenberg;Totaal niet-actief;4.5;14.1
3197;Geertruidenberg;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.0
3198;Geertruidenberg;Pensioenontvanger;2.9;15.5
3199;Geldrop;Totaal sociaal-economische categorie;18.8;18.7
3200;Geldrop;Totaal actief;11.9;20.3
3201;Geldrop;Werknemer;10.8;20.4
3202;Geldrop;Zelfstandige;1.1;19.9
3203;Geldrop;Totaal niet-actief;6.9;15.9
3204;Geldrop;Werkloosheids- en bijstandsuitk. ontv.;0.6;13.0
3205;Geldrop;Pensioenontvanger;4.6;18.0
3206;Gilze en Rijen;Totaal sociaal-economische categorie;16.8;17.8
3207;Gilze en Rijen;Totaal actief;11.3;19.9
3208;Gilze en Rijen;Werknemer;10.0;20.1
3209;Gilze en Rijen;Zelfstandige;1.3;18.4
3210;Gilze en Rijen;Totaal niet-actief;5.5;13.5
3211;Gilze en Rijen;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.2
3212;Gilze en Rijen;Pensioenontvanger;3.6;15.0
3213;Goirle;Totaal sociaal-economische categorie;15.7;18.8
3214;Goirle;Totaal actief;10.6;20.9
3215;Goirle;Werknemer;9.6;20.8
3216;Goirle;Zelfstandige;1.0;22.9
3217;Goirle;Totaal niet-actief;5.1;14.2
3218;Goirle;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.1
3219;Goirle;Pensioenontvanger;3.2;16.5
3220;Grave;Totaal sociaal-economische categorie;8.5;17.8
3221;Grave;Totaal actief;5.7;19.7
3222;Grave;Werknemer;4.9;19.5
3223;Grave;Zelfstandige;0.8;21.1
3224;Grave;Totaal niet-actief;2.8;13.8
3225;Grave;Werkloosheids- en bijstandsuitk. ontv.;;
3226;Grave;Pensioenontvanger;1.7;15.2
3227;Haaren;Totaal sociaal-economische categorie;9.4;18.6
3228;Haaren;Totaal actief;6.1;21.1
3229;Haaren;Werknemer;5.1;21.9
3230;Haaren;Zelfstandige;1.0;17.6
3231;Haaren;Totaal niet-actief;3.3;13.7
3232;Haaren;Werkloosheids- en bijstandsuitk. ontv.;;
3233;Haaren;Pensioenontvanger;1.9;15.6
3234;Helmond;Totaal sociaal-economische categorie;56.4;17.5
3235;Helmond;Totaal actief;37.1;19.5
3236;Helmond;Werknemer;33.7;19.4
3237;Helmond;Zelfstandige;3.3;20.7
3238;Helmond;Totaal niet-actief;19.3;13.6
3239;Helmond;Werkloosheids- en bijstandsuitk. ontv.;2.6;11.4
3240;Helmond;Pensioenontvanger;10.7;15.2
3241;'s-Hertogenbosch;Totaal sociaal-economische categorie;91.8;18.6
3242;'s-Hertogenbosch;Totaal actief;59.2;21.0
3243;'s-Hertogenbosch;Werknemer;52.8;21.0
3244;'s-Hertogenbosch;Zelfstandige;6.2;20.8
3245;'s-Hertogenbosch;Totaal niet-actief;32.6;14.4
3246;'s-Hertogenbosch;Werkloosheids- en bijstandsuitk. ontv.;4.0;11.7
3247;'s-Hertogenbosch;Pensioenontvanger;18.7;16.4
3248;Heusden;Totaal sociaal-economische categorie;28.4;18.6
3249;Heusden;Totaal actief;19.4;20.7
3250;Heusden;Werknemer;17.1;20.6
3251;Heusden;Zelfstandige;2.3;22.0
3252;Heusden;Totaal niet-actief;8.9;14.0
3253;Heusden;Werkloosheids- en bijstandsuitk. ontv.;0.8;12.7
3254;Heusden;Pensioenontvanger;5.6;15.4
3255;Hilvarenbeek;Totaal sociaal-economische categorie;10.0;18.4
3256;Hilvarenbeek;Totaal actief;7.1;20.2
3257;Hilvarenbeek;Werknemer;5.9;20.6
3258;Hilvarenbeek;Zelfstandige;1.2;18.4
3259;Hilvarenbeek;Totaal niet-actief;2.9;14.2
3260;Hilvarenbeek;Werkloosheids- en bijstandsuitk. ontv.;;
3261;Hilvarenbeek;Pensioenontvanger;2.0;15.5
3262;Lith;Totaal sociaal-economische categorie;4.4;17.2
3263;Lith;Totaal actief;3.1;18.8
3264;Lith;Werknemer;2.4;19.8
3265;Lith;Zelfstandige;0.6;15.0
3266;Lith;Totaal niet-actief;1.4;13.5
3267;Lith;Werkloosheids- en bijstandsuitk. ontv.;;
3268;Lith;Pensioenontvanger;0.8;14.2
3269;Loon op Zand;Totaal sociaal-economische categorie;15.8;18.2
3270;Loon op Zand;Totaal actief;10.7;20.3
3271;Loon op Zand;Werknemer;9.5;20.3
3272;Loon op Zand;Zelfstandige;1.1;20.8
3273;Loon op Zand;Totaal niet-actief;5.1;13.8
3274;Loon op Zand;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.7
3275;Loon op Zand;Pensioenontvanger;3.4;14.8
3276;Mierlo;Totaal sociaal-economische categorie;6.6;19.2
3277;Mierlo;Totaal actief;4.5;21.1
3278;Mierlo;Werknemer;3.9;21.5
3279;Mierlo;Zelfstandige;0.6;18.6
3280;Mierlo;Totaal niet-actief;2.1;14.9
3281;Mierlo;Werkloosheids- en bijstandsuitk. ontv.;;
3282;Mierlo;Pensioenontvanger;1.3;16.9
3283;Mill en Sint Hubert;Totaal sociaal-economische categorie;7.5;16.7
3284;Mill en Sint Hubert;Totaal actief;5.1;18.5
3285;Mill en Sint Hubert;Werknemer;4.2;18.5
3286;Mill en Sint Hubert;Zelfstandige;0.8;18.4
3287;Mill en Sint Hubert;Totaal niet-actief;2.4;13.1
3288;Mill en Sint Hubert;Werkloosheids- en bijstandsuitk. ontv.;;
3289;Mill en Sint Hubert;Pensioenontvanger;1.7;13.4
3290;Nuenen c.a.;Totaal sociaal-economische categorie;15.3;21.4
3291;Nuenen c.a.;Totaal actief;10.4;23.7
3292;Nuenen c.a.;Werknemer;9.0;23.9
3293;Nuenen c.a.;Zelfstandige;1.4;22.3
3294;Nuenen c.a.;Totaal niet-actief;4.9;16.6
3295;Nuenen c.a.;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.8
3296;Nuenen c.a.;Pensioenontvanger;3.3;19.2
3297;Oirschot;Totaal sociaal-economische categorie;12.0;18.6
3298;Oirschot;Totaal actief;8.4;20.4
3299;Oirschot;Werknemer;7.0;20.3
3300;Oirschot;Zelfstandige;1.3;20.8
3301;Oirschot;Totaal niet-actief;3.6;14.3
3302;Oirschot;Werkloosheids- en bijstandsuitk. ontv.;;
3303;Oirschot;Pensioenontvanger;2.5;15.3
3304;Oisterwijk;Totaal sociaal-economische categorie;17.4;19.6
3305;Oisterwijk;Totaal actief;11.1;21.8
3306;Oisterwijk;Werknemer;9.6;21.9
3307;Oisterwijk;Zelfstandige;1.4;21.7
3308;Oisterwijk;Totaal niet-actief;6.3;15.7
3309;Oisterwijk;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.8
3310;Oisterwijk;Pensioenontvanger;4.3;17.4
3311;Oosterhout;Totaal sociaal-economische categorie;36.1;18.7
3312;Oosterhout;Totaal actief;23.6;20.8
3313;Oosterhout;Werknemer;21.3;20.9
3314;Oosterhout;Zelfstandige;2.3;20.4
3315;Oosterhout;Totaal niet-actief;12.5;14.6
3316;Oosterhout;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.8
3317;Oosterhout;Pensioenontvanger;8.3;16.1
3318;Oss;Totaal sociaal-economische categorie;51.2;18.0
3319;Oss;Totaal actief;32.7;20.0
3320;Oss;Werknemer;29.3;20.1
3321;Oss;Zelfstandige;3.4;19.9
3322;Oss;Totaal niet-actief;18.4;14.4
3323;Oss;Werkloosheids- en bijstandsuitk. ontv.;1.7;13.0
3324;Oss;Pensioenontvanger;11.1;15.8
3325;Rucphen;Totaal sociaal-economische categorie;15.7;17.3
3326;Rucphen;Totaal actief;9.8;19.9
3327;Rucphen;Werknemer;8.1;19.6
3328;Rucphen;Zelfstandige;1.7;21.4
3329;Rucphen;Totaal niet-actief;5.9;13.1
3330;Rucphen;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.1
3331;Rucphen;Pensioenontvanger;3.4;13.5
3332;Schijndel;Totaal sociaal-economische categorie;15.9;17.8
3333;Schijndel;Totaal actief;10.8;19.6
3334;Schijndel;Werknemer;9.4;19.5
3335;Schijndel;Zelfstandige;1.5;20.8
3336;Schijndel;Totaal niet-actief;5.1;13.9
3337;Schijndel;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.2
3338;Schijndel;Pensioenontvanger;3.1;15.1
3339;Sint-Michielsgestel;Totaal sociaal-economische categorie;18.6;18.9
3340;Sint-Michielsgestel;Totaal actief;12.4;20.8
3341;Sint-Michielsgestel;Werknemer;10.5;20.9
3342;Sint-Michielsgestel;Zelfstandige;1.9;20.0
3343;Sint-Michielsgestel;Totaal niet-actief;6.3;15.1
3344;Sint-Michielsgestel;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.4
3345;Sint-Michielsgestel;Pensioenontvanger;4.4;16.4
3346;Sint-Oedenrode;Totaal sociaal-economische categorie;11.4;18.1
3347;Sint-Oedenrode;Totaal actief;7.8;19.8
3348;Sint-Oedenrode;Werknemer;6.6;20.0
3349;Sint-Oedenrode;Zelfstandige;1.2;18.5
3350;Sint-Oedenrode;Totaal niet-actief;3.5;14.4
3351;Sint-Oedenrode;Werkloosheids- en bijstandsuitk. ontv.;;
3352;Sint-Oedenrode;Pensioenontvanger;2.4;15.8
3353;Someren;Totaal sociaal-economische categorie;11.9;17.5
3354;Someren;Totaal actief;8.1;19.5
3355;Someren;Werknemer;6.7;19.5
3356;Someren;Zelfstandige;1.4;19.5
3357;Someren;Totaal niet-actief;3.8;13.3
3358;Someren;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.3
3359;Someren;Pensioenontvanger;2.5;14.0
3360;Son en Breugel;Totaal sociaal-economische categorie;10.0;21.0
3361;Son en Breugel;Totaal actief;6.3;22.5
3362;Son en Breugel;Werknemer;5.4;22.6
3363;Son en Breugel;Zelfstandige;0.8;22.2
3364;Son en Breugel;Totaal niet-actief;3.7;18.5
3365;Son en Breugel;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.9
3366;Son en Breugel;Pensioenontvanger;2.7;21.0
3367;Steenbergen;Totaal sociaal-economische categorie;15.6;18.4
3368;Steenbergen;Totaal actief;10.5;20.7
3369;Steenbergen;Werknemer;8.8;20.7
3370;Steenbergen;Zelfstandige;1.7;21.0
3371;Steenbergen;Totaal niet-actief;5.1;13.6
3372;Steenbergen;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.1
3373;Steenbergen;Pensioenontvanger;3.6;14.1
3374;Waterland;Totaal sociaal-economische categorie;11.8;20.9
3375;Waterland;Totaal actief;8.0;23.7
3376;Waterland;Werknemer;6.8;23.2
3377;Waterland;Zelfstandige;1.2;26.2
3378;Waterland;Totaal niet-actief;3.8;15.1
3379;Waterland;Werkloosheids- en bijstandsuitk. ontv.;;
3380;Waterland;Pensioenontvanger;2.6;16.4
3381;Tilburg;Totaal sociaal-economische categorie;135.9;17.3
3382;Tilburg;Totaal actief;84.2;19.8
3383;Tilburg;Werknemer;76.8;19.9
3384;Tilburg;Zelfstandige;7.2;20.1
3385;Tilburg;Totaal niet-actief;51.7;13.3
3386;Tilburg;Werkloosheids- en bijstandsuitk. ontv.;6.2;11.9
3387;Tilburg;Pensioenontvanger;26.9;15.4
3388;Uden;Totaal sociaal-economische categorie;26.9;18.4
3389;Uden;Totaal actief;17.8;20.3
3390;Uden;Werknemer;15.7;20.4
3391;Uden;Zelfstandige;2.1;19.7
3392;Uden;Totaal niet-actief;9.1;14.8
3393;Uden;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.6
3394;Uden;Pensioenontvanger;5.6;16.3
3395;Valkenswaard;Totaal sociaal-economische categorie;21.0;18.5
3396;Valkenswaard;Totaal actief;13.4;20.7
3397;Valkenswaard;Werknemer;11.8;20.7
3398;Valkenswaard;Zelfstandige;1.5;20.9
3399;Valkenswaard;Totaal niet-actief;7.6;14.7
3400;Valkenswaard;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.8
3401;Valkenswaard;Pensioenontvanger;5.3;15.9
3402;Veghel;Totaal sociaal-economische categorie;24.2;18.1
3403;Veghel;Totaal actief;16.3;19.9
3404;Veghel;Werknemer;14.4;19.9
3405;Veghel;Zelfstandige;1.9;20.1
3406;Veghel;Totaal niet-actief;7.9;14.4
3407;Veghel;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.8
3408;Veghel;Pensioenontvanger;5.0;16.1
3409;Veldhoven;Totaal sociaal-economische categorie;28.8;18.9
3410;Veldhoven;Totaal actief;19.0;21.1
3411;Veldhoven;Werknemer;17.4;21.1
3412;Veldhoven;Zelfstandige;1.7;20.6
3413;Veldhoven;Totaal niet-actief;9.8;14.7
3414;Veldhoven;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.5
3415;Veldhoven;Pensioenontvanger;6.1;16.6
3416;Vught;Totaal sociaal-economische categorie;17.2;20.7
3417;Vught;Totaal actief;10.7;23.4
3418;Vught;Werknemer;9.4;22.9
3419;Vught;Zelfstandige;1.3;26.8
3420;Vught;Totaal niet-actief;6.5;16.3
3421;Vught;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.8
3422;Vught;Pensioenontvanger;4.4;18.3
3423;Waalre;Totaal sociaal-economische categorie;10.7;21.9
3424;Waalre;Totaal actief;6.5;24.0
3425;Waalre;Werknemer;5.7;23.9
3426;Waalre;Zelfstandige;0.8;25.3
3427;Waalre;Totaal niet-actief;4.2;18.5
3428;Waalre;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.6
3429;Waalre;Pensioenontvanger;3.1;20.8
3430;Waalwijk;Totaal sociaal-economische categorie;30.9;18.1
3431;Waalwijk;Totaal actief;20.4;20.4
3432;Waalwijk;Werknemer;18.2;20.1
3433;Waalwijk;Zelfstandige;2.1;22.7
3434;Waalwijk;Totaal niet-actief;10.5;13.6
3435;Waalwijk;Werkloosheids- en bijstandsuitk. ontv.;0.8;12.7
3436;Waalwijk;Pensioenontvanger;6.6;14.8
3437;Werkendam;Totaal sociaal-economische categorie;16.9;18.7
3438;Werkendam;Totaal actief;11.9;20.6
3439;Werkendam;Werknemer;10.2;20.6
3440;Werkendam;Zelfstandige;1.7;20.3
3441;Werkendam;Totaal niet-actief;5.1;14.3
3442;Werkendam;Werkloosheids- en bijstandsuitk. ontv.;;
3443;Werkendam;Pensioenontvanger;3.7;15.3
3444;Woensdrecht;Totaal sociaal-economische categorie;14.0;17.8
3445;Woensdrecht;Totaal actief;9.0;19.6
3446;Woensdrecht;Werknemer;7.8;19.7
3447;Woensdrecht;Zelfstandige;1.2;19.0
3448;Woensdrecht;Totaal niet-actief;4.9;14.5
3449;Woensdrecht;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.2
3450;Woensdrecht;Pensioenontvanger;3.4;15.6
3451;Woudrichem;Totaal sociaal-economische categorie;9.3;18.8
3452;Woudrichem;Totaal actief;6.7;20.9
3453;Woudrichem;Werknemer;5.8;20.6
3454;Woudrichem;Zelfstandige;0.9;22.4
3455;Woudrichem;Totaal niet-actief;2.6;13.6
3456;Woudrichem;Werkloosheids- en bijstandsuitk. ontv.;;
3457;Woudrichem;Pensioenontvanger;1.8;14.7
3458;Zundert;Totaal sociaal-economische categorie;13.8;18.1
3459;Zundert;Totaal actief;9.1;20.3
3460;Zundert;Werknemer;7.2;20.6
3461;Zundert;Zelfstandige;2.0;19.0
3462;Zundert;Totaal niet-actief;4.7;13.6
3463;Zundert;Werkloosheids- en bijstandsuitk. ontv.;;
3464;Zundert;Pensioenontvanger;3.2;14.5
3465;Wormerland;Totaal sociaal-economische categorie;10.5;19.3
3466;Wormerland;Totaal actief;7.0;21.4
3467;Wormerland;Werknemer;6.1;21.5
3468;Wormerland;Zelfstandige;0.8;21.0
3469;Wormerland;Totaal niet-actief;3.6;15.0
3470;Wormerland;Werkloosheids- en bijstandsuitk. ontv.;;
3471;Wormerland;Pensioenontvanger;2.3;16.3
3472;Onderbanken;Totaal sociaal-economische categorie;5.5;17.4
3473;Onderbanken;Totaal actief;3.3;19.7
3474;Onderbanken;Werknemer;2.9;19.7
3475;Onderbanken;Zelfstandige;0.4;19.7
3476;Onderbanken;Totaal niet-actief;2.2;13.9
3477;Onderbanken;Werkloosheids- en bijstandsuitk. ontv.;;
3478;Onderbanken;Pensioenontvanger;1.4;14.6
3479;Landgraaf;Totaal sociaal-economische categorie;27.0;16.8
3480;Landgraaf;Totaal actief;15.8;19.0
3481;Landgraaf;Werknemer;14.3;19.1
3482;Landgraaf;Zelfstandige;1.5;17.8
3483;Landgraaf;Totaal niet-actief;11.2;13.7
3484;Landgraaf;Werkloosheids- en bijstandsuitk. ontv.;1.1;11.6
3485;Landgraaf;Pensioenontvanger;6.6;15.1
3486;Arcen en Velden;Totaal sociaal-economische categorie;6.1;17.4
3487;Arcen en Velden;Totaal actief;4.1;18.8
3488;Arcen en Velden;Werknemer;3.5;19.2
3489;Arcen en Velden;Zelfstandige;0.6;16.9
3490;Arcen en Velden;Totaal niet-actief;1.9;14.2
3491;Arcen en Velden;Werkloosheids- en bijstandsuitk. ontv.;;
3492;Arcen en Velden;Pensioenontvanger;1.3;15.7
3493;Beek;Totaal sociaal-economische categorie;11.4;18.8
3494;Beek;Totaal actief;7.1;20.9
3495;Beek;Werknemer;6.3;21.2
3496;Beek;Zelfstandige;0.8;18.7
3497;Beek;Totaal niet-actief;4.3;15.2
3498;Beek;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.2
3499;Beek;Pensioenontvanger;2.7;16.9
3500;Beesel;Totaal sociaal-economische categorie;9.0;17.3
3501;Beesel;Totaal actief;6.1;19.2
3502;Beesel;Werknemer;5.5;19.1
3503;Beesel;Zelfstandige;0.6;20.2
3504;Beesel;Totaal niet-actief;2.9;13.3
3505;Beesel;Werkloosheids- en bijstandsuitk. ontv.;;
3506;Beesel;Pensioenontvanger;1.9;14.3
3507;Bergen;Totaal sociaal-economische categorie;8.8;17.1
3508;Bergen;Totaal actief;5.8;19.2
3509;Bergen;Werknemer;4.9;18.9
3510;Bergen;Zelfstandige;0.9;21.0
3511;Bergen;Totaal niet-actief;3.0;13.0
3512;Bergen;Werkloosheids- en bijstandsuitk. ontv.;;
3513;Bergen;Pensioenontvanger;1.9;13.8
3514;Brunssum;Totaal sociaal-economische categorie;20.6;16.6
3515;Brunssum;Totaal actief;11.2;18.6
3516;Brunssum;Werknemer;10.3;18.8
3517;Brunssum;Zelfstandige;0.9;16.8
3518;Brunssum;Totaal niet-actief;9.4;14.2
3519;Brunssum;Werkloosheids- en bijstandsuitk. ontv.;1.1;11.7
3520;Brunssum;Pensioenontvanger;5.8;15.2
3521;Eijsden;Totaal sociaal-economische categorie;8.0;18.5
3522;Eijsden;Totaal actief;5.3;20.8
3523;Eijsden;Werknemer;4.6;20.6
3524;Eijsden;Zelfstandige;0.7;22.2
3525;Eijsden;Totaal niet-actief;2.7;14.3
3526;Eijsden;Werkloosheids- en bijstandsuitk. ontv.;;
3527;Eijsden;Pensioenontvanger;1.8;15.4
3528;Gennep;Totaal sociaal-economische categorie;11.7;17.1
3529;Gennep;Totaal actief;7.3;19.2
3530;Gennep;Werknemer;6.4;19.1
3531;Gennep;Zelfstandige;0.9;19.4
3532;Gennep;Totaal niet-actief;4.4;13.6
3533;Gennep;Werkloosheids- en bijstandsuitk. ontv.;;
3534;Gennep;Pensioenontvanger;2.5;15.3
3535;Haelen;Totaal sociaal-economische categorie;6.8;18.8
3536;Haelen;Totaal actief;4.3;20.6
3537;Haelen;Werknemer;3.9;20.3
3538;Haelen;Zelfstandige;0.5;23.5
3539;Haelen;Totaal niet-actief;2.5;15.6
3540;Haelen;Werkloosheids- en bijstandsuitk. ontv.;;
3541;Haelen;Pensioenontvanger;1.8;16.6
3542;Heerlen;Totaal sociaal-economische categorie;64.7;16.8
3543;Heerlen;Totaal actief;34.5;19.2
3544;Heerlen;Werknemer;31.3;19.3
3545;Heerlen;Zelfstandige;3.2;18.4
3546;Heerlen;Totaal niet-actief;30.2;14.0
3547;Heerlen;Werkloosheids- en bijstandsuitk. ontv.;4.5;11.6
3548;Heerlen;Pensioenontvanger;17.2;15.7
3549;Helden;Totaal sociaal-economische categorie;13.1;17.1
3550;Helden;Totaal actief;8.8;18.9
3551;Helden;Werknemer;7.6;18.9
3552;Helden;Zelfstandige;1.2;18.5
3553;Helden;Totaal niet-actief;4.4;13.5
3554;Helden;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.2
3555;Helden;Pensioenontvanger;2.7;14.7
3556;Heythuysen;Totaal sociaal-economische categorie;8.1;18.2
3557;Heythuysen;Totaal actief;5.6;20.0
3558;Heythuysen;Werknemer;4.6;20.5
3559;Heythuysen;Zelfstandige;1.0;17.6
3560;Heythuysen;Totaal niet-actief;2.6;14.3
3561;Heythuysen;Werkloosheids- en bijstandsuitk. ontv.;;
3562;Heythuysen;Pensioenontvanger;1.7;15.6
3563;Hunsel;Totaal sociaal-economische categorie;4.0;17.9
3564;Hunsel;Totaal actief;2.9;19.6
3565;Hunsel;Werknemer;2.4;20.7
3566;Hunsel;Zelfstandige;0.5;14.4
3567;Hunsel;Totaal niet-actief;1.1;13.4
3568;Hunsel;Werkloosheids- en bijstandsuitk. ontv.;;
3569;Hunsel;Pensioenontvanger;0.7;14.0
3570;Kerkrade;Totaal sociaal-economische categorie;32.6;16.2
3571;Kerkrade;Totaal actief;17.0;18.6
3572;Kerkrade;Werknemer;15.2;18.7
3573;Kerkrade;Zelfstandige;1.7;17.8
3574;Kerkrade;Totaal niet-actief;15.6;13.7
3575;Kerkrade;Werkloosheids- en bijstandsuitk. ontv.;1.9;12.0
3576;Kerkrade;Pensioenontvanger;9.4;14.9
3577;Kessel;Totaal sociaal-economische categorie;2.9;17.0
3578;Kessel;Totaal actief;2.1;18.3
3579;Kessel;Werknemer;1.7;19.0
3580;Kessel;Zelfstandige;0.3;15.3
3581;Kessel;Totaal niet-actief;0.8;13.4
3582;Kessel;Werkloosheids- en bijstandsuitk. ontv.;;
3583;Kessel;Pensioenontvanger;0.6;14.2
3584;Maasbracht;Totaal sociaal-economische categorie;9.2;17.9
3585;Maasbracht;Totaal actief;5.8;20.1
3586;Maasbracht;Werknemer;4.9;20.3
3587;Maasbracht;Zelfstandige;0.9;19.1
3588;Maasbracht;Totaal niet-actief;3.4;14.1
3589;Maasbracht;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.2
3590;Maasbracht;Pensioenontvanger;2.4;15.0
3591;Maasbree;Totaal sociaal-economische categorie;8.6;17.8
3592;Maasbree;Totaal actief;6.2;19.6
