ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;Verblijfsduur1eGeneratie;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
6904;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo extraneï;23 jaar of ouder;5 tot 10 jaar;2008/'09;240.0;50.0;190.0;19.9
6905;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo extraneï;23 jaar of ouder;5 tot 10 jaar;2009/'10;260.0;60.0;200.0;22.0
6906;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo extraneï;23 jaar of ouder;10 jaar en langer;2004/'05;130.0;50.0;80.0;36.8
6907;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo extraneï;23 jaar of ouder;10 jaar en langer;2005/'06;260.0;90.0;170.0;34.2
6908;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo extraneï;23 jaar of ouder;10 jaar en langer;2006/'07;420.0;110.0;310.0;25.1
6909;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo extraneï;23 jaar of ouder;10 jaar en langer;2007/'08;540.0;180.0;360.0;32.8
6910;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo extraneï;23 jaar of ouder;10 jaar en langer;2008/'09;580.0;140.0;440.0;24.5
6911;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo extraneï;23 jaar of ouder;10 jaar en langer;2009/'10;700.0;170.0;530.0;23.9
6912;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Totaal verblijfsduur;2004/'05;;;;
6913;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Totaal verblijfsduur;2005/'06;1190.0;280.0;900.0;23.8
6914;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Totaal verblijfsduur;2006/'07;1330.0;270.0;1060.0;20.3
6915;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Totaal verblijfsduur;2007/'08;1470.0;310.0;1150.0;21.4
6916;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Totaal verblijfsduur;2008/'09;1600.0;270.0;1340.0;16.6
6917;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Totaal verblijfsduur;2009/'10;1670.0;290.0;1370.0;17.6
6918;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Minder dan 5 jaar;2004/'05;;;;
6919;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Minder dan 5 jaar;2005/'06;240.0;60.0;180.0;24.3
6920;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Minder dan 5 jaar;2006/'07;210.0;50.0;170.0;21.1
6921;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Minder dan 5 jaar;2007/'08;190.0;40.0;150.0;22.0
6922;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Minder dan 5 jaar;2008/'09;230.0;40.0;190.0;18.6
6923;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;Minder dan 5 jaar;2009/'10;220.0;50.0;180.0;20.8
6924;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;5 tot 10 jaar;2004/'05;;;;
6925;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;5 tot 10 jaar;2005/'06;360.0;70.0;290.0;20.3
6926;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;5 tot 10 jaar;2006/'07;430.0;70.0;360.0;16.4
6927;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;5 tot 10 jaar;2007/'08;440.0;100.0;340.0;22.6
6928;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;5 tot 10 jaar;2008/'09;440.0;60.0;380.0;14.4
6929;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;5 tot 10 jaar;2009/'10;400.0;60.0;340.0;15.7
6930;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;10 jaar en langer;2004/'05;;;;
6931;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;10 jaar en langer;2005/'06;590.0;150.0;430.0;25.8
6932;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;10 jaar en langer;2006/'07;690.0;150.0;530.0;22.4
6933;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;10 jaar en langer;2007/'08;830.0;170.0;660.0;20.5
6934;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;10 jaar en langer;2008/'09;930.0;160.0;770.0;17.2
6935;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;0;10 jaar en langer;2009/'10;1040.0;180.0;860.0;17.6
6936;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Totaal verblijfsduur;2004/'05;;;;
6937;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Totaal verblijfsduur;2005/'06;0.0;0.0;0.0;0.0
6938;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Totaal verblijfsduur;2006/'07;0.0;0.0;0.0;0.0
6939;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Totaal verblijfsduur;2007/'08;;;0.0;
6940;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Totaal verblijfsduur;2008/'09;0.0;0.0;0.0;0.0
6941;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Totaal verblijfsduur;2009/'10;;0.0;;0.0
6942;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Minder dan 5 jaar;2004/'05;;;;
6943;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Minder dan 5 jaar;2005/'06;0.0;0.0;0.0;0.0
6944;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Minder dan 5 jaar;2006/'07;0.0;0.0;0.0;0.0
6945;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Minder dan 5 jaar;2007/'08;;;0.0;
6946;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Minder dan 5 jaar;2008/'09;0.0;0.0;0.0;0.0
6947;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;Minder dan 5 jaar;2009/'10;0.0;0.0;0.0;0.0
6948;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;5 tot 10 jaar;2004/'05;;;;
6949;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;5 tot 10 jaar;2005/'06;0.0;0.0;0.0;0.0
6950;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;5 tot 10 jaar;2006/'07;0.0;0.0;0.0;0.0
6951;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;5 tot 10 jaar;2007/'08;0.0;0.0;0.0;0.0
6952;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;5 tot 10 jaar;2008/'09;0.0;0.0;0.0;0.0
6953;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;5 tot 10 jaar;2009/'10;0.0;0.0;0.0;0.0
6954;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;10 jaar en langer;2004/'05;;;;
6955;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;10 jaar en langer;2005/'06;0.0;0.0;0.0;0.0
6956;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;10 jaar en langer;2006/'07;0.0;0.0;0.0;0.0
6957;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;10 jaar en langer;2007/'08;0.0;0.0;0.0;0.0
6958;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;10 jaar en langer;2008/'09;0.0;0.0;0.0;0.0
6959;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;15 jaar of jonger;10 jaar en langer;2009/'10;;0.0;;0.0
6960;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Totaal verblijfsduur;2004/'05;;;;
6961;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Totaal verblijfsduur;2005/'06;20.0;;20.0;
6962;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Totaal verblijfsduur;2006/'07;40.0;10.0;20.0;31.4
6963;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Totaal verblijfsduur;2007/'08;40.0;10.0;30.0;28.6
6964;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Totaal verblijfsduur;2008/'09;30.0;;30.0;
6965;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Totaal verblijfsduur;2009/'10;40.0;;40.0;
6966;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Minder dan 5 jaar;2004/'05;;;;
6967;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Minder dan 5 jaar;2005/'06;;0.0;;0.0
6968;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Minder dan 5 jaar;2006/'07;10.0;;;
6969;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Minder dan 5 jaar;2007/'08;;;;
6970;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Minder dan 5 jaar;2008/'09;;0.0;;0.0
6971;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;Minder dan 5 jaar;2009/'10;;0.0;;0.0
6972;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;5 tot 10 jaar;2004/'05;;;;
6973;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;5 tot 10 jaar;2005/'06;;;;
6974;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;5 tot 10 jaar;2006/'07;10.0;;;
6975;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;5 tot 10 jaar;2007/'08;10.0;;;
6976;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;5 tot 10 jaar;2008/'09;10.0;;10.0;
6977;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;5 tot 10 jaar;2009/'10;10.0;0.0;10.0;0.0
6978;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;10 jaar en langer;2004/'05;;;;
6979;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;10 jaar en langer;2005/'06;10.0;;10.0;
6980;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;10 jaar en langer;2006/'07;10.0;;;
6981;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;10 jaar en langer;2007/'08;20.0;;10.0;
6982;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;10 jaar en langer;2008/'09;10.0;;10.0;
6983;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;16 tot 18 jaar;10 jaar en langer;2009/'10;20.0;;20.0;
6984;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Totaal verblijfsduur;2004/'05;;;;
6985;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Totaal verblijfsduur;2005/'06;20.0;;20.0;
6986;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Totaal verblijfsduur;2006/'07;40.0;10.0;20.0;31.4
6987;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Totaal verblijfsduur;2007/'08;40.0;10.0;30.0;30.6
6988;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Totaal verblijfsduur;2008/'09;30.0;;30.0;
6989;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Totaal verblijfsduur;2009/'10;40.0;;40.0;
6990;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Minder dan 5 jaar;2004/'05;;;;
6991;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Minder dan 5 jaar;2005/'06;;0.0;;0.0
6992;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Minder dan 5 jaar;2006/'07;10.0;;;
6993;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Minder dan 5 jaar;2007/'08;;;;
6994;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Minder dan 5 jaar;2008/'09;;0.0;;0.0
6995;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;Minder dan 5 jaar;2009/'10;;0.0;;0.0
6996;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;5 tot 10 jaar;2004/'05;;;;
6997;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;5 tot 10 jaar;2005/'06;;;;
6998;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;5 tot 10 jaar;2006/'07;10.0;;;
6999;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;5 tot 10 jaar;2007/'08;10.0;;;
7000;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;5 tot 10 jaar;2008/'09;10.0;;10.0;
7001;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;5 tot 10 jaar;2009/'10;10.0;0.0;10.0;0.0
7002;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;10 jaar en langer;2004/'05;;;;
7003;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;10 jaar en langer;2005/'06;10.0;;10.0;
7004;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;10 jaar en langer;2006/'07;10.0;;;
7005;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;10 jaar en langer;2007/'08;20.0;;10.0;
7006;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;10 jaar en langer;2008/'09;10.0;;10.0;
7007;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;17 jaar of jonger;10 jaar en langer;2009/'10;20.0;;20.0;
7008;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Totaal verblijfsduur;2004/'05;;;;
7009;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Totaal verblijfsduur;2005/'06;390.0;70.0;320.0;17.2
7010;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Totaal verblijfsduur;2006/'07;410.0;50.0;360.0;11.5
7011;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Totaal verblijfsduur;2007/'08;450.0;70.0;380.0;15.1
7012;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Totaal verblijfsduur;2008/'09;540.0;70.0;470.0;13.1
7013;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Totaal verblijfsduur;2009/'10;500.0;70.0;430.0;13.3
7014;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Minder dan 5 jaar;2004/'05;;;;
7015;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Minder dan 5 jaar;2005/'06;70.0;;60.0;
7016;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Minder dan 5 jaar;2006/'07;70.0;;70.0;
7017;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Minder dan 5 jaar;2007/'08;70.0;;60.0;
7018;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Minder dan 5 jaar;2008/'09;80.0;10.0;60.0;15.8
7019;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;Minder dan 5 jaar;2009/'10;50.0;;40.0;
7020;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;5 tot 10 jaar;2004/'05;;;;
7021;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;5 tot 10 jaar;2005/'06;120.0;20.0;100.0;16.0
7022;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;5 tot 10 jaar;2006/'07;130.0;10.0;110.0;11.0
7023;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;5 tot 10 jaar;2007/'08;130.0;20.0;110.0;14.7
7024;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;5 tot 10 jaar;2008/'09;140.0;20.0;120.0;13.3
7025;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;5 tot 10 jaar;2009/'10;120.0;10.0;110.0;11.4
7026;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;10 jaar en langer;2004/'05;;;;
7027;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;10 jaar en langer;2005/'06;200.0;40.0;160.0;20.5
7028;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;10 jaar en langer;2006/'07;210.0;30.0;180.0;12.6
7029;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;10 jaar en langer;2007/'08;250.0;40.0;210.0;15.3
7030;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;10 jaar en langer;2008/'09;320.0;40.0;280.0;12.3
7031;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 20 jaar;10 jaar en langer;2009/'10;330.0;50.0;280.0;14.2
7032;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Totaal verblijfsduur;2004/'05;;;;
7033;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Totaal verblijfsduur;2005/'06;900.0;190.0;720.0;20.5
7034;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Totaal verblijfsduur;2006/'07;990.0;150.0;840.0;15.2
7035;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Totaal verblijfsduur;2007/'08;1130.0;190.0;940.0;17.2
7036;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Totaal verblijfsduur;2008/'09;1260.0;190.0;1080.0;14.9
7037;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Totaal verblijfsduur;2009/'10;1300.0;210.0;1100.0;15.8
7038;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Minder dan 5 jaar;2004/'05;;;;
7039;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Minder dan 5 jaar;2005/'06;180.0;40.0;150.0;19.7
7040;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Minder dan 5 jaar;2006/'07;160.0;30.0;140.0;16.1
7041;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Minder dan 5 jaar;2007/'08;140.0;30.0;120.0;17.4
7042;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Minder dan 5 jaar;2008/'09;180.0;30.0;150.0;17.4
7043;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;Minder dan 5 jaar;2009/'10;160.0;30.0;130.0;17.5
7044;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;5 tot 10 jaar;2004/'05;;;;
7045;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;5 tot 10 jaar;2005/'06;290.0;60.0;230.0;21.0
7046;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;5 tot 10 jaar;2006/'07;330.0;40.0;290.0;12.8
7047;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;5 tot 10 jaar;2007/'08;340.0;70.0;280.0;19.6
7048;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;5 tot 10 jaar;2008/'09;350.0;50.0;300.0;13.3
7049;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;5 tot 10 jaar;2009/'10;320.0;50.0;270.0;14.2
7050;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;10 jaar en langer;2004/'05;;;;
7051;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;10 jaar en langer;2005/'06;430.0;90.0;340.0;20.7
7052;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;10 jaar en langer;2006/'07;500.0;80.0;420.0;16.5
7053;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;10 jaar en langer;2007/'08;640.0;100.0;540.0;15.8
7054;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;10 jaar en langer;2008/'09;730.0;110.0;620.0;15.0
7055;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;18 tot 23 jaar;10 jaar en langer;2009/'10;820.0;130.0;690.0;16.0
7056;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Totaal verblijfsduur;2004/'05;;;;
7057;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Totaal verblijfsduur;2005/'06;510.0;120.0;390.0;23.0
7058;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Totaal verblijfsduur;2006/'07;590.0;100.0;480.0;17.8
7059;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Totaal verblijfsduur;2007/'08;680.0;130.0;560.0;18.6
7060;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Totaal verblijfsduur;2008/'09;720.0;120.0;600.0;16.2
7061;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Totaal verblijfsduur;2009/'10;800.0;140.0;660.0;17.3
7062;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Minder dan 5 jaar;2004/'05;;;;
7063;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Minder dan 5 jaar;2005/'06;110.0;30.0;80.0;25.7
7064;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Minder dan 5 jaar;2006/'07;90.0;20.0;70.0;21.3
7065;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Minder dan 5 jaar;2007/'08;80.0;20.0;60.0;20.3
7066;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Minder dan 5 jaar;2008/'09;110.0;20.0;90.0;18.5
7067;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;Minder dan 5 jaar;2009/'10;110.0;20.0;90.0;19.8
7068;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;5 tot 10 jaar;2004/'05;;;;
7069;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;5 tot 10 jaar;2005/'06;170.0;40.0;130.0;24.4
7070;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;5 tot 10 jaar;2006/'07;200.0;30.0;170.0;14.0
7071;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;5 tot 10 jaar;2007/'08;210.0;50.0;170.0;22.5
7072;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;5 tot 10 jaar;2008/'09;200.0;30.0;180.0;13.2
7073;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;5 tot 10 jaar;2009/'10;190.0;30.0;160.0;16.1
7074;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;10 jaar en langer;2004/'05;;;;
7075;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;10 jaar en langer;2005/'06;230.0;50.0;180.0;20.8
7076;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;10 jaar en langer;2006/'07;300.0;60.0;240.0;19.3
7077;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;10 jaar en langer;2007/'08;390.0;60.0;330.0;16.1
7078;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;10 jaar en langer;2008/'09;410.0;70.0;340.0;17.2
7079;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;20 tot 23 jaar;10 jaar en langer;2009/'10;500.0;90.0;410.0;17.2
7080;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;22 jaar of jonger;Totaal verblijfsduur;2004/'05;;;;
7081;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;22 jaar of jonger;Totaal verblijfsduur;2005/'06;930.0;190.0;740.0;20.2
7082;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;22 jaar of jonger;Totaal verblijfsduur;2006/'07;1030.0;160.0;870.0;15.8
7083;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;22 jaar of jonger;Totaal verblijfsduur;2007/'08;1170.0;210.0;960.0;17.6
7084;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;22 jaar of jonger;Totaal verblijfsduur;2008/'09;1300.0;190.0;1100.0;14.7
7085;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;22 jaar of jonger;Totaal verblijfsduur;2009/'10;1340.0;210.0;1130.0;15.5
7086;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;22 jaar of jonger;Minder dan 5 jaar;2004/'05;;;;
7087;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;100;22 jaar of jonger;Minder dan 5 jaar;2005/'06;190.0;40.0;150.0;19.1
