ID;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;BevolkingOp1Januari_1;LevendGeborenKinderen_2;Overledenen_3;Geboorteoverschot_4;Immigratie_5;EmigratieInclusiefAdministratieveC_6;MigratiesaldoInclusiefAdministratie_7;TotaalSaldoCorrecties_8;SaldoAdministratieveCorrecties_9;SaldoOverigeCorrecties_10;BevolkingOp31December_11;Bevolkingsgroei_12;BevolkingsgroeiRelatief_13
5726;Tsjechië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;891.0;37.0;5.0;32.0;7.0;22.0;-15.0;-3.0;-1.0;-2.0;906.0;15.0;16.84
5727;Tsjechië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;906.0;48.0;3.0;45.0;4.0;27.0;-23.0;1.0;1.0;0.0;928.0;22.0;24.28
5728;Tsjechië;Personen geboren buiten Nederland;Totaal;2022;7085.0;1.0;41.0;-40.0;1076.0;659.0;417.0;-99.0;-87.0;-12.0;7450.0;365.0;51.52
5729;Tsjechië;Personen geboren buiten Nederland;Totaal;2023;7450.0;4.0;33.0;-29.0;1137.0;814.0;323.0;-121.0;-120.0;-1.0;7743.0;293.0;39.33
5730;Tsjechië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;156.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0;0.0;162.0;6.0;38.46
5731;Tsjechië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;162.0;0.0;2.0;-2.0;1.0;2.0;-1.0;1.0;0.0;1.0;160.0;-2.0;-12.35
5732;Tsjechië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;301.0;0.0;2.0;-2.0;14.0;5.0;9.0;0.0;0.0;0.0;308.0;7.0;23.26
5733;Tsjechië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;308.0;2.0;2.0;0.0;15.0;6.0;9.0;2.0;1.0;1.0;318.0;10.0;32.47
5734;Tsjechië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;6628.0;1.0;39.0;-38.0;1056.0;654.0;402.0;-99.0;-87.0;-12.0;6980.0;352.0;53.11
5735;Tsjechië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;6980.0;2.0;29.0;-27.0;1121.0;806.0;315.0;-124.0;-121.0;-3.0;7265.0;285.0;40.83
5736;Tsjecho-Slowakije (oud);Totaal;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5737;Tsjecho-Slowakije (oud);Totaal;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5738;Tsjecho-Slowakije (oud);Totaal;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5739;Tsjecho-Slowakije (oud);Totaal;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5740;Tsjecho-Slowakije (oud);Totaal;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5741;Tsjecho-Slowakije (oud);Totaal;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5742;Tsjecho-Slowakije (oud);Totaal;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5743;Tsjecho-Slowakije (oud);Totaal;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5744;Tsjecho-Slowakije (oud);Personen geboren in Nederland;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5745;Tsjecho-Slowakije (oud);Personen geboren in Nederland;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5746;Tsjecho-Slowakije (oud);Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
5747;Tsjecho-Slowakije (oud);Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
5748;Tsjecho-Slowakije (oud);Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5749;Tsjecho-Slowakije (oud);Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5750;Tsjecho-Slowakije (oud);Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5751;Tsjecho-Slowakije (oud);Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5752;Tsjecho-Slowakije (oud);Personen geboren buiten Nederland;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5753;Tsjecho-Slowakije (oud);Personen geboren buiten Nederland;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5754;Tsjecho-Slowakije (oud);Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5755;Tsjecho-Slowakije (oud);Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5756;Tsjecho-Slowakije (oud);Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5757;Tsjecho-Slowakije (oud);Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5758;Tsjecho-Slowakije (oud);Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5759;Tsjecho-Slowakije (oud);Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5760;Tunesië;Totaal;Totaal;2022;11399.0;144.0;55.0;89.0;534.0;164.0;370.0;-28.0;-29.0;1.0;11859.0;460.0;40.35
5761;Tunesië;Totaal;Totaal;2023;11859.0;151.0;32.0;119.0;468.0;213.0;255.0;-42.0;-49.0;7.0;12240.0;381.0;32.13
5762;Tunesië;Totaal;Twee ouders geboren in Nederland;2022;152.0;0.0;1.0;-1.0;3.0;1.0;2.0;-3.0;0.0;-3.0;150.0;-2.0;-13.16
5763;Tunesië;Totaal;Twee ouders geboren in Nederland;2023;150.0;0.0;2.0;-2.0;1.0;1.0;0.0;-4.0;0.0;-4.0;144.0;-6.0;-40.0
5764;Tunesië;Totaal;Eén ouder in NL, één ouder buiten NL;2022;3555.0;76.0;4.0;72.0;25.0;34.0;-9.0;5.0;-5.0;10.0;3628.0;73.0;20.53
5765;Tunesië;Totaal;Eén ouder in NL, één ouder buiten NL;2023;3628.0;75.0;3.0;72.0;18.0;31.0;-13.0;3.0;-6.0;9.0;3696.0;68.0;18.74
5766;Tunesië;Totaal;Twee ouders geboren buiten Nederland;2022;7692.0;68.0;50.0;18.0;506.0;129.0;377.0;-30.0;-24.0;-6.0;8081.0;389.0;50.57
5767;Tunesië;Totaal;Twee ouders geboren buiten Nederland;2023;8081.0;76.0;27.0;49.0;449.0;181.0;268.0;-41.0;-43.0;2.0;8400.0;319.0;39.48
5768;Tunesië;Personen geboren in Nederland;Totaal;2022;5853.0;144.0;4.0;140.0;44.0;60.0;-16.0;-5.0;-11.0;6.0;5983.0;130.0;22.21
5769;Tunesië;Personen geboren in Nederland;Totaal;2023;5983.0;151.0;4.0;147.0;30.0;68.0;-38.0;-4.0;-9.0;5.0;6097.0;114.0;19.05
5770;Tunesië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
5771;Tunesië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
5772;Tunesië;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;3377.0;76.0;3.0;73.0;21.0;30.0;-9.0;1.0;-4.0;5.0;3446.0;69.0;20.43
5773;Tunesië;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;3446.0;75.0;3.0;72.0;12.0;29.0;-17.0;-1.0;-5.0;4.0;3505.0;59.0;17.12
5774;Tunesië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;2476.0;68.0;1.0;67.0;23.0;30.0;-7.0;-6.0;-7.0;1.0;2537.0;61.0;24.64
5775;Tunesië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;2537.0;76.0;1.0;75.0;18.0;39.0;-21.0;-3.0;-4.0;1.0;2592.0;55.0;21.68
5776;Tunesië;Personen geboren buiten Nederland;Totaal;2022;5546.0;0.0;51.0;-51.0;490.0;104.0;386.0;-23.0;-18.0;-5.0;5876.0;330.0;59.5
5777;Tunesië;Personen geboren buiten Nederland;Totaal;2023;5876.0;0.0;28.0;-28.0;438.0;145.0;293.0;-38.0;-40.0;2.0;6143.0;267.0;45.44
5778;Tunesië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;152.0;0.0;1.0;-1.0;3.0;1.0;2.0;-3.0;0.0;-3.0;150.0;-2.0;-13.16
5779;Tunesië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;150.0;0.0;2.0;-2.0;1.0;1.0;0.0;-4.0;0.0;-4.0;144.0;-6.0;-40.0
5780;Tunesië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;178.0;0.0;1.0;-1.0;4.0;4.0;0.0;4.0;-1.0;5.0;182.0;4.0;22.47
5781;Tunesië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;182.0;0.0;0.0;0.0;6.0;2.0;4.0;4.0;-1.0;5.0;191.0;9.0;49.45
5782;Tunesië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;5216.0;0.0;49.0;-49.0;483.0;99.0;384.0;-24.0;-17.0;-7.0;5544.0;328.0;62.88
5783;Tunesië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;5544.0;0.0;26.0;-26.0;431.0;142.0;289.0;-38.0;-39.0;1.0;5808.0;264.0;47.62
5784;Turkmenistan;Totaal;Totaal;2022;219.0;8.0;1.0;7.0;433.0;39.0;394.0;-18.0;-18.0;0.0;620.0;401.0;1831.05
5785;Turkmenistan;Totaal;Totaal;2023;620.0;7.0;1.0;6.0;55.0;139.0;-84.0;-61.0;-74.0;13.0;555.0;-65.0;-104.84
5786;Turkmenistan;Totaal;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5787;Turkmenistan;Totaal;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0
5788;Turkmenistan;Totaal;Eén ouder in NL, één ouder buiten NL;2022;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0
5789;Turkmenistan;Totaal;Eén ouder in NL, één ouder buiten NL;2023;27.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;1.0;37.04
5790;Turkmenistan;Totaal;Twee ouders geboren buiten Nederland;2022;192.0;8.0;1.0;7.0;433.0;39.0;394.0;-18.0;-18.0;0.0;593.0;401.0;2088.54
5791;Turkmenistan;Totaal;Twee ouders geboren buiten Nederland;2023;593.0;6.0;1.0;5.0;53.0;139.0;-86.0;-61.0;-74.0;13.0;525.0;-68.0;-114.67
5792;Turkmenistan;Personen geboren in Nederland;Totaal;2022;41.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;8.0;195.12
5793;Turkmenistan;Personen geboren in Nederland;Totaal;2023;49.0;7.0;0.0;7.0;0.0;4.0;-4.0;-1.0;-1.0;0.0;52.0;3.0;61.22
5794;Turkmenistan;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
5795;Turkmenistan;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
5796;Turkmenistan;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0
5797;Turkmenistan;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;25.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;1.0;40.0
5798;Turkmenistan;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;16.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;8.0;500.0
5799;Turkmenistan;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;24.0;6.0;0.0;6.0;0.0;4.0;-4.0;-1.0;-1.0;0.0;26.0;2.0;83.33
5800;Turkmenistan;Personen geboren buiten Nederland;Totaal;2022;178.0;0.0;1.0;-1.0;433.0;39.0;394.0;-18.0;-18.0;0.0;571.0;393.0;2207.87
5801;Turkmenistan;Personen geboren buiten Nederland;Totaal;2023;571.0;0.0;1.0;-1.0;55.0;135.0;-80.0;-60.0;-73.0;13.0;503.0;-68.0;-119.09
5802;Turkmenistan;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5803;Turkmenistan;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0
5804;Turkmenistan;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5805;Turkmenistan;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5806;Turkmenistan;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;176.0;0.0;1.0;-1.0;433.0;39.0;394.0;-18.0;-18.0;0.0;569.0;393.0;2232.95
5807;Turkmenistan;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;569.0;0.0;1.0;-1.0;53.0;135.0;-82.0;-60.0;-73.0;13.0;499.0;-70.0;-123.02
5808;Turks- en Caicoseilanden;Totaal;Totaal;2022;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5809;Turks- en Caicoseilanden;Totaal;Totaal;2023;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5810;Turks- en Caicoseilanden;Totaal;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5811;Turks- en Caicoseilanden;Totaal;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5812;Turks- en Caicoseilanden;Totaal;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5813;Turks- en Caicoseilanden;Totaal;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5814;Turks- en Caicoseilanden;Totaal;Twee ouders geboren buiten Nederland;2022;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5815;Turks- en Caicoseilanden;Totaal;Twee ouders geboren buiten Nederland;2023;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5816;Turks- en Caicoseilanden;Personen geboren in Nederland;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5817;Turks- en Caicoseilanden;Personen geboren in Nederland;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5818;Turks- en Caicoseilanden;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
5819;Turks- en Caicoseilanden;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
5820;Turks- en Caicoseilanden;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5821;Turks- en Caicoseilanden;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5822;Turks- en Caicoseilanden;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5823;Turks- en Caicoseilanden;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5824;Turks- en Caicoseilanden;Personen geboren buiten Nederland;Totaal;2022;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5825;Turks- en Caicoseilanden;Personen geboren buiten Nederland;Totaal;2023;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5826;Turks- en Caicoseilanden;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5827;Turks- en Caicoseilanden;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5828;Turks- en Caicoseilanden;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5829;Turks- en Caicoseilanden;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5830;Turks- en Caicoseilanden;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5831;Turks- en Caicoseilanden;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5832;Tuvalu;Totaal;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5833;Tuvalu;Totaal;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5834;Tuvalu;Totaal;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5835;Tuvalu;Totaal;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5836;Tuvalu;Totaal;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5837;Tuvalu;Totaal;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5838;Tuvalu;Totaal;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5839;Tuvalu;Totaal;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5840;Tuvalu;Personen geboren in Nederland;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5841;Tuvalu;Personen geboren in Nederland;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5842;Tuvalu;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
5843;Tuvalu;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
5844;Tuvalu;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5845;Tuvalu;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5846;Tuvalu;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5847;Tuvalu;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5848;Tuvalu;Personen geboren buiten Nederland;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5849;Tuvalu;Personen geboren buiten Nederland;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5850;Tuvalu;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5851;Tuvalu;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5852;Tuvalu;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5853;Tuvalu;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5854;Tuvalu;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5855;Tuvalu;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5856;Uganda;Totaal;Totaal;2022;4005.0;100.0;8.0;92.0;286.0;117.0;169.0;-26.0;-28.0;2.0;4268.0;263.0;65.67
5857;Uganda;Totaal;Totaal;2023;4268.0;124.0;5.0;119.0;393.0;109.0;284.0;-20.0;-19.0;-1.0;4670.0;402.0;94.19
5858;Uganda;Totaal;Twee ouders geboren in Nederland;2022;147.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;149.0;2.0;13.61
5859;Uganda;Totaal;Twee ouders geboren in Nederland;2023;149.0;0.0;0.0;0.0;3.0;4.0;-1.0;0.0;0.0;0.0;148.0;-1.0;-6.71
5860;Uganda;Totaal;Eén ouder in NL, één ouder buiten NL;2022;787.0;50.0;0.0;50.0;17.0;5.0;12.0;2.0;2.0;0.0;849.0;62.0;78.78
5861;Uganda;Totaal;Eén ouder in NL, één ouder buiten NL;2023;849.0;50.0;1.0;49.0;23.0;18.0;5.0;-2.0;0.0;-2.0;901.0;52.0;61.25
5862;Uganda;Totaal;Twee ouders geboren buiten Nederland;2022;3071.0;50.0;8.0;42.0;267.0;112.0;155.0;-28.0;-30.0;2.0;3270.0;199.0;64.8
5863;Uganda;Totaal;Twee ouders geboren buiten Nederland;2023;3270.0;74.0;4.0;70.0;367.0;87.0;280.0;-18.0;-19.0;1.0;3621.0;351.0;107.34
5864;Uganda;Personen geboren in Nederland;Totaal;2022;1171.0;100.0;0.0;100.0;12.0;9.0;3.0;3.0;2.0;1.0;1275.0;104.0;88.81
5865;Uganda;Personen geboren in Nederland;Totaal;2023;1275.0;124.0;0.0;124.0;13.0;20.0;-7.0;-2.0;0.0;-2.0;1390.0;115.0;90.2
5866;Uganda;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
5867;Uganda;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
5868;Uganda;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;635.0;50.0;0.0;50.0;6.0;2.0;4.0;2.0;2.0;0.0;689.0;54.0;85.04
5869;Uganda;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;689.0;50.0;0.0;50.0;10.0;15.0;-5.0;-1.0;0.0;-1.0;733.0;44.0;63.86
5870;Uganda;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;536.0;50.0;0.0;50.0;6.0;7.0;-1.0;1.0;0.0;1.0;586.0;50.0;93.28
5871;Uganda;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;586.0;74.0;0.0;74.0;3.0;5.0;-2.0;-1.0;0.0;-1.0;657.0;71.0;121.16
5872;Uganda;Personen geboren buiten Nederland;Totaal;2022;2834.0;0.0;8.0;-8.0;274.0;108.0;166.0;-29.0;-30.0;1.0;2993.0;159.0;56.1
5873;Uganda;Personen geboren buiten Nederland;Totaal;2023;2993.0;0.0;5.0;-5.0;380.0;89.0;291.0;-18.0;-19.0;1.0;3280.0;287.0;95.89
5874;Uganda;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;147.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;149.0;2.0;13.61
5875;Uganda;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;149.0;0.0;0.0;0.0;3.0;4.0;-1.0;0.0;0.0;0.0;148.0;-1.0;-6.71
5876;Uganda;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;152.0;0.0;0.0;0.0;11.0;3.0;8.0;0.0;0.0;0.0;160.0;8.0;52.63
5877;Uganda;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;160.0;0.0;1.0;-1.0;13.0;3.0;10.0;-1.0;0.0;-1.0;168.0;8.0;50.0
