ID;EigenaarOfHuurder;Huishoudkenmerken;Marges;Regio;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
8383;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Nijmegen;2024;91.6;84.1
8384;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Rotterdam;2002;85.9;73.8
8385;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Rotterdam;2006;80.4;76.3
8386;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Rotterdam;2009;85.6;79.7
8387;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Rotterdam;2012;84.2;77.7
8388;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Rotterdam;2015;76.8;72.1
8389;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Rotterdam;2018;79.6;75.2
8390;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Rotterdam;2021;79.8;78.8
8391;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Rotterdam;2024;77.8;79.9
8392;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Tilburg;2002;92.8;81.5
8393;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Tilburg;2006;94.3;90.7
8394;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Tilburg;2009;94.0;82.2
8395;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Tilburg;2012;97.1;85.4
8396;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Tilburg;2015;93.6;89.4
8397;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Tilburg;2018;87.1;86.9
8398;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Tilburg;2021;84.0;82.9
8399;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Tilburg;2024;92.7;91.3
8400;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2002;91.0;82.2
8401;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2006;89.4;87.4
8402;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2009;90.6;81.7
8403;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2012;89.4;86.2
8404;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2015;88.4;82.5
8405;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2018;88.0;81.5
8406;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2021;89.1;87.3
8407;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2024;84.6;87.5
8408;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Venlo;2002;93.9;85.3
8409;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Venlo;2006;100.0;95.3
8410;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Venlo;2009;92.5;88.2
8411;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Venlo;2012;91.7;80.6
8412;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Venlo;2015;93.6;89.0
8413;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Venlo;2018;91.2;91.7
8414;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Venlo;2021;97.7;90.6
8415;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Venlo;2024;;
8416;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Westland;2002;;
8417;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Westland;2006;97.5;88.7
8418;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Westland;2009;97.8;96.3
8419;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Westland;2012;95.8;90.0
8420;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Westland;2015;92.8;86.6
8421;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Westland;2018;90.2;92.2
8422;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Westland;2021;99.7;97.3
8423;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Westland;2024;;
8424;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zaanstad;2002;94.4;91.5
8425;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zaanstad;2006;91.2;87.7
8426;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zaanstad;2009;85.0;81.9
8427;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zaanstad;2012;94.4;77.2
8428;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zaanstad;2015;88.3;80.4
8429;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zaanstad;2018;90.0;74.2
8430;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zaanstad;2021;92.9;94.1
8431;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zaanstad;2024;90.9;79.1
8432;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zoetermeer;2002;96.0;90.0
8433;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zoetermeer;2006;97.6;90.7
8434;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zoetermeer;2009;96.8;79.7
8435;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zoetermeer;2012;94.3;90.6
8436;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zoetermeer;2015;92.3;80.9
8437;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zoetermeer;2018;88.5;90.2
8438;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zoetermeer;2021;88.9;87.4
8439;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zoetermeer;2024;92.7;86.5
8440;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zwolle;2002;98.8;94.3
8441;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zwolle;2006;96.4;91.9
8442;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zwolle;2009;92.8;89.7
8443;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zwolle;2012;95.9;89.5
8444;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zwolle;2015;92.6;81.1
8445;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zwolle;2018;91.7;89.3
8446;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zwolle;2021;90.6;89.3
8447;Totaal;Hoofd huishouden: 45 tot 55 jaar;Bovengrens 95%-interval;Zwolle;2024;91.5;94.0
8448;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Nederland;2002;91.9;85.9
8449;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Nederland;2006;92.9;86.2
8450;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Nederland;2009;92.3;84.4
8451;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Nederland;2012;90.5;84.9
8452;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Nederland;2015;89.6;83.5
8453;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Nederland;2018;86.1;83.8
8454;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Nederland;2021;86.6;83.6
8455;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Nederland;2024;85.1;82.5
8456;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Nederland (LD);2002;92.4;88.0
8457;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Nederland (LD);2006;94.4;90.0
8458;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Nederland (LD);2009;93.4;87.0
8459;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Nederland (LD);2012;93.8;88.7
8460;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Nederland (LD);2015;92.6;86.7
8461;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Nederland (LD);2018;87.2;86.3
8462;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Nederland (LD);2021;87.7;86.2
8463;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Nederland (LD);2024;84.8;86.4
8464;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Nederland (LD);2002;93.0;88.0
8465;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Nederland (LD);2006;94.2;88.5
8466;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Nederland (LD);2009;93.7;86.3
8467;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Nederland (LD);2012;91.3;87.0
8468;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Nederland (LD);2015;90.0;85.3
8469;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Nederland (LD);2018;88.3;85.1
8470;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Nederland (LD);2021;90.9;86.3
8471;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Nederland (LD);2024;88.0;83.7
8472;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;West-Nederland (LD);2002;90.4;83.6
8473;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;West-Nederland (LD);2006;91.3;83.8
8474;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;West-Nederland (LD);2009;90.7;82.6
8475;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;West-Nederland (LD);2012;88.7;83.6
8476;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;West-Nederland (LD);2015;88.1;81.7
8477;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;West-Nederland (LD);2018;83.7;82.0
8478;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;West-Nederland (LD);2021;83.7;81.8
8479;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;West-Nederland (LD);2024;83.1;80.8
8480;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Nederland (LD);2002;93.4;87.6
8481;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Nederland (LD);2006;94.2;87.2
8482;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Nederland (LD);2009;93.7;85.4
8483;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Nederland (LD);2012;91.9;83.9
8484;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Nederland (LD);2015;91.2;84.4
8485;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Nederland (LD);2018;88.6;85.4
8486;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Nederland (LD);2021;88.3;83.9
8487;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Nederland (LD);2024;86.4;82.9
8488;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Groningen (PV);2002;90.3;85.2
8489;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Groningen (PV);2006;94.8;91.8
8490;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Groningen (PV);2009;92.2;84.9
8491;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Groningen (PV);2012;91.8;88.8
8492;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Groningen (PV);2015;91.3;85.9
8493;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Groningen (PV);2018;85.4;83.2
8494;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Groningen (PV);2021;86.6;83.1
8495;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Groningen (PV);2024;78.6;81.3
8496;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Friesland (PV);2002;92.2;90.9
8497;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Friesland (PV);2006;93.4;88.6
8498;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Friesland (PV);2009;93.7;86.4
8499;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Friesland (PV);2012;93.7;88.4
8500;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Friesland (PV);2015;93.7;88.9
8501;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Friesland (PV);2018;89.5;89.1
8502;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Friesland (PV);2021;91.6;87.0
8503;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Friesland (PV);2024;86.5;89.1
8504;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Drenthe (PV);2002;94.9;87.1
8505;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Drenthe (PV);2006;95.1;89.5
8506;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Drenthe (PV);2009;94.2;89.9
8507;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Drenthe (PV);2012;96.2;89.0
8508;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Drenthe (PV);2015;92.7;85.1
8509;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Drenthe (PV);2018;86.3;86.3
8510;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Drenthe (PV);2021;84.0;88.6
8511;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Drenthe (PV);2024;89.9;89.1
8512;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overijssel (PV);2002;94.2;87.6
8513;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overijssel (PV);2006;94.0;90.5
8514;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overijssel (PV);2009;93.5;85.8
8515;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overijssel (PV);2012;91.8;86.5
8516;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overijssel (PV);2015;88.2;87.2
8517;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overijssel (PV);2018;89.1;84.7
8518;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overijssel (PV);2021;90.6;87.5
8519;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overijssel (PV);2024;91.8;87.8
8520;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Flevoland (PV);2002;94.4;86.2
8521;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Flevoland (PV);2006;92.7;88.3
8522;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Flevoland (PV);2009;91.4;83.8
8523;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Flevoland (PV);2012;87.4;85.8
8524;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Flevoland (PV);2015;92.7;80.8
8525;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Flevoland (PV);2018;87.2;82.0
8526;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Flevoland (PV);2021;91.9;81.6
8527;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Flevoland (PV);2024;86.3;78.7
8528;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Gelderland (PV);2002;92.2;88.4
8529;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Gelderland (PV);2006;94.5;87.3
8530;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Gelderland (PV);2009;94.3;87.0
8531;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Gelderland (PV);2012;91.7;87.5
8532;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Gelderland (PV);2015;90.3;85.2
8533;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Gelderland (PV);2018;88.0;85.9
8534;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Gelderland (PV);2021;90.9;86.4
8535;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Gelderland (PV);2024;86.4;82.5
8536;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Utrecht (PV);2002;93.9;85.4
8537;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Utrecht (PV);2006;93.4;85.0
8538;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Utrecht (PV);2009;93.1;85.2
8539;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Utrecht (PV);2012;90.6;84.3
8540;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Utrecht (PV);2015;89.7;82.3
8541;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Utrecht (PV);2018;89.2;87.5
8542;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Utrecht (PV);2021;87.0;87.3
8543;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Utrecht (PV);2024;84.9;81.8
8544;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Holland (PV);2002;89.2;84.5
8545;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Holland (PV);2006;89.7;84.0
8546;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Holland (PV);2009;89.1;82.2
8547;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Holland (PV);2012;88.4;84.4
8548;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Holland (PV);2015;88.4;82.9
8549;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Holland (PV);2018;82.1;81.7
8550;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Holland (PV);2021;85.4;82.4
8551;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Holland (PV);2024;82.6;83.0
8552;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Holland (PV);2002;89.8;81.5
8553;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Holland (PV);2006;91.5;82.5
8554;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Holland (PV);2009;90.8;81.2
8555;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Holland (PV);2012;88.0;82.2
8556;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Holland (PV);2015;86.8;80.1
8557;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Holland (PV);2018;82.2;79.6
8558;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Holland (PV);2021;80.7;78.8
8559;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuid-Holland (PV);2024;82.9;78.6
8560;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zeeland (PV);2002;95.1;90.0
8561;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zeeland (PV);2006;94.9;89.5
8562;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zeeland (PV);2009;94.5;90.0
8563;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zeeland (PV);2012;92.8;88.8
8564;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zeeland (PV);2015;93.3;85.8
8565;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zeeland (PV);2018;90.3;87.5
8566;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zeeland (PV);2021;88.0;85.8
8567;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zeeland (PV);2024;90.1;87.3
8568;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Brabant (PV);2002;93.8;88.4
8569;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Brabant (PV);2006;93.9;88.7
8570;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Brabant (PV);2009;93.7;86.9
8571;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Brabant (PV);2012;92.5;85.1
8572;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Brabant (PV);2015;91.3;85.1
8573;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Brabant (PV);2018;89.6;86.3
8574;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Brabant (PV);2021;88.7;84.7
8575;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Brabant (PV);2024;86.6;80.9
8576;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Limburg (PV);2002;92.6;86.1
8577;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Limburg (PV);2006;94.6;84.5
8578;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Limburg (PV);2009;93.7;82.6
8579;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Limburg (PV);2012;90.9;81.6
8580;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Limburg (PV);2015;90.9;82.9
8581;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Limburg (PV);2018;86.6;83.7
8582;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Limburg (PV);2021;87.3;82.1
8583;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Limburg (PV);2024;84.7;85.6
8584;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Groningen (CR);2002;91.0;80.4
8585;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Groningen (CR);2006;96.0;91.8
8586;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Groningen (CR);2009;93.0;84.2
8587;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Groningen (CR);2012;86.8;87.9
8588;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Groningen (CR);2015;93.9;85.4
8589;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Groningen (CR);2018;87.9;80.0
8590;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Groningen (CR);2021;86.9;82.9
8591;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Oost-Groningen (CR);2024;89.1;77.0
8592;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Delfzijl en omgeving (CR);2002;91.8;91.8
8593;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Delfzijl en omgeving (CR);2006;;
8594;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Delfzijl en omgeving (CR);2009;;
8595;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Delfzijl en omgeving (CR);2012;;
8596;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Delfzijl en omgeving (CR);2015;;
8597;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Delfzijl en omgeving (CR);2018;;
8598;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Delfzijl en omgeving (CR);2021;;
8599;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Delfzijl en omgeving (CR);2024;;
8600;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overig Groningen (CR);2002;89.7;86.4
8601;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overig Groningen (CR);2006;94.2;90.6
8602;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overig Groningen (CR);2009;90.5;85.5
8603;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overig Groningen (CR);2012;94.0;89.0
8604;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overig Groningen (CR);2015;90.8;85.8
8605;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overig Groningen (CR);2018;84.9;85.4
8606;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overig Groningen (CR);2021;87.9;85.7
8607;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Overig Groningen (CR);2024;75.4;81.4
8608;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Friesland (CR);2002;92.9;92.0
8609;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Friesland (CR);2006;93.7;87.4
8610;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Friesland (CR);2009;95.8;86.4
8611;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Friesland (CR);2012;90.1;89.2
8612;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Friesland (CR);2015;93.5;86.9
8613;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Friesland (CR);2018;90.4;90.9
8614;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Friesland (CR);2021;92.6;87.3
8615;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Noord-Friesland (CR);2024;87.7;86.4
8616;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuidwest-Friesland (CR);2002;91.2;92.5
8617;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuidwest-Friesland (CR);2006;97.9;85.1
8618;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuidwest-Friesland (CR);2009;88.5;93.3
8619;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuidwest-Friesland (CR);2012;97.5;87.4
8620;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuidwest-Friesland (CR);2015;93.4;93.5
8621;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuidwest-Friesland (CR);2018;88.5;86.5
8622;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuidwest-Friesland (CR);2021;90.8;84.2
8623;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuidwest-Friesland (CR);2024;90.6;89.0
8624;Totaal;Hoofd huishouden: 55 tot 65 jaar;Waarde;Zuidoost-Friesland (CR);2002;91.6;88.3
