ID;Geslacht;Leeftijd;Beroepen;TypeInkomen;Perioden;AantalWerkzameArtsen_1;GemiddeldeWinst_2;GemiddeldJaarloonExclBijzBeloning_3;GemiddeldJaarloonInclBijzBeloning_4;GemiddeldJaarloonInclPerVTE_5;GemiddeldeDividendenAanmBelang_6;GemiddeldInkomenUitOverigeArbeid_7;GemiddeldGestandaardiseerdInkomen_8
2288;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2019;1.6;50.5;10.9;13.5;;0.0;0.1;52.7
2289;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2020;1.6;52.2;10.8;13.3;;0.0;0.0;55.1
2290;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2021;1.5;52.9;12.0;15.0;;0.0;0.0;56.1
2291;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2022;1.4;;11.4;13.5;;;;
2292;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2011;0.2;;49.0;57.6;73.2;;;39.5
2293;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2012;0.2;;49.3;59.0;75.6;;;39.3
2294;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2013;0.2;;50.8;61.9;78.6;;;40.4
2295;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2014;0.2;;50.4;60.9;79.4;;;41.2
2296;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2015;0.1;;51.8;63.1;81.5;;;43.1
2297;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2016;0.1;;55.2;67.3;83.9;;;43.7
2298;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2017;0.1;;54.9;66.9;87.2;;;46.8
2299;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2018;0.1;;56.3;70.0;;;;46.2
2300;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2019;0.1;;56.3;70.7;;;;47.4
2301;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2020;0.1;;55.7;68.5;;;;55.0
2302;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2021;0.1;;57.6;70.4;;;;49.3
2303;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2022;0.1;;57.7;68.7;;;;
2304;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2011;0.7;53.4;;;;;;47.0
2305;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2012;0.8;54.8;;;;;;47.2
2306;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2013;0.8;52.7;;;;;;46.5
2307;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2014;0.9;53.3;;;;;;47.8
2308;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2015;1.0;52.5;;;;;;48.2
2309;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2016;1.1;55.1;;;;;;50.8
2310;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2017;1.2;54.6;;;;;;51.0
2311;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2018;1.4;54.7;;;;;;50.8
2312;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2019;1.4;56.6;;;;;;53.1
2313;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2020;1.4;58.5;;;;;;55.3
2314;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2021;1.3;59.8;;;;;;56.8
2315;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2022;1.2;;;;;;;
2316;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2011;0.0;;;;;;;
2317;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2012;0.0;;;;;;;
2318;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2013;0.0;;;;;;;
2319;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2014;0.0;;;;;;;
2320;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2015;0.0;;;;;;;
2321;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2016;0.0;;;;;;;
2322;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2017;0.0;;;;;;;
2323;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2018;0.0;;;;;;;
2324;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2019;0.0;;;;;;;
2325;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2020;0.0;;;;;;;
2326;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2021;0.0;;;;;;;
2327;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2022;0.0;;;;;;;
2328;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2011;0.1;;;;;;;
2329;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2012;0.1;;;;;;;
2330;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2013;0.1;;;;;;;
2331;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2014;0.1;;;;;;;
2332;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2015;0.1;;;;;;;
2333;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2016;0.1;;;;;;;
2334;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2017;0.1;29.5;29.0;34.1;;0.0;0.3;49.9
2335;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2018;0.1;;;;;;;
2336;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2019;0.1;;;;;;;
2337;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2020;0.1;;;;;;;
2338;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2021;0.1;;27.1;31.9;;0.0;0.7;56.0
2339;Vrouwen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2022;0.1;;;;;;;
2340;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2011;1.1;58.5;10.9;12.9;20.2;0.1;0.1;52.2
2341;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2012;1.1;63.9;9.1;10.8;16.3;0.1;0.1;53.5
2342;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2013;1.1;60.6;7.6;9.4;14.8;0.1;0.3;50.5
2343;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2014;1.1;64.8;7.9;9.7;15.1;0.6;0.1;54.5
2344;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2015;1.2;59.5;10.1;12.3;18.9;0.2;0.1;53.0
2345;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2016;1.3;57.4;11.2;12.8;19.2;0.2;0.1;53.6
2346;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2017;1.3;57.3;11.9;13.8;20.3;0.4;0.1;55.4
2347;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2018;1.3;58.7;12.6;14.6;;0.3;0.1;55.5
2348;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2019;1.4;58.5;13.0;15.2;;0.4;0.2;58.2
2349;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2020;1.4;55.3;12.8;14.9;;0.1;0.2;57.4
2350;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2021;1.5;59.3;15.0;17.0;;0.1;0.1;60.7
2351;Vrouwen;18 tot 35 jaar;Tandarts;Totaal;2022;1.5;;15.5;17.5;;;;
2352;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2011;0.1;;54.6;64.7;84.7;;;40.2
2353;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2012;0.1;;51.0;58.9;;;;37.7
2354;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2013;0.1;;42.2;51.4;;;;
2355;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2014;0.1;;43.3;52.1;;;;
2356;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2015;0.2;;50.5;58.5;75.8;;;42.8
2357;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2016;0.2;;49.8;56.3;73.3;;;40.6
2358;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2017;0.2;;52.9;61.5;78.3;;;43.4
2359;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2018;0.2;;54.3;62.9;;;;45.2
2360;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2019;0.2;;53.2;62.4;;;;45.1
2361;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2020;0.2;;55.1;64.1;;;;47.4
2362;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2021;0.2;;59.9;68.1;;;;53.1
2363;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2022;0.2;;61.9;70.1;;;;
2364;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2011;0.8;71.8;;;;;;54.0
2365;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2012;0.8;76.3;;;;;;55.3
2366;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2013;0.9;71.3;;;;;;52.0
2367;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2014;0.9;77.0;;;;;;56.2
2368;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2015;1.0;73.1;;;;;;55.0
2369;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2016;1.0;72.7;;;;;;56.1
2370;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2017;1.0;72.3;;;;;;57.1
2371;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2018;1.0;74.9;;;;;;57.5
2372;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2019;1.0;75.6;;;;;;60.6
2373;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2020;1.1;71.1;;;;;;59.9
2374;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2021;1.1;77.1;;;;;;62.9
2375;Vrouwen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2022;1.1;;;;;;;
2376;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2011;0.0;;;;;;;
2377;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2012;0.0;;;;;;;
2378;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2013;0.0;;;;;;;
2379;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2014;0.0;;;;;;;
2380;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2015;0.0;;;;;;;
2381;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2016;0.0;;;;;;;
2382;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2017;0.0;;;;;;;
2383;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2018;0.0;;;;;;;
2384;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2019;0.0;;;;;;;
2385;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2020;0.1;;;;;;;
2386;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2021;0.1;;;;;;;
2387;Vrouwen;18 tot 35 jaar;Tandarts;Arts DGA;2022;0.1;;;;;;;
2388;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2011;0.1;39.7;20.2;24.8;;0.0;0.8;49.0
2389;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2012;0.1;42.9;21.3;26.7;;0.0;1.3;52.2
2390;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2013;0.1;39.6;22.0;28.4;;0.0;2.6;50.5
2391;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2014;0.1;36.7;25.4;32.8;;0.0;1.4;52.2
2392;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2015;0.1;;;;;;;
2393;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2016;0.1;;24.3;29.4;;0.0;0.6;49.7
2394;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2017;0.1;36.4;23.1;27.8;;0.0;1.0;58.6
2395;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2018;0.1;39.6;24.1;29.3;;0.0;1.5;53.5
2396;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2019;0.1;39.3;25.9;30.7;;0.0;2.4;58.8
2397;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2020;0.1;36.9;25.8;30.5;;0.0;2.3;55.3
2398;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2021;0.1;40.8;27.9;32.4;;0.0;0.8;60.4
2399;Vrouwen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2022;0.1;;31.4;36.3;;;;
2400;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2011;3.4;47.3;76.8;88.4;98.7;0.3;0.3;66.5
2401;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2012;3.6;52.1;76.5;87.4;97.6;0.3;0.4;67.3
2402;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2013;3.8;51.8;77.5;90.7;101.3;0.3;0.3;67.4
2403;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2014;4.0;51.3;78.8;90.9;101.4;0.9;0.4;71.4
2404;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2015;4.3;20.0;101.7;116.7;128.2;0.3;0.5;66.2
2405;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2016;4.5;19.1;103.3;120.9;132.3;0.9;0.3;66.6
2406;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2017;4.7;18.3;104.6;119.0;130.7;2.4;0.2;67.7
2407;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2018;4.9;15.7;106.9;121.1;;2.5;0.3;67.5
2408;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2019;5.2;15.6;107.9;121.9;;9.0;0.4;74.9
2409;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2020;5.5;15.4;110.4;125.6;;4.8;0.3;73.7
2410;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2021;5.9;16.2;111.1;126.0;;3.9;0.3;74.9
2411;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2022;6.1;;112.4;127.3;;;;
2412;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2011;2.1;;108.0;124.2;137.0;;;60.1
2413;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2012;2.3;;110.9;126.8;139.7;;;59.5
2414;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2013;2.4;;111.6;130.6;143.8;;;60.0
2415;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2014;2.6;;112.4;129.8;142.6;;;64.3
2416;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2015;2.8;;115.8;136.4;149.0;;;63.3
2417;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2016;2.9;;117.2;141.3;153.5;;;64.0
2418;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2017;3.0;;119.1;138.8;150.6;;;64.4
2419;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2018;3.2;;119.6;139.3;;;;64.7
2420;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2019;3.4;;120.1;139.7;;;;69.1
2421;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2020;3.6;;124.0;145.5;;;;70.2
2422;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2021;3.9;;125.0;145.8;;;;71.1
2423;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2022;4.0;;126.9;147.7;;;;
2424;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2011;1.0;158.4;;;;;;80.1
2425;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2012;1.1;165.3;;;;;;83.3
2426;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2013;1.1;169.6;;;;;;82.8
2427;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2014;1.1;172.1;;;;;;86.1
2428;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2015;0.5;169.1;;;;;;83.6
2429;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2016;0.5;165.2;;;;;;84.8
2430;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2017;0.5;160.8;;;;;;83.7
2431;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2018;0.5;154.6;;;;;;81.7
2432;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2019;0.5;159.4;;;;;;88.3
2433;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2020;0.5;153.0;;;;;;85.8
2434;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2021;0.6;158.0;;;;;;88.5
2435;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2022;0.6;;;;;;;
2436;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2011;0.1;;;;;;;
2437;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2012;0.1;;;;;;;
2438;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2013;0.1;;;;;;;
2439;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2014;0.1;;;;;;;
2440;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2015;0.8;2.4;106.7;109.7;120.7;1.4;;63.2
2441;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2016;0.9;1.3;109.7;113.6;124.4;4.7;;62.8
2442;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2017;0.9;0.7;110.2;113.5;126.8;11.5;;68.0
2443;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2018;1.0;1.0;114.5;117.3;;10.9;;68.7
2444;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2019;1.1;0.5;113.8;116.1;;39.9;;85.4
2445;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2020;1.2;0.9;114.4;116.5;;21.8;;78.2
2446;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2021;1.2;1.5;114.7;116.8;;18.4;;78.6
2447;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2022;1.3;;116.1;118.5;;;;
2448;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2011;0.2;40.0;95.0;110.4;144.1;0.0;6.9;71.9
2449;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2012;0.2;45.6;87.5;101.9;133.3;0.0;7.5;72.2
2450;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2013;0.2;30.5;91.4;107.7;142.4;0.0;6.4;71.6
2451;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2014;0.2;36.3;90.6;106.1;137.1;0.0;7.4;70.3
2452;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2015;0.2;23.5;115.7;134.5;153.5;0.0;9.9;76.0
2453;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2016;0.2;18.1;115.2;142.0;162.4;0.2;7.5;76.5
2454;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2017;0.2;21.5;112.0;132.4;154.1;0.7;6.0;77.6
2455;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2018;0.2;19.9;104.1;120.0;;1.4;8.6;73.6
2456;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2019;0.2;26.1;110.5;126.3;;2.5;9.5;80.9
2457;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2020;0.2;21.1;117.8;136.4;;2.1;7.4;78.6
2458;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2021;0.2;20.6;119.2;138.4;;0.3;7.9;83.6
2459;Vrouwen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2022;0.2;;117.9;135.3;;;;
2460;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2011;0.7;10.0;85.0;102.2;121.7;0.0;0.6;52.6
2461;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2012;0.7;10.4;85.1;103.3;121.9;0.2;0.6;54.1
2462;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2013;0.8;9.6;86.1;105.1;123.4;0.1;0.5;53.3
2463;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2014;0.8;10.0;85.9;104.2;122.2;0.9;0.6;54.3
2464;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2015;0.8;10.5;85.8;104.3;123.8;0.0;0.4;54.1
2465;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2016;0.8;10.4;86.1;107.2;127.0;0.1;0.3;56.4
2466;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2017;0.8;11.8;87.4;110.9;133.1;0.1;0.3;58.4
2467;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2018;0.9;13.7;88.4;112.5;;0.2;0.4;58.2
2468;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2019;0.9;15.3;89.4;113.6;;0.4;0.5;60.8
2469;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2020;0.9;17.5;92.3;117.6;;0.0;0.7;63.8
2470;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2021;1.0;16.9;95.8;122.3;;0.2;0.7;65.5
2471;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Totaal;2022;1.0;;97.5;124.6;;;;
2472;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2011;0.6;;91.5;110.1;127.6;;;50.7
2473;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2012;0.6;;92.8;112.6;130.6;;;52.2
2474;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2013;0.6;;93.6;114.4;131.4;;;51.9
2475;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2014;0.6;;94.0;114.2;130.6;;;51.7
2476;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2015;0.6;;93.5;113.9;131.9;;;52.3
2477;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2016;0.6;;94.3;117.7;136.2;;;55.6
2478;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2017;0.6;;96.8;123.0;143.5;;;56.3
