ID;Geslacht;Herkomstgroepering;Onderwijssoort;Woongemeente;Perioden;AantalLeerlingenOnderzoekspopulatie_1;PercentageVSVErsOnderzoekspopulatie_2
8691;Mannen;Allochtonen;Voortgezet onderwijs;Venlo;2004/'05;0.6;4.0
8692;Mannen;Allochtonen;Voortgezet onderwijs;Venlo;2005/'06;0.6;4.0
8693;Mannen;Allochtonen;Voortgezet onderwijs;Venlo;2006/'07*;0.6;4.0
8694;Mannen;Allochtonen;Voortgezet onderwijs;Vlaardingen;2004/'05;0.5;6.0
8695;Mannen;Allochtonen;Voortgezet onderwijs;Vlaardingen;2005/'06;0.5;
8696;Mannen;Allochtonen;Voortgezet onderwijs;Vlaardingen;2006/'07*;0.5;2.0
8697;Mannen;Allochtonen;Voortgezet onderwijs;Westland;2004/'05;0.3;5.0
8698;Mannen;Allochtonen;Voortgezet onderwijs;Westland;2005/'06;0.3;
8699;Mannen;Allochtonen;Voortgezet onderwijs;Westland;2006/'07*;0.3;
8700;Mannen;Allochtonen;Voortgezet onderwijs;Zaanstad;2004/'05;1.0;3.0
8701;Mannen;Allochtonen;Voortgezet onderwijs;Zaanstad;2005/'06;1.0;2.0
8702;Mannen;Allochtonen;Voortgezet onderwijs;Zaanstad;2006/'07*;1.0;3.0
8703;Mannen;Allochtonen;Voortgezet onderwijs;Zeist;2004/'05;0.4;5.0
8704;Mannen;Allochtonen;Voortgezet onderwijs;Zeist;2005/'06;0.4;3.0
8705;Mannen;Allochtonen;Voortgezet onderwijs;Zeist;2006/'07*;0.4;
8706;Mannen;Allochtonen;Voortgezet onderwijs;Zoetermeer;2004/'05;1.1;3.0
8707;Mannen;Allochtonen;Voortgezet onderwijs;Zoetermeer;2005/'06;1.1;3.0
8708;Mannen;Allochtonen;Voortgezet onderwijs;Zoetermeer;2006/'07*;1.2;3.0
8709;Mannen;Allochtonen;Voortgezet onderwijs;Zwolle;2004/'05;0.5;3.0
8710;Mannen;Allochtonen;Voortgezet onderwijs;Zwolle;2005/'06;0.5;3.0
8711;Mannen;Allochtonen;Voortgezet onderwijs;Zwolle;2006/'07*;0.5;3.0
8712;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Totaal Nederland;2004/'05;40.8;18.0
8713;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Totaal Nederland;2005/'06;46.9;17.0
8714;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Totaal Nederland;2006/'07*;47.6;16.0
8715;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Alkmaar;2004/'05;0.3;22.0
8716;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Alkmaar;2005/'06;0.3;21.0
8717;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Alkmaar;2006/'07*;0.3;16.0
8718;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Almelo;2004/'05;0.2;13.0
8719;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Almelo;2005/'06;0.3;12.0
8720;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Almelo;2006/'07*;0.3;12.0
8721;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Almere;2004/'05;1.0;16.0
8722;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Almere;2005/'06;1.1;14.0
8723;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Almere;2006/'07*;1.2;15.0
8724;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Alphen aan den Rijn;2004/'05;0.2;17.0
8725;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Alphen aan den Rijn;2005/'06;0.2;19.0
8726;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Alphen aan den Rijn;2006/'07*;0.2;16.0
8727;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Amersfoort;2004/'05;0.5;17.0
8728;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Amersfoort;2005/'06;0.5;14.0
8729;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Amersfoort;2006/'07*;0.5;11.0
8730;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Amstelveen;2004/'05;0.1;11.0
8731;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Amstelveen;2005/'06;0.1;19.0
8732;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Amstelveen;2006/'07*;0.1;11.0
8733;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Amsterdam;2004/'05;5.0;17.0
8734;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Amsterdam;2005/'06;5.4;17.0
8735;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Amsterdam;2006/'07*;5.4;16.0
8736;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Apeldoorn;2004/'05;0.3;11.0
8737;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Apeldoorn;2005/'06;0.4;14.0
8738;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Apeldoorn;2006/'07*;0.4;13.0
8739;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Arnhem;2004/'05;0.5;15.0
8740;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Arnhem;2005/'06;0.7;16.0
8741;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Arnhem;2006/'07*;0.7;15.0
8742;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Assen;2004/'05;0.1;13.0
8743;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Assen;2005/'06;0.1;16.0
8744;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Assen;2006/'07*;0.2;17.0
8745;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Barneveld;2004/'05;0.1;
8746;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Barneveld;2005/'06;0.1;
8747;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Barneveld;2006/'07*;0.1;
8748;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Bergen op Zoom;2004/'05;0.2;17.0
8749;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Bergen op Zoom;2005/'06;0.2;23.0
8750;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Bergen op Zoom;2006/'07*;0.2;22.0
8751;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Breda;2004/'05;0.5;18.0
8752;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Breda;2005/'06;0.5;21.0
8753;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Breda;2006/'07*;0.5;17.0
8754;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Capelle aan den IJssel;2004/'05;0.3;17.0
8755;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Capelle aan den IJssel;2005/'06;0.3;16.0
8756;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Capelle aan den IJssel;2006/'07*;0.3;17.0
8757;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Delft;2004/'05;0.2;19.0
8758;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Delft;2005/'06;0.3;18.0
8759;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Delft;2006/'07*;0.3;18.0
8760;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Deventer;2004/'05;0.3;14.0
8761;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Deventer;2005/'06;0.4;14.0
8762;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Deventer;2006/'07*;0.4;13.0
8763;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Doetinchem;2004/'05;0.1;
8764;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Doetinchem;2005/'06;0.1;20.0
8765;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Doetinchem;2006/'07*;0.1;17.0
8766;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Dordrecht;2004/'05;0.6;17.0
8767;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Dordrecht;2005/'06;0.6;20.0
8768;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Dordrecht;2006/'07*;0.6;16.0
8769;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Ede;2004/'05;0.2;20.0
8770;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Ede;2005/'06;0.2;11.0
8771;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Ede;2006/'07*;0.3;15.0
8772;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Eindhoven;2004/'05;0.7;22.0
8773;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Eindhoven;2005/'06;0.7;15.0
8774;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Eindhoven;2006/'07*;0.8;14.0
8775;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Emmen;2004/'05;0.2;12.0
8776;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Emmen;2005/'06;0.2;17.0
8777;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Emmen;2006/'07*;0.2;19.0
8778;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Enschede;2004/'05;0.6;17.0
8779;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Enschede;2005/'06;0.6;14.0
8780;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Enschede;2006/'07*;0.6;15.0
8781;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Gouda;2004/'05;0.2;17.0
8782;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Gouda;2005/'06;0.3;19.0
8783;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Gouda;2006/'07*;0.3;20.0
8784;Mannen;Allochtonen;Middelbaar beroepsonderwijs;'s-Gravenhage (gemeente);2004/'05;1.4;19.0
8785;Mannen;Allochtonen;Middelbaar beroepsonderwijs;'s-Gravenhage (gemeente);2005/'06;2.9;19.0
8786;Mannen;Allochtonen;Middelbaar beroepsonderwijs;'s-Gravenhage (gemeente);2006/'07*;2.9;16.0
8787;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Groningen (gemeente);2004/'05;0.3;12.0
8788;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Groningen (gemeente);2005/'06;0.5;16.0
8789;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Groningen (gemeente);2006/'07*;0.5;13.0
8790;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Haarlem;2004/'05;0.3;19.0
8791;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Haarlem;2005/'06;0.4;20.0
8792;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Haarlem;2006/'07*;0.4;17.0
8793;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Haarlemmermeer;2004/'05;0.4;16.0
8794;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Haarlemmermeer;2005/'06;0.4;16.0
8795;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Haarlemmermeer;2006/'07*;0.4;13.0
8796;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hardenberg;2004/'05;0.1;
8797;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hardenberg;2005/'06;0.1;
8798;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hardenberg;2006/'07*;0.1;14.0
8799;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Heerlen;2004/'05;0.3;19.0
8800;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Heerlen;2005/'06;0.3;21.0
8801;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Heerlen;2006/'07*;0.3;19.0
8802;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Den Helder;2004/'05;0.2;18.0
8803;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Den Helder;2005/'06;0.1;25.0
8804;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Den Helder;2006/'07*;0.1;15.0
8805;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Helmond;2004/'05;0.2;19.0
8806;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Helmond;2005/'06;0.3;25.0
8807;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Helmond;2006/'07*;0.2;20.0
8808;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hengelo (O.);2004/'05;0.3;18.0
8809;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hengelo (O.);2005/'06;0.3;16.0
8810;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hengelo (O.);2006/'07*;0.3;14.0
8811;Mannen;Allochtonen;Middelbaar beroepsonderwijs;'s-Hertogenbosch;2004/'05;0.4;20.0
8812;Mannen;Allochtonen;Middelbaar beroepsonderwijs;'s-Hertogenbosch;2005/'06;0.4;17.0
8813;Mannen;Allochtonen;Middelbaar beroepsonderwijs;'s-Hertogenbosch;2006/'07*;0.4;16.0
8814;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hilversum;2004/'05;0.2;17.0
8815;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hilversum;2005/'06;0.2;13.0
8816;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hilversum;2006/'07*;0.2;17.0
8817;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hoogeveen;2004/'05;0.1;
8818;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hoogeveen;2005/'06;0.1;14.0
8819;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hoogeveen;2006/'07*;0.1;14.0
8820;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hoorn;2004/'05;0.2;22.0
8821;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hoorn;2005/'06;0.2;21.0
8822;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Hoorn;2006/'07*;0.2;17.0
8823;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Kerkrade;2004/'05;0.1;20.0
8824;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Kerkrade;2005/'06;0.1;19.0
8825;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Kerkrade;2006/'07*;0.2;13.0
8826;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Leeuwarden;2004/'05;0.4;15.0
8827;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Leeuwarden;2005/'06;0.3;17.0
8828;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Leeuwarden;2006/'07*;0.3;16.0
8829;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Leiden;2004/'05;0.3;17.0
8830;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Leiden;2005/'06;0.3;19.0
8831;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Leiden;2006/'07*;0.3;16.0
8832;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Leidschendam-Voorburg;2004/'05;0.1;22.0
8833;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Leidschendam-Voorburg;2005/'06;0.2;16.0
8834;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Leidschendam-Voorburg;2006/'07*;0.2;12.0
8835;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Lelystad;2004/'05;0.4;16.0
8836;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Lelystad;2005/'06;0.3;15.0
8837;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Lelystad;2006/'07*;0.4;15.0
8838;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Maastricht;2004/'05;0.3;17.0
8839;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Maastricht;2005/'06;0.3;16.0
8840;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Maastricht;2006/'07*;0.3;17.0
8841;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Nieuwegein;2004/'05;0.2;22.0
8842;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Nieuwegein;2005/'06;0.2;14.0
8843;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Nieuwegein;2006/'07*;0.2;15.0
8844;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Nijmegen;2004/'05;0.5;18.0
8845;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Nijmegen;2005/'06;0.5;17.0
8846;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Nijmegen;2006/'07*;0.6;16.0
8847;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Oosterhout;2004/'05;0.1;21.0
8848;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Oosterhout;2005/'06;0.1;21.0
8849;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Oosterhout;2006/'07*;0.1;11.0
8850;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Oss;2004/'05;0.2;25.0
8851;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Oss;2005/'06;0.2;18.0
8852;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Oss;2006/'07*;0.2;16.0
8853;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Purmerend;2004/'05;0.3;18.0
8854;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Purmerend;2005/'06;0.3;16.0
8855;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Purmerend;2006/'07*;0.3;17.0
8856;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Roosendaal;2004/'05;0.2;19.0
8857;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Roosendaal;2005/'06;0.3;21.0
8858;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Roosendaal;2006/'07*;0.3;21.0
8859;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Rotterdam;2004/'05;4.8;22.0
8860;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Rotterdam;2005/'06;5.1;19.0
8861;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Rotterdam;2006/'07*;5.1;21.0
8862;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Schiedam;2004/'05;0.4;25.0
8863;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Schiedam;2005/'06;0.4;21.0
8864;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Schiedam;2006/'07*;0.4;15.0
8865;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Sittard-Geleen;2004/'05;0.2;17.0
8866;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Sittard-Geleen;2005/'06;0.2;19.0
8867;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Sittard-Geleen;2006/'07*;0.2;20.0
8868;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Smallingerland;2004/'05;0.1;15.0
8869;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Smallingerland;2005/'06;0.1;11.0
8870;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Smallingerland;2006/'07*;0.1;15.0
8871;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Spijkenisse;2004/'05;0.3;23.0
8872;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Spijkenisse;2005/'06;0.3;15.0
8873;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Spijkenisse;2006/'07*;0.3;16.0
8874;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Terneuzen;2004/'05;0.1;19.0
8875;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Terneuzen;2005/'06;0.1;12.0
8876;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Terneuzen;2006/'07*;0.1;16.0
8877;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Tilburg;2004/'05;0.6;24.0
8878;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Tilburg;2005/'06;0.7;21.0
8879;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Tilburg;2006/'07*;0.7;18.0
8880;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Utrecht (gemeente);2004/'05;1.3;17.0
8881;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Utrecht (gemeente);2005/'06;1.4;18.0
8882;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Utrecht (gemeente);2006/'07*;1.4;20.0
8883;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Veenendaal;2004/'05;0.1;15.0
8884;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Veenendaal;2005/'06;0.2;17.0
8885;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Veenendaal;2006/'07*;0.2;16.0
8886;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Velsen;2004/'05;0.1;17.0
8887;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Velsen;2005/'06;0.1;15.0
8888;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Velsen;2006/'07*;0.1;8.0
8889;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Venlo;2004/'05;0.3;14.0
8890;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Venlo;2005/'06;0.3;20.0
8891;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Venlo;2006/'07*;0.3;13.0
8892;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Vlaardingen;2004/'05;0.3;20.0
8893;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Vlaardingen;2005/'06;0.3;18.0
8894;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Vlaardingen;2006/'07*;0.3;18.0
8895;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Westland;2004/'05;0.1;20.0
8896;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Westland;2005/'06;0.2;10.0
8897;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Westland;2006/'07*;0.2;11.0
8898;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zaanstad;2004/'05;0.5;18.0
8899;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zaanstad;2005/'06;0.6;17.0
8900;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zaanstad;2006/'07*;0.6;12.0
8901;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zeist;2004/'05;0.2;18.0
8902;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zeist;2005/'06;0.2;17.0
8903;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zeist;2006/'07*;0.2;19.0
8904;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zoetermeer;2004/'05;0.4;14.0
8905;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zoetermeer;2005/'06;0.6;16.0
8906;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zoetermeer;2006/'07*;0.5;11.0
8907;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zwolle;2004/'05;0.3;11.0
8908;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zwolle;2005/'06;0.4;13.0
8909;Mannen;Allochtonen;Middelbaar beroepsonderwijs;Zwolle;2006/'07*;0.3;15.0
8910;Mannen;7;Totaal vo en mbo;Totaal Nederland;2004/'05;39.3;7.0
8911;Mannen;7;Totaal vo en mbo;Totaal Nederland;2005/'06;40.4;6.0
8912;Mannen;7;Totaal vo en mbo;Totaal Nederland;2006/'07*;40.3;5.0
8913;Mannen;7;Totaal vo en mbo;Alkmaar;2004/'05;0.3;9.0
8914;Mannen;7;Totaal vo en mbo;Alkmaar;2005/'06;0.3;6.0
8915;Mannen;7;Totaal vo en mbo;Alkmaar;2006/'07*;0.3;7.0
8916;Mannen;7;Totaal vo en mbo;Almelo;2004/'05;0.2;9.0
8917;Mannen;7;Totaal vo en mbo;Almelo;2005/'06;0.2;
8918;Mannen;7;Totaal vo en mbo;Almelo;2006/'07*;0.2;
8919;Mannen;7;Totaal vo en mbo;Almere;2004/'05;0.7;6.0
8920;Mannen;7;Totaal vo en mbo;Almere;2005/'06;0.7;4.0
8921;Mannen;7;Totaal vo en mbo;Almere;2006/'07*;0.7;6.0
8922;Mannen;7;Totaal vo en mbo;Alphen aan den Rijn;2004/'05;0.2;
8923;Mannen;7;Totaal vo en mbo;Alphen aan den Rijn;2005/'06;0.2;7.0
8924;Mannen;7;Totaal vo en mbo;Alphen aan den Rijn;2006/'07*;0.2;
8925;Mannen;7;Totaal vo en mbo;Amersfoort;2004/'05;0.4;7.0
8926;Mannen;7;Totaal vo en mbo;Amersfoort;2005/'06;0.4;6.0
8927;Mannen;7;Totaal vo en mbo;Amersfoort;2006/'07*;0.4;5.0
8928;Mannen;7;Totaal vo en mbo;Amstelveen;2004/'05;0.3;5.0
8929;Mannen;7;Totaal vo en mbo;Amstelveen;2005/'06;0.3;5.0
8930;Mannen;7;Totaal vo en mbo;Amstelveen;2006/'07*;0.4;
8931;Mannen;7;Totaal vo en mbo;Amsterdam;2004/'05;1.6;8.0
8932;Mannen;7;Totaal vo en mbo;Amsterdam;2005/'06;1.6;7.0
8933;Mannen;7;Totaal vo en mbo;Amsterdam;2006/'07*;1.6;7.0
8934;Mannen;7;Totaal vo en mbo;Apeldoorn;2004/'05;0.4;4.0
8935;Mannen;7;Totaal vo en mbo;Apeldoorn;2005/'06;0.4;7.0
8936;Mannen;7;Totaal vo en mbo;Apeldoorn;2006/'07*;0.4;5.0
8937;Mannen;7;Totaal vo en mbo;Arnhem;2004/'05;0.4;7.0
8938;Mannen;7;Totaal vo en mbo;Arnhem;2005/'06;0.4;6.0
8939;Mannen;7;Totaal vo en mbo;Arnhem;2006/'07*;0.4;5.0
8940;Mannen;7;Totaal vo en mbo;Assen;2004/'05;0.1;9.0
8941;Mannen;7;Totaal vo en mbo;Assen;2005/'06;0.2;
8942;Mannen;7;Totaal vo en mbo;Assen;2006/'07*;0.2;
8943;Mannen;7;Totaal vo en mbo;Barneveld;2004/'05;0.1;
8944;Mannen;7;Totaal vo en mbo;Barneveld;2005/'06;0.1;
8945;Mannen;7;Totaal vo en mbo;Barneveld;2006/'07*;0.1;
8946;Mannen;7;Totaal vo en mbo;Bergen op Zoom;2004/'05;0.2;7.0
8947;Mannen;7;Totaal vo en mbo;Bergen op Zoom;2005/'06;0.2;7.0
8948;Mannen;7;Totaal vo en mbo;Bergen op Zoom;2006/'07*;0.2;
8949;Mannen;7;Totaal vo en mbo;Breda;2004/'05;0.4;7.0
8950;Mannen;7;Totaal vo en mbo;Breda;2005/'06;0.4;5.0
8951;Mannen;7;Totaal vo en mbo;Breda;2006/'07*;0.5;6.0
8952;Mannen;7;Totaal vo en mbo;Capelle aan den IJssel;2004/'05;0.2;6.0
8953;Mannen;7;Totaal vo en mbo;Capelle aan den IJssel;2005/'06;0.2;8.0
8954;Mannen;7;Totaal vo en mbo;Capelle aan den IJssel;2006/'07*;0.2;5.0
8955;Mannen;7;Totaal vo en mbo;Delft;2004/'05;0.3;5.0
8956;Mannen;7;Totaal vo en mbo;Delft;2005/'06;0.3;4.0
8957;Mannen;7;Totaal vo en mbo;Delft;2006/'07*;0.3;5.0
8958;Mannen;7;Totaal vo en mbo;Deventer;2004/'05;0.2;6.0
8959;Mannen;7;Totaal vo en mbo;Deventer;2005/'06;0.2;5.0
8960;Mannen;7;Totaal vo en mbo;Deventer;2006/'07*;0.2;
8961;Mannen;7;Totaal vo en mbo;Doetinchem;2004/'05;0.1;
8962;Mannen;7;Totaal vo en mbo;Doetinchem;2005/'06;0.1;8.0
8963;Mannen;7;Totaal vo en mbo;Doetinchem;2006/'07*;0.1;
8964;Mannen;7;Totaal vo en mbo;Dordrecht;2004/'05;0.3;11.0
8965;Mannen;7;Totaal vo en mbo;Dordrecht;2005/'06;0.3;4.0
8966;Mannen;7;Totaal vo en mbo;Dordrecht;2006/'07*;0.3;4.0
8967;Mannen;7;Totaal vo en mbo;Ede;2004/'05;0.2;5.0
8968;Mannen;7;Totaal vo en mbo;Ede;2005/'06;0.2;6.0
8969;Mannen;7;Totaal vo en mbo;Ede;2006/'07*;0.2;9.0
8970;Mannen;7;Totaal vo en mbo;Eindhoven;2004/'05;0.6;8.0
8971;Mannen;7;Totaal vo en mbo;Eindhoven;2005/'06;0.6;5.0
