ID;Geslacht;Leeftijd;Onderwijsniveau;PositieInDeWerkkring;Marges;Perioden;Organisatiegraad_1
4097;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2020;8.5
4098;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2021;10.3
4099;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2022;6.6
4100;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2023;6.5
4101;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2024;8.0
4102;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2018;7.3
4103;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2019;6.0
4104;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2020;5.5
4105;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2021;6.5
4106;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2022;3.3
4107;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2023;3.5
4108;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2024;4.3
4109;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2018;14.2
4110;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2019;13.2
4111;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2020;13.1
4112;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2021;15.9
4113;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2022;12.9
4114;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2023;11.8
4115;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2024;14.6
4116;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2018;13.5
4117;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2019;9.5
4118;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2020;8.0
4119;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2021;12.1
4120;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2022;
4121;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2023;
4122;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2024;
4123;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;9.4
4124;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;5.9
4125;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;4.6
4126;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;7.3
4127;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;
4128;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;
4129;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;
4130;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;19.1
4131;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;15.1
4132;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;13.4
4133;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;19.3
4134;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;
4135;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;
4136;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;
4137;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2018;4.0
4138;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2019;
4139;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2020;
4140;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2021;
4141;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2022;
4142;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2023;
4143;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2024;
4144;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;1.7
4145;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;
4146;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;
4147;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;
4148;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;
4149;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;
4150;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;
4151;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;9.3
4152;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;
4153;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;
4154;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;
4155;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;
4156;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;
4157;Vrouwen;25 tot 35 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;
4158;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2018;12.3
4159;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2019;14.3
4160;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2020;13.0
4161;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2021;12.9
4162;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2022;10.1
4163;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2023;10.6
4164;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2024;11.2
4165;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2018;10.8
4166;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2019;12.6
4167;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2020;11.2
4168;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2021;11.0
4169;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2022;8.1
4170;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2023;8.7
4171;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2024;9.2
4172;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2018;13.9
4173;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2019;16.2
4174;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2020;15.0
4175;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2021;15.0
4176;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2022;12.6
4177;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2023;13.0
4178;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2024;13.7
4179;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2018;14.1
4180;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2019;15.1
4181;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2020;12.8
4182;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2021;14.0
4183;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2022;9.3
4184;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2023;10.8
4185;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2024;13.5
4186;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;12.3
4187;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;13.1
4188;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;10.8
4189;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;11.8
4190;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;7.1
4191;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;8.5
4192;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;10.9
4193;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;16.2
4194;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;17.3
4195;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;15.1
4196;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;16.5
4197;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;12.2
4198;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;13.6
4199;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;16.6
4200;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2018;7.2
4201;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2019;12.0
4202;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2020;13.5
4203;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2021;9.1
4204;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2022;11.6
4205;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2023;10.3
4206;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2024;5.9
4207;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;5.1
4208;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;8.9
4209;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;10.1
4210;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;6.1
4211;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;7.9
4212;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;7.0
4213;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;3.4
4214;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;10.0
4215;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;15.9
4216;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;17.9
4217;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;13.4
4218;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;16.8
4219;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;14.8
4220;Vrouwen;25 tot 35 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;10.0
4221;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Waarde;2018;12.0
4222;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Waarde;2019;12.0
4223;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Waarde;2020;11.4
4224;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Waarde;2021;11.6
4225;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Waarde;2022;12.0
4226;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Waarde;2023;11.1
4227;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Waarde;2024;10.9
4228;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2018;10.9
4229;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2019;10.9
4230;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2020;10.4
4231;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2021;10.5
4232;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2022;10.4
4233;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2023;9.7
4234;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2024;9.6
4235;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2018;13.1
4236;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2019;13.1
4237;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2020;12.5
4238;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2021;12.8
4239;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2022;13.7
4240;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2023;12.6
4241;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2024;12.4
4242;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2018;12.8
4243;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2019;13.4
4244;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2020;12.6
4245;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2021;12.5
4246;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2022;12.4
4247;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2023;12.7
4248;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2024;11.6
4249;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;11.6
4250;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;12.1
4251;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;11.5
4252;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;11.3
4253;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;10.6
4254;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;11.0
4255;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;10.0
4256;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;14.2
4257;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;14.8
4258;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;13.9
4259;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;13.9
4260;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;14.4
4261;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;14.6
4262;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;13.3
4263;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2018;9.8
4264;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2019;8.0
4265;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2020;7.3
4266;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2021;8.0
4267;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2022;11.2
4268;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2023;7.5
4269;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2024;9.5
4270;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;7.9
4271;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;6.4
4272;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;5.7
4273;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;6.1
4274;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;8.5
4275;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;5.5
4276;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;7.3
4277;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;12.1
4278;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;10.1
4279;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;9.4
4280;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;10.6
4281;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;14.5
4282;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;10.1
4283;Vrouwen;25 tot 35 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;12.3
4284;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Waarde;2018;17.5
4285;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Waarde;2019;17.1
4286;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Waarde;2020;16.3
4287;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Waarde;2021;15.4
4288;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Waarde;2022;15.9
4289;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Waarde;2023;15.0
4290;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Waarde;2024;15.4
4291;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2018;16.5
4292;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2019;16.0
4293;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2020;15.3
4294;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2021;14.4
4295;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2022;14.6
4296;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2023;13.6
4297;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2024;14.1
4298;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2018;18.6
4299;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2019;18.2
4300;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2020;17.4
4301;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2021;16.5
4302;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2022;17.4
4303;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2023;16.4
4304;Vrouwen;35 tot 45 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2024;16.8
