ID;Geslacht;Peilleeftijd;Migratieachtergrond;BurgerlijkeStaat;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
4073;Vrouwen;20 jaar;Met migratieachtergrond;Niet-gehuwd;2008;23350;1000.0;11800.0;;;;;7.0;;;
4074;Vrouwen;20 jaar;Met migratieachtergrond;Niet-gehuwd;2009;23800;1100.0;12300.0;;;;;2.0;;;
4075;Vrouwen;20 jaar;Met migratieachtergrond;Niet-gehuwd;2010;25200;1100.0;12500.0;;;;;1.0;;;
4076;Vrouwen;20 jaar;Met migratieachtergrond;Niet-gehuwd;2011;25350;1100.0;12700.0;;;;;1.0;;;
4077;Vrouwen;20 jaar;Met migratieachtergrond;Niet-gehuwd;2012;25600;1100.0;12900.0;;;;;1.0;;;
4078;Vrouwen;20 jaar;Met migratieachtergrond;Niet-gehuwd;2013;25400;1100.0;12900.0;;;;;1.0;;;
4079;Vrouwen;20 jaar;Met migratieachtergrond;Niet-gehuwd;2014;26250;1100.0;12900.0;;;;;1.0;;;
4080;Vrouwen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2005;7500;900.0;10800.0;;;;;2.0;;;
4081;Vrouwen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2006;7600;900.0;10900.0;;;;;2.0;;;
4082;Vrouwen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2007;7850;900.0;11200.0;;;;;2.0;;;
4083;Vrouwen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2008;8650;900.0;11500.0;;;;;6.0;;;
4084;Vrouwen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2009;8700;900.0;12100.0;;;;;2.0;;;
4085;Vrouwen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2010;9250;900.0;12200.0;;;;;2.0;;;
4086;Vrouwen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2011;9500;1000.0;12400.0;;;;;2.0;;;
4087;Vrouwen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2012;9550;900.0;12500.0;;;;;1.0;;;
4088;Vrouwen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2013;9400;900.0;12500.0;;;;;1.0;;;
4089;Vrouwen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2014;9950;900.0;12500.0;;;;;1.0;;;
4090;Vrouwen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2005;7300;900.0;10800.0;;;;;2.0;;;
4091;Vrouwen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2006;7400;1000.0;11000.0;;;;;2.0;;;
4092;Vrouwen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2007;7700;900.0;11300.0;;;;;2.0;;;
4093;Vrouwen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2008;8500;900.0;11600.0;;;;;6.0;;;
4094;Vrouwen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2009;8550;900.0;12100.0;;;;;2.0;;;
4095;Vrouwen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2010;9100;900.0;12200.0;;;;;2.0;;;
4096;Vrouwen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2011;9350;1000.0;12500.0;;;;;2.0;;;
4097;Vrouwen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2012;9450;900.0;12600.0;;;;;1.0;;;
4098;Vrouwen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2013;9300;900.0;12500.0;;;;;1.0;;;
4099;Vrouwen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2014;9850;900.0;12500.0;;;;;1.0;;;
4100;Vrouwen;20 jaar;Westerse migratieachtergrond;Gehuwd;2005;200;500.0;8100.0;;;;;8.0;;;
4101;Vrouwen;20 jaar;Westerse migratieachtergrond;Gehuwd;2006;150;500.0;8300.0;;;;;8.0;;;
4102;Vrouwen;20 jaar;Westerse migratieachtergrond;Gehuwd;2007;150;500.0;8700.0;;;;;7.0;;;
4103;Vrouwen;20 jaar;Westerse migratieachtergrond;Gehuwd;2008;150;600.0;8900.0;;;;;10.0;;;
4104;Vrouwen;20 jaar;Westerse migratieachtergrond;Gehuwd;2009;150;500.0;9100.0;;;;;7.0;;;
4105;Vrouwen;20 jaar;Westerse migratieachtergrond;Gehuwd;2010;150;600.0;9300.0;;;;;5.0;;;
4106;Vrouwen;20 jaar;Westerse migratieachtergrond;Gehuwd;2011;100;700.0;9800.0;;;;;10.0;;;
4107;Vrouwen;20 jaar;Westerse migratieachtergrond;Gehuwd;2012;100;600.0;9600.0;;;;;5.0;;;
4108;Vrouwen;20 jaar;Westerse migratieachtergrond;Gehuwd;2013;100;700.0;9900.0;;;;;7.0;;;
4109;Vrouwen;20 jaar;Westerse migratieachtergrond;Gehuwd;2014;50;700.0;9700.0;;;;;1.0;;;
4110;Vrouwen;20 jaar;Westerse migratieachtergrond;Verweduwd;2005;0;0.0;0.0;;;;;0.0;;;
4111;Vrouwen;20 jaar;Westerse migratieachtergrond;Verweduwd;2006;0;0.0;0.0;;;;;0.0;;;
4112;Vrouwen;20 jaar;Westerse migratieachtergrond;Verweduwd;2007;0;0.0;0.0;;;;;0.0;;;
4113;Vrouwen;20 jaar;Westerse migratieachtergrond;Verweduwd;2008;0;0.0;0.0;;;;;0.0;;;
4114;Vrouwen;20 jaar;Westerse migratieachtergrond;Verweduwd;2009;0;0.0;0.0;;;;;0.0;;;
4115;Vrouwen;20 jaar;Westerse migratieachtergrond;Verweduwd;2010;0;0.0;0.0;;;;;0.0;;;
4116;Vrouwen;20 jaar;Westerse migratieachtergrond;Verweduwd;2011;0;0.0;0.0;;;;;0.0;;;
4117;Vrouwen;20 jaar;Westerse migratieachtergrond;Verweduwd;2012;0;0.0;0.0;;;;;0.0;;;
4118;Vrouwen;20 jaar;Westerse migratieachtergrond;Verweduwd;2013;0;0.0;0.0;;;;;0.0;;;
4119;Vrouwen;20 jaar;Westerse migratieachtergrond;Verweduwd;2014;0;0.0;0.0;;;;;0.0;;;
4120;Vrouwen;20 jaar;Westerse migratieachtergrond;Gescheiden;2005;0;;;;;;;;;;
4121;Vrouwen;20 jaar;Westerse migratieachtergrond;Gescheiden;2006;0;;;;;;;;;;
4122;Vrouwen;20 jaar;Westerse migratieachtergrond;Gescheiden;2007;0;;;;;;;;;;
4123;Vrouwen;20 jaar;Westerse migratieachtergrond;Gescheiden;2008;0;;;;;;;;;;
4124;Vrouwen;20 jaar;Westerse migratieachtergrond;Gescheiden;2009;0;0.0;0.0;;;;;0.0;;;
4125;Vrouwen;20 jaar;Westerse migratieachtergrond;Gescheiden;2010;0;;;;;;;;;;
4126;Vrouwen;20 jaar;Westerse migratieachtergrond;Gescheiden;2011;0;;;;;;;;;;
4127;Vrouwen;20 jaar;Westerse migratieachtergrond;Gescheiden;2012;0;;;;;;;;;;
4128;Vrouwen;20 jaar;Westerse migratieachtergrond;Gescheiden;2013;0;;;;;;;;;;
4129;Vrouwen;20 jaar;Westerse migratieachtergrond;Gescheiden;2014;0;;;;;;;;;;
4130;Vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2005;7300;900.0;10800.0;;;;;2.0;;;
4131;Vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2006;7400;1000.0;11000.0;;;;;2.0;;;
4132;Vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2007;7750;900.0;11300.0;;;;;2.0;;;
4133;Vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2008;8500;900.0;11600.0;;;;;6.0;;;
4134;Vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2009;8550;900.0;12100.0;;;;;2.0;;;
4135;Vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2010;9100;900.0;12200.0;;;;;2.0;;;
4136;Vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2011;9350;1000.0;12500.0;;;;;2.0;;;
4137;Vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2012;9450;900.0;12600.0;;;;;1.0;;;
4138;Vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2013;9300;900.0;12500.0;;;;;1.0;;;
4139;Vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2014;9850;900.0;12500.0;;;;;1.0;;;
4140;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2005;15650;1000.0;10800.0;;;;;2.0;;;
4141;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2006;14800;1000.0;11000.0;;;;;2.0;;;
4142;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2007;14900;1100.0;11500.0;;;;;2.0;;;
4143;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2008;15450;1100.0;11800.0;;;;;8.0;;;
4144;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2009;16000;1100.0;12400.0;;;;;2.0;;;
4145;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2010;16750;1200.0;12600.0;;;;;1.0;;;
4146;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2011;16550;1200.0;12800.0;;;;;1.0;;;
4147;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2012;16650;1200.0;13000.0;;;;;1.0;;;
4148;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2013;16500;1200.0;13000.0;;;;;1.0;;;
4149;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2014;16800;1200.0;13000.0;;;;;1.0;;;
4150;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2005;14050;1000.0;11000.0;;;;;1.0;;;
4151;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2006;13900;1000.0;11200.0;;;;;1.0;;;
4152;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2007;14250;1100.0;11600.0;;;;;2.0;;;
4153;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2008;14800;1100.0;11900.0;;;;;8.0;;;
4154;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2009;15250;1100.0;12500.0;;;;;2.0;;;
4155;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2010;16100;1200.0;12600.0;;;;;1.0;;;
4156;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2011;15950;1200.0;12900.0;;;;;1.0;;;
4157;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2012;16150;1200.0;13000.0;;;;;1.0;;;
4158;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2013;16050;1200.0;13000.0;;;;;0.0;;;
4159;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2014;16350;1200.0;13000.0;;;;;1.0;;;
4160;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2005;1550;600.0;8500.0;;;;;6.0;;;
4161;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2006;900;700.0;8900.0;;;;;7.0;;;
4162;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2007;650;900.0;9500.0;;;;;5.0;;;
4163;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2008;650;900.0;10000.0;;;;;11.0;;;
4164;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2009;700;900.0;10400.0;;;;;4.0;;;
4165;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2010;650;900.0;10500.0;;;;;4.0;;;
4166;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2011;550;1000.0;10600.0;;;;;5.0;;;
4167;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2012;500;900.0;10700.0;;;;;4.0;;;
4168;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2013;450;1000.0;10500.0;;;;;3.0;;;
4169;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2014;400;1000.0;10600.0;;;;;2.0;;;
4170;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2005;0;;;;;;;;;;
4171;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2006;0;0.0;0.0;;;;;0.0;;;
4172;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2007;0;0.0;0.0;;;;;0.0;;;
4173;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2008;0;;;;;;;;;;
4174;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2009;0;;;;;;;;;;
4175;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2010;0;;;;;;;;;;
4176;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2011;0;0.0;0.0;;;;;0.0;;;
4177;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2012;0;;;;;;;;;;
4178;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2013;0;;;;;;;;;;
4179;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2014;0;;;;;;;;;;
4180;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2005;50;1100.0;10900.0;;;;;0.0;;;
4181;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2006;50;1000.0;11200.0;;;;;7.0;;;
4182;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2007;0;;;;;;;;;;
4183;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2008;0;;;;;;;;;;
4184;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2009;0;;;;;;;;;;
4185;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2010;0;;;;;;;;;;
4186;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2011;50;1200.0;12400.0;;;;;0.0;;;
4187;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2012;0;;;;;;;;;;
4188;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2013;0;;;;;;;;;;
4189;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2014;0;;;;;;;;;;
4190;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2005;14100;1000.0;11000.0;;;;;1.0;;;
4191;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2006;13900;1000.0;11200.0;;;;;1.0;;;
4192;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2007;14300;1100.0;11600.0;;;;;2.0;;;
4193;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2008;14850;1100.0;11900.0;;;;;8.0;;;
4194;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2009;15250;1100.0;12500.0;;;;;2.0;;;
4195;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2010;16100;1200.0;12600.0;;;;;1.0;;;
4196;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2011;16000;1200.0;12900.0;;;;;1.0;;;
4197;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2012;16150;1200.0;13000.0;;;;;1.0;;;
4198;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2013;16100;1200.0;13000.0;;;;;0.0;;;
4199;Vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2014;16400;1200.0;13000.0;;;;;1.0;;;
4200;Vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2005;100950;2500.0;8800.0;46.0;800.0;7500.0;39.0;35.0;3300.0;16300.0;85.0
4201;Vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2006;98850;2500.0;8900.0;44.0;900.0;9000.0;44.0;35.0;3400.0;17900.0;88.0
4202;Vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2007;98050;2600.0;9300.0;43.0;1100.0;10100.0;47.0;35.0;3700.0;19400.0;90.0
4203;Vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2008;99800;2700.0;9500.0;42.0;1100.0;10600.0;47.0;32.0;3800.0;20100.0;89.0
4204;Vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2009;99250;2800.0;10000.0;43.0;1000.0;9100.0;39.0;25.0;3800.0;19100.0;82.0
4205;Vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2010;102800;2800.0;10100.0;43.0;1100.0;9000.0;38.0;22.0;3900.0;19100.0;81.0
4206;Vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2011;101750;2900.0;10300.0;43.0;1000.0;9000.0;37.0;21.0;3900.0;19300.0;80.0
4207;Vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2012;99000;2900.0;10400.0;43.0;1100.0;8700.0;36.0;18.0;4000.0;19100.0;79.0
4208;Vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2013;98200;2900.0;10500.0;47.0;1100.0;7400.0;33.0;15.0;4000.0;17900.0;80.0
4209;Vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2014;100900;2900.0;10500.0;47.0;1100.0;7400.0;33.0;15.0;4000.0;17900.0;80.0
4210;Vrouwen;30 jaar;Totaal;Ongehuwd;2005;51700;2700.0;9500.0;42.0;900.0;8900.0;40.0;29.0;3600.0;18400.0;82.0
4211;Vrouwen;30 jaar;Totaal;Ongehuwd;2006;52150;2700.0;9600.0;40.0;1000.0;10400.0;44.0;29.0;3700.0;20000.0;84.0
4212;Vrouwen;30 jaar;Totaal;Ongehuwd;2007;52150;2800.0;9900.0;40.0;1200.0;11700.0;47.0;30.0;4000.0;21600.0;87.0
4213;Vrouwen;30 jaar;Totaal;Ongehuwd;2008;54400;2900.0;10200.0;40.0;1200.0;12200.0;47.0;28.0;4100.0;22400.0;87.0
4214;Vrouwen;30 jaar;Totaal;Ongehuwd;2009;54250;3000.0;10700.0;40.0;1100.0;10600.0;40.0;22.0;4100.0;21300.0;80.0
4215;Vrouwen;30 jaar;Totaal;Ongehuwd;2010;57200;3000.0;10800.0;41.0;1100.0;10200.0;39.0;20.0;4100.0;21000.0;80.0
4216;Vrouwen;30 jaar;Totaal;Ongehuwd;2011;57000;3100.0;11000.0;41.0;1100.0;10100.0;38.0;19.0;4200.0;21100.0;79.0
4217;Vrouwen;30 jaar;Totaal;Ongehuwd;2012;56550;3100.0;11100.0;42.0;1100.0;9600.0;36.0;16.0;4200.0;20700.0;78.0
4218;Vrouwen;30 jaar;Totaal;Ongehuwd;2013;56950;3100.0;11100.0;45.0;1100.0;8100.0;33.0;13.0;4200.0;19200.0;78.0
4219;Vrouwen;30 jaar;Totaal;Ongehuwd;2014;59500;3100.0;11100.0;46.0;1100.0;8000.0;33.0;14.0;4200.0;19100.0;79.0
4220;Vrouwen;30 jaar;Totaal;Gehuwd;2005;45500;2200.0;8000.0;51.0;800.0;6100.0;39.0;44.0;3000.0;14100.0;90.0
4221;Vrouwen;30 jaar;Totaal;Gehuwd;2006;43300;2300.0;8100.0;48.0;900.0;7400.0;44.0;43.0;3200.0;15500.0;92.0
4222;Vrouwen;30 jaar;Totaal;Gehuwd;2007;41900;2300.0;8300.0;48.0;1000.0;8300.0;48.0;42.0;3300.0;16600.0;96.0
4223;Vrouwen;30 jaar;Totaal;Gehuwd;2008;41450;2400.0;8600.0;46.0;1100.0;8900.0;48.0;37.0;3500.0;17500.0;94.0
4224;Vrouwen;30 jaar;Totaal;Gehuwd;2009;41300;2500.0;9000.0;46.0;1000.0;7600.0;39.0;29.0;3500.0;16600.0;85.0
4225;Vrouwen;30 jaar;Totaal;Gehuwd;2010;42000;2500.0;9100.0;45.0;1100.0;7700.0;38.0;25.0;3600.0;16800.0;83.0
4226;Vrouwen;30 jaar;Totaal;Gehuwd;2011;41250;2600.0;9300.0;45.0;1000.0;7800.0;37.0;24.0;3600.0;17100.0;82.0
4227;Vrouwen;30 jaar;Totaal;Gehuwd;2012;39000;2600.0;9400.0;45.0;1100.0;7700.0;37.0;22.0;3700.0;17100.0;82.0
4228;Vrouwen;30 jaar;Totaal;Gehuwd;2013;37850;2600.0;9400.0;48.0;1100.0;6600.0;34.0;17.0;3700.0;16000.0;82.0
4229;Vrouwen;30 jaar;Totaal;Gehuwd;2014;37950;2600.0;9400.0;48.0;1200.0;6700.0;34.0;18.0;3800.0;16100.0;82.0
4230;Vrouwen;30 jaar;Totaal;Verweduwd;2005;150;2500.0;10200.0;47.0;1000.0;3700.0;17.0;40.0;3500.0;13900.0;64.0
4231;Vrouwen;30 jaar;Totaal;Verweduwd;2006;100;2400.0;10000.0;51.0;700.0;3100.0;16.0;36.0;3100.0;13100.0;67.0
4232;Vrouwen;30 jaar;Totaal;Verweduwd;2007;100;2700.0;10700.0;44.0;900.0;5700.0;24.0;41.0;3600.0;16400.0;68.0
4233;Vrouwen;30 jaar;Totaal;Verweduwd;2008;100;2700.0;10900.0;44.0;700.0;5000.0;20.0;37.0;3400.0;15900.0;64.0
4234;Vrouwen;30 jaar;Totaal;Verweduwd;2009;100;2700.0;11200.0;54.0;1000.0;5300.0;26.0;34.0;3700.0;16500.0;80.0
4235;Vrouwen;30 jaar;Totaal;Verweduwd;2010;100;2700.0;11400.0;67.0;1000.0;4700.0;27.0;31.0;3700.0;16100.0;94.0
4236;Vrouwen;30 jaar;Totaal;Verweduwd;2011;100;3100.0;11900.0;66.0;900.0;4700.0;26.0;34.0;4000.0;16600.0;92.0
4237;Vrouwen;30 jaar;Totaal;Verweduwd;2012;100;3000.0;12000.0;66.0;600.0;4100.0;23.0;28.0;3600.0;16100.0;89.0
4238;Vrouwen;30 jaar;Totaal;Verweduwd;2013;100;3200.0;12300.0;93.0;600.0;2900.0;22.0;24.0;3800.0;15200.0;115.0
4239;Vrouwen;30 jaar;Totaal;Verweduwd;2014;100;3100.0;12100.0;71.0;1400.0;5800.0;34.0;20.0;4500.0;17900.0;105.0
4240;Vrouwen;30 jaar;Totaal;Gescheiden;2005;3600;2700.0;10000.0;59.0;600.0;4700.0;28.0;17.0;3300.0;14700.0;87.0
4241;Vrouwen;30 jaar;Totaal;Gescheiden;2006;3250;2800.0;10100.0;58.0;700.0;5700.0;33.0;17.0;3500.0;15800.0;91.0
4242;Vrouwen;30 jaar;Totaal;Gescheiden;2007;3900;2900.0;10500.0;55.0;800.0;7300.0;38.0;18.0;3700.0;17800.0;93.0
4243;Vrouwen;30 jaar;Totaal;Gescheiden;2008;3850;3000.0;10800.0;52.0;900.0;8000.0;39.0;20.0;3900.0;18800.0;91.0
4244;Vrouwen;30 jaar;Totaal;Gescheiden;2009;3600;3100.0;11200.0;54.0;700.0;5500.0;26.0;15.0;3800.0;16700.0;80.0
4245;Vrouwen;30 jaar;Totaal;Gescheiden;2010;3550;3200.0;11400.0;55.0;700.0;5200.0;25.0;13.0;3900.0;16600.0;80.0
4246;Vrouwen;30 jaar;Totaal;Gescheiden;2011;3400;3200.0;11600.0;54.0;600.0;5400.0;25.0;13.0;3800.0;17000.0;79.0
4247;Vrouwen;30 jaar;Totaal;Gescheiden;2012;3350;3200.0;11700.0;55.0;700.0;5300.0;25.0;10.0;3900.0;17000.0;80.0
4248;Vrouwen;30 jaar;Totaal;Gescheiden;2013;3350;3300.0;11800.0;60.0;700.0;4500.0;23.0;9.0;4000.0;16300.0;83.0
4249;Vrouwen;30 jaar;Totaal;Gescheiden;2014;3350;3300.0;11900.0;61.0;800.0;4500.0;23.0;9.0;4100.0;16400.0;84.0
4250;Vrouwen;30 jaar;Totaal;Niet-gehuwd;2005;55450;2700.0;9500.0;43.0;900.0;8600.0;39.0;28.0;3600.0;18100.0;82.0
4251;Vrouwen;30 jaar;Totaal;Niet-gehuwd;2006;55550;2700.0;9600.0;41.0;1000.0;10200.0;44.0;29.0;3700.0;19800.0;85.0
4252;Vrouwen;30 jaar;Totaal;Niet-gehuwd;2007;56150;2800.0;9900.0;41.0;1200.0;11400.0;47.0;29.0;4000.0;21300.0;88.0
4253;Vrouwen;30 jaar;Totaal;Niet-gehuwd;2008;58300;2900.0;10200.0;40.0;1200.0;11900.0;47.0;28.0;4100.0;22100.0;87.0
4254;Vrouwen;30 jaar;Totaal;Niet-gehuwd;2009;57950;3000.0;10700.0;41.0;1100.0;10300.0;39.0;22.0;4100.0;21000.0;80.0
4255;Vrouwen;30 jaar;Totaal;Niet-gehuwd;2010;60800;3000.0;10800.0;42.0;1100.0;9900.0;38.0;20.0;4100.0;20700.0;80.0
4256;Vrouwen;30 jaar;Totaal;Niet-gehuwd;2011;60500;3100.0;11000.0;42.0;1000.0;9800.0;37.0;19.0;4100.0;20800.0;79.0
4257;Vrouwen;30 jaar;Totaal;Niet-gehuwd;2012;60000;3100.0;11100.0;43.0;1100.0;9400.0;36.0;16.0;4200.0;20500.0;79.0
4258;Vrouwen;30 jaar;Totaal;Niet-gehuwd;2013;60400;3100.0;11200.0;46.0;1100.0;7900.0;33.0;13.0;4200.0;19100.0;79.0
4259;Vrouwen;30 jaar;Totaal;Niet-gehuwd;2014;62950;3100.0;11200.0;46.0;1100.0;7800.0;32.0;14.0;4200.0;19000.0;78.0
4260;Vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2005;74250;2700.0;9000.0;43.0;1000.0;8400.0;41.0;41.0;3700.0;17400.0;84.0
4261;Vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2006;72800;2700.0;9100.0;41.0;1100.0;10000.0;45.0;41.0;3800.0;19100.0;86.0
4262;Vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2007;70800;2800.0;9400.0;41.0;1300.0;11300.0;49.0;41.0;4100.0;20700.0;90.0
4263;Vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2008;71250;2900.0;9700.0;40.0;1300.0;11900.0;49.0;36.0;4200.0;21600.0;89.0
4264;Vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2009;70500;3000.0;10200.0;40.0;1300.0;11600.0;46.0;29.0;4300.0;21800.0;86.0
4265;Vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2010;72300;3100.0;10300.0;40.0;1400.0;11500.0;45.0;25.0;4500.0;21800.0;85.0
4266;Vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2011;70900;3100.0;10500.0;40.0;1400.0;11500.0;44.0;24.0;4500.0;22000.0;84.0
4267;Vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2012;67900;3200.0;10600.0;40.0;1400.0;11400.0;43.0;21.0;4600.0;22000.0;83.0
4268;Vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2013;66950;3200.0;10600.0;43.0;1500.0;9800.0;40.0;17.0;4700.0;20400.0;83.0
