ID;Geslacht;BedrijfstakkenBranches;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;UitstromersHoMetWerkTotaal_1;UitstromersHoMetWerkZonderDiploma_2;UitstromersHoMetWerkMetDiploma_3
8970;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;3;2008/'09;0.0;0.0;0.0
8971;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;3;2009/'10;;;0.0
8972;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;3;2010/'11;;0.0;
8973;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;3;2011/'12;;;
8974;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;3;2012/'13;;0.0;
8975;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;3;2013/'14;;;
8976;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;4;2006/'07;0.0;0.0;0.0
8977;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;4;2007/'08;0.0;0.0;0.0
8978;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;4;2008/'09;0.0;0.0;0.0
8979;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;4;2009/'10;0.0;0.0;0.0
8980;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;4;2010/'11;0.0;0.0;0.0
8981;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;4;2011/'12;0.0;0.0;0.0
8982;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;4;2012/'13;0.0;0.0;0.0
8983;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;4;2013/'14;;;
8984;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;5;2006/'07;0.0;0.0;0.0
8985;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;5;2007/'08;0.0;0.0;0.0
8986;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;5;2008/'09;0.0;0.0;0.0
8987;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;5;2009/'10;0.0;0.0;0.0
8988;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;5;2010/'11;0.0;0.0;0.0
8989;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;5;2011/'12;0.0;0.0;0.0
8990;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;5;2012/'13;0.0;0.0;0.0
8991;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;5;2013/'14;;;
8992;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;6;2006/'07;0.0;0.0;0.0
8993;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;6;2007/'08;0.0;0.0;0.0
8994;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;6;2008/'09;0.0;0.0;0.0
8995;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;6;2009/'10;0.0;0.0;0.0
8996;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;6;2010/'11;0.0;0.0;0.0
8997;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;6;2011/'12;0.0;0.0;0.0
8998;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;6;2012/'13;0.0;0.0;0.0
8999;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;6;2013/'14;;;
9000;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;7;2006/'07;0.0;0.0;0.0
9001;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;7;2007/'08;0.0;0.0;0.0
9002;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;7;2008/'09;;;
9003;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;7;2009/'10;;;0.0
9004;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;7;2010/'11;;;
9005;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;7;2011/'12;;;
9006;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;7;2012/'13;;;
9007;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;7;2013/'14;;;
9008;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;8;2006/'07;0.0;0.0;0.0
9009;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;8;2007/'08;;;0.0
9010;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;8;2008/'09;0.0;0.0;0.0
9011;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;8;2009/'10;0.0;0.0;0.0
9012;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;8;2010/'11;0.0;0.0;0.0
9013;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;8;2011/'12;0.0;0.0;0.0
9014;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;8;2012/'13;0.0;0.0;0.0
9015;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;8;2013/'14;;;
9016;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;9;2006/'07;0.0;0.0;0.0
9017;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;9;2007/'08;0.0;0.0;0.0
9018;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;9;2008/'09;;;0.0
9019;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;9;2009/'10;0.0;0.0;0.0
9020;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;9;2010/'11;0.0;0.0;0.0
9021;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;9;2011/'12;;;
9022;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;9;2012/'13;0.0;0.0;0.0
9023;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;9;2013/'14;;;
9024;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2006/'07;0.0;0.0;0.0
9025;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2007/'08;;;0.0
9026;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2008/'09;;;
9027;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2009/'10;;;0.0
9028;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2010/'11;;;
9029;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2011/'12;;;
9030;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2012/'13;;;
9031;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2013/'14;;;
9032;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2006/'07;0.0;0.0;0.0
9033;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2007/'08;0.0;0.0;0.0
9034;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2008/'09;;;0.0
9035;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2009/'10;0.0;0.0;0.0
9036;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2010/'11;0.0;0.0;0.0
9037;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2011/'12;;;
9038;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2012/'13;0.0;0.0;0.0
9039;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2013/'14;;;
9040;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2006/'07;0.0;0.0;0.0
9041;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2007/'08;0.0;0.0;0.0
9042;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2008/'09;0.0;0.0;0.0
9043;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2009/'10;0.0;0.0;0.0
9044;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2010/'11;0.0;0.0;0.0
9045;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2011/'12;0.0;0.0;0.0
9046;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2012/'13;0.0;0.0;0.0
9047;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2013/'14;;;
9048;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;0;2006/'07;2690.0;1090.0;1590.0
9049;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;0;2007/'08;2460.0;1020.0;1430.0
9050;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;0;2008/'09;2320.0;840.0;1470.0
9051;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;0;2009/'10;2580.0;980.0;1600.0
9052;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;0;2010/'11;2630.0;1110.0;1520.0
9053;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;0;2011/'12;2680.0;1130.0;1550.0
9054;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;0;2012/'13;2310.0;950.0;1360.0
9055;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;0;2013/'14;;;
9056;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;1;2006/'07;;;0.0
9057;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;1;2007/'08;;;0.0
9058;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;1;2008/'09;;;0.0
9059;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;1;2009/'10;;;0.0
9060;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;1;2010/'11;;;0.0
9061;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;1;2011/'12;;;0.0
9062;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;1;2012/'13;;;0.0
9063;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;1;2013/'14;;;
9064;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;2;2006/'07;800.0;520.0;280.0
9065;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;2;2007/'08;740.0;490.0;250.0
9066;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;2;2008/'09;610.0;370.0;240.0
9067;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;2;2009/'10;710.0;450.0;260.0
9068;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;2;2010/'11;750.0;520.0;230.0
9069;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;2;2011/'12;710.0;500.0;210.0
9070;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;2;2012/'13;660.0;480.0;180.0
9071;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;2;2013/'14;;;
9072;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;3;2006/'07;1190.0;260.0;930.0
9073;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;3;2007/'08;1040.0;260.0;790.0
9074;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;3;2008/'09;990.0;190.0;800.0
9075;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;3;2009/'10;1160.0;250.0;910.0
9076;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;3;2010/'11;1130.0;280.0;860.0
9077;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;3;2011/'12;1210.0;310.0;900.0
9078;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;3;2012/'13;1030.0;260.0;770.0
9079;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;3;2013/'14;;;
9080;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;4;2006/'07;230.0;110.0;120.0
9081;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;4;2007/'08;220.0;80.0;140.0
9082;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;4;2008/'09;210.0;90.0;130.0
9083;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;4;2009/'10;250.0;110.0;140.0
9084;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;4;2010/'11;250.0;120.0;130.0
9085;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;4;2011/'12;200.0;70.0;120.0
9086;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;4;2012/'13;200.0;70.0;130.0
9087;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;4;2013/'14;;;
9088;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;5;2006/'07;320.0;140.0;180.0
9089;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;5;2007/'08;290.0;130.0;160.0
9090;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;5;2008/'09;340.0;140.0;200.0
9091;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;5;2009/'10;280.0;110.0;170.0
9092;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;5;2010/'11;300.0;110.0;190.0
9093;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;5;2011/'12;350.0;150.0;200.0
9094;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;5;2012/'13;270.0;90.0;180.0
9095;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;5;2013/'14;;;
9096;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;6;2006/'07;150.0;70.0;90.0
9097;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;6;2007/'08;160.0;70.0;100.0
9098;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;6;2008/'09;160.0;50.0;110.0
9099;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;6;2009/'10;180.0;50.0;130.0
9100;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;6;2010/'11;200.0;90.0;110.0
9101;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;6;2011/'12;210.0;90.0;120.0
9102;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;6;2012/'13;140.0;50.0;100.0
9103;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;6;2013/'14;;;
9104;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;7;2006/'07;2410.0;960.0;1450.0
9105;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;7;2007/'08;2190.0;880.0;1310.0
9106;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;7;2008/'09;2050.0;710.0;1340.0
9107;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;7;2009/'10;2290.0;840.0;1460.0
9108;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;7;2010/'11;2330.0;950.0;1390.0
9109;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;7;2011/'12;2330.0;950.0;1380.0
9110;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;7;2012/'13;2070.0;810.0;1260.0
9111;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;7;2013/'14;;;
9112;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;8;2006/'07;160.0;90.0;70.0
9113;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;8;2007/'08;170.0;100.0;70.0
9114;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;8;2008/'09;150.0;80.0;80.0
9115;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;8;2009/'10;160.0;90.0;70.0
9116;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;8;2010/'11;190.0;120.0;80.0
9117;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;8;2011/'12;230.0;120.0;100.0
9118;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;8;2012/'13;160.0;100.0;60.0
9119;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;8;2013/'14;;;
9120;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;9;2006/'07;120.0;50.0;70.0
9121;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;9;2007/'08;100.0;50.0;50.0
9122;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;9;2008/'09;120.0;50.0;60.0
9123;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;9;2009/'10;120.0;50.0;70.0
9124;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;9;2010/'11;100.0;50.0;50.0
9125;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;9;2011/'12;120.0;60.0;70.0
9126;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;9;2012/'13;90.0;40.0;40.0
9127;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;9;2013/'14;;;
9128;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2006/'07;2670.0;1090.0;1590.0
9129;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2007/'08;2440.0;1020.0;1430.0
9130;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2008/'09;2300.0;830.0;1470.0
9131;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2009/'10;2560.0;970.0;1590.0
9132;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2010/'11;2620.0;1110.0;1510.0
9133;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2011/'12;2660.0;1110.0;1540.0
9134;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2012/'13;2300.0;940.0;1360.0
9135;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2013/'14;;;
9136;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: EER;2006/'07;;;
9137;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: EER;2007/'08;;;
9138;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: EER;2008/'09;;;
9139;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: EER;2009/'10;;;
9140;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: EER;2010/'11;;0.0;
9141;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: EER;2011/'12;;;
9142;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: EER;2012/'13;;;
9143;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: EER;2013/'14;;;
9144;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Overig;2006/'07;10.0;;
9145;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Overig;2007/'08;;;
9146;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Overig;2008/'09;10.0;;
9147;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Overig;2009/'10;10.0;10.0;
9148;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Overig;2010/'11;;;
9149;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Overig;2011/'12;10.0;;
9150;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Overig;2012/'13;10.0;;
9151;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Mbo;Nationaliteit: Overig;2013/'14;;;
9152;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;0;2006/'07;2120.0;660.0;1460.0
9153;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;0;2007/'08;1920.0;630.0;1300.0
9154;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;0;2008/'09;1860.0;540.0;1320.0
9155;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;0;2009/'10;2060.0;610.0;1450.0
9156;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;0;2010/'11;2140.0;620.0;1530.0
9157;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;0;2011/'12;2490.0;720.0;1770.0
9158;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;0;2012/'13;2330.0;660.0;1670.0
9159;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;0;2013/'14;;;
9160;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;1;2006/'07;140.0;140.0;0.0
9161;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;1;2007/'08;150.0;150.0;0.0
9162;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;1;2008/'09;130.0;130.0;0.0
9163;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;1;2009/'10;120.0;120.0;0.0
9164;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;1;2010/'11;120.0;120.0;0.0
9165;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;1;2011/'12;130.0;130.0;
9166;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;1;2012/'13;120.0;110.0;
9167;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;1;2013/'14;;;
9168;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;2;2006/'07;1110.0;260.0;850.0
9169;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;2;2007/'08;980.0;250.0;740.0
9170;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;2;2008/'09;940.0;200.0;740.0
9171;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;2;2009/'10;1060.0;250.0;820.0
9172;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;2;2010/'11;1120.0;250.0;870.0
9173;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;2;2011/'12;1250.0;280.0;970.0
9174;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;2;2012/'13;1300.0;290.0;1010.0
9175;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;2;2013/'14;;;
9176;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;3;2006/'07;650.0;150.0;500.0
9177;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;3;2007/'08;590.0;160.0;440.0
9178;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;3;2008/'09;570.0;120.0;440.0
9179;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;3;2009/'10;650.0;150.0;500.0
9180;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;3;2010/'11;690.0;160.0;530.0
9181;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Vooropleiding: Havo;3;2011/'12;790.0;170.0;620.0
