ID;Geslacht;Leeftijd;Herkomst;Onderwijsniveau;Onderwijsrichting;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking15Tot65Jaar_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
8253;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;4;2010;;;;;;;;
8254;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;4;2011;16.0;9.0;8.0;;7.0;55.3;52.6;
8255;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;4;2012;;;;;;;;
8256;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2001;;;;;;;;
8257;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2002;;;;;;;;
8258;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2003;;;;;;;;
8259;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2004;;;;;;;;
8260;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2005;;;;;;;;
8261;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2006;;;;;;;;
8262;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2007;;;;;;;;
8263;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2008;;;;;;;;
8264;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2009;;;;;;;;
8265;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2010;;;;;;;;
8266;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2011;;;;;;;;
8267;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2012;;;;;;;;
8268;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2001;;;;;;;;
8269;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2002;;;;;;;;
8270;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2003;;;;;;;;
8271;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2004;;;;;;;;
8272;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2005;;;;;;;;
8273;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2006;;;;;;;;
8274;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2007;;;;;;;;
8275;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2008;;;;;;;;
8276;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2009;;;;;;;;
8277;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2010;;;;;;;;
8278;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2011;;;;;;;;
8279;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2012;;;;;;;;
8280;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2001;;;;;;;;
8281;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2002;;;;;;;;
8282;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2003;;;;;;;;
8283;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2004;;;;;;;;
8284;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2005;;;;;;;;
8285;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2006;;;;;;;;
8286;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2007;;;;;;;;
8287;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2008;;;;;;;;
8288;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2009;;;;;;;;
8289;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2010;;;;;;;;
8290;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2011;;;;;;;;
8291;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2012;;;;;;;;
8292;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2001;16.0;11.0;10.0;;5.0;70.3;65.4;
8293;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2002;;;;;;;;
8294;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2003;16.0;12.0;11.0;;4.0;76.1;69.2;
8295;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2004;;;;;;;;
8296;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2005;;;;;;;;
8297;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2006;;;;;;;;
8298;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2007;;;;;;;;
8299;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2008;;;;;;;;
8300;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2009;16.0;11.0;10.0;;5.0;70.0;62.2;
8301;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2010;16.0;12.0;10.0;2.0;4.0;73.9;63.9;13.6
8302;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2011;18.0;11.0;10.0;;7.0;63.1;58.0;
8303;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2012;;;;;;;;
8304;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2001;;;;;;;;
8305;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2002;;;;;;;;
8306;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2003;;;;;;;;
8307;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2004;;;;;;;;
8308;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2005;;;;;;;;
8309;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2006;;;;;;;;
8310;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2007;;;;;;;;
8311;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2008;;;;;;;;
8312;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2009;;;;;;;;
8313;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2010;;;;;;;;
8314;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2011;;;;;;;;
8315;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2012;;;;;;;;
8316;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2001;;;;;;;;
8317;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2002;;;;;;;;
8318;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2003;;;;;;;;
8319;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2004;;;;;;;;
8320;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2005;;;;;;;;
8321;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2006;;;;;;;;
8322;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2007;;;;;;;;
8323;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2008;;;;;;;;
8324;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2009;;;;;;;;
8325;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2010;;;;;;;;
8326;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2011;;;;;;;;
8327;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2012;;;;;;;;
8328;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
8329;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
8330;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2003;;;;;;;;
8331;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
8332;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
8333;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2006;;;;;;;;
8334;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2007;;;;;;;;
8335;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2008;;;;;;;;
8336;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2009;;;;;;;;
8337;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2010;;;;;;;;
8338;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2011;;;;;;;;
8339;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2012;;;;;;;;
8340;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2001;;;;;;;;
8341;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2002;;;;;;;;
8342;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2003;;;;;;;;
8343;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2004;;;;;;;;
8344;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2005;;;;;;;;
8345;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2006;;;;;;;;
8346;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2007;;;;;;;;
8347;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2008;;;;;;;;
8348;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2009;;;;;;;;
8349;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2010;;;;;;;;
8350;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2011;;;;;;;;
8351;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekende onderwijsrichting;2012;;;;;;;;
8352;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2001;;;;;;;;
8353;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2002;20.0;10.0;8.0;2.0;10.0;48.2;38.5;20.1
8354;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2003;24.0;13.0;10.0;3.0;11.0;54.6;43.2;20.9
8355;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2004;22.0;11.0;9.0;2.0;11.0;48.8;39.8;18.5
8356;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2005;20.0;9.0;7.0;2.0;11.0;43.1;33.8;21.5
8357;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2006;20.0;7.0;5.0;;14.0;32.8;27.3;
8358;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2007;25.0;10.0;9.0;;15.0;39.1;36.0;
8359;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2008;26.0;12.0;10.0;;14.0;45.5;40.1;
8360;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2009;26.0;11.0;10.0;;15.0;41.2;37.5;
8361;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2010;24.0;9.0;7.0;2.0;15.0;37.7;31.0;17.6
8362;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2011;19.0;7.0;6.0;;13.0;34.7;30.8;
8363;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2012;19.0;8.0;7.0;;11.0;42.9;35.2;
8364;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2001;;;;;;;;
8365;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2002;20.0;10.0;8.0;2.0;10.0;48.2;38.5;20.1
8366;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2003;24.0;13.0;10.0;3.0;11.0;54.6;43.2;20.9
8367;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2004;22.0;11.0;9.0;2.0;11.0;48.8;39.8;18.5
8368;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2005;20.0;9.0;7.0;2.0;11.0;43.1;33.8;21.5
8369;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2006;20.0;7.0;5.0;;14.0;32.8;27.3;
8370;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2007;25.0;10.0;9.0;;15.0;39.1;36.0;
8371;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2008;26.0;12.0;10.0;;14.0;45.5;40.1;
8372;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2009;26.0;11.0;10.0;;15.0;41.2;37.5;
8373;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2010;24.0;9.0;7.0;2.0;15.0;37.7;31.0;17.6
8374;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2011;19.0;7.0;6.0;;13.0;34.7;30.8;
8375;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2012;;;;;;;;
8376;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2001;;;;;;;;
8377;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2002;;;;;;;;
8378;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2003;;;;;;;;
8379;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2004;;;;;;;;
8380;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2005;;;;;;;;
8381;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2006;;;;;;;;
8382;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2007;;;;;;;;
8383;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2008;;;;;;;;
8384;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2009;;;;;;;;
8385;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2010;;;;;;;;
8386;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2011;;;;;;;;
8387;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2012;;;;;;;;
8388;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2001;;;;;;;;
8389;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2002;;;;;;;;
8390;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2003;;;;;;;;
8391;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2004;;;;;;;;
8392;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2005;;;;;;;;
8393;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2006;;;;;;;;
8394;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2007;;;;;;;;
8395;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2008;;;;;;;;
8396;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2009;;;;;;;;
8397;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2010;;;;;;;;
8398;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2011;;;;;;;;
8399;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2012;;;;;;;;
8400;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2001;;;;;;;;
8401;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2002;;;;;;;;
8402;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2003;;;;;;;;
8403;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2004;;;;;;;;
8404;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2005;;;;;;;;
8405;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2006;;;;;;;;
8406;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2007;;;;;;;;
8407;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2008;;;;;;;;
8408;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2009;;;;;;;;
8409;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2010;;;;;;;;
8410;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2011;;;;;;;;
8411;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2012;;;;;;;;
8412;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2001;;;;;;;;
8413;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2002;;;;;;;;
8414;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2003;;;;;;;;
8415;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2004;;;;;;;;
8416;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2005;;;;;;;;
8417;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2006;;;;;;;;
8418;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2007;;;;;;;;
8419;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2008;;;;;;;;
8420;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2009;;;;;;;;
8421;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2010;;;;;;;;
8422;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2011;;;;;;;;
8423;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;6;2012;;;;;;;;
8424;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2001;;;;;;;;
8425;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2002;;;;;;;;
8426;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2003;;;;;;;;
8427;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2004;;;;;;;;
8428;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2005;;;;;;;;
8429;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2006;;;;;;;;
8430;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2007;;;;;;;;
8431;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2008;;;;;;;;
8432;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2009;;;;;;;;
8433;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2010;;;;;;;;
8434;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2011;;;;;;;;
8435;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;7;2012;;;;;;;;
8436;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2001;;;;;;;;
8437;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2002;;;;;;;;
8438;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2003;;;;;;;;
8439;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2004;;;;;;;;
8440;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2005;;;;;;;;
8441;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2006;;;;;;;;
8442;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2007;;;;;;;;
8443;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2008;;;;;;;;
8444;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2009;;;;;;;;
8445;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2010;;;;;;;;
8446;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2011;;;;;;;;
8447;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;8;2012;;;;;;;;
8448;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2001;;;;;;;;
8449;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2002;;;;;;;;
8450;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2003;;;;;;;;
8451;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2004;;;;;;;;
8452;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2005;;;;;;;;
8453;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2006;;;;;;;;
8454;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2007;;;;;;;;
8455;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2008;;;;;;;;
8456;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2009;;;;;;;;
8457;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2010;;;;;;;;
8458;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2011;;;;;;;;
8459;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;9;2012;;;;;;;;
8460;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2001;;;;;;;;
8461;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2002;;;;;;;;
8462;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2003;;;;;;;;
8463;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2004;;;;;;;;
8464;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2005;;;;;;;;
8465;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2006;;;;;;;;
8466;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2007;;;;;;;;
8467;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2008;;;;;;;;
8468;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2009;;;;;;;;
8469;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2010;;;;;;;;
8470;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2011;;;;;;;;
8471;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2012;;;;;;;;
8472;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
8473;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
8474;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2003;;;;;;;;
8475;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
8476;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
8477;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2006;;;;;;;;
8478;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2007;;;;;;;;
8479;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2008;;;;;;;;
