ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;Perioden;Personen_1;PersonenMetBedrijfsvermogen_2;GemiddeldPersoonlijkInkomen_3;MediaanPersoonlijkInkomen_4;GemiddeldInkomenAlsZelfstandige_5;MediaanInkomenAlsZelfstandige_6;GemiddeldGestandaardiseerdInkomen_7;MediaanGestandaardiseerdInkomen_8;MediaanVermogenHuishoudens_9;MediaanBedrijfsvermogen_10
7206;Zelfstandige;73 Reclamewezen en marktonderzoek;2013;21.6;19.5;34.0;26.5;32.7;25.2;31.8;28.7;60.7;13.3
7207;Zelfstandige;73 Reclamewezen en marktonderzoek;2014;22.0;20.0;34.5;27.1;33.3;26.0;34.7;30.0;60.9;12.9
7208;Zelfstandige;73 Reclamewezen en marktonderzoek;2015;22.0;20.0;35.3;28.4;33.9;27.2;34.8;30.6;70.5;13.9
7209;Zelfstandige;731 Reclamewezen;2007;14.9;11.7;37.5;30.7;36.5;29.5;31.9;27.8;151.5;18.1
7210;Zelfstandige;731 Reclamewezen;2008;15.6;14.1;37.7;30.8;36.7;29.9;30.9;28.1;137.7;16.8
7211;Zelfstandige;731 Reclamewezen;2009;16.1;15.1;33.3;26.9;32.4;26.2;28.4;26.4;108.9;14.4
7212;Zelfstandige;731 Reclamewezen;2010;17.2;15.5;33.4;26.3;32.3;25.4;28.4;26.0;104.3;14.3
7213;Zelfstandige;731 Reclamewezen;2011;18.0;16.1;33.2;26.7;32.1;25.6;31.3;28.6;97.1;13.4
7214;Zelfstandige;731 Reclamewezen;2012;18.0;16.2;32.5;26.0;31.4;24.9;30.9;28.2;80.2;13.1
7215;Zelfstandige;731 Reclamewezen;2013;18.5;16.7;31.8;25.0;30.5;23.9;30.6;27.9;55.6;11.9
7216;Zelfstandige;731 Reclamewezen;2014;18.7;17.1;32.5;25.9;31.2;24.7;33.1;29.2;55.2;11.5
7217;Zelfstandige;731 Reclamewezen;2015;18.7;17.2;33.3;27.1;32.0;26.0;33.4;29.9;64.6;12.5
7218;Zelfstandige;7311 Reclamebureaus;2007;14.9;11.7;37.5;30.7;36.5;29.5;31.9;27.8;151.5;18.1
7219;Zelfstandige;7311 Reclamebureaus;2008;15.6;14.1;37.7;30.8;36.7;29.9;30.9;28.1;137.7;16.8
7220;Zelfstandige;7311 Reclamebureaus;2009;16.1;15.1;33.3;26.9;32.4;26.2;28.4;26.4;108.9;14.4
7221;Zelfstandige;7311 Reclamebureaus;2010;16.6;14.9;33.1;26.2;32.0;25.3;28.4;26.0;103.5;14.4
7222;Zelfstandige;7311 Reclamebureaus;2011;17.4;15.6;33.0;26.6;31.9;25.5;31.3;28.6;96.4;13.5
7223;Zelfstandige;7311 Reclamebureaus;2012;17.4;15.7;32.2;25.9;31.2;24.8;30.7;28.2;79.4;13.1
7224;Zelfstandige;7311 Reclamebureaus;2013;17.9;16.2;31.6;25.0;30.4;23.9;30.5;27.9;55.3;12.0
7225;Zelfstandige;7311 Reclamebureaus;2014;18.1;16.5;32.4;25.8;31.2;24.7;33.0;29.1;55.1;11.6
7226;Zelfstandige;7311 Reclamebureaus;2015;18.1;16.6;33.3;27.1;32.0;26.1;33.4;29.9;64.6;12.6
7227;Zelfstandige;7312 Handel in advertentieruimte;2007;0.0;;;;;;;;;
7228;Zelfstandige;7312 Handel in advertentieruimte;2008;0.0;;;;;;;;;
7229;Zelfstandige;7312 Handel in advertentieruimte;2009;0.0;;;;;;;;;
7230;Zelfstandige;7312 Handel in advertentieruimte;2010;0.6;0.5;41.4;30.9;39.2;29.7;30.8;26.7;129.9;13.3
7231;Zelfstandige;7312 Handel in advertentieruimte;2011;0.6;0.5;39.0;30.2;37.3;28.7;33.0;28.9;115.9;11.2
7232;Zelfstandige;7312 Handel in advertentieruimte;2012;0.6;0.5;39.0;29.1;36.8;26.4;34.4;28.9;96.5;10.0
7233;Zelfstandige;7312 Handel in advertentieruimte;2013;0.6;0.5;37.0;26.0;34.5;24.2;32.7;27.6;58.8;10.0
7234;Zelfstandige;7312 Handel in advertentieruimte;2014;0.6;0.6;36.2;27.3;33.5;25.0;35.6;29.8;62.0;9.2
7235;Zelfstandige;7312 Handel in advertentieruimte;2015;0.7;0.6;34.8;26.5;32.6;24.0;33.6;29.9;65.5;8.7
7236;Zelfstandige;732 Markt- en opinieonderzoek;2007;2.3;1.8;53.0;46.7;50.5;44.1;40.6;34.9;231.6;28.9
7237;Zelfstandige;732 Markt- en opinieonderzoek;2008;2.7;2.4;53.0;46.9;50.9;44.3;39.6;34.9;209.4;28.1
7238;Zelfstandige;732 Markt- en opinieonderzoek;2009;3.1;2.9;48.1;41.0;46.6;39.7;36.7;33.4;180.3;26.0
7239;Zelfstandige;732 Markt- en opinieonderzoek;2010;3.4;2.9;49.4;41.9;47.7;40.2;36.6;32.5;160.9;28.4
7240;Zelfstandige;732 Markt- en opinieonderzoek;2011;3.4;3.0;49.6;42.4;48.0;40.9;40.7;35.7;155.6;25.3
7241;Zelfstandige;732 Markt- en opinieonderzoek;2012;3.3;2.9;48.5;41.5;47.2;40.0;39.8;35.3;133.8;27.3
7242;Zelfstandige;732 Markt- en opinieonderzoek;2013;3.1;2.8;47.8;40.9;46.3;39.3;39.0;35.0;102.8;26.5
7243;Zelfstandige;732 Markt- en opinieonderzoek;2014;3.2;2.8;47.0;40.7;45.7;39.4;44.2;35.9;107.6;24.4
7244;Zelfstandige;732 Markt- en opinieonderzoek;2015;3.2;2.9;46.8;40.0;45.1;38.4;43.0;35.9;114.4;25.9
7245;Zelfstandige;7320 Markt- en opinieonderzoek;2007;2.3;1.8;53.0;46.7;50.5;44.1;40.6;34.9;231.6;28.9
7246;Zelfstandige;7320 Markt- en opinieonderzoek;2008;2.7;2.4;53.0;46.9;50.9;44.3;39.6;34.9;209.4;28.1
7247;Zelfstandige;7320 Markt- en opinieonderzoek;2009;3.1;2.9;48.1;41.0;46.6;39.7;36.7;33.4;180.3;26.0
7248;Zelfstandige;7320 Markt- en opinieonderzoek;2010;3.4;2.9;49.4;41.9;47.7;40.2;36.6;32.5;160.9;28.4
7249;Zelfstandige;7320 Markt- en opinieonderzoek;2011;3.4;3.0;49.6;42.4;48.0;40.9;40.7;35.7;155.6;25.3
7250;Zelfstandige;7320 Markt- en opinieonderzoek;2012;3.3;2.9;48.5;41.5;47.2;40.0;39.8;35.3;133.8;27.3
7251;Zelfstandige;7320 Markt- en opinieonderzoek;2013;3.1;2.8;47.8;40.9;46.3;39.3;39.0;35.0;102.8;26.5
7252;Zelfstandige;7320 Markt- en opinieonderzoek;2014;3.2;2.8;47.0;40.7;45.7;39.4;44.2;35.9;107.6;24.4
7253;Zelfstandige;7320 Markt- en opinieonderzoek;2015;3.2;2.9;46.8;40.0;45.1;38.4;43.0;35.9;114.4;25.9
7254;Zelfstandige;74 Design, fotografie, vertaalbureaus;2007;16.9;13.1;31.9;24.0;30.4;22.6;30.7;26.6;156.2;13.0
7255;Zelfstandige;74 Design, fotografie, vertaalbureaus;2008;19.1;16.9;33.1;25.1;31.7;23.6;30.7;27.3;146.8;12.7
7256;Zelfstandige;74 Design, fotografie, vertaalbureaus;2009;19.8;18.3;28.8;21.5;27.6;20.3;28.3;25.6;123.4;10.6
7257;Zelfstandige;74 Design, fotografie, vertaalbureaus;2010;20.8;18.0;27.9;20.1;26.3;18.9;27.7;24.8;104.7;10.3
7258;Zelfstandige;74 Design, fotografie, vertaalbureaus;2011;22.9;19.4;28.1;20.1;26.2;18.8;30.8;27.5;95.0;9.6
7259;Zelfstandige;74 Design, fotografie, vertaalbureaus;2012;26.1;22.2;28.0;19.7;26.2;18.5;31.3;27.3;74.9;9.6
7260;Zelfstandige;74 Design, fotografie, vertaalbureaus;2013;25.5;21.4;27.7;19.2;25.7;17.8;30.4;27.2;48.5;9.1
7261;Zelfstandige;74 Design, fotografie, vertaalbureaus;2014;27.2;22.6;28.2;19.7;26.0;18.1;33.0;28.3;45.1;8.6
7262;Zelfstandige;74 Design, fotografie, vertaalbureaus;2015;30.7;25.5;29.0;20.4;26.8;18.7;33.2;28.8;50.2;9.2
7263;Zelfstandige;741 Industrieel ontwerp;2007;3.5;2.7;27.2;19.9;26.1;18.9;29.2;25.4;152.9;14.0
7264;Zelfstandige;741 Industrieel ontwerp;2008;3.9;3.5;26.6;19.5;25.4;18.4;28.4;25.5;141.4;12.5
7265;Zelfstandige;741 Industrieel ontwerp;2009;4.3;4.1;22.4;15.7;21.4;14.5;25.6;23.7;116.5;9.8
7266;Zelfstandige;741 Industrieel ontwerp;2010;5.6;5.0;22.7;15.5;21.0;14.1;26.1;23.6;99.5;9.6
7267;Zelfstandige;741 Industrieel ontwerp;2011;6.2;5.4;22.9;15.9;21.2;14.2;29.3;26.2;87.6;8.8
7268;Zelfstandige;741 Industrieel ontwerp;2012;8.2;7.2;24.0;16.3;22.3;15.0;30.0;26.2;62.8;9.0
7269;Zelfstandige;741 Industrieel ontwerp;2013;6.1;5.2;22.3;15.0;20.4;13.1;28.6;25.6;30.3;8.0
7270;Zelfstandige;741 Industrieel ontwerp;2014;6.6;5.6;23.2;16.2;21.1;14.1;31.8;27.0;29.9;7.5
7271;Zelfstandige;741 Industrieel ontwerp;2015;8.2;6.8;24.2;16.5;21.9;14.8;32.1;27.6;32.7;7.9
7272;Zelfstandige;7410 Industrieel ontwerp;2007;3.5;2.7;27.2;19.9;26.1;18.9;29.2;25.4;152.9;14.0
7273;Zelfstandige;7410 Industrieel ontwerp;2008;3.9;3.5;26.6;19.5;25.4;18.4;28.4;25.5;141.4;12.5
7274;Zelfstandige;7410 Industrieel ontwerp;2009;4.3;4.1;22.4;15.7;21.4;14.5;25.6;23.7;116.5;9.8
7275;Zelfstandige;7410 Industrieel ontwerp;2010;5.6;5.0;22.7;15.5;21.0;14.1;26.1;23.6;99.5;9.6
7276;Zelfstandige;7410 Industrieel ontwerp;2011;6.2;5.4;22.9;15.9;21.2;14.2;29.3;26.2;87.6;8.8
7277;Zelfstandige;7410 Industrieel ontwerp;2012;8.2;7.2;24.0;16.3;22.3;15.0;30.0;26.2;62.8;9.0
7278;Zelfstandige;7410 Industrieel ontwerp;2013;6.1;5.2;22.3;15.0;20.4;13.1;28.6;25.6;30.3;8.0
7279;Zelfstandige;7410 Industrieel ontwerp;2014;6.6;5.6;23.2;16.2;21.1;14.1;31.8;27.0;29.9;7.5
7280;Zelfstandige;7410 Industrieel ontwerp;2015;8.2;6.8;24.2;16.5;21.9;14.8;32.1;27.6;32.7;7.9
7281;Zelfstandige;742 Fotografie en foto-ontwikkeling;2007;4.3;3.4;27.4;20.3;26.5;19.3;26.6;23.9;137.1;13.6
7282;Zelfstandige;742 Fotografie en foto-ontwikkeling;2008;4.7;4.3;27.3;20.1;26.6;19.1;26.9;24.5;130.1;13.5
7283;Zelfstandige;742 Fotografie en foto-ontwikkeling;2009;4.9;4.7;22.6;16.9;21.9;15.8;24.5;22.7;103.9;11.2
7284;Zelfstandige;742 Fotografie en foto-ontwikkeling;2010;5.7;5.2;22.3;16.1;21.1;14.8;24.5;22.4;92.2;10.5
7285;Zelfstandige;742 Fotografie en foto-ontwikkeling;2011;6.1;5.5;22.0;16.0;20.6;14.4;27.4;25.1;85.8;10.0
7286;Zelfstandige;742 Fotografie en foto-ontwikkeling;2012;6.4;5.8;21.8;15.3;20.4;13.7;27.3;25.0;69.9;9.3
7287;Zelfstandige;742 Fotografie en foto-ontwikkeling;2013;6.6;6.0;20.7;14.7;19.2;13.1;26.7;24.4;48.1;8.6
7288;Zelfstandige;742 Fotografie en foto-ontwikkeling;2014;6.9;6.3;21.2;15.1;19.7;13.0;29.1;25.7;44.9;8.5
7289;Zelfstandige;742 Fotografie en foto-ontwikkeling;2015;7.3;6.7;21.4;15.2;19.8;13.4;29.3;26.0;52.4;8.5
7290;Zelfstandige;7420 Fotografie en foto-ontwikkeling;2007;4.3;3.4;27.4;20.3;26.5;19.3;26.6;23.9;137.1;13.6
7291;Zelfstandige;7420 Fotografie en foto-ontwikkeling;2008;4.7;4.3;27.3;20.1;26.6;19.1;26.9;24.5;130.1;13.5
7292;Zelfstandige;7420 Fotografie en foto-ontwikkeling;2009;4.9;4.7;22.6;16.9;21.9;15.8;24.5;22.7;103.9;11.2
7293;Zelfstandige;7420 Fotografie en foto-ontwikkeling;2010;5.7;5.2;22.3;16.1;21.1;14.8;24.5;22.4;92.2;10.5
7294;Zelfstandige;7420 Fotografie en foto-ontwikkeling;2011;6.1;5.5;22.0;16.0;20.6;14.4;27.4;25.1;85.8;10.0
7295;Zelfstandige;7420 Fotografie en foto-ontwikkeling;2012;6.4;5.8;21.8;15.3;20.4;13.7;27.3;25.0;69.9;9.3
7296;Zelfstandige;7420 Fotografie en foto-ontwikkeling;2013;6.6;6.0;20.7;14.7;19.2;13.1;26.7;24.4;48.1;8.6
7297;Zelfstandige;7420 Fotografie en foto-ontwikkeling;2014;6.9;6.3;21.2;15.1;19.7;13.0;29.1;25.7;44.9;8.5
7298;Zelfstandige;7420 Fotografie en foto-ontwikkeling;2015;7.3;6.7;21.4;15.2;19.8;13.4;29.3;26.0;52.4;8.5
7299;Zelfstandige;743 Vertaalbureaus en tolken;2007;4.5;3.6;32.3;26.1;31.1;25.0;33.1;28.8;175.6;9.7
7300;Zelfstandige;743 Vertaalbureaus en tolken;2008;4.9;4.4;33.9;27.5;32.5;26.1;33.3;30.0;171.5;9.2
7301;Zelfstandige;743 Vertaalbureaus en tolken;2009;5.1;4.7;31.8;26.3;30.7;25.1;31.8;29.3;148.5;8.5
7302;Zelfstandige;743 Vertaalbureaus en tolken;2010;3.9;3.4;29.8;24.7;28.4;23.3;30.4;27.9;125.7;7.5
7303;Zelfstandige;743 Vertaalbureaus en tolken;2011;4.1;3.6;29.7;24.7;28.2;23.8;33.0;29.9;113.7;7.0
7304;Zelfstandige;743 Vertaalbureaus en tolken;2012;4.2;3.6;28.6;23.0;27.1;21.8;32.2;29.5;93.8;6.9
7305;Zelfstandige;743 Vertaalbureaus en tolken;2013;4.3;3.7;28.4;23.3;27.0;21.7;31.9;29.7;77.5;6.9
7306;Zelfstandige;743 Vertaalbureaus en tolken;2014;4.5;3.9;28.9;23.5;27.1;22.1;33.8;30.3;75.8;6.7
7307;Zelfstandige;743 Vertaalbureaus en tolken;2015;4.8;4.1;29.6;24.6;27.6;23.3;34.4;31.1;77.2;7.1
7308;Zelfstandige;7430 Vertaalbureaus en tolken;2007;4.5;3.6;32.3;26.1;31.1;25.0;33.1;28.8;175.6;9.7
7309;Zelfstandige;7430 Vertaalbureaus en tolken;2008;4.9;4.4;33.9;27.5;32.5;26.1;33.3;30.0;171.5;9.2
7310;Zelfstandige;7430 Vertaalbureaus en tolken;2009;5.1;4.7;31.8;26.3;30.7;25.1;31.8;29.3;148.5;8.5
7311;Zelfstandige;7430 Vertaalbureaus en tolken;2010;3.9;3.4;29.8;24.7;28.4;23.3;30.4;27.9;125.7;7.5
7312;Zelfstandige;7430 Vertaalbureaus en tolken;2011;4.1;3.6;29.7;24.7;28.2;23.8;33.0;29.9;113.7;7.0
7313;Zelfstandige;7430 Vertaalbureaus en tolken;2012;4.2;3.6;28.6;23.0;27.1;21.8;32.2;29.5;93.8;6.9
7314;Zelfstandige;7430 Vertaalbureaus en tolken;2013;4.3;3.7;28.4;23.3;27.0;21.7;31.9;29.7;77.5;6.9
7315;Zelfstandige;7430 Vertaalbureaus en tolken;2014;4.5;3.9;28.9;23.5;27.1;22.1;33.8;30.3;75.8;6.7
7316;Zelfstandige;7430 Vertaalbureaus en tolken;2015;4.8;4.1;29.6;24.6;27.6;23.3;34.4;31.1;77.2;7.1
7317;Zelfstandige;749 Overige adviesbureaus;2007;4.2;3.3;42.1;34.1;39.4;31.5;34.1;28.7;154.1;16.7
7318;Zelfstandige;749 Overige adviesbureaus;2008;5.2;4.6;44.4;36.0;42.3;33.8;34.0;29.3;148.5;16.5
7319;Zelfstandige;749 Overige adviesbureaus;2009;5.1;4.7;39.0;30.1;37.1;28.5;31.0;27.1;122.0;13.1
7320;Zelfstandige;749 Overige adviesbureaus;2010;5.0;4.3;40.5;31.4;38.3;29.7;31.2;26.9;108.1;15.1
7321;Zelfstandige;749 Overige adviesbureaus;2011;5.8;4.8;40.7;31.7;37.9;29.1;34.8;30.0;101.6;13.5
7322;Zelfstandige;749 Overige adviesbureaus;2012;6.7;5.5;40.2;31.2;37.5;29.0;36.5;30.3;80.6;14.3
7323;Zelfstandige;749 Overige adviesbureaus;2013;7.8;6.4;39.0;29.7;36.3;27.3;34.2;29.9;51.2;13.4
7324;Zelfstandige;749 Overige adviesbureaus;2014;8.3;6.8;39.5;29.8;36.6;27.3;37.1;30.9;46.3;11.3
7325;Zelfstandige;749 Overige adviesbureaus;2015;9.6;7.9;40.3;30.0;37.5;27.8;36.9;31.4;54.9;13.0
7326;Zelfstandige;7490 Overige adviesbureaus;2007;4.2;3.3;42.1;34.1;39.4;31.5;34.1;28.7;154.1;16.7
7327;Zelfstandige;7490 Overige adviesbureaus;2008;5.2;4.6;44.4;36.0;42.3;33.8;34.0;29.3;148.5;16.5
7328;Zelfstandige;7490 Overige adviesbureaus;2009;5.1;4.7;39.0;30.1;37.1;28.5;31.0;27.1;122.0;13.1
7329;Zelfstandige;7490 Overige adviesbureaus;2010;5.0;4.3;40.5;31.4;38.3;29.7;31.2;26.9;108.1;15.1
7330;Zelfstandige;7490 Overige adviesbureaus;2011;5.8;4.8;40.7;31.7;37.9;29.1;34.8;30.0;101.6;13.5
7331;Zelfstandige;7490 Overige adviesbureaus;2012;6.7;5.5;40.2;31.2;37.5;29.0;36.5;30.3;80.6;14.3
7332;Zelfstandige;7490 Overige adviesbureaus;2013;7.8;6.4;39.0;29.7;36.3;27.3;34.2;29.9;51.2;13.4
7333;Zelfstandige;7490 Overige adviesbureaus;2014;8.3;6.8;39.5;29.8;36.6;27.3;37.1;30.9;46.3;11.3
7334;Zelfstandige;7490 Overige adviesbureaus;2015;9.6;7.9;40.3;30.0;37.5;27.8;36.9;31.4;54.9;13.0
7335;Zelfstandige;75 Veterinaire dienstverlening;2007;2.1;1.6;71.4;64.5;74.2;67.5;45.7;40.8;401.2;51.6
7336;Zelfstandige;75 Veterinaire dienstverlening;2008;2.1;2.0;75.5;70.3;77.7;73.0;46.6;43.7;404.6;50.3
7337;Zelfstandige;75 Veterinaire dienstverlening;2009;2.0;2.0;72.3;65.5;75.3;69.2;45.5;41.6;370.5;52.9
7338;Zelfstandige;75 Veterinaire dienstverlening;2010;2.1;2.0;70.6;63.5;73.7;66.0;45.2;41.0;336.6;55.6
7339;Zelfstandige;75 Veterinaire dienstverlening;2011;2.2;2.1;70.9;63.4;73.1;65.5;47.2;43.3;322.2;53.8
7340;Zelfstandige;75 Veterinaire dienstverlening;2012;2.2;2.1;68.9;60.3;71.6;62.0;48.1;42.3;299.6;54.1
7341;Zelfstandige;75 Veterinaire dienstverlening;2013;2.2;2.1;67.1;59.2;69.2;60.7;46.1;41.8;285.0;60.7
7342;Zelfstandige;75 Veterinaire dienstverlening;2014;2.2;2.1;72.0;63.6;74.2;64.6;52.7;45.7;271.5;63.3
7343;Zelfstandige;75 Veterinaire dienstverlening;2015;2.2;2.1;64.8;56.0;66.2;58.0;49.4;42.3;289.5;66.1
7344;Zelfstandige;750 Veterinaire dienstverlening;2007;2.1;1.6;71.4;64.5;74.2;67.5;45.7;40.8;401.2;51.6
7345;Zelfstandige;750 Veterinaire dienstverlening;2008;2.1;2.0;75.5;70.3;77.7;73.0;46.6;43.7;404.6;50.3
7346;Zelfstandige;750 Veterinaire dienstverlening;2009;2.0;2.0;72.3;65.5;75.3;69.2;45.5;41.6;370.5;52.9
7347;Zelfstandige;750 Veterinaire dienstverlening;2010;2.1;2.0;70.6;63.5;73.7;66.0;45.2;41.0;336.6;55.6
7348;Zelfstandige;750 Veterinaire dienstverlening;2011;2.2;2.1;70.9;63.4;73.1;65.5;47.2;43.3;322.2;53.8
7349;Zelfstandige;750 Veterinaire dienstverlening;2012;2.2;2.1;68.9;60.3;71.6;62.0;48.1;42.3;299.6;54.1
7350;Zelfstandige;750 Veterinaire dienstverlening;2013;2.2;2.1;67.1;59.2;69.2;60.7;46.1;41.8;285.0;60.7
7351;Zelfstandige;750 Veterinaire dienstverlening;2014;2.2;2.1;72.0;63.6;74.2;64.6;52.7;45.7;271.5;63.3
7352;Zelfstandige;750 Veterinaire dienstverlening;2015;2.2;2.1;64.8;56.0;66.2;58.0;49.4;42.3;289.5;66.1
7353;Zelfstandige;7500 Veterinaire dienstverlening;2007;2.1;1.6;71.4;64.5;74.2;67.5;45.7;40.8;401.2;51.6
7354;Zelfstandige;7500 Veterinaire dienstverlening;2008;2.1;2.0;75.5;70.3;77.7;73.0;46.6;43.7;404.6;50.3
7355;Zelfstandige;7500 Veterinaire dienstverlening;2009;2.0;2.0;72.3;65.5;75.3;69.2;45.5;41.6;370.5;52.9
7356;Zelfstandige;7500 Veterinaire dienstverlening;2010;2.1;2.0;70.6;63.5;73.7;66.0;45.2;41.0;336.6;55.6
7357;Zelfstandige;7500 Veterinaire dienstverlening;2011;2.2;2.1;70.9;63.4;73.1;65.5;47.2;43.3;322.2;53.8
7358;Zelfstandige;7500 Veterinaire dienstverlening;2012;2.2;2.1;68.9;60.3;71.6;62.0;48.1;42.3;299.6;54.1
7359;Zelfstandige;7500 Veterinaire dienstverlening;2013;2.2;2.1;67.1;59.2;69.2;60.7;46.1;41.8;285.0;60.7
7360;Zelfstandige;7500 Veterinaire dienstverlening;2014;2.2;2.1;72.0;63.6;74.2;64.6;52.7;45.7;271.5;63.3
7361;Zelfstandige;7500 Veterinaire dienstverlening;2015;2.2;2.1;64.8;56.0;66.2;58.0;49.4;42.3;289.5;66.1
7362;Zelfstandige;N Verhuur en overige zakelijke diensten;2007;28.0;20.2;38.1;30.9;36.6;29.7;31.3;26.3;160.0;25.5
7363;Zelfstandige;N Verhuur en overige zakelijke diensten;2008;29.8;24.9;38.4;31.7;37.1;30.4;30.2;26.7;150.2;22.9
7364;Zelfstandige;N Verhuur en overige zakelijke diensten;2009;30.8;27.1;35.4;29.1;34.3;28.1;28.4;25.5;121.1;18.7
7365;Zelfstandige;N Verhuur en overige zakelijke diensten;2010;36.5;30.3;35.8;28.6;34.3;27.2;28.9;25.6;114.0;19.1
7366;Zelfstandige;N Verhuur en overige zakelijke diensten;2011;39.6;32.9;36.7;30.0;35.4;28.6;32.8;28.7;103.0;18.0
7367;Zelfstandige;N Verhuur en overige zakelijke diensten;2012;40.5;34.0;35.9;29.0;34.4;27.7;32.2;28.3;82.8;17.6
7368;Zelfstandige;N Verhuur en overige zakelijke diensten;2013;41.5;35.0;34.9;27.8;33.4;26.6;31.0;27.7;60.3;16.9
7369;Zelfstandige;N Verhuur en overige zakelijke diensten;2014;43.0;36.3;35.3;28.7;33.8;27.2;34.8;29.1;58.6;16.4
7370;Zelfstandige;N Verhuur en overige zakelijke diensten;2015;44.2;37.6;36.2;28.8;34.6;27.5;34.5;29.2;64.4;16.7
7371;Zelfstandige;77 Verhuur van roerende goederen;2007;4.3;3.1;33.7;25.6;31.7;24.0;29.9;25.0;252.5;41.9
7372;Zelfstandige;77 Verhuur van roerende goederen;2008;4.4;3.7;34.2;26.8;32.4;25.4;28.3;25.2;257.5;41.1
7373;Zelfstandige;77 Verhuur van roerende goederen;2009;4.3;3.8;31.5;24.4;29.9;23.3;26.4;23.9;227.2;37.3
7374;Zelfstandige;77 Verhuur van roerende goederen;2010;4.8;4.0;33.7;25.4;32.1;24.0;27.8;24.6;210.0;40.6
7375;Zelfstandige;77 Verhuur van roerende goederen;2011;5.2;4.4;35.8;27.4;34.5;25.9;32.6;28.3;192.4;36.9
7376;Zelfstandige;77 Verhuur van roerende goederen;2012;5.0;4.3;35.8;27.1;33.9;25.7;33.0;28.2;187.2;41.2
7377;Zelfstandige;77 Verhuur van roerende goederen;2013;4.9;4.3;35.4;26.2;33.7;24.7;31.5;27.9;166.0;42.3
7378;Zelfstandige;77 Verhuur van roerende goederen;2014;4.7;4.1;35.0;27.6;33.0;25.9;37.5;29.5;159.1;42.0
7379;Zelfstandige;77 Verhuur van roerende goederen;2015;4.9;4.3;45.9;30.2;44.0;28.9;39.9;30.7;166.9;43.7
7380;Zelfstandige;771 Verhuur en lease van auto’s;2007;0.2;0.2;38.9;32.6;35.2;30.6;35.9;27.3;283.0;87.7
7381;Zelfstandige;771 Verhuur en lease van auto’s;2008;0.2;0.2;41.7;37.3;37.3;36.1;37.3;30.2;338.8;69.3
7382;Zelfstandige;771 Verhuur en lease van auto’s;2009;0.2;0.2;38.7;35.1;35.8;35.3;29.8;26.7;323.2;69.5
7383;Zelfstandige;771 Verhuur en lease van auto’s;2010;0.3;0.3;40.5;36.7;38.5;34.2;29.5;26.9;267.3;84.0
7384;Zelfstandige;771 Verhuur en lease van auto’s;2011;0.4;0.3;38.1;34.3;36.2;33.3;34.7;30.4;232.3;63.5
7385;Zelfstandige;771 Verhuur en lease van auto’s;2012;0.4;0.3;38.0;35.0;36.0;32.9;34.1;29.8;198.7;51.0
7386;Zelfstandige;771 Verhuur en lease van auto’s;2013;0.4;0.3;35.1;32.3;32.4;30.6;31.2;27.7;168.5;49.6
7387;Zelfstandige;771 Verhuur en lease van auto’s;2014;0.4;0.3;37.8;34.9;36.0;32.6;39.9;29.1;127.4;52.0
7388;Zelfstandige;771 Verhuur en lease van auto’s;2015;0.4;0.3;38.5;35.0;35.7;33.0;40.5;30.4;145.2;53.4
7389;Zelfstandige;7711 Verhuur en lease van personenauto’s;2007;0.2;0.2;38.9;32.6;35.2;30.6;35.9;27.3;283.0;87.7
7390;Zelfstandige;7711 Verhuur en lease van personenauto’s;2008;0.2;0.2;41.7;37.3;37.3;36.1;37.3;30.2;338.8;69.3
7391;Zelfstandige;7711 Verhuur en lease van personenauto’s;2009;0.2;0.2;38.7;35.1;35.8;35.3;29.8;26.7;323.2;69.5
7392;Zelfstandige;7711 Verhuur en lease van personenauto’s;2010;0.3;0.2;39.9;34.6;37.4;33.2;29.4;26.4;280.9;76.9
7393;Zelfstandige;7711 Verhuur en lease van personenauto’s;2011;0.3;0.2;38.1;34.3;36.1;32.9;35.6;30.7;230.7;60.9
7394;Zelfstandige;7711 Verhuur en lease van personenauto’s;2012;0.3;0.2;38.4;36.5;36.5;33.6;34.9;30.2;188.6;48.7
7395;Zelfstandige;7711 Verhuur en lease van personenauto’s;2013;0.3;0.3;35.2;33.1;32.6;30.9;30.9;27.0;165.8;48.6
7396;Zelfstandige;7711 Verhuur en lease van personenauto’s;2014;0.3;0.3;37.9;35.2;36.0;32.1;40.5;28.3;134.7;50.3
7397;Zelfstandige;7711 Verhuur en lease van personenauto’s;2015;0.3;0.3;38.3;35.2;35.6;33.2;41.4;30.0;143.1;60.1
7398;Zelfstandige;7712 Verhuur van vrachtwagens;2007;0.0;;;;;;;;;
7399;Zelfstandige;7712 Verhuur van vrachtwagens;2008;0.0;;;;;;;;;
7400;Zelfstandige;7712 Verhuur van vrachtwagens;2009;0.0;;;;;;;;;
7401;Zelfstandige;7712 Verhuur van vrachtwagens;2010;0.1;0.1;;;;;;;;
7402;Zelfstandige;7712 Verhuur van vrachtwagens;2011;0.1;0.1;;;;;;;;
7403;Zelfstandige;7712 Verhuur van vrachtwagens;2012;0.1;0.1;;;;;;;;
7404;Zelfstandige;7712 Verhuur van vrachtwagens;2013;0.1;0.1;;;;;;;;
7405;Zelfstandige;7712 Verhuur van vrachtwagens;2014;0.1;0.1;;;;;;;;
7406;Zelfstandige;7712 Verhuur van vrachtwagens;2015;0.1;0.1;;;;;;;;
