ID;Geslacht;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerdenVavo_1;VavoGediplomeerdenVmboT_2;VavoGediplomeerdenHavo_3;VavoGediplomeerdenVwo_4
7161;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (PV);2012/'13;1.0;0.0;1.0;0.0
7162;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (PV);2013/'14;1.0;1.0;0.0;0.0
7163;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (PV);2014/'15;2.0;1.0;0.0;1.0
7164;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (PV);2015/'16;;;;
7165;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (PV);2016/'17;1.0;0.0;1.0;0.0
7166;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (PV);2017/'18;1.0;0.0;1.0;0.0
7167;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (PV);2018/'19;3.0;0.0;3.0;0.0
7168;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (PV);2019/'20;7.0;1.0;3.0;3.0
7169;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (PV);2020/'21;6.0;2.0;2.0;2.0
7170;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2006/'07;8.0;0.0;6.0;2.0
7171;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2007/'08;8.0;2.0;4.0;2.0
7172;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2008/'09;13.0;1.0;6.0;6.0
7173;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2009/'10;5.0;1.0;1.0;3.0
7174;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2010/'11;10.0;0.0;6.0;4.0
7175;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2011/'12;5.0;2.0;1.0;2.0
7176;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2012/'13;4.0;0.0;2.0;2.0
7177;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2013/'14;7.0;0.0;4.0;3.0
7178;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2014/'15;4.0;3.0;1.0;0.0
7179;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2015/'16;3.0;0.0;1.0;2.0
7180;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2016/'17;1.0;0.0;0.0;1.0
7181;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2017/'18;8.0;0.0;3.0;5.0
7182;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2018/'19;7.0;1.0;4.0;2.0
7183;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2019/'20;6.0;3.0;1.0;2.0
7184;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Amsterdam;2020/'21;3.0;1.0;2.0;0.0
7185;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2006/'07;5.0;1.0;1.0;3.0
7186;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2007/'08;3.0;1.0;2.0;0.0
7187;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2008/'09;4.0;1.0;3.0;0.0
7188;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2009/'10;3.0;0.0;2.0;1.0
7189;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2010/'11;2.0;0.0;0.0;2.0
7190;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2011/'12;4.0;1.0;2.0;1.0
7191;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2012/'13;4.0;0.0;3.0;1.0
7192;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2013/'14;2.0;1.0;1.0;0.0
7193;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2014/'15;2.0;0.0;2.0;0.0
7194;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2015/'16;2.0;1.0;0.0;1.0
7195;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2016/'17;2.0;0.0;0.0;2.0
7196;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2017/'18;2.0;0.0;0.0;2.0
7197;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2018/'19;3.0;0.0;0.0;3.0
7198;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2019/'20;0.0;0.0;0.0;0.0
7199;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Utrecht (gemeente);2020/'21;0.0;0.0;0.0;0.0
7200;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2006/'07;0.0;0.0;0.0;0.0
7201;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2007/'08;1.0;0.0;0.0;1.0
7202;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2008/'09;0.0;0.0;0.0;0.0
7203;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2009/'10;1.0;0.0;0.0;1.0
7204;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2010/'11;8.0;2.0;4.0;2.0
7205;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2011/'12;7.0;0.0;4.0;3.0
7206;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2012/'13;6.0;0.0;4.0;2.0
7207;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2013/'14;4.0;0.0;3.0;1.0
7208;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2014/'15;6.0;3.0;3.0;0.0
7209;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2015/'16;11.0;3.0;4.0;4.0
7210;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2016/'17;5.0;1.0;4.0;0.0
7211;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2017/'18;12.0;2.0;7.0;3.0
7212;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2018/'19;10.0;4.0;5.0;1.0
7213;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2019/'20;8.0;3.0;3.0;2.0
7214;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;'s-Gravenhage (gemeente);2020/'21;4.0;0.0;4.0;0.0
7215;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2006/'07;10.0;2.0;4.0;4.0
7216;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2007/'08;12.0;6.0;3.0;3.0
7217;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2008/'09;5.0;1.0;1.0;3.0
7218;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2009/'10;7.0;2.0;3.0;2.0
7219;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2010/'11;7.0;1.0;3.0;3.0
7220;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2011/'12;7.0;2.0;4.0;1.0
7221;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2012/'13;12.0;4.0;5.0;3.0
7222;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2013/'14;7.0;3.0;4.0;0.0
7223;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2014/'15;5.0;2.0;2.0;1.0
7224;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2015/'16;6.0;0.0;3.0;3.0
7225;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2016/'17;2.0;0.0;1.0;1.0
7226;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2017/'18;3.0;1.0;0.0;2.0
7227;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2018/'19;5.0;3.0;1.0;1.0
7228;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2019/'20;5.0;0.0;4.0;1.0
7229;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Rotterdam;2020/'21;6.0;1.0;3.0;2.0
7230;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2006/'07;23.0;3.0;11.0;9.0
7231;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2007/'08;24.0;9.0;9.0;6.0
7232;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2008/'09;22.0;3.0;10.0;9.0
7233;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2009/'10;16.0;3.0;6.0;7.0
7234;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2010/'11;27.0;3.0;13.0;11.0
7235;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2011/'12;23.0;5.0;11.0;7.0
7236;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2012/'13;26.0;4.0;14.0;8.0
7237;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2013/'14;20.0;4.0;12.0;4.0
7238;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2014/'15;17.0;8.0;8.0;1.0
7239;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2015/'16;22.0;4.0;8.0;10.0
7240;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2016/'17;10.0;1.0;5.0;4.0
7241;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2017/'18;25.0;3.0;10.0;12.0
7242;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2018/'19;25.0;8.0;10.0;7.0
7243;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2019/'20;19.0;6.0;8.0;5.0
7244;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2020/'21;13.0;2.0;9.0;2.0
7245;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;41.0;11.0;18.0;12.0
7246;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;36.0;11.0;19.0;6.0
7247;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;41.0;7.0;20.0;14.0
7248;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;51.0;9.0;25.0;17.0
7249;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;51.0;8.0;26.0;17.0
7250;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;42.0;8.0;23.0;11.0
7251;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;51.0;15.0;25.0;11.0
7252;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;45.0;12.0;22.0;11.0
7253;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;44.0;13.0;20.0;11.0
7254;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;49.0;13.0;26.0;10.0
7255;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;40.0;7.0;26.0;7.0
7256;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;41.0;13.0;18.0;10.0
7257;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;40.0;10.0;27.0;3.0
7258;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;41.0;14.0;16.0;11.0
7259;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;28.0;11.0;14.0;3.0
7260;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2006/'07;66.0;18.0;35.0;13.0
7261;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2007/'08;108.0;31.0;51.0;26.0
7262;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2008/'09;103.0;22.0;53.0;28.0
7263;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2009/'10;117.0;19.0;64.0;34.0
7264;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2010/'11;123.0;22.0;75.0;26.0
7265;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2011/'12;115.0;20.0;74.0;21.0
7266;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2012/'13;110.0;19.0;61.0;30.0
7267;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2013/'14;70.0;15.0;41.0;14.0
7268;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2014/'15;92.0;19.0;43.0;30.0
7269;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2015/'16;84.0;20.0;41.0;23.0
7270;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2016/'17;86.0;21.0;42.0;23.0
7271;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2017/'18;83.0;18.0;42.0;23.0
7272;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2018/'19;79.0;19.0;42.0;18.0
7273;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2019/'20;76.0;23.0;32.0;21.0
7274;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2020/'21;38.0;15.0;19.0;4.0
7275;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2006/'07;2.0;1.0;1.0;0.0
7276;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2007/'08;2.0;0.0;2.0;0.0
7277;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2008/'09;2.0;1.0;1.0;0.0
7278;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2009/'10;1.0;0.0;1.0;0.0
7279;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2010/'11;1.0;0.0;1.0;0.0
7280;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2011/'12;1.0;0.0;1.0;0.0
7281;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2012/'13;1.0;0.0;1.0;0.0
7282;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2013/'14;1.0;1.0;0.0;0.0
7283;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2014/'15;2.0;1.0;0.0;1.0
7284;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2015/'16;;;;
7285;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2016/'17;1.0;0.0;1.0;0.0
7286;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2017/'18;1.0;0.0;1.0;0.0
7287;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2018/'19;3.0;0.0;3.0;0.0
7288;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2019/'20;7.0;1.0;3.0;3.0
7289;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (GM);2020/'21;6.0;2.0;2.0;2.0
7290;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2006/'07;284.0;64.0;140.0;80.0
7291;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2007/'08;368.0;73.0;182.0;113.0
7292;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2008/'09;384.0;76.0;226.0;82.0
7293;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2009/'10;403.0;60.0;209.0;134.0
7294;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2010/'11;517.0;74.0;309.0;134.0
7295;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2011/'12;422.0;56.0;229.0;137.0
7296;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2012/'13;531.0;78.0;296.0;157.0
7297;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2013/'14;454.0;77.0;273.0;104.0
7298;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2014/'15;428.0;80.0;224.0;124.0
7299;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2015/'16;486.0;91.0;266.0;129.0
7300;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2016/'17;439.0;68.0;259.0;112.0
7301;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2017/'18;505.0;93.0;264.0;148.0
7302;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2018/'19;454.0;65.0;256.0;133.0
7303;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2019/'20;548.0;73.0;289.0;186.0
7304;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Nederland;2020/'21;270.0;51.0;142.0;77.0
7305;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2006/'07;15.0;1.0;12.0;2.0
7306;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2007/'08;31.0;4.0;20.0;7.0
7307;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2008/'09;43.0;7.0;26.0;10.0
7308;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2009/'10;38.0;1.0;21.0;16.0
7309;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2010/'11;47.0;2.0;28.0;17.0
7310;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2011/'12;30.0;5.0;17.0;8.0
7311;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2012/'13;41.0;3.0;30.0;8.0
7312;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2013/'14;38.0;6.0;22.0;10.0
7313;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2014/'15;24.0;3.0;15.0;6.0
7314;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2015/'16;34.0;5.0;18.0;11.0
7315;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2016/'17;30.0;3.0;19.0;8.0
7316;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2017/'18;26.0;2.0;13.0;11.0
7317;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2018/'19;41.0;5.0;26.0;10.0
7318;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2019/'20;29.0;1.0;18.0;10.0
7319;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Nederland (LD);2020/'21;17.0;1.0;8.0;8.0
7320;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2006/'07;53.0;11.0;25.0;17.0
7321;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2007/'08;74.0;17.0;35.0;22.0
7322;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2008/'09;78.0;18.0;41.0;19.0
7323;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2009/'10;90.0;14.0;44.0;32.0
7324;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2010/'11;100.0;13.0;66.0;21.0
7325;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2011/'12;92.0;16.0;52.0;24.0
7326;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2012/'13;122.0;21.0;65.0;36.0
7327;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2013/'14;91.0;25.0;46.0;20.0
7328;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2014/'15;90.0;20.0;48.0;22.0
7329;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2015/'16;98.0;20.0;57.0;21.0
7330;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2016/'17;72.0;14.0;42.0;16.0
7331;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2017/'18;100.0;23.0;48.0;29.0
7332;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2018/'19;83.0;8.0;49.0;26.0
7333;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2019/'20;105.0;18.0;55.0;32.0
7334;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2020/'21;60.0;12.0;35.0;13.0
7335;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2006/'07;161.0;33.0;75.0;53.0
7336;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2007/'08;195.0;39.0;94.0;62.0
7337;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2008/'09;184.0;32.0;110.0;42.0
7338;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2009/'10;190.0;27.0;93.0;70.0
