ID;PersoonInHuishouden;Persoonskenmerken;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
1397;Hoofdkostwinner;Hbo;2007;18.0;37.0;20.0;8.0;11.0;16.0;28.0;37.0;20.0;12.0;8.0;11.0;16.0;100.0;17.0;31.0;37.0;6.0;5.0;4.0;100.0;8.0;28.0;43.0;10.0;5.0;6.0;100.0;12.0;15.0;54.0;11.0;8.0;1.0;100.0;8.0;16.0;60.0;9.0;5.0;2.0;100.0;32.0;42.0;15.0;11.0;100.0;14.0;35.0;9.0;38.0;1.0;2.0;100.0;33.0;35.0;4.0;24.0;1.0;3.0;100.0;4.0;8.0;28.0;38.0;17.0;5.0;100.0;1.0;4.0;33.0;42.0;18.0;2.0;100.0;65.0;11.0;8.0;14.0;2.0;100.0;81.0;4.0;4.0;8.0;2.0;100.0;7.0;9.0;58.0;9.0;15.0;2.0;100.0;15.0;12.0;17.0;55.0;1.0;100.0;6.0;7.0;7.0;79.0;1.0;100.0;30.0;6.0;7.0;56.0;1.0;100.0;6.0;9.0;11.0;22.0;20.0;23.0;9.0;;;;;;;;;
1398;Hoofdkostwinner;Hbo;2008 1e kwartaal;-2.0;-2.0;-23.0;4.0;3.0;7.0;-13.0;-2.0;-23.0;5.0;4.0;3.0;7.0;100.0;8.0;16.0;45.0;16.0;10.0;4.0;100.0;3.0;11.0;43.0;28.0;9.0;5.0;100.0;12.0;14.0;52.0;12.0;9.0;0.0;100.0;8.0;13.0;59.0;13.0;4.0;2.0;100.0;25.0;47.0;17.0;11.0;100.0;22.0;43.0;9.0;23.0;1.0;2.0;100.0;35.0;41.0;5.0;16.0;1.0;3.0;100.0;4.0;10.0;46.0;26.0;7.0;7.0;100.0;1.0;5.0;32.0;43.0;18.0;2.0;100.0;64.0;12.0;8.0;13.0;3.0;100.0;81.0;6.0;4.0;7.0;2.0;100.0;5.0;9.0;57.0;11.0;16.0;2.0;100.0;16.0;12.0;19.0;53.0;1.0;100.0;6.0;7.0;6.0;81.0;1.0;100.0;29.0;5.0;7.0;58.0;1.0;100.0;7.0;7.0;12.0;24.0;21.0;20.0;9.0;;;;;;;;;
1399;Hoofdkostwinner;Hbo;2008 2e kwartaal;-9.0;-21.0;-35.0;6.0;-1.0;5.0;-28.0;-21.0;-35.0;3.0;6.0;-1.0;5.0;100.0;2.0;14.0;44.0;23.0;14.0;4.0;100.0;1.0;9.0;41.0;31.0;14.0;4.0;100.0;11.0;16.0;51.0;15.0;6.0;1.0;100.0;5.0;12.0;62.0;13.0;5.0;3.0;100.0;24.0;47.0;18.0;11.0;100.0;29.0;42.0;10.0;15.0;1.0;3.0;100.0;30.0;49.0;6.0;13.0;1.0;3.0;100.0;6.0;12.0;46.0;25.0;5.0;6.0;100.0;0.0;4.0;33.0;42.0;20.0;2.0;100.0;66.0;11.0;8.0;12.0;2.0;100.0;79.0;7.0;4.0;8.0;3.0;100.0;6.0;8.0;58.0;11.0;15.0;2.0;100.0;17.0;12.0;15.0;54.0;1.0;100.0;6.0;7.0;6.0;79.0;1.0;100.0;27.0;6.0;6.0;60.0;1.0;100.0;8.0;8.0;12.0;25.0;19.0;19.0;9.0;;;;;;;;;
1400;Hoofdkostwinner;Hbo;2008 3e kwartaal;-18.0;-46.0;-40.0;-1.0;3.0;-7.0;-43.0;-46.0;-40.0;-2.0;-1.0;3.0;-7.0;100.0;1.0;4.0;40.0;29.0;23.0;4.0;100.0;1.0;7.0;41.0;32.0;17.0;3.0;100.0;13.0;11.0;50.0;15.0;10.0;1.0;100.0;8.0;12.0;61.0;12.0;5.0;3.0;100.0;18.0;48.0;25.0;9.0;100.0;35.0;41.0;9.0;13.0;0.0;2.0;100.0;23.0;48.0;10.0;15.0;2.0;3.0;100.0;5.0;18.0;49.0;17.0;5.0;6.0;100.0;1.0;3.0;30.0;48.0;16.0;2.0;100.0;67.0;11.0;6.0;13.0;2.0;100.0;82.0;5.0;4.0;7.0;2.0;100.0;7.0;6.0;60.0;10.0;15.0;2.0;100.0;15.0;12.0;15.0;58.0;0.0;100.0;6.0;6.0;6.0;82.0;1.0;100.0;30.0;6.0;3.0;60.0;1.0;100.0;6.0;7.0;15.0;24.0;20.0;18.0;10.0;;;;;;;;;
1401;Hoofdkostwinner;Hbo;2008 4e kwartaal;-28.0;-62.0;-54.0;1.0;-8.0;-16.0;-58.0;-62.0;-54.0;-8.0;1.0;-8.0;-16.0;100.0;1.0;2.0;29.0;31.0;35.0;3.0;100.0;2.0;7.0;24.0;34.0;28.0;5.0;100.0;10.0;11.0;57.0;14.0;7.0;1.0;100.0;6.0;8.0;62.0;17.0;5.0;3.0;100.0;19.0;41.0;34.0;6.0;100.0;19.0;33.0;9.0;35.0;2.0;3.0;100.0;28.0;26.0;5.0;27.0;11.0;2.0;100.0;42.0;29.0;19.0;5.0;2.0;3.0;100.0;1.0;4.0;33.0;44.0;16.0;1.0;100.0;64.0;12.0;7.0;15.0;1.0;100.0;83.0;5.0;4.0;6.0;2.0;100.0;5.0;6.0;63.0;11.0;13.0;2.0;100.0;16.0;11.0;16.0;55.0;2.0;100.0;4.0;6.0;5.0;83.0;1.0;100.0;28.0;6.0;8.0;59.0;1.0;100.0;7.0;6.0;12.0;23.0;22.0;20.0;10.0;;;;;;;;;
1402;Hoofdkostwinner;Hbo;2008;-14.0;-33.0;-38.0;2.0;-1.0;-3.0;-36.0;-33.0;-38.0;0.0;2.0;-1.0;-3.0;100.0;3.0;9.0;39.0;25.0;21.0;4.0;100.0;2.0;9.0;37.0;31.0;17.0;4.0;100.0;11.0;13.0;53.0;14.0;8.0;1.0;100.0;7.0;11.0;61.0;14.0;5.0;3.0;100.0;21.0;46.0;24.0;9.0;100.0;26.0;40.0;9.0;21.0;1.0;3.0;100.0;29.0;41.0;6.0;18.0;4.0;3.0;100.0;14.0;17.0;40.0;18.0;5.0;6.0;100.0;1.0;4.0;32.0;44.0;17.0;2.0;100.0;65.0;12.0;7.0;13.0;2.0;100.0;81.0;5.0;4.0;7.0;2.0;100.0;6.0;7.0;59.0;11.0;15.0;2.0;100.0;16.0;12.0;16.0;55.0;1.0;100.0;5.0;6.0;6.0;81.0;1.0;100.0;28.0;6.0;6.0;59.0;1.0;100.0;7.0;7.0;13.0;24.0;20.0;19.0;10.0;;;;;;;;;
1403;Hoofdkostwinner;Hbo;2009 1e kwartaal;-27.0;-76.0;-56.0;2.0;-4.0;-4.0;-66.0;-76.0;-56.0;-2.0;2.0;-4.0;-4.0;100.0;1.0;1.0;20.0;27.0;50.0;1.0;100.0;1.0;8.0;22.0;27.0;39.0;3.0;100.0;10.0;11.0;59.0;11.0;8.0;1.0;100.0;6.0;9.0;64.0;13.0;6.0;4.0;100.0;27.0;39.0;30.0;4.0;100.0;11.0;24.0;5.0;50.0;6.0;5.0;100.0;18.0;12.0;3.0;42.0;19.0;5.0;100.0;73.0;19.0;4.0;1.0;2.0;1.0;100.0;1.0;2.0;33.0;43.0;18.0;2.0;100.0;67.0;12.0;7.0;12.0;2.0;100.0;84.0;4.0;4.0;6.0;1.0;100.0;5.0;6.0;66.0;9.0;13.0;1.0;100.0;14.0;13.0;15.0;58.0;1.0;100.0;5.0;5.0;6.0;83.0;1.0;100.0;25.0;8.0;5.0;62.0;1.0;100.0;6.0;9.0;7.0;29.0;16.0;23.0;10.0;;;;;;;;;
1404;Hoofdkostwinner;Hbo;2009 2e kwartaal;-20.0;-76.0;-18.0;-3.0;-5.0;1.0;-47.0;-76.0;-18.0;-2.0;-3.0;-5.0;1.0;100.0;1.0;1.0;19.0;29.0;48.0;2.0;100.0;6.0;17.0;31.0;23.0;18.0;5.0;100.0;8.0;11.0;60.0;12.0;9.0;1.0;100.0;5.0;8.0;64.0;14.0;5.0;3.0;100.0;29.0;39.0;28.0;5.0;100.0;7.0;21.0;6.0;52.0;9.0;5.0;100.0;16.0;12.0;4.0;48.0;15.0;5.0;100.0;65.0;24.0;5.0;4.0;2.0;1.0;100.0;0.0;4.0;35.0;42.0;17.0;2.0;100.0;61.0;15.0;8.0;15.0;2.0;100.0;86.0;4.0;2.0;6.0;1.0;100.0;4.0;5.0;66.0;9.0;13.0;3.0;100.0;17.0;13.0;18.0;52.0;1.0;100.0;5.0;5.0;6.0;82.0;1.0;100.0;27.0;6.0;6.0;61.0;0.0;100.0;6.0;6.0;9.0;27.0;22.0;21.0;9.0;;;;;;;;;
1405;Hoofdkostwinner;Hbo;2009 3e kwartaal;-14.0;-71.0;-2.0;-3.0;1.0;3.0;-37.0;-71.0;-2.0;1.0;-3.0;1.0;3.0;100.0;0.0;3.0;21.0;34.0;40.0;2.0;100.0;6.0;25.0;32.0;18.0;15.0;4.0;100.0;6.0;9.0;66.0;10.0;8.0;1.0;100.0;5.0;10.0;70.0;9.0;4.0;2.0;100.0;28.0;40.0;25.0;6.0;100.0;8.0;15.0;5.0;56.0;11.0;4.0;100.0;21.0;11.0;4.0;50.0;11.0;3.0;100.0;59.0;24.0;8.0;6.0;2.0;1.0;100.0;1.0;3.0;34.0;46.0;14.0;1.0;100.0;63.0;12.0;7.0;16.0;2.0;100.0;80.0;4.0;3.0;11.0;2.0;100.0;4.0;4.0;65.0;12.0;13.0;2.0;100.0;14.0;14.0;14.0;56.0;2.0;100.0;5.0;7.0;6.0;83.0;0.0;100.0;23.0;7.0;7.0;62.0;1.0;100.0;7.0;5.0;12.0;24.0;21.0;20.0;10.0;;;;;;;;;
1406;Hoofdkostwinner;Hbo;2009 4e kwartaal;-13.0;-62.0;4.0;-9.0;3.0;-1.0;-29.0;-62.0;4.0;-2.0;-9.0;3.0;-1.0;100.0;1.0;6.0;21.0;30.0;39.0;3.0;100.0;5.0;28.0;32.0;18.0;12.0;5.0;100.0;6.0;9.0;62.0;15.0;9.0;1.0;100.0;5.0;11.0;67.0;11.0;2.0;4.0;100.0;29.0;34.0;30.0;6.0;100.0;5.0;19.0;6.0;57.0;10.0;3.0;100.0;28.0;14.0;3.0;42.0;8.0;5.0;100.0;48.0;31.0;10.0;8.0;2.0;1.0;100.0;1.0;4.0;33.0;44.0;16.0;2.0;100.0;62.0;12.0;9.0;14.0;2.0;100.0;82.0;3.0;3.0;10.0;2.0;100.0;3.0;6.0;67.0;10.0;11.0;3.0;100.0;16.0;11.0;15.0;58.0;1.0;100.0;3.0;6.0;7.0;83.0;1.0;100.0;25.0;6.0;4.0;64.0;0.0;100.0;5.0;8.0;11.0;26.0;21.0;21.0;9.0;;;;;;;;;
1407;Hoofdkostwinner;Hbo;2009;-19.0;-71.0;-18.0;-3.0;-1.0;0.0;-45.0;-71.0;-18.0;-1.0;-3.0;-1.0;0.0;100.0;1.0;2.0;20.0;30.0;45.0;2.0;100.0;5.0;19.0;29.0;21.0;21.0;4.0;100.0;7.0;10.0;62.0;12.0;8.0;1.0;100.0;5.0;9.0;66.0;12.0;4.0;3.0;100.0;28.0;38.0;28.0;6.0;100.0;8.0;20.0;6.0;54.0;9.0;4.0;100.0;21.0;12.0;3.0;46.0;13.0;4.0;100.0;61.0;24.0;6.0;5.0;2.0;1.0;100.0;1.0;3.0;34.0;44.0;16.0;2.0;100.0;63.0;12.0;8.0;14.0;2.0;100.0;83.0;4.0;3.0;8.0;2.0;100.0;4.0;5.0;66.0;10.0;13.0;2.0;100.0;15.0;13.0;15.0;56.0;1.0;100.0;4.0;6.0;6.0;83.0;1.0;100.0;25.0;7.0;6.0;62.0;0.0;100.0;6.0;7.0;10.0;27.0;20.0;21.0;10.0;;;;;;;;;
1408;Hoofdkostwinner;Hbo;2010 1e kwartaal;-5.0;-47.0;17.0;-4.0;6.0;1.0;-15.0;-47.0;17.0;1.0;-4.0;6.0;1.0;100.0;2.0;9.0;29.0;26.0;32.0;3.0;100.0;7.0;30.0;39.0;13.0;7.0;5.0;100.0;7.0;10.0;62.0;11.0;10.0;0.0;100.0;5.0;13.0;68.0;9.0;3.0;2.0;100.0;29.0;36.0;28.0;8.0;100.0;6.0;23.0;8.0;54.0;6.0;3.0;100.0;27.0;18.0;4.0;42.0;5.0;4.0;100.0;36.0;31.0;18.0;10.0;3.0;3.0;100.0;1.0;3.0;36.0;43.0;16.0;1.0;100.0;64.0;14.0;8.0;11.0;2.0;100.0;83.0;4.0;3.0;8.0;1.0;100.0;5.0;6.0;64.0;10.0;12.0;3.0;100.0;13.0;12.0;18.0;56.0;1.0;100.0;5.0;6.0;6.0;82.0;1.0;100.0;28.0;6.0;7.0;59.0;0.0;100.0;5.0;6.0;10.0;28.0;20.0;20.0;10.0;;;;;;;;;
1409;Hoofdkostwinner;Hbo;2010 2e kwartaal;-8.0;-33.0;1.0;-7.0;0.0;-1.0;-16.0;-33.0;1.0;-3.0;-7.0;0.0;-1.0;100.0;2.0;16.0;28.0;24.0;27.0;3.0;100.0;5.0;26.0;33.0;16.0;15.0;6.0;100.0;7.0;10.0;59.0;14.0;10.0;1.0;100.0;5.0;11.0;67.0;10.0;6.0;2.0;100.0;28.0;37.0;29.0;5.0;100.0;8.0;25.0;10.0;50.0;4.0;3.0;100.0;30.0;19.0;4.0;39.0;4.0;4.0;100.0;27.0;29.0;24.0;14.0;2.0;4.0;100.0;2.0;4.0;32.0;46.0;16.0;1.0;100.0;67.0;10.0;7.0;14.0;2.0;100.0;78.0;8.0;3.0;9.0;1.0;100.0;3.0;5.0;68.0;9.0;13.0;2.0;100.0;14.0;13.0;13.0;59.0;1.0;100.0;3.0;6.0;5.0;86.0;1.0;100.0;28.0;7.0;6.0;59.0;0.0;100.0;5.0;7.0;11.0;26.0;20.0;21.0;10.0;;;;;;;;;
1410;Hoofdkostwinner;Hbo;2010 3e kwartaal;-3.0;-21.0;11.0;-4.0;-2.0;3.0;-5.0;-21.0;11.0;-1.0;-4.0;-2.0;3.0;100.0;2.0;15.0;41.0;19.0;19.0;3.0;100.0;5.0;31.0;33.0;15.0;10.0;6.0;100.0;8.0;9.0;62.0;12.0;9.0;0.0;100.0;5.0;10.0;65.0;12.0;5.0;3.0;100.0;28.0;39.0;25.0;7.0;100.0;7.0;24.0;10.0;48.0;6.0;4.0;100.0;34.0;21.0;4.0;32.0;3.0;5.0;100.0;20.0;26.0;23.0;22.0;4.0;4.0;100.0;1.0;3.0;32.0;44.0;19.0;2.0;100.0;66.0;13.0;8.0;12.0;1.0;100.0;78.0;5.0;4.0;11.0;1.0;100.0;6.0;7.0;61.0;9.0;15.0;2.0;100.0;15.0;13.0;13.0;58.0;2.0;100.0;3.0;6.0;4.0;85.0;1.0;100.0;26.0;7.0;6.0;60.0;1.0;100.0;8.0;7.0;11.0;23.0;23.0;21.0;8.0;;;;;;;;;
1411;Hoofdkostwinner;Hbo;2010 4e kwartaal;-9.0;-16.0;0.0;-17.0;-7.0;-7.0;-8.0;-16.0;0.0;-10.0;-17.0;-7.0;-7.0;100.0;3.0;17.0;41.0;20.0;16.0;3.0;100.0;6.0;25.0;33.0;19.0;12.0;5.0;100.0;4.0;6.0;62.0;17.0;10.0;1.0;100.0;5.0;9.0;62.0;14.0;7.0;3.0;100.0;24.0;37.0;31.0;8.0;100.0;9.0;26.0;9.0;48.0;4.0;4.0;100.0;35.0;24.0;2.0;31.0;3.0;3.0;100.0;19.0;22.0;29.0;22.0;4.0;4.0;100.0;1.0;4.0;36.0;44.0;14.0;1.0;100.0;61.0;15.0;9.0;14.0;2.0;100.0;79.0;4.0;5.0;10.0;1.0;100.0;4.0;7.0;57.0;10.0;18.0;3.0;100.0;13.0;12.0;16.0;59.0;1.0;100.0;5.0;6.0;6.0;83.0;0.0;100.0;24.0;7.0;5.0;63.0;1.0;100.0;6.0;9.0;10.0;27.0;23.0;17.0;9.0;;;;;;;;;
1412;Hoofdkostwinner;Hbo;2010;-6.0;-30.0;7.0;-8.0;-1.0;-1.0;-11.0;-30.0;7.0;-3.0;-8.0;-1.0;-1.0;100.0;2.0;14.0;34.0;22.0;24.0;3.0;100.0;6.0;28.0;34.0;16.0;11.0;5.0;100.0;6.0;9.0;61.0;13.0;10.0;0.0;100.0;5.0;11.0;66.0;11.0;5.0;2.0;100.0;27.0;37.0;28.0;7.0;100.0;7.0;24.0;9.0;50.0;5.0;4.0;100.0;32.0;21.0;4.0;36.0;4.0;4.0;100.0;26.0;27.0;24.0;17.0;3.0;4.0;100.0;1.0;3.0;34.0;44.0;16.0;1.0;100.0;65.0;13.0;8.0;13.0;2.0;100.0;79.0;6.0;4.0;10.0;1.0;100.0;5.0;6.0;63.0;9.0;14.0;3.0;100.0;14.0;12.0;15.0;58.0;1.0;100.0;4.0;6.0;5.0;84.0;1.0;100.0;27.0;7.0;6.0;60.0;1.0;100.0;6.0;7.0;10.0;26.0;21.0;20.0;9.0;;;;;;;;;
1413;Hoofdkostwinner;Hbo;2011 1e kwartaal;3.0;-1.0;21.0;-8.0;3.0;1.0;10.0;-1.0;21.0;-2.0;-8.0;3.0;1.0;100.0;6.0;25.0;36.0;17.0;14.0;3.0;100.0;7.0;34.0;34.0;12.0;8.0;4.0;100.0;7.0;10.0;56.0;15.0;11.0;1.0;100.0;5.0;13.0;65.0;11.0;4.0;2.0;100.0;26.0;40.0;25.0;9.0;100.0;13.0;38.0;11.0;32.0;3.0;3.0;100.0;35.0;33.0;6.0;20.0;2.0;4.0;100.0;9.0;16.0;29.0;33.0;9.0;4.0;100.0;1.0;2.0;34.0;46.0;16.0;1.0;100.0;67.0;11.0;6.0;14.0;2.0;100.0;79.0;5.0;4.0;10.0;1.0;100.0;4.0;6.0;62.0;9.0;16.0;2.0;100.0;16.0;11.0;17.0;54.0;2.0;100.0;3.0;5.0;5.0;85.0;2.0;100.0;27.0;7.0;6.0;59.0;1.0;100.0;7.0;7.0;10.0;23.0;22.0;20.0;10.0;;;;;;;;;
1414;Hoofdkostwinner;Hbo;2011 2e kwartaal;-3.0;-7.0;5.0;-9.0;0.0;-7.0;-1.0;-7.0;5.0;-5.0;-9.0;0.0;-7.0;100.0;5.0;22.0;36.0;15.0;18.0;3.0;100.0;6.0;25.0;38.0;17.0;10.0;4.0;100.0;7.0;11.0;53.0;16.0;12.0;1.0;100.0;5.0;11.0;64.0;11.0;5.0;4.0;100.0;23.0;38.0;30.0;10.0;100.0;23.0;41.0;8.0;25.0;1.0;3.0;100.0;29.0;38.0;7.0;22.0;1.0;3.0;100.0;16.0;16.0;33.0;25.0;6.0;4.0;100.0;2.0;4.0;37.0;43.0;13.0;1.0;100.0;60.0;12.0;8.0;17.0;3.0;100.0;78.0;5.0;4.0;11.0;1.0;100.0;4.0;7.0;61.0;12.0;15.0;2.0;100.0;15.0;10.0;16.0;57.0;2.0;100.0;4.0;4.0;6.0;85.0;1.0;100.0;28.0;6.0;5.0;59.0;1.0;;;;;;;;;;;;;;;;;
1415;Hoofdkostwinner;Hbo;2011 3e kwartaal;-15.0;-35.0;-28.0;-9.0;-3.0;0.0;-32.0;-35.0;-28.0;-4.0;-9.0;-3.0;0.0;100.0;1.0;10.0;37.0;24.0;24.0;3.0;100.0;2.0;13.0;36.0;23.0;21.0;4.0;100.0;9.0;10.0;54.0;16.0;11.0;0.0;100.0;4.0;11.0;64.0;12.0;5.0;3.0;100.0;25.0;41.0;25.0;9.0;100.0;15.0;41.0;10.0;29.0;1.0;4.0;100.0;26.0;37.0;7.0;24.0;2.0;3.0;100.0;19.0;24.0;33.0;19.0;3.0;3.0;100.0;1.0;3.0;37.0;41.0;17.0;1.0;100.0;65.0;10.0;6.0;16.0;3.0;100.0;79.0;6.0;4.0;9.0;2.0;100.0;4.0;6.0;63.0;11.0;14.0;2.0;100.0;15.0;10.0;14.0;60.0;1.0;100.0;4.0;5.0;5.0;85.0;1.0;100.0;28.0;6.0;4.0;62.0;0.0;;;;;;;;;100.0;9.0;9.0;11.0;18.0;17.0;16.0;10.0;11.0
1416;Hoofdkostwinner;Hbo;2011 4e kwartaal;-34.0;-65.0;-59.0;-16.0;-18.0;-13.0;-62.0;-65.0;-59.0;-16.0;-16.0;-18.0;-13.0;100.0;1.0;2.0;29.0;31.0;36.0;2.0;100.0;1.0;5.0;25.0;30.0;35.0;4.0;100.0;5.0;7.0;60.0;17.0;10.0;0.0;100.0;4.0;7.0;56.0;19.0;10.0;3.0;100.0;21.0;38.0;35.0;6.0;100.0;14.0;35.0;9.0;37.0;1.0;5.0;100.0;32.0;31.0;5.0;24.0;4.0;4.0;100.0;45.0;29.0;18.0;5.0;0.0;2.0;100.0;2.0;3.0;33.0;46.0;14.0;1.0;100.0;61.0;11.0;11.0;13.0;3.0;100.0;76.0;7.0;4.0;11.0;3.0;100.0;4.0;6.0;61.0;11.0;15.0;2.0;100.0;14.0;11.0;15.0;60.0;1.0;100.0;4.0;5.0;5.0;85.0;2.0;100.0;24.0;8.0;7.0;60.0;1.0;;;;;;;;;100.0;10.0;9.0;10.0;21.0;17.0;18.0;9.0;7.0
1417;Hoofdkostwinner;Hbo;2011;-12.0;-27.0;-15.0;-10.0;-4.0;-5.0;-21.0;-27.0;-15.0;-6.0;-10.0;-4.0;-5.0;100.0;3.0;15.0;35.0;22.0;23.0;3.0;100.0;4.0;20.0;33.0;20.0;18.0;4.0;100.0;7.0;9.0;56.0;16.0;11.0;1.0;100.0;5.0;10.0;62.0;13.0;6.0;3.0;100.0;24.0;39.0;28.0;8.0;100.0;17.0;39.0;9.0;31.0;1.0;4.0;100.0;30.0;35.0;6.0;23.0;2.0;3.0;100.0;22.0;21.0;28.0;21.0;5.0;3.0;100.0;2.0;3.0;35.0;44.0;15.0;1.0;100.0;63.0;11.0;8.0;15.0;3.0;100.0;78.0;6.0;4.0;10.0;2.0;100.0;4.0;6.0;62.0;11.0;15.0;2.0;100.0;15.0;10.0;16.0;58.0;2.0;100.0;4.0;5.0;5.0;85.0;1.0;100.0;27.0;7.0;6.0;60.0;1.0;;;;;;;;;;;;;;;;;
1418;Hoofdkostwinner;Hbo;2012 1e kwartaal;-31.0;-72.0;-49.0;-16.0;-13.0;-7.0;-60.0;-72.0;-49.0;-12.0;-16.0;-13.0;-7.0;100.0;0.0;2.0;23.0;33.0;40.0;2.0;100.0;1.0;8.0;28.0;27.0;32.0;3.0;100.0;7.0;8.0;54.0;18.0;13.0;1.0;100.0;5.0;8.0;59.0;17.0;9.0;1.0;100.0;24.0;38.0;31.0;8.0;100.0;13.0;33.0;11.0;38.0;2.0;3.0;100.0;26.0;29.0;5.0;32.0;3.0;4.0;100.0;48.0;31.0;15.0;3.0;1.0;2.0;100.0;2.0;4.0;35.0;42.0;17.0;1.0;100.0;61.0;15.0;8.0;15.0;2.0;100.0;79.0;6.0;4.0;9.0;2.0;100.0;4.0;5.0;62.0;12.0;15.0;2.0;100.0;14.0;10.0;13.0;61.0;1.0;100.0;3.0;5.0;5.0;86.0;0.0;100.0;22.0;6.0;6.0;65.0;1.0;;;;;;;;;100.0;7.0;10.0;13.0;18.0;15.0;24.0;6.0;7.0
1419;Hoofdkostwinner;Hbo;2012 2e kwartaal;-34.0;-72.0;-42.0;-24.0;-19.0;-13.0;-57.0;-72.0;-42.0;-19.0;-24.0;-19.0;-13.0;100.0;1.0;1.0;22.0;30.0;44.0;2.0;100.0;2.0;10.0;31.0;25.0;28.0;4.0;100.0;4.0;7.0;53.0;20.0;15.0;1.0;100.0;5.0;7.0;55.0;21.0;10.0;2.0;100.0;24.0;34.0;36.0;6.0;100.0;16.0;37.0;10.0;30.0;2.0;5.0;100.0;35.0;31.0;6.0;23.0;3.0;3.0;100.0;45.0;33.0;15.0;4.0;1.0;2.0;100.0;1.0;6.0;34.0;39.0;18.0;2.0;100.0;59.0;13.0;9.0;17.0;3.0;100.0;80.0;7.0;3.0;9.0;1.0;100.0;3.0;4.0;62.0;14.0;15.0;2.0;100.0;15.0;9.0;17.0;58.0;1.0;100.0;4.0;4.0;4.0;87.0;1.0;100.0;27.0;5.0;6.0;61.0;1.0;;;;;;;;;100.0;7.0;8.0;14.0;21.0;16.0;15.0;11.0;9.0
