ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
8536;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2008/'09;1200.0;60.0;1140.0;5.3
8537;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2009/'10;1050.0;50.0;1000.0;5.1
8538;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2010/'11;1020.0;60.0;960.0;6.0
8539;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2011/'12;980.0;60.0;920.0;6.0
8540;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Oude methode;1000.0;40.0;960.0;3.9
8541;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;1000.0;30.0;960.0;3.4
8542;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2013/'14;1000.0;30.0;970.0;3.3
8543;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2014/'15;900.0;40.0;860.0;4.2
8544;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2004/'05;330.0;80.0;250.0;24.6
8545;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2005/'06;430.0;110.0;320.0;25.9
8546;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2006/'07;400.0;90.0;320.0;21.6
8547;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2007/'08;350.0;60.0;290.0;17.7
8548;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2008/'09;340.0;50.0;290.0;15.7
8549;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2009/'10;300.0;50.0;250.0;15.9
8550;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2010/'11;240.0;30.0;210.0;13.9
8551;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2011/'12;210.0;40.0;170.0;18.5
8552;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Oude methode;170.0;30.0;150.0;15.1
8553;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;170.0;20.0;150.0;12.1
8554;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2013/'14;130.0;20.0;110.0;13.2
8555;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2014/'15;120.0;20.0;100.0;16.3
8556;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2004/'05;210.0;40.0;170.0;20.0
8557;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2005/'06;250.0;50.0;200.0;20.7
8558;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2006/'07;220.0;30.0;190.0;14.9
8559;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2007/'08;180.0;20.0;170.0;9.2
8560;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2008/'09;180.0;20.0;160.0;10.5
8561;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2009/'10;170.0;20.0;150.0;12.4
8562;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2010/'11;140.0;10.0;130.0;9.2
8563;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2011/'12;110.0;10.0;100.0;9.2
8564;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Oude methode;110.0;10.0;100.0;10.4
8565;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;100.0;;100.0;
8566;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2013/'14;90.0;10.0;70.0;12.9
8567;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2014/'15;80.0;10.0;70.0;12.3
8568;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2004/'05;120.0;40.0;80.0;32.8
8569;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2005/'06;190.0;60.0;130.0;32.6
8570;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2006/'07;180.0;50.0;130.0;29.7
8571;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2007/'08;170.0;50.0;120.0;27.1
8572;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2008/'09;160.0;30.0;120.0;21.7
8573;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2009/'10;130.0;30.0;100.0;20.8
8574;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2010/'11;100.0;20.0;80.0;20.6
8575;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2011/'12;100.0;30.0;70.0;28.4
8576;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;70.0;20.0;50.0;22.7
8577;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;60.0;10.0;50.0;18.0
8578;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2013/'14;40.0;;40.0;
8579;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2014/'15;40.0;10.0;30.0;23.8
8580;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2004/'05;22090.0;4030.0;18050.0;18.3
8581;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2005/'06;24010.0;3810.0;20200.0;15.9
8582;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2006/'07;22830.0;3390.0;19440.0;14.9
8583;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2007/'08;21120.0;3140.0;17980.0;14.9
8584;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2008/'09;19240.0;2350.0;16900.0;12.2
8585;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2009/'10;18660.0;2400.0;16260.0;12.8
8586;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2010/'11;17460.0;2410.0;15060.0;13.8
8587;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2011/'12;16420.0;2070.0;14350.0;12.6
8588;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;15960.0;1830.0;14130.0;11.5
8589;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;15960.0;1820.0;14130.0;11.4
8590;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2013/'14;15600.0;1830.0;13770.0;11.7
8591;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2014/'15;14940.0;1680.0;13270.0;11.2
8592;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2004/'05;18970.0;3140.0;15830.0;16.5
8593;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2005/'06;20300.0;2790.0;17510.0;13.8
8594;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2006/'07;19030.0;2380.0;16650.0;12.5
8595;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2007/'08;17410.0;2120.0;15290.0;12.2
8596;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2008/'09;15980.0;1590.0;14390.0;9.9
8597;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2009/'10;15400.0;1640.0;13760.0;10.6
8598;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2010/'11;14560.0;1640.0;12910.0;11.3
8599;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2011/'12;13910.0;1470.0;12450.0;10.5
8600;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2012/'13 Oude methode;13650.0;1330.0;12320.0;9.7
8601;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;13640.0;1330.0;12320.0;9.7
8602;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2013/'14;13480.0;1360.0;12120.0;10.1
8603;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2014/'15;13130.0;1270.0;11860.0;9.7
8604;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2004/'05;3120.0;900.0;2220.0;28.8
8605;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2005/'06;3710.0;1020.0;2690.0;27.5
8606;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2006/'07;3810.0;1020.0;2790.0;26.8
8607;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2007/'08;3710.0;1020.0;2690.0;27.5
8608;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2008/'09;3270.0;760.0;2510.0;23.3
8609;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2009/'10;3260.0;760.0;2500.0;23.3
8610;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2010/'11;2910.0;760.0;2140.0;26.3
8611;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2011/'12;2510.0;610.0;1900.0;24.2
8612;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2012/'13 Oude methode;2320.0;500.0;1820.0;21.6
8613;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;2310.0;500.0;1820.0;21.4
8614;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2013/'14;2110.0;460.0;1650.0;21.9
8615;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;Wel verdacht van misdrijf;2014/'15;1810.0;400.0;1410.0;22.3
8616;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2004/'05;2050.0;510.0;1540.0;24.9
8617;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2005/'06;2390.0;570.0;1820.0;23.8
8618;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2006/'07;2360.0;530.0;1830.0;22.3
8619;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2007/'08;2280.0;510.0;1770.0;22.5
8620;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2008/'09;2030.0;390.0;1640.0;19.1
8621;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2009/'10;2040.0;360.0;1690.0;17.4
8622;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2010/'11;1900.0;410.0;1490.0;21.7
8623;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2011/'12;1630.0;320.0;1310.0;19.6
8624;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2012/'13 Oude methode;1540.0;280.0;1260.0;18.1
8625;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;1540.0;280.0;1260.0;18.1
8626;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2013/'14;1380.0;240.0;1140.0;17.3
8627;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;1 keer verdacht van misdrijf;2014/'15;1180.0;210.0;970.0;18.0
8628;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2004/'05;1070.0;390.0;680.0;36.2
8629;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2005/'06;1320.0;450.0;870.0;34.0
8630;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2006/'07;1450.0;490.0;950.0;34.1
8631;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2007/'08;1430.0;510.0;930.0;35.5
8632;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2008/'09;1240.0;370.0;860.0;30.2
8633;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2009/'10;1220.0;410.0;810.0;33.3
8634;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2010/'11;1010.0;350.0;660.0;34.8
8635;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2011/'12;880.0;290.0;590.0;32.8
8636;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;780.0;220.0;560.0;28.5
8637;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;770.0;220.0;560.0;28.0
8638;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2013/'14;730.0;220.0;510.0;30.7
8639;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2014/'15;630.0;190.0;440.0;30.4
8640;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2004/'05;14530.0;4520.0;10010.0;31.1
8641;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2005/'06;16570.0;4150.0;12430.0;25.0
8642;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2006/'07;17750.0;4110.0;13640.0;23.2
8643;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2007/'08;19780.0;4350.0;15430.0;22.0
8644;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2008/'09;20210.0;4110.0;16100.0;20.3
8645;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2009/'10;20450.0;4360.0;16090.0;21.3
8646;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2010/'11;20690.0;4620.0;16070.0;22.3
8647;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2011/'12;18380.0;3690.0;14690.0;20.1
8648;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;17050.0;3180.0;13870.0;18.6
8649;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;17050.0;3180.0;13870.0;18.6
8650;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2013/'14;15650.0;3130.0;12520.0;20.0
8651;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2014/'15;12870.0;1740.0;11130.0;13.5
8652;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2004/'05;13240.0;4030.0;9220.0;30.4
8653;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2005/'06;14960.0;3600.0;11360.0;24.1
8654;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2006/'07;15800.0;3490.0;12300.0;22.1
8655;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2007/'08;17590.0;3720.0;13860.0;21.2
8656;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2008/'09;17970.0;3480.0;14490.0;19.3
8657;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2009/'10;18290.0;3770.0;14530.0;20.6
8658;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2010/'11;18460.0;3920.0;14540.0;21.2
8659;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2011/'12;16530.0;3220.0;13310.0;19.5
8660;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2012/'13 Oude methode;15340.0;2740.0;12600.0;17.9
8661;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;15340.0;2740.0;12600.0;17.9
8662;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2013/'14;14110.0;2770.0;11340.0;19.7
8663;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Niet verdacht van misdrijf;2014/'15;11520.0;1480.0;10040.0;12.9
8664;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2004/'05;1290.0;500.0;790.0;38.6
8665;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2005/'06;1610.0;540.0;1070.0;33.7
8666;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2006/'07;1950.0;620.0;1330.0;31.7
8667;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2007/'08;2200.0;630.0;1560.0;28.8
8668;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2008/'09;2240.0;640.0;1610.0;28.4
8669;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2009/'10;2160.0;600.0;1560.0;27.7
8670;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2010/'11;2230.0;700.0;1530.0;31.4
8671;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2011/'12;1860.0;470.0;1380.0;25.4
8672;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2012/'13 Oude methode;1710.0;440.0;1270.0;25.5
8673;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;1710.0;440.0;1270.0;25.5
8674;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2013/'14;1540.0;350.0;1190.0;22.9
8675;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;Wel verdacht van misdrijf;2014/'15;1350.0;260.0;1090.0;19.0
8676;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (exclusief extranei);23 jaar of ouder;1 keer verdacht van misdrijf;2004/'05;940.0;340.0;600.0;35.8
