ID;Geslacht;Leeftijd;IndicatieZMVGrondslagEnZzp;GebruikZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
7656;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2009;;;;;
7657;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2010;;;;;
7658;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2011;;;;;
7659;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2012;;;;;
7660;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2013;;;;;
7661;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2014;;;;;
7662;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2009;;;;;
7663;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2010;;;;;
7664;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2011;;;;;
7665;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2012;;;;;
7666;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2013;;;;;
7667;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2014;;;;;
7668;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2009;;;;;
7669;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2010;;;;;
7670;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2011;;;;;
7671;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2012;;;;;
7672;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2013;;;;;
7673;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2014;;;;;
7674;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2009;;;;;
7675;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2010;;;;;
7676;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2011;;;;;
7677;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2012;;;;;
7678;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2013;;;;;
7679;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2014;;;;;
7680;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2009;;;;;
7681;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2010;;;;;
7682;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2011;;;;;
7683;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2012;;;;;
7684;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2013;;;;;
7685;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2014;;;;;
7686;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2009;;;;;
7687;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2010;;;;;
7688;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2011;;;;;
7689;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2012;;;;;
7690;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2013;;;;;
7691;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2014;;;;;
7692;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2009;;;;;
7693;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2010;;;;;
7694;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2011;;;;;
7695;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2012;;;;;
7696;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2013;;;;;
7697;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2014;;;;;
7698;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2009;;;;;
7699;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2010;;;;;
7700;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2011;;;;;
7701;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2012;;;;;
7702;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2013;;;;;
7703;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2014;;;;;
7704;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2009;;;;;
7705;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2010;;;;;
7706;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2011;;;;;
7707;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2012;;;;;
7708;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2013;;;;;
7709;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2014;;;;;
7710;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2009;;;;;
7711;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2010;;;;;
7712;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2011;;;;;
7713;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2012;;;;;
7714;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2013;;;;;
7715;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2014;;;;;
7716;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2009;;;;;
7717;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2010;;;;;
7718;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2011;;;;;
7719;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2012;;;;;
7720;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2013;;;;;
7721;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2014;;;;;
7722;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2009;;;;;
7723;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2010;;;;;
7724;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2011;;;;;
7725;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2012;;;;;
7726;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2013;;;;;
7727;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2014;;;;;
7728;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2009;;;;;
7729;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2010;;;;;
7730;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2011;;;;;
7731;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2012;;;;;
7732;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2013;;;;;
7733;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2014;;;;;
7734;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zeeland (PV);2009;;;;;
7735;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zeeland (PV);2010;;;;;
7736;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zeeland (PV);2011;;;;;
7737;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zeeland (PV);2012;;;;;
7738;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zeeland (PV);2013;;;;;
7739;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Zeeland (PV);2014;;;;;
7740;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Brabant (PV);2009;;;;;
7741;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Brabant (PV);2010;;;;;
7742;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Brabant (PV);2011;;;;;
7743;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Brabant (PV);2012;;;;;
7744;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Brabant (PV);2013;;;;;
7745;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Noord-Brabant (PV);2014;;;;;
7746;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Limburg (PV);2009;;;;;
7747;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Limburg (PV);2010;;;;;
7748;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Limburg (PV);2011;;;;;
7749;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Limburg (PV);2012;;;;;
7750;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Limburg (PV);2013;;;;;
7751;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Gehandicaptenzorg (GHZ);Limburg (PV);2014;;;;;
7752;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Nederland;2009;;;;;
7753;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Nederland;2010;;;;;
7754;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Nederland;2011;;;;;
7755;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Nederland;2012;;;;;
7756;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Nederland;2013;;;;;
7757;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Nederland;2014;;;;;
7758;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Nederland (LD);2009;;;;;
7759;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Nederland (LD);2010;;;;;
7760;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Nederland (LD);2011;;;;;
7761;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Nederland (LD);2012;;;;;
7762;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Nederland (LD);2013;;;;;
7763;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Nederland (LD);2014;;;;;
7764;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Oost-Nederland (LD);2009;;;;;
7765;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Oost-Nederland (LD);2010;;;;;
7766;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Oost-Nederland (LD);2011;;;;;
7767;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Oost-Nederland (LD);2012;;;;;
7768;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Oost-Nederland (LD);2013;;;;;
7769;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Oost-Nederland (LD);2014;;;;;
7770;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;West-Nederland (LD);2009;;;;;
7771;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;West-Nederland (LD);2010;;;;;
7772;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;West-Nederland (LD);2011;;;;;
7773;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;West-Nederland (LD);2012;;;;;
7774;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;West-Nederland (LD);2013;;;;;
7775;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;West-Nederland (LD);2014;;;;;
7776;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Nederland (LD);2009;;;;;
7777;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Nederland (LD);2010;;;;;
7778;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Nederland (LD);2011;;;;;
7779;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Nederland (LD);2012;;;;;
7780;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Nederland (LD);2013;;;;;
7781;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Nederland (LD);2014;;;;;
7782;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Groningen (PV);2009;;;;;
7783;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Groningen (PV);2010;;;;;
7784;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Groningen (PV);2011;;;;;
7785;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Groningen (PV);2012;;;;;
7786;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Groningen (PV);2013;;;;;
7787;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Groningen (PV);2014;;;;;
7788;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Friesland (PV);2009;;;;;
7789;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Friesland (PV);2010;;;;;
7790;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Friesland (PV);2011;;;;;
7791;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Friesland (PV);2012;;;;;
7792;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Friesland (PV);2013;;;;;
7793;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Friesland (PV);2014;;;;;
7794;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Drenthe (PV);2009;;;;;
7795;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Drenthe (PV);2010;;;;;
7796;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Drenthe (PV);2011;;;;;
7797;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Drenthe (PV);2012;;;;;
7798;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Drenthe (PV);2013;;;;;
7799;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Drenthe (PV);2014;;;;;
7800;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Overijssel (PV);2009;;;;;
7801;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Overijssel (PV);2010;;;;;
7802;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Overijssel (PV);2011;;;;;
7803;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Overijssel (PV);2012;;;;;
7804;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Overijssel (PV);2013;;;;;
7805;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Overijssel (PV);2014;;;;;
7806;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Flevoland (PV);2009;;;;;
7807;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Flevoland (PV);2010;;;;;
7808;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Flevoland (PV);2011;;;;;
7809;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Flevoland (PV);2012;;;;;
7810;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Flevoland (PV);2013;;;;;
