ID;Geslacht;Overwerk;PositieWerkkring;Persoonskenmerken;Perioden;Werknemer_1
7338;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2009;150
7339;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2010;148
7340;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2011;156
7341;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2012;156
7342;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2013;139
7343;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2014;144
7344;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2015;151
7345;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2016;154
7346;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2017;170
7347;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2018;179
7348;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2019;181
7349;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: kind < 18 jaar;2020;152
7350;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2006;27
7351;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2007;29
7352;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2008;28
7353;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2009;32
7354;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2010;35
7355;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2011;42
7356;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2012;39
7357;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2013;41
7358;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2014;45
7359;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2015;34
7360;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2016;41
7361;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2017;48
7362;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2018;46
7363;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2019;43
7364;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2020;44
7365;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2006;44
7366;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2007;53
7367;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2008;64
7368;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2009;71
7369;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2010;53
7370;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2011;64
7371;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2012;61
7372;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2013;55
7373;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2014;60
7374;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2015;66
7375;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2016;63
7376;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2017;60
7377;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2018;62
7378;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2019;64
7379;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;01 Pedagogische beroepen;2020;54
7380;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2006;7
7381;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2007;9
7382;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2008;10
7383;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2009;7
7384;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2010;8
7385;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2011;11
7386;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2012;13
7387;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2013;11
7388;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2014;11
7389;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2015;9
7390;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2016;11
7391;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2017;11
7392;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2018;10
7393;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2019;15
7394;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;02 Creatieve en taalkundige beroepen;2020;12
7395;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2006;95
7396;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2007;109
7397;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2008;117
7398;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2009;129
7399;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2010;141
7400;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2011;153
7401;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2012;150
7402;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2013;157
7403;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2014;165
7404;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2015;163
7405;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2016;162
7406;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2017;179
7407;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2018;168
7408;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2019;176
7409;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;03 Commerciële beroepen;2020;145
7410;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2006;124
7411;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2007;142
7412;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2008;146
7413;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2009;134
7414;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2010;131
7415;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2011;143
7416;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2012;133
7417;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2013;127
7418;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2014;123
7419;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2015;123
7420;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2016;121
7421;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2017;136
7422;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2018;148
7423;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2019;146
7424;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;04 Bedrijfseconomische en administrat...;2020;132
7425;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2006;5
7426;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2007;8
7427;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2008;6
7428;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2009;8
7429;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2010;10
7430;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2011;10
7431;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2012;9
7432;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2013;9
7433;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2014;8
7434;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2015;6
7435;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2016;8
7436;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2017;11
7437;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2018;5
7438;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2019;6
7439;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;05 Managers;2020;5
7440;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2006;16
7441;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2007;24
7442;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2008;17
7443;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2009;23
7444;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2010;22
7445;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2011;23
7446;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2012;24
7447;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2013;20
7448;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2014;19
7449;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2015;21
7450;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2016;20
7451;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2017;21
7452;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2018;23
7453;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2019;21
7454;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;06 Openbaar bestuur, veiligheid en ju...;2020;21
7455;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2006;87
7456;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2007;102
7457;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2008;107
7458;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2009;97
7459;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2010;101
7460;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2011;103
7461;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2012;106
7462;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2013;97
7463;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2014;108
7464;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2015;106
7465;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2016;109
7466;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2017;116
7467;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2018;121
7468;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2019;119
7469;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;07 Technische beroepen;2020;103
7470;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2006;8
7471;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2007;12
7472;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2008;11
7473;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2009;11
7474;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2010;13
7475;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2011;9
7476;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2012;13
7477;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2013;14
7478;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2014;15
7479;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2015;17
7480;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2016;18
7481;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2017;21
7482;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2018;21
7483;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2019;26
7484;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;08 ICT beroepen;2020;26
7485;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2006;27
7486;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2007;30
7487;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2008;25
7488;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2009;27
7489;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2010;24
7490;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2011;28
7491;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2012;24
7492;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2013;26
7493;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2014;23
7494;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2015;23
7495;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2016;24
7496;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2017;27
7497;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2018;25
7498;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2019;24
7499;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;09 Agrarische beroepen;2020;21
7500;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2006;76
7501;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2007;81
7502;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2008;89
7503;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2009;106
7504;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2010;92
7505;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2011;97
7506;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2012;117
7507;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2013;108
7508;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2014;95
7509;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2015;86
7510;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2016;91
7511;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2017;88
7512;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2018;97
7513;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2019;94
7514;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;10 Zorg en welzijn beroepen;2020;88
7515;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2006;142
7516;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2007;146
7517;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2008;159
7518;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2009;163
7519;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2010;180
7520;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2011;187
7521;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2012;205
7522;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2013;191
7523;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2014;196
7524;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2015;188
7525;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2016;187
7526;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2017;209
7527;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2018;204
7528;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2019;201
7529;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;11 Dienstverlenende beroepen;2020;155
7530;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2006;109
7531;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2007;114
7532;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2008;120
7533;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2009;123
7534;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2010;129
7535;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2011;139
7536;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2012;151
7537;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2013;133
7538;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2014;136
7539;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2015;139
7540;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2016;139
7541;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2017;150
7542;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2018;152
7543;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2019;154
7544;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;12 Transport en logistiek beroepen;2020;140
7545;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2006;11
7546;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2007;12
7547;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2008;11
7548;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2009;13
7549;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2010;17
7550;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2011;18
7551;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2012;12
7552;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2013;14
7553;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2014;18
7554;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2015;16
7555;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2016;22
7556;Totaal mannen en vrouwen;Niet overwerken;Werknemer met flexibele arbeidsrelatie;13 Beroepsklasse overig;2017;19
