ID;Sex;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
6743;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2010;9.0;11.0;8.0;19.0
6744;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2011;9.0;12.0;8.0;19.0
6745;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2012;9.0;12.0;8.0;19.0
6746;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2013;10.0;12.0;8.0;19.0
6747;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2014;10.0;13.0;8.0;19.0
6748;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2015;10.0;13.0;9.0;21.0
6749;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2016;10.0;13.0;9.0;22.0
6750;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2017;10.0;13.0;9.0;22.0
6751;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2018;11.0;14.0;9.0;21.0
6752;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2019;11.0;14.0;9.0;22.0
6753;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2020;11.0;14.0;9.0;21.0
6754;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2021;11.0;15.0;10.0;22.0
6755;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2022;12.0;15.0;10.0;23.0
6756;Total male and female;Self-employed;"31-32 Manufacture of furniture; other";2023;12.0;16.0;10.0;24.0
6757;Total male and female;Self-employed;33 Repair and installation of machinery;1995;2.0;2.0;1.0;3.0
6758;Total male and female;Self-employed;33 Repair and installation of machinery;1996;2.0;2.0;1.0;4.0
6759;Total male and female;Self-employed;33 Repair and installation of machinery;1997;1.0;1.0;1.0;3.0
6760;Total male and female;Self-employed;33 Repair and installation of machinery;1998;2.0;2.0;1.0;4.0
6761;Total male and female;Self-employed;33 Repair and installation of machinery;1999;2.0;2.0;1.0;4.0
6762;Total male and female;Self-employed;33 Repair and installation of machinery;2000;2.0;2.0;1.0;4.0
6763;Total male and female;Self-employed;33 Repair and installation of machinery;2001;2.0;2.0;1.0;3.0
6764;Total male and female;Self-employed;33 Repair and installation of machinery;2002;2.0;2.0;1.0;3.0
6765;Total male and female;Self-employed;33 Repair and installation of machinery;2003;2.0;2.0;1.0;3.0
6766;Total male and female;Self-employed;33 Repair and installation of machinery;2004;2.0;2.0;1.0;4.0
6767;Total male and female;Self-employed;33 Repair and installation of machinery;2005;2.0;2.0;2.0;5.0
6768;Total male and female;Self-employed;33 Repair and installation of machinery;2006;3.0;3.0;2.0;5.0
6769;Total male and female;Self-employed;33 Repair and installation of machinery;2007;3.0;3.0;2.0;5.0
6770;Total male and female;Self-employed;33 Repair and installation of machinery;2008;3.0;3.0;2.0;6.0
6771;Total male and female;Self-employed;33 Repair and installation of machinery;2009;3.0;4.0;3.0;7.0
6772;Total male and female;Self-employed;33 Repair and installation of machinery;2010;3.0;4.0;3.0;7.0
6773;Total male and female;Self-employed;33 Repair and installation of machinery;2011;4.0;4.0;3.0;8.0
6774;Total male and female;Self-employed;33 Repair and installation of machinery;2012;4.0;5.0;3.0;8.0
6775;Total male and female;Self-employed;33 Repair and installation of machinery;2013;4.0;5.0;4.0;9.0
6776;Total male and female;Self-employed;33 Repair and installation of machinery;2014;5.0;6.0;4.0;9.0
6777;Total male and female;Self-employed;33 Repair and installation of machinery;2015;5.0;6.0;4.0;10.0
6778;Total male and female;Self-employed;33 Repair and installation of machinery;2016;5.0;7.0;5.0;12.0
6779;Total male and female;Self-employed;33 Repair and installation of machinery;2017;6.0;7.0;5.0;12.0
6780;Total male and female;Self-employed;33 Repair and installation of machinery;2018;6.0;8.0;5.0;13.0
6781;Total male and female;Self-employed;33 Repair and installation of machinery;2019;7.0;8.0;6.0;14.0
6782;Total male and female;Self-employed;33 Repair and installation of machinery;2020;7.0;9.0;6.0;14.0
6783;Total male and female;Self-employed;33 Repair and installation of machinery;2021;8.0;10.0;7.0;16.0
6784;Total male and female;Self-employed;33 Repair and installation of machinery;2022;9.0;11.0;8.0;18.0
6785;Total male and female;Self-employed;33 Repair and installation of machinery;2023;9.0;11.0;8.0;18.0
6786;Total male and female;Self-employed;D Energy supply;1995;0.0;0.0;0.0;0.0
6787;Total male and female;Self-employed;D Energy supply;1996;0.0;0.0;0.0;0.0
6788;Total male and female;Self-employed;D Energy supply;1997;0.0;0.0;0.0;0.0
6789;Total male and female;Self-employed;D Energy supply;1998;0.0;0.0;0.0;0.0
6790;Total male and female;Self-employed;D Energy supply;1999;0.0;0.0;0.0;0.0
6791;Total male and female;Self-employed;D Energy supply;2000;0.0;0.0;0.0;0.0
6792;Total male and female;Self-employed;D Energy supply;2001;0.0;0.0;0.0;0.0
6793;Total male and female;Self-employed;D Energy supply;2002;0.0;0.0;0.0;0.0
6794;Total male and female;Self-employed;D Energy supply;2003;0.0;0.0;0.0;0.0
6795;Total male and female;Self-employed;D Energy supply;2004;0.0;0.0;0.0;0.0
6796;Total male and female;Self-employed;D Energy supply;2005;0.0;0.0;0.0;0.0
6797;Total male and female;Self-employed;D Energy supply;2006;0.0;0.0;0.0;0.0
6798;Total male and female;Self-employed;D Energy supply;2007;0.0;0.0;0.0;0.0
6799;Total male and female;Self-employed;D Energy supply;2008;0.0;0.0;0.0;0.0
6800;Total male and female;Self-employed;D Energy supply;2009;0.0;0.0;0.0;0.0
6801;Total male and female;Self-employed;D Energy supply;2010;0.0;1.0;0.0;1.0
6802;Total male and female;Self-employed;D Energy supply;2011;0.0;1.0;0.0;1.0
6803;Total male and female;Self-employed;D Energy supply;2012;0.0;1.0;0.0;1.0
6804;Total male and female;Self-employed;D Energy supply;2013;1.0;1.0;0.0;1.0
6805;Total male and female;Self-employed;D Energy supply;2014;1.0;1.0;1.0;1.0
6806;Total male and female;Self-employed;D Energy supply;2015;1.0;1.0;1.0;1.0
6807;Total male and female;Self-employed;D Energy supply;2016;1.0;1.0;1.0;1.0
6808;Total male and female;Self-employed;D Energy supply;2017;1.0;1.0;0.0;1.0
6809;Total male and female;Self-employed;D Energy supply;2018;1.0;1.0;1.0;1.0
6810;Total male and female;Self-employed;D Energy supply;2019;1.0;1.0;1.0;1.0
6811;Total male and female;Self-employed;D Energy supply;2020;1.0;1.0;1.0;1.0
6812;Total male and female;Self-employed;D Energy supply;2021;1.0;1.0;1.0;1.0
6813;Total male and female;Self-employed;D Energy supply;2022;1.0;2.0;1.0;1.0
6814;Total male and female;Self-employed;D Energy supply;2023;1.0;2.0;1.0;2.0
6815;Total male and female;Self-employed;35 Energy supply;1995;0.0;0.0;0.0;0.0
6816;Total male and female;Self-employed;35 Energy supply;1996;0.0;0.0;0.0;0.0
6817;Total male and female;Self-employed;35 Energy supply;1997;0.0;0.0;0.0;0.0
6818;Total male and female;Self-employed;35 Energy supply;1998;0.0;0.0;0.0;0.0
6819;Total male and female;Self-employed;35 Energy supply;1999;0.0;0.0;0.0;0.0
6820;Total male and female;Self-employed;35 Energy supply;2000;0.0;0.0;0.0;0.0
6821;Total male and female;Self-employed;35 Energy supply;2001;0.0;0.0;0.0;0.0
6822;Total male and female;Self-employed;35 Energy supply;2002;0.0;0.0;0.0;0.0
6823;Total male and female;Self-employed;35 Energy supply;2003;0.0;0.0;0.0;0.0
6824;Total male and female;Self-employed;35 Energy supply;2004;0.0;0.0;0.0;0.0
6825;Total male and female;Self-employed;35 Energy supply;2005;0.0;0.0;0.0;0.0
6826;Total male and female;Self-employed;35 Energy supply;2006;0.0;0.0;0.0;0.0
6827;Total male and female;Self-employed;35 Energy supply;2007;0.0;0.0;0.0;0.0
6828;Total male and female;Self-employed;35 Energy supply;2008;0.0;0.0;0.0;0.0
6829;Total male and female;Self-employed;35 Energy supply;2009;0.0;0.0;0.0;0.0
6830;Total male and female;Self-employed;35 Energy supply;2010;0.0;1.0;0.0;1.0
6831;Total male and female;Self-employed;35 Energy supply;2011;0.0;1.0;0.0;1.0
6832;Total male and female;Self-employed;35 Energy supply;2012;0.0;1.0;0.0;1.0
6833;Total male and female;Self-employed;35 Energy supply;2013;1.0;1.0;0.0;1.0
6834;Total male and female;Self-employed;35 Energy supply;2014;1.0;1.0;1.0;1.0
6835;Total male and female;Self-employed;35 Energy supply;2015;1.0;1.0;1.0;1.0
6836;Total male and female;Self-employed;35 Energy supply;2016;1.0;1.0;1.0;1.0
6837;Total male and female;Self-employed;35 Energy supply;2017;1.0;1.0;0.0;1.0
6838;Total male and female;Self-employed;35 Energy supply;2018;1.0;1.0;1.0;1.0
6839;Total male and female;Self-employed;35 Energy supply;2019;1.0;1.0;1.0;1.0
6840;Total male and female;Self-employed;35 Energy supply;2020;1.0;1.0;1.0;1.0
6841;Total male and female;Self-employed;35 Energy supply;2021;1.0;1.0;1.0;1.0
6842;Total male and female;Self-employed;35 Energy supply;2022;1.0;2.0;1.0;1.0
6843;Total male and female;Self-employed;35 Energy supply;2023;1.0;2.0;1.0;2.0
6844;Total male and female;Self-employed;E Water supply and waste management;1995;0.0;0.0;0.0;1.0
6845;Total male and female;Self-employed;E Water supply and waste management;1996;0.0;0.0;0.0;1.0
6846;Total male and female;Self-employed;E Water supply and waste management;1997;0.0;0.0;0.0;1.0
6847;Total male and female;Self-employed;E Water supply and waste management;1998;0.0;0.0;0.0;1.0
6848;Total male and female;Self-employed;E Water supply and waste management;1999;0.0;0.0;0.0;1.0
6849;Total male and female;Self-employed;E Water supply and waste management;2000;0.0;0.0;0.0;1.0
6850;Total male and female;Self-employed;E Water supply and waste management;2001;0.0;0.0;0.0;1.0
6851;Total male and female;Self-employed;E Water supply and waste management;2002;0.0;0.0;0.0;1.0
6852;Total male and female;Self-employed;E Water supply and waste management;2003;0.0;0.0;0.0;0.0
6853;Total male and female;Self-employed;E Water supply and waste management;2004;0.0;0.0;0.0;0.0
6854;Total male and female;Self-employed;E Water supply and waste management;2005;0.0;0.0;0.0;1.0
6855;Total male and female;Self-employed;E Water supply and waste management;2006;0.0;0.0;0.0;1.0
6856;Total male and female;Self-employed;E Water supply and waste management;2007;0.0;0.0;0.0;1.0
6857;Total male and female;Self-employed;E Water supply and waste management;2008;0.0;0.0;0.0;1.0
6858;Total male and female;Self-employed;E Water supply and waste management;2009;0.0;1.0;0.0;1.0
6859;Total male and female;Self-employed;E Water supply and waste management;2010;0.0;1.0;0.0;1.0
6860;Total male and female;Self-employed;E Water supply and waste management;2011;0.0;1.0;0.0;1.0
6861;Total male and female;Self-employed;E Water supply and waste management;2012;0.0;1.0;0.0;1.0
6862;Total male and female;Self-employed;E Water supply and waste management;2013;1.0;1.0;0.0;1.0
6863;Total male and female;Self-employed;E Water supply and waste management;2014;1.0;1.0;0.0;1.0
6864;Total male and female;Self-employed;E Water supply and waste management;2015;1.0;1.0;0.0;1.0
6865;Total male and female;Self-employed;E Water supply and waste management;2016;1.0;1.0;1.0;1.0
6866;Total male and female;Self-employed;E Water supply and waste management;2017;1.0;1.0;1.0;2.0
6867;Total male and female;Self-employed;E Water supply and waste management;2018;1.0;1.0;1.0;2.0
6868;Total male and female;Self-employed;E Water supply and waste management;2019;1.0;1.0;1.0;2.0
6869;Total male and female;Self-employed;E Water supply and waste management;2020;1.0;1.0;1.0;2.0
6870;Total male and female;Self-employed;E Water supply and waste management;2021;1.0;1.0;1.0;2.0
6871;Total male and female;Self-employed;E Water supply and waste management;2022;1.0;1.0;1.0;2.0
6872;Total male and female;Self-employed;E Water supply and waste management;2023;1.0;1.0;1.0;2.0
6873;Total male and female;Self-employed;36 Water collection and distribution;1995;0.0;0.0;0.0;0.0
6874;Total male and female;Self-employed;36 Water collection and distribution;1996;0.0;0.0;0.0;0.0
6875;Total male and female;Self-employed;36 Water collection and distribution;1997;0.0;0.0;0.0;0.0
6876;Total male and female;Self-employed;36 Water collection and distribution;1998;0.0;0.0;0.0;0.0
6877;Total male and female;Self-employed;36 Water collection and distribution;1999;0.0;0.0;0.0;0.0
6878;Total male and female;Self-employed;36 Water collection and distribution;2000;0.0;0.0;0.0;0.0
6879;Total male and female;Self-employed;36 Water collection and distribution;2001;0.0;0.0;0.0;0.0
6880;Total male and female;Self-employed;36 Water collection and distribution;2002;0.0;0.0;0.0;0.0
6881;Total male and female;Self-employed;36 Water collection and distribution;2003;0.0;0.0;0.0;0.0
6882;Total male and female;Self-employed;36 Water collection and distribution;2004;0.0;0.0;0.0;0.0
6883;Total male and female;Self-employed;36 Water collection and distribution;2005;0.0;0.0;0.0;0.0
6884;Total male and female;Self-employed;36 Water collection and distribution;2006;0.0;0.0;0.0;0.0
6885;Total male and female;Self-employed;36 Water collection and distribution;2007;0.0;0.0;0.0;0.0
6886;Total male and female;Self-employed;36 Water collection and distribution;2008;0.0;0.0;0.0;0.0
6887;Total male and female;Self-employed;36 Water collection and distribution;2009;0.0;0.0;0.0;0.0
6888;Total male and female;Self-employed;36 Water collection and distribution;2010;0.0;0.0;0.0;0.0
6889;Total male and female;Self-employed;36 Water collection and distribution;2011;0.0;0.0;0.0;0.0
6890;Total male and female;Self-employed;36 Water collection and distribution;2012;0.0;0.0;0.0;0.0
6891;Total male and female;Self-employed;36 Water collection and distribution;2013;0.0;0.0;0.0;0.0
6892;Total male and female;Self-employed;36 Water collection and distribution;2014;0.0;0.0;0.0;0.0
6893;Total male and female;Self-employed;36 Water collection and distribution;2015;0.0;0.0;0.0;0.0
6894;Total male and female;Self-employed;36 Water collection and distribution;2016;0.0;0.0;0.0;0.0
6895;Total male and female;Self-employed;36 Water collection and distribution;2017;0.0;0.0;0.0;0.0
6896;Total male and female;Self-employed;36 Water collection and distribution;2018;0.0;0.0;0.0;0.0
6897;Total male and female;Self-employed;36 Water collection and distribution;2019;0.0;0.0;0.0;0.0
6898;Total male and female;Self-employed;36 Water collection and distribution;2020;0.0;0.0;0.0;0.0
6899;Total male and female;Self-employed;36 Water collection and distribution;2021;0.0;0.0;0.0;0.0
6900;Total male and female;Self-employed;36 Water collection and distribution;2022;0.0;0.0;0.0;0.0
6901;Total male and female;Self-employed;36 Water collection and distribution;2023;0.0;0.0;0.0;0.0
6902;Total male and female;Self-employed;37-39 Sewerage and waste treatment;1995;0.0;0.0;0.0;1.0
6903;Total male and female;Self-employed;37-39 Sewerage and waste treatment;1996;0.0;0.0;0.0;1.0
6904;Total male and female;Self-employed;37-39 Sewerage and waste treatment;1997;0.0;0.0;0.0;1.0
6905;Total male and female;Self-employed;37-39 Sewerage and waste treatment;1998;0.0;0.0;0.0;1.0
6906;Total male and female;Self-employed;37-39 Sewerage and waste treatment;1999;0.0;0.0;0.0;1.0
6907;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2000;0.0;0.0;0.0;1.0
6908;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2001;0.0;0.0;0.0;1.0
6909;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2002;0.0;0.0;0.0;1.0
6910;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2003;0.0;0.0;0.0;0.0
6911;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2004;0.0;0.0;0.0;0.0
6912;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2005;0.0;0.0;0.0;1.0
6913;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2006;0.0;0.0;0.0;1.0
6914;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2007;0.0;0.0;0.0;1.0
6915;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2008;0.0;0.0;0.0;1.0
6916;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2009;0.0;1.0;0.0;1.0
6917;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2010;0.0;1.0;0.0;1.0
6918;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2011;0.0;1.0;0.0;1.0
6919;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2012;0.0;1.0;0.0;1.0
6920;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2013;1.0;1.0;0.0;1.0
6921;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2014;1.0;1.0;0.0;1.0
6922;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2015;1.0;1.0;0.0;1.0
6923;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2016;1.0;1.0;1.0;1.0
6924;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2017;1.0;1.0;1.0;2.0
6925;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2018;1.0;1.0;1.0;2.0
6926;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2019;1.0;1.0;1.0;2.0
6927;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2020;1.0;1.0;1.0;2.0
6928;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2021;1.0;1.0;1.0;2.0
6929;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2022;1.0;1.0;1.0;2.0
6930;Total male and female;Self-employed;37-39 Sewerage and waste treatment;2023;1.0;1.0;1.0;2.0
6931;Total male and female;Self-employed;F Construction;1995;115.0;169.0;126.0;280.0
6932;Total male and female;Self-employed;F Construction;1996;118.0;171.0;131.0;298.0
6933;Total male and female;Self-employed;F Construction;1997;124.0;176.0;135.0;310.0
6934;Total male and female;Self-employed;F Construction;1998;122.0;171.0;132.0;303.0
6935;Total male and female;Self-employed;F Construction;1999;125.0;176.0;136.0;314.0
6936;Total male and female;Self-employed;F Construction;2000;125.0;171.0;131.0;307.0
6937;Total male and female;Self-employed;F Construction;2001;125.0;170.0;131.0;307.0
6938;Total male and female;Self-employed;F Construction;2002;126.0;169.0;127.0;302.0
6939;Total male and female;Self-employed;F Construction;2003;122.0;162.0;124.0;291.0
6940;Total male and female;Self-employed;F Construction;2004;127.0;167.0;127.0;300.0
6941;Total male and female;Self-employed;F Construction;2005;131.0;171.0;131.0;307.0
6942;Total male and female;Self-employed;F Construction;2006;135.0;176.0;134.0;314.0
6943;Total male and female;Self-employed;F Construction;2007;147.0;190.0;145.0;342.0
6944;Total male and female;Self-employed;F Construction;2008;153.0;198.0;151.0;348.0
6945;Total male and female;Self-employed;F Construction;2009;156.0;200.0;152.0;350.0
6946;Total male and female;Self-employed;F Construction;2010;145.0;185.0;141.0;322.0
6947;Total male and female;Self-employed;F Construction;2011;150.0;191.0;145.0;330.0
6948;Total male and female;Self-employed;F Construction;2012;151.0;191.0;145.0;324.0
6949;Total male and female;Self-employed;F Construction;2013;150.0;189.0;144.0;321.0
6950;Total male and female;Self-employed;F Construction;2014;156.0;194.0;149.0;332.0
6951;Total male and female;Self-employed;F Construction;2015;156.0;198.0;154.0;343.0
6952;Total male and female;Self-employed;F Construction;2016;160.0;203.0;162.0;363.0
6953;Total male and female;Self-employed;F Construction;2017;167.0;212.0;169.0;372.0
6954;Total male and female;Self-employed;F Construction;2018;179.0;227.0;179.0;399.0
6955;Total male and female;Self-employed;F Construction;2019;193.0;246.0;192.0;422.0
6956;Total male and female;Self-employed;F Construction;2020;198.0;246.0;186.0;425.0
6957;Total male and female;Self-employed;F Construction;2021;214.0;269.0;206.0;456.0
6958;Total male and female;Self-employed;F Construction;2022;234.0;292.0;224.0;499.0
6959;Total male and female;Self-employed;F Construction;2023;244.0;306.0;236.0;517.0
6960;Total male and female;Self-employed;41 Construction buildings, development;1995;60.0;107.0;75.0;158.0
6961;Total male and female;Self-employed;41 Construction buildings, development;1996;59.0;105.0;75.0;159.0
6962;Total male and female;Self-employed;41 Construction buildings, development;1997;62.0;106.0;76.0;164.0
6963;Total male and female;Self-employed;41 Construction buildings, development;1998;60.0;101.0;74.0;158.0
6964;Total male and female;Self-employed;41 Construction buildings, development;1999;60.0;103.0;76.0;165.0
6965;Total male and female;Self-employed;41 Construction buildings, development;2000;59.0;97.0;71.0;157.0
6966;Total male and female;Self-employed;41 Construction buildings, development;2001;58.0;95.0;69.0;152.0
6967;Total male and female;Self-employed;41 Construction buildings, development;2002;58.0;93.0;66.0;147.0
6968;Total male and female;Self-employed;41 Construction buildings, development;2003;54.0;87.0;63.0;138.0
6969;Total male and female;Self-employed;41 Construction buildings, development;2004;55.0;86.0;62.0;138.0
6970;Total male and female;Self-employed;41 Construction buildings, development;2005;56.0;88.0;63.0;141.0
6971;Total male and female;Self-employed;41 Construction buildings, development;2006;57.0;89.0;64.0;143.0
6972;Total male and female;Self-employed;41 Construction buildings, development;2007;61.0;94.0;68.0;152.0
6973;Total male and female;Self-employed;41 Construction buildings, development;2008;63.0;95.0;70.0;153.0
6974;Total male and female;Self-employed;41 Construction buildings, development;2009;63.0;94.0;69.0;151.0
6975;Total male and female;Self-employed;41 Construction buildings, development;2010;58.0;85.0;63.0;138.0
6976;Total male and female;Self-employed;41 Construction buildings, development;2011;61.0;88.0;65.0;142.0
6977;Total male and female;Self-employed;41 Construction buildings, development;2012;62.0;89.0;65.0;141.0
6978;Total male and female;Self-employed;41 Construction buildings, development;2013;62.0;87.0;64.0;139.0
6979;Total male and female;Self-employed;41 Construction buildings, development;2014;67.0;89.0;67.0;144.0
6980;Total male and female;Self-employed;41 Construction buildings, development;2015;68.0;94.0;74.0;154.0
6981;Total male and female;Self-employed;41 Construction buildings, development;2016;70.0;96.0;77.0;163.0
6982;Total male and female;Self-employed;41 Construction buildings, development;2017;74.0;102.0;82.0;169.0
6983;Total male and female;Self-employed;41 Construction buildings, development;2018;80.0;110.0;87.0;183.0
6984;Total male and female;Self-employed;41 Construction buildings, development;2019;87.0;120.0;94.0;196.0
6985;Total male and female;Self-employed;41 Construction buildings, development;2020;86.0;115.0;85.0;191.0
6986;Total male and female;Self-employed;41 Construction buildings, development;2021;94.0;127.0;95.0;205.0
6987;Total male and female;Self-employed;41 Construction buildings, development;2022;101.0;136.0;101.0;220.0
6988;Total male and female;Self-employed;41 Construction buildings, development;2023;105.0;142.0;106.0;227.0
6989;Total male and female;Self-employed;42 Civil engineering;1995;3.0;3.0;2.0;5.0
6990;Total male and female;Self-employed;42 Civil engineering;1996;3.0;3.0;2.0;6.0
6991;Total male and female;Self-employed;42 Civil engineering;1997;3.0;3.0;2.0;6.0
6992;Total male and female;Self-employed;42 Civil engineering;1998;3.0;3.0;3.0;6.0
6993;Total male and female;Self-employed;42 Civil engineering;1999;3.0;3.0;3.0;7.0
6994;Total male and female;Self-employed;42 Civil engineering;2000;4.0;4.0;3.0;7.0
6995;Total male and female;Self-employed;42 Civil engineering;2001;4.0;4.0;3.0;8.0
6996;Total male and female;Self-employed;42 Civil engineering;2002;4.0;4.0;3.0;8.0
6997;Total male and female;Self-employed;42 Civil engineering;2003;4.0;4.0;3.0;8.0
6998;Total male and female;Self-employed;42 Civil engineering;2004;4.0;4.0;3.0;8.0
6999;Total male and female;Self-employed;42 Civil engineering;2005;4.0;5.0;4.0;9.0
7000;Total male and female;Self-employed;42 Civil engineering;2006;4.0;5.0;4.0;9.0
7001;Total male and female;Self-employed;42 Civil engineering;2007;5.0;5.0;4.0;10.0
7002;Total male and female;Self-employed;42 Civil engineering;2008;5.0;6.0;5.0;11.0
7003;Total male and female;Self-employed;42 Civil engineering;2009;6.0;6.0;5.0;11.0
7004;Total male and female;Self-employed;42 Civil engineering;2010;5.0;6.0;5.0;11.0
7005;Total male and female;Self-employed;42 Civil engineering;2011;6.0;6.0;5.0;11.0
7006;Total male and female;Self-employed;42 Civil engineering;2012;6.0;6.0;5.0;11.0
7007;Total male and female;Self-employed;42 Civil engineering;2013;6.0;6.0;5.0;11.0
7008;Total male and female;Self-employed;42 Civil engineering;2014;6.0;7.0;5.0;12.0
7009;Total male and female;Self-employed;42 Civil engineering;2015;6.0;7.0;6.0;12.0
7010;Total male and female;Self-employed;42 Civil engineering;2016;6.0;7.0;6.0;13.0
7011;Total male and female;Self-employed;42 Civil engineering;2017;6.0;7.0;6.0;13.0
7012;Total male and female;Self-employed;42 Civil engineering;2018;7.0;8.0;6.0;14.0
7013;Total male and female;Self-employed;42 Civil engineering;2019;8.0;9.0;7.0;15.0
7014;Total male and female;Self-employed;42 Civil engineering;2020;8.0;10.0;8.0;17.0
7015;Total male and female;Self-employed;42 Civil engineering;2021;9.0;11.0;8.0;19.0
7016;Total male and female;Self-employed;42 Civil engineering;2022;11.0;13.0;10.0;23.0
7017;Total male and female;Self-employed;42 Civil engineering;2023;12.0;14.0;11.0;25.0
7018;Total male and female;Self-employed;43 Specialised construction activities;1995;52.0;59.0;49.0;117.0
7019;Total male and female;Self-employed;43 Specialised construction activities;1996;56.0;63.0;54.0;134.0
7020;Total male and female;Self-employed;43 Specialised construction activities;1997;60.0;67.0;56.0;140.0
7021;Total male and female;Self-employed;43 Specialised construction activities;1998;59.0;67.0;55.0;139.0
7022;Total male and female;Self-employed;43 Specialised construction activities;1999;61.0;70.0;57.0;142.0
7023;Total male and female;Self-employed;43 Specialised construction activities;2000;62.0;70.0;57.0;143.0
7024;Total male and female;Self-employed;43 Specialised construction activities;2001;64.0;72.0;59.0;147.0
7025;Total male and female;Self-employed;43 Specialised construction activities;2002;65.0;73.0;58.0;147.0
7026;Total male and female;Self-employed;43 Specialised construction activities;2003;64.0;71.0;58.0;145.0
7027;Total male and female;Self-employed;43 Specialised construction activities;2004;68.0;76.0;61.0;153.0
7028;Total male and female;Self-employed;43 Specialised construction activities;2005;70.0;79.0;63.0;157.0
7029;Total male and female;Self-employed;43 Specialised construction activities;2006;73.0;83.0;66.0;162.0
7030;Total male and female;Self-employed;43 Specialised construction activities;2007;80.0;91.0;72.0;179.0
7031;Total male and female;Self-employed;43 Specialised construction activities;2008;85.0;97.0;76.0;183.0
7032;Total male and female;Self-employed;43 Specialised construction activities;2009;88.0;100.0;79.0;188.0
7033;Total male and female;Self-employed;43 Specialised construction activities;2010;82.0;94.0;73.0;174.0
7034;Total male and female;Self-employed;43 Specialised construction activities;2011;84.0;96.0;75.0;177.0
7035;Total male and female;Self-employed;43 Specialised construction activities;2012;83.0;96.0;75.0;172.0
7036;Total male and female;Self-employed;43 Specialised construction activities;2013;82.0;95.0;74.0;170.0
7037;Total male and female;Self-employed;43 Specialised construction activities;2014;84.0;99.0;77.0;176.0
7038;Total male and female;Self-employed;43 Specialised construction activities;2015;82.0;97.0;75.0;177.0
7039;Total male and female;Self-employed;43 Specialised construction activities;2016;84.0;100.0;79.0;187.0
7040;Total male and female;Self-employed;43 Specialised construction activities;2017;87.0;103.0;82.0;190.0
7041;Total male and female;Self-employed;43 Specialised construction activities;2018;92.0;109.0;85.0;202.0
7042;Total male and female;Self-employed;43 Specialised construction activities;2019;99.0;117.0;91.0;211.0
7043;Total male and female;Self-employed;43 Specialised construction activities;2020;103.0;121.0;93.0;217.0
7044;Total male and female;Self-employed;43 Specialised construction activities;2021;110.0;131.0;103.0;232.0
7045;Total male and female;Self-employed;43 Specialised construction activities;2022;122.0;143.0;113.0;256.0
7046;Total male and female;Self-employed;43 Specialised construction activities;2023;127.0;150.0;118.0;265.0
7047;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;1995;296.0;354.0;268.0;754.0
7048;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;1996;304.0;364.0;271.0;776.0
7049;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;1997;297.0;349.0;270.0;735.0
7050;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;1998;285.0;343.0;260.0;726.0
7051;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;1999;275.0;331.0;247.0;705.0
7052;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2000;280.0;338.0;249.0;692.0
7053;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2001;291.0;344.0;251.0;687.0
7054;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2002;287.0;338.0;247.0;665.0
