ID;Gebieden;Beroepsklasse;Positie;Gezinshoofden_1;MeerDan2PersonenPerVertrek_2;Pagina_3
7248;"Overijssel;   5.001 -  10.000 inwoners"; 6. Hout-, kurk- en stroobewerking;C: Leiding of controle;8.0;5.0;WS140
7249;"Overijssel;   5.001 -  10.000 inwoners"; 6. Hout-, kurk- en stroobewerking;D: Werklieden;138.0;93.0;WS140
7250;"Overijssel;   5.001 -  10.000 inwoners"; 7. Kleeding en reiniging;Totaal;306.0;128.0;WS140
7251;"Overijssel;   5.001 -  10.000 inwoners"; 7. Kleeding en reiniging;A: Hoofd, voor eigen rekening;222.0;76.0;WS140
7252;"Overijssel;   5.001 -  10.000 inwoners"; 7. Kleeding en reiniging;B: Hoofd, voor rekening van een ander;1.0;0.0;WS140
7253;"Overijssel;   5.001 -  10.000 inwoners"; 7. Kleeding en reiniging;C: Leiding of controle;8.0;2.0;WS140
7254;"Overijssel;   5.001 -  10.000 inwoners"; 7. Kleeding en reiniging;D: Werklieden;75.0;50.0;WS140
7255;"Overijssel;   5.001 -  10.000 inwoners"; 8. Kunstnijverheid;Totaal;0.0;0.0;WS140
7256;"Overijssel;   5.001 -  10.000 inwoners"; 8. Kunstnijverheid;A: Hoofd, voor eigen rekening;0.0;0.0;WS140
7257;"Overijssel;   5.001 -  10.000 inwoners"; 8. Kunstnijverheid;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7258;"Overijssel;   5.001 -  10.000 inwoners"; 8. Kunstnijverheid;C: Leiding of controle;0.0;0.0;WS140
7259;"Overijssel;   5.001 -  10.000 inwoners"; 8. Kunstnijverheid;D: Werklieden;0.0;0.0;WS140
7260;"Overijssel;   5.001 -  10.000 inwoners"; 9. Leder, wasdoek, caoutchouc;Totaal;193.0;98.0;WS140
7261;"Overijssel;   5.001 -  10.000 inwoners"; 9. Leder, wasdoek, caoutchouc;A: Hoofd, voor eigen rekening;145.0;69.0;WS140
7262;"Overijssel;   5.001 -  10.000 inwoners"; 9. Leder, wasdoek, caoutchouc;B: Hoofd, voor rekening van een ander;1.0;0.0;WS140
7263;"Overijssel;   5.001 -  10.000 inwoners"; 9. Leder, wasdoek, caoutchouc;C: Leiding of controle;0.0;0.0;WS140
7264;"Overijssel;   5.001 -  10.000 inwoners"; 9. Leder, wasdoek, caoutchouc;D: Werklieden;47.0;29.0;WS140
7265;"Overijssel;   5.001 -  10.000 inwoners";10. Oer, steenkolen, turf;Totaal;586.0;488.0;WS140
7266;"Overijssel;   5.001 -  10.000 inwoners";10. Oer, steenkolen, turf;A: Hoofd, voor eigen rekening;122.0;71.0;WS140
7267;"Overijssel;   5.001 -  10.000 inwoners";10. Oer, steenkolen, turf;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7268;"Overijssel;   5.001 -  10.000 inwoners";10. Oer, steenkolen, turf;C: Leiding of controle;12.0;9.0;WS140
7269;"Overijssel;   5.001 -  10.000 inwoners";10. Oer, steenkolen, turf;D: Werklieden;452.0;408.0;WS140
7270;"Overijssel;   5.001 -  10.000 inwoners";11. Metalen (bewerking van);Totaal;158.0;72.0;WS140
7271;"Overijssel;   5.001 -  10.000 inwoners";11. Metalen (bewerking van);A: Hoofd, voor eigen rekening;138.0;62.0;WS140
7272;"Overijssel;   5.001 -  10.000 inwoners";11. Metalen (bewerking van);B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7273;"Overijssel;   5.001 -  10.000 inwoners";11. Metalen (bewerking van);C: Leiding of controle;1.0;1.0;WS140
7274;"Overijssel;   5.001 -  10.000 inwoners";11. Metalen (bewerking van);D: Werklieden;19.0;9.0;WS140
7275;"Overijssel;   5.001 -  10.000 inwoners";12. Stoom- en andere werktuigen;Totaal;53.0;28.0;WS140
7276;"Overijssel;   5.001 -  10.000 inwoners";12. Stoom- en andere werktuigen;A: Hoofd, voor eigen rekening;22.0;12.0;WS140
7277;"Overijssel;   5.001 -  10.000 inwoners";12. Stoom- en andere werktuigen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7278;"Overijssel;   5.001 -  10.000 inwoners";12. Stoom- en andere werktuigen;C: Leiding of controle;4.0;2.0;WS140
7279;"Overijssel;   5.001 -  10.000 inwoners";12. Stoom- en andere werktuigen;D: Werklieden;27.0;14.0;WS140
7280;"Overijssel;   5.001 -  10.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;Totaal;55.0;33.0;WS140
7281;"Overijssel;   5.001 -  10.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;A: Hoofd, voor eigen rekening;34.0;17.0;WS140
7282;"Overijssel;   5.001 -  10.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7283;"Overijssel;   5.001 -  10.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;C: Leiding of controle;1.0;0.0;WS140
7284;"Overijssel;   5.001 -  10.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;D: Werklieden;20.0;16.0;WS140
7285;"Overijssel;   5.001 -  10.000 inwoners";14. Papier;Totaal;4.0;0.0;WS140
7286;"Overijssel;   5.001 -  10.000 inwoners";14. Papier;A: Hoofd, voor eigen rekening;1.0;0.0;WS140
7287;"Overijssel;   5.001 -  10.000 inwoners";14. Papier;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7288;"Overijssel;   5.001 -  10.000 inwoners";14. Papier;C: Leiding of controle;1.0;0.0;WS140
7289;"Overijssel;   5.001 -  10.000 inwoners";14. Papier;D: Werklieden;2.0;0.0;WS140
7290;"Overijssel;   5.001 -  10.000 inwoners";15. Textiele nijverheid;Totaal;2326.0;1137.0;WS140
7291;"Overijssel;   5.001 -  10.000 inwoners";15. Textiele nijverheid;A: Hoofd, voor eigen rekening;65.0;18.0;WS140
7292;"Overijssel;   5.001 -  10.000 inwoners";15. Textiele nijverheid;B: Hoofd, voor rekening van een ander;6.0;1.0;WS140
7293;"Overijssel;   5.001 -  10.000 inwoners";15. Textiele nijverheid;C: Leiding of controle;134.0;44.0;WS140
7294;"Overijssel;   5.001 -  10.000 inwoners";15. Textiele nijverheid;D: Werklieden;2121.0;1074.0;WS140
7295;"Overijssel;   5.001 -  10.000 inwoners";16. Gas en electriciteit;Totaal;15.0;10.0;WS140
7296;"Overijssel;   5.001 -  10.000 inwoners";16. Gas en electriciteit;A: Hoofd, voor eigen rekening;1.0;0.0;WS140
7297;"Overijssel;   5.001 -  10.000 inwoners";16. Gas en electriciteit;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7298;"Overijssel;   5.001 -  10.000 inwoners";16. Gas en electriciteit;C: Leiding of controle;2.0;1.0;WS140
7299;"Overijssel;   5.001 -  10.000 inwoners";16. Gas en electriciteit;D: Werklieden;12.0;9.0;WS140
7300;"Overijssel;   5.001 -  10.000 inwoners";17. Voedings- en genotmiddelen;Totaal;640.0;277.0;WS140
7301;"Overijssel;   5.001 -  10.000 inwoners";17. Voedings- en genotmiddelen;A: Hoofd, voor eigen rekening;428.0;162.0;WS140
7302;"Overijssel;   5.001 -  10.000 inwoners";17. Voedings- en genotmiddelen;B: Hoofd, voor rekening van een ander;13.0;2.0;WS140
7303;"Overijssel;   5.001 -  10.000 inwoners";17. Voedings- en genotmiddelen;C: Leiding of controle;24.0;11.0;WS140
7304;"Overijssel;   5.001 -  10.000 inwoners";17. Voedings- en genotmiddelen;D: Werklieden;175.0;102.0;WS140
7305;"Overijssel;   5.001 -  10.000 inwoners";18. Landbouwbedrijven;Totaal;10219.0;6422.0;WS140
7306;"Overijssel;   5.001 -  10.000 inwoners";18. Landbouwbedrijven;A: Hoofd, voor eigen rekening;8359.0;5034.0;WS140
7307;"Overijssel;   5.001 -  10.000 inwoners";18. Landbouwbedrijven;B: Hoofd, voor rekening van een ander;22.0;12.0;WS140
7308;"Overijssel;   5.001 -  10.000 inwoners";18. Landbouwbedrijven;C: Leiding of controle;19.0;11.0;WS140
7309;"Overijssel;   5.001 -  10.000 inwoners";18. Landbouwbedrijven;D: Werklieden;1819.0;1365.0;WS140
7310;"Overijssel;   5.001 -  10.000 inwoners";19. Visscherij en jacht;Totaal;51.0;43.0;WS140
7311;"Overijssel;   5.001 -  10.000 inwoners";19. Visscherij en jacht;A: Hoofd, voor eigen rekening;50.0;42.0;WS140
7312;"Overijssel;   5.001 -  10.000 inwoners";19. Visscherij en jacht;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7313;"Overijssel;   5.001 -  10.000 inwoners";19. Visscherij en jacht;C: Leiding of controle;0.0;0.0;WS140
7314;"Overijssel;   5.001 -  10.000 inwoners";19. Visscherij en jacht;D: Werklieden;1.0;1.0;WS140
7315;"Overijssel;   5.001 -  10.000 inwoners";20. Warenhandel;Totaal;948.0;398.0;WS140
7316;"Overijssel;   5.001 -  10.000 inwoners";20. Warenhandel;A: Hoofd, voor eigen rekening;784.0;312.0;WS140
7317;"Overijssel;   5.001 -  10.000 inwoners";20. Warenhandel;B: Hoofd, voor rekening van een ander;11.0;7.0;WS140
7318;"Overijssel;   5.001 -  10.000 inwoners";20. Warenhandel;C: Leiding of controle;30.0;9.0;WS140
7319;"Overijssel;   5.001 -  10.000 inwoners";20. Warenhandel;D: Werklieden;123.0;70.0;WS140
7320;"Overijssel;   5.001 -  10.000 inwoners";21. Verkeerswezen;Totaal;758.0;361.0;WS140
7321;"Overijssel;   5.001 -  10.000 inwoners";21. Verkeerswezen;A: Hoofd, voor eigen rekening;313.0;132.0;WS140
7322;"Overijssel;   5.001 -  10.000 inwoners";21. Verkeerswezen;B: Hoofd, voor rekening van een ander;26.0;5.0;WS140
7323;"Overijssel;   5.001 -  10.000 inwoners";21. Verkeerswezen;C: Leiding of controle;103.0;37.0;WS140
7324;"Overijssel;   5.001 -  10.000 inwoners";21. Verkeerswezen;D: Werklieden;316.0;187.0;WS140
7325;"Overijssel;   5.001 -  10.000 inwoners";22. Crediet en bankwezen;Totaal;9.0;2.0;WS140
7326;"Overijssel;   5.001 -  10.000 inwoners";22. Crediet en bankwezen;A: Hoofd, voor eigen rekening;4.0;0.0;WS140
7327;"Overijssel;   5.001 -  10.000 inwoners";22. Crediet en bankwezen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7328;"Overijssel;   5.001 -  10.000 inwoners";22. Crediet en bankwezen;C: Leiding of controle;3.0;0.0;WS140
7329;"Overijssel;   5.001 -  10.000 inwoners";22. Crediet en bankwezen;D: Werklieden;2.0;2.0;WS140
7330;"Overijssel;   5.001 -  10.000 inwoners";23. Verzekeringswezen;Totaal;5.0;0.0;WS140
7331;"Overijssel;   5.001 -  10.000 inwoners";23. Verzekeringswezen;A: Hoofd, voor eigen rekening;0.0;0.0;WS140
7332;"Overijssel;   5.001 -  10.000 inwoners";23. Verzekeringswezen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7333;"Overijssel;   5.001 -  10.000 inwoners";23. Verzekeringswezen;C: Leiding of controle;5.0;0.0;WS140
7334;"Overijssel;   5.001 -  10.000 inwoners";23. Verzekeringswezen;D: Werklieden;0.0;0.0;WS140
7335;"Overijssel;   5.001 -  10.000 inwoners";24. Vrije beroepen;Totaal;52.0;4.0;WS164
7336;"Overijssel;   5.001 -  10.000 inwoners";24. Vrije beroepen;A: Hoofd, voor eigen rekening;;;     
7337;"Overijssel;   5.001 -  10.000 inwoners";24. Vrije beroepen;B: Hoofd, voor rekening van een ander;;;     
7338;"Overijssel;   5.001 -  10.000 inwoners";24. Vrije beroepen;C: Leiding of controle;;;     
7339;"Overijssel;   5.001 -  10.000 inwoners";24. Vrije beroepen;D: Werklieden;;;     
7340;"Overijssel;   5.001 -  10.000 inwoners";25. Onderwijs;Totaal;16.0;0.0;WS164
7341;"Overijssel;   5.001 -  10.000 inwoners";25. Onderwijs;A: Hoofd, voor eigen rekening;;;     
7342;"Overijssel;   5.001 -  10.000 inwoners";25. Onderwijs;B: Hoofd, voor rekening van een ander;;;     
7343;"Overijssel;   5.001 -  10.000 inwoners";25. Onderwijs;C: Leiding of controle;;;     
7344;"Overijssel;   5.001 -  10.000 inwoners";25. Onderwijs;D: Werklieden;;;     
7345;"Overijssel;   5.001 -  10.000 inwoners";26. Verpleging;Totaal;23.0;6.0;WS164
7346;"Overijssel;   5.001 -  10.000 inwoners";26. Verpleging;A: Hoofd, voor eigen rekening;;;     
7347;"Overijssel;   5.001 -  10.000 inwoners";26. Verpleging;B: Hoofd, voor rekening van een ander;;;     
7348;"Overijssel;   5.001 -  10.000 inwoners";26. Verpleging;C: Leiding of controle;;;     
7349;"Overijssel;   5.001 -  10.000 inwoners";26. Verpleging;D: Werklieden;;;     
7350;"Overijssel;   5.001 -  10.000 inwoners";27. Huis- en stalbedienden;Totaal;90.0;48.0;WS164
7351;"Overijssel;   5.001 -  10.000 inwoners";27. Huis- en stalbedienden;A: Hoofd, voor eigen rekening;;;     
7352;"Overijssel;   5.001 -  10.000 inwoners";27. Huis- en stalbedienden;B: Hoofd, voor rekening van een ander;;;     
7353;"Overijssel;   5.001 -  10.000 inwoners";27. Huis- en stalbedienden;C: Leiding of controle;;;     
7354;"Overijssel;   5.001 -  10.000 inwoners";27. Huis- en stalbedienden;D: Werklieden;;;     
7355;"Overijssel;   5.001 -  10.000 inwoners";28. Losse werklieden;Totaal;159.0;134.0;WS164
7356;"Overijssel;   5.001 -  10.000 inwoners";28. Losse werklieden;A: Hoofd, voor eigen rekening;;;     
7357;"Overijssel;   5.001 -  10.000 inwoners";28. Losse werklieden;B: Hoofd, voor rekening van een ander;;;     
7358;"Overijssel;   5.001 -  10.000 inwoners";28. Losse werklieden;C: Leiding of controle;;;     
7359;"Overijssel;   5.001 -  10.000 inwoners";28. Losse werklieden;D: Werklieden;;;     
7360;"Overijssel;   5.001 -  10.000 inwoners";29. In dienst van den staat;Totaal;106.0;25.0;WS164
7361;"Overijssel;   5.001 -  10.000 inwoners";29. In dienst van den staat;A: Hoofd, voor eigen rekening;;;     
7362;"Overijssel;   5.001 -  10.000 inwoners";29. In dienst van den staat;B: Hoofd, voor rekening van een ander;;;     
7363;"Overijssel;   5.001 -  10.000 inwoners";29. In dienst van den staat;C: Leiding of controle;;;     
7364;"Overijssel;   5.001 -  10.000 inwoners";29. In dienst van den staat;D: Werklieden;;;     
7365;"Overijssel;   5.001 -  10.000 inwoners";30. In dienst van eene provincie;Totaal;3.0;1.0;WS164
7366;"Overijssel;   5.001 -  10.000 inwoners";30. In dienst van eene provincie;A: Hoofd, voor eigen rekening;;;     
7367;"Overijssel;   5.001 -  10.000 inwoners";30. In dienst van eene provincie;B: Hoofd, voor rekening van een ander;;;     
7368;"Overijssel;   5.001 -  10.000 inwoners";30. In dienst van eene provincie;C: Leiding of controle;;;     
7369;"Overijssel;   5.001 -  10.000 inwoners";30. In dienst van eene provincie;D: Werklieden;;;     
7370;"Overijssel;   5.001 -  10.000 inwoners";31. In dienst van eene gemeente;Totaal;221.0;27.0;WS164
7371;"Overijssel;   5.001 -  10.000 inwoners";31. In dienst van eene gemeente;A: Hoofd, voor eigen rekening;;;     
7372;"Overijssel;   5.001 -  10.000 inwoners";31. In dienst van eene gemeente;B: Hoofd, voor rekening van een ander;;;     
7373;"Overijssel;   5.001 -  10.000 inwoners";31. In dienst van eene gemeente;C: Leiding of controle;;;     
7374;"Overijssel;   5.001 -  10.000 inwoners";31. In dienst van eene gemeente;D: Werklieden;;;     
7375;"Overijssel;   5.001 -  10.000 inwoners";32. In dienst van een waterschap;Totaal;8.0;2.0;WS164
7376;"Overijssel;   5.001 -  10.000 inwoners";32. In dienst van een waterschap;A: Hoofd, voor eigen rekening;;;     
7377;"Overijssel;   5.001 -  10.000 inwoners";32. In dienst van een waterschap;B: Hoofd, voor rekening van een ander;;;     
7378;"Overijssel;   5.001 -  10.000 inwoners";32. In dienst van een waterschap;C: Leiding of controle;;;     
7379;"Overijssel;   5.001 -  10.000 inwoners";32. In dienst van een waterschap;D: Werklieden;;;     
7380;"Overijssel;   5.001 -  10.000 inwoners";33. In dienst van een kerkgenootschap;Totaal;81.0;0.0;WS164
7381;"Overijssel;   5.001 -  10.000 inwoners";33. In dienst van een kerkgenootschap;A: Hoofd, voor eigen rekening;;;     
7382;"Overijssel;   5.001 -  10.000 inwoners";33. In dienst van een kerkgenootschap;B: Hoofd, voor rekening van een ander;;;     
7383;"Overijssel;   5.001 -  10.000 inwoners";33. In dienst van een kerkgenootschap;C: Leiding of controle;;;     
7384;"Overijssel;   5.001 -  10.000 inwoners";33. In dienst van een kerkgenootschap;D: Werklieden;;;     
7385;"Overijssel;   5.001 -  10.000 inwoners";34. Gepensioneerden;Totaal;18.0;4.0;WS164
7386;"Overijssel;   5.001 -  10.000 inwoners";34. Gepensioneerden;A: Hoofd, voor eigen rekening;;;     
7387;"Overijssel;   5.001 -  10.000 inwoners";34. Gepensioneerden;B: Hoofd, voor rekening van een ander;;;     
7388;"Overijssel;   5.001 -  10.000 inwoners";34. Gepensioneerden;C: Leiding of controle;;;     
7389;"Overijssel;   5.001 -  10.000 inwoners";34. Gepensioneerden;D: Werklieden;;;     
7390;"Overijssel;   5.001 -  10.000 inwoners";35. Beroep onbekend;Totaal;0.0;0.0;WS164
7391;"Overijssel;   5.001 -  10.000 inwoners";35. Beroep onbekend;A: Hoofd, voor eigen rekening;;;     
7392;"Overijssel;   5.001 -  10.000 inwoners";35. Beroep onbekend;B: Hoofd, voor rekening van een ander;;;     
7393;"Overijssel;   5.001 -  10.000 inwoners";35. Beroep onbekend;C: Leiding of controle;;;     
7394;"Overijssel;   5.001 -  10.000 inwoners";35. Beroep onbekend;D: Werklieden;;;     
7395;"Overijssel;   5.001 -  10.000 inwoners";36. Zonder beroep;Totaal;1417.0;552.0;WS164
7396;"Overijssel;   5.001 -  10.000 inwoners";36. Zonder beroep;A: Hoofd, voor eigen rekening;;;     
7397;"Overijssel;   5.001 -  10.000 inwoners";36. Zonder beroep;B: Hoofd, voor rekening van een ander;;;     
7398;"Overijssel;   5.001 -  10.000 inwoners";36. Zonder beroep;C: Leiding of controle;;;     
7399;"Overijssel;   5.001 -  10.000 inwoners";36. Zonder beroep;D: Werklieden;;;     
7400;"Overijssel;  10.001 -  20.000 inwoners";Totaal van alle beroepsklassen;Totaal;10392.0;4478.0;WS164
7401;"Overijssel;  10.001 -  20.000 inwoners";Totaal van alle beroepsklassen;A: Hoofd, voor eigen rekening;;;     
7402;"Overijssel;  10.001 -  20.000 inwoners";Totaal van alle beroepsklassen;B: Hoofd, voor rekening van een ander;;;     
7403;"Overijssel;  10.001 -  20.000 inwoners";Totaal van alle beroepsklassen;C: Leiding of controle;;;     
7404;"Overijssel;  10.001 -  20.000 inwoners";Totaal van alle beroepsklassen;D: Werklieden;;;     
7405;"Overijssel;  10.001 -  20.000 inwoners"; 1. Aardewerk, glas, kalk;Totaal;66.0;29.0;WS140
7406;"Overijssel;  10.001 -  20.000 inwoners"; 1. Aardewerk, glas, kalk;A: Hoofd, voor eigen rekening;11.0;1.0;WS140
7407;"Overijssel;  10.001 -  20.000 inwoners"; 1. Aardewerk, glas, kalk;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7408;"Overijssel;  10.001 -  20.000 inwoners"; 1. Aardewerk, glas, kalk;C: Leiding of controle;4.0;2.0;WS140
7409;"Overijssel;  10.001 -  20.000 inwoners"; 1. Aardewerk, glas, kalk;D: Werklieden;51.0;26.0;WS140
7410;"Overijssel;  10.001 -  20.000 inwoners"; 2. Diamant;Totaal;0.0;0.0;WS140
7411;"Overijssel;  10.001 -  20.000 inwoners"; 2. Diamant;A: Hoofd, voor eigen rekening;0.0;0.0;WS140
7412;"Overijssel;  10.001 -  20.000 inwoners"; 2. Diamant;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7413;"Overijssel;  10.001 -  20.000 inwoners"; 2. Diamant;C: Leiding of controle;0.0;0.0;WS140
7414;"Overijssel;  10.001 -  20.000 inwoners"; 2. Diamant;D: Werklieden;0.0;0.0;WS140
7415;"Overijssel;  10.001 -  20.000 inwoners"; 3. Boek- en steendruk;Totaal;41.0;7.0;WS140
7416;"Overijssel;  10.001 -  20.000 inwoners"; 3. Boek- en steendruk;A: Hoofd, voor eigen rekening;15.0;1.0;WS140
7417;"Overijssel;  10.001 -  20.000 inwoners"; 3. Boek- en steendruk;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7418;"Overijssel;  10.001 -  20.000 inwoners"; 3. Boek- en steendruk;C: Leiding of controle;12.0;2.0;WS140
7419;"Overijssel;  10.001 -  20.000 inwoners"; 3. Boek- en steendruk;D: Werklieden;14.0;4.0;WS140
7420;"Overijssel;  10.001 -  20.000 inwoners"; 4. Bouwbedrijven;Totaal;881.0;394.0;WS140
7421;"Overijssel;  10.001 -  20.000 inwoners"; 4. Bouwbedrijven;A: Hoofd, voor eigen rekening;286.0;96.0;WS140
7422;"Overijssel;  10.001 -  20.000 inwoners"; 4. Bouwbedrijven;B: Hoofd, voor rekening van een ander;3.0;0.0;WS140
7423;"Overijssel;  10.001 -  20.000 inwoners"; 4. Bouwbedrijven;C: Leiding of controle;25.0;4.0;WS140
7424;"Overijssel;  10.001 -  20.000 inwoners"; 4. Bouwbedrijven;D: Werklieden;567.0;294.0;WS140
7425;"Overijssel;  10.001 -  20.000 inwoners"; 5. Chemische nijverheid;Totaal;23.0;4.0;WS140
7426;"Overijssel;  10.001 -  20.000 inwoners"; 5. Chemische nijverheid;A: Hoofd, voor eigen rekening;11.0;0.0;WS140
7427;"Overijssel;  10.001 -  20.000 inwoners"; 5. Chemische nijverheid;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7428;"Overijssel;  10.001 -  20.000 inwoners"; 5. Chemische nijverheid;C: Leiding of controle;4.0;0.0;WS140
7429;"Overijssel;  10.001 -  20.000 inwoners"; 5. Chemische nijverheid;D: Werklieden;8.0;4.0;WS140
7430;"Overijssel;  10.001 -  20.000 inwoners"; 6. Hout-, kurk- en stroobewerking;Totaal;193.0;86.0;WS140
7431;"Overijssel;  10.001 -  20.000 inwoners"; 6. Hout-, kurk- en stroobewerking;A: Hoofd, voor eigen rekening;88.0;37.0;WS140
7432;"Overijssel;  10.001 -  20.000 inwoners"; 6. Hout-, kurk- en stroobewerking;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7433;"Overijssel;  10.001 -  20.000 inwoners"; 6. Hout-, kurk- en stroobewerking;C: Leiding of controle;12.0;2.0;WS140
7434;"Overijssel;  10.001 -  20.000 inwoners"; 6. Hout-, kurk- en stroobewerking;D: Werklieden;93.0;47.0;WS140
7435;"Overijssel;  10.001 -  20.000 inwoners"; 7. Kleeding en reiniging;Totaal;354.0;127.0;WS140
7436;"Overijssel;  10.001 -  20.000 inwoners"; 7. Kleeding en reiniging;A: Hoofd, voor eigen rekening;186.0;55.0;WS140
7437;"Overijssel;  10.001 -  20.000 inwoners"; 7. Kleeding en reiniging;B: Hoofd, voor rekening van een ander;5.0;0.0;WS140
7438;"Overijssel;  10.001 -  20.000 inwoners"; 7. Kleeding en reiniging;C: Leiding of controle;20.0;4.0;WS140
7439;"Overijssel;  10.001 -  20.000 inwoners"; 7. Kleeding en reiniging;D: Werklieden;143.0;68.0;WS140
7440;"Overijssel;  10.001 -  20.000 inwoners"; 8. Kunstnijverheid;Totaal;3.0;2.0;WS140
7441;"Overijssel;  10.001 -  20.000 inwoners"; 8. Kunstnijverheid;A: Hoofd, voor eigen rekening;2.0;2.0;WS140
7442;"Overijssel;  10.001 -  20.000 inwoners"; 8. Kunstnijverheid;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7443;"Overijssel;  10.001 -  20.000 inwoners"; 8. Kunstnijverheid;C: Leiding of controle;0.0;0.0;WS140
7444;"Overijssel;  10.001 -  20.000 inwoners"; 8. Kunstnijverheid;D: Werklieden;1.0;0.0;WS140
7445;"Overijssel;  10.001 -  20.000 inwoners"; 9. Leder, wasdoek, caoutchouc;Totaal;129.0;51.0;WS140
7446;"Overijssel;  10.001 -  20.000 inwoners"; 9. Leder, wasdoek, caoutchouc;A: Hoofd, voor eigen rekening;119.0;47.0;WS140
7447;"Overijssel;  10.001 -  20.000 inwoners"; 9. Leder, wasdoek, caoutchouc;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7448;"Overijssel;  10.001 -  20.000 inwoners"; 9. Leder, wasdoek, caoutchouc;C: Leiding of controle;1.0;0.0;WS140
7449;"Overijssel;  10.001 -  20.000 inwoners"; 9. Leder, wasdoek, caoutchouc;D: Werklieden;9.0;4.0;WS140
7450;"Overijssel;  10.001 -  20.000 inwoners";10. Oer, steenkolen, turf;Totaal;15.0;9.0;WS140
7451;"Overijssel;  10.001 -  20.000 inwoners";10. Oer, steenkolen, turf;A: Hoofd, voor eigen rekening;2.0;0.0;WS140
7452;"Overijssel;  10.001 -  20.000 inwoners";10. Oer, steenkolen, turf;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7453;"Overijssel;  10.001 -  20.000 inwoners";10. Oer, steenkolen, turf;C: Leiding of controle;3.0;1.0;WS140
7454;"Overijssel;  10.001 -  20.000 inwoners";10. Oer, steenkolen, turf;D: Werklieden;10.0;8.0;WS140
7455;"Overijssel;  10.001 -  20.000 inwoners";11. Metalen (bewerking van);Totaal;327.0;139.0;WS140
7456;"Overijssel;  10.001 -  20.000 inwoners";11. Metalen (bewerking van);A: Hoofd, voor eigen rekening;79.0;26.0;WS140
7457;"Overijssel;  10.001 -  20.000 inwoners";11. Metalen (bewerking van);B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7458;"Overijssel;  10.001 -  20.000 inwoners";11. Metalen (bewerking van);C: Leiding of controle;15.0;2.0;WS140
7459;"Overijssel;  10.001 -  20.000 inwoners";11. Metalen (bewerking van);D: Werklieden;233.0;111.0;WS140
7460;"Overijssel;  10.001 -  20.000 inwoners";12. Stoom- en andere werktuigen;Totaal;400.0;111.0;WS140
7461;"Overijssel;  10.001 -  20.000 inwoners";12. Stoom- en andere werktuigen;A: Hoofd, voor eigen rekening;17.0;1.0;WS140
7462;"Overijssel;  10.001 -  20.000 inwoners";12. Stoom- en andere werktuigen;B: Hoofd, voor rekening van een ander;1.0;0.0;WS140
7463;"Overijssel;  10.001 -  20.000 inwoners";12. Stoom- en andere werktuigen;C: Leiding of controle;47.0;3.0;WS140
7464;"Overijssel;  10.001 -  20.000 inwoners";12. Stoom- en andere werktuigen;D: Werklieden;335.0;107.0;WS140
7465;"Overijssel;  10.001 -  20.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;Totaal;50.0;30.0;WS140
7466;"Overijssel;  10.001 -  20.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;A: Hoofd, voor eigen rekening;19.0;8.0;WS140
7467;"Overijssel;  10.001 -  20.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7468;"Overijssel;  10.001 -  20.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;C: Leiding of controle;0.0;0.0;WS140
7469;"Overijssel;  10.001 -  20.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;D: Werklieden;31.0;22.0;WS140
7470;"Overijssel;  10.001 -  20.000 inwoners";14. Papier;Totaal;24.0;14.0;WS140
7471;"Overijssel;  10.001 -  20.000 inwoners";14. Papier;A: Hoofd, voor eigen rekening;8.0;1.0;WS140
7472;"Overijssel;  10.001 -  20.000 inwoners";14. Papier;B: Hoofd, voor rekening van een ander;0.0;0.0;WS140
7473;"Overijssel;  10.001 -  20.000 inwoners";14. Papier;C: Leiding of controle;1.0;0.0;WS140
7474;"Overijssel;  10.001 -  20.000 inwoners";14. Papier;D: Werklieden;15.0;13.0;WS140
