ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingVTV;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
8199;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.12 Persoonlijkheidsstoornissen;2022;0.0;0.0;0.0;0.0;;;
8200;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.13 Gedragsstoornissen;2013;;;;;;;
8201;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.13 Gedragsstoornissen;2014;;;;;;;
8202;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.13 Gedragsstoornissen;2015;0.0;0.0;0.0;0.0;;;
8203;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.13 Gedragsstoornissen;2016;0.0;0.0;0.0;0.0;;;
8204;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.13 Gedragsstoornissen;2017;5.0;0.0;5.0;0.0;;;
8205;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.13 Gedragsstoornissen;2018;0.0;0.0;0.0;0.0;;;
8206;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.13 Gedragsstoornissen;2019;0.0;0.0;0.0;0.0;;;
8207;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.13 Gedragsstoornissen;2020;0.0;0.0;0.0;0.0;;;
8208;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.13 Gedragsstoornissen;2021;5.0;0.0;5.0;0.0;;;
8209;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.13 Gedragsstoornissen;2022;0.0;0.0;0.0;0.0;;;
8210;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.14 ADHD;2013;;;;;;;
8211;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.14 ADHD;2014;;;;;;;
8212;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.14 ADHD;2015;0.0;0.0;0.0;0.0;;;
8213;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.14 ADHD;2016;0.0;0.0;0.0;0.0;;;
8214;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.14 ADHD;2017;0.0;0.0;0.0;0.0;;;
8215;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.14 ADHD;2018;0.0;0.0;0.0;0.0;;;
8216;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.14 ADHD;2019;0.0;0.0;0.0;0.0;;;
8217;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.14 ADHD;2020;0.0;0.0;0.0;0.0;;;
8218;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.14 ADHD;2021;0.0;0.0;0.0;0.0;;;
8219;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.14 ADHD;2022;0.0;0.0;0.0;0.0;;;
8220;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.15 Verstandelijke beperking;2013;;;;;;;
8221;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.15 Verstandelijke beperking;2014;;;;;;;
8222;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.15 Verstandelijke beperking;2015;0.0;0.0;0.0;0.0;;;
8223;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.15 Verstandelijke beperking;2016;0.0;0.0;0.0;0.0;;;
8224;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.15 Verstandelijke beperking;2017;0.0;0.0;0.0;0.0;;;
8225;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.15 Verstandelijke beperking;2018;0.0;0.0;0.0;0.0;;;
8226;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.15 Verstandelijke beperking;2019;0.0;0.0;0.0;0.0;;;
8227;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.15 Verstandelijke beperking;2020;0.0;0.0;0.0;0.0;;;
8228;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.15 Verstandelijke beperking;2021;0.0;0.0;0.0;0.0;;;
8229;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.15 Verstandelijke beperking;2022;0.0;0.0;0.0;0.0;;;
8230;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.16 Overige psychische stoornissen;2013;;;;;;;
8231;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.16 Overige psychische stoornissen;2014;;;;;;;
8232;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.16 Overige psychische stoornissen;2015;160.0;0.1;155.0;0.1;;;
8233;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.16 Overige psychische stoornissen;2016;195.0;0.1;190.0;0.1;;;
8234;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.16 Overige psychische stoornissen;2017;205.0;0.1;205.0;0.1;;;
8235;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.16 Overige psychische stoornissen;2018;210.0;0.1;205.0;0.1;;;
8236;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.16 Overige psychische stoornissen;2019;240.0;0.1;235.0;0.1;;;
8237;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.16 Overige psychische stoornissen;2020;220.0;0.1;215.0;0.1;;;
8238;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.16 Overige psychische stoornissen;2021;225.0;0.1;220.0;0.1;;;
8239;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;5.16 Overige psychische stoornissen;2022;240.0;0.1;235.0;0.1;;;
8240;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6 Totaal ziekten van zenuwstelsel;2013;;;;;;;
8241;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6 Totaal ziekten van zenuwstelsel;2014;;;;;;;
8242;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6 Totaal ziekten van zenuwstelsel;2015;1145.0;0.7;1115.0;0.6;;;
8243;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6 Totaal ziekten van zenuwstelsel;2016;1175.0;0.7;1140.0;0.7;;;
8244;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6 Totaal ziekten van zenuwstelsel;2017;1290.0;0.7;1265.0;0.7;;;
8245;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6 Totaal ziekten van zenuwstelsel;2018;1195.0;0.7;1165.0;0.7;;;
8246;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6 Totaal ziekten van zenuwstelsel;2019;1330.0;0.8;1295.0;0.7;;;
8247;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6 Totaal ziekten van zenuwstelsel;2020;1350.0;0.8;1305.0;0.7;;;
8248;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6 Totaal ziekten van zenuwstelsel;2021;1260.0;0.7;1215.0;0.7;;;
8249;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6 Totaal ziekten van zenuwstelsel;2022;1300.0;0.7;1260.0;0.7;;;
8250;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.1 Ziekte van Parkinson, parkinsonisme;2013;;;;;;;
8251;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.1 Ziekte van Parkinson, parkinsonisme;2014;;;;;;;
8252;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.1 Ziekte van Parkinson, parkinsonisme;2015;20.0;0.0;20.0;0.0;;;
8253;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.1 Ziekte van Parkinson, parkinsonisme;2016;10.0;0.0;10.0;0.0;;;
8254;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.1 Ziekte van Parkinson, parkinsonisme;2017;10.0;0.0;10.0;0.0;;;
8255;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.1 Ziekte van Parkinson, parkinsonisme;2018;15.0;0.0;15.0;0.0;;;
8256;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.1 Ziekte van Parkinson, parkinsonisme;2019;15.0;0.0;15.0;0.0;;;
8257;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.1 Ziekte van Parkinson, parkinsonisme;2020;10.0;0.0;10.0;0.0;;;
8258;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.1 Ziekte van Parkinson, parkinsonisme;2021;10.0;0.0;10.0;0.0;;;
8259;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.1 Ziekte van Parkinson, parkinsonisme;2022;15.0;0.0;15.0;0.0;;;
8260;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.2 Multiple sclerose (MS);2013;;;;;;;
8261;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.2 Multiple sclerose (MS);2014;;;;;;;
8262;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.2 Multiple sclerose (MS);2015;40.0;0.0;40.0;0.0;;;
8263;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.2 Multiple sclerose (MS);2016;35.0;0.0;35.0;0.0;;;
8264;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.2 Multiple sclerose (MS);2017;25.0;0.0;25.0;0.0;;;
8265;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.2 Multiple sclerose (MS);2018;25.0;0.0;25.0;0.0;;;
8266;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.2 Multiple sclerose (MS);2019;20.0;0.0;20.0;0.0;;;
8267;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.2 Multiple sclerose (MS);2020;15.0;0.0;15.0;0.0;;;
8268;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.2 Multiple sclerose (MS);2021;10.0;0.0;10.0;0.0;;;
8269;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.2 Multiple sclerose (MS);2022;10.0;0.0;10.0;0.0;;;
8270;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.3 Epilepsie;2013;;;;;;;
8271;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.3 Epilepsie;2014;;;;;;;
8272;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.3 Epilepsie;2015;640.0;0.4;615.0;0.4;;;
8273;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.3 Epilepsie;2016;690.0;0.4;655.0;0.4;;;
8274;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.3 Epilepsie;2017;815.0;0.5;795.0;0.5;;;
8275;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.3 Epilepsie;2018;720.0;0.4;695.0;0.4;;;
8276;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.3 Epilepsie;2019;860.0;0.5;825.0;0.5;;;
8277;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.3 Epilepsie;2020;895.0;0.5;855.0;0.5;;;
8278;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.3 Epilepsie;2021;855.0;0.5;815.0;0.5;;;
8279;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.3 Epilepsie;2022;900.0;0.5;860.0;0.5;;;
8280;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.4 Migraine;2013;;;;;;;
8281;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.4 Migraine;2014;;;;;;;
8282;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.4 Migraine;2015;155.0;0.1;155.0;0.1;;;
8283;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.4 Migraine;2016;155.0;0.1;155.0;0.1;;;
8284;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.4 Migraine;2017;155.0;0.1;155.0;0.1;;;
8285;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.4 Migraine;2018;160.0;0.1;160.0;0.1;;;
8286;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.4 Migraine;2019;165.0;0.1;165.0;0.1;;;
8287;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.4 Migraine;2020;155.0;0.1;155.0;0.1;;;
8288;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.4 Migraine;2021;140.0;0.1;140.0;0.1;;;
8289;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.4 Migraine;2022;130.0;0.1;130.0;0.1;;;
8290;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.5 Overige ziekten van zenuwstelsel;2013;;;;;;;
8291;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.5 Overige ziekten van zenuwstelsel;2014;;;;;;;
8292;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.5 Overige ziekten van zenuwstelsel;2015;290.0;0.2;290.0;0.2;;;
8293;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.5 Overige ziekten van zenuwstelsel;2016;290.0;0.2;285.0;0.2;;;
8294;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.5 Overige ziekten van zenuwstelsel;2017;285.0;0.2;285.0;0.2;;;
8295;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.5 Overige ziekten van zenuwstelsel;2018;275.0;0.2;275.0;0.2;;;
8296;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.5 Overige ziekten van zenuwstelsel;2019;280.0;0.2;275.0;0.2;;;
8297;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.5 Overige ziekten van zenuwstelsel;2020;275.0;0.2;275.0;0.2;;;
8298;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.5 Overige ziekten van zenuwstelsel;2021;245.0;0.1;240.0;0.1;;;
8299;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;6.5 Overige ziekten van zenuwstelsel;2022;245.0;0.1;245.0;0.1;;;
8300;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7 Totaal ziekten van oog en adnexen;2013;;;;;;;
8301;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7 Totaal ziekten van oog en adnexen;2014;;;;;;;
8302;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7 Totaal ziekten van oog en adnexen;2015;150.0;0.1;150.0;0.1;;;
8303;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7 Totaal ziekten van oog en adnexen;2016;130.0;0.1;125.0;0.1;;;
8304;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7 Totaal ziekten van oog en adnexen;2017;105.0;0.1;100.0;0.1;;;
8305;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7 Totaal ziekten van oog en adnexen;2018;120.0;0.1;115.0;0.1;;;
8306;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7 Totaal ziekten van oog en adnexen;2019;80.0;0.0;80.0;0.0;;;
8307;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7 Totaal ziekten van oog en adnexen;2020;80.0;0.0;80.0;0.0;;;
8308;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7 Totaal ziekten van oog en adnexen;2021;75.0;0.0;75.0;0.0;;;
8309;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7 Totaal ziekten van oog en adnexen;2022;90.0;0.0;90.0;0.0;;;
8310;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.1 Diabetische retinopathie;2013;;;;;;;
8311;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.1 Diabetische retinopathie;2014;;;;;;;
8312;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.1 Diabetische retinopathie;2015;0.0;0.0;0.0;0.0;;;
8313;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.1 Diabetische retinopathie;2016;0.0;0.0;0.0;0.0;;;
8314;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.1 Diabetische retinopathie;2017;0.0;0.0;0.0;0.0;;;
8315;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.1 Diabetische retinopathie;2018;0.0;0.0;0.0;0.0;;;
8316;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.1 Diabetische retinopathie;2019;0.0;0.0;0.0;0.0;;;
8317;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.1 Diabetische retinopathie;2020;0.0;0.0;0.0;0.0;;;
8318;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.1 Diabetische retinopathie;2021;0.0;0.0;0.0;0.0;;;
8319;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.1 Diabetische retinopathie;2022;0.0;0.0;0.0;0.0;;;
8320;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.2 Maculadegeneratie, leeftijdsgebonden;2013;;;;;;;
8321;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.2 Maculadegeneratie, leeftijdsgebonden;2014;;;;;;;
8322;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.2 Maculadegeneratie, leeftijdsgebonden;2015;0.0;0.0;0.0;0.0;;;
8323;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.2 Maculadegeneratie, leeftijdsgebonden;2016;0.0;0.0;0.0;0.0;;;
8324;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.2 Maculadegeneratie, leeftijdsgebonden;2017;0.0;0.0;0.0;0.0;;;
8325;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.2 Maculadegeneratie, leeftijdsgebonden;2018;0.0;0.0;0.0;0.0;;;
8326;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.2 Maculadegeneratie, leeftijdsgebonden;2019;0.0;0.0;0.0;0.0;;;
8327;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.2 Maculadegeneratie, leeftijdsgebonden;2020;0.0;0.0;0.0;0.0;;;
8328;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.2 Maculadegeneratie, leeftijdsgebonden;2021;0.0;0.0;0.0;0.0;;;
8329;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.2 Maculadegeneratie, leeftijdsgebonden;2022;0.0;0.0;0.0;0.0;;;
8330;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.3 Glaucoom;2013;;;;;;;
8331;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.3 Glaucoom;2014;;;;;;;
8332;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.3 Glaucoom;2015;5.0;0.0;5.0;0.0;;;
8333;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.3 Glaucoom;2016;5.0;0.0;5.0;0.0;;;
8334;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.3 Glaucoom;2017;5.0;0.0;5.0;0.0;;;
8335;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.3 Glaucoom;2018;5.0;0.0;5.0;0.0;;;
8336;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.3 Glaucoom;2019;0.0;0.0;0.0;0.0;;;
8337;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.3 Glaucoom;2020;5.0;0.0;5.0;0.0;;;
8338;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.3 Glaucoom;2021;5.0;0.0;5.0;0.0;;;
8339;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.3 Glaucoom;2022;5.0;0.0;5.0;0.0;;;
8340;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.4 Cataract;2013;;;;;;;
8341;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.4 Cataract;2014;;;;;;;
8342;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.4 Cataract;2015;0.0;0.0;0.0;0.0;;;
8343;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.4 Cataract;2016;5.0;0.0;5.0;0.0;;;
8344;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.4 Cataract;2017;5.0;0.0;5.0;0.0;;;
8345;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.4 Cataract;2018;5.0;0.0;5.0;0.0;;;
8346;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.4 Cataract;2019;0.0;0.0;0.0;0.0;;;
8347;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.4 Cataract;2020;0.0;0.0;0.0;0.0;;;
8348;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.4 Cataract;2021;0.0;0.0;0.0;0.0;;;
8349;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.4 Cataract;2022;0.0;0.0;0.0;0.0;;;
8350;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.5 Blindheid en slechtziendheid;2013;;;;;;;
8351;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.5 Blindheid en slechtziendheid;2014;;;;;;;
8352;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.5 Blindheid en slechtziendheid;2015;5.0;0.0;5.0;0.0;;;
8353;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.5 Blindheid en slechtziendheid;2016;10.0;0.0;10.0;0.0;;;
8354;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.5 Blindheid en slechtziendheid;2017;5.0;0.0;5.0;0.0;;;
8355;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.5 Blindheid en slechtziendheid;2018;0.0;0.0;0.0;0.0;;;
8356;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.5 Blindheid en slechtziendheid;2019;5.0;0.0;5.0;0.0;;;
8357;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.5 Blindheid en slechtziendheid;2020;5.0;0.0;5.0;0.0;;;
8358;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.5 Blindheid en slechtziendheid;2021;5.0;0.0;5.0;0.0;;;
8359;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.5 Blindheid en slechtziendheid;2022;5.0;0.0;5.0;0.0;;;
8360;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.6 Refractiestoornissen;2013;;;;;;;
8361;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.6 Refractiestoornissen;2014;;;;;;;
8362;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.6 Refractiestoornissen;2015;0.0;0.0;0.0;0.0;;;
8363;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.6 Refractiestoornissen;2016;0.0;0.0;0.0;0.0;;;
8364;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.6 Refractiestoornissen;2017;0.0;0.0;0.0;0.0;;;
8365;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.6 Refractiestoornissen;2018;0.0;0.0;0.0;0.0;;;
8366;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.6 Refractiestoornissen;2019;0.0;0.0;0.0;0.0;;;
8367;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.6 Refractiestoornissen;2020;0.0;0.0;0.0;0.0;;;
8368;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.6 Refractiestoornissen;2021;0.0;0.0;0.0;0.0;;;
8369;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.6 Refractiestoornissen;2022;0.0;0.0;0.0;0.0;;;
8370;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.7 Ooglid aandoeningen;2013;;;;;;;
8371;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.7 Ooglid aandoeningen;2014;;;;;;;
8372;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.7 Ooglid aandoeningen;2015;5.0;0.0;5.0;0.0;;;
8373;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.7 Ooglid aandoeningen;2016;5.0;0.0;5.0;0.0;;;
8374;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.7 Ooglid aandoeningen;2017;0.0;0.0;0.0;0.0;;;
8375;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.7 Ooglid aandoeningen;2018;5.0;0.0;5.0;0.0;;;
8376;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.7 Ooglid aandoeningen;2019;0.0;0.0;0.0;0.0;;;
8377;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.7 Ooglid aandoeningen;2020;0.0;0.0;0.0;0.0;;;
8378;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.7 Ooglid aandoeningen;2021;5.0;0.0;5.0;0.0;;;
8379;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.7 Ooglid aandoeningen;2022;0.0;0.0;0.0;0.0;;;
8380;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.8 Overige ziekten van oog en adnexen;2013;;;;;;;
8381;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.8 Overige ziekten van oog en adnexen;2014;;;;;;;
8382;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.8 Overige ziekten van oog en adnexen;2015;130.0;0.1;130.0;0.1;;;
8383;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.8 Overige ziekten van oog en adnexen;2016;105.0;0.1;100.0;0.1;;;
8384;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.8 Overige ziekten van oog en adnexen;2017;85.0;0.0;85.0;0.0;;;
8385;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.8 Overige ziekten van oog en adnexen;2018;100.0;0.1;100.0;0.1;;;
8386;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.8 Overige ziekten van oog en adnexen;2019;75.0;0.0;75.0;0.0;;;
8387;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.8 Overige ziekten van oog en adnexen;2020;70.0;0.0;70.0;0.0;;;
8388;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.8 Overige ziekten van oog en adnexen;2021;65.0;0.0;60.0;0.0;;;
8389;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;7.8 Overige ziekten van oog en adnexen;2022;75.0;0.0;75.0;0.0;;;
8390;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8 Totaal zkt. van oor, processus mast.;2013;;;;;;;
8391;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8 Totaal zkt. van oor, processus mast.;2014;;;;;;;
8392;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8 Totaal zkt. van oor, processus mast.;2015;235.0;0.1;230.0;0.1;;;
8393;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8 Totaal zkt. van oor, processus mast.;2016;260.0;0.2;260.0;0.2;;;
8394;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8 Totaal zkt. van oor, processus mast.;2017;265.0;0.2;265.0;0.2;;;
8395;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8 Totaal zkt. van oor, processus mast.;2018;240.0;0.1;240.0;0.1;;;
8396;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8 Totaal zkt. van oor, processus mast.;2019;335.0;0.2;335.0;0.2;;;
8397;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8 Totaal zkt. van oor, processus mast.;2020;310.0;0.2;310.0;0.2;;;
8398;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8 Totaal zkt. van oor, processus mast.;2021;375.0;0.2;370.0;0.2;;;
8399;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8 Totaal zkt. van oor, processus mast.;2022;410.0;0.2;410.0;0.2;;;
8400;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8.1 Aangeboren gehoorverlies;2013;;;;;;;
8401;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8.1 Aangeboren gehoorverlies;2014;;;;;;;
8402;Totaal mannen en vrouwen;Totaal leeftijd;Observaties;8.1 Aangeboren gehoorverlies;2015;0.0;0.0;0.0;0.0;;;
