ID;BedrijfstakkenBranchesSBI93;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;GemArbeidsduurWerkzameBeroepsbev_2;TotaalWerknemers_3;WerknemersVasteArbeidsrelatie_4;WerknemersFlexArbeidsrelatie_5;TotaalZelfstandigen_6;ZelfstandigenZonderPersoneel_7;ZelfstMetPersoneelEnMeewGezinsl_8;PositieWerkkringOnbekend_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;k_35UurOfMeerPerWeek_12;ArbeidsduurOnbekend_13;k_1ElementairBeroepsniveau_14;k_2LaagBeroepsniveau_15;k_4MiddelbaarBeroepsniveau_16;k_6HoogBeroepsniveau_17;k_8WetenschappelijkBeroepsniveau_18;BeroepsniveauOnbekend_19
8937;59;Vrouwen;2001 voor revisie;317.0;31.4;285.0;241.0;44.0;31.0;21.0;10.0;;42.0;122.0;152.0;;40.0;43.0;119.0;70.0;39.0;5.0
8938;59;Vrouwen;2001 na revisie;337.0;30.6;300.0;238.0;62.0;37.0;25.0;12.0;;53.0;136.0;148.0;;49.0;58.0;120.0;74.0;29.0;7.0
8939;59;Vrouwen;2002;347.0;30.4;302.0;237.0;65.0;45.0;33.0;12.0;;55.0;140.0;152.0;;48.0;62.0;117.0;82.0;34.0;5.0
8940;59;Vrouwen;2003;348.0;30.3;303.0;244.0;59.0;45.0;33.0;12.0;;53.0;151.0;144.0;;44.0;56.0;126.0;80.0;36.0;6.0
8941;59;Vrouwen;2004;343.0;30.1;292.0;236.0;56.0;50.0;39.0;12.0;;52.0;151.0;139.0;;46.0;56.0;117.0;87.0;32.0;4.0
8942;59;Vrouwen;2005;348.0;30.0;299.0;239.0;60.0;49.0;36.0;13.0;;56.0;150.0;142.0;;48.0;57.0;124.0;81.0;34.0;4.0
8943;59;Vrouwen;2006;358.0;30.3;303.0;234.0;69.0;55.0;43.0;12.0;;55.0;158.0;145.0;;47.0;61.0;120.0;85.0;39.0;6.0
8944;59;Vrouwen;2007;379.0;30.3;320.0;239.0;81.0;60.0;47.0;13.0;;59.0;170.0;150.0;;50.0;64.0;126.0;93.0;40.0;6.0
8945;59;Vrouwen;2008;403.0;30.5;340.0;254.0;86.0;63.0;50.0;13.0;;58.0;180.0;166.0;;51.0;66.0;132.0;98.0;50.0;6.0
8946;59;15 tot 25 jaar;1996;69.0;35.4;67.0;38.0;29.0;2.0;2.0;;;7.0;13.0;50.0;;12.0;15.0;30.0;9.0;2.0;
8947;59;15 tot 25 jaar;1997;68.0;35.1;67.0;36.0;31.0;2.0;;;;6.0;13.0;49.0;;11.0;15.0;27.0;10.0;4.0;
8948;59;15 tot 25 jaar;1998;77.0;34.2;74.0;42.0;33.0;2.0;2.0;;;11.0;13.0;53.0;;10.0;18.0;30.0;13.0;3.0;
8949;59;15 tot 25 jaar;1999;83.0;35.2;81.0;50.0;31.0;2.0;;;;8.0;15.0;59.0;;12.0;16.0;35.0;15.0;4.0;
8950;59;15 tot 25 jaar;2000;87.0;34.8;85.0;52.0;32.0;2.0;2.0;;;10.0;14.0;63.0;;11.0;17.0;35.0;17.0;4.0;2.0
8951;59;15 tot 25 jaar;2001 voor revisie;86.0;33.9;84.0;57.0;27.0;2.0;2.0;;;13.0;15.0;58.0;;11.0;16.0;37.0;18.0;3.0;2.0
8952;59;15 tot 25 jaar;2001 na revisie;107.0;33.7;104.0;59.0;45.0;3.0;3.0;;;16.0;19.0;72.0;;15.0;25.0;42.0;18.0;3.0;4.0
8953;59;15 tot 25 jaar;2002;101.0;33.7;98.0;54.0;45.0;3.0;3.0;;;15.0;19.0;67.0;;16.0;27.0;38.0;15.0;3.0;3.0
8954;59;15 tot 25 jaar;2003;90.0;33.3;87.0;48.0;39.0;3.0;3.0;;;13.0;19.0;58.0;;16.0;23.0;32.0;13.0;4.0;3.0
8955;59;15 tot 25 jaar;2004;85.0;32.8;80.0;42.0;39.0;5.0;4.0;;;14.0;20.0;51.0;;16.0;22.0;27.0;16.0;3.0;
8956;59;15 tot 25 jaar;2005;91.0;32.9;86.0;41.0;44.0;5.0;4.0;;;14.0;22.0;54.0;;15.0;24.0;30.0;16.0;3.0;2.0
8957;59;15 tot 25 jaar;2006;93.0;32.6;88.0;41.0;47.0;5.0;4.0;;;17.0;21.0;55.0;;17.0;25.0;31.0;14.0;4.0;2.0
8958;59;15 tot 25 jaar;2007;95.0;32.4;89.0;42.0;47.0;6.0;6.0;;;18.0;21.0;57.0;;15.0;23.0;33.0;18.0;4.0;2.0
8959;59;15 tot 25 jaar;2008;105.0;32.3;97.0;43.0;55.0;8.0;7.0;;;20.0;24.0;61.0;;16.0;25.0;36.0;19.0;6.0;3.0
8960;59;25 tot 35 jaar;1996;244.0;38.0;224.0;179.0;45.0;20.0;14.0;6.0;;10.0;35.0;200.0;;20.0;29.0;78.0;74.0;41.0;3.0
8961;59;25 tot 35 jaar;1997;263.0;37.7;242.0;200.0;43.0;20.0;13.0;8.0;;9.0;39.0;214.0;;18.0;27.0;89.0;82.0;43.0;4.0
8962;59;25 tot 35 jaar;1998;290.0;37.7;268.0;226.0;42.0;21.0;14.0;7.0;;12.0;39.0;239.0;;19.0;29.0;89.0;97.0;50.0;5.0
8963;59;25 tot 35 jaar;1999;321.0;37.7;300.0;251.0;49.0;21.0;15.0;7.0;;13.0;48.0;260.0;;20.0;31.0;104.0;102.0;56.0;9.0
8964;59;25 tot 35 jaar;2000;314.0;37.8;290.0;253.0;37.0;25.0;16.0;9.0;;13.0;50.0;251.0;;18.0;25.0;101.0;106.0;55.0;9.0
8965;59;25 tot 35 jaar;2001 voor revisie;307.0;37.5;285.0;250.0;35.0;22.0;13.0;9.0;;11.0;49.0;247.0;;17.0;25.0;104.0;99.0;58.0;5.0
8966;59;25 tot 35 jaar;2001 na revisie;318.0;37.3;291.0;246.0;46.0;27.0;17.0;10.0;;16.0;56.0;246.0;;22.0;31.0;108.0;97.0;50.0;10.0
8967;59;25 tot 35 jaar;2002;316.0;36.8;281.0;232.0;50.0;34.0;23.0;12.0;;16.0;59.0;241.0;;23.0;31.0;111.0;101.0;45.0;6.0
8968;59;25 tot 35 jaar;2003;314.0;36.9;276.0;226.0;50.0;38.0;25.0;13.0;;15.0;63.0;236.0;;19.0;30.0;107.0;104.0;48.0;6.0
8969;59;25 tot 35 jaar;2004;290.0;36.9;251.0;203.0;48.0;39.0;29.0;10.0;;16.0;59.0;215.0;;19.0;29.0;93.0;105.0;41.0;3.0
8970;59;25 tot 35 jaar;2005;288.0;36.9;258.0;204.0;53.0;30.0;22.0;8.0;;16.0;54.0;218.0;;22.0;30.0;91.0;100.0;41.0;3.0
8971;59;25 tot 35 jaar;2006;288.0;36.9;257.0;198.0;59.0;31.0;24.0;7.0;;14.0;59.0;215.0;;21.0;31.0;86.0;98.0;45.0;7.0
8972;59;25 tot 35 jaar;2007;293.0;37.3;259.0;192.0;66.0;34.0;27.0;7.0;;13.0;59.0;220.0;;21.0;29.0;89.0;99.0;48.0;7.0
8973;59;25 tot 35 jaar;2008;320.0;37.4;285.0;217.0;68.0;35.0;26.0;8.0;;13.0;60.0;247.0;;19.0;30.0;103.0;105.0;57.0;7.0
8974;59;35 tot 45 jaar;1996;176.0;37.6;138.0;123.0;15.0;38.0;21.0;17.0;;12.0;36.0;129.0;;19.0;22.0;52.0;54.0;29.0;
8975;59;35 tot 45 jaar;1997;183.0;37.4;144.0;128.0;16.0;39.0;23.0;16.0;;12.0;39.0;132.0;;19.0;22.0;53.0;57.0;30.0;2.0
8976;59;35 tot 45 jaar;1998;205.0;37.1;164.0;147.0;17.0;40.0;26.0;14.0;;14.0;41.0;150.0;;21.0;25.0;54.0;67.0;36.0;3.0
8977;59;35 tot 45 jaar;1999;210.0;37.6;171.0;149.0;22.0;39.0;23.0;16.0;;12.0;47.0;152.0;;21.0;25.0;55.0;66.0;41.0;3.0
8978;59;35 tot 45 jaar;2000;243.0;37.1;196.0;176.0;21.0;47.0;27.0;20.0;;15.0;54.0;175.0;;23.0;24.0;70.0;73.0;51.0;3.0
8979;59;35 tot 45 jaar;2001 voor revisie;239.0;37.2;192.0;172.0;20.0;47.0;28.0;19.0;;14.0;52.0;173.0;;21.0;24.0;69.0;79.0;42.0;3.0
8980;59;35 tot 45 jaar;2001 na revisie;263.0;36.9;206.0;180.0;26.0;57.0;34.0;24.0;;17.0;60.0;186.0;;23.0;28.0;80.0;86.0;43.0;3.0
8981;59;35 tot 45 jaar;2002;269.0;36.7;209.0;184.0;26.0;60.0;36.0;23.0;;18.0;64.0;187.0;;27.0;26.0;74.0;93.0;46.0;4.0
8982;59;35 tot 45 jaar;2003;287.0;36.2;221.0;193.0;28.0;66.0;43.0;23.0;;20.0;72.0;195.0;;29.0;26.0;82.0;99.0;46.0;5.0
8983;59;35 tot 45 jaar;2004;282.0;36.5;215.0;187.0;28.0;68.0;45.0;23.0;;18.0;73.0;190.0;;28.0;27.0;80.0;97.0;47.0;4.0
8984;59;35 tot 45 jaar;2005;285.0;36.4;216.0;187.0;29.0;69.0;46.0;23.0;;21.0;73.0;191.0;;27.0;30.0;85.0;95.0;46.0;2.0
8985;59;35 tot 45 jaar;2006;301.0;36.7;226.0;195.0;30.0;75.0;51.0;24.0;;20.0;77.0;203.0;;28.0;30.0;91.0;99.0;47.0;6.0
8986;59;35 tot 45 jaar;2007;325.0;36.5;243.0;204.0;39.0;82.0;54.0;28.0;;24.0;82.0;219.0;;31.0;30.0;97.0;113.0;49.0;6.0
8987;59;35 tot 45 jaar;2008;334.0;36.5;251.0;213.0;38.0;82.0;54.0;28.0;;20.0;91.0;223.0;;29.0;32.0;89.0;115.0;63.0;5.0
8988;59;45 tot 55 jaar;1996;118.0;37.6;85.0;75.0;10.0;33.0;19.0;14.0;;8.0;26.0;83.0;;12.0;16.0;32.0;36.0;21.0;
8989;59;45 tot 55 jaar;1997;128.0;37.8;91.0;82.0;9.0;36.0;22.0;14.0;;9.0;26.0;92.0;;13.0;15.0;39.0;37.0;22.0;
8990;59;45 tot 55 jaar;1998;139.0;38.1;106.0;96.0;9.0;33.0;18.0;15.0;;9.0;29.0;101.0;;14.0;18.0;40.0;40.0;25.0;
8991;59;45 tot 55 jaar;1999;146.0;37.7;114.0;100.0;13.0;32.0;15.0;17.0;;9.0;33.0;104.0;;13.0;20.0;46.0;42.0;21.0;3.0
8992;59;45 tot 55 jaar;2000;160.0;38.2;117.0;109.0;7.0;43.0;25.0;18.0;;8.0;33.0;119.0;;13.0;18.0;49.0;49.0;29.0;3.0
8993;59;45 tot 55 jaar;2001 voor revisie;157.0;37.1;120.0;109.0;11.0;37.0;21.0;16.0;;11.0;38.0;108.0;;18.0;20.0;44.0;46.0;26.0;2.0
8994;59;45 tot 55 jaar;2001 na revisie;170.0;37.6;126.0;112.0;14.0;44.0;25.0;19.0;;11.0;40.0;119.0;;18.0;25.0;48.0;53.0;24.0;2.0
8995;59;45 tot 55 jaar;2002;170.0;37.0;125.0;110.0;15.0;45.0;28.0;18.0;;13.0;41.0;117.0;;18.0;23.0;46.0;56.0;25.0;2.0
8996;59;45 tot 55 jaar;2003;180.0;36.8;129.0;116.0;13.0;50.0;32.0;19.0;;13.0;45.0;122.0;;17.0;23.0;53.0;51.0;33.0;2.0
8997;59;45 tot 55 jaar;2004;185.0;36.9;130.0;116.0;14.0;54.0;36.0;18.0;;13.0;45.0;126.0;;19.0;21.0;53.0;59.0;31.0;2.0
8998;59;45 tot 55 jaar;2005;191.0;37.3;135.0;122.0;14.0;56.0;36.0;20.0;;13.0;47.0;132.0;;18.0;22.0;58.0;61.0;29.0;2.0
8999;59;45 tot 55 jaar;2006;192.0;37.0;134.0;119.0;15.0;57.0;37.0;21.0;;12.0;50.0;130.0;;19.0;21.0;54.0;63.0;32.0;3.0
9000;59;45 tot 55 jaar;2007;212.0;37.1;147.0;128.0;18.0;65.0;42.0;23.0;;13.0;54.0;144.0;;21.0;23.0;56.0;73.0;36.0;3.0
9001;59;45 tot 55 jaar;2008;224.0;37.3;157.0;137.0;20.0;67.0;44.0;23.0;;13.0;55.0;156.0;;23.0;23.0;60.0;74.0;41.0;3.0
9002;59;55 tot 65 jaar;1996;36.0;38.4;23.0;21.0;2.0;13.0;8.0;5.0;;2.0;7.0;27.0;;2.0;4.0;9.0;13.0;7.0;
9003;59;55 tot 65 jaar;1997;36.0;35.6;22.0;19.0;3.0;14.0;11.0;4.0;;5.0;9.0;22.0;;3.0;4.0;10.0;11.0;8.0;
9004;59;55 tot 65 jaar;1998;41.0;38.3;26.0;25.0;2.0;14.0;9.0;5.0;;3.0;9.0;29.0;;3.0;4.0;13.0;13.0;8.0;
9005;59;55 tot 65 jaar;1999;49.0;38.7;35.0;32.0;3.0;15.0;9.0;6.0;;3.0;8.0;38.0;;5.0;4.0;12.0;17.0;11.0;
9006;59;55 tot 65 jaar;2000;51.0;35.8;35.0;30.0;5.0;16.0;11.0;5.0;;5.0;15.0;31.0;;6.0;6.0;14.0;15.0;10.0;
9007;59;55 tot 65 jaar;2001 voor revisie;56.0;36.1;39.0;36.0;4.0;17.0;11.0;6.0;;4.0;16.0;37.0;;4.0;6.0;18.0;16.0;11.0;
9008;59;55 tot 65 jaar;2001 na revisie;57.0;35.6;35.0;31.0;4.0;22.0;14.0;8.0;;6.0;18.0;34.0;;6.0;7.0;16.0;18.0;10.0;
9009;59;55 tot 65 jaar;2002;72.0;35.4;46.0;43.0;3.0;26.0;18.0;9.0;;8.0;20.0;44.0;;7.0;8.0;21.0;24.0;11.0;
9010;59;55 tot 65 jaar;2003;75.0;36.0;48.0;43.0;4.0;28.0;20.0;8.0;;6.0;21.0;48.0;;6.0;8.0;22.0;24.0;14.0;
9011;59;55 tot 65 jaar;2004;85.0;36.2;51.0;46.0;5.0;33.0;24.0;9.0;;8.0;23.0;53.0;;9.0;10.0;21.0;27.0;16.0;
9012;59;55 tot 65 jaar;2005;86.0;35.4;52.0;48.0;5.0;33.0;24.0;9.0;;9.0;26.0;51.0;;9.0;11.0;24.0;27.0;14.0;
9013;59;55 tot 65 jaar;2006;91.0;35.7;55.0;50.0;6.0;35.0;26.0;10.0;;9.0;26.0;55.0;;10.0;12.0;23.0;30.0;14.0;
9014;59;55 tot 65 jaar;2007;98.0;35.7;61.0;54.0;7.0;37.0;27.0;11.0;;10.0;29.0;59.0;;11.0;12.0;26.0;31.0;17.0;
9015;59;55 tot 65 jaar;2008;112.0;36.1;70.0;63.0;7.0;42.0;31.0;11.0;;10.0;31.0;71.0;;11.0;14.0;29.0;36.0;21.0;2.0
9016;59;Onderwijsniveau: lager onderwijs;1996;128.0;33.2;115.0;88.0;27.0;13.0;7.0;6.0;;17.0;37.0;74.0;;48.0;45.0;26.0;7.0;;
9017;59;Onderwijsniveau: lager onderwijs;1997;127.0;32.8;116.0;90.0;26.0;11.0;6.0;5.0;;18.0;35.0;73.0;;47.0;43.0;28.0;7.0;;
9018;59;Onderwijsniveau: lager onderwijs;1998;137.0;32.6;125.0;102.0;23.0;11.0;6.0;5.0;;22.0;36.0;79.0;;51.0;47.0;28.0;9.0;;
9019;59;Onderwijsniveau: lager onderwijs;1999;145.0;32.9;133.0;104.0;29.0;12.0;5.0;7.0;;21.0;39.0;86.0;;54.0;50.0;30.0;8.0;;3.0
9020;59;Onderwijsniveau: lager onderwijs;2000;142.0;33.4;130.0;107.0;23.0;12.0;7.0;5.0;;20.0;34.0;88.0;;47.0;47.0;35.0;10.0;2.0;
9021;59;Onderwijsniveau: lager onderwijs;2001 voor revisie;152.0;33.0;139.0;115.0;24.0;13.0;7.0;5.0;;22.0;42.0;88.0;;49.0;49.0;37.0;13.0;;2.0
9022;59;Onderwijsniveau: lager onderwijs;2001 na revisie;174.0;33.2;159.0;121.0;38.0;14.0;7.0;7.0;;26.0;44.0;104.0;;57.0;55.0;42.0;14.0;2.0;3.0
9023;59;Onderwijsniveau: lager onderwijs;2002;175.0;32.7;157.0;113.0;45.0;17.0;9.0;8.0;;27.0;47.0;101.0;;66.0;54.0;37.0;12.0;2.0;4.0
9024;59;Onderwijsniveau: lager onderwijs;2003;164.0;33.1;146.0;112.0;34.0;18.0;11.0;7.0;;23.0;43.0;97.0;;59.0;53.0;36.0;11.0;3.0;2.0
9025;59;Onderwijsniveau: lager onderwijs;2004;153.0;32.6;136.0;105.0;32.0;17.0;10.0;7.0;;25.0;44.0;84.0;;58.0;51.0;30.0;10.0;;2.0
9026;59;Onderwijsniveau: lager onderwijs;2005;152.0;32.5;134.0;97.0;37.0;18.0;10.0;8.0;;25.0;43.0;84.0;;55.0;53.0;32.0;9.0;;2.0
9027;59;Onderwijsniveau: lager onderwijs;2006;159.0;32.8;141.0;104.0;37.0;18.0;11.0;7.0;;24.0;45.0;90.0;;57.0;52.0;33.0;10.0;2.0;3.0
9028;59;Onderwijsniveau: lager onderwijs;2007;153.0;32.3;136.0;93.0;43.0;17.0;11.0;6.0;;25.0;45.0;83.0;;58.0;49.0;32.0;10.0;;3.0
9029;59;Onderwijsniveau: lager onderwijs;2008;168.0;32.6;147.0;101.0;47.0;20.0;13.0;7.0;;28.0;49.0;91.0;;63.0;53.0;37.0;10.0;2.0;3.0
9030;59;Onderwijsniveau: middelbaar onderwijs;1996;255.0;37.3;219.0;180.0;40.0;36.0;22.0;13.0;;17.0;45.0;193.0;;16.0;35.0;137.0;58.0;8.0;
9031;59;Onderwijsniveau: middelbaar onderwijs;1997;268.0;36.5;229.0;188.0;41.0;39.0;25.0;14.0;;17.0;54.0;197.0;;15.0;33.0;151.0;55.0;12.0;2.0
9032;59;Onderwijsniveau: middelbaar onderwijs;1998;296.0;36.8;255.0;210.0;45.0;41.0;25.0;15.0;;21.0;57.0;218.0;;15.0;43.0;159.0;65.0;12.0;3.0
9033;59;Onderwijsniveau: middelbaar onderwijs;1999;307.0;36.6;270.0;219.0;51.0;37.0;21.0;16.0;;21.0;60.0;226.0;;15.0;40.0;172.0;62.0;14.0;5.0
9034;59;Onderwijsniveau: middelbaar onderwijs;2000;332.0;36.1;293.0;248.0;46.0;39.0;25.0;14.0;;26.0;69.0;238.0;;22.0;35.0;178.0;73.0;18.0;6.0
9035;59;Onderwijsniveau: middelbaar onderwijs;2001 voor revisie;328.0;36.0;290.0;248.0;42.0;39.0;23.0;15.0;;25.0;71.0;232.0;;20.0;36.0;186.0;69.0;14.0;4.0
9036;59;Onderwijsniveau: middelbaar onderwijs;2001 na revisie;358.0;35.7;313.0;253.0;59.0;46.0;27.0;19.0;;31.0;81.0;246.0;;22.0;50.0;189.0;73.0;16.0;8.0
9037;59;Onderwijsniveau: middelbaar onderwijs;2002;367.0;35.6;313.0;253.0;60.0;55.0;35.0;20.0;;33.0;83.0;251.0;;23.0;52.0;195.0;78.0;14.0;6.0
9038;59;Onderwijsniveau: middelbaar onderwijs;2003;367.0;35.1;310.0;250.0;60.0;57.0;37.0;20.0;;31.0;93.0;243.0;;26.0;46.0;200.0;75.0;14.0;7.0
9039;59;Onderwijsniveau: middelbaar onderwijs;2004;341.0;35.0;281.0;227.0;54.0;59.0;41.0;19.0;;31.0;88.0;221.0;;27.0;46.0;180.0;72.0;12.0;4.0
9040;59;Onderwijsniveau: middelbaar onderwijs;2005;345.0;35.1;290.0;231.0;59.0;55.0;38.0;17.0;;33.0;88.0;224.0;;30.0;49.0;187.0;65.0;12.0;3.0
9041;59;Onderwijsniveau: middelbaar onderwijs;2006;341.0;34.9;284.0;215.0;69.0;57.0;42.0;15.0;;34.0;90.0;217.0;;30.0;51.0;180.0;63.0;10.0;6.0
9042;59;Onderwijsniveau: middelbaar onderwijs;2007;362.0;35.1;302.0;228.0;75.0;60.0;43.0;17.0;;36.0;94.0;232.0;;30.0;53.0;192.0;69.0;12.0;5.0
9043;59;Onderwijsniveau: middelbaar onderwijs;2008;383.0;35.1;322.0;244.0;79.0;61.0;43.0;18.0;;33.0;103.0;247.0;;28.0;54.0;205.0;74.0;15.0;6.0
9044;59;Onderwijsniveau: hoger onderwijs;1996;259.0;40.0;201.0;168.0;34.0;57.0;34.0;23.0;;5.0;34.0;219.0;;2.0;5.0;37.0;120.0;90.0;4.0
9045;59;Onderwijsniveau: hoger onderwijs;1997;281.0;39.9;220.0;187.0;33.0;61.0;39.0;23.0;;5.0;38.0;238.0;;2.0;6.0;38.0;136.0;94.0;5.0
9046;59;Onderwijsniveau: hoger onderwijs;1998;316.0;39.8;257.0;223.0;34.0;60.0;38.0;22.0;;5.0;38.0;273.0;;;5.0;39.0;156.0;108.0;7.0
9047;59;Onderwijsniveau: hoger onderwijs;1999;354.0;40.2;294.0;257.0;38.0;60.0;37.0;23.0;;4.0;51.0;300.0;;;5.0;48.0;171.0;119.0;9.0
9048;59;Onderwijsniveau: hoger onderwijs;2000;378.0;39.7;296.0;263.0;32.0;82.0;50.0;32.0;;6.0;63.0;309.0;;;7.0;55.0;176.0;129.0;9.0
9049;59;Onderwijsniveau: hoger onderwijs;2001 voor revisie;361.0;39.3;288.0;258.0;30.0;73.0;45.0;28.0;;6.0;56.0;299.0;;;5.0;49.0;175.0;125.0;6.0
9050;59;Onderwijsniveau: hoger onderwijs;2001 na revisie;374.0;39.4;282.0;247.0;35.0;92.0;58.0;34.0;;9.0;66.0;299.0;;2.0;10.0;60.0;182.0;111.0;9.0
9051;59;Onderwijsniveau: hoger onderwijs;2002;380.0;38.7;284.0;251.0;33.0;96.0;62.0;34.0;;9.0;72.0;299.0;;;7.0;55.0;198.0;113.0;6.0
9052;59;Onderwijsniveau: hoger onderwijs;2003;406.0;38.5;298.0;258.0;40.0;109.0;73.0;35.0;;12.0;84.0;311.0;;2.0;9.0;58.0;202.0;128.0;8.0
9053;59;Onderwijsniveau: hoger onderwijs;2004;423.0;38.6;300.0;256.0;44.0;122.0;86.0;36.0;;13.0;88.0;322.0;;3.0;10.0;61.0;219.0;125.0;5.0
9054;59;Onderwijsniveau: hoger onderwijs;2005;433.0;38.6;314.0;267.0;46.0;120.0;83.0;36.0;;14.0;88.0;331.0;;4.0;14.0;67.0;224.0;120.0;4.0
9055;59;Onderwijsniveau: hoger onderwijs;2006;453.0;38.7;326.0;277.0;49.0;127.0;88.0;39.0;;14.0;96.0;343.0;;4.0;13.0;68.0;229.0;129.0;9.0
9056;59;Onderwijsniveau: hoger onderwijs;2007;494.0;38.6;348.0;293.0;56.0;145.0;100.0;46.0;;16.0;102.0;376.0;;5.0;13.0;73.0;252.0;140.0;10.0
9057;59;Onderwijsniveau: hoger onderwijs;2008;533.0;38.7;382.0;322.0;60.0;152.0;106.0;46.0;;15.0;106.0;412.0;;5.0;16.0;72.0;262.0;170.0;9.0
9058;59;Onderwijsniveau: onbekend;1996;;;;;;;;;;;;;;;;;;;
9059;59;Onderwijsniveau: onbekend;1997;2.0;;;;;;;;;;;;;;;;;;
9060;59;Onderwijsniveau: onbekend;1998;2.0;;;;;;;;;;;;;;;;;;
9061;59;Onderwijsniveau: onbekend;1999;3.0;;;;;;;;;;;;;;;;;;
9062;59;Onderwijsniveau: onbekend;2000;3.0;;;;;;;;;;;;;;;;;;
9063;59;Onderwijsniveau: onbekend;2001 voor revisie;4.0;;;;;;;;;;;;;;;;;;
9064;59;Onderwijsniveau: onbekend;2001 na revisie;9.0;;;;;;;;;;;;;;;;;;
9065;59;Onderwijsniveau: onbekend;2002;6.0;;;;;;;;;;;;;;;;;;
9066;59;Onderwijsniveau: onbekend;2003;9.0;;;;;;;;;;;;;;;;;;
9067;59;Onderwijsniveau: onbekend;2004;10.0;;;;;;;;;;;;;;;;;;
9068;59;Onderwijsniveau: onbekend;2005;11.0;;;;;;;;;;;;;;;;;;
9069;59;Onderwijsniveau: onbekend;2006;12.0;;;;;;;;;;;;;;;;;;
9070;59;Onderwijsniveau: onbekend;2007;13.0;;;;;;;;;;;;;;;;;;
9071;59;Onderwijsniveau: onbekend;2008;10.0;;;;;;;;;;;;;;;;;;
9072;60;Totaal persoonskenmerken;1996;500.0;36.5;497.0;449.0;48.0;3.0;3.0;;;16.0;92.0;392.0;;13.0;94.0;213.0;102.0;73.0;4.0
9073;60;Totaal persoonskenmerken;1997;526.0;35.7;524.0;475.0;49.0;3.0;3.0;;;19.0;96.0;411.0;;10.0;100.0;217.0;110.0;82.0;8.0
9074;60;Totaal persoonskenmerken;1998;517.0;35.4;514.0;466.0;48.0;3.0;3.0;;;22.0;101.0;394.0;;11.0;89.0;215.0;114.0;80.0;7.0
9075;60;Totaal persoonskenmerken;1999;502.0;35.4;500.0;453.0;47.0;2.0;2.0;;;20.0;97.0;385.0;;12.0;95.0;196.0;110.0;78.0;12.0
9076;60;Totaal persoonskenmerken;2000;484.0;35.3;482.0;442.0;40.0;2.0;2.0;;;19.0;96.0;369.0;;11.0;84.0;196.0;110.0;75.0;9.0
9077;60;Totaal persoonskenmerken;2001 voor revisie;527.0;34.9;525.0;483.0;41.0;3.0;3.0;;;22.0;109.0;397.0;;9.0;97.0;216.0;118.0;77.0;11.0
9078;60;Totaal persoonskenmerken;2001 na revisie;512.0;35.0;508.0;463.0;45.0;4.0;4.0;;;23.0;104.0;385.0;;12.0;102.0;205.0;109.0;71.0;14.0
9079;60;Totaal persoonskenmerken;2002;529.0;34.8;524.0;474.0;50.0;5.0;5.0;;;23.0;114.0;391.0;;11.0;93.0;215.0;117.0;80.0;11.0
9080;60;Totaal persoonskenmerken;2003;518.0;34.8;514.0;470.0;44.0;3.0;3.0;;;21.0;117.0;380.0;;11.0;92.0;204.0;114.0;83.0;13.0
9081;60;Totaal persoonskenmerken;2004;511.0;34.9;509.0;466.0;43.0;3.0;3.0;;;21.0;111.0;379.0;;10.0;87.0;203.0;127.0;79.0;6.0
9082;60;Totaal persoonskenmerken;2005;514.0;34.6;511.0;465.0;47.0;3.0;3.0;;;21.0;124.0;370.0;;9.0;87.0;206.0;126.0;80.0;5.0
9083;60;Totaal persoonskenmerken;2006;515.0;34.8;514.0;464.0;49.0;2.0;2.0;;;20.0;124.0;371.0;;10.0;86.0;209.0;119.0;81.0;10.0
9084;60;Totaal persoonskenmerken;2007;524.0;34.6;521.0;469.0;52.0;3.0;3.0;;;20.0;136.0;369.0;;9.0;82.0;217.0;118.0;87.0;10.0
9085;60;Totaal persoonskenmerken;2008;527.0;34.8;524.0;468.0;56.0;3.0;3.0;;;18.0;137.0;373.0;;9.0;77.0;216.0;124.0;88.0;13.0
9086;60;Mannen;1996;344.0;38.8;342.0;317.0;25.0;2.0;2.0;;;2.0;23.0;319.0;;9.0;61.0;145.0;74.0;53.0;3.0
9087;60;Mannen;1997;361.0;37.8;359.0;335.0;25.0;;;;;2.0;28.0;330.0;;7.0;63.0;147.0;81.0;56.0;6.0
9088;60;Mannen;1998;345.0;37.6;343.0;318.0;25.0;2.0;2.0;;;2.0;29.0;313.0;;8.0;53.0;146.0;77.0;55.0;5.0
9089;60;Mannen;1999;345.0;37.4;344.0;320.0;24.0;;;;;2.0;33.0;309.0;;8.0;60.0;131.0;81.0;56.0;8.0
9090;60;Mannen;2000;318.0;37.5;317.0;298.0;20.0;;;;;2.0;26.0;291.0;;7.0;50.0;131.0;75.0;49.0;7.0
9091;60;Mannen;2001 voor revisie;335.0;37.2;333.0;312.0;22.0;;;;;3.0;27.0;305.0;;6.0;62.0;133.0;78.0;48.0;7.0
9092;60;Mannen;2001 na revisie;333.0;37.3;331.0;309.0;22.0;2.0;2.0;;;3.0;28.0;302.0;;9.0;61.0;132.0;74.0;47.0;10.0
9093;60;Mannen;2002;340.0;37.2;337.0;314.0;23.0;3.0;3.0;;;3.0;29.0;308.0;;9.0;56.0;136.0;79.0;53.0;7.0
9094;60;Mannen;2003;329.0;37.2;327.0;304.0;23.0;2.0;2.0;;;3.0;28.0;298.0;;8.0;55.0;129.0;78.0;52.0;8.0
