ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;TotaalOpgelegdeSancties_1;GeldboeteOnvoorwaardelijk_2;GeldboeteGedeeltelijkOnvoorwaardelijk_3;GeldboeteVoorwaardelijk_4;GevangenisstrafOnvoorwaardelijk_5;GevangenisstrafGedeeltelijkOnvoorw_6;GevangenisstrafVoorwaardelijk_7;JeugddetentieOnvoorwaardelijk_8;JeugddetentieGedeeltelijkOnvoorw_9;JeugddetentieVoorwaardelijk_10;Werkstraf_11;Leerstraf_12;OverigeHoofdstraffen_13;TBSOnvoorwaardelijk_14;TBSVoorwaardelijk_15;PlaatsingInInrichtingVoorJeugdigen_16;PlaatsingInInrStelselmatigeDaders_17;OnttrekkingAanVerkeer_18;BetalingAanDeStaat_19;OverigeMaatregelen_20;OntzeggingOnvoorwaardelijk_21;OntzeggingGedeeltelijkVoorwaardelijk_22;OntzeggingVoorwaardelijk_23;Verbeurdverklaring_24;StilleggingVanDeOnderneming_25;OverigeBijkomendeStraffen_26;StrafOnbekend_27;TotaalGevangenisstraf_28;TotaalTot6Weken_29;KorterDan1Week_30;k_1Tot2Weken_31;k_2Tot3Weken_32;k_3WekenTot1Maand_33;k_1MaandTot6Weken_34;Totaal6WekenTot6Maanden_35;k_6WekenTot2Maanden_36;k_2Tot3Maanden_37;k_3Tot4Maanden_38;k_4Tot5Maanden_39;k_5Tot6Maanden_40;Totaal6MaandenTot3Jaar_41;k_6Tot9Maanden_42;k_9MaandenTot1Jaar_43;k_1Tot15Jaar_44;k_15Tot2Jaar_45;k_2Tot3Jaar_46;Totaal3JaarOfLanger_47;k_3Tot4Jaar_48;k_4Tot6Jaar_49;k_6Tot8Jaar_50;k_8JaarOfLanger_51;TotaalJeugddetentie_52;MinderDan1Maand_53;k_1Tot3Maanden_54;k_3Tot6Maanden_55;k_6MaandenOfLanger_56;TotaalMinderDan113Euro_57;MinderDan22Euro_58;k_22Tot45Euro_59;k_45Tot68Euro_60;k_68Tot90Euro_61;k_90Tot113Euro_62;Totaal113Tot226Euro_63;k_113Tot136Euro_64;k_136Tot158Euro_65;k_158Tot181Euro_66;k_181Tot204Euro_67;k_204Tot226Euro_68;Totaal226Tot453Euro_69;k_226Tot272Euro_70;k_272Tot317Euro_71;k_317Tot363Euro_72;k_363Tot408Euro_73;k_408Tot453Euro_74;Totaal453Tot2268Euro_75;k_453Tot680Euro_76;k_680Tot907Euro_77;k_907Tot1361Euro_78;k_1361Tot1815Euro_79;k_1815Tot2268Euro_80;Totaal2268EuroOfMeer_81;k_2268Tot4537Euro_82;k_4537EuroOfMeer_83;TotaalOntzeggingRijbevoegdheid_84;KorterDan1Maand_85;k_1Tot2Maanden_86;k_2Tot3Maanden_87;k_3Tot4Maanden_88;k_4Tot5Maanden_89;k_5Tot6Maanden_90;k_6Tot7Maanden_91;k_7Tot8Maanden_92;k_8Tot9Maanden_93;k_9Tot10Maanden_94;k_10Tot11Maanden_95;k_11MaandenTot1Jaar_96;k_1Tot15Jaar_97;k_15Tot2Jaar_98;k_2JaarOfLanger_99
40;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2011;47710;8465;850;1005;3580;2300;3010;395;800;830;15745;260;80;30;0;130;25;600;6780;115;950;335;645;630;0;5;140;5885;2120;130;475;685;460;370;2195;440;630;550;380;200;1310;470;345;230;115;150;255;145;55;25;30;1195;335;440;230;190;710;0;25;105;180;400;2385;350;685;505;610;235;3840;1230;920;660;645;385;2355;1290;595;385;65;20;20;15;5;1285;10;25;80;90;215;50;335;105;85;95;55;55;45;5;45
41;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2012;45170;6210;700;920;3875;2405;2855;410;815;730;15590;315;85;30;0;135;20;525;6810;115;995;375;570;535;0;0;150;6280;2565;315;565;740;530;415;2155;420;620;565;320;225;1255;450;315;210;130;150;310;165;55;45;40;1225;360;460;225;180;425;5;10;65;85;260;1445;80;355;255;630;130;2925;900;775;510;440;295;2100;1145;530;360;55;10;15;10;5;1370;15;35;65;115;315;65;335;100;75;85;35;35;45;5;35
42;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2013;42265;6040;710;1075;3825;2485;2880;335;600;585;14060;250;75;35;0;105;10;355;6315;90;950;345;655;370;0;5;115;6305;2955;585;620;785;530;430;2030;415;585;510;320;200;1090;440;255;160;120;115;235;135;35;25;40;935;305;310;180;145;395;5;15;85;60;240;1380;95;300;145;670;165;2855;785;780;565;480;245;2100;1170;515;340;70;10;15;10;5;1295;25;50;70;110;280;55;305;95;70;85;35;40;35;5;35
43;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2014;37755;4990;585;1070;3465;2185;2650;285;555;485;13015;265;45;40;0;85;20;260;5695;80;770;280;520;325;0;0;75;5650;2935;770;670;705;420;375;1625;330;460;430;265;140;925;330;250;145;95;105;165;85;40;20;20;845;285;285;155;120;285;0;5;55;40;180;1175;105;240;100;540;190;2425;620;665;560;370;210;1675;990;390;255;30;10;20;10;5;1055;30;40;80;110;205;45;260;55;60;60;30;35;20;5;25
44;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2015;36280;4920;610;1100;3240;2105;2520;305;540;480;12290;265;40;25;0;85;25;260;5495;60;725;315;490;320;0;0;60;5345;2875;790;630;690;425;340;1550;320;465;375;240;150;780;290;215;110;65;100;140;70;25;20;30;845;265;300;150;125;385;0;15;70;80;220;1255;105;270;80;585;215;2260;560;660;520;320;195;1615;910;390;260;40;15;15;10;5;1040;30;45;105;90;215;50;210;60;55;55;30;25;45;5;20
45;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2016;32755;3965;510;845;3125;1920;2225;310;580;390;11325;235;70;15;0;75;40;235;5100;115;700;305;340;295;0;0;35;5045;2805;855;585;670;385;310;1365;285;415;340;210;115;725;280;205;110;60;65;145;85;25;15;20;890;300;290;165;135;240;0;5;30;30;175;1010;70;205;30;560;145;1780;425;505;390;295;165;1425;775;360;245;35;15;15;15;5;1005;25;45;85;95;210;55;195;75;70;65;25;25;25;5;15
46;Misdrijven, totaal;Totaal;Minderjarigen;1994;7310;1165;205;320;155;110;390;0;0;0;270;0;3950;20;0;80;0;130;90;75;10;0;10;145;0;0;185;265;105;0;15;25;35;30;100;20;35;20;25;5;50;10;15;15;5;10;10;5;0;0;0;0;0;0;0;0;775;35;165;245;220;110;365;175;95;35;60;5;215;155;15;35;0;5;20;20;5;0;0;0;0;0;0;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
47;Misdrijven, totaal;Totaal;Minderjarigen;1995;7470;1050;195;280;150;105;305;75;65;275;575;65;3615;15;0;100;0;105;125;45;5;0;5;90;0;0;215;255;70;0;5;15;25;25;100;20;35;25;15;5;75;15;30;20;5;5;10;10;0;0;0;115;20;30;55;15;735;35;150;185;230;135;285;125;85;25;50;0;200;155;15;30;0;0;20;15;5;0;0;0;0;0;0;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
48;Misdrijven, totaal;Totaal;Minderjarigen;1996;9165;790;155;280;100;70;200;370;490;1950;2925;390;500;15;0;180;0;115;370;5;10;0;15;125;0;0;110;170;45;0;10;15;10;10;55;10;20;10;15;5;60;15;20;15;0;10;10;5;0;5;0;860;130;265;310;150;510;20;100;150;140;100;270;150;50;25;40;0;155;105;15;35;5;0;15;10;0;0;0;0;0;0;0;10;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0
49;Misdrijven, totaal;Totaal;Minderjarigen;1997;9340;620;95;240;75;60;150;375;490;2120;3440;580;10;15;0;190;0;130;515;0;5;5;10;135;0;0;85;135;35;0;5;5;15;10;45;0;15;15;5;5;45;15;10;15;5;5;10;5;0;0;0;865;135;250;290;190;380;20;80;115;85;80;210;110;60;10;30;5;95;60;20;10;5;0;25;15;5;0;0;0;0;0;0;10;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0
50;Misdrijven, totaal;Totaal;Minderjarigen;1998;10390;535;70;245;70;45;135;365;530;2505;3675;735;0;0;0;240;0;135;770;0;15;0;20;120;0;0;170;115;35;0;5;15;10;10;40;10;10;10;5;5;45;10;10;10;10;5;0;0;0;0;0;895;120;250;305;220;295;15;55;65;85;70;200;105;55;15;25;5;90;60;5;20;5;0;20;10;5;5;0;0;0;0;0;15;0;0;0;5;5;0;5;0;0;0;0;0;0;0;0
51;Misdrijven, totaal;Totaal;Minderjarigen;1999;11345;485;95;185;70;60;130;365;625;2780;4040;825;0;0;0;225;0;150;1010;0;10;0;20;155;0;0;110;130;40;0;5;10;10;10;45;5;15;10;10;0;45;10;10;10;5;5;5;0;0;0;0;995;145;240;365;245;240;10;55;70;50;55;190;95;45;15;25;10;125;80;15;25;5;0;25;15;5;5;0;0;0;0;0;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
52;Misdrijven, totaal;Totaal;Minderjarigen;2000;12105;520;75;160;85;50;145;390;595;2980;4400;945;0;0;0;215;0;140;1125;0;15;5;10;130;0;0;115;135;50;0;10;20;10;10;30;10;5;10;5;5;40;15;10;5;5;5;15;5;0;5;5;985;180;220;345;240;245;5;45;70;45;80;205;100;55;25;25;5;135;90;15;25;5;0;15;10;5;0;0;0;0;0;0;20;0;0;0;5;5;0;5;0;0;0;0;0;0;0;0
53;Misdrijven, totaal;Totaal;Minderjarigen;2001;12895;500;60;185;75;60;110;585;1025;2760;4285;1250;0;0;0;190;0;160;1365;0;20;0;15;155;0;0;90;130;35;0;5;10;15;10;45;10;5;15;5;10;40;15;5;5;5;10;10;10;5;0;0;1610;335;475;520;285;220;5;45;50;60;55;190;80;45;30;30;5;130;80;10;25;10;0;20;15;0;5;0;0;0;0;0;20;0;0;0;0;0;0;10;0;0;5;0;0;0;0;0
54;Misdrijven, totaal;Totaal;Minderjarigen;2002;14985;425;40;200;85;55;90;625;1210;3230;5050;1445;0;0;0;205;0;180;1835;0;15;5;10;180;0;0;100;145;40;5;10;10;5;10;40;5;15;5;5;5;55;15;10;15;10;5;10;5;0;0;0;1835;445;585;515;295;215;10;30;50;40;85;140;20;50;10;45;10;75;40;10;10;10;0;30;20;10;5;0;0;0;0;0;20;0;0;0;0;0;0;5;0;0;0;0;5;5;0;0
55;Misdrijven, totaal;Totaal;Minderjarigen;2003;16495;385;60;210;75;60;70;575;1215;3770;6040;1220;0;0;0;200;0;180;2100;0;15;5;25;170;0;0;115;135;35;0;10;5;5;15;45;5;10;15;10;5;45;15;10;10;5;10;10;5;0;0;5;1790;535;610;420;225;220;15;35;55;50;70;125;15;60;5;40;5;65;25;20;5;10;5;30;20;5;5;5;0;0;0;0;20;0;0;0;5;5;0;5;0;0;0;0;0;0;0;0
56;Misdrijven, totaal;Totaal;Minderjarigen;2004;18440;460;60;190;75;60;85;670;1370;4215;6825;1260;0;5;0;245;0;170;2370;0;15;5;25;185;0;0;140;130;25;0;10;10;5;5;55;5;20;10;15;5;45;10;15;10;5;5;5;0;5;0;0;2040;565;705;520;250;255;10;35;60;45;110;140;25;65;5;40;5;95;40;40;10;5;5;35;20;10;5;0;0;0;0;0;25;0;0;0;5;0;0;10;0;0;0;0;0;5;0;0
57;Misdrijven, totaal;Totaal;Minderjarigen;2005;18580;465;45;135;55;60;85;640;1655;3585;7480;1025;0;5;0;290;0;175;2565;0;15;5;25;170;0;0;95;115;25;0;5;10;5;5;40;5;10;10;10;5;40;5;15;10;5;5;10;5;0;0;5;2300;675;825;515;280;225;5;30;65;30;95;165;30;65;20;50;10;95;50;20;10;10;0;20;20;0;0;0;0;0;0;0;20;0;0;0;5;0;0;5;0;0;0;0;0;0;0;5
58;Misdrijven, totaal;Totaal;Minderjarigen;2006;17575;380;45;105;35;45;50;620;1380;2815;8155;910;0;0;0;240;0;155;2345;0;10;0;40;155;0;0;85;80;20;0;5;5;0;5;35;5;15;10;5;5;20;5;5;5;5;0;5;5;5;0;0;2000;640;770;380;210;180;5;15;55;35;70;140;25;60;10;35;10;80;40;20;5;10;0;20;15;5;0;0;0;0;0;0;10;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0
59;Misdrijven, totaal;Totaal;Minderjarigen;2007;17620;355;50;80;40;40;50;625;1265;2245;8965;725;0;0;0;205;0;150;2480;0;15;10;45;150;0;0;120;80;30;0;5;10;0;15;25;5;5;5;5;0;25;10;5;5;5;5;5;0;0;0;0;1890;615;705;365;205;170;5;10;45;25;85;135;15;60;10;40;5;80;35;25;5;10;5;25;20;5;0;0;0;0;0;0;25;0;0;0;5;5;0;10;0;5;0;0;0;0;0;0
60;Misdrijven, totaal;Totaal;Minderjarigen;2008;17340;500;50;110;25;35;55;525;1070;1895;9360;630;0;5;0;135;0;170;2360;5;15;10;65;170;0;0;135;65;10;0;5;0;5;0;20;5;10;5;5;0;25;5;5;10;0;5;5;5;0;0;0;1600;545;615;265;175;205;0;30;55;40;80;195;35;85;10;55;10;120;50;40;10;15;5;35;25;5;0;0;0;0;0;0;25;0;0;0;5;5;0;10;0;0;0;0;0;0;0;0
61;Misdrijven, totaal;Totaal;Minderjarigen;2009;15010;370;65;100;20;25;35;435;860;1385;8495;445;0;0;0;105;0;135;2170;20;25;10;55;145;0;0;115;40;5;0;0;5;0;0;15;5;5;0;0;5;20;5;5;5;0;5;0;0;0;0;0;1300;410;495;255;135;150;0;20;30;35;65;170;35;70;10;35;15;95;45;25;15;10;0;20;10;5;5;0;0;0;0;0;35;0;0;5;5;5;0;10;0;0;0;0;0;0;0;0
62;Misdrijven, totaal;Totaal;Minderjarigen;2010;12640;300;35;75;15;15;15;415;810;1010;7105;315;0;0;0;105;0;130;1965;20;25;15;45;110;0;0;105;30;10;0;0;0;5;0;10;5;5;0;5;0;10;5;0;0;0;0;5;0;0;0;0;1225;360;470;235;160;110;5;15;30;20;45;140;30;50;10;40;10;75;30;20;10;10;5;10;10;0;0;0;0;0;0;0;40;0;0;5;5;10;0;5;0;0;0;0;0;5;0;0
63;Misdrijven, totaal;Totaal;Minderjarigen;2011;11730;270;35;85;25;25;20;375;770;815;6500;250;0;0;0;120;0;140;1990;25;40;15;40;105;0;0;85;50;5;0;0;5;0;0;15;5;5;0;5;0;20;5;10;0;0;5;5;0;0;0;0;1145;325;430;220;170;120;0;20;30;20;50;105;25;45;5;20;5;70;30;20;5;15;0;10;5;0;0;0;0;0;0;0;55;0;0;10;10;15;0;10;0;0;0;0;0;0;0;0
64;Misdrijven, totaal;Totaal;Minderjarigen;2012;11060;220;20;80;25;25;20;390;780;715;5975;310;0;0;0;130;0;135;1830;15;105;25;50;110;0;0;95;55;15;5;0;5;0;5;25;10;5;5;5;0;10;5;5;5;0;0;5;5;0;0;0;1170;350;450;205;165;80;0;5;15;15;45;75;20;25;5;20;5;70;30;15;10;10;5;15;10;5;0;0;0;0;0;0;125;0;5;15;25;65;5;10;0;0;0;0;0;0;0;0
65;Misdrijven, totaal;Totaal;Minderjarigen;2013;8595;160;20;80;15;15;10;310;550;570;4645;250;0;0;0;90;0;70;1560;10;50;25;35;65;0;0;60;30;10;0;5;0;5;0;10;5;5;0;5;0;5;0;0;0;0;0;0;0;0;0;0;860;290;295;165;115;65;0;5;15;5;40;60;15;20;5;15;0;45;20;15;5;5;0;10;10;0;0;0;0;0;0;0;75;5;10;10;10;35;5;5;0;0;0;0;0;0;0;0
66;Misdrijven, totaal;Totaal;Minderjarigen;2014;7345;120;10;45;15;15;5;235;475;435;4135;260;0;0;0;70;0;40;1315;10;40;10;30;40;0;0;35;30;5;5;0;0;0;0;10;5;5;0;0;0;15;5;5;0;5;5;0;0;0;0;0;710;250;250;125;85;50;0;5;10;5;30;35;10;10;5;15;0;35;15;10;5;5;0;10;10;0;0;0;0;0;0;0;50;5;5;5;5;20;5;5;0;0;0;0;0;0;0;0
67;Misdrijven, totaal;Totaal;Minderjarigen;2015;6655;115;15;35;10;15;10;235;375;380;3700;245;0;0;0;60;0;45;1270;5;30;10;30;50;0;0;15;25;10;0;0;0;5;0;10;5;0;0;0;0;5;0;5;5;0;0;0;0;0;0;0;615;205;235;100;70;50;0;5;10;10;30;40;15;15;5;10;5;25;15;5;5;5;0;10;5;0;0;0;0;0;0;0;40;5;0;10;5;15;5;0;0;0;0;0;0;0;0;0
68;Misdrijven, totaal;Totaal;Minderjarigen;2016;6465;100;10;55;10;15;5;250;415;300;3585;215;0;0;0;60;0;50;1285;10;40;10;10;30;0;0;15;25;10;0;0;0;0;0;5;0;0;0;0;0;5;0;5;0;0;0;5;0;0;0;0;665;240;230;115;80;40;0;0;5;0;30;50;10;20;0;15;0;15;5;5;0;5;0;0;0;0;0;0;0;0;0;0;45;5;5;15;5;10;5;5;0;0;0;0;0;0;0;0
69;Misdrijven, totaal;Totaal;Meerderjarigen;1994;117840;37505;3730;2030;19010;4670;16245;0;0;0;10445;0;115;210;0;5;0;3420;2510;65;5980;2485;5375;3370;30;5;635;23680;8605;25;1290;2765;2835;1690;8570;1730;2495;2220;1515;605;5550;1490;1480;1300;470;810;955;580;150;115;105;0;0;0;0;0;4290;50;415;1320;1145;1360;8430;2710;2450;1095;1970;210;13910;6435;2050;4145;910;370;14100;6635;4415;2510;420;120;500;210;290;8465;10;65;150;855;380;255;2745;70;95;2240;35;805;530;30;200
70;Misdrijven, totaal;Totaal;Meerderjarigen;1995;124025;38485;4010;2120;20160;4830;17090;0;0;5;13280;0;215;220;0;0;0;2825;2760;75;6230;2425;5635;3045;30;10;565;24975;9260;25;1550;2960;2955;1770;9055;1810;2615;2295;1630;700;5710;1440;1570;1395;475;830;955;570;160;120;110;0;0;0;0;0;4285;85;425;1210;1115;1450;8445;2805;2725;960;1685;270;14225;6295;2300;4235;945;455;15055;6990;4715;2795;435;120;490;195;290;8655;15;75;135;845;430;250;2820;80;90;2265;35;850;505;40;220
71;Misdrijven, totaal;Totaal;Meerderjarigen;1996;129155;39325;4385;2550;19375;4945;17110;5;5;5;14180;0;220;325;0;25;0;2885;4650;75;6425;2580;6225;3210;40;10;595;24320;9360;40;1895;3085;2505;1830;8405;1695;2560;2120;1415;615;5590;1325;1710;1330;485;740;965;570;140;135;115;5;0;0;0;5;3990;90;370;1285;950;1290;8320;2680;2880;930;1515;320;15075;6515;2650;4150;1275;485;15915;7650;4615;2990;530;130;415;210;205;9005;25;90;180;890;510;280;2965;75;100;2230;30;895;470;35;230
72;Misdrijven, totaal;Totaal;Meerderjarigen;1997;132615;41400;3835;2630;18810;5125;17010;0;5;10;14485;5;210;285;0;5;0;2765;5830;105;7130;2320;6835;3110;30;10;675;23930;9595;45;2105;3095;2655;1695;7785;1540;2360;1980;1325;585;5575;1335;1640;1375;550;675;975;585;140;130;125;5;0;0;5;0;3215;60;300;985;780;1090;8050;2455;2695;945;1610;345;16505;7310;3065;3580;2125;430;17040;8295;4965;3070;565;145;420;225;195;9450;10;80;170;790;470;270;3200;70;95;2560;40;1045;455;35;165
73;Misdrijven, totaal;Totaal;Meerderjarigen;1998;133180;39620;3865;2595;19220;5595;17155;5;5;15;14350;5;195;190;0;5;0;2770;7510;90;6685;2435;6945;3065;20;15;815;24810;10600;45;2515;3435;2935;1670;7880;1675;2375;1935;1315;580;5480;1295;1775;1295;515;600;850;525;105;115;105;15;0;0;5;5;2860;35;245;915;710;960;7610;2340;2395;1130;1320;425;15100;6795;2325;3275;1975;735;17365;8335;4945;3375;565;140;550;275;270;9120;15;60;160;795;520;245;3030;90;100;2495;40;1020;355;35;160
74;Misdrijven, totaal;Totaal;Meerderjarigen;1999;142100;40660;4050;2835;21440;5745;18395;5;5;15;16690;5;245;215;0;10;0;2605;9025;90;6870;2530;6940;2945;20;5;755;27185;12440;85;3005;3910;3690;1755;8620;1990;2715;1915;1360;640;5210;1280;1535;1220;470;700;915;530;140;110;130;15;0;0;0;10;2795;15;195;855;855;875;7650;2185;2280;1440;1295;455;15320;6655;2495;3560;1565;1045;18355;8525;5265;3760;650;155;595;325;265;9400;10;70;180;775;615;275;3085;85;95;2490;40;1080;415;45;145
75;Misdrijven, totaal;Totaal;Meerderjarigen;2000;141305;41795;4195;2820;21385;5900;17000;10;5;10;15395;5;225;220;0;10;0;2735;9245;80;6825;2725;7140;2790;15;10;760;27285;12945;80;3050;4440;3545;1830;8355;2070;2480;1935;1290;580;5130;1330;1540;1135;525;600;855;500;120;105;130;15;0;5;5;5;2535;10;140;680;855;850;7835;1985;2215;1830;1185;620;16190;6690;2620;4060;1540;1275;18940;8695;5375;3990;715;160;495;270;225;9550;20;85;190;820;590;340;2980;105;165;2340;70;1145;445;55;195
76;Misdrijven, totaal;Totaal;Meerderjarigen;2001;144965;39290;4200;2890;23405;6485;15485;10;10;10;18680;155;195;275;0;5;55;3015;10950;80;6545;3010;6635;3090;20;10;460;29890;12750;100;3095;4055;3520;1975;10225;2290;3590;2145;1500;700;5870;1525;1730;1320;630;670;1045;585;155;145;155;20;0;0;5;10;2610;10;135;610;840;1010;7230;1385;2200;1855;1210;580;14830;5955;3075;3305;1355;1140;18225;7885;5250;4135;780;180;595;320;275;9555;45;125;230;820;640;310;2830;125;170;2275;95;1060;560;75;190
77;Misdrijven, totaal;Totaal;Meerderjarigen;2002;151850;38765;3260;2800;26090;7645;14570;10;10;10;21300;255;190;275;0;10;130;3540;12260;100;6630;3280;6485;3750;20;20;460;33725;13875;150;3615;4225;3485;2405;11520;2450;4080;2475;1685;830;7145;1910;2075;1480;790;890;1185;685;170;170;160;20;0;0;5;5;3095;20;155;870;405;1645;8635;1375;2290;1320;2130;1520;12245;4465;2655;1710;2365;1050;17470;7700;5300;3605;645;215;580;275;305;9910;25;145;290;865;605;315;3085;150;175;2275;115;1100;505;60;195
78;Misdrijven, totaal;Totaal;Meerderjarigen;2003;175255;45950;4025;3230;28835;8250;15825;10;10;10;25465;350;280;300;0;5;85;3745;14710;130;7505;3700;7655;4545;25;10;600;37080;14945;175;3925;4470;3775;2605;13220;2760;4445;2985;2020;1005;7550;2230;2200;1580;745;800;1365;760;220;180;200;15;5;5;5;5;3620;10;175;885;640;1910;10335;1630;2920;1460;2455;1875;15340;5260;3470;2455;3040;1115;20135;9750;5810;3630;675;260;540;255;285;11205;90;175;290;1000;745;395;3285;400;420;2190;300;1075;550;95;190
79;Misdrijven, totaal;Totaal;Meerderjarigen;2004;172040;45060;3810;3405;24860;8650;15760;10;10;25;27955;435;240;315;0;5;145;3190;15385;110;7265;3445;7625;3750;30;15;550;33500;12910;205;2960;3765;3515;2465;11985;2560;3515;2930;2035;945;7295;2115;2120;1480;705;875;1315;700;245;180;185;20;0;5;5;10;3590;25;145;850;710;1860;10385;1580;2965;1450;2280;2110;15425;5470;3595;2675;2590;1100;18835;9665;5205;3125;590;245;630;290;340;10710;55;155;285;985;835;435;2925;790;705;1360;515;880;525;90;170
80;Misdrijven, totaal;Totaal;Meerderjarigen;2005;169885;44560;3795;3505;20420;8670;16280;15;10;10;31355;410;275;250;0;10;415;2950;14885;100;7070;3330;7800;3215;15;10;530;29085;10975;265;2275;3230;3165;2035;10585;2345;3105;2690;1650;800;6435;2020;1770;1255;680;710;1090;575;200;160;155;25;5;5;5;10;3490;10;200;630;990;1660;10610;1530;2940;1300;2415;2430;15135;5465;3590;2650;2475;950;18460;9545;5065;2960;665;225;660;340;315;10400;60;160;330;880;875;360;2835;740;830;1350;510;720;510;85;155
81;Misdrijven, totaal;Totaal;Meerderjarigen;2006;169815;44775;3655;4005;16670;8950;15635;5;10;15;33965;370;295;250;0;10;445;2965;14690;105;6525;3275;8545;4050;5;5;600;25615;9795;250;2005;2915;2755;1875;9570;1920;2945;2435;1520;750;5410;1745;1480;1085;530;570;835;485;125;110;115;15;0;5;5;5;3880;10;105;805;1370;1585;10635;1535;2760;1290;2390;2660;16125;5455;4135;3055;2660;815;17310;9260;4540;2765;545;200;480;265;215;9800;65;180;350;795;730;440;2570;895;840;970;545;630;535;105;145
82;Misdrijven, totaal;Totaal;Meerderjarigen;2007;160335;41320;3490;3865;15855;8175;13940;15;5;10;32320;265;305;250;0;10;370;2790;14185;120;6235;3145;9050;3930;10;20;655;24025;8690;235;1755;2660;2350;1695;9270;1695;3240;2260;1425;655;5235;1675;1485;1035;480;560;825;465;130;105;125;20;0;5;5;5;3140;10;40;535;1010;1545;9735;1390;2455;1255;2250;2380;15630;4835;4345;2900;2775;780;15905;8585;4240;2460;450;170;405;200;200;9380;50;185;325;830;750;405;2620;880;745;850;535;560;445;80;125
83;Misdrijven, totaal;Totaal;Meerderjarigen;2008;158125;39560;3290;3890;15730;7950;13640;5;10;10;33545;210;315;195;0;5;380;2940;14605;165;6010;2990;7805;4220;15;10;625;23680;8865;270;1700;2905;2405;1585;8900;1700;2945;2125;1385;750;5080;1890;1375;845;445;525;835;435;155;100;140;20;0;10;5;5;3130;10;45;575;990;1510;9035;1165;2380;1335;2165;1995;15165;4400;4165;2845;2715;1040;15150;8020;4040;2380;515;195;375;225;150;8995;55;190;305;725;665;345;2625;795;770;860;510;490;435;90;140
84;Misdrijven, totaal;Totaal;Meerderjarigen;2009;156090;40695;3610;4190;15405;7050;12695;15;10;15;33865;130;290;165;0;10;315;2520;14375;350;6375;2510;7185;3720;5;10;590;22450;9185;265;1985;2995;2430;1510;7885;1575;2660;1805;1225;620;4595;1780;1200;730;400;485;785;410;135;110;130;25;5;5;5;5;2740;5;55;455;915;1310;8320;815;2535;1635;2070;1265;17545;4965;4345;3190;2550;2500;15385;7695;3860;3140;525;165;320;200;120;8880;45;165;305;650;960;310;2495;790;680;905;470;470;425;70;140
85;Misdrijven, totaal;Totaal;Meerderjarigen;2010;130955;31520;3215;3950;14405;6855;11325;10;20;10;30080;40;260;160;0;5;335;2075;12735;290;5725;1995;3095;2460;15;15;370;21255;8870;325;1920;2950;2340;1335;7320;1490;2370;1785;1095;585;4280;1680;1085;685;390;445;785;395;160;90;135;30;5;10;5;10;2020;5;30;300;670;1015;7510;765;2440;1765;1715;825;13330;4000;3390;2155;2080;1705;11570;5190;2815;2970;435;160;305;170;135;7720;35;140;245;435;975;235;1755;750;715;840;495;470;440;70;115
86;Misdrijven, totaal;Totaal;Meerderjarigen;2011;123930;27545;3060;3820;15540;6960;10895;20;30;15;29035;15;215;150;0;15;320;1730;13035;280;4890;1685;2500;1890;5;15;255;22500;9780;445;2110;3320;2510;1395;7595;1580;2325;1835;1200;650;4310;1750;1065;690;380;425;820;410;170;120;120;50;10;10;10;20;1750;5;25;235;475;1010;6980;840;1995;1695;1770;685;11565;3465;2900;1885;1910;1410;10080;4545;2530;2450;425;125;225;135;95;6575;35;110;240;335;865;260;1495;600;605;680;370;420;365;60;135
87;Misdrijven, totaal;Totaal;Meerderjarigen;2012;119580;21720;2710;3655;16100;7600;10900;20;35;15;29875;5;205;150;0;5;280;1420;13635;300;4945;1955;2300;1505;5;10;230;23700;11135;1145;2305;3485;2635;1565;7435;1400;2300;1855;1210;670;4250;1680;1045;660;410;450;880;460;150;130;140;55;10;15;20;15;1075;10;20;180;210;655;4325;250;995;795;1860;425;9095;2605;2465;1485;1445;1100;9735;4310;2395;2490;425;115;195;115;80;6900;75;175;270;395;950;340;1580;650;585;630;395;350;325;55;120
88;Misdrijven, totaal;Totaal;Meerderjarigen;2013;121130;21585;2580;4190;16670;8340;11055;25;50;15;29895;5;220;155;0;15;220;1075;13635;265;5345;2010;2405;1150;10;20;205;25005;12730;2045;2770;3615;2555;1745;7585;1630;2200;1855;1175;730;3880;1590;950;575;365;400;810;405;125;115;170;70;15;15;15;30;980;0;25;180;145;630;4215;235;865;455;2115;545;8830;2335;2345;1765;1400;990;9970;4615;2480;2320;445;110;160;85;75;7355;115;255;315;545;920;345;1730;660;540;680;405;350;330;60;105
