ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;Regiokenmerken;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
8778;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2007/'08;0.0;0.0;0.0;0.0
8779;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2008/'09;0.0;0.0;0.0;0.0
8780;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2009/'10;0.0;0.0;0.0;0.0
8781;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2010/'11;0.0;0.0;0.0;0.0
8782;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2011/'12;0.0;0.0;0.0;0.0
8783;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2012/'13 Oude methode;0.0;0.0;0.0;0.0
8784;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
8785;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2013/'14;0.0;0.0;0.0;0.0
8786;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2014/'15;0.0;0.0;0.0;0.0
8787;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2015/'16;;;0.0;
8788;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2016/'17;0.0;0.0;0.0;0.0
8789;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zeeland (PV);2017/'18;;;0.0;
8790;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2004/'05;20.0;20.0;;81.0
8791;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2005/'06;40.0;30.0;10.0;70.0
8792;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2006/'07;20.0;10.0;;59.1
8793;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2007/'08;;;;
8794;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2008/'09;;;0.0;
8795;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2009/'10;;0.0;;0.0
8796;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2010/'11;0.0;0.0;0.0;0.0
8797;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2011/'12;0.0;0.0;0.0;0.0
8798;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2012/'13 Oude methode;0.0;0.0;0.0;0.0
8799;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
8800;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2013/'14;0.0;0.0;0.0;0.0
8801;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2014/'15;;;0.0;
8802;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2015/'16;;;;
8803;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2016/'17;;;;
8804;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Brabant (PV);2017/'18;;;0.0;
8805;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2004/'05;;;;
8806;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2005/'06;;;;
8807;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2006/'07;;;;
8808;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2007/'08;;0.0;;0.0
8809;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2008/'09;;;0.0;
8810;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2009/'10;0.0;0.0;0.0;0.0
8811;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2010/'11;0.0;0.0;0.0;0.0
8812;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2011/'12;10.0;10.0;;92.3
8813;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2012/'13 Oude methode;30.0;20.0;10.0;67.7
8814;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2012/'13 Nieuwe methode;30.0;20.0;10.0;67.7
8815;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2013/'14;70.0;30.0;40.0;48.5
8816;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2014/'15;90.0;60.0;30.0;65.6
8817;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2015/'16;70.0;40.0;30.0;54.5
8818;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2016/'17;80.0;50.0;20.0;70.7
8819;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Limburg (PV);2017/'18;40.0;20.0;20.0;52.6
8820;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2004/'05;0.0;0.0;0.0;0.0
8821;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2005/'06;;0.0;;0.0
8822;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2006/'07;0.0;0.0;0.0;0.0
8823;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2007/'08;0.0;0.0;0.0;0.0
8824;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2008/'09;0.0;0.0;0.0;0.0
8825;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2009/'10;0.0;0.0;0.0;0.0
8826;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2010/'11;;0.0;;0.0
8827;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2011/'12;;0.0;;0.0
8828;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2012/'13 Oude methode;0.0;0.0;0.0;0.0
8829;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
8830;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2013/'14;;0.0;;0.0
8831;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2014/'15;0.0;0.0;0.0;0.0
8832;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2015/'16;0.0;0.0;0.0;0.0
8833;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2016/'17;0.0;0.0;0.0;0.0
8834;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Oost-Groningen (WGR);2017/'18;;;;
8835;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2004/'05;;0.0;;0.0
8836;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2005/'06;;0.0;;0.0
8837;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2006/'07;;;0.0;
8838;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2007/'08;0.0;0.0;0.0;0.0
8839;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2008/'09;0.0;0.0;0.0;0.0
8840;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2009/'10;0.0;0.0;0.0;0.0
8841;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2010/'11;0.0;0.0;0.0;0.0
8842;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2011/'12;0.0;0.0;0.0;0.0
8843;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2012/'13 Oude methode;0.0;0.0;0.0;0.0
8844;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
8845;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2013/'14;;0.0;;0.0
8846;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2014/'15;;0.0;;0.0
8847;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2015/'16;;0.0;;0.0
8848;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2016/'17;;;0.0;
8849;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord-Groningen en Eemsmond (WGR);2017/'18;;;;
8850;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2004/'05;;;;
8851;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2005/'06;0.0;0.0;0.0;0.0
8852;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2006/'07;;;;
8853;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2007/'08;;0.0;;0.0
8854;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2008/'09;;0.0;;0.0
8855;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2009/'10;;0.0;;0.0
8856;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2010/'11;;;;
8857;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2011/'12;;0.0;;0.0
8858;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2012/'13 Oude methode;0.0;0.0;0.0;0.0
8859;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
8860;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2013/'14;;0.0;;0.0
8861;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2014/'15;0.0;0.0;0.0;0.0
8862;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2015/'16;0.0;0.0;0.0;0.0
8863;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2016/'17;0.0;0.0;0.0;0.0
8864;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Centraal en westelijk Groningen (WGR);2017/'18;;;;
8865;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2004/'05;0.0;0.0;0.0;0.0
8866;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2005/'06;0.0;0.0;0.0;0.0
8867;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2006/'07;;0.0;;0.0
8868;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2007/'08;;0.0;;0.0
8869;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2008/'09;;0.0;;0.0
8870;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2009/'10;0.0;0.0;0.0;0.0
8871;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2010/'11;0.0;0.0;0.0;0.0
8872;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2011/'12;0.0;0.0;0.0;0.0
8873;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2012/'13 Oude methode;0.0;0.0;0.0;0.0
8874;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
8875;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2013/'14;0.0;0.0;0.0;0.0
8876;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2014/'15;0.0;0.0;0.0;0.0
8877;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2015/'16;0.0;0.0;0.0;0.0
8878;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2016/'17;;;;
8879;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Noord (WGR);2017/'18;;;;
8880;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2004/'05;0.0;0.0;0.0;0.0
8881;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2005/'06;0.0;0.0;0.0;0.0
8882;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2006/'07;0.0;0.0;0.0;0.0
8883;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2007/'08;0.0;0.0;0.0;0.0
8884;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2008/'09;0.0;0.0;0.0;0.0
8885;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2009/'10;0.0;0.0;0.0;0.0
8886;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2010/'11;0.0;0.0;0.0;0.0
8887;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2011/'12;0.0;0.0;0.0;0.0
8888;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2012/'13 Oude methode;0.0;0.0;0.0;0.0
8889;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
8890;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2013/'14;0.0;0.0;0.0;0.0
8891;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2014/'15;0.0;0.0;0.0;0.0
8892;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2015/'16;0.0;0.0;0.0;0.0
8893;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2016/'17;0.0;0.0;0.0;0.0
8894;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Friesland (WGR);2017/'18;;;;
8895;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2004/'05;;;0.0;
8896;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2005/'06;0.0;0.0;0.0;0.0
8897;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2006/'07;;0.0;;0.0
8898;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2007/'08;;;;
8899;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2008/'09;0.0;0.0;0.0;0.0
8900;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2009/'10;0.0;0.0;0.0;0.0
8901;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2010/'11;0.0;0.0;0.0;0.0
8902;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2011/'12;0.0;0.0;0.0;0.0
8903;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2012/'13 Oude methode;0.0;0.0;0.0;0.0
8904;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
8905;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2013/'14;0.0;0.0;0.0;0.0
8906;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2014/'15;0.0;0.0;0.0;0.0
8907;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2015/'16;0.0;0.0;0.0;0.0
8908;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2016/'17;0.0;0.0;0.0;0.0
8909;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Friesland-Oost (WGR);2017/'18;;;;
8910;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2004/'05;0.0;0.0;0.0;0.0
8911;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2005/'06;0.0;0.0;0.0;0.0
8912;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2006/'07;0.0;0.0;0.0;0.0
8913;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2007/'08;0.0;0.0;0.0;0.0
8914;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2008/'09;0.0;0.0;0.0;0.0
8915;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2009/'10;0.0;0.0;0.0;0.0
8916;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2010/'11;0.0;0.0;0.0;0.0
8917;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2011/'12;0.0;0.0;0.0;0.0
8918;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2012/'13 Oude methode;0.0;0.0;0.0;0.0
8919;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
8920;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2013/'14;;0.0;;0.0
8921;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2014/'15;0.0;0.0;0.0;0.0
8922;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2015/'16;0.0;0.0;0.0;0.0
8923;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2016/'17;0.0;0.0;0.0;0.0
8924;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Noord- en midden-Drenthe (WGR);2017/'18;;;;
8925;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2004/'05;0.0;0.0;0.0;0.0
8926;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2005/'06;0.0;0.0;0.0;0.0
8927;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2006/'07;0.0;0.0;0.0;0.0
8928;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2007/'08;0.0;0.0;0.0;0.0
8929;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2008/'09;0.0;0.0;0.0;0.0
8930;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2009/'10;0.0;0.0;0.0;0.0
8931;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2010/'11;;0.0;;0.0
8932;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2011/'12;0.0;0.0;0.0;0.0
8933;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2012/'13 Oude methode;0.0;0.0;0.0;0.0
8934;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
8935;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2013/'14;0.0;0.0;0.0;0.0
8936;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2014/'15;0.0;0.0;0.0;0.0
8937;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2015/'16;0.0;0.0;0.0;0.0
8938;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2016/'17;0.0;0.0;0.0;0.0
8939;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidoost-Drenthe (WGR);2017/'18;;;;
8940;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Zuidwest-Drenthe (WGR);2004/'05;;;0.0;
