ID;Gezondheid;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
1011;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2024;765;425;408;317;266;51;91;70;19;2;0;148;44;24;20;104;35;69;260;17;4.0;340;55.6;53.4
1012;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2021;186;153;144;116;96;20;28;21;8;0;0;35;7;4;3;27;8;20;109;8;5.5;33;82.1;77.6
1013;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2022;186;153;149;115;96;19;35;26;9;0;0;34;6;3;3;28;9;18;116;4;2.7;32;82.6;80.4
1014;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2023;183;149;145;115;96;20;29;19;10;0;0;32;6;3;3;26;7;18;112;4;3.0;34;81.4;78.9
1015;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2024;180;144;138;112;94;18;26;19;7;0;0;35;7;3;4;28;8;20;102;7;4.5;36;80.2;76.5
1016;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2021;277;207;197;161;143;18;36;27;8;0;0;64;11;6;6;53;15;38;132;10;5.0;70;74.9;71.1
1017;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2022;280;213;205;169;149;20;36;27;9;0;0;69;13;7;6;56;16;40;136;8;3.7;67;76.0;73.2
1018;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2023;279;215;209;171;153;18;37;27;10;0;0;71;13;6;8;57;17;41;138;7;3.1;63;77.3;74.9
1019;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2024;286;224;216;173;152;21;43;32;11;0;0;73;11;4;7;62;20;42;142;9;3.8;62;78.4;75.4
1020;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2021;296;48;46;23;11;12;24;19;4;0;0;33;21;14;6;12;6;6;14;2;4.0;248;16.3;15.7
1021;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2022;307;49;47;25;13;12;22;17;3;1;0;33;16;11;6;17;9;8;14;2;4.0;258;15.9;15.2
1022;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2023;308;62;59;32;17;15;28;24;2;2;0;41;26;17;10;14;9;5;18;3;4.1;247;20.0;19.2
1023;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2024;299;57;55;33;20;13;22;19;2;1;0;39;25;17;8;14;6;7;16;2;3.4;242;19.0;18.3
1024;Beperkt: wel, maar niet ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;342;181;165;135;94;41;30;24;6;0;0;67;29;18;11;38;11;27;97;16;8.8;162;52.8;48.2
1025;Beperkt: wel, maar niet ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;342;171;161;131;87;44;30;25;4;1;0;65;25;15;10;39;13;26;96;10;5.8;171;49.9;47.0
1026;Beperkt: wel, maar niet ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;344;183;172;145;95;50;28;20;7;1;0;69;28;17;12;41;17;23;103;11;6.1;161;53.3;50.0
1027;Beperkt: wel, maar niet ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;326;177;164;134;88;46;30;25;4;1;0;67;26;13;13;41;15;25;97;14;7.7;148;54.5;50.3
1028;Beperkt: wel, maar niet ernstig;Mannen;2 Havo, vwo, mbo2-4;2021;438;278;263;215;157;59;48;38;9;1;0;95;33;18;15;62;21;41;168;15;5.5;160;63.6;60.1
1029;Beperkt: wel, maar niet ernstig;Mannen;2 Havo, vwo, mbo2-4;2022;434;282;269;217;158;59;51;40;11;1;0;94;29;18;11;64;25;39;175;13;4.7;153;64.8;61.8
1030;Beperkt: wel, maar niet ernstig;Mannen;2 Havo, vwo, mbo2-4;2023;442;295;280;229;164;65;51;38;11;2;0;104;37;20;17;67;21;46;176;15;5.1;147;66.8;63.4
1031;Beperkt: wel, maar niet ernstig;Mannen;2 Havo, vwo, mbo2-4;2024;440;281;267;221;159;62;47;38;8;1;0;98;31;16;15;67;20;47;169;13;4.7;159;63.8;60.8
1032;Beperkt: wel, maar niet ernstig;Mannen;3 Hbo, wo;2021;278;188;177;136;104;32;41;31;10;0;0;58;17;9;7;42;11;31;119;10;5.5;90;67.5;63.9
1033;Beperkt: wel, maar niet ernstig;Mannen;3 Hbo, wo;2022;301;205;195;157;124;33;39;30;8;1;0;63;13;8;5;50;15;34;132;10;4.7;96;68.1;65.0
1034;Beperkt: wel, maar niet ernstig;Mannen;3 Hbo, wo;2023;314;222;213;162;125;36;51;40;11;0;0;69;18;10;8;51;16;35;144;9;3.9;93;70.4;67.7
1035;Beperkt: wel, maar niet ernstig;Mannen;3 Hbo, wo;2024;319;232;221;172;139;33;49;37;11;1;0;74;18;12;7;55;16;39;147;11;4.9;87;72.7;69.2
1036;Beperkt: wel, maar niet ernstig;Mannen;Onderwijsniveau: onbekend;2021;8;3;2;2;1;1;0;0;0;0;0;2;0;0;0;1;1;1;1;0;;6;;
1037;Beperkt: wel, maar niet ernstig;Mannen;Onderwijsniveau: onbekend;2022;6;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;;4;;
1038;Beperkt: wel, maar niet ernstig;Mannen;Onderwijsniveau: onbekend;2023;8;3;3;2;1;1;1;1;0;0;0;1;0;0;0;1;0;1;2;1;;5;;
1039;Beperkt: wel, maar niet ernstig;Mannen;Onderwijsniveau: onbekend;2024;9;3;3;3;2;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;;6;;
1040;Beperkt: wel, maar niet ernstig;Vrouwen;Totaal personen;2021;1354;742;695;608;420;189;87;75;8;4;0;543;184;78;106;359;185;174;152;47;6.3;612;54.8;51.3
1041;Beperkt: wel, maar niet ernstig;Vrouwen;Totaal personen;2022;1406;785;741;656;447;209;86;69;13;4;0;573;184;80;104;389;199;190;168;44;5.6;621;55.8;52.7
1042;Beperkt: wel, maar niet ernstig;Vrouwen;Totaal personen;2023;1438;811;769;674;458;216;95;79;13;3;0;591;201;83;117;390;202;188;178;42;5.2;627;56.4;53.5
1043;Beperkt: wel, maar niet ernstig;Vrouwen;Totaal personen;2024;1424;804;763;673;467;206;90;74;11;5;0;583;191;84;107;391;202;190;180;41;5.1;621;56.4;53.5
1044;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;132;103;90;87;15;72;2;2;0;0;0;75;46;29;17;28;16;13;15;13;12.7;30;77.7;67.8
1045;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;140;107;96;93;17;76;4;3;0;0;0;79;51;31;19;28;14;14;17;10;9.5;34;75.9;68.7
1046;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;143;115;103;99;15;84;4;4;0;0;0;89;55;34;21;34;16;18;14;12;10.0;28;80.2;72.2
1047;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;142;109;97;93;14;80;4;4;0;0;0;83;53;31;21;31;15;15;14;12;10.8;33;76.9;68.6
1048;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;330;253;239;213;150;63;26;23;2;1;0;176;42;15;27;134;65;69;62;15;5.8;76;76.9;72.4
1049;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;348;266;252;228;156;72;23;20;3;0;0;178;34;12;22;144;71;73;73;14;5.3;82;76.4;72.4
1050;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;351;266;252;221;149;73;30;27;4;0;0;180;41;13;28;139;66;73;72;14;5.3;85;75.7;71.7
1051;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;351;265;250;222;153;69;28;22;5;1;0;174;35;13;22;139;66;73;76;15;5.7;86;75.5;71.3
1052;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;157;123;115;106;66;40;9;9;0;0;0;76;15;6;10;60;28;32;40;8;6.4;34;78.4;73.4
1053;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;170;133;125;115;72;44;10;9;1;0;0;79;16;6;10;63;28;35;46;8;6.0;37;78.1;73.4
1054;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;174;133;125;113;66;47;12;11;1;0;0;83;17;6;11;66;28;38;42;8;6.0;42;76.2;71.6
1055;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;167;129;120;110;68;42;10;9;1;0;0;74;13;5;8;61;24;37;46;9;6.9;38;77.2;71.9
1056;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;172;130;123;107;84;23;17;14;1;1;0;101;27;10;17;74;37;37;23;7;5.2;42;75.4;71.5
1057;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;178;133;127;113;85;28;14;11;3;0;0;99;18;7;12;81;43;38;27;6;4.5;45;74.7;71.3
1058;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;177;133;127;108;83;25;19;16;3;0;0;97;24;7;17;73;38;35;30;6;4.5;44;75.2;71.8
1059;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;184;136;130;113;85;27;17;13;4;0;0;100;22;8;14;78;42;36;30;6;4.5;48;74.0;70.7
1060;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;892;386;367;309;254;54;58;49;6;3;0;292;96;33;62;197;104;92;75;19;4.9;506;43.3;41.1
1061;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;918;413;393;335;274;61;59;46;9;3;0;316;99;36;63;217;114;103;78;20;4.9;505;45.0;42.8
1062;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;943;430;414;353;294;59;60;48;9;3;0;321;104;36;68;217;120;98;92;16;3.8;513;45.6;43.8
1063;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;932;430;415;357;300;57;58;48;7;4;0;326;104;40;63;222;121;102;90;14;3.4;502;46.1;44.6
1064;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;248;182;174;148;118;29;26;22;3;1;0;133;37;14;23;96;51;46;41;9;4.7;65;73.6;70.1
1065;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;250;184;177;156;126;31;21;15;5;1;0;135;33;11;22;101;51;51;42;7;3.9;65;73.8;71.0
1066;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;266;202;196;168;139;30;28;22;5;1;0;140;36;9;27;104;52;52;56;5;2.7;64;75.8;73.8
1067;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;257;193;186;163;136;26;23;19;3;1;0;139;33;11;23;106;52;54;47;7;3.7;64;75.1;72.3
1068;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;327;183;173;148;126;22;26;22;2;1;0;142;49;15;34;94;50;44;31;9;5.0;145;55.8;53.0
1069;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;337;200;189;163;137;26;26;21;3;1;0;157;52;18;34;105;56;49;32;11;5.5;137;59.3;56.0
1070;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;338;197;189;164;139;25;25;20;4;1;0;156;53;18;34;103;61;42;33;9;4.4;140;58.4;55.8
1071;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;340;207;201;176;151;26;24;20;3;1;0;160;54;19;35;106;62;44;41;6;2.9;133;60.8;59.0
1072;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;317;21;20;13;10;3;7;5;1;1;0;17;10;5;5;6;4;3;3;1;;296;6.6;6.2
1073;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;331;29;27;15;11;4;12;10;1;1;0;24;14;7;7;11;7;4;3;2;;302;8.8;8.1
1074;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;340;31;29;21;16;4;8;6;1;1;0;25;15;9;6;10;6;4;3;2;7.3;309;9.1;8.5
1075;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;335;30;29;18;13;5;11;9;0;1;0;27;16;10;6;10;7;4;2;1;4.4;305;9.0;8.6
1076;Beperkt: wel, maar niet ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;413;145;130;121;73;48;9;7;1;1;0;116;57;26;31;59;35;24;14;15;10.4;268;35.1;31.5
1077;Beperkt: wel, maar niet ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;430;154;141;127;71;55;14;10;2;2;0;119;61;32;29;58;35;23;21;13;8.4;277;35.7;32.7
1078;Beperkt: wel, maar niet ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;438;159;146;134;76;58;12;8;2;1;0;125;66;30;36;59;35;25;21;13;8.0;280;36.2;33.3
1079;Beperkt: wel, maar niet ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;409;152;141;130;77;53;11;8;1;2;0;122;62;33;28;60;38;22;19;11;7.1;257;37.1;34.5
1080;Beperkt: wel, maar niet ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2021;534;317;296;266;183;83;30;24;3;2;0;246;87;35;52;159;83;76;50;21;6.7;217;59.4;55.4
1081;Beperkt: wel, maar niet ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2022;553;335;316;288;195;93;27;22;5;1;0;259;78;29;50;181;100;81;56;19;5.8;218;60.6;57.1
1082;Beperkt: wel, maar niet ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2023;569;346;329;297;201;96;32;26;4;2;0;271;92;35;57;179;98;81;58;16;4.7;224;60.7;57.8
1083;Beperkt: wel, maar niet ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2024;563;336;317;285;198;87;32;27;4;2;0;262;87;34;53;175;97;78;55;18;5.4;227;59.6;56.4
1084;Beperkt: wel, maar niet ernstig;Vrouwen;3 Hbo, wo;2021;392;277;267;220;162;57;48;43;4;1;0;180;39;16;24;140;66;74;88;9;3.4;116;70.5;68.1
1085;Beperkt: wel, maar niet ernstig;Vrouwen;3 Hbo, wo;2022;408;293;282;238;179;59;44;37;6;1;0;192;43;18;25;149;63;86;89;11;3.8;114;71.9;69.2
1086;Beperkt: wel, maar niet ernstig;Vrouwen;3 Hbo, wo;2023;420;303;291;240;179;61;51;44;6;0;0;193;42;18;24;151;68;83;98;12;4.0;117;72.2;69.3
1087;Beperkt: wel, maar niet ernstig;Vrouwen;3 Hbo, wo;2024;438;312;301;254;190;64;47;39;7;1;0;196;42;16;25;155;66;89;104;11;3.6;126;71.3;68.7
1088;Beperkt: wel, maar niet ernstig;Vrouwen;Onderwijsniveau: onbekend;2021;15;3;2;2;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;1;;12;;
1089;Beperkt: wel, maar niet ernstig;Vrouwen;Onderwijsniveau: onbekend;2022;16;4;3;3;2;1;0;0;0;0;0;2;0;0;0;1;1;1;1;1;;12;;
1090;Beperkt: wel, maar niet ernstig;Vrouwen;Onderwijsniveau: onbekend;2023;10;4;3;3;2;1;0;0;0;0;0;1;1;0;1;1;1;0;2;1;;7;;
1091;Beperkt: wel, maar niet ernstig;Vrouwen;Onderwijsniveau: onbekend;2024;15;5;4;4;2;2;0;0;0;0;0;2;1;0;0;1;1;1;1;1;;10;;
1092;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2021;593;119;107;88;66;22;19;14;4;1;0;72;34;17;17;38;20;18;35;12;9.8;475;20.0;18.0
1093;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2022;639;145;132;107;72;34;25;21;3;1;0;83;38;22;16;45;23;21;49;13;9.2;493;22.8;20.7
1094;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2023;622;135;126;103;75;28;23;19;2;1;0;81;37;20;16;44;21;23;45;9;6.9;487;21.7;20.2
1095;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2024;648;140;132;104;71;33;28;24;4;0;0;86;40;21;18;46;24;22;47;8;5.6;509;21.6;20.4
1096;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;23;9;7;5;1;4;1;1;0;0;0;5;3;2;1;2;1;1;2;2;;14;;
1097;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;30;11;8;7;2;5;1;1;0;0;0;6;4;3;1;2;1;1;2;3;;18;;
1098;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;26;10;8;8;1;7;0;0;0;0;0;6;4;2;1;2;2;1;2;2;;16;;
1099;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;28;12;10;9;2;7;1;1;0;0;0;9;6;3;2;3;2;2;2;1;;16;;
1100;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;135;39;36;31;22;9;4;3;1;0;0;24;10;5;5;14;9;6;11;4;9.6;96;29.2;26.4
1101;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;139;50;45;39;23;16;6;6;1;0;0;27;9;5;4;17;8;10;19;5;10.5;88;36.3;32.5
1102;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;126;44;39;33;23;10;6;6;0;0;0;25;9;5;4;15;8;7;15;5;10.8;82;34.8;31.1
1103;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;137;43;40;33;20;13;7;6;1;0;0;23;11;5;6;12;7;6;17;3;6.7;94;31.5;29.4
1104;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;57;19;16;15;8;7;2;1;1;0;0;12;4;2;2;8;4;4;5;2;;38;33.3;28.9
1105;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;61;25;22;19;8;10;3;3;0;0;0;14;5;3;2;8;3;5;8;3;;36;40.5;35.6
1106;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;54;19;16;14;10;4;3;3;0;0;0;9;3;2;2;6;3;3;7;3;;35;35.3;30.0
1107;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;62;22;20;17;9;9;3;3;0;0;0;12;5;3;3;6;3;4;9;2;;40;35.6;33.1
1108;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;78;21;19;16;14;3;3;2;0;0;0;13;6;3;3;7;5;2;6;1;;58;26.2;24.6
1109;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;77;26;23;20;14;6;3;3;0;0;0;13;4;2;2;9;5;4;10;2;;52;33.0;30.1
1110;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;72;25;23;19;13;6;4;3;0;0;0;16;6;3;3;10;6;4;7;2;;47;34.5;31.8
1111;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;75;21;20;16;11;5;4;3;1;0;0;12;6;3;3;6;4;2;8;1;;54;28.2;26.3
1112;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;435;70;65;51;43;8;13;9;3;1;0;42;21;9;11;22;10;12;22;6;8.2;365;16.1;14.8
1113;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;471;84;79;61;48;13;18;14;3;1;0;50;25;14;11;26;15;11;28;5;6.1;387;17.8;16.8
1114;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;470;81;78;62;51;11;16;13;2;1;0;50;24;13;11;26;11;15;28;3;3.5;389;17.3;16.6
1115;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;483;85;81;61;49;12;20;17;3;0;0;53;23;13;10;30;16;14;28;4;4.1;398;17.6;16.9
1116;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;123;29;26;22;18;4;4;3;1;0;0;19;10;4;6;10;5;5;7;3;;94;23.5;21.4
1117;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;130;35;32;25;20;5;7;5;2;0;0;18;9;6;4;9;4;5;14;2;6.4;96;26.6;24.9
1118;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;128;32;31;26;22;5;5;4;0;0;0;20;8;5;4;12;4;7;11;1;4.2;96;25.4;24.3
1119;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;128;35;34;25;18;7;9;7;2;0;0;23;10;5;5;12;7;5;12;1;3.4;92;27.7;26.8
1120;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;210;39;36;28;24;4;8;6;2;1;0;21;10;5;5;11;5;6;15;3;7.7;172;18.4;16.9
1121;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;225;42;40;32;25;7;8;7;1;0;0;26;12;7;6;14;9;5;13;2;5.9;183;18.7;17.6
1122;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;208;41;40;32;26;5;8;6;2;0;0;25;12;6;6;13;6;7;15;1;3.6;167;19.9;19.2
1123;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;217;41;39;31;27;4;8;6;1;0;0;25;10;5;4;15;7;8;14;2;5.6;176;19.0;17.9
1124;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;102;3;3;2;1;0;1;1;0;0;0;2;1;0;1;1;1;1;0;0;;99;2.6;2.5
1125;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;116;7;7;4;2;1;3;2;0;1;0;6;3;2;1;3;2;1;1;0;;108;6.3;6.0
1126;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;134;7;7;4;3;1;3;2;0;1;0;5;4;2;1;1;0;1;2;0;;127;5.4;5.4
1127;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;139;8;8;5;4;1;4;3;1;0;0;6;3;2;1;3;2;1;2;0;;130;6.1;6.1
1128;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;251;32;28;25;18;7;4;3;1;0;0;21;10;5;6;10;5;5;8;4;12.7;219;12.9;11.3
1129;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;253;35;30;26;16;10;4;3;0;0;0;17;10;6;4;8;5;3;13;5;14.1;218;13.8;11.8
1130;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;254;34;30;24;14;10;5;4;1;0;0;20;11;6;5;9;5;3;10;4;12.2;221;13.2;11.6
1131;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;270;36;33;28;17;11;5;4;1;0;0;22;11;6;4;11;6;5;11;2;6.8;234;13.2;12.3
1132;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;218;48;43;35;25;9;8;6;2;1;0;29;14;7;7;15;7;8;14;5;10.4;170;22.0;19.7
1133;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;234;62;56;47;31;16;9;6;2;1;0;36;15;9;6;21;11;10;20;6;9.4;172;26.5;24.0
1134;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;224;54;51;42;32;10;8;7;1;1;0;32;13;7;6;19;9;10;19;3;5.9;170;24.1;22.7
1135;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;239;58;55;45;31;14;10;9;2;0;0;35;17;9;9;18;8;10;20;3;5.2;180;24.5;23.2
1136;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2021;111;37;35;28;22;6;7;5;1;0;0;22;9;4;5;12;7;5;13;3;6.8;73;33.8;31.5
1137;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2022;136;47;45;33;25;8;13;11;1;0;0;29;12;7;5;16;7;9;17;2;4.7;89;34.7;33.1
1138;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2023;134;47;45;36;29;7;9;8;1;1;0;29;12;7;6;16;6;10;16;2;4.4;87;34.8;33.3
1139;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2024;130;44;42;29;22;8;13;11;2;0;0;27;11;6;5;16;9;7;15;2;5.1;86;33.9;32.2
1140;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;13;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;13;;
1141;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;16;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;15;;
1142;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;;
1143;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;10;2;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;8;;
1144;Beperkt: ernstig;Mannen;Totaal personen;2021;274;55;49;39;28;10;11;7;3;0;0;22;10;5;6;12;5;7;27;6;10.3;219;20.0;17.9
1145;Beperkt: ernstig;Mannen;Totaal personen;2022;286;74;67;53;34;19;14;10;3;1;0;33;17;10;7;16;9;7;34;7;10.0;211;26.0;23.4
1146;Beperkt: ernstig;Mannen;Totaal personen;2023;291;68;63;49;35;13;14;11;2;1;0;29;14;8;6;15;6;9;33;5;8.1;223;23.4;21.5
