ID;Geslacht;Onderwijssoort;Leerjaar;Regiokenmerken;Perioden;AantalLeerlingen_1
7368;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Holland (PV);2015/'16;
7369;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Holland (PV);2016/'17;
7370;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Holland (PV);2017/'18;
7371;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Holland (PV);2018/'19;
7372;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Holland (PV);2019/'20;
7373;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Holland (PV);2020/'21;
7374;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Holland (PV);2021/'22;
7375;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Holland (PV);2022/'23;
7376;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Holland (PV);2023/'24;
7377;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Holland (PV);2024/'25;
7378;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2011/'12;
7379;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2012/'13;
7380;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2013/'14;
7381;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2014/'15;
7382;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2015/'16;
7383;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2016/'17;
7384;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2017/'18;
7385;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2018/'19;
7386;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2019/'20;
7387;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2020/'21;
7388;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2021/'22;
7389;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2022/'23;
7390;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2023/'24;
7391;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zuid-Holland (PV);2024/'25;
7392;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2011/'12;
7393;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2012/'13;
7394;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2013/'14;
7395;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2014/'15;
7396;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2015/'16;
7397;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2016/'17;
7398;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2017/'18;
7399;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2018/'19;
7400;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2019/'20;
7401;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2020/'21;
7402;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2021/'22;
7403;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2022/'23;
7404;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2023/'24;
7405;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Zeeland (PV);2024/'25;
7406;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2011/'12;
7407;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2012/'13;
7408;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2013/'14;
7409;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2014/'15;
7410;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2015/'16;
7411;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2016/'17;
7412;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2017/'18;
7413;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2018/'19;
7414;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2019/'20;
7415;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2020/'21;
7416;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2021/'22;
7417;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2022/'23;
7418;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2023/'24;
7419;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Noord-Brabant (PV);2024/'25;
7420;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2011/'12;
7421;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2012/'13;
7422;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2013/'14;
7423;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2014/'15;
7424;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2015/'16;
7425;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2016/'17;
7426;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2017/'18;
7427;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2018/'19;
7428;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2019/'20;
7429;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2020/'21;
7430;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2021/'22;
7431;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2022/'23;
7432;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2023/'24;
7433;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Limburg (PV);2024/'25;
7434;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2011/'12;
7435;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2012/'13;
7436;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2013/'14;
7437;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2014/'15;
7438;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2015/'16;
7439;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2016/'17;
7440;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2017/'18;
7441;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2018/'19;
7442;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2019/'20;
7443;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2020/'21;
7444;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2021/'22;
7445;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2022/'23;
7446;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2023/'24;
7447;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Niet in te delen (PV);2024/'25;
7448;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2011/'12;
7449;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2012/'13;
7450;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2013/'14;
7451;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2014/'15;
7452;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2015/'16;
7453;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2016/'17;
7454;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2017/'18;
7455;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2018/'19;
7456;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2019/'20;
7457;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2020/'21;
7458;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2021/'22;
7459;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2022/'23;
7460;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2023/'24;
7461;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Amsterdam;2024/'25;
7462;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2011/'12;
7463;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2012/'13;
7464;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2013/'14;
7465;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2014/'15;
7466;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2015/'16;
7467;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2016/'17;
7468;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2017/'18;
7469;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2018/'19;
7470;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2019/'20;
7471;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2020/'21;
7472;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2021/'22;
7473;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2022/'23;
7474;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2023/'24;
7475;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;'s-Gravenhage (gemeente);2024/'25;
7476;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2011/'12;
7477;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2012/'13;
7478;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2013/'14;
7479;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2014/'15;
7480;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2015/'16;
7481;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2016/'17;
7482;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2017/'18;
7483;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2018/'19;
7484;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2019/'20;
7485;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2020/'21;
7486;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2021/'22;
7487;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2022/'23;
7488;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2023/'24;
7489;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Rotterdam;2024/'25;
7490;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2011/'12;
7491;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2012/'13;
7492;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2013/'14;
7493;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2014/'15;
7494;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2015/'16;
7495;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2016/'17;
7496;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2017/'18;
7497;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2018/'19;
7498;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2019/'20;
7499;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2020/'21;
7500;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2021/'22;
7501;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2022/'23;
7502;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2023/'24;
7503;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Utrecht (gemeente);2024/'25;
7504;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2011/'12;
7505;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2012/'13;
7506;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2013/'14;
7507;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2014/'15;
7508;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2015/'16;
7509;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2016/'17;
7510;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2017/'18;
7511;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2018/'19;
7512;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2019/'20;
7513;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2020/'21;
7514;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2021/'22;
7515;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2022/'23;
7516;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2023/'24;
7517;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Vier grootste gemeenten (G4);2024/'25;
7518;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2011/'12;
7519;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2012/'13;
7520;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2013/'14;
7521;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2014/'15;
7522;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2015/'16;
7523;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2016/'17;
7524;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2017/'18;
7525;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2018/'19;
7526;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2019/'20;
7527;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2020/'21;
7528;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2021/'22;
7529;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2022/'23;
7530;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2023/'24;
7531;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten >= 100 000 inwoners (excl. G4);2024/'25;
7532;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2011/'12;
7533;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2012/'13;
7534;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2013/'14;
7535;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2014/'15;
7536;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2015/'16;
7537;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2016/'17;
7538;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2017/'18;
7539;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2018/'19;
7540;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2019/'20;
7541;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2020/'21;
7542;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2021/'22;
7543;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2022/'23;
7544;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2023/'24;
7545;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;Gemeenten < 100 000 inwoners;2024/'25;
7546;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2011/'12;
7547;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2012/'13;
7548;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2013/'14;
7549;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2014/'15;
7550;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2015/'16;
7551;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2016/'17;
7552;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2017/'18;
7553;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2018/'19;
7554;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2019/'20;
7555;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2020/'21;
7556;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2021/'22;
7557;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2022/'23;
7558;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2023/'24;
7559;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 5;"Gemeenten; niet in te delen";2024/'25;
7560;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2011/'12;
7561;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2012/'13;
7562;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2013/'14;
7563;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2014/'15;
7564;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2015/'16;
7565;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2016/'17;
7566;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2017/'18;
7567;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2018/'19;
7568;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2019/'20;
7569;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2020/'21;
7570;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2021/'22;
7571;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2022/'23;
7572;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2023/'24;
7573;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Nederland;2024/'25;
7574;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2011/'12;
7575;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2012/'13;
7576;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2013/'14;
7577;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2014/'15;
7578;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2015/'16;
7579;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2016/'17;
7580;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2017/'18;
7581;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2018/'19;
7582;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2019/'20;
7583;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2020/'21;
7584;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2021/'22;
7585;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2022/'23;
7586;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2023/'24;
7587;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Nederland (LD);2024/'25;
7588;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2011/'12;
