ID;LandVanUiteindelijkeZeggenschap;KenmerkenBedrijf;HoogstbehaaldOnderwijsniveau;KenmerkenBaanEnWerknemer;Perioden;BanenVanWerknemers_1;Arbeidsvolume_2
8495;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: Pools;2014;;
8496;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: Pools;2015;;
8497;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: Pools;2016;;
8498;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2010;;
8499;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2011;;
8500;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2012;;
8501;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2013;;
8502;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2014;;
8503;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2015;;
8504;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2016;;
8505;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2010;;
8506;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2011;;
8507;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2012;;
8508;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2013;;
8509;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2014;;
8510;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2015;;
8511;Totaal binnen- en buitenland;R-U Cultuur, recreatie, overige diensten;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2016;;
8512;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Totaal;2010;100.0;70.0
8513;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Totaal;2011;100.0;70.0
8514;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Totaal;2012;100.0;70.0
8515;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Totaal;2013;100.0;71.0
8516;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Totaal;2014;100.0;71.0
8517;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Totaal;2015;97.0;69.0
8518;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Totaal;2016;100.0;71.0
8519;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: bepaalde tijd;2010;30.0;21.0
8520;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: bepaalde tijd;2011;31.0;22.0
8521;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: bepaalde tijd;2012;32.0;22.0
8522;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: bepaalde tijd;2013;33.0;23.0
8523;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: bepaalde tijd;2014;34.0;24.0
8524;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: bepaalde tijd;2015;33.0;23.0
8525;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: bepaalde tijd;2016;33.0;23.0
8526;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: onbepaalde tijd;2010;63.0;44.0
8527;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: onbepaalde tijd;2011;63.0;44.0
8528;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: onbepaalde tijd;2012;62.0;43.0
8529;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: onbepaalde tijd;2013;61.0;43.0
8530;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: onbepaalde tijd;2014;60.0;42.0
8531;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: onbepaalde tijd;2015;59.0;42.0
8532;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: onbepaalde tijd;2016;61.0;44.0
8533;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: niet van toepassing;2010;6.0;5.0
8534;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: niet van toepassing;2011;6.0;5.0
8535;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: niet van toepassing;2012;6.0;5.0
8536;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: niet van toepassing;2013;6.0;5.0
8537;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: niet van toepassing;2014;6.0;5.0
8538;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: niet van toepassing;2015;5.0;4.0
8539;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Contractsoort: niet van toepassing;2016;5.0;4.0
8540;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: mannen;2010;68.0;52.0
8541;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: mannen;2011;68.0;51.0
8542;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: mannen;2012;68.0;51.0
8543;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: mannen;2013;68.0;52.0
8544;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: mannen;2014;68.0;52.0
8545;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: mannen;2015;66.0;50.0
8546;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: mannen;2016;67.0;51.0
8547;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: vrouwen;2010;32.0;18.0
8548;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: vrouwen;2011;33.0;19.0
8549;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: vrouwen;2012;32.0;18.0
8550;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: vrouwen;2013;32.0;19.0
8551;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: vrouwen;2014;32.0;19.0
8552;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: vrouwen;2015;32.0;19.0
8553;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Geslacht: vrouwen;2016;33.0;19.0
8554;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 15 tot 35 jaar;2010;44.0;26.0
8555;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 15 tot 35 jaar;2011;43.0;25.0
8556;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 15 tot 35 jaar;2012;43.0;25.0
8557;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 15 tot 35 jaar;2013;44.0;26.0
8558;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 15 tot 35 jaar;2014;44.0;26.0
8559;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 15 tot 35 jaar;2015;44.0;26.0
8560;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 15 tot 35 jaar;2016;44.0;26.0
8561;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 35 tot 55 jaar;2010;35.0;28.0
8562;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 35 tot 55 jaar;2011;34.0;28.0
8563;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 35 tot 55 jaar;2012;34.0;27.0
8564;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 35 tot 55 jaar;2013;33.0;27.0
8565;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 35 tot 55 jaar;2014;33.0;27.0
8566;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 35 tot 55 jaar;2015;32.0;26.0
8567;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 35 tot 55 jaar;2016;32.0;26.0
8568;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 55 jaar of ouder;2010;22.0;16.0
8569;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 55 jaar of ouder;2011;23.0;17.0
8570;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 55 jaar of ouder;2012;23.0;17.0
8571;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 55 jaar of ouder;2013;23.0;17.0
8572;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 55 jaar of ouder;2014;23.0;18.0
8573;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 55 jaar of ouder;2015;22.0;17.0
8574;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Leeftijd: 55 jaar of ouder;2016;23.0;18.0
8575;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: laag (bij laagste 30 procent);2010;19.0;8.0
8576;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: laag (bij laagste 30 procent);2011;19.0;8.0
8577;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: laag (bij laagste 30 procent);2012;20.0;8.0
8578;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: laag (bij laagste 30 procent);2013;21.0;9.0
8579;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: laag (bij laagste 30 procent);2014;19.0;8.0
8580;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: laag (bij laagste 30 procent);2015;18.0;8.0
8581;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: laag (bij laagste 30 procent);2016;17.0;8.0
8582;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: midden;2010;70.0;53.0
8583;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: midden;2011;71.0;53.0
8584;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: midden;2012;69.0;52.0
8585;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: midden;2013;69.0;52.0
8586;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: midden;2014;70.0;53.0
8587;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: midden;2015;69.0;52.0
8588;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: midden;2016;72.0;54.0
8589;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: hoog (bij hoogste 20 procent);2010;10.0;9.0
8590;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: hoog (bij hoogste 20 procent);2011;11.0;9.0
8591;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: hoog (bij hoogste 20 procent);2012;10.0;9.0
8592;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: hoog (bij hoogste 20 procent);2013;10.0;9.0
8593;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: hoog (bij hoogste 20 procent);2014;11.0;10.0
8594;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: hoog (bij hoogste 20 procent);2015;11.0;9.0
8595;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Loon: hoog (bij hoogste 20 procent);2016;11.0;10.0
8596;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Nederlands;2010;85.0;57.0
8597;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Nederlands;2011;84.0;56.0
8598;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Nederlands;2012;84.0;56.0
8599;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Nederlands;2013;83.0;56.0
8600;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Nederlands;2014;83.0;56.0
8601;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Nederlands;2015;81.0;54.0
8602;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Nederlands;2016;82.0;56.0
8603;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Belgisch;2010;0.0;0.0
8604;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Belgisch;2011;0.0;0.0
8605;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Belgisch;2012;0.0;0.0
8606;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Belgisch;2013;0.0;0.0
8607;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Belgisch;2014;0.0;0.0
8608;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Belgisch;2015;0.0;0.0
8609;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Belgisch;2016;0.0;0.0
8610;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Brits;2010;0.0;0.0
8611;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Brits;2011;0.0;0.0
8612;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Brits;2012;0.0;0.0
8613;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Brits;2013;0.0;0.0
8614;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Brits;2014;0.0;0.0
8615;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Brits;2015;0.0;0.0
8616;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Brits;2016;0.0;0.0
8617;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Duits;2010;1.0;1.0
8618;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Duits;2011;1.0;1.0
8619;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Duits;2012;1.0;1.0
8620;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Duits;2013;1.0;0.0
8621;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Duits;2014;1.0;0.0
8622;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Duits;2015;0.0;0.0
8623;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Duits;2016;0.0;0.0
8624;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Pools;2010;11.0;9.0
8625;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Pools;2011;12.0;10.0
8626;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Pools;2012;12.0;11.0
8627;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Pools;2013;7.0;6.0
8628;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Pools;2014;7.0;6.0
8629;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Pools;2015;7.0;6.0
8630;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Pools;2016;8.0;7.0
8631;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Indiaas;2010;0.0;0.0
8632;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Indiaas;2011;0.0;0.0
8633;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Indiaas;2012;0.0;0.0
8634;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Indiaas;2013;0.0;0.0
8635;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Indiaas;2014;0.0;0.0
8636;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Indiaas;2015;0.0;0.0
8637;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: Indiaas;2016;0.0;0.0
8638;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: overige nationaliteiten;2010;3.0;3.0
8639;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: overige nationaliteiten;2011;3.0;3.0
8640;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: overige nationaliteiten;2012;3.0;2.0
8641;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: overige nationaliteiten;2013;9.0;8.0
8642;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: overige nationaliteiten;2014;9.0;8.0
8643;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: overige nationaliteiten;2015;9.0;8.0
8644;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;Totaal;Nationaliteit: overige nationaliteiten;2016;9.0;8.0
8645;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Totaal;2010;;
8646;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Totaal;2011;;
8647;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Totaal;2012;;
8648;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Totaal;2013;48.0;34.0
8649;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Totaal;2014;47.0;33.0
8650;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Totaal;2015;42.0;30.0
8651;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Totaal;2016;42.0;30.0
8652;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2010;;
8653;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2011;;
8654;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2012;;
8655;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2013;16.0;11.0
8656;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2014;16.0;11.0
8657;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2015;16.0;11.0
8658;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2016;16.0;11.0
8659;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2010;;
8660;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2011;;
8661;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2012;;
8662;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2013;30.0;21.0
8663;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2014;28.0;20.0
8664;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2015;25.0;17.0
8665;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2016;24.0;17.0
8666;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2010;;
8667;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2011;;
8668;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2012;;
8669;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2013;;
8670;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2014;;
8671;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2015;;
8672;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2016;;
8673;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: mannen;2010;;
8674;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: mannen;2011;;
8675;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: mannen;2012;;
8676;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: mannen;2013;31.0;24.0
8677;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: mannen;2014;31.0;24.0
8678;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: mannen;2015;28.0;21.0
8679;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: mannen;2016;28.0;21.0
8680;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: vrouwen;2010;;
8681;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: vrouwen;2011;;
8682;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: vrouwen;2012;;
8683;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: vrouwen;2013;16.0;10.0
8684;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: vrouwen;2014;16.0;9.0
8685;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: vrouwen;2015;14.0;8.0
8686;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Geslacht: vrouwen;2016;14.0;8.0
8687;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2010;;
8688;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2011;;
8689;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2012;;
8690;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2013;20.0;12.0
8691;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2014;20.0;12.0
8692;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2015;20.0;12.0
8693;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2016;19.0;11.0
8694;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2010;;
8695;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2011;;
8696;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2012;;
8697;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2013;12.0;10.0
8698;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2014;12.0;10.0
8699;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2015;11.0;9.0
8700;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2016;11.0;9.0
8701;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2010;;
8702;Totaal binnen- en buitenland;A Landbouw, bosbouw en visserij;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2011;;
