ID;AlleLeeftijden;Geslacht;RegioS2009;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
2961;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2026;316301;245119;29857;14079;15778;41325;22365;18960;17
2962;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2027;317710;245409;30366;14419;15947;41935;22589;19346;17
2963;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2028;319261;245886;30802;14693;16109;42573;22890;19683;17
2964;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2029;320614;246185;31231;14956;16275;43198;23170;20028;17
2965;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2030;321936;246449;31709;15246;16463;43778;23318;20460;17
2966;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2031;323156;246646;32099;15439;16660;44411;23561;20850;17
2967;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2032;324424;246863;32570;15709;16861;44991;23742;21249;17
2968;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2033;325557;246936;32972;15948;17024;45649;23924;21725;17
2969;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2034;326574;246870;33484;16233;17251;46220;24102;22118;17
2970;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2035;327573;246720;33886;16485;17401;46967;24262;22705;17
2971;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2036;328458;246562;34346;16775;17571;47550;24467;23083;17
2972;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2037;329138;246249;34784;17027;17757;48105;24714;23391;17
2973;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2038;329761;245968;35193;17243;17950;48600;24915;23685;17
2974;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2039;330349;245498;35728;17567;18161;49123;25089;24034;17
2975;Totaal over alle leeftijden;Mannen en vrouwen;Tilburg (SG);2040;330629;244914;36110;17796;18314;49605;25198;24407;17
2976;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2010;192337;160541;15953;6244;9709;15843;8840;7003;18
2977;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2011;192972;160772;16079;6355;9724;16121;8956;7165;18
2978;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2012;193518;160910;16193;6439;9754;16415;9148;7267;18
2979;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2013;194304;161437;16231;6454;9777;16636;9238;7398;18
2980;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2014;195043;161727;16389;6542;9847;16927;9397;7530;18
2981;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2015;195521;161834;16502;6603;9899;17185;9582;7603;18
2982;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2016;196118;162113;16522;6613;9909;17483;9774;7709;18
2983;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2017;196419;162027;16578;6629;9949;17814;9976;7838;18
2984;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2018;196815;162005;16680;6654;10026;18130;10171;7959;18
2985;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2019;197156;161935;16827;6757;10070;18394;10329;8065;18
2986;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2020;197411;161701;16982;6825;10157;18728;10552;8176;18
2987;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2021;197517;161367;17109;6902;10207;19041;10677;8364;18
2988;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2022;197833;161164;17260;7001;10259;19409;10845;8564;18
2989;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2023;198044;160865;17439;7095;10344;19740;11028;8712;18
2990;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2024;198215;160757;17500;7140;10360;19958;11173;8785;18
2991;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2025;198462;160598;17668;7263;10405;20196;11294;8902;18
2992;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2026;198615;160361;17758;7350;10408;20496;11456;9040;18
2993;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2027;198641;160020;17801;7390;10411;20820;11660;9160;18
2994;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2028;198623;159700;17855;7429;10426;21068;11816;9252;18
2995;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2029;198672;159291;17968;7520;10448;21413;12009;9404;18
2996;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2030;198737;158889;18111;7569;10542;21737;12131;9606;18
2997;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2031;198760;158429;18301;7681;10620;22030;12286;9744;18
2998;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2032;198811;158087;18415;7758;10657;22309;12404;9905;18
2999;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2033;198808;157686;18460;7770;10690;22662;12583;10079;18
3000;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2034;198726;157209;18526;7839;10687;22991;12657;10334;18
3001;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2035;198629;156660;18649;7873;10776;23320;12764;10556;18
3002;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2036;198663;156308;18782;7949;10833;23573;12828;10745;18
3003;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2037;198548;155752;18901;8024;10877;23895;12946;10949;18
3004;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2038;198120;154983;18973;8073;10900;24164;13037;11127;18
3005;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2039;197830;154282;19058;8176;10882;24490;13180;11310;18
3006;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch (SG);2040;197495;153581;19134;8225;10909;24780;13277;11503;18
3007;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2010;410693;324438;43918;18832;25086;42337;24643;17694;19
3008;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2011;412909;325463;44434;19305;25129;43012;24847;18165;19
3009;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2012;414793;326128;44957;19742;25215;43708;25023;18685;19
3010;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2013;416920;327192;45346;20107;25239;44382;25248;19134;19
3011;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2014;418672;327859;45739;20401;25338;45074;25436;19638;19
3012;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2015;420267;328435;46032;20664;25368;45800;25724;20076;19
3013;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2016;421881;328841;46405;20958;25447;46635;26032;20603;19
3014;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2017;423142;328869;46733;21263;25470;47540;26360;21180;19
3015;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2018;424536;328989;47121;21624;25497;48426;26742;21684;19
3016;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2019;425811;329296;47331;21864;25467;49184;27043;22141;19
3017;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2020;426459;328899;47662;22138;25524;49898;27414;22484;19
3018;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2021;427082;328534;47904;22413;25491;50644;27771;22873;19
3019;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2022;428190;328529;48279;22680;25599;51382;28097;23285;19
3020;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2023;429248;328526;48521;22934;25587;52201;28517;23684;19
3021;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2024;430132;328342;48808;23268;25540;52982;28835;24147;19
3022;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2025;430868;327822;49186;23538;25648;53860;29235;24625;19
3023;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2026;431610;327368;49517;23842;25675;54725;29620;25105;19
3024;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2027;432190;326875;49840;24159;25681;55475;29904;25571;19
3025;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2028;432820;326240;50162;24456;25706;56418;30180;26238;19
3026;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2029;433180;325590;50417;24668;25749;57173;30462;26711;19
3027;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2030;433613;324904;50805;25021;25784;57904;30735;27169;19
3028;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2031;433856;324133;50968;25199;25769;58755;31025;27730;19
3029;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2032;434422;323405;51417;25527;25890;59600;31326;28274;19
3030;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2033;434600;322674;51659;25810;25849;60267;31507;28760;19
3031;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2034;434998;322125;51972;26110;25862;60901;31711;29190;19
3032;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2035;434821;321082;52170;26310;25860;61569;31990;29579;19
3033;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2036;434667;319820;52519;26561;25958;62328;32291;30037;19
3034;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2037;434494;318597;52847;26833;26014;63050;32600;30450;19
3035;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2038;434323;317510;53112;27101;26011;63701;32782;30919;19
3036;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2039;434276;316544;53446;27366;26080;64286;32879;31407;19
3037;Totaal over alle leeftijden;Mannen en vrouwen;Eindhoven (SG);2040;433804;315048;53787;27631;26156;64969;33093;31876;19
3038;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2010;151319;122975;20950;6237;14713;7394;4435;2959;20
3039;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2011;151124;122772;20678;6231;14447;7674;4540;3134;20
3040;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2012;150759;122447;20375;6179;14196;7937;4690;3247;20
3041;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2013;150394;122070;20066;6107;13959;8258;4864;3394;20
3042;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2014;149875;121631;19693;5983;13710;8551;5020;3531;20
3043;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2015;149659;121420;19350;5864;13486;8889;5179;3710;20
3044;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2016;149477;121185;19074;5809;13265;9218;5294;3924;20
3045;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2017;149225;120937;18775;5756;13019;9513;5471;4042;20
3046;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2018;148877;120539;18531;5672;12859;9807;5607;4200;20
3047;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2019;148528;120077;18300;5666;12634;10151;5743;4408;20
3048;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2020;148305;119772;18040;5625;12415;10493;5878;4615;20
3049;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2021;148000;119370;17789;5565;12224;10841;6054;4787;20
3050;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2022;147735;118990;17587;5541;12046;11158;6183;4975;20
3051;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2023;147305;118540;17299;5499;11800;11466;6333;5133;20
3052;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2024;146898;118115;17035;5432;11603;11748;6436;5312;20
3053;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2025;146719;117804;16859;5441;11418;12056;6591;5465;20
3054;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2026;146316;117280;16628;5406;11222;12408;6732;5676;20
3055;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2027;146020;116845;16417;5400;11017;12758;6864;5894;20
3056;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2028;145604;116404;16192;5366;10826;13008;6963;6045;20
3057;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2029;145156;115915;15974;5322;10652;13267;7021;6246;20
3058;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2030;144851;115460;15810;5325;10485;13581;7144;6437;20
3059;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2031;144416;114983;15620;5282;10338;13813;7200;6613;20
3060;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2032;144033;114486;15428;5267;10161;14119;7289;6830;20
3061;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2033;143567;113869;15291;5292;9999;14407;7381;7026;20
3062;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2034;143127;113325;15181;5328;9853;14621;7411;7210;20
3063;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2035;142759;112856;15001;5325;9676;14902;7529;7373;20
3064;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2036;142253;112316;14783;5262;9521;15154;7654;7500;20
3065;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2037;141680;111639;14611;5248;9363;15430;7740;7690;20
3066;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2038;141217;111038;14529;5260;9269;15650;7818;7832;20
3067;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2039;140674;110309;14422;5258;9164;15943;7904;8039;20
3068;Totaal over alle leeftijden;Mannen en vrouwen;Geleen/Sittard (SG);2040;140016;109490;14357;5285;9072;16169;7958;8211;20
3069;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2010;252908;190021;50022;16788;33234;12865;7588;5277;21
3070;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2011;252212;189931;48830;16326;32504;13451;7818;5633;21
3071;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2012;251613;189908;47650;15892;31758;14055;8088;5967;21
3072;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2013;250973;189863;46478;15472;31006;14632;8339;6293;21
3073;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2014;250177;189611;45353;15059;30294;15213;8524;6689;21
3074;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2015;249196;189359;44144;14597;29547;15693;8683;7010;21
3075;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2016;248242;189095;42915;14186;28729;16232;8931;7301;21
3076;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2017;247281;188665;41843;13809;28034;16773;9161;7612;21
3077;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2018;246320;188304;40714;13468;27246;17302;9337;7965;21
3078;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2019;245189;187709;39684;13143;26541;17796;9564;8232;21
3079;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2020;244079;187174;38596;12792;25804;18309;9826;8483;21
3080;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2021;242799;186376;37601;12468;25133;18822;10083;8739;21
3081;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2022;241597;185689;36649;12157;24492;19259;10309;8950;21
3082;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2023;240356;184917;35694;11880;23814;19745;10497;9248;21
3083;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2024;239184;184170;34812;11618;23194;20202;10680;9522;21
3084;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2025;237883;183323;33916;11364;22552;20644;10882;9762;21
3085;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2026;236562;182369;33087;11126;21961;21106;11045;10061;21
3086;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2027;235165;181411;32187;10875;21312;21567;11216;10351;21
3087;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2028;233675;180230;31347;10562;20785;22098;11494;10604;21
3088;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2029;232154;179158;30570;10352;20218;22426;11640;10786;21
3089;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2030;230451;177816;29793;10145;19648;22842;11848;10994;21
3090;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2031;228930;176532;29129;9974;19155;23269;12015;11254;21
3091;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2032;227323;175146;28474;9785;18689;23703;12141;11562;21
3092;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2033;225771;173829;27832;9566;18266;24110;12294;11816;21
3093;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2034;224144;172488;27229;9392;17837;24427;12357;12070;21
3094;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2035;222557;171083;26639;9241;17398;24835;12567;12268;21
3095;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2036;220779;169593;26063;9112;16951;25123;12682;12441;21
3096;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2037;219189;168078;25606;9013;16593;25505;12826;12679;21
3097;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2038;217377;166461;25102;8833;16269;25814;12898;12916;21
3098;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2039;215695;164918;24605;8735;15870;26172;13065;13107;21
3099;Totaal over alle leeftijden;Mannen en vrouwen;Heerlen (SG);2040;214050;163500;24146;8635;15511;26404;13084;13320;21
3100;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2010;179498;144604;24096;9984;14112;10798;6433;4365;22
3101;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2011;178918;143729;23957;10017;13940;11232;6543;4689;22
3102;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2012;178259;142730;23885;10045;13840;11644;6614;5030;22
3103;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2013;177567;141729;23745;9988;13757;12093;6731;5362;22
3104;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2014;176898;140667;23680;9995;13685;12551;6902;5649;22
3105;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2015;176648;140016;23615;10053;13562;13017;7080;5937;22
3106;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2016;176159;139038;23578;10051;13527;13543;7267;6276;22
3107;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2017;176089;138426;23502;10035;13467;14161;7477;6684;22
3108;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2018;175938;137682;23578;10087;13491;14678;7651;7027;22
3109;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2019;176024;137253;23596;10128;13468;15175;7852;7323;22
3110;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2020;176029;136776;23633;10197;13436;15620;8032;7588;22
3111;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2021;176488;136605;23672;10246;13426;16211;8199;8012;22
3112;Totaal over alle leeftijden;Mannen en vrouwen;Maastricht (SG);2022;176773;136304;23644;10228;13416;16825;8400;8425;22
