ID;Geslacht;Leeftijd;BeroepenInZorgEnWelzijn;Zorgaanbieders;Perioden;Banen_1;Arbeidsvolume_2;Zelfstandigen_3;WerkzamePersonen_4;JaarloonInclusiefBijzondereBeloning_5;JaarloonExclusiefBijzondereBeloning_6;BrutoLoonSocialeVerzekeringen_7
7296;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal aanb. geneesk., langd. Zorg;2012;194.3;160.3;36.4;212.3;53.8;44.3;43.1
7297;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal aanb. geneesk., langd. Zorg;2013;195.1;161.1;36.7;211.7;55.1;45.1;44.0
7298;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal aanb. geneesk., langd. Zorg;2014;191.0;157.7;37.1;207.6;55.5;45.5;44.3
7299;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal aanb. geneesk., langd. Zorg;2015;189.3;156.6;37.7;206.5;56.8;46.6;45.8
7300;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal aanb. geneesk., langd. Zorg;2016;187.5;154.8;37.3;206.1;58.1;47.0;47.0
7301;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal aanb. geneesk., langd. Zorg;2017;192.0;157.2;38.7;212.2;58.7;47.5;47.6
7302;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal aanb. geneesk., langd. Zorg;2018;193.8;158.6;39.1;214.8;59.1;48.1;48.0
7303;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal aanb. geneesk., langd. Zorg;2019;199.9;163.0;41.5;222.0;60.3;48.7;48.8
7304;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal aanb. geneesk., langd. Zorg;2020;205.2;166.8;42.7;229.7;62.0;49.9;50.2
7305;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal aanb. geneesk., langd. Zorg;2021;211.1;170.6;43.2;232.7;63.5;51.0;51.1
7306;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2009;60.3;53.5;5.8;62.7;60.4;49.9;48.8
7307;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2010;61.8;54.5;6.1;63.8;61.7;50.4;49.3
7308;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2011;62.4;54.8;6.0;64.1;62.8;51.2;49.9
7309;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2012;62.4;55.0;6.1;64.2;64.2;52.3;50.9
7310;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2013;62.8;55.4;6.2;64.4;66.3;53.6;52.1
7311;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2014;62.0;54.7;6.2;63.8;66.5;54.2;52.9
7312;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2015;61.9;54.8;6.3;63.2;69.5;56.4;55.9
7313;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2016;61.5;54.4;6.0;63.2;71.2;57.0;57.2
7314;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2017;63.0;55.4;6.1;64.8;71.0;57.3;57.4
7315;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2018;62.6;55.2;6.0;64.2;72.1;58.2;58.2
7316;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2019;63.2;55.5;6.2;65.0;73.2;59.2;59.0
7317;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2020;63.8;55.8;6.3;66.3;76.7;61.2;61.5
7318;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. medisch-specialistische zorg;2021;65.0;56.5;6.2;66.2;77.5;62.8;62.2
7319;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2009;24.5;21.3;2.5;24.8;56.1;45.0;44.2
7320;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2010;24.2;20.8;2.8;24.7;55.3;46.3;44.5
7321;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2011;25.0;21.5;2.9;25.4;55.9;46.3;44.8
7322;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2012;25.1;21.5;3.0;25.4;57.1;46.9;45.6
7323;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2013;25.1;21.5;3.1;25.3;57.4;47.1;45.6
7324;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2014;24.8;21.2;3.1;24.7;57.3;47.2;45.3
7325;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2015;24.1;20.6;3.2;24.5;57.7;47.7;46.2
7326;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2016;23.7;20.2;3.3;24.3;58.8;47.9;47.0
7327;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2017;24.0;20.2;4.0;24.8;60.5;48.7;48.2
7328;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2018;24.1;20.2;3.5;24.9;61.0;49.0;48.7
7329;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2019;24.6;20.7;3.7;25.7;61.7;49.7;49.2
7330;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2020;25.2;21.2;3.7;26.4;63.8;51.3;50.9
7331;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. geestelijke gezondheidszorg;2021;25.6;21.5;3.8;26.7;66.3;52.6;52.3
7332;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2009;1.4;0.9;5.8;6.7;58.6;49.9;48.3
7333;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2010;1.4;0.9;5.8;6.7;61.8;52.1;48.3
7334;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2011;1.5;0.9;5.8;6.7;60.6;51.6;47.6
7335;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2012;1.4;0.8;5.7;6.5;64.5;54.3;49.4
7336;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2013;1.3;0.8;5.6;6.5;65.6;54.3;50.0
7337;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2014;1.6;0.9;5.6;6.7;66.4;54.4;50.9
7338;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2015;1.6;1.0;5.5;6.6;65.8;54.6;51.1
7339;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2016;1.5;0.9;5.3;6.4;68.3;55.6;53.2
7340;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2017;1.6;0.9;5.3;6.4;69.8;56.7;55.1
7341;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2018;1.8;1.0;5.3;6.5;69.6;56.4;55.4
7342;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2019;1.8;1.0;5.3;6.6;70.2;57.5;56.2
7343;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2020;1.8;1.0;5.3;6.5;72.3;59.3;58.3
7344;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Huisartsenpraktijken;2021;1.9;1.1;5.3;6.5;74.3;59.9;59.4
7345;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2009;1.1;0.7;5.1;5.8;74.8;61.3;63.3
7346;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2010;1.3;0.8;5.2;6.0;73.3;62.8;55.8
7347;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2011;1.3;0.9;5.3;6.2;73.9;65.0;56.2
7348;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2012;1.4;0.9;5.2;6.1;70.0;61.5;53.6
7349;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2013;1.4;0.9;5.2;6.1;68.1;58.7;49.9
7350;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2014;1.4;0.9;5.1;6.1;64.1;55.7;47.9
7351;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2015;1.5;1.0;5.1;6.1;64.2;55.4;49.5
7352;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2016;1.5;1.0;5.0;6.0;63.8;54.2;51.0
7353;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2017;1.7;1.1;5.0;6.2;68.9;52.7;54.2
7354;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2018;1.6;1.1;4.9;6.1;69.4;54.6;55.7
7355;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2019;1.7;1.1;4.9;6.1;67.1;56.3;55.0
7356;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2020;1.6;1.0;4.8;6.0;61.6;53.5;50.0
7357;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Tandartsenpraktijken;2021;1.7;1.0;4.9;6.0;64.6;54.5;51.7
7358;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2009;3.7;2.6;7.0;9.4;49.7;44.9;45.4
7359;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2010;4.0;2.8;7.1;9.8;50.3;45.6;45.0
7360;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2011;4.5;3.2;7.4;10.5;50.7;45.8;45.5
7361;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2012;4.7;3.3;7.5;10.7;49.6;45.4;44.5
7362;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2013;4.9;3.4;7.3;10.7;49.9;45.1;44.6
7363;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2014;5.0;3.4;7.4;10.9;48.9;44.5;43.9
7364;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2015;5.4;3.6;7.8;11.4;49.3;44.5;44.4
7365;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2016;5.8;3.9;7.7;11.8;49.0;44.5;44.6
7366;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2017;6.2;4.2;7.9;12.4;48.5;44.3;44.5
7367;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2018;6.6;4.4;8.3;13.0;48.9;44.5;44.8
7368;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2019;6.9;4.6;8.5;13.4;50.1;45.3;45.8
7369;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2020;7.0;4.8;9.1;14.1;51.1;45.6;46.5
7370;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Paramedische praktijken;2021;7.3;5.1;9.2;14.6;53.0;46.5;47.8
7371;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2009;34.6;26.6;0.7;32.6;44.1;37.2;36.1
7372;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2010;36.8;28.1;0.8;34.4;44.4;37.3;36.0
7373;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2011;37.6;28.3;1.0;34.9;45.0;37.6;36.3
7374;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2012;38.4;28.7;1.2;35.8;45.6;38.0;36.7
7375;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2013;38.6;29.0;1.3;35.4;46.5;38.2;37.1
7376;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2014;36.7;27.9;1.4;33.2;46.7;38.5;37.0
7377;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2015;35.9;27.4;1.2;32.3;47.4;39.3;37.9
7378;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2016;34.3;26.1;1.3;31.5;48.8;39.8;39.0
7379;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2017;34.6;25.7;1.5;32.2;50.2;40.4;40.2
7380;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2018;35.1;26.0;1.8;33.4;49.8;40.7;40.1
7381;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2019;37.2;27.4;2.1;35.7;51.1;41.4;40.9
7382;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2020;39.4;28.8;2.2;38.5;52.7;42.6;42.3
7383;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanb. Verpleging en verzorging;2021;40.9;29.7;2.3;38.8;53.3;43.0;42.5
7384;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2009;28.1;22.9;0.4;26.3;41.2;34.5;33.6
7385;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2010;28.7;23.1;0.4;26.7;41.7;34.9;33.9
7386;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2011;30.8;24.7;0.5;28.6;42.6;35.2;34.3
7387;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2012;31.5;25.3;0.6;29.5;42.9;35.8;34.8
7388;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2013;32.2;25.8;0.7;29.4;43.8;36.5;35.4
7389;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2014;31.9;25.4;0.8;28.9;45.1;37.0;36.0
7390;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2015;31.9;25.5;0.9;29.1;45.4;37.6;36.6
7391;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2016;32.5;26.0;1.0;30.0;46.2;38.0;37.3
7392;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2017;33.8;26.6;1.2;31.9;47.3;38.4;38.1
7393;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2018;34.8;27.5;1.5;33.0;47.1;38.9;38.1
7394;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2019;36.4;28.8;1.9;34.8;48.9;39.4;39.2
7395;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2020;37.2;29.6;2.1;35.9;50.3;40.2;40.3
7396;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Aanbieders gehandicaptenzorg;2021;38.0;30.0;2.2;36.4;51.4;41.2;41.0
7397;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2009;34.4;30.0;6.4;39.0;48.4;39.4;40.2
7398;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2010;31.7;27.0;6.8;36.2;45.6;37.3;37.3
7399;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2011;30.9;26.0;7.0;35.4;46.2;37.9;37.8
7400;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2012;29.4;24.9;7.1;34.1;47.8;39.3;38.8
7401;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2013;28.7;24.3;7.4;33.9;49.9;40.6;40.7
7402;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2014;27.6;23.2;7.5;33.3;49.7;40.5;40.7
7403;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2015;27.1;22.8;7.8;33.1;49.9;40.5;41.0
7404;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2016;26.6;22.4;7.8;33.0;51.2;40.8;42.5
7405;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2017;27.1;22.9;7.8;33.5;51.1;41.3;42.8
7406;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2018;27.4;23.2;7.8;33.8;52.1;42.2;43.8
7407;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2019;28.0;23.8;9.0;34.7;54.5;43.0;45.3
7408;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2020;29.2;24.5;9.2;36.1;54.0;43.5;45.4
7409;Mannen;Totaal;Totaal beroepen in zorg en welzijn;GLZ: Totaal overige aanbieders;2021;30.7;25.6;9.4;37.6;57.5;44.8;47.6
7410;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2009;24.1;20.3;1.0;23.5;45.3;37.3;36.9
7411;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2010;24.6;20.4;1.1;23.6;47.0;37.8;37.7
7412;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2011;24.6;20.2;1.3;23.4;47.9;38.5;37.9
7413;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2012;23.6;19.3;1.3;22.2;49.1;39.3;38.9
7414;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2013;21.6;17.7;1.4;20.3;50.2;40.3;39.7
7415;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2014;20.5;16.8;1.5;19.7;49.8;40.5;39.5
7416;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2015;20.5;16.7;1.7;20.0;50.4;41.3;40.5
7417;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2016;20.5;16.7;1.8;20.4;51.9;40.8;41.5
7418;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2017;21.6;17.2;2.1;21.4;51.8;41.3;41.9
7419;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2018;22.1;17.6;2.6;22.4;52.3;41.7;42.3
7420;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2019;22.6;17.9;3.2;23.1;53.5;42.2;43.0
7421;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2020;23.7;18.6;3.6;24.5;55.3;43.5;44.3
7422;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Totaal aanbieders WJK;2021;24.9;19.5;3.7;25.6;55.4;43.8;44.3
7423;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2009;3.6;2.5;0.5;3.7;35.8;30.7;30.0
7424;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2010;4.6;3.2;0.5;4.6;37.4;31.6;30.7
7425;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2011;5.0;3.4;0.6;4.8;37.9;32.0;30.8
7426;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2012;4.8;3.2;0.6;4.3;38.3;32.9;31.1
7427;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2013;4.2;2.7;0.5;3.8;39.8;33.9;32.1
7428;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2014;3.8;2.4;0.6;3.6;39.5;34.9;32.5
7429;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2015;3.9;2.5;0.6;3.7;40.4;35.9;33.5
7430;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2016;4.0;2.5;0.5;3.9;40.7;35.8;34.0
7431;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2017;4.5;2.9;0.5;4.3;41.9;36.7;35.2
7432;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2018;4.8;3.1;0.6;4.7;42.3;36.8;35.5
7433;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2019;5.2;3.4;0.6;5.1;43.2;37.8;36.1
7434;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2020;5.8;3.7;0.6;5.6;45.3;38.1;37.1
7435;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2021;6.3;4.0;0.6;5.9;44.5;38.2;36.8
7436;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2009;8.5;7.6;0.2;8.3;50.9;40.9;40.9
7437;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2010;8.5;7.7;0.2;8.1;52.4;41.4;41.6
7438;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2011;8.0;7.1;0.2;7.5;53.6;42.5;42.2
7439;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2012;7.9;7.1;0.2;7.6;55.5;43.3;43.6
7440;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2013;7.7;6.9;0.3;7.2;55.4;43.9;43.6
7441;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2014;7.2;6.5;0.3;6.9;55.3;44.2;43.7
7442;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2015;6.6;5.9;0.4;6.3;55.8;45.2;44.6
7443;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2016;5.9;5.2;0.5;5.9;56.4;45.7;45.2
7444;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2017;6.2;5.5;0.6;6.3;57.4;46.0;45.9
7445;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2018;6.5;5.6;0.8;6.7;57.5;46.3;46.0
7446;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2019;6.1;5.2;1.1;6.4;59.8;47.0;47.4
7447;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2020;6.1;5.3;1.3;6.8;61.3;48.7;48.7
7448;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2021;6.5;5.6;1.4;7.0;61.4;48.8;48.6
7449;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2009;12.0;10.1;0.4;11.6;43.4;36.2;35.6
7450;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2010;11.5;9.5;0.4;10.9;46.0;37.0;36.9
7451;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2011;11.6;9.6;0.5;11.1;47.2;37.9;37.3
7452;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2012;10.8;8.9;0.5;10.3;47.8;38.5;38.0
7453;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2013;9.8;8.0;0.6;9.3;49.2;39.4;38.9
7454;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2014;9.5;7.8;0.6;9.2;48.4;39.2;38.2
7455;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2015;10.0;8.3;0.7;9.9;49.6;40.2;39.6
7456;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2016;10.7;8.9;0.8;10.7;52.4;39.2;41.4
7457;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2017;10.9;8.9;1.0;10.8;51.6;39.8;41.7
7458;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2018;10.9;8.9;1.2;11.1;52.4;40.5;42.2
7459;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2019;11.3;9.3;1.5;11.6;53.7;41.1;43.1
7460;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2020;11.8;9.6;1.7;12.1;55.8;42.8;44.7
7461;Mannen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2021;12.1;9.9;1.8;12.7;56.5;43.3;45.0
7462;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2009;18.8;17.3;0.8;18.6;16.4;13.7;13.5
7463;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2010;19.0;17.4;0.9;19.1;15.9;13.0;12.9
7464;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2011;19.8;17.9;1.1;19.4;16.9;13.9;13.8
7465;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2012;19.3;17.5;1.2;19.2;16.4;13.5;13.3
