ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
5257;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2005;1113.0
5258;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2006;1017.0
5259;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2007;1033.0
5260;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2008;1090.0
5261;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2009;1183.0
5262;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2010;1205.0
5263;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2011;1165.0
5264;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2012;1197.0
5265;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2013;1218.0
5266;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2014;1346.0
5267;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2015;1678.0
5268;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2016;1985.0
5269;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2017;1727.0
5270;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2018;1645.0
5271;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2019;1709.0
5272;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2020;1902.0
5273;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2021;2107.0
5274;WJK: Aanbieders maatschappelijke opvang;Totaal alle financieringsvormen;2022;2997.0
5275;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;1998;1019.0
5276;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;1999;1246.0
5277;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2000;1359.0
5278;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2001;1534.0
5279;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2002;1490.0
5280;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2003;1387.0
5281;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2004;1126.0
5282;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2005;1043.0
5283;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2006;791.0
5284;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2007;790.0
5285;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2008;812.0
5286;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2009;897.0
5287;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2010;882.0
5288;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2011;810.0
5289;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2012;798.0
5290;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2013;803.0
5291;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2014;920.0
5292;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2015;1563.0
5293;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2016;1872.0
5294;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2017;1610.0
5295;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2018;1529.0
5296;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2019;1583.0
5297;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2020;1766.0
5298;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2021;1823.0
5299;WJK: Aanbieders maatschappelijke opvang;HF11: Overheid;2022;2642.0
5300;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;1998;0.0
5301;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;1999;0.0
5302;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2000;0.0
5303;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2001;5.0
5304;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2002;10.0
5305;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2003;20.0
5306;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2004;30.0
5307;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2005;50.0
5308;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2006;198.0
5309;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2007;201.0
5310;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2008;245.0
5311;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2009;253.0
5312;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2010;291.0
5313;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2011;323.0
5314;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2012;365.0
5315;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2013;365.0
5316;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2014;375.0
5317;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2015;67.0
5318;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2016;63.0
5319;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2017;63.0
5320;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2018;70.0
5321;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2019;79.0
5322;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2020;89.0
5323;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2021;229.0
5324;WJK: Aanbieders maatschappelijke opvang;HF121a: Wlz, AWBZ;2022;291.0
5325;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;1998;0.0
5326;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;1999;0.0
5327;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2000;0.0
5328;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2001;0.0
5329;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2002;0.0
5330;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2003;0.0
5331;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2004;0.0
5332;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2005;0.0
5333;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2006;
5334;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2007;
5335;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2008;
5336;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2009;
5337;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2010;
5338;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2011;
5339;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2012;
5340;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2013;
5341;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2014;
5342;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2015;
5343;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2016;
5344;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2017;
5345;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2018;
5346;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2019;
5347;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2020;
5348;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2021;
5349;WJK: Aanbieders maatschappelijke opvang;HF121b: Ziekenfonds;2022;
5350;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;1998;
5351;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;1999;
5352;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2000;
5353;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2001;
5354;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2002;
5355;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2003;
5356;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2004;
5357;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2005;
5358;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2006;0.0
5359;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2007;0.0
5360;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2008;0.0
5361;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2009;0.0
5362;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2010;0.0
5363;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2011;0.0
5364;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2012;0.0
5365;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2013;0.0
5366;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2014;0.0
5367;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2015;17.0
5368;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2016;17.0
5369;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2017;22.0
5370;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2018;20.0
5371;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2019;23.0
5372;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2020;17.0
5373;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2021;24.0
5374;WJK: Aanbieders maatschappelijke opvang;HF122: Zorgverzekeringswet;2022;28.0
5375;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;1998;0.0
5376;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;1999;0.0
5377;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2000;0.0
5378;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2001;0.0
5379;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2002;0.0
5380;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2003;0.0
5381;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2004;0.0
5382;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2005;0.0
5383;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2006;0.0
5384;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2007;0.0
5385;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2008;0.0
5386;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2009;0.0
5387;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2010;0.0
5388;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2011;0.0
5389;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2012;0.0
5390;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2013;0.0
5391;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2014;0.0
5392;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2015;0.0
5393;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2016;0.0
5394;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2017;0.0
5395;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2018;0.0
5396;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2019;0.0
5397;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2020;0.0
5398;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
5399;WJK: Aanbieders maatschappelijke opvang;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
5400;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;1998;0.0
5401;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;1999;5.0
5402;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2000;5.0
5403;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2001;10.0
5404;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2002;15.0
5405;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2003;15.0
5406;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2004;20.0
5407;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2005;20.0
5408;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2006;27.0
5409;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2007;42.0
5410;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2008;33.0
5411;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2009;32.0
5412;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2010;32.0
5413;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2011;32.0
5414;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2012;34.0
5415;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2013;49.0
5416;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2014;50.0
5417;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2015;31.0
5418;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2016;33.0
5419;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2017;32.0
5420;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2018;27.0
5421;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2019;25.0
5422;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2020;31.0
5423;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2021;31.0
5424;WJK: Aanbieders maatschappelijke opvang;HF3: Eigen betalingen;2022;36.0
5425;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;1998;0.0
5426;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;1999;5.0
5427;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2000;5.0
5428;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2001;10.0
5429;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2002;15.0
5430;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2003;15.0
5431;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2004;20.0
5432;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2005;20.0
5433;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2006;27.0
5434;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2007;26.0
5435;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2008;26.0
5436;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2009;25.0
5437;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2010;23.0
5438;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2011;21.0
5439;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2012;21.0
5440;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2013;23.0
5441;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2014;24.0
5442;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2015;22.0
5443;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2016;22.0
5444;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2017;22.0
5445;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2018;21.0
5446;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2019;22.0
5447;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2020;26.0
5448;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2021;26.0
5449;WJK: Aanbieders maatschappelijke opvang;HF31: Directe eigen betalingen;2022;30.0
5450;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;1998;0.0
5451;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;1999;0.0
5452;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2000;0.0
5453;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2001;0.0
5454;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2002;0.0
5455;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2003;0.0
5456;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2004;0.0
5457;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2005;0.0
5458;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2006;0.0
5459;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2007;16.0
5460;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2008;7.0
5461;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2009;8.0
5462;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2010;9.0
5463;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2011;11.0
5464;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2012;12.0
5465;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2013;26.0
5466;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2014;26.0
5467;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2015;9.0
5468;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2016;11.0
5469;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2017;10.0
5470;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2018;6.0
5471;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2019;3.0
5472;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2020;5.0
5473;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2021;5.0
5474;WJK: Aanbieders maatschappelijke opvang;HF32: Eigen risico en bijdragen;2022;6.0
5475;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;1998;0.0
5476;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;1999;0.0
5477;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2000;0.0
5478;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2001;0.0
5479;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2002;0.0
5480;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2003;0.0
5481;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2004;0.0
5482;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2005;0.0
5483;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2006;0.0
5484;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2007;0.0
5485;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2008;0.0
5486;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2009;0.0
5487;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2010;0.0
5488;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2011;0.0
5489;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2012;0.0
5490;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2013;0.0
5491;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2014;0.0
5492;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2015;0.0
5493;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2016;0.0
5494;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2017;0.0
5495;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2018;0.0
5496;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2019;0.0
5497;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2020;0.0
5498;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2021;0.0
5499;WJK: Aanbieders maatschappelijke opvang;Overige financieringsvormen;2022;0.0
5500;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;1998;845.0
5501;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;1999;917.0
5502;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2000;961.0
5503;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2001;1055.0
5504;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2002;1100.0
5505;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2003;1257.0
5506;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2004;1186.0
5507;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2005;1225.0
5508;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2006;1216.0
5509;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2007;1309.0
5510;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2008;1386.0
5511;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2009;1481.0
5512;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2010;1547.0
5513;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2011;1459.0
5514;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2012;1352.0
5515;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2013;1320.0
5516;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2014;1291.0
5517;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2015;1296.0
5518;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2016;1292.0
5519;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2017;1361.0
5520;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2018;1432.0
5521;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2019;1495.0
5522;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2020;1451.0
5523;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2021;1589.0
5524;WJK: Aanbieders sociaal werk;Totaal alle financieringsvormen;2022;1830.0
5525;WJK: Aanbieders sociaal werk;HF11: Overheid;1998;662.0
5526;WJK: Aanbieders sociaal werk;HF11: Overheid;1999;723.0
5527;WJK: Aanbieders sociaal werk;HF11: Overheid;2000;754.0
5528;WJK: Aanbieders sociaal werk;HF11: Overheid;2001;834.0
5529;WJK: Aanbieders sociaal werk;HF11: Overheid;2002;874.0
5530;WJK: Aanbieders sociaal werk;HF11: Overheid;2003;1004.0
5531;WJK: Aanbieders sociaal werk;HF11: Overheid;2004;957.0
5532;WJK: Aanbieders sociaal werk;HF11: Overheid;2005;991.0
5533;WJK: Aanbieders sociaal werk;HF11: Overheid;2006;991.0
5534;WJK: Aanbieders sociaal werk;HF11: Overheid;2007;1071.0
5535;WJK: Aanbieders sociaal werk;HF11: Overheid;2008;1161.0
5536;WJK: Aanbieders sociaal werk;HF11: Overheid;2009;1235.0
5537;WJK: Aanbieders sociaal werk;HF11: Overheid;2010;1288.0
5538;WJK: Aanbieders sociaal werk;HF11: Overheid;2011;1205.0
5539;WJK: Aanbieders sociaal werk;HF11: Overheid;2012;1109.0
5540;WJK: Aanbieders sociaal werk;HF11: Overheid;2013;1024.0
5541;WJK: Aanbieders sociaal werk;HF11: Overheid;2014;993.0
5542;WJK: Aanbieders sociaal werk;HF11: Overheid;2015;1005.0
5543;WJK: Aanbieders sociaal werk;HF11: Overheid;2016;1007.0
5544;WJK: Aanbieders sociaal werk;HF11: Overheid;2017;1062.0
5545;WJK: Aanbieders sociaal werk;HF11: Overheid;2018;1117.0
5546;WJK: Aanbieders sociaal werk;HF11: Overheid;2019;1166.0
5547;WJK: Aanbieders sociaal werk;HF11: Overheid;2020;1156.0
5548;WJK: Aanbieders sociaal werk;HF11: Overheid;2021;1247.0
5549;WJK: Aanbieders sociaal werk;HF11: Overheid;2022;1427.0
5550;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;1998;0.0
5551;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;1999;0.0
5552;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2000;0.0
5553;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2001;0.0
5554;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2002;0.0
5555;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2003;0.0
5556;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2004;0.0
5557;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2005;0.0
5558;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2006;0.0
5559;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2007;0.0
5560;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2008;0.0
5561;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2009;0.0
5562;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2010;0.0
5563;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2011;0.0
5564;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2012;0.0
5565;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2013;0.0
5566;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2014;0.0
5567;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2015;0.0
5568;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2016;0.0
5569;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2017;0.0
5570;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2018;0.0
