ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
9215;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Oostenrijk;2023;1120.0;790.0;70.0;93.0;14.0;79.0;7.0
9216;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Pacific-eilanden;2021;;;;;;;
9217;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Pacific-eilanden;2022;;;;;;;
9218;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Pacific-eilanden;2023;;;;;;;
9219;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Pakistan;2021;2730.0;1550.0;57.0;91.0;15.0;76.0;9.0
9220;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Pakistan;2022;2730.0;1660.0;61.0;90.0;13.0;77.0;10.0
9221;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Pakistan;2023;2740.0;1670.0;61.0;90.0;13.0;76.0;10.0
9222;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Palau;2021;0.0;0.0;;;;;
9223;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Palau;2022;0.0;0.0;;;;;
9224;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Palau;2023;0.0;0.0;;;;;
9225;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Panama;2021;60.0;40.0;;;;;
9226;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Panama;2022;70.0;40.0;;;;;
9227;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Panama;2023;70.0;40.0;;;;;
9228;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Papoea-Nieuw-Guinea;2021;40.0;30.0;;;;;
9229;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Papoea-Nieuw-Guinea;2022;50.0;30.0;;;;;
9230;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Papoea-Nieuw-Guinea;2023;50.0;40.0;;;;;
9231;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Paraguay;2021;30.0;20.0;;;;;
9232;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Paraguay;2022;30.0;20.0;;;;;
9233;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Paraguay;2023;20.0;10.0;;;;;
9234;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Peru;2021;790.0;450.0;57.0;94.0;9.0;85.0;6.0
9235;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Peru;2022;840.0;530.0;63.0;92.0;9.0;83.0;8.0
9236;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Peru;2023;910.0;600.0;66.0;94.0;9.0;84.0;6.0
9237;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Pitcairneilanden;2021;0.0;0.0;;;;;
9238;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Pitcairneilanden;2022;0.0;0.0;;;;;
9239;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Pitcairneilanden;2023;0.0;0.0;;;;;
9240;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Polen;2021;4550.0;2740.0;60.0;95.0;14.0;81.0;5.0
9241;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Polen;2022;4930.0;3200.0;65.0;94.0;12.0;82.0;6.0
9242;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Polen;2023;5460.0;3540.0;65.0;94.0;12.0;82.0;6.0
9243;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Portugal;2021;1780.0;1120.0;63.0;95.0;14.0;81.0;5.0
9244;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Portugal;2022;1820.0;1220.0;67.0;95.0;12.0;82.0;5.0
9245;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Portugal;2023;1880.0;1260.0;67.0;95.0;14.0;81.0;5.0
9246;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Puerto Rico;2021;30.0;20.0;;;;;
9247;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Puerto Rico;2022;30.0;20.0;;;;;
9248;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Puerto Rico;2023;30.0;20.0;;;;;
9249;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Republiek Noord-Macedonië;2021;800.0;460.0;57.0;95.0;12.0;83.0;5.0
9250;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Republiek Noord-Macedonië;2022;810.0;490.0;61.0;95.0;13.0;82.0;5.0
9251;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Republiek Noord-Macedonië;2023;830.0;520.0;63.0;95.0;14.0;80.0;5.0
9252;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Réunion;2021;20.0;10.0;;;;;
9253;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Réunion;2022;20.0;10.0;;;;;
9254;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Réunion;2023;20.0;10.0;;;;;
9255;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Roemenië;2021;1300.0;710.0;54.0;94.0;10.0;84.0;6.0
9256;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Roemenië;2022;1460.0;850.0;59.0;93.0;9.0;84.0;7.0
9257;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Roemenië;2023;1610.0;980.0;61.0;94.0;10.0;84.0;6.0
9258;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Rusland;2021;1920.0;1020.0;53.0;93.0;11.0;82.0;7.0
9259;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Rusland;2022;2080.0;1240.0;59.0;91.0;10.0;81.0;9.0
9260;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Rusland;2023;2220.0;1340.0;60.0;92.0;12.0;80.0;8.0
9261;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Rwanda;2021;220.0;140.0;63.0;;;;
9262;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Rwanda;2022;240.0;160.0;67.0;92.0;9.0;83.0;8.0
9263;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Rwanda;2023;250.0;180.0;69.0;93.0;9.0;84.0;7.0
9264;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saint Kitts en Nevis;2021;20.0;10.0;;;;;
9265;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saint Kitts en Nevis;2022;20.0;10.0;;;;;
9266;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saint Kitts en Nevis;2023;20.0;10.0;;;;;
9267;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saint Pierre en Miquelon;2021;0.0;0.0;;;;;
9268;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saint Pierre en Miquelon;2022;0.0;0.0;;;;;
9269;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saint Pierre en Miquelon;2023;0.0;0.0;;;;;
9270;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saint-Barthélemy;2021;;;;;;;
9271;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saint-Barthélemy;2022;;;;;;;
9272;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saint-Barthélemy;2023;;;;;;;
9273;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Salomonseilanden;2021;10.0;0.0;;;;;
9274;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Salomonseilanden;2022;10.0;0.0;;;;;
9275;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Salomonseilanden;2023;10.0;0.0;;;;;
9276;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Samoa;2021;0.0;0.0;;;;;
9277;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Samoa;2022;0.0;0.0;;;;;
9278;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Samoa;2023;0.0;0.0;;;;;
9279;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;San Marino;2021;0.0;0.0;;;;;
9280;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;San Marino;2022;0.0;0.0;;;;;
9281;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;San Marino;2023;0.0;0.0;;;;;
9282;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sao Tomé en Principe;2021;40.0;30.0;;;;;
9283;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sao Tomé en Principe;2022;40.0;30.0;;;;;
9284;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sao Tomé en Principe;2023;30.0;20.0;;;;;
9285;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saoedi-Arabië;2021;120.0;70.0;;;;;
9286;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saoedi-Arabië;2022;140.0;80.0;;;;;
9287;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Saoedi-Arabië;2023;160.0;100.0;63.0;;;;
9288;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Senegal;2021;330.0;200.0;60.0;92.0;7.0;85.0;8.0
9289;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Senegal;2022;340.0;230.0;68.0;91.0;6.0;85.0;9.0
9290;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Senegal;2023;350.0;230.0;67.0;93.0;7.0;86.0;7.0
9291;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Servië;2021;1850.0;1070.0;58.0;93.0;12.0;81.0;7.0
9292;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Servië;2022;1860.0;1150.0;62.0;92.0;12.0;80.0;8.0
9293;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Servië;2023;1880.0;1200.0;63.0;91.0;13.0;78.0;9.0
9294;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Seychellen;2021;20.0;10.0;;;;;
9295;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Seychellen;2022;20.0;10.0;;;;;
9296;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Seychellen;2023;20.0;10.0;;;;;
9297;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sierra Leone;2021;600.0;400.0;66.0;94.0;6.0;88.0;6.0
9298;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sierra Leone;2022;680.0;470.0;70.0;95.0;6.0;89.0;5.0
9299;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sierra Leone;2023;760.0;520.0;69.0;95.0;7.0;88.0;5.0
9300;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Singapore;2021;410.0;240.0;58.0;96.0;11.0;85.0;4.0
9301;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Singapore;2022;400.0;250.0;63.0;96.0;13.0;83.0;4.0
9302;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Singapore;2023;400.0;260.0;64.0;92.0;13.0;79.0;8.0
9303;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint Lucia;2021;10.0;10.0;;;;;
9304;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint Lucia;2022;10.0;10.0;;;;;
9305;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint Lucia;2023;10.0;10.0;;;;;
9306;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint Maarten (Nederlands deel);2021;340.0;200.0;60.0;95.0;10.0;85.0;5.0
9307;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint Maarten (Nederlands deel);2022;370.0;250.0;67.0;95.0;8.0;87.0;5.0
9308;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint Maarten (Nederlands deel);2023;410.0;260.0;65.0;95.0;11.0;84.0;5.0
9309;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint Vincent en de Grenadines;2021;20.0;10.0;;;;;
9310;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint Vincent en de Grenadines;2022;20.0;10.0;;;;;
9311;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint Vincent en de Grenadines;2023;20.0;10.0;;;;;
9312;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint-Helena;2021;0.0;0.0;;;;;
9313;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint-Helena;2022;0.0;0.0;;;;;
9314;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sint-Helena;2023;0.0;0.0;;;;;
9315;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Slovenië;2021;170.0;100.0;61.0;;;;
9316;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Slovenië;2022;170.0;110.0;65.0;;;;
9317;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Slovenië;2023;170.0;110.0;65.0;;;;
9318;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Slowakije;2021;460.0;240.0;51.0;95.0;10.0;85.0;5.0
9319;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Slowakije;2022;510.0;290.0;58.0;92.0;9.0;82.0;8.0
9320;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Slowakije;2023;550.0;330.0;60.0;91.0;8.0;84.0;9.0
9321;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Soedan;2021;760.0;430.0;56.0;95.0;8.0;87.0;5.0
9322;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Soedan;2022;860.0;530.0;62.0;94.0;6.0;88.0;6.0
9323;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Soedan;2023;950.0;590.0;63.0;92.0;7.0;85.0;8.0
9324;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Somalië;2021;3530.0;2130.0;60.0;95.0;9.0;86.0;5.0
9325;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Somalië;2022;3620.0;2320.0;64.0;93.0;9.0;85.0;7.0
9326;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Somalië;2023;3770.0;2400.0;64.0;93.0;10.0;83.0;7.0
9327;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Spanje;2021;3130.0;1910.0;61.0;95.0;15.0;80.0;5.0
9328;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Spanje;2022;3150.0;2030.0;64.0;94.0;13.0;80.0;6.0
9329;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Spanje;2023;3170.0;2060.0;65.0;93.0;13.0;80.0;7.0
9330;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sri Lanka;2021;1850.0;1230.0;66.0;94.0;12.0;82.0;6.0
9331;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sri Lanka;2022;1930.0;1360.0;70.0;94.0;12.0;82.0;6.0
9332;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Sri Lanka;2023;2010.0;1420.0;71.0;94.0;12.0;81.0;6.0
9333;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Syrië;2021;1800.0;1140.0;63.0;93.0;14.0;79.0;7.0
9334;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Syrië;2022;1870.0;1290.0;69.0;93.0;12.0;81.0;7.0
9335;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Syrië;2023;1940.0;1340.0;69.0;93.0;13.0;80.0;7.0
9336;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tadzjikistan;2021;30.0;20.0;;;;;
9337;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tadzjikistan;2022;30.0;20.0;;;;;
9338;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tadzjikistan;2023;30.0;20.0;;;;;
9339;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Taiwan;2021;190.0;90.0;46.0;;;;
9340;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Taiwan;2022;200.0;100.0;50.0;;;;
9341;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Taiwan;2023;210.0;110.0;53.0;;;;
9342;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tanzania;2021;390.0;240.0;60.0;94.0;8.0;86.0;6.0
9343;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tanzania;2022;420.0;260.0;61.0;94.0;9.0;85.0;6.0
9344;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tanzania;2023;440.0;290.0;65.0;94.0;10.0;84.0;6.0
9345;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Thailand;2021;2010.0;1220.0;60.0;95.0;12.0;83.0;5.0
9346;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Thailand;2022;2140.0;1380.0;64.0;94.0;10.0;84.0;6.0
9347;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Thailand;2023;2250.0;1510.0;67.0;95.0;11.0;84.0;5.0
9348;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Timor Leste;2021;0.0;0.0;;;;;
9349;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Timor Leste;2022;0.0;0.0;;;;;
9350;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Timor Leste;2023;0.0;0.0;;;;;
9351;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Togo;2021;290.0;190.0;63.0;97.0;7.0;90.0;3.0
9352;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Togo;2022;310.0;210.0;68.0;94.0;8.0;87.0;6.0
9353;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Togo;2023;340.0;240.0;71.0;92.0;8.0;83.0;8.0
9354;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tokelau;2021;0.0;0.0;;;;;
9355;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tokelau;2022;0.0;0.0;;;;;
9356;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tokelau;2023;0.0;0.0;;;;;
9357;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tonga;2021;10.0;0.0;;;;;
9358;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tonga;2022;10.0;0.0;;;;;
9359;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tonga;2023;0.0;0.0;;;;;
9360;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Trinidad en Tobago;2021;150.0;100.0;63.0;;;;
9361;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Trinidad en Tobago;2022;150.0;100.0;68.0;;;;
9362;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Trinidad en Tobago;2023;140.0;90.0;;;;;
9363;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tristan de Cunha;2021;;;;;;;
9364;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tristan de Cunha;2022;;;;;;;
9365;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tristan de Cunha;2023;;;;;;;
9366;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tsjaad;2021;20.0;10.0;;;;;
9367;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tsjaad;2022;20.0;10.0;;;;;
9368;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tsjaad;2023;20.0;20.0;;;;;
9369;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tsjechië;2021;760.0;440.0;58.0;94.0;11.0;83.0;6.0
9370;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tsjechië;2022;790.0;510.0;64.0;93.0;12.0;81.0;7.0
9371;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tsjechië;2023;840.0;540.0;64.0;93.0;13.0;79.0;7.0
9372;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tunesië;2021;1420.0;870.0;62.0;94.0;12.0;82.0;6.0
9373;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tunesië;2022;1430.0;940.0;66.0;92.0;10.0;82.0;8.0
