ID;Inkomensbegrippen;Inkomensklassen;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;PersonenMetInkomenPerHuishouden_3;GemiddeldInkomen_4;MediaanInkomen_5
8085;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind;2023;279.1;2.0;1.9;15.5;14.0
8086;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2011;96.1;2.0;1.8;11.9;11.6
8087;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2012;85.2;2.0;1.8;11.5;11.2
8088;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2013;74.6;2.0;1.8;11.0;10.8
8089;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2014;68.7;2.0;1.8;11.0;10.8
8090;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2015;61.8;2.0;1.8;10.9;10.7
8091;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2016;58.9;2.0;1.8;11.3;11.1
8092;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2017;59.8;2.0;1.8;11.8;11.6
8093;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2018;62.3;2.0;1.8;12.9;12.7
8094;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2019;64.1;2.0;1.8;14.1;14.0
8095;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2020;67.0;2.0;1.8;13.8;13.6
8096;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2021;68.1;2.0;1.8;14.8;14.7
8097;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2022;68.3;2.0;1.8;16.8;16.8
8098;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, onder AOW-lft;2023;70.2;2.0;1.8;18.0;17.9
8099;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2011;179.5;2.0;1.9;10.2;9.3
8100;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2012;198.4;2.0;1.9;10.0;9.2
8101;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2013;222.0;2.0;1.9;9.7;9.0
8102;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2014;233.3;2.0;1.9;9.7;9.0
8103;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2015;246.5;2.0;1.9;9.6;8.9
8104;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2016;249.7;2.0;1.9;9.8;9.0
8105;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2017;248.1;2.0;1.9;10.0;9.1
8106;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2018;236.5;2.0;2.0;10.7;9.6
8107;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2019;225.0;2.0;2.0;11.5;10.2
8108;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2020;234.4;2.0;2.0;11.3;10.0
8109;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2021;228.2;2.0;2.0;12.0;10.6
8110;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2022;213.9;2.0;2.0;13.5;11.8
8111;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, zonder kind, vanaf AOW-lft;2023;208.9;2.0;2.0;14.6;13.0
8112;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2011;54.4;3.8;2.4;12.5;12.6
8113;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2012;52.0;3.8;2.4;12.0;12.0
8114;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2013;49.0;3.8;2.4;11.4;11.4
8115;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2014;47.0;3.8;2.4;11.4;11.4
8116;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2015;42.9;3.8;2.4;11.3;11.2
8117;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2016;41.7;3.8;2.4;11.7;11.7
8118;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2017;41.2;3.8;2.4;12.2;12.2
8119;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2018;43.6;3.8;2.4;13.2;13.2
8120;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2019;46.5;3.9;2.5;14.5;14.4
8121;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2020;46.5;3.9;2.5;14.2;14.1
8122;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2021;46.9;3.9;2.5;15.2;15.2
8123;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2022;48.1;3.9;2.5;17.1;17.1
8124;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, met kind(eren);2023;49.7;3.9;2.5;18.2;18.3
8125;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2011;32.5;3.9;2.0;12.6;12.7
8126;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2012;30.7;3.9;1.9;12.1;12.2
8127;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2013;28.4;3.9;1.9;11.5;11.6
8128;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2014;26.3;3.9;1.9;11.5;11.6
8129;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2015;23.2;3.9;1.9;11.4;11.4
8130;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2016;21.9;3.9;1.9;11.8;11.9
8131;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2017;21.5;3.9;2.0;12.4;12.4
8132;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2018;23.0;3.9;2.0;13.4;13.4
8133;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2019;24.7;4.0;2.0;14.6;14.7
8134;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2020;24.6;4.0;2.0;14.3;14.3
8135;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2021;24.6;4.0;2.0;15.3;15.4
8136;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2022;25.1;4.0;2.0;17.3;17.4
8137;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, alle kinderen < 18 jr;2023;26.6;4.0;1.9;18.5;18.6
8138;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2011;21.9;3.7;3.0;12.3;12.3
8139;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2012;21.3;3.7;3.0;11.8;11.8
8140;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2013;20.6;3.7;3.0;11.2;11.2
8141;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2014;20.7;3.7;3.0;11.2;11.2
8142;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2015;19.7;3.6;2.9;11.1;11.0
8143;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2016;19.8;3.6;2.9;11.5;11.4
8144;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2017;19.7;3.7;3.0;12.0;12.0
8145;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2018;20.6;3.7;3.0;13.1;12.9
8146;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2019;21.8;3.7;3.0;14.3;14.2
8147;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2020;22.0;3.7;3.0;14.1;13.9
8148;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2021;22.3;3.8;3.1;15.0;14.9
8149;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2022;23.0;3.8;3.1;16.9;16.8
8150;Primair inkomen;Inkomen: 4e 10%-groep;Type: Paar, minstens één kind >= 18 jr;2023;23.1;3.8;3.1;18.0;17.9
8151;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2011;13.5;3.1;2.4;12.0;11.7
8152;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2012;12.9;3.1;2.4;11.6;11.5
8153;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2013;11.7;3.1;2.4;11.1;10.9
8154;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2014;11.4;3.0;2.4;11.0;10.8
8155;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2015;10.9;3.1;2.4;10.9;10.7
8156;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2016;10.5;3.1;2.4;11.3;11.0
8157;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2017;10.5;3.1;2.4;11.8;11.5
8158;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2018;10.5;3.1;2.4;12.8;12.5
8159;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2019;10.7;3.2;2.4;13.9;13.6
8160;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2020;10.4;3.2;2.5;13.7;13.4
8161;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2021;10.6;3.2;2.5;14.7;14.6
8162;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2022;11.1;3.2;2.5;16.7;16.6
8163;Primair inkomen;Inkomen: 4e 10%-groep;Type: Meerpersoonshuishouden, overig;2023;11.3;3.2;2.4;17.8;17.5
8164;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2011;439.2;1.9;1.6;11.2;10.5
8165;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2012;445.1;1.9;1.6;10.8;10.2
8166;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2013;452.3;1.9;1.7;10.3;9.7
8167;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2014;455.4;1.9;1.7;10.3;9.7
8168;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2015;457.0;1.8;1.7;10.1;9.5
8169;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2016;459.2;1.8;1.7;10.4;9.7
8170;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2017;461.3;1.8;1.7;10.8;9.9
8171;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2018;461.3;1.8;1.6;11.7;10.7
8172;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2019;460.1;1.8;1.6;12.7;11.7
8173;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2020;467.3;1.8;1.6;12.4;11.4
8174;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2021;465.6;1.8;1.6;13.3;12.2
8175;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2022;460.6;1.8;1.6;15.1;14.0
8176;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: mannen;2023;463.3;1.8;1.6;16.2;15.2
8177;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2011;295.6;1.6;1.3;11.3;10.8
8178;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2012;296.1;1.6;1.3;10.9;10.4
8179;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2013;294.5;1.5;1.3;10.4;9.8
8180;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2014;294.2;1.5;1.3;10.3;9.8
8181;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2015;299.9;1.5;1.3;10.2;9.6
8182;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2016;303.1;1.5;1.3;10.5;9.8
8183;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2017;308.2;1.5;1.3;11.0;10.2
8184;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2018;314.8;1.5;1.3;12.0;11.2
8185;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2019;322.7;1.6;1.3;13.2;12.4
8186;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2020;322.1;1.6;1.3;12.8;12.0
8187;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2021;329.5;1.6;1.3;13.8;13.0
8188;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2022;343.5;1.6;1.3;15.7;15.0
8189;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: vrouwen;2023;352.4;1.6;1.3;16.9;16.2
8190;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2011;76.0;1.2;1.2;11.3;10.7
8191;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2012;73.8;1.2;1.2;10.9;10.4
8192;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2013;68.2;1.2;1.2;10.6;10.2
8193;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2014;66.6;1.2;1.2;10.6;10.2
8194;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2015;68.4;1.2;1.1;10.6;10.2
8195;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2016;69.3;1.2;1.1;11.0;10.6
8196;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2017;72.1;1.2;1.1;11.4;11.0
8197;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2018;77.4;1.2;1.1;12.4;11.9
8198;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2019;78.9;1.2;1.1;13.4;12.8
8199;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2020;72.3;1.2;1.1;13.3;12.8
8200;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2021;79.0;1.2;1.1;14.0;13.5
8201;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2022;92.3;1.2;1.1;15.5;14.7
8202;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: tot 25 jaar;2023;96.7;1.2;1.1;16.5;15.7
8203;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2011;144.7;2.0;1.3;12.5;12.6
8204;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2012;137.8;2.0;1.3;12.0;12.1
8205;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2013;125.1;2.0;1.3;11.4;11.5
8206;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2014;119.1;1.9;1.3;11.5;11.5
8207;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2015;111.8;1.9;1.3;11.4;11.4
8208;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2016;113.9;1.9;1.3;11.8;11.9
8209;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2017;119.2;1.9;1.3;12.4;12.4
8210;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2018;133.3;1.9;1.3;13.5;13.5
8211;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2019;148.9;1.9;1.3;14.7;14.8
8212;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2020;141.4;1.9;1.3;14.4;14.4
8213;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2021;146.6;1.9;1.3;15.4;15.6
8214;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2022;162.7;1.8;1.3;17.4;17.6
8215;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 45 jaar;2023;173.5;1.8;1.2;18.5;18.6
8216;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2011;205.0;1.9;1.6;12.0;11.8
8217;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2012;188.5;1.9;1.6;11.5;11.4
8218;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2013;171.2;1.9;1.6;11.0;10.9
8219;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2014;161.9;1.9;1.6;11.0;10.9
8220;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2015;152.3;1.9;1.6;11.0;10.8
8221;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2016;151.5;1.9;1.6;11.3;11.2
8222;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2017;152.4;1.9;1.6;11.9;11.8
8223;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2018;159.6;1.9;1.6;13.0;12.9
8224;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2019;168.6;1.9;1.6;14.3;14.3
8225;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2020;161.5;1.9;1.6;14.1;14.0
8226;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2021;166.9;1.9;1.6;15.1;15.1
8227;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2022;177.2;1.8;1.6;17.2;17.3
8228;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 65 jaar;2023;177.5;1.8;1.6;18.3;18.4
8229;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2011;309.0;1.7;1.6;10.1;9.2
8230;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2012;341.1;1.7;1.6;9.9;9.1
8231;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2013;382.2;1.7;1.6;9.6;8.9
8232;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2014;402.1;1.7;1.6;9.6;8.9
8233;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2015;424.3;1.7;1.6;9.5;8.8
8234;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2016;427.7;1.7;1.6;9.7;8.9
8235;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2017;425.8;1.7;1.6;9.9;9.0
8236;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2018;405.8;1.7;1.6;10.6;9.5
8237;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2019;386.3;1.7;1.6;11.5;10.1
8238;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2020;414.2;1.7;1.6;11.3;10.0
8239;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2021;402.6;1.7;1.6;12.0;10.5
8240;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2022;372.0;1.7;1.7;13.5;11.8
8241;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 65 jaar of ouder;2023;368.0;1.7;1.7;14.7;13.0
8242;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2011;75.0;1.6;1.2;12.5;12.5
8243;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2012;73.2;1.6;1.2;12.0;12.0
8244;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2013;67.7;1.6;1.2;11.4;11.5
8245;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2014;65.0;1.6;1.2;11.5;11.5
8246;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2015;62.3;1.6;1.2;11.4;11.5
8247;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2016;64.8;1.6;1.2;11.8;11.9
8248;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2017;68.9;1.6;1.2;12.4;12.4
8249;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2018;77.9;1.6;1.1;13.5;13.5
8250;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2019;86.8;1.5;1.1;14.7;14.7
8251;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2020;81.8;1.5;1.2;14.3;14.3
8252;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2021;84.1;1.5;1.1;15.4;15.5
8253;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2022;92.8;1.5;1.1;17.4;17.4
8254;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 25 tot 35 jaar;2023;98.8;1.5;1.1;18.4;18.5
8255;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2011;69.7;2.4;1.5;12.6;12.7
8256;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2012;64.6;2.4;1.5;12.1;12.1
8257;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2013;57.5;2.4;1.4;11.4;11.5
8258;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2014;54.1;2.3;1.4;11.5;11.5
8259;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2015;49.6;2.3;1.4;11.3;11.4
8260;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2016;49.1;2.3;1.4;11.8;11.9
8261;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2017;50.3;2.3;1.4;12.4;12.4
8262;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2018;55.4;2.3;1.4;13.5;13.6
8263;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2019;62.1;2.3;1.4;14.8;14.9
8264;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2020;59.6;2.3;1.4;14.5;14.6
8265;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2021;62.6;2.3;1.4;15.5;15.6
8266;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2022;69.9;2.3;1.4;17.6;17.8
8267;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 35 tot 45 jaar;2023;74.8;2.3;1.4;18.6;18.8
8268;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2011;71.0;2.2;1.7;12.5;12.5
8269;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2012;67.6;2.2;1.7;11.9;12.0
8270;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2013;63.6;2.2;1.7;11.3;11.4
8271;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2014;62.4;2.2;1.7;11.4;11.4
8272;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2015;60.5;2.2;1.7;11.2;11.2
8273;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2016;62.0;2.1;1.7;11.6;11.6
8274;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2017;63.4;2.1;1.7;12.3;12.3
8275;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2018;68.1;2.1;1.7;13.4;13.4
8276;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2019;72.9;2.1;1.6;14.6;14.7
8277;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2020;68.7;2.1;1.7;14.4;14.4
8278;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2021;70.3;2.1;1.7;15.3;15.4
8279;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2022;73.8;2.1;1.7;17.4;17.6
8280;Primair inkomen;Inkomen: 4e 10%-groep;Hoofdkostwinner: 45 tot 55 jaar;2023;74.3;2.1;1.6;18.5;18.6
