ID;Zorgfuncties;FinancieringsregelingenZorg;Perioden;UitgavenAanZorg_1
5828;HCR11: Langdurige zorg,welzijn,in natura;HF121a: AWBZ, Wlz;2013;4554.0
5829;HCR11: Langdurige zorg,welzijn,in natura;HF121a: AWBZ, Wlz;2014;4824.0
5830;HCR11: Langdurige zorg,welzijn,in natura;HF121a: AWBZ, Wlz;2015;2532.0
5831;HCR11: Langdurige zorg,welzijn,in natura;HF121a: AWBZ, Wlz;2016;2931.0
5832;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2005;0.0
5833;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2006;
5834;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2007;
5835;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2008;
5836;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2009;
5837;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2010;
5838;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2011;
5839;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2012;
5840;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2013;
5841;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2014;
5842;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2015;
5843;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2016;
5844;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2005;
5845;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2006;29.0
5846;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2007;37.0
5847;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2008;17.0
5848;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2009;22.0
5849;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2010;24.0
5850;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2011;25.0
5851;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2012;31.0
5852;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2013;0.0
5853;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2014;0.0
5854;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2015;1665.0
5855;HCR11: Langdurige zorg,welzijn,in natura;HF122: Verplichte premiegebonden verz.;2016;1775.0
5856;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2005;443.0
5857;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2006;269.0
5858;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2007;358.0
5859;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2008;385.0
5860;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2009;400.0
5861;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2010;442.0
5862;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2011;547.0
5863;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2012;560.0
5864;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2013;588.0
5865;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2014;618.0
5866;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2015;451.0
5867;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige regelingen, eigen betalingen;2016;380.0
5868;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2005;0.0
5869;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2006;0.0
5870;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2007;0.0
5871;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2008;0.0
5872;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2009;0.0
5873;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2010;0.0
5874;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2011;0.0
5875;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2012;0.0
5876;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2013;0.0
5877;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2014;0.0
5878;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2015;0.0
5879;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige regelingen;2016;0.0
5880;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2005;0.0
5881;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2006;0.0
5882;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2007;0.0
5883;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2008;0.0
5884;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2009;0.0
5885;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2010;0.0
5886;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2011;0.0
5887;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2012;0.0
5888;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2013;0.0
5889;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2014;0.0
5890;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2015;0.0
5891;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2016;0.0
5892;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2005;0.0
5893;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2006;0.0
5894;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2007;0.0
5895;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2008;0.0
5896;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2009;0.0
5897;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2010;0.0
5898;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2011;0.0
5899;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2012;0.0
5900;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2013;0.0
5901;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2014;0.0
5902;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2015;0.0
5903;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZW;2016;0.0
5904;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2005;0.0
5905;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2006;0.0
5906;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2007;0.0
5907;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2008;0.0
5908;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2009;0.0
5909;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2010;0.0
5910;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2011;0.0
5911;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2012;0.0
5912;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2013;0.0
5913;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2014;0.0
5914;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2015;0.0
5915;HCR11: Langdurige zorg,welzijn,in natura;HF23: Regelingen door ondernemingen;2016;0.0
5916;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2005;443.0
5917;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2006;269.0
5918;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2007;358.0
5919;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2008;385.0
5920;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2009;400.0
5921;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2010;442.0
5922;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2011;547.0
5923;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2012;560.0
5924;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2013;588.0
5925;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2014;618.0
5926;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2015;451.0
5927;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2016;380.0
5928;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2005;0.0
5929;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2006;0.0
5930;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2007;0.0
5931;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2008;0.0
5932;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2009;0.0
5933;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2010;0.0
5934;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2011;0.0
5935;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2012;0.0
5936;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2013;0.0
5937;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2014;0.0
5938;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2015;0.0
5939;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2016;0.0
5940;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2005;610.0
5941;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2006;817.0
5942;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2007;1188.0
5943;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2008;1485.0
5944;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2009;1732.0
5945;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2010;1958.0
5946;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2011;2021.0
5947;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2012;2182.0
5948;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2013;2347.0
5949;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2014;2420.0
5950;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2015;2156.0
5951;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsregelingen;2016;2131.0
5952;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2005;610.0
5953;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2006;817.0
5954;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2007;1188.0
5955;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2008;1485.0
5956;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2009;1732.0
5957;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2010;1958.0
5958;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2011;2021.0
5959;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2012;2182.0
5960;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2013;2347.0
5961;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2014;2420.0
5962;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2015;2156.0
5963;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2016;2131.0
5964;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2005;610.0
5965;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2006;817.0
5966;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2007;1188.0
5967;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2008;1485.0
5968;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2009;1732.0
5969;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2010;1958.0
5970;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2011;2021.0
5971;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2012;2182.0
5972;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2013;2347.0
5973;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2014;2420.0
5974;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2015;2096.0
5975;HCR12: Langdurige zorg, uitkeringen;HF1: Publieke sector;2016;2093.0
5976;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2005;0.0
5977;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2006;0.0
5978;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2007;229.0
5979;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2008;285.0
5980;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2009;302.0
5981;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2010;334.0
5982;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2011;320.0
5983;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2012;324.0
5984;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2013;332.0
5985;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2014;338.0
5986;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2015;1112.0
5987;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2016;897.0
5988;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2005;610.0
5989;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2006;817.0
5990;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2007;959.0
5991;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2008;1200.0
5992;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2009;1430.0
5993;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2010;1624.0
5994;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2011;1701.0
5995;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2012;1858.0
5996;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2013;2015.0
5997;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2014;2082.0
5998;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2015;984.0
5999;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2016;1196.0
6000;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2005;610.0
6001;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2006;817.0
6002;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2007;959.0
6003;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2008;1200.0
6004;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2009;1430.0
6005;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2010;1624.0
6006;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2011;1701.0
6007;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2012;1858.0
6008;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2013;2015.0
6009;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2014;2082.0
6010;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2015;884.0
6011;HCR12: Langdurige zorg, uitkeringen;HF121a: AWBZ, Wlz;2016;1096.0
6012;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2005;0.0
6013;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2006;
6014;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2007;
6015;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2008;
6016;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2009;
6017;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2010;
6018;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2011;
6019;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2012;
6020;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2013;
6021;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2014;
6022;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2015;
6023;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2016;
6024;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2005;
6025;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2006;0.0
6026;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2007;0.0
6027;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2008;0.0
6028;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2009;0.0
6029;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2010;0.0
6030;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2011;0.0
6031;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2012;0.0
6032;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2013;0.0
6033;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2014;0.0
6034;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2015;100.0
6035;HCR12: Langdurige zorg, uitkeringen;HF122: Verplichte premiegebonden verz.;2016;100.0
6036;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2005;0.0
6037;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2006;0.0
6038;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2007;0.0
6039;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2008;0.0
6040;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2009;0.0
6041;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2010;0.0
6042;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2011;0.0
6043;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2012;0.0
6044;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2013;0.0
6045;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2014;0.0
6046;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2015;60.0
6047;HCR12: Langdurige zorg, uitkeringen;Vrijwillige regelingen, eigen betalingen;2016;38.0
6048;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2005;0.0
6049;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2006;0.0
6050;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2007;0.0
6051;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2008;0.0
6052;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2009;0.0
6053;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2010;0.0
6054;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2011;0.0
6055;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2012;0.0
6056;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2013;0.0
6057;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2014;0.0
6058;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2015;0.0
6059;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige regelingen;2016;0.0
6060;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2005;0.0
6061;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2006;0.0
6062;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2007;0.0
6063;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2008;0.0
6064;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2009;0.0
6065;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2010;0.0
6066;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2011;0.0
6067;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2012;0.0
6068;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2013;0.0
6069;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2014;0.0
6070;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2015;0.0
6071;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2016;0.0
6072;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2005;0.0
6073;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2006;0.0
6074;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2007;0.0
6075;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2008;0.0
6076;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2009;0.0
6077;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2010;0.0
6078;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2011;0.0
6079;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2012;0.0
6080;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2013;0.0
6081;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2014;0.0
6082;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2015;0.0
6083;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZW;2016;0.0
6084;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2005;0.0
6085;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2006;0.0
6086;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2007;0.0
6087;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2008;0.0
6088;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2009;0.0
6089;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2010;0.0
6090;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2011;0.0
6091;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2012;0.0
6092;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2013;0.0
6093;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2014;0.0
6094;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2015;0.0
6095;HCR12: Langdurige zorg, uitkeringen;HF23: Regelingen door ondernemingen;2016;0.0
6096;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2005;0.0
6097;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2006;0.0
6098;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2007;0.0
6099;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2008;0.0
6100;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2009;0.0
6101;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2010;0.0
6102;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2011;0.0
6103;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2012;0.0
6104;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2013;0.0
6105;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2014;0.0
6106;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2015;60.0
6107;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2016;38.0
6108;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2005;0.0
6109;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2006;0.0
6110;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2007;0.0
6111;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2008;0.0
6112;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2009;0.0
6113;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2010;0.0
6114;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2011;0.0
6115;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2012;0.0
6116;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2013;0.0
6117;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2014;0.0
6118;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2015;0.0
6119;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2016;0.0
6120;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2005;261.0
