ID;Geslacht;Leeftijd;GeboortelandOuders;Herkomstland;Startkwalificatie;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
8818;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Zonder startkwalificatie;2024 4e kwartaal;525.0;433.0;398.0;384.0;55.0;329.0;14.0;12.0;0.0;2.0;0.0;340.0;276.0;216.0;60.0;65.0;30.0;35.0;57.0;35.0;8.2;92.0;82.5;75.8
8819;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Zonder startkwalificatie;2024;542.0;450.0;408.0;395.0;55.0;339.0;13.0;11.0;1.0;2.0;0.0;348.0;278.0;212.0;66.0;70.0;36.0;34.0;60.0;42.0;9.4;92.0;83.1;75.3
8820;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2013 1e kwartaal;35.0;27.0;22.0;21.0;6.0;15.0;0.0;0.0;0.0;0.0;0.0;14.0;11.0;9.0;2.0;3.0;2.0;2.0;8.0;5.0;;9.0;75.2;61.9
8821;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2013 2e kwartaal;41.0;34.0;31.0;30.0;5.0;25.0;1.0;1.0;0.0;0.0;0.0;20.0;14.0;10.0;4.0;7.0;3.0;4.0;10.0;3.0;9.4;7.0;82.0;74.3
8822;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2013 3e kwartaal;38.0;31.0;27.0;26.0;7.0;20.0;1.0;1.0;0.0;0.0;0.0;18.0;11.0;8.0;3.0;6.0;4.0;2.0;9.0;4.0;13.9;7.0;82.6;71.1
8823;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2013 4e kwartaal;35.0;28.0;25.0;24.0;8.0;16.0;1.0;1.0;0.0;0.0;0.0;16.0;11.0;8.0;3.0;6.0;2.0;3.0;9.0;3.0;;6.0;81.4;72.7
8824;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2013;37.0;30.0;26.0;25.0;6.0;19.0;1.0;1.0;0.0;0.0;0.0;17.0;12.0;9.0;3.0;5.0;3.0;3.0;9.0;4.0;12.7;7.0;80.4;70.2
8825;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2014 1e kwartaal;21.0;16.0;13.0;12.0;4.0;9.0;1.0;1.0;0.0;0.0;0.0;8.0;4.0;3.0;1.0;4.0;1.0;3.0;5.0;2.0;;5.0;;
8826;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2014 2e kwartaal;8.0;6.0;6.0;5.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;2.0;1.0;2.0;1.0;1.0;2.0;1.0;;2.0;;
8827;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2014 3e kwartaal;3.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;;1.0;;
8828;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2014 4e kwartaal;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8829;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2014;8.0;6.0;5.0;5.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;2.0;1.0;1.0;2.0;1.0;;2.0;;
8830;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2015 1e kwartaal;3.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;1.0;;
8831;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2015 2e kwartaal;2.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;;
8832;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2015 3e kwartaal;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;1.0;;
8833;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2015 4e kwartaal;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;
8834;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2015 ;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;1.0;;
8835;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2016 1e kwartaal;3.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;
8836;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2016 2e kwartaal;4.0;3.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;;1.0;;
8837;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2016 3e kwartaal;3.0;2.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;;1.0;;
8838;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2016 4e kwartaal;3.0;2.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;0.0;;
8839;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2016;3.0;2.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;1.0;;
8840;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2017 1e kwartaal;3.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;;1.0;;
8841;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2017 2e kwartaal;4.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;1.0;;
8842;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2017 3e kwartaal;3.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;;0.0;;
8843;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2017 4e kwartaal;4.0;4.0;3.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;;1.0;;
8844;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2017;4.0;3.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;;1.0;;
8845;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2018 1e kwartaal;5.0;4.0;3.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;1.0;;
8846;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2018 2e kwartaal;4.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;;1.0;;
8847;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2018 3e kwartaal;3.0;3.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;;1.0;;
8848;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2018 4e kwartaal;3.0;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;;0.0;;
8849;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2018;4.0;3.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;1.0;;
8850;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2019 1e kwartaal;4.0;3.0;3.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;;1.0;;
8851;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2019 2e kwartaal;5.0;4.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;;1.0;;
8852;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2019 3e kwartaal;4.0;3.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;;1.0;;
8853;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2019 4e kwartaal;6.0;4.0;4.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;;1.0;;
8854;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2019;5.0;3.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;;1.0;;
8855;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2020 1e kwartaal;5.0;4.0;3.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0;;1.0;;
8856;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2020 2e kwartaal;4.0;3.0;3.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;;1.0;;
8857;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2020 3e kwartaal;3.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;1.0;;
8858;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2020 4e kwartaal;3.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;1.0;;
8859;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2020;4.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;;1.0;;
8860;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2021 1e kwartaal;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8861;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2021 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8862;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2021 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8863;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2021 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8864;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8865;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2022 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8866;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2022 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8867;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2022 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8868;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2022 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8869;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8870;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2023 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8871;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2023 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8872;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2023 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8873;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2023 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8874;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8875;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2024 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8876;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2024 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8877;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2024 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8878;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2024 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8879;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Nederland;Startkwalificatie onbekend;2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
8880;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2013 1e kwartaal;75.0;52.0;46.0;43.0;9.0;34.0;3.0;1.0;1.0;1.0;0.0;39.0;33.0;25.0;8.0;5.0;3.0;3.0;7.0;6.0;12.0;23.0;69.8;61.4
8881;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2013 2e kwartaal;76.0;56.0;47.0;45.0;10.0;34.0;3.0;2.0;1.0;0.0;0.0;39.0;31.0;22.0;9.0;8.0;5.0;3.0;8.0;9.0;16.3;20.0;74.2;62.1
8882;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2013 3e kwartaal;76.0;57.0;46.0;44.0;10.0;35.0;2.0;2.0;0.0;0.0;0.0;36.0;26.0;19.0;7.0;10.0;7.0;3.0;10.0;11.0;18.5;19.0;74.9;61.0
8883;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2013 4e kwartaal;78.0;55.0;46.0;44.0;10.0;35.0;2.0;2.0;0.0;0.0;0.0;38.0;30.0;23.0;7.0;8.0;5.0;3.0;8.0;9.0;16.1;23.0;70.6;59.2
8884;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2013;76.0;55.0;46.0;44.0;10.0;34.0;2.0;2.0;0.0;0.0;0.0;38.0;30.0;22.0;8.0;8.0;5.0;3.0;8.0;9.0;15.8;21.0;72.4;60.9
8885;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2014 1e kwartaal;75.0;52.0;43.0;41.0;10.0;32.0;2.0;2.0;0.0;0.0;0.0;35.0;29.0;22.0;7.0;6.0;3.0;3.0;8.0;8.0;16.2;24.0;68.5;57.4
8886;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2014 2e kwartaal;74.0;50.0;44.0;42.0;8.0;34.0;2.0;2.0;0.0;0.0;0.0;37.0;30.0;21.0;9.0;7.0;4.0;3.0;7.0;6.0;11.7;25.0;66.9;59.1
8887;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2014 3e kwartaal;76.0;51.0;45.0;44.0;7.0;37.0;2.0;1.0;0.0;0.0;0.0;39.0;32.0;24.0;9.0;6.0;3.0;3.0;7.0;6.0;11.5;25.0;67.5;59.8
8888;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2014 4e kwartaal;77.0;51.0;42.0;40.0;9.0;31.0;1.0;1.0;0.0;0.0;0.0;34.0;28.0;23.0;5.0;6.0;3.0;3.0;8.0;9.0;17.7;26.0;65.8;54.1
8889;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2014;76.0;51.0;44.0;42.0;8.0;33.0;2.0;2.0;0.0;0.0;0.0;36.0;30.0;22.0;8.0;7.0;3.0;3.0;7.0;7.0;14.3;25.0;67.2;57.6
8890;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2015 1e kwartaal;86.0;59.0;48.0;47.0;10.0;36.0;1.0;1.0;0.0;0.0;0.0;39.0;33.0;25.0;8.0;6.0;3.0;3.0;9.0;11.0;18.9;26.0;69.2;56.2
8891;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2015 2e kwartaal;83.0;58.0;50.0;49.0;10.0;39.0;2.0;2.0;0.0;0.0;0.0;42.0;37.0;30.0;6.0;5.0;3.0;2.0;8.0;8.0;13.5;25.0;70.2;60.7
8892;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2015 3e kwartaal;84.0;63.0;54.0;52.0;12.0;40.0;2.0;2.0;0.0;0.0;0.0;43.0;31.0;24.0;7.0;11.0;6.0;5.0;11.0;9.0;14.5;21.0;74.8;63.9
8893;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2015 4e kwartaal;87.0;63.0;52.0;49.0;11.0;38.0;3.0;3.0;0.0;0.0;0.0;39.0;30.0;24.0;6.0;10.0;5.0;4.0;12.0;11.0;17.3;25.0;71.8;59.4
8894;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2015 ;85.0;61.0;51.0;49.0;11.0;38.0;2.0;2.0;0.0;0.0;0.0;41.0;33.0;26.0;7.0;8.0;5.0;4.0;10.0;10.0;16.0;24.0;71.5;60.0
8895;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2016 1e kwartaal;83.0;56.0;48.0;45.0;9.0;37.0;3.0;3.0;0.0;0.0;0.0;40.0;31.0;25.0;5.0;10.0;6.0;4.0;8.0;8.0;14.0;27.0;67.3;57.9
8896;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2016 2e kwartaal;88.0;62.0;50.0;47.0;9.0;39.0;3.0;3.0;0.0;0.0;0.0;40.0;31.0;25.0;6.0;10.0;5.0;5.0;9.0;13.0;20.2;26.0;70.4;56.2
8897;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2016 3e kwartaal;89.0;58.0;52.0;49.0;10.0;39.0;3.0;3.0;0.0;0.0;0.0;42.0;32.0;24.0;9.0;10.0;4.0;6.0;10.0;6.0;10.6;31.0;64.8;57.9
8898;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2016 4e kwartaal;92.0;59.0;52.0;49.0;10.0;39.0;3.0;3.0;0.0;0.0;0.0;42.0;37.0;27.0;10.0;6.0;2.0;3.0;9.0;7.0;12.0;33.0;63.9;56.2
8899;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2016;88.0;59.0;50.0;48.0;9.0;38.0;3.0;3.0;0.0;0.0;0.0;41.0;33.0;25.0;8.0;9.0;4.0;5.0;9.0;8.0;14.3;30.0;66.5;57.0
8900;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2017 1e kwartaal;94.0;62.0;53.0;52.0;8.0;44.0;1.0;1.0;0.0;0.0;0.0;43.0;35.0;25.0;10.0;8.0;4.0;4.0;10.0;9.0;14.6;32.0;65.6;56.0
8901;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2017 2e kwartaal;97.0;64.0;57.0;54.0;7.0;47.0;3.0;3.0;0.0;0.0;0.0;49.0;38.0;28.0;10.0;11.0;4.0;7.0;8.0;7.0;10.7;33.0;65.9;58.9
8902;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2017 3e kwartaal;94.0;66.0;58.0;56.0;8.0;48.0;2.0;2.0;0.0;0.0;0.0;45.0;37.0;27.0;10.0;8.0;4.0;4.0;13.0;8.0;11.4;28.0;69.9;62.0
8903;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2017 4e kwartaal;97.0;66.0;60.0;58.0;8.0;49.0;2.0;2.0;1.0;0.0;0.0;48.0;39.0;28.0;11.0;9.0;6.0;3.0;12.0;6.0;9.1;30.0;68.6;62.4
8904;Totaal mannen en vrouwen;15 tot 25 jaar;Geboren in Nederland;Europa (exclusief Nederland);Totaal;2017;96.0;64.0;57.0;55.0;8.0;47.0;2.0;2.0;0.0;0.0;0.0;46.0;37.0;27.0;10.0;9.0;5.0;5.0;11.0;7.0;11.4;31.0;67.5;59.8
