ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
9183;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Midden-Noord-Brabant (CR);2020 december;0.1;132.9
9184;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noordoost-Noord-Brabant (CR);2014 december;0.3;101.7
9185;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noordoost-Noord-Brabant (CR);2015 december;0.3;99.5
9186;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noordoost-Noord-Brabant (CR);2016 december;0.5;102.1
9187;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noordoost-Noord-Brabant (CR);2017 december;0.6;95.3
9188;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noordoost-Noord-Brabant (CR);2018 december;0.3;97.1
9189;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noordoost-Noord-Brabant (CR);2019 december;0.3;101.0
9190;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noordoost-Noord-Brabant (CR);2020 december;0.3;100.7
9191;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuidoost-Noord-Brabant (CR);2014 december;0.2;124.2
9192;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuidoost-Noord-Brabant (CR);2015 december;0.4;122.4
9193;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuidoost-Noord-Brabant (CR);2016 december;0.5;122.9
9194;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuidoost-Noord-Brabant (CR);2017 december;0.4;123.5
9195;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuidoost-Noord-Brabant (CR);2018 december;0.4;122.5
9196;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuidoost-Noord-Brabant (CR);2019 december;0.3;120.8
9197;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuidoost-Noord-Brabant (CR);2020 december;0.3;123.0
9198;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noord-Limburg (CR);2014 december;0.6;119.5
9199;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noord-Limburg (CR);2015 december;0.1;109.4
9200;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noord-Limburg (CR);2016 december;0.2;121.5
9201;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noord-Limburg (CR);2017 december;0.2;120.1
9202;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noord-Limburg (CR);2018 december;0.1;119.5
9203;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noord-Limburg (CR);2019 december;0.3;118.6
9204;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Noord-Limburg (CR);2020 december;0.2;119.2
9205;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Midden-Limburg (CR);2014 december;0.2;144.8
9206;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Midden-Limburg (CR);2015 december;0.2;145.2
9207;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Midden-Limburg (CR);2016 december;0.0;
9208;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Midden-Limburg (CR);2017 december;0.0;
9209;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Midden-Limburg (CR);2018 december;0.1;144.6
9210;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Midden-Limburg (CR);2019 december;0.1;148.1
9211;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Midden-Limburg (CR);2020 december;0.1;147.6
9212;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuid-Limburg (CR);2014 december;0.1;180.4
9213;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuid-Limburg (CR);2015 december;0.2;181.5
9214;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuid-Limburg (CR);2016 december;0.2;182.9
9215;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuid-Limburg (CR);2017 december;0.1;184.4
9216;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuid-Limburg (CR);2018 december;0.2;183.6
9217;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuid-Limburg (CR);2019 december;0.2;182.0
9218;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Zuid-Limburg (CR);2020 december;0.2;180.2
9219;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Flevoland (CR);2014 december;1.8;72.7
9220;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Flevoland (CR);2015 december;2.0;68.8
9221;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Flevoland (CR);2016 december;1.6;68.1
9222;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Flevoland (CR);2017 december;1.5;68.8
9223;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Flevoland (CR);2018 december;1.8;72.6
9224;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Flevoland (CR);2019 december;2.4;69.9
9225;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Flevoland (CR);2020 december;2.0;68.4
9226;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Nederland, Buitenland, Niet in te delen;2014 december;70.4;24.7
9227;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Nederland, Buitenland, Niet in te delen;2015 december;71.3;24.5
9228;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Nederland, Buitenland, Niet in te delen;2016 december;72.1;24.0
9229;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Nederland, Buitenland, Niet in te delen;2017 december;73.9;24.4
9230;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Nederland, Buitenland, Niet in te delen;2018 december;75.9;24.1
9231;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Nederland, Buitenland, Niet in te delen;2019 december;77.1;24.8
9232;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);Nederland, Buitenland, Niet in te delen;2020 december;76.8;24.2
9233;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);"Nederland; niet in te delen";2014 december;0.1;
9234;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);"Nederland; niet in te delen";2015 december;0.1;
9235;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);"Nederland; niet in te delen";2016 december;0.1;
9236;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);"Nederland; niet in te delen";2017 december;0.1;
9237;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);"Nederland; niet in te delen";2018 december;0.1;
9238;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);"Nederland; niet in te delen";2019 december;0.1;
9239;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);"Nederland; niet in te delen";2020 december;0.1;
9240;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland;2014 december;275.6;21.9
9241;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland;2015 december;278.7;22.0
9242;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland;2016 december;283.1;21.5
9243;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland;2017 december;290.1;21.1
9244;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland;2018 december;297.6;21.1
9245;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland;2019 december;302.3;20.7
9246;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland;2020 december;299.5;20.6
9247;Totaal mannen en vrouwen;Totaal;Twente (CR);Groningen (PV);2014 december;1.1;112.3
9248;Totaal mannen en vrouwen;Totaal;Twente (CR);Groningen (PV);2015 december;0.8;115.3
9249;Totaal mannen en vrouwen;Totaal;Twente (CR);Groningen (PV);2016 december;1.0;116.9
9250;Totaal mannen en vrouwen;Totaal;Twente (CR);Groningen (PV);2017 december;0.8;114.0
9251;Totaal mannen en vrouwen;Totaal;Twente (CR);Groningen (PV);2018 december;0.8;117.3
9252;Totaal mannen en vrouwen;Totaal;Twente (CR);Groningen (PV);2019 december;0.9;115.7
9253;Totaal mannen en vrouwen;Totaal;Twente (CR);Groningen (PV);2020 december;1.1;111.6
9254;Totaal mannen en vrouwen;Totaal;Twente (CR);Fryslân (PV);2014 december;0.5;121.0
9255;Totaal mannen en vrouwen;Totaal;Twente (CR);Fryslân (PV);2015 december;0.4;119.1
9256;Totaal mannen en vrouwen;Totaal;Twente (CR);Fryslân (PV);2016 december;0.4;121.4
9257;Totaal mannen en vrouwen;Totaal;Twente (CR);Fryslân (PV);2017 december;0.4;118.9
9258;Totaal mannen en vrouwen;Totaal;Twente (CR);Fryslân (PV);2018 december;0.3;118.7
9259;Totaal mannen en vrouwen;Totaal;Twente (CR);Fryslân (PV);2019 december;0.3;118.6
9260;Totaal mannen en vrouwen;Totaal;Twente (CR);Fryslân (PV);2020 december;0.3;120.3
9261;Totaal mannen en vrouwen;Totaal;Twente (CR);Drenthe (PV);2014 december;1.7;63.7
9262;Totaal mannen en vrouwen;Totaal;Twente (CR);Drenthe (PV);2015 december;1.7;63.9
9263;Totaal mannen en vrouwen;Totaal;Twente (CR);Drenthe (PV);2016 december;1.6;64.1
9264;Totaal mannen en vrouwen;Totaal;Twente (CR);Drenthe (PV);2017 december;1.6;64.1
9265;Totaal mannen en vrouwen;Totaal;Twente (CR);Drenthe (PV);2018 december;1.9;66.0
9266;Totaal mannen en vrouwen;Totaal;Twente (CR);Drenthe (PV);2019 december;2.1;66.2
9267;Totaal mannen en vrouwen;Totaal;Twente (CR);Drenthe (PV);2020 december;1.7;64.5
9268;Totaal mannen en vrouwen;Totaal;Twente (CR);Overijssel (PV);2014 december;238.1;10.6
9269;Totaal mannen en vrouwen;Totaal;Twente (CR);Overijssel (PV);2015 december;242.8;11.1
9270;Totaal mannen en vrouwen;Totaal;Twente (CR);Overijssel (PV);2016 december;248.7;11.0
9271;Totaal mannen en vrouwen;Totaal;Twente (CR);Overijssel (PV);2017 december;254.9;11.0
9272;Totaal mannen en vrouwen;Totaal;Twente (CR);Overijssel (PV);2018 december;262.3;11.3
9273;Totaal mannen en vrouwen;Totaal;Twente (CR);Overijssel (PV);2019 december;267.8;11.1
9274;Totaal mannen en vrouwen;Totaal;Twente (CR);Overijssel (PV);2020 december;264.4;11.0
9275;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (PV);2014 december;5.5;110.3
9276;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (PV);2015 december;4.7;111.3
9277;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (PV);2016 december;5.1;112.7
9278;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (PV);2017 december;4.1;108.8
9279;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (PV);2018 december;3.3;106.9
9280;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (PV);2019 december;4.3;111.1
9281;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (PV);2020 december;5.4;110.3
9282;Totaal mannen en vrouwen;Totaal;Twente (CR);Gelderland (PV);2014 december;18.8;62.4
9283;Totaal mannen en vrouwen;Totaal;Twente (CR);Gelderland (PV);2015 december;17.8;61.9
9284;Totaal mannen en vrouwen;Totaal;Twente (CR);Gelderland (PV);2016 december;16.1;61.2
9285;Totaal mannen en vrouwen;Totaal;Twente (CR);Gelderland (PV);2017 december;18.1;62.7
9286;Totaal mannen en vrouwen;Totaal;Twente (CR);Gelderland (PV);2018 december;18.3;59.6
9287;Totaal mannen en vrouwen;Totaal;Twente (CR);Gelderland (PV);2019 december;16.5;58.8
9288;Totaal mannen en vrouwen;Totaal;Twente (CR);Gelderland (PV);2020 december;16.4;56.6
9289;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (PV);2014 december;2.8;119.7
9290;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (PV);2015 december;2.4;117.7
9291;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (PV);2016 december;2.2;116.2
9292;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (PV);2017 december;2.5;117.4
9293;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (PV);2018 december;2.3;117.0
9294;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (PV);2019 december;2.5;118.1
9295;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (PV);2020 december;2.9;116.7
9296;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Holland (PV);2014 december;2.3;147.4
9297;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Holland (PV);2015 december;2.7;147.2
9298;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Holland (PV);2016 december;2.5;148.8
9299;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Holland (PV);2017 december;2.5;148.1
9300;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Holland (PV);2018 december;2.4;146.7
9301;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Holland (PV);2019 december;2.5;147.3
9302;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Holland (PV);2020 december;2.1;148.6
9303;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Holland (PV);2014 december;1.9;175.3
9304;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Holland (PV);2015 december;2.0;175.3
9305;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Holland (PV);2016 december;2.0;174.7
9306;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Holland (PV);2017 december;2.0;174.6
9307;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Holland (PV);2018 december;2.3;173.9
9308;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Holland (PV);2019 december;2.0;174.1
9309;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Holland (PV);2020 december;2.0;173.3
9310;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeland (PV);2014 december;0.0;
9311;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeland (PV);2015 december;0.0;
9312;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeland (PV);2016 december;0.0;
9313;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeland (PV);2017 december;0.0;
9314;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeland (PV);2018 december;0.0;
9315;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeland (PV);2019 december;0.0;
9316;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeland (PV);2020 december;0.1;258.0
9317;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Brabant (PV);2014 december;2.1;156.8
9318;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Brabant (PV);2015 december;2.3;156.0
9319;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Brabant (PV);2016 december;2.5;157.0
9320;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Brabant (PV);2017 december;2.5;157.6
9321;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Brabant (PV);2018 december;2.6;159.8
9322;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Brabant (PV);2019 december;2.4;158.2
9323;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Brabant (PV);2020 december;2.2;154.6
9324;Totaal mannen en vrouwen;Totaal;Twente (CR);Limburg (PV);2014 december;0.9;187.1
9325;Totaal mannen en vrouwen;Totaal;Twente (CR);Limburg (PV);2015 december;0.9;189.5
9326;Totaal mannen en vrouwen;Totaal;Twente (CR);Limburg (PV);2016 december;0.9;190.7
9327;Totaal mannen en vrouwen;Totaal;Twente (CR);Limburg (PV);2017 december;0.6;184.6
9328;Totaal mannen en vrouwen;Totaal;Twente (CR);Limburg (PV);2018 december;0.9;185.2
9329;Totaal mannen en vrouwen;Totaal;Twente (CR);Limburg (PV);2019 december;0.9;189.3
9330;Totaal mannen en vrouwen;Totaal;Twente (CR);Limburg (PV);2020 december;0.8;186.9
9331;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Groningen (CR);2014 december;0.4;91.6
9332;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Groningen (CR);2015 december;0.2;100.4
9333;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Groningen (CR);2016 december;0.2;98.7
9334;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Groningen (CR);2017 december;0.2;100.8
9335;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Groningen (CR);2018 december;0.1;101.6
9336;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Groningen (CR);2019 december;0.1;105.8
9337;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Groningen (CR);2020 december;0.2;93.0
9338;Totaal mannen en vrouwen;Totaal;Twente (CR);Delfzijl en omgeving (CR);2014 december;0.2;138.1
9339;Totaal mannen en vrouwen;Totaal;Twente (CR);Delfzijl en omgeving (CR);2015 december;0.0;
9340;Totaal mannen en vrouwen;Totaal;Twente (CR);Delfzijl en omgeving (CR);2016 december;0.1;139.6
9341;Totaal mannen en vrouwen;Totaal;Twente (CR);Delfzijl en omgeving (CR);2017 december;0.0;
9342;Totaal mannen en vrouwen;Totaal;Twente (CR);Delfzijl en omgeving (CR);2018 december;0.0;
9343;Totaal mannen en vrouwen;Totaal;Twente (CR);Delfzijl en omgeving (CR);2019 december;0.1;140.2
9344;Totaal mannen en vrouwen;Totaal;Twente (CR);Delfzijl en omgeving (CR);2020 december;0.0;
9345;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Groningen (CR);2014 december;0.6;119.1
9346;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Groningen (CR);2015 december;0.7;118.6
9347;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Groningen (CR);2016 december;0.7;120.4
9348;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Groningen (CR);2017 december;0.6;117.9
9349;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Groningen (CR);2018 december;0.7;119.0
9350;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Groningen (CR);2019 december;0.7;114.9
9351;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Groningen (CR);2020 december;1.0;113.8
9352;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Friesland (CR);2014 december;0.2;137.8
9353;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Friesland (CR);2015 december;0.2;138.4
9354;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Friesland (CR);2016 december;0.2;140.2
9355;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Friesland (CR);2017 december;0.1;138.4
9356;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Friesland (CR);2018 december;0.1;134.1
9357;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Friesland (CR);2019 december;0.1;134.8
9358;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Friesland (CR);2020 december;0.1;134.9
9359;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Friesland (CR);2014 december;0.1;126.7
9360;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Friesland (CR);2015 december;0.1;123.5
9361;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Friesland (CR);2016 december;0.1;122.4
9362;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Friesland (CR);2017 december;0.1;113.8
9363;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Friesland (CR);2018 december;0.1;119.4
9364;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Friesland (CR);2019 december;0.1;118.7
9365;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Friesland (CR);2020 december;0.1;119.7
9366;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Friesland (CR);2014 december;0.2;103.5
9367;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Friesland (CR);2015 december;0.2;102.9
9368;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Friesland (CR);2016 december;0.2;103.9
9369;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Friesland (CR);2017 december;0.1;107.6
9370;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Friesland (CR);2018 december;0.1;105.9
9371;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Friesland (CR);2019 december;0.1;106.8
9372;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Friesland (CR);2020 december;0.1;104.3
9373;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Drenthe (CR);2014 december;0.3;88.7
9374;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Drenthe (CR);2015 december;0.2;89.2
9375;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Drenthe (CR);2016 december;0.3;90.9
9376;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Drenthe (CR);2017 december;0.3;88.3
9377;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Drenthe (CR);2018 december;0.4;91.5
9378;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Drenthe (CR);2019 december;0.4;93.0
9379;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Drenthe (CR);2020 december;0.3;90.4
9380;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Drenthe (CR);2014 december;0.9;61.8
9381;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Drenthe (CR);2015 december;0.8;63.0
9382;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Drenthe (CR);2016 december;0.7;63.0
9383;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Drenthe (CR);2017 december;0.7;62.1
9384;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Drenthe (CR);2018 december;0.8;64.0
9385;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Drenthe (CR);2019 december;0.8;64.9
9386;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Drenthe (CR);2020 december;0.6;62.0
9387;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Drenthe (CR);2014 december;0.6;54.3
9388;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Drenthe (CR);2015 december;0.7;56.3
9389;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Drenthe (CR);2016 december;0.7;54.1
9390;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Drenthe (CR);2017 december;0.6;55.1
9391;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Drenthe (CR);2018 december;0.7;54.8
9392;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Drenthe (CR);2019 december;0.9;56.6
9393;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Drenthe (CR);2020 december;0.7;54.4
9394;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Overijssel (CR);2014 december;8.9;44.6
9395;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Overijssel (CR);2015 december;10.6;45.9
9396;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Overijssel (CR);2016 december;10.0;45.0
9397;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Overijssel (CR);2017 december;12.1;44.8
9398;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Overijssel (CR);2018 december;12.7;46.7
9399;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Overijssel (CR);2019 december;13.2;48.3
9400;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Overijssel (CR);2020 december;12.0;46.7
9401;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Overijssel (CR);2014 december;8.0;36.4
9402;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Overijssel (CR);2015 december;9.2;36.0
9403;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Overijssel (CR);2016 december;9.3;37.0
9404;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Overijssel (CR);2017 december;8.9;36.0
9405;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Overijssel (CR);2018 december;9.1;36.9
9406;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Overijssel (CR);2019 december;8.6;35.3
9407;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Overijssel (CR);2020 december;7.7;34.0
9408;Totaal mannen en vrouwen;Totaal;Twente (CR);Twente (CR);2014 december;221.2;8.3
9409;Totaal mannen en vrouwen;Totaal;Twente (CR);Twente (CR);2015 december;223.0;8.4
9410;Totaal mannen en vrouwen;Totaal;Twente (CR);Twente (CR);2016 december;229.4;8.4
9411;Totaal mannen en vrouwen;Totaal;Twente (CR);Twente (CR);2017 december;234.0;8.3
9412;Totaal mannen en vrouwen;Totaal;Twente (CR);Twente (CR);2018 december;240.6;8.5
9413;Totaal mannen en vrouwen;Totaal;Twente (CR);Twente (CR);2019 december;246.1;8.3
9414;Totaal mannen en vrouwen;Totaal;Twente (CR);Twente (CR);2020 december;244.8;8.5
9415;Totaal mannen en vrouwen;Totaal;Twente (CR);Veluwe (CR);2014 december;6.1;66.5
9416;Totaal mannen en vrouwen;Totaal;Twente (CR);Veluwe (CR);2015 december;7.1;69.9
9417;Totaal mannen en vrouwen;Totaal;Twente (CR);Veluwe (CR);2016 december;6.1;70.2
9418;Totaal mannen en vrouwen;Totaal;Twente (CR);Veluwe (CR);2017 december;8.4;72.8
9419;Totaal mannen en vrouwen;Totaal;Twente (CR);Veluwe (CR);2018 december;7.7;67.3
9420;Totaal mannen en vrouwen;Totaal;Twente (CR);Veluwe (CR);2019 december;6.8;67.4
9421;Totaal mannen en vrouwen;Totaal;Twente (CR);Veluwe (CR);2020 december;6.7;63.4
9422;Totaal mannen en vrouwen;Totaal;Twente (CR);Achterhoek (CR);2014 december;6.3;36.8
9423;Totaal mannen en vrouwen;Totaal;Twente (CR);Achterhoek (CR);2015 december;5.9;36.0
9424;Totaal mannen en vrouwen;Totaal;Twente (CR);Achterhoek (CR);2016 december;5.4;33.3
9425;Totaal mannen en vrouwen;Totaal;Twente (CR);Achterhoek (CR);2017 december;6.0;35.0
9426;Totaal mannen en vrouwen;Totaal;Twente (CR);Achterhoek (CR);2018 december;6.8;36.4
9427;Totaal mannen en vrouwen;Totaal;Twente (CR);Achterhoek (CR);2019 december;6.2;34.0
9428;Totaal mannen en vrouwen;Totaal;Twente (CR);Achterhoek (CR);2020 december;6.2;33.3
9429;Totaal mannen en vrouwen;Totaal;Twente (CR);Arnhem/Nijmegen (CR);2014 december;6.1;81.9
9430;Totaal mannen en vrouwen;Totaal;Twente (CR);Arnhem/Nijmegen (CR);2015 december;4.4;79.0
9431;Totaal mannen en vrouwen;Totaal;Twente (CR);Arnhem/Nijmegen (CR);2016 december;4.3;79.5
9432;Totaal mannen en vrouwen;Totaal;Twente (CR);Arnhem/Nijmegen (CR);2017 december;3.3;80.7
