ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
6998;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2005;0;0.0;;;;0.0
6999;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2006;0;0.0;;;;0.0
7000;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2007;0;0.0;;;;0.0
7001;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2008;0;0.0;;;;0.0
7002;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2009;0;0.0;;;;0.0
7003;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2010;0;0.0;;;;0.0
7004;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2011;0;0.0;;;;0.0
7005;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2012;0;0.0;;;;0.0
7006;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2013;0;0.0;;;;0.0
7007;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2014;0;0.0;;;;0.0
7008;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2003;0;;;;;
7009;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2004;0;;;;;
7010;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2005;0;0.0;;;;0.0
7011;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2006;0;0.0;;;;0.0
7012;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2007;0;0.0;;;;0.0
7013;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2008;0;0.0;;;;0.0
7014;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2009;0;0.0;;;;0.0
7015;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2010;0;0.0;;;;0.0
7016;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2011;0;0.0;;;;0.0
7017;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2012;0;0.0;;;;0.0
7018;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2013;0;0.0;;;;0.0
7019;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Positie in de werkkring onbekend;Werkkring: positie onbekend;2014;0;0.0;;;;0.0
7020;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2003;176;;;;;
7021;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2004;160;;;;;
7022;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2005;151;147.0;21.1;18.5;19.2;4.0
7023;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2006;152;148.0;23.0;20.4;20.5;4.0
7024;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2007;158;155.0;21.9;19.7;21.0;3.0
7025;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2008;160;157.0;23.0;20.7;21.3;4.0
7026;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2009;152;147.0;22.6;20.7;21.3;5.0
7027;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2010;156;153.0;22.9;20.9;21.7;3.0
7028;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2011;152;149.0;22.9;20.9;22.1;3.0
7029;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2012;144;140.0;22.9;20.4;21.8;4.0
7030;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2013;146;139.0;23.0;20.5;21.4;7.0
7031;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal personen;2014;127;120.0;23.9;21.1;22.5;7.0
7032;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2003;162;;;;;
7033;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2004;147;;;;;
7034;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2005;139;135.0;20.9;18.4;19.6;4.0
7035;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2006;141;138.0;23.2;20.5;20.9;4.0
7036;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2007;148;145.0;21.9;19.7;21.3;3.0
7037;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2008;148;145.0;23.0;20.6;21.7;3.0
7038;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2009;140;135.0;22.5;20.6;21.7;4.0
7039;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2010;145;142.0;22.9;20.9;22.1;3.0
7040;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2011;140;138.0;22.9;21.0;22.5;3.0
7041;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2012;135;132.0;23.1;20.4;22.2;3.0
7042;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2013;134;128.0;23.0;20.5;21.9;6.0
7043;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Beroepsbevolking;2014;117;111.0;23.8;21.0;23.0;6.0
7044;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2003;156;;;;;
7045;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2004;141;;;;;
7046;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2005;132;128.0;21.1;18.5;19.9;4.0
7047;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2006;138;134.0;22.8;20.1;20.9;4.0
7048;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2007;144;141.0;21.9;19.7;21.5;3.0
7049;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2008;145;142.0;23.0;20.6;21.8;3.0
7050;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2009;135;131.0;22.5;20.6;21.9;4.0
7051;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2010;140;137.0;22.9;20.9;22.3;3.0
7052;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2011;137;134.0;23.0;21.0;22.7;3.0
7053;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2012;130;127.0;23.2;20.5;22.5;3.0
7054;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2013;126;120.0;22.8;20.4;22.1;6.0
7055;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkzame beroepsbevolking;2014;110;104.0;23.6;20.8;23.3;6.0
7056;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2003;6;;;;;
7057;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2004;6;;;;;
7058;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2005;7;7.0;;;;0.0
7059;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2006;4;4.0;;;;0.0
7060;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2007;4;4.0;;;;0.0
7061;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2008;4;3.0;;;;0.0
7062;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2009;5;4.0;;;;0.0
7063;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2010;5;5.0;;;;0.0
7064;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2011;4;4.0;;;;0.0
7065;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2012;5;5.0;;;;0.0
7066;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2013;8;8.0;;;;0.0
7067;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Werkloze beroepsbevolking;2014;7;7.0;;;;0.0
7068;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2003;14;;;;;
7069;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2004;12;;;;;
7070;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2005;12;12.0;;;;0.0
7071;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2006;10;10.0;;;;0.0
7072;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2007;10;10.0;;;;0.0
7073;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2008;12;11.0;;;;1.0
7074;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2009;13;12.0;;;;1.0
7075;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2010;11;11.0;;;;0.0
7076;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2011;11;11.0;;;;0.0
7077;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2012;9;8.0;;;;0.0
7078;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2013;12;11.0;;;;1.0
7079;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Arb.pos.: Niet-beroepsbevolking;2014;10;9.0;;;;1.0
7080;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2003;146;;;;;
7081;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2004;131;;;;;
7082;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2005;122;119.0;21.4;18.7;19.7;3.0
7083;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2006;130;127.0;23.0;20.2;20.9;3.0
7084;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2007;133;131.0;22.3;19.9;21.2;2.0
7085;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2008;133;131.0;23.4;20.9;21.7;3.0
7086;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2009;125;121.0;22.8;20.8;21.9;4.0
7087;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2010;129;126.0;23.0;20.9;22.2;3.0
7088;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2011;127;125.0;23.0;21.0;22.4;2.0
7089;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2012;121;118.0;23.3;20.7;22.4;3.0
7090;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2013;115;110.0;23.2;20.6;22.1;5.0
7091;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: werknemer;2014;101;95.0;24.1;21.2;23.3;5.0
7092;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2003;117;;;;;
7093;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2004;103;;;;;
7094;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2005;95;93.0;22.0;19.1;20.4;2.0
7095;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2006;101;99.0;22.0;19.2;21.0;2.0
7096;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2007;97;95.0;22.7;20.1;21.9;2.0
7097;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2008;99;97.0;23.5;20.8;22.4;2.0
7098;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2009;92;89.0;23.2;21.0;22.5;2.0
7099;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2010;90;88.0;23.5;21.1;22.9;2.0
7100;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2011;91;89.0;23.5;21.3;23.2;2.0
7101;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2012;86;84.0;23.2;20.5;23.1;2.0
7102;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2013;76;74.0;23.4;20.8;23.0;3.0
7103;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: vaste arbeidsrelatie;2014;64;61.0;24.7;21.6;24.6;4.0
7104;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2003;29;;;;;
7105;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2004;28;;;;;
7106;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2005;27;26.0;19.3;17.4;17.5;1.0
7107;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2006;29;28.0;26.4;23.8;20.6;1.0
7108;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2007;37;36.0;21.2;19.4;19.5;1.0
7109;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2008;35;33.0;23.1;21.0;19.7;1.0
7110;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2009;33;31.0;21.8;20.3;20.2;1.0
7111;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2010;38;38.0;21.8;20.5;20.5;1.0
7112;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2011;36;36.0;21.8;20.5;20.6;1.0
7113;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2012;35;34.0;23.8;21.2;20.6;1.0
7114;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2013;38;36.0;22.6;20.2;20.1;2.0
7115;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: flexibele arbeidsrelatie;2014;36;35.0;23.1;20.5;20.9;2.0
7116;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2003;10;;;;;
7117;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2004;10;;;;;
7118;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2005;9;9.0;;;;0.0
7119;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2006;8;7.0;;;;1.0
7120;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2007;11;11.0;;;;0.0
7121;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2008;11;11.0;;;;0.0
7122;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2009;11;10.0;;;;0.0
7123;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2010;12;11.0;;;;0.0
7124;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2011;10;10.0;;;;0.0
7125;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2012;9;9.0;;;;0.0
7126;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2013;11;11.0;;;;1.0
7127;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfstandige;2014;10;9.0;;;;1.0
7128;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2003;0;;;;;
7129;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2004;0;;;;;
7130;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2005;0;0.0;;;;0.0
7131;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2006;1;0.0;;;;0.0
7132;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2007;1;1.0;;;;0.0
7133;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2008;0;0.0;;;;0.0
7134;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2009;0;0.0;;;;0.0
7135;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2010;0;0.0;;;;0.0
7136;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2011;0;0.0;;;;0.0
7137;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2012;0;0.0;;;;0.0
7138;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2013;0;0.0;;;;0.0
7139;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: meewerkend gezinslid;2014;0;0.0;;;;0.0
7140;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2003;3;;;;;
7141;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2004;3;;;;;
7142;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2005;4;4.0;;;;0.0
7143;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2006;3;2.0;;;;0.0
7144;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2007;3;3.0;;;;0.0
7145;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2008;3;3.0;;;;0.0
7146;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2009;2;2.0;;;;0.0
7147;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2010;2;2.0;;;;0.0
7148;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2011;3;3.0;;;;0.0
7149;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2012;2;2.0;;;;0.0
7150;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2013;2;2.0;;;;0.0
7151;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. met personeel (zmp);2014;2;2.0;;;;0.0
7152;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2003;7;;;;;
7153;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2004;7;;;;;
7154;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2005;5;5.0;;;;0.0
7155;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2006;5;4.0;;;;0.0
7156;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2007;8;8.0;;;;0.0
7157;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2008;8;8.0;;;;0.0
7158;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2009;9;8.0;;;;0.0
7159;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2010;9;9.0;;;;0.0
7160;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2011;7;6.0;;;;0.0
7161;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2012;7;7.0;;;;0.0
7162;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2013;9;9.0;;;;0.0
7163;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: zelfst. zonder personeel(zzp);2014;7;7.0;;;;0.0
7164;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2003;0;;;;;
7165;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2004;0;;;;;
7166;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2005;0;0.0;;;;0.0
7167;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2006;0;0.0;;;;0.0
7168;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2007;0;0.0;;;;0.0
7169;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2008;0;0.0;;;;0.0
7170;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2009;0;0.0;;;;0.0
7171;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2010;0;0.0;;;;0.0
7172;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2011;0;0.0;;;;0.0
7173;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2012;0;0.0;;;;0.0
7174;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2013;0;0.0;;;;0.0
7175;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Werkkring: positie onbekend;2014;0;0.0;;;;0.0
7176;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werknemer;Totaal personen;2003;171;;;;;
