ID;Geslacht;MboSectorOpleidingsrichtBijInstroom;MaatschappelijkePositie1JaarTerug;HoogstBehaaldeVoorafgaandeDiploma;Persoonskenmerken;Perioden;TotaalInstromersInHetMbo_1;BolVoltijd_2;BolDeeltijd_3;Bbl_4;Niveau1_5;Niveau2_6;Niveau3_7;Niveau4_8;BolVoltijdNiveau1_9;BolVoltijdNiveau2_10;BolVoltijdNiveau3_11;BolVoltijdNiveau4_12;BolDeeltijdNiveau1_13;BolDeeltijdNiveau2_14;BolDeeltijdNiveau3_15;BolDeeltijdNiveau4_16;BblNiveau1_17;BblNiveau2_18;BblNiveau3_19;BblNiveau4_20
9606;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;15 jaar of jonger;2008/'09;60.0;60.0;0.0;;20.0;10.0;;30.0;20.0;;;30.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
9607;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;15 jaar of jonger;2009/'10;70.0;60.0;0.0;;20.0;;;40.0;20.0;;;40.0;0.0;0.0;0.0;0.0;;;0.0;0.0
9608;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;16 jaar;2006/'07;19320.0;18610.0;;700.0;300.0;1400.0;3760.0;13860.0;260.0;1010.0;3560.0;13780.0;;0.0;;;40.0;390.0;190.0;80.0
9609;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;16 jaar;2007/'08;18810.0;17940.0;;860.0;290.0;1460.0;3730.0;13340.0;230.0;930.0;3510.0;13270.0;;;0.0;;50.0;530.0;220.0;70.0
9610;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;16 jaar;2008/'09;18850.0;17930.0;;910.0;220.0;1540.0;3780.0;13320.0;170.0;960.0;3560.0;13240.0;;;0.0;0.0;50.0;580.0;220.0;70.0
9611;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;16 jaar;2009/'10;18540.0;17800.0;;740.0;210.0;1370.0;3800.0;13160.0;180.0;930.0;3590.0;13100.0;0.0;0.0;;;30.0;440.0;210.0;60.0
9612;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;17 jaar;2006/'07;15740.0;14990.0;10.0;740.0;220.0;1370.0;2950.0;11210.0;180.0;920.0;2790.0;11100.0;0.0;;;;30.0;440.0;160.0;100.0
9613;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;17 jaar;2007/'08;16310.0;15390.0;;920.0;220.0;1600.0;3080.0;11410.0;180.0;1050.0;2890.0;11280.0;;0.0;;;50.0;550.0;200.0;130.0
9614;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;17 jaar;2008/'09;16600.0;15500.0;;1100.0;170.0;1640.0;3360.0;11430.0;120.0;970.0;3090.0;11310.0;0.0;0.0;;;50.0;670.0;260.0;120.0
9615;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;17 jaar;2009/'10;16530.0;15720.0;;800.0;190.0;1500.0;3490.0;11350.0;150.0;1050.0;3250.0;11270.0;;;;0.0;30.0;450.0;240.0;80.0
9616;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;18 jaar;2006/'07;3040.0;2860.0;;170.0;40.0;310.0;590.0;2100.0;40.0;200.0;550.0;2070.0;;;;;;100.0;40.0;30.0
9617;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;18 jaar;2007/'08;2870.0;2650.0;;220.0;40.0;320.0;580.0;1930.0;30.0;190.0;520.0;1910.0;0.0;;;;;130.0;50.0;20.0
9618;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;18 jaar;2008/'09;3130.0;2860.0;0.0;270.0;30.0;360.0;660.0;2070.0;20.0;200.0;600.0;2040.0;0.0;0.0;0.0;0.0;10.0;160.0;60.0;30.0
9619;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;18 jaar;2009/'10;3130.0;2920.0;;210.0;40.0;360.0;670.0;2060.0;40.0;240.0;620.0;2030.0;0.0;0.0;;0.0;;130.0;50.0;30.0
9620;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;19 jaar;2006/'07;190.0;170.0;;10.0;;20.0;50.0;110.0;;10.0;50.0;110.0;0.0;0.0;;0.0;0.0;;;0.0
9621;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;19 jaar;2007/'08;160.0;150.0;0.0;;;10.0;30.0;110.0;;;30.0;110.0;0.0;0.0;0.0;0.0;;;;0.0
9622;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;19 jaar;2008/'09;150.0;140.0;0.0;10.0;;20.0;20.0;100.0;;10.0;20.0;100.0;0.0;0.0;0.0;0.0;0.0;10.0;;0.0
9623;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;19 jaar;2009/'10;120.0;110.0;;10.0;;20.0;30.0;80.0;;;20.0;80.0;0.0;0.0;;0.0;0.0;;;
9624;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;20 jaar;2006/'07;20.0;20.0;0.0;;0.0;;;10.0;0.0;;;10.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
9625;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;20 jaar;2007/'08;10.0;10.0;0.0;0.0;;0.0;;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9626;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;20 jaar;2008/'09;;;0.0;0.0;0.0;;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9627;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;20 jaar;2009/'10;10.0;10.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9628;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;21 jaar;2006/'07;;;0.0;0.0;;0.0;0.0;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9629;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;21 jaar;2007/'08;;;0.0;;;;0.0;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
9630;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;21 jaar;2008/'09;;;;0.0;;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9631;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;21 jaar;2009/'10;;;0.0;0.0;;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9632;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;22 jaar;2006/'07;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9633;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;22 jaar;2007/'08;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9634;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;22 jaar;2008/'09;;;;0.0;;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9635;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;22 jaar;2009/'10;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9636;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;23 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9637;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;23 jaar;2007/'08;;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9638;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;23 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9639;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;23 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9640;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;24 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9641;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;24 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9642;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;24 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9643;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;24 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9644;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;1;2006/'07;38380.0;36730.0;30.0;1620.0;580.0;3110.0;7370.0;27320.0;500.0;2160.0;6970.0;27110.0;;;10.0;;80.0;950.0;390.0;210.0
9645;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;1;2007/'08;38210.0;36190.0;10.0;2000.0;570.0;3400.0;7420.0;26810.0;460.0;2190.0;6950.0;26590.0;;;;;110.0;1210.0;470.0;220.0
9646;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;1;2008/'09;38790.0;36490.0;;2300.0;440.0;3570.0;7820.0;26950.0;330.0;2150.0;7280.0;26730.0;;;;;110.0;1420.0;550.0;220.0
9647;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;1;2009/'10;38390.0;36610.0;10.0;1770.0;460.0;3250.0;7990.0;26680.0;390.0;2220.0;7490.0;26510.0;;;;;70.0;1030.0;500.0;180.0
9648;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;2;2006/'07;20.0;20.0;0.0;;;;;20.0;;;;20.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
9649;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;2;2007/'08;20.0;20.0;0.0;;;;;10.0;;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
9650;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;2;2008/'09;10.0;10.0;;0.0;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9651;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;2;2009/'10;20.0;20.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9652;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;3;2006/'07;;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9653;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;3;2007/'08;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
9654;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;3;2008/'09;;;;0.0;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9655;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;3;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9656;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;25 tot 30 jaar;2006/'07;;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9657;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;25 tot 30 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9658;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;25 tot 30 jaar;2008/'09;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9659;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;25 tot 30 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9660;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;30 tot 35 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9661;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;30 tot 35 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9662;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;30 tot 35 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9663;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;30 tot 35 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9664;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;35 tot 40 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9665;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;35 tot 40 jaar;2007/'08;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
9666;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;35 tot 40 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9667;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;35 tot 40 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9668;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;40 tot 45 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9669;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;40 tot 45 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9670;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;40 tot 45 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9671;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;40 tot 45 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9672;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;45 tot 50 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9673;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;45 tot 50 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9674;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;45 tot 50 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9675;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;45 tot 50 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9676;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;50 jaar of ouder;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9677;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;50 jaar of ouder;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9678;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;50 jaar of ouder;2008/'09;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9679;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;50 jaar of ouder;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9680;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Autochtonen;2006/'07;31430.0;29920.0;20.0;1490.0;420.0;2600.0;6060.0;22360.0;350.0;1730.0;5690.0;22160.0;;;;;70.0;870.0;370.0;190.0
9681;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Autochtonen;2007/'08;31290.0;29430.0;;1860.0;400.0;2850.0;6180.0;21870.0;300.0;1720.0;5740.0;21670.0;;;;;90.0;1130.0;430.0;200.0
9682;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Autochtonen;2008/'09;31770.0;29660.0;;2100.0;300.0;3000.0;6560.0;21900.0;210.0;1710.0;6060.0;21690.0;0.0;;;;90.0;1300.0;510.0;210.0
9683;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Autochtonen;2009/'10;31230.0;29600.0;;1630.0;290.0;2690.0;6660.0;21580.0;230.0;1750.0;6190.0;21430.0;;;;;60.0;940.0;470.0;150.0
9684;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Allochtonen;2006/'07;6980.0;6840.0;10.0;130.0;170.0;530.0;1310.0;4980.0;160.0;440.0;1280.0;4960.0;;;;;;80.0;20.0;20.0
9685;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Allochtonen;2007/'08;6930.0;6770.0;;150.0;180.0;550.0;1250.0;4950.0;170.0;470.0;1210.0;4930.0;;;;;10.0;80.0;30.0;30.0
9686;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Allochtonen;2008/'09;7030.0;6830.0;;190.0;140.0;570.0;1260.0;5050.0;120.0;450.0;1220.0;5030.0;;0.0;0.0;0.0;10.0;120.0;40.0;10.0
9687;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Allochtonen;2009/'10;7170.0;7030.0;;140.0;170.0;560.0;1340.0;5100.0;170.0;470.0;1310.0;5080.0;0.0;;;0.0;;90.0;30.0;20.0
9688;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Westerse allochtonen;2006/'07;2150.0;2060.0;;80.0;60.0;170.0;420.0;1500.0;50.0;120.0;410.0;1480.0;;;;;;50.0;20.0;10.0
9689;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Westerse allochtonen;2007/'08;2090.0;2020.0;;70.0;40.0;170.0;420.0;1470.0;30.0;130.0;400.0;1460.0;0.0;;;;;40.0;10.0;10.0
9690;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Westerse allochtonen;2008/'09;2080.0;1970.0;0.0;110.0;30.0;200.0;410.0;1450.0;20.0;130.0;380.0;1440.0;0.0;0.0;0.0;0.0;;70.0;20.0;10.0
9691;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Westerse allochtonen;2009/'10;2070.0;1990.0;;80.0;40.0;180.0;420.0;1420.0;40.0;130.0;400.0;1420.0;0.0;;;0.0;;50.0;20.0;
9692;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Niet-westerse allochtonen;2006/'07;4830.0;4780.0;;50.0;110.0;350.0;880.0;3480.0;110.0;320.0;870.0;3480.0;;;;;;30.0;;
9693;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Niet-westerse allochtonen;2007/'08;4840.0;4750.0;;80.0;140.0;380.0;830.0;3480.0;130.0;340.0;810.0;3470.0;;;;0.0;;40.0;20.0;10.0
9694;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Niet-westerse allochtonen;2008/'09;4940.0;4860.0;;80.0;110.0;370.0;860.0;3600.0;100.0;320.0;840.0;3600.0;;0.0;0.0;0.0;;60.0;20.0;
9695;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Niet-westerse allochtonen;2009/'10;5100.0;5030.0;;70.0;130.0;380.0;920.0;3680.0;130.0;340.0;900.0;3660.0;0.0;0.0;;0.0;;40.0;10.0;20.0
9696;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Turkije;2006/'07;1170.0;1160.0;;;40.0;90.0;220.0;810.0;40.0;90.0;220.0;810.0;;0.0;;;0.0;;;0.0
9697;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Turkije;2007/'08;1170.0;1160.0;0.0;10.0;30.0;120.0;210.0;820.0;30.0;120.0;200.0;820.0;0.0;0.0;0.0;0.0;;;;
9698;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Turkije;2008/'09;1190.0;1170.0;0.0;20.0;20.0;100.0;210.0;870.0;20.0;90.0;210.0;870.0;0.0;0.0;0.0;0.0;;10.0;;0.0
9699;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Turkije;2009/'10;1220.0;1210.0;0.0;10.0;40.0;100.0;230.0;850.0;40.0;100.0;230.0;840.0;0.0;0.0;0.0;0.0;0.0;;0.0;
9700;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Marokko;2006/'07;1000.0;990.0;;;20.0;70.0;140.0;780.0;20.0;60.0;140.0;780.0;0.0;;0.0;0.0;0.0;;;
9701;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Marokko;2007/'08;1000.0;1000.0;0.0;;40.0;60.0;140.0;760.0;40.0;60.0;140.0;760.0;0.0;0.0;0.0;0.0;0.0;;;
9702;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Marokko;2008/'09;980.0;980.0;;;30.0;60.0;130.0;760.0;30.0;60.0;130.0;760.0;;0.0;0.0;0.0;;;0.0;
9703;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Marokko;2009/'10;1050.0;1040.0;;;20.0;70.0;160.0;800.0;20.0;70.0;160.0;790.0;0.0;0.0;;0.0;0.0;;;
9704;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Suriname;2006/'07;1030.0;1020.0;;10.0;20.0;80.0;210.0;730.0;20.0;70.0;200.0;730.0;0.0;;0.0;;0.0;;;
9705;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Suriname;2007/'08;1080.0;1060.0;;20.0;30.0;80.0;210.0;760.0;20.0;70.0;200.0;760.0;;;0.0;0.0;;10.0;;
9706;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Suriname;2008/'09;1020.0;1000.0;0.0;20.0;10.0;80.0;190.0;740.0;10.0;60.0;190.0;740.0;0.0;0.0;0.0;0.0;0.0;20.0;;0.0
9707;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Suriname;2009/'10;1040.0;1020.0;0.0;20.0;30.0;70.0;190.0;750.0;20.0;60.0;190.0;740.0;0.0;0.0;0.0;0.0;;;0.0;
9708;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Nederlandse Antillen en Aruba;2006/'07;310.0;310.0;0.0;;;20.0;60.0;230.0;;20.0;60.0;230.0;0.0;0.0;0.0;0.0;;;0.0;0.0
9709;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Nederlandse Antillen en Aruba;2007/'08;330.0;320.0;0.0;;;30.0;60.0;240.0;;20.0;60.0;240.0;0.0;0.0;0.0;0.0;0.0;;;0.0
9710;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Nederlandse Antillen en Aruba;2008/'09;320.0;310.0;0.0;10.0;;30.0;80.0;210.0;;20.0;80.0;210.0;0.0;0.0;0.0;0.0;;;;
9711;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Nederlandse Antillen en Aruba;2009/'10;330.0;330.0;0.0;;10.0;20.0;60.0;240.0;10.0;20.0;60.0;230.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
9712;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Overige niet-westerse allochtonen;2006/'07;1320.0;1310.0;;20.0;30.0;100.0;260.0;930.0;30.0;90.0;260.0;930.0;;0.0;0.0;0.0;;10.0;;
9713;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Overige niet-westerse allochtonen;2007/'08;1250.0;1220.0;;30.0;40.0;100.0;220.0;900.0;30.0;80.0;210.0;890.0;0.0;0.0;;0.0;;20.0;;
9714;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Overige niet-westerse allochtonen;2008/'09;1420.0;1390.0;;30.0;40.0;110.0;250.0;1020.0;40.0;90.0;240.0;1020.0;;0.0;0.0;0.0;;20.0;;0.0
