ID;GeslachtWerknemer;Dienstverband;Bedrijfsgrootte;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
1563;Vrouwen;Totaal;10 tot 100 werknemers;A-O Alle economische activiteiten ..;2009;771.0;477.0;15.71;1404.0;1394.0;18900.0;16840.0;2050.0;190.0;23.4;23.3;1065.0;1721.0
1564;Vrouwen;Totaal;10 tot 100 werknemers;A+B Landbouw, bosbouw, visserij;2006;16.0;8.0;10.97;843.0;830.0;10950.0;10110.0;840.0;50.0;20.0;19.8;908.0;1754.0
1565;Vrouwen;Totaal;10 tot 100 werknemers;A+B Landbouw, bosbouw, visserij;2007;17.0;9.0;11.39;882.0;869.0;11460.0;10590.0;870.0;50.0;20.4;20.2;916.0;1726.0
1566;Vrouwen;Totaal;10 tot 100 werknemers;A+B Landbouw, bosbouw, visserij;2008;19.0;10.0;11.6;878.0;866.0;11370.0;10530.0;830.0;60.0;19.8;19.7;896.0;1728.0
1567;Vrouwen;Totaal;10 tot 100 werknemers;A+B Landbouw, bosbouw, visserij;2009;19.0;10.0;11.92;932.0;921.0;12120.0;11180.0;940.0;50.0;20.4;20.2;927.0;1778.0
1568;Vrouwen;Totaal;10 tot 100 werknemers;C Winning van delfstoffen;2006;;;;;;;;;;;;;
1569;Vrouwen;Totaal;10 tot 100 werknemers;C Winning van delfstoffen;2007;;;;;;;;;;;;;
1570;Vrouwen;Totaal;10 tot 100 werknemers;C Winning van delfstoffen;2008;;;;;;;;;;;;;
1571;Vrouwen;Totaal;10 tot 100 werknemers;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1572;Vrouwen;Totaal;10 tot 100 werknemers;D Industrie;2006;60.0;41.0;13.63;1379.0;1360.0;18590.0;16550.0;2040.0;160.0;26.3;26.1;1198.0;1767.0
1573;Vrouwen;Totaal;10 tot 100 werknemers;D Industrie;2007;62.0;42.0;14.15;1418.0;1399.0;19050.0;17020.0;2030.0;170.0;26.3;26.1;1186.0;1741.0
1574;Vrouwen;Totaal;10 tot 100 werknemers;D Industrie;2008;66.0;44.0;14.61;1440.0;1423.0;19340.0;17280.0;2060.0;190.0;25.9;25.6;1168.0;1734.0
1575;Vrouwen;Totaal;10 tot 100 werknemers;D Industrie;2009;64.0;42.0;15.13;1479.0;1464.0;20100.0;17740.0;2360.0;190.0;25.6;25.4;1161.0;1756.0
1576;Vrouwen;Totaal;10 tot 100 werknemers;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
1577;Vrouwen;Totaal;10 tot 100 werknemers;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
1578;Vrouwen;Totaal;10 tot 100 werknemers;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
1579;Vrouwen;Totaal;10 tot 100 werknemers;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1580;Vrouwen;Totaal;10 tot 100 werknemers;F Bouwnijverheid;2006;15.0;9.0;15.29;1438.0;1428.0;18940.0;17260.0;1680.0;300.0;24.6;24.5;1121.0;1793.0
1581;Vrouwen;Totaal;10 tot 100 werknemers;F Bouwnijverheid;2007;15.0;10.0;15.97;1495.0;1485.0;19690.0;17940.0;1740.0;330.0;24.7;24.6;1116.0;1774.0
1582;Vrouwen;Totaal;10 tot 100 werknemers;F Bouwnijverheid;2008;16.0;10.0;16.6;1537.0;1527.0;20310.0;18440.0;1870.0;370.0;24.4;24.3;1104.0;1778.0
1583;Vrouwen;Totaal;10 tot 100 werknemers;F Bouwnijverheid;2009;16.0;10.0;17.12;1606.0;1596.0;21330.0;19270.0;2060.0;380.0;24.6;24.5;1119.0;1806.0
1584;Vrouwen;Totaal;10 tot 100 werknemers;G Reparatie van consumentenartikelen ..;2006;170.0;105.0;12.54;1156.0;1144.0;15600.0;13870.0;1730.0;170.0;24.0;23.8;1095.0;1762.0
1585;Vrouwen;Totaal;10 tot 100 werknemers;G Reparatie van consumentenartikelen ..;2007;179.0;112.0;13.01;1190.0;1178.0;16020.0;14280.0;1740.0;180.0;24.0;23.8;1086.0;1736.0
1586;Vrouwen;Totaal;10 tot 100 werknemers;G Reparatie van consumentenartikelen ..;2008;195.0;121.0;13.49;1213.0;1201.0;16230.0;14550.0;1670.0;200.0;23.6;23.4;1069.0;1717.0
1587;Vrouwen;Totaal;10 tot 100 werknemers;G Reparatie van consumentenartikelen ..;2009;190.0;117.0;13.94;1254.0;1243.0;16770.0;15050.0;1720.0;210.0;23.5;23.3;1070.0;1736.0
1588;Vrouwen;Totaal;10 tot 100 werknemers;H Horeca;2006;53.0;26.0;10.54;737.0;733.0;9580.0;8850.0;730.0;40.0;18.3;18.2;835.0;1738.0
1589;Vrouwen;Totaal;10 tot 100 werknemers;H Horeca;2007;59.0;29.0;10.77;757.0;752.0;9830.0;9080.0;750.0;40.0;18.5;18.5;838.0;1706.0
1590;Vrouwen;Totaal;10 tot 100 werknemers;H Horeca;2008;84.0;37.0;10.72;681.0;678.0;8800.0;8180.0;620.0;40.0;16.7;16.7;759.0;1698.0
1591;Vrouwen;Totaal;10 tot 100 werknemers;H Horeca;2009;81.0;36.0;11.0;698.0;695.0;9040.0;8370.0;670.0;40.0;16.6;16.5;758.0;1736.0
1592;Vrouwen;Totaal;10 tot 100 werknemers;I Vervoer, opslag en communicatie;2006;24.0;17.0;13.07;1395.0;1367.0;18730.0;16750.0;1990.0;160.0;27.7;27.2;1256.0;1824.0
1593;Vrouwen;Totaal;10 tot 100 werknemers;I Vervoer, opslag en communicatie;2007;26.0;18.0;13.55;1430.0;1399.0;19220.0;17160.0;2060.0;160.0;27.6;27.1;1238.0;1790.0
1594;Vrouwen;Totaal;10 tot 100 werknemers;I Vervoer, opslag en communicatie;2008;25.0;17.0;14.23;1528.0;1499.0;20510.0;18340.0;2170.0;200.0;28.1;27.6;1264.0;1793.0
1595;Vrouwen;Totaal;10 tot 100 werknemers;I Vervoer, opslag en communicatie;2009;24.0;17.0;14.82;1577.0;1551.0;21270.0;18920.0;2350.0;220.0;27.7;27.3;1256.0;1809.0
1596;Vrouwen;Totaal;10 tot 100 werknemers;J Financiële instellingen;2006;13.0;10.0;16.13;1769.0;1758.0;24830.0;21220.0;3600.0;270.0;28.5;28.4;1308.0;1805.0
1597;Vrouwen;Totaal;10 tot 100 werknemers;J Financiële instellingen;2007;15.0;11.0;16.88;1833.0;1823.0;25870.0;22000.0;3870.0;290.0;28.5;28.4;1296.0;1779.0
1598;Vrouwen;Totaal;10 tot 100 werknemers;J Financiële instellingen;2008;14.0;10.0;17.56;1909.0;1897.0;26990.0;22910.0;4090.0;330.0;28.5;28.4;1296.0;1767.0
1599;Vrouwen;Totaal;10 tot 100 werknemers;J Financiële instellingen;2009;14.0;10.0;18.18;1923.0;1914.0;26920.0;23070.0;3850.0;310.0;27.7;27.6;1264.0;1764.0
1600;Vrouwen;Totaal;10 tot 100 werknemers;K VH en handel in onroerend goed, ..;2006;161.0;103.0;15.3;1464.0;1453.0;19930.0;17570.0;2360.0;260.0;24.9;24.8;1139.0;1777.0
1601;Vrouwen;Totaal;10 tot 100 werknemers;K VH en handel in onroerend goed, ..;2007;172.0;112.0;15.94;1534.0;1522.0;20820.0;18410.0;2420.0;280.0;25.3;25.2;1146.0;1751.0
1602;Vrouwen;Totaal;10 tot 100 werknemers;K VH en handel in onroerend goed, ..;2008;160.0;110.0;16.91;1702.0;1690.0;23020.0;20420.0;2600.0;380.0;26.4;26.3;1200.0;1745.0
1603;Vrouwen;Totaal;10 tot 100 werknemers;K VH en handel in onroerend goed, ..;2009;156.0;106.0;17.4;1740.0;1730.0;23530.0;20880.0;2650.0;390.0;26.2;26.0;1194.0;1758.0
1604;Vrouwen;Totaal;10 tot 100 werknemers;L Openbaar bestuur, overheidsdiensten ..;2006;7.0;5.0;18.63;1878.0;1866.0;25700.0;22540.0;3160.0;10.0;26.0;25.8;1202.0;1688.0
1605;Vrouwen;Totaal;10 tot 100 werknemers;L Openbaar bestuur, overheidsdiensten ..;2007;6.0;4.0;19.62;1975.0;1962.0;27190.0;23700.0;3490.0;10.0;26.1;26.0;1200.0;1673.0
1606;Vrouwen;Totaal;10 tot 100 werknemers;L Openbaar bestuur, overheidsdiensten ..;2008;4.0;3.0;20.09;2066.0;2053.0;28920.0;24790.0;4130.0;20.0;26.8;26.6;1226.0;1661.0
1607;Vrouwen;Totaal;10 tot 100 werknemers;L Openbaar bestuur, overheidsdiensten ..;2009;4.0;3.0;20.26;2109.0;2093.0;29500.0;25310.0;4190.0;30.0;26.9;26.8;1239.0;1675.0
1608;Vrouwen;Totaal;10 tot 100 werknemers;M Onderwijs;2006;42.0;28.0;18.19;1713.0;1711.0;23350.0;20560.0;2800.0;40.0;24.5;24.5;1129.0;1707.0
1609;Vrouwen;Totaal;10 tot 100 werknemers;M Onderwijs;2007;40.0;27.0;18.74;1767.0;1765.0;24230.0;21210.0;3020.0;50.0;24.8;24.8;1130.0;1691.0
1610;Vrouwen;Totaal;10 tot 100 werknemers;M Onderwijs;2008;31.0;21.0;19.23;1772.0;1770.0;24510.0;21260.0;3240.0;90.0;24.4;24.3;1105.0;1666.0
1611;Vrouwen;Totaal;10 tot 100 werknemers;M Onderwijs;2009;31.0;21.0;19.98;1845.0;1843.0;25550.0;22150.0;3410.0;100.0;24.4;24.4;1107.0;1680.0
1612;Vrouwen;Totaal;10 tot 100 werknemers;N Gezondheids- en welzijnszorg;2006;99.0;62.0;16.33;1376.0;1368.0;18500.0;16510.0;1990.0;30.0;22.1;22.0;1005.0;1586.0
1613;Vrouwen;Totaal;10 tot 100 werknemers;N Gezondheids- en welzijnszorg;2007;111.0;71.0;16.64;1402.0;1394.0;18850.0;16830.0;2020.0;30.0;22.4;22.3;1006.0;1567.0
1614;Vrouwen;Totaal;10 tot 100 werknemers;N Gezondheids- en welzijnszorg;2008;91.0;59.0;17.26;1482.0;1472.0;19880.0;17790.0;2090.0;50.0;22.7;22.6;1023.0;1578.0
1615;Vrouwen;Totaal;10 tot 100 werknemers;N Gezondheids- en welzijnszorg;2009;96.0;62.0;17.48;1506.0;1496.0;20250.0;18070.0;2180.0;40.0;22.7;22.6;1027.0;1598.0
1616;Vrouwen;Totaal;10 tot 100 werknemers;O Milieudienstverlening, cultuur, ..;2006;59.0;36.0;15.26;1317.0;1307.0;17590.0;15800.0;1790.0;70.0;22.5;22.4;1028.0;1700.0
1617;Vrouwen;Totaal;10 tot 100 werknemers;O Milieudienstverlening, cultuur, ..;2007;62.0;38.0;15.69;1351.0;1341.0;18070.0;16210.0;1870.0;70.0;22.7;22.6;1026.0;1673.0
1618;Vrouwen;Totaal;10 tot 100 werknemers;O Milieudienstverlening, cultuur, ..;2008;73.0;43.0;15.71;1286.0;1277.0;17190.0;15430.0;1760.0;70.0;21.6;21.5;976.0;1651.0
1619;Vrouwen;Totaal;10 tot 100 werknemers;O Milieudienstverlening, cultuur, ..;2009;74.0;44.0;16.42;1342.0;1335.0;17970.0;16110.0;1860.0;70.0;21.5;21.4;976.0;1667.0
1620;Vrouwen;Totaal;100 werknemers of meer;A-O Alle economische activiteiten ..;2006;2136.0;1424.0;16.64;1568.0;1558.0;21500.0;18820.0;2690.0;70.0;24.7;24.6;1123.0;1685.0
1621;Vrouwen;Totaal;100 werknemers of meer;A-O Alle economische activiteiten ..;2007;2216.0;1490.0;17.2;1616.0;1606.0;22210.0;19390.0;2820.0;80.0;24.9;24.7;1120.0;1667.0
1622;Vrouwen;Totaal;100 werknemers of meer;A-O Alle economische activiteiten ..;2008;2414.0;1623.0;17.64;1651.0;1641.0;22780.0;19810.0;2970.0;90.0;24.7;24.6;1116.0;1660.0
1623;Vrouwen;Totaal;100 werknemers of meer;A-O Alle economische activiteiten ..;2009;2446.0;1633.0;18.15;1703.0;1694.0;23570.0;20440.0;3130.0;90.0;24.7;24.6;1120.0;1679.0
1624;Vrouwen;Totaal;100 werknemers of meer;A+B Landbouw, bosbouw, visserij;2006;2.0;2.0;14.87;1456.0;1439.0;19370.0;17470.0;1900.0;70.0;25.5;25.3;1161.0;1745.0
1625;Vrouwen;Totaal;100 werknemers of meer;A+B Landbouw, bosbouw, visserij;2007;3.0;2.0;14.64;1494.0;1475.0;20180.0;17920.0;2250.0;80.0;26.8;26.6;1210.0;1731.0
1626;Vrouwen;Totaal;100 werknemers of meer;A+B Landbouw, bosbouw, visserij;2008;4.0;3.0;14.19;1357.0;1322.0;18420.0;16290.0;2140.0;100.0;25.3;24.6;1118.0;1727.0
1627;Vrouwen;Totaal;100 werknemers of meer;A+B Landbouw, bosbouw, visserij;2009;5.0;3.0;13.64;1320.0;1282.0;17680.0;15850.0;1830.0;80.0;25.4;24.6;1128.0;1779.0
1628;Vrouwen;Totaal;100 werknemers of meer;C Winning van delfstoffen;2006;1.0;1.0;24.87;3316.0;3289.0;49270.0;39790.0;9480.0;180.0;34.8;34.6;1587.0;1830.0
1629;Vrouwen;Totaal;100 werknemers of meer;C Winning van delfstoffen;2007;1.0;1.0;26.08;3472.0;3448.0;52490.0;41660.0;10830.0;150.0;35.1;34.9;1587.0;1808.0
1630;Vrouwen;Totaal;100 werknemers of meer;C Winning van delfstoffen;2008;1.0;1.0;27.48;3639.0;3608.0;54270.0;43660.0;10610.0;180.0;34.9;34.6;1575.0;1799.0
1631;Vrouwen;Totaal;100 werknemers of meer;C Winning van delfstoffen;2009;1.0;1.0;28.13;3701.0;3674.0;55580.0;44410.0;11170.0;200.0;34.5;34.3;1567.0;1811.0
1632;Vrouwen;Totaal;100 werknemers of meer;D Industrie;2006;99.0;80.0;15.73;1858.0;1841.0;26180.0;22290.0;3890.0;140.0;30.7;30.5;1404.0;1751.0
1633;Vrouwen;Totaal;100 werknemers of meer;D Industrie;2007;100.0;81.0;16.39;1928.0;1909.0;27190.0;23130.0;4060.0;150.0;30.8;30.6;1398.0;1732.0
1634;Vrouwen;Totaal;100 werknemers of meer;D Industrie;2008;109.0;87.0;17.07;1979.0;1961.0;27730.0;23740.0;3990.0;170.0;30.4;30.2;1378.0;1727.0
1635;Vrouwen;Totaal;100 werknemers of meer;D Industrie;2009;105.0;83.0;17.42;2028.0;2013.0;28260.0;24340.0;3930.0;180.0;30.4;30.2;1387.0;1741.0
1636;Vrouwen;Totaal;100 werknemers of meer;E Productie en distributie van en ..;2006;5.0;4.0;20.53;2439.0;2419.0;32960.0;29270.0;3690.0;200.0;31.6;31.4;1414.0;1721.0
1637;Vrouwen;Totaal;100 werknemers of meer;E Productie en distributie van en ..;2007;5.0;4.0;20.7;2467.0;2449.0;33830.0;29610.0;4220.0;250.0;32.0;31.8;1420.0;1707.0
1638;Vrouwen;Totaal;100 werknemers of meer;E Productie en distributie van en ..;2008;5.0;4.0;21.15;2533.0;2515.0;35350.0;30390.0;4960.0;310.0;32.1;32.0;1427.0;1712.0
1639;Vrouwen;Totaal;100 werknemers of meer;E Productie en distributie van en ..;2009;6.0;5.0;21.73;2652.0;2636.0;37610.0;31820.0;5780.0;330.0;32.5;32.3;1456.0;1732.0
1640;Vrouwen;Totaal;100 werknemers of meer;F Bouwnijverheid;2006;10.0;8.0;15.93;1874.0;1859.0;25250.0;22490.0;2760.0;310.0;30.7;30.5;1400.0;1827.0
1641;Vrouwen;Totaal;100 werknemers of meer;F Bouwnijverheid;2007;11.0;8.0;16.48;1925.0;1908.0;25850.0;23100.0;2750.0;340.0;30.8;30.6;1390.0;1801.0
1642;Vrouwen;Totaal;100 werknemers of meer;F Bouwnijverheid;2008;12.0;9.0;17.54;2054.0;2036.0;27620.0;24650.0;2970.0;430.0;30.8;30.6;1393.0;1802.0
1643;Vrouwen;Totaal;100 werknemers of meer;F Bouwnijverheid;2009;11.0;9.0;18.61;2147.0;2131.0;29150.0;25770.0;3380.0;470.0;30.2;30.1;1374.0;1819.0
1644;Vrouwen;Totaal;100 werknemers of meer;G Reparatie van consumentenartikelen ..;2006;243.0;139.0;11.85;1014.0;989.0;13810.0;12160.0;1650.0;110.0;22.3;21.8;1002.0;1756.0
1645;Vrouwen;Totaal;100 werknemers of meer;G Reparatie van consumentenartikelen ..;2007;254.0;146.0;12.19;1037.0;1013.0;14190.0;12450.0;1740.0;120.0;22.4;21.9;997.0;1738.0
1646;Vrouwen;Totaal;100 werknemers of meer;G Reparatie van consumentenartikelen ..;2008;289.0;166.0;12.65;1068.0;1046.0;14530.0;12810.0;1720.0;140.0;22.3;21.7;992.0;1730.0
1647;Vrouwen;Totaal;100 werknemers of meer;G Reparatie van consumentenartikelen ..;2009;295.0;164.0;13.22;1100.0;1080.0;14960.0;13200.0;1760.0;140.0;21.9;21.3;981.0;1762.0
1648;Vrouwen;Totaal;100 werknemers of meer;H Horeca;2006;34.0;21.0;11.56;1086.0;1068.0;14290.0;13030.0;1260.0;50.0;24.5;24.2;1109.0;1793.0
1649;Vrouwen;Totaal;100 werknemers of meer;H Horeca;2007;34.0;21.0;12.02;1107.0;1086.0;14640.0;13280.0;1360.0;70.0;24.3;23.9;1084.0;1748.0
1650;Vrouwen;Totaal;100 werknemers of meer;H Horeca;2008;42.0;26.0;12.01;1068.0;1051.0;14040.0;12810.0;1230.0;80.0;23.4;23.1;1050.0;1746.0
1651;Vrouwen;Totaal;100 werknemers of meer;H Horeca;2009;43.0;25.0;12.38;1083.0;1060.0;14250.0;12990.0;1260.0;70.0;23.0;22.5;1028.0;1782.0
1652;Vrouwen;Totaal;100 werknemers of meer;I Vervoer, opslag en communicatie;2006;82.0;56.0;15.82;1617.0;1596.0;22190.0;19410.0;2780.0;100.0;26.8;26.5;1210.0;1768.0
1653;Vrouwen;Totaal;100 werknemers of meer;I Vervoer, opslag en communicatie;2007;83.0;56.0;16.46;1653.0;1637.0;22810.0;19830.0;2970.0;100.0;26.6;26.4;1193.0;1753.0
1654;Vrouwen;Totaal;100 werknemers of meer;I Vervoer, opslag en communicatie;2008;85.0;57.0;16.62;1643.0;1626.0;22630.0;19720.0;2910.0;120.0;26.1;25.9;1174.0;1757.0
1655;Vrouwen;Totaal;100 werknemers of meer;I Vervoer, opslag en communicatie;2009;85.0;56.0;17.11;1664.0;1650.0;22880.0;19970.0;2910.0;120.0;25.6;25.4;1157.0;1770.0
1656;Vrouwen;Totaal;100 werknemers of meer;J Financiële instellingen;2006;95.0;77.0;19.96;2259.0;2247.0;34580.0;27100.0;7480.0;170.0;29.7;29.6;1351.0;1677.0
1657;Vrouwen;Totaal;100 werknemers of meer;J Financiële instellingen;2007;96.0;78.0;20.9;2363.0;2353.0;35970.0;28360.0;7610.0;190.0;30.0;29.9;1351.0;1664.0
1658;Vrouwen;Totaal;100 werknemers of meer;J Financiële instellingen;2008;96.0;79.0;21.49;2437.0;2425.0;36990.0;29250.0;7740.0;260.0;30.0;29.9;1354.0;1661.0
1659;Vrouwen;Totaal;100 werknemers of meer;J Financiële instellingen;2009;97.0;79.0;22.14;2528.0;2517.0;38030.0;30340.0;7690.0;270.0;30.1;29.9;1364.0;1674.0
1660;Vrouwen;Totaal;100 werknemers of meer;K VH en handel in onroerend goed, ..;2006;335.0;195.0;14.34;1242.0;1234.0;16860.0;14910.0;1960.0;190.0;22.6;22.5;1033.0;1776.0
1661;Vrouwen;Totaal;100 werknemers of meer;K VH en handel in onroerend goed, ..;2007;358.0;214.0;14.84;1303.0;1293.0;17750.0;15630.0;2120.0;220.0;23.1;23.0;1046.0;1750.0
1662;Vrouwen;Totaal;100 werknemers of meer;K VH en handel in onroerend goed, ..;2008;409.0;247.0;15.43;1361.0;1351.0;18470.0;16330.0;2140.0;260.0;23.2;23.1;1051.0;1740.0
1663;Vrouwen;Totaal;100 werknemers of meer;K VH en handel in onroerend goed, ..;2009;387.0;231.0;15.97;1408.0;1399.0;19130.0;16890.0;2230.0;270.0;23.1;23.0;1051.0;1756.0
1664;Vrouwen;Totaal;100 werknemers of meer;L Openbaar bestuur, overheidsdiensten ..;2006;175.0;141.0;19.3;2199.0;2189.0;30200.0;26390.0;3800.0;10.0;29.5;29.4;1361.0;1683.0
1665;Vrouwen;Totaal;100 werknemers of meer;L Openbaar bestuur, overheidsdiensten ..;2007;180.0;146.0;20.23;2299.0;2287.0;31580.0;27590.0;4000.0;20.0;29.7;29.5;1357.0;1669.0
1666;Vrouwen;Totaal;100 werknemers of meer;L Openbaar bestuur, overheidsdiensten ..;2008;183.0;149.0;20.93;2385.0;2374.0;33390.0;28620.0;4770.0;20.0;29.7;29.6;1361.0;1667.0
1667;Vrouwen;Totaal;100 werknemers of meer;L Openbaar bestuur, overheidsdiensten ..;2009;194.0;158.0;21.33;2446.0;2434.0;34270.0;29350.0;4920.0;10.0;29.8;29.7;1369.0;1677.0
1668;Vrouwen;Totaal;100 werknemers of meer;M Onderwijs;2006;236.0;167.0;20.03;1950.0;1948.0;26460.0;23400.0;3070.0;0.0;26.1;26.0;1167.0;1653.0
1669;Vrouwen;Totaal;100 werknemers of meer;M Onderwijs;2007;247.0;174.0;20.75;1996.0;1994.0;27460.0;23950.0;3510.0;0.0;26.0;26.0;1153.0;1634.0
1670;Vrouwen;Totaal;100 werknemers of meer;M Onderwijs;2008;271.0;192.0;21.01;2035.0;2032.0;28300.0;24410.0;3880.0;10.0;25.8;25.8;1161.0;1637.0
1671;Vrouwen;Totaal;100 werknemers of meer;M Onderwijs;2009;278.0;196.0;21.87;2114.0;2112.0;29720.0;25370.0;4360.0;10.0;25.8;25.8;1159.0;1645.0
1672;Vrouwen;Totaal;100 werknemers of meer;N Gezondheids- en welzijnszorg;2006;776.0;505.0;16.96;1489.0;1484.0;20100.0;17870.0;2230.0;0.0;23.0;23.0;1050.0;1615.0
1673;Vrouwen;Totaal;100 werknemers of meer;N Gezondheids- en welzijnszorg;2007;801.0;527.0;17.42;1531.0;1525.0;20650.0;18370.0;2280.0;0.0;23.3;23.2;1051.0;1596.0
1674;Vrouwen;Totaal;100 werknemers of meer;N Gezondheids- en welzijnszorg;2008;857.0;569.0;18.0;1583.0;1577.0;21500.0;18990.0;2510.0;10.0;23.3;23.2;1051.0;1583.0
1675;Vrouwen;Totaal;100 werknemers of meer;N Gezondheids- en welzijnszorg;2009;882.0;583.0;18.24;1622.0;1618.0;22170.0;19470.0;2700.0;10.0;23.4;23.4;1064.0;1610.0
1676;Vrouwen;Totaal;100 werknemers of meer;O Milieudienstverlening, cultuur, ..;2006;42.0;30.0;18.59;1906.0;1894.0;26020.0;22870.0;3140.0;110.0;26.8;26.7;1222.0;1715.0
1677;Vrouwen;Totaal;100 werknemers of meer;O Milieudienstverlening, cultuur, ..;2007;43.0;31.0;19.0;1923.0;1910.0;26330.0;23070.0;3260.0;120.0;26.7;26.6;1206.0;1696.0
1678;Vrouwen;Totaal;100 werknemers of meer;O Milieudienstverlening, cultuur, ..;2008;52.0;36.0;19.17;1887.0;1874.0;25760.0;22640.0;3120.0;130.0;25.9;25.7;1173.0;1688.0
1679;Vrouwen;Totaal;100 werknemers of meer;O Milieudienstverlening, cultuur, ..;2009;57.0;39.0;19.43;1908.0;1897.0;26150.0;22890.0;3260.0;120.0;25.8;25.6;1171.0;1701.0
1680;Vrouwen;Voltijd;Totaal;A-O Alle economische activiteiten ..;2006;883.0;883.0;16.16;2347.0;2336.0;32030.0;28170.0;3860.0;280.0;37.9;37.8;1734.0;1734.0
1681;Vrouwen;Voltijd;Totaal;A-O Alle economische activiteiten ..;2007;922.0;922.0;16.7;2408.0;2396.0;32930.0;28900.0;4030.0;300.0;38.0;37.8;1721.0;1721.0
1682;Vrouwen;Voltijd;Totaal;A-O Alle economische activiteiten ..;2008;975.0;975.0;17.32;2487.0;2475.0;34090.0;29840.0;4260.0;350.0;37.7;37.6;1715.0;1715.0
1683;Vrouwen;Voltijd;Totaal;A-O Alle economische activiteiten ..;2009;931.0;931.0;18.02;2603.0;2591.0;35730.0;31240.0;4490.0;360.0;37.8;37.7;1726.0;1726.0
1684;Vrouwen;Voltijd;Totaal;A+B Landbouw, bosbouw, visserij;2006;7.0;7.0;11.39;1719.0;1703.0;22170.0;20630.0;1550.0;210.0;39.4;39.2;1795.0;1795.0
1685;Vrouwen;Voltijd;Totaal;A+B Landbouw, bosbouw, visserij;2007;8.0;8.0;11.65;1747.0;1730.0;22570.0;20960.0;1610.0;210.0;39.6;39.4;1782.0;1782.0
1686;Vrouwen;Voltijd;Totaal;A+B Landbouw, bosbouw, visserij;2008;8.0;8.0;11.89;1789.0;1768.0;23150.0;21460.0;1690.0;230.0;39.4;38.9;1784.0;1784.0
1687;Vrouwen;Voltijd;Totaal;A+B Landbouw, bosbouw, visserij;2009;8.0;8.0;12.14;1868.0;1842.0;24220.0;22410.0;1810.0;230.0;40.1;39.6;1821.0;1821.0
1688;Vrouwen;Voltijd;Totaal;C Winning van delfstoffen;2006;1.0;1.0;24.56;3756.0;3740.0;55610.0;45070.0;10540.0;260.0;39.9;39.8;1827.0;1827.0
1689;Vrouwen;Voltijd;Totaal;C Winning van delfstoffen;2007;1.0;1.0;25.46;3877.0;3859.0;57190.0;46530.0;10670.0;210.0;40.1;39.9;1819.0;1819.0
1690;Vrouwen;Voltijd;Totaal;C Winning van delfstoffen;2008;1.0;1.0;26.61;4038.0;4016.0;59200.0;48460.0;10740.0;310.0;39.9;39.7;1811.0;1811.0
1691;Vrouwen;Voltijd;Totaal;C Winning van delfstoffen;2009;1.0;1.0;26.64;4060.0;4039.0;59480.0;48720.0;10760.0;360.0;40.0;39.8;1819.0;1819.0
1692;Vrouwen;Voltijd;Totaal;D Industrie;2006;72.0;72.0;15.15;2244.0;2229.0;31100.0;26930.0;4170.0;290.0;38.5;38.3;1766.0;1766.0
1693;Vrouwen;Voltijd;Totaal;D Industrie;2007;72.0;72.0;15.73;2315.0;2298.0;32150.0;27780.0;4370.0;310.0;38.6;38.4;1753.0;1753.0
1694;Vrouwen;Voltijd;Totaal;D Industrie;2008;74.0;74.0;16.39;2407.0;2392.0;33300.0;28890.0;4420.0;360.0;38.5;38.3;1751.0;1751.0
1695;Vrouwen;Voltijd;Totaal;D Industrie;2009;68.0;68.0;16.91;2496.0;2481.0;34540.0;29950.0;4590.0;380.0;38.6;38.4;1760.0;1760.0
1696;Vrouwen;Voltijd;Totaal;E Productie en distributie van en ..;2006;2.0;2.0;20.02;2903.0;2885.0;39190.0;34830.0;4360.0;290.0;38.5;38.3;1729.0;1729.0
1697;Vrouwen;Voltijd;Totaal;E Productie en distributie van en ..;2007;2.0;2.0;20.14;2905.0;2892.0;39760.0;34860.0;4900.0;360.0;38.5;38.4;1723.0;1723.0
1698;Vrouwen;Voltijd;Totaal;E Productie en distributie van en ..;2008;2.0;2.0;20.81;3007.0;2996.0;41890.0;36080.0;5810.0;440.0;38.6;38.5;1727.0;1727.0
1699;Vrouwen;Voltijd;Totaal;E Productie en distributie van en ..;2009;3.0;3.0;21.58;3154.0;3141.0;44580.0;37850.0;6730.0;460.0;38.8;38.6;1746.0;1746.0
1700;Vrouwen;Voltijd;Totaal;F Bouwnijverheid;2006;11.0;11.0;15.44;2343.0;2333.0;30970.0;28120.0;2850.0;660.0;39.6;39.5;1813.0;1813.0
1701;Vrouwen;Voltijd;Totaal;F Bouwnijverheid;2007;11.0;11.0;15.9;2393.0;2383.0;31620.0;28720.0;2900.0;700.0;39.7;39.5;1799.0;1799.0
