ID;Woningkenmerken;GebruiksOppervlakteklasse;BewonersklasseWoningen;Percentielen;Perioden;ElektriciteitsleveringenOpenbareNet_1
8755;Vrijstaande woning;50 tot 75 m²;2 personen;25e percentiel;2015;1071.5
8756;Vrijstaande woning;50 tot 75 m²;2 personen;25e percentiel;2016;1075.0
8757;Vrijstaande woning;50 tot 75 m²;2 personen;25e percentiel;2017;1073.8
8758;Vrijstaande woning;50 tot 75 m²;2 personen;25e percentiel;2018;1066.0
8759;Vrijstaande woning;50 tot 75 m²;2 personen;25e percentiel;2019;1030.0
8760;Vrijstaande woning;50 tot 75 m²;2 personen;50e percentiel;2012;1519.3
8761;Vrijstaande woning;50 tot 75 m²;2 personen;50e percentiel;2013;1519.0
8762;Vrijstaande woning;50 tot 75 m²;2 personen;50e percentiel;2014;1458.3
8763;Vrijstaande woning;50 tot 75 m²;2 personen;50e percentiel;2015;1438.8
8764;Vrijstaande woning;50 tot 75 m²;2 personen;50e percentiel;2016;1423.5
8765;Vrijstaande woning;50 tot 75 m²;2 personen;50e percentiel;2017;1413.8
8766;Vrijstaande woning;50 tot 75 m²;2 personen;50e percentiel;2018;1416.0
8767;Vrijstaande woning;50 tot 75 m²;2 personen;50e percentiel;2019;1369.5
8768;Vrijstaande woning;50 tot 75 m²;2 personen;75e percentiel;2012;1977.0
8769;Vrijstaande woning;50 tot 75 m²;2 personen;75e percentiel;2013;1989.5
8770;Vrijstaande woning;50 tot 75 m²;2 personen;75e percentiel;2014;1912.8
8771;Vrijstaande woning;50 tot 75 m²;2 personen;75e percentiel;2015;1895.0
8772;Vrijstaande woning;50 tot 75 m²;2 personen;75e percentiel;2016;1885.0
8773;Vrijstaande woning;50 tot 75 m²;2 personen;75e percentiel;2017;1881.5
8774;Vrijstaande woning;50 tot 75 m²;2 personen;75e percentiel;2018;1908.0
8775;Vrijstaande woning;50 tot 75 m²;2 personen;75e percentiel;2019;1849.5
8776;Vrijstaande woning;50 tot 75 m²;2 personen;95e percentiel;2012;2795.0
8777;Vrijstaande woning;50 tot 75 m²;2 personen;95e percentiel;2013;2862.5
8778;Vrijstaande woning;50 tot 75 m²;2 personen;95e percentiel;2014;2696.5
8779;Vrijstaande woning;50 tot 75 m²;2 personen;95e percentiel;2015;2692.0
8780;Vrijstaande woning;50 tot 75 m²;2 personen;95e percentiel;2016;2747.5
8781;Vrijstaande woning;50 tot 75 m²;2 personen;95e percentiel;2017;2729.0
8782;Vrijstaande woning;50 tot 75 m²;2 personen;95e percentiel;2018;2856.0
8783;Vrijstaande woning;50 tot 75 m²;2 personen;95e percentiel;2019;2780.0
8784;Vrijstaande woning;50 tot 75 m²;3 personen;Gemiddelde;2012;1368.8
8785;Vrijstaande woning;50 tot 75 m²;3 personen;Gemiddelde;2013;1377.1
8786;Vrijstaande woning;50 tot 75 m²;3 personen;Gemiddelde;2014;1332.2
8787;Vrijstaande woning;50 tot 75 m²;3 personen;Gemiddelde;2015;1267.7
8788;Vrijstaande woning;50 tot 75 m²;3 personen;Gemiddelde;2016;1246.7
8789;Vrijstaande woning;50 tot 75 m²;3 personen;Gemiddelde;2017;1224.2
8790;Vrijstaande woning;50 tot 75 m²;3 personen;Gemiddelde;2018;1256.0
8791;Vrijstaande woning;50 tot 75 m²;3 personen;Gemiddelde;2019;1224.9
8792;Vrijstaande woning;50 tot 75 m²;3 personen;5e percentiel;2012;736.0
8793;Vrijstaande woning;50 tot 75 m²;3 personen;5e percentiel;2013;710.0
8794;Vrijstaande woning;50 tot 75 m²;3 personen;5e percentiel;2014;700.0
8795;Vrijstaande woning;50 tot 75 m²;3 personen;5e percentiel;2015;673.3
8796;Vrijstaande woning;50 tot 75 m²;3 personen;5e percentiel;2016;620.7
8797;Vrijstaande woning;50 tot 75 m²;3 personen;5e percentiel;2017;605.0
8798;Vrijstaande woning;50 tot 75 m²;3 personen;5e percentiel;2018;596.0
8799;Vrijstaande woning;50 tot 75 m²;3 personen;5e percentiel;2019;578.0
8800;Vrijstaande woning;50 tot 75 m²;3 personen;25e percentiel;2012;1010.3
8801;Vrijstaande woning;50 tot 75 m²;3 personen;25e percentiel;2013;1015.3
8802;Vrijstaande woning;50 tot 75 m²;3 personen;25e percentiel;2014;953.3
8803;Vrijstaande woning;50 tot 75 m²;3 personen;25e percentiel;2015;931.8
8804;Vrijstaande woning;50 tot 75 m²;3 personen;25e percentiel;2016;896.0
8805;Vrijstaande woning;50 tot 75 m²;3 personen;25e percentiel;2017;869.3
8806;Vrijstaande woning;50 tot 75 m²;3 personen;25e percentiel;2018;887.0
8807;Vrijstaande woning;50 tot 75 m²;3 personen;25e percentiel;2019;862.3
8808;Vrijstaande woning;50 tot 75 m²;3 personen;50e percentiel;2012;1303.0
8809;Vrijstaande woning;50 tot 75 m²;3 personen;50e percentiel;2013;1320.0
8810;Vrijstaande woning;50 tot 75 m²;3 personen;50e percentiel;2014;1250.3
8811;Vrijstaande woning;50 tot 75 m²;3 personen;50e percentiel;2015;1187.8
8812;Vrijstaande woning;50 tot 75 m²;3 personen;50e percentiel;2016;1171.0
8813;Vrijstaande woning;50 tot 75 m²;3 personen;50e percentiel;2017;1152.3
8814;Vrijstaande woning;50 tot 75 m²;3 personen;50e percentiel;2018;1175.0
8815;Vrijstaande woning;50 tot 75 m²;3 personen;50e percentiel;2019;1142.0
8816;Vrijstaande woning;50 tot 75 m²;3 personen;75e percentiel;2012;1686.0
8817;Vrijstaande woning;50 tot 75 m²;3 personen;75e percentiel;2013;1662.0
8818;Vrijstaande woning;50 tot 75 m²;3 personen;75e percentiel;2014;1580.7
8819;Vrijstaande woning;50 tot 75 m²;3 personen;75e percentiel;2015;1533.0
8820;Vrijstaande woning;50 tot 75 m²;3 personen;75e percentiel;2016;1527.7
8821;Vrijstaande woning;50 tot 75 m²;3 personen;75e percentiel;2017;1503.0
8822;Vrijstaande woning;50 tot 75 m²;3 personen;75e percentiel;2018;1561.0
8823;Vrijstaande woning;50 tot 75 m²;3 personen;75e percentiel;2019;1508.7
8824;Vrijstaande woning;50 tot 75 m²;3 personen;95e percentiel;2012;2266.7
8825;Vrijstaande woning;50 tot 75 m²;3 personen;95e percentiel;2013;2290.0
8826;Vrijstaande woning;50 tot 75 m²;3 personen;95e percentiel;2014;2348.0
8827;Vrijstaande woning;50 tot 75 m²;3 personen;95e percentiel;2015;2130.3
8828;Vrijstaande woning;50 tot 75 m²;3 personen;95e percentiel;2016;2144.3
8829;Vrijstaande woning;50 tot 75 m²;3 personen;95e percentiel;2017;2158.0
8830;Vrijstaande woning;50 tot 75 m²;3 personen;95e percentiel;2018;2190.0
8831;Vrijstaande woning;50 tot 75 m²;3 personen;95e percentiel;2019;2214.0
8832;Vrijstaande woning;50 tot 75 m²;4 personen;Gemiddelde;2012;1158.2
8833;Vrijstaande woning;50 tot 75 m²;4 personen;Gemiddelde;2013;1181.8
8834;Vrijstaande woning;50 tot 75 m²;4 personen;Gemiddelde;2014;1144.4
8835;Vrijstaande woning;50 tot 75 m²;4 personen;Gemiddelde;2015;1129.6
8836;Vrijstaande woning;50 tot 75 m²;4 personen;Gemiddelde;2016;1108.8
8837;Vrijstaande woning;50 tot 75 m²;4 personen;Gemiddelde;2017;1078.4
8838;Vrijstaande woning;50 tot 75 m²;4 personen;Gemiddelde;2018;1123.0
8839;Vrijstaande woning;50 tot 75 m²;4 personen;Gemiddelde;2019;1109.8
8840;Vrijstaande woning;50 tot 75 m²;4 personen;5e percentiel;2012;648.5
8841;Vrijstaande woning;50 tot 75 m²;4 personen;5e percentiel;2013;652.3
8842;Vrijstaande woning;50 tot 75 m²;4 personen;5e percentiel;2014;640.8
8843;Vrijstaande woning;50 tot 75 m²;4 personen;5e percentiel;2015;633.5
8844;Vrijstaande woning;50 tot 75 m²;4 personen;5e percentiel;2016;618.8
8845;Vrijstaande woning;50 tot 75 m²;4 personen;5e percentiel;2017;585.5
8846;Vrijstaande woning;50 tot 75 m²;4 personen;5e percentiel;2018;583.0
8847;Vrijstaande woning;50 tot 75 m²;4 personen;5e percentiel;2019;550.0
8848;Vrijstaande woning;50 tot 75 m²;4 personen;25e percentiel;2012;893.5
8849;Vrijstaande woning;50 tot 75 m²;4 personen;25e percentiel;2013;911.8
8850;Vrijstaande woning;50 tot 75 m²;4 personen;25e percentiel;2014;904.8
8851;Vrijstaande woning;50 tot 75 m²;4 personen;25e percentiel;2015;859.0
8852;Vrijstaande woning;50 tot 75 m²;4 personen;25e percentiel;2016;853.5
8853;Vrijstaande woning;50 tot 75 m²;4 personen;25e percentiel;2017;832.5
8854;Vrijstaande woning;50 tot 75 m²;4 personen;25e percentiel;2018;848.0
8855;Vrijstaande woning;50 tot 75 m²;4 personen;25e percentiel;2019;815.8
8856;Vrijstaande woning;50 tot 75 m²;4 personen;50e percentiel;2012;1139.0
8857;Vrijstaande woning;50 tot 75 m²;4 personen;50e percentiel;2013;1128.0
8858;Vrijstaande woning;50 tot 75 m²;4 personen;50e percentiel;2014;1093.5
8859;Vrijstaande woning;50 tot 75 m²;4 personen;50e percentiel;2015;1069.3
8860;Vrijstaande woning;50 tot 75 m²;4 personen;50e percentiel;2016;1069.5
8861;Vrijstaande woning;50 tot 75 m²;4 personen;50e percentiel;2017;1042.5
8862;Vrijstaande woning;50 tot 75 m²;4 personen;50e percentiel;2018;1068.0
8863;Vrijstaande woning;50 tot 75 m²;4 personen;50e percentiel;2019;1049.9
8864;Vrijstaande woning;50 tot 75 m²;4 personen;75e percentiel;2012;1394.3
8865;Vrijstaande woning;50 tot 75 m²;4 personen;75e percentiel;2013;1416.8
8866;Vrijstaande woning;50 tot 75 m²;4 personen;75e percentiel;2014;1375.0
8867;Vrijstaande woning;50 tot 75 m²;4 personen;75e percentiel;2015;1349.0
8868;Vrijstaande woning;50 tot 75 m²;4 personen;75e percentiel;2016;1328.5
8869;Vrijstaande woning;50 tot 75 m²;4 personen;75e percentiel;2017;1297.5
8870;Vrijstaande woning;50 tot 75 m²;4 personen;75e percentiel;2018;1370.0
8871;Vrijstaande woning;50 tot 75 m²;4 personen;75e percentiel;2019;1360.0
8872;Vrijstaande woning;50 tot 75 m²;4 personen;95e percentiel;2012;1781.8
8873;Vrijstaande woning;50 tot 75 m²;4 personen;95e percentiel;2013;1916.8
8874;Vrijstaande woning;50 tot 75 m²;4 personen;95e percentiel;2014;1779.8
8875;Vrijstaande woning;50 tot 75 m²;4 personen;95e percentiel;2015;1804.5
8876;Vrijstaande woning;50 tot 75 m²;4 personen;95e percentiel;2016;1771.0
8877;Vrijstaande woning;50 tot 75 m²;4 personen;95e percentiel;2017;1719.8
8878;Vrijstaande woning;50 tot 75 m²;4 personen;95e percentiel;2018;1876.0
8879;Vrijstaande woning;50 tot 75 m²;4 personen;95e percentiel;2019;1899.0
8880;Vrijstaande woning;50 tot 75 m²;5 personen of meer;Gemiddelde;2012;1029.2
8881;Vrijstaande woning;50 tot 75 m²;5 personen of meer;Gemiddelde;2013;1041.5
8882;Vrijstaande woning;50 tot 75 m²;5 personen of meer;Gemiddelde;2014;992.3
8883;Vrijstaande woning;50 tot 75 m²;5 personen of meer;Gemiddelde;2015;992.9
8884;Vrijstaande woning;50 tot 75 m²;5 personen of meer;Gemiddelde;2016;960.9
8885;Vrijstaande woning;50 tot 75 m²;5 personen of meer;Gemiddelde;2017;954.9
8886;Vrijstaande woning;50 tot 75 m²;5 personen of meer;Gemiddelde;2018;980.0
8887;Vrijstaande woning;50 tot 75 m²;5 personen of meer;Gemiddelde;2019;922.1
8888;Vrijstaande woning;50 tot 75 m²;5 personen of meer;5e percentiel;2012;522.8
8889;Vrijstaande woning;50 tot 75 m²;5 personen of meer;5e percentiel;2013;504.6
8890;Vrijstaande woning;50 tot 75 m²;5 personen of meer;5e percentiel;2014;492.0
8891;Vrijstaande woning;50 tot 75 m²;5 personen of meer;5e percentiel;2015;470.2
8892;Vrijstaande woning;50 tot 75 m²;5 personen of meer;5e percentiel;2016;401.8
8893;Vrijstaande woning;50 tot 75 m²;5 personen of meer;5e percentiel;2017;435.2
8894;Vrijstaande woning;50 tot 75 m²;5 personen of meer;5e percentiel;2018;389.0
8895;Vrijstaande woning;50 tot 75 m²;5 personen of meer;5e percentiel;2019;370.6
8896;Vrijstaande woning;50 tot 75 m²;5 personen of meer;25e percentiel;2012;744.0
8897;Vrijstaande woning;50 tot 75 m²;5 personen of meer;25e percentiel;2013;765.6
8898;Vrijstaande woning;50 tot 75 m²;5 personen of meer;25e percentiel;2014;736.6
8899;Vrijstaande woning;50 tot 75 m²;5 personen of meer;25e percentiel;2015;724.4
8900;Vrijstaande woning;50 tot 75 m²;5 personen of meer;25e percentiel;2016;685.4
8901;Vrijstaande woning;50 tot 75 m²;5 personen of meer;25e percentiel;2017;731.5
8902;Vrijstaande woning;50 tot 75 m²;5 personen of meer;25e percentiel;2018;681.0
8903;Vrijstaande woning;50 tot 75 m²;5 personen of meer;25e percentiel;2019;649.6
8904;Vrijstaande woning;50 tot 75 m²;5 personen of meer;50e percentiel;2012;986.7
8905;Vrijstaande woning;50 tot 75 m²;5 personen of meer;50e percentiel;2013;1020.0
8906;Vrijstaande woning;50 tot 75 m²;5 personen of meer;50e percentiel;2014;983.2
8907;Vrijstaande woning;50 tot 75 m²;5 personen of meer;50e percentiel;2015;955.8
8908;Vrijstaande woning;50 tot 75 m²;5 personen of meer;50e percentiel;2016;955.5
8909;Vrijstaande woning;50 tot 75 m²;5 personen of meer;50e percentiel;2017;950.9
8910;Vrijstaande woning;50 tot 75 m²;5 personen of meer;50e percentiel;2018;948.0
8911;Vrijstaande woning;50 tot 75 m²;5 personen of meer;50e percentiel;2019;882.2
8912;Vrijstaande woning;50 tot 75 m²;5 personen of meer;75e percentiel;2012;1250.6
8913;Vrijstaande woning;50 tot 75 m²;5 personen of meer;75e percentiel;2013;1300.5
8914;Vrijstaande woning;50 tot 75 m²;5 personen of meer;75e percentiel;2014;1207.5
8915;Vrijstaande woning;50 tot 75 m²;5 personen of meer;75e percentiel;2015;1208.8
8916;Vrijstaande woning;50 tot 75 m²;5 personen of meer;75e percentiel;2016;1206.6
8917;Vrijstaande woning;50 tot 75 m²;5 personen of meer;75e percentiel;2017;1186.9
8918;Vrijstaande woning;50 tot 75 m²;5 personen of meer;75e percentiel;2018;1242.0
8919;Vrijstaande woning;50 tot 75 m²;5 personen of meer;75e percentiel;2019;1184.0
8920;Vrijstaande woning;50 tot 75 m²;5 personen of meer;95e percentiel;2012;1665.6
8921;Vrijstaande woning;50 tot 75 m²;5 personen of meer;95e percentiel;2013;1672.0
8922;Vrijstaande woning;50 tot 75 m²;5 personen of meer;95e percentiel;2014;1603.6
8923;Vrijstaande woning;50 tot 75 m²;5 personen of meer;95e percentiel;2015;1654.4
8924;Vrijstaande woning;50 tot 75 m²;5 personen of meer;95e percentiel;2016;1563.6
8925;Vrijstaande woning;50 tot 75 m²;5 personen of meer;95e percentiel;2017;1518.3
8926;Vrijstaande woning;50 tot 75 m²;5 personen of meer;95e percentiel;2018;1699.0
8927;Vrijstaande woning;50 tot 75 m²;5 personen of meer;95e percentiel;2019;1519.0
8928;Vrijstaande woning;75 tot 100 m²;Totaal;Gemiddelde;2012;1653.8
8929;Vrijstaande woning;75 tot 100 m²;Totaal;Gemiddelde;2013;1659.6
8930;Vrijstaande woning;75 tot 100 m²;Totaal;Gemiddelde;2014;1607.0
8931;Vrijstaande woning;75 tot 100 m²;Totaal;Gemiddelde;2015;1582.6
8932;Vrijstaande woning;75 tot 100 m²;Totaal;Gemiddelde;2016;1559.9
8933;Vrijstaande woning;75 tot 100 m²;Totaal;Gemiddelde;2017;1542.0
8934;Vrijstaande woning;75 tot 100 m²;Totaal;Gemiddelde;2018;1549.0
8935;Vrijstaande woning;75 tot 100 m²;Totaal;Gemiddelde;2019;1519.1
8936;Vrijstaande woning;75 tot 100 m²;Totaal;5e percentiel;2012;817.5
8937;Vrijstaande woning;75 tot 100 m²;Totaal;5e percentiel;2013;798.5
8938;Vrijstaande woning;75 tot 100 m²;Totaal;5e percentiel;2014;765.0
8939;Vrijstaande woning;75 tot 100 m²;Totaal;5e percentiel;2015;743.5
8940;Vrijstaande woning;75 tot 100 m²;Totaal;5e percentiel;2016;721.1
8941;Vrijstaande woning;75 tot 100 m²;Totaal;5e percentiel;2017;700.0
8942;Vrijstaande woning;75 tot 100 m²;Totaal;5e percentiel;2018;679.0
8943;Vrijstaande woning;75 tot 100 m²;Totaal;5e percentiel;2019;695.0
8944;Vrijstaande woning;75 tot 100 m²;Totaal;25e percentiel;2012;1146.3
8945;Vrijstaande woning;75 tot 100 m²;Totaal;25e percentiel;2013;1137.0
8946;Vrijstaande woning;75 tot 100 m²;Totaal;25e percentiel;2014;1097.8
8947;Vrijstaande woning;75 tot 100 m²;Totaal;25e percentiel;2015;1078.0
8948;Vrijstaande woning;75 tot 100 m²;Totaal;25e percentiel;2016;1057.5
8949;Vrijstaande woning;75 tot 100 m²;Totaal;25e percentiel;2017;1039.5
8950;Vrijstaande woning;75 tot 100 m²;Totaal;25e percentiel;2018;1032.0
8951;Vrijstaande woning;75 tot 100 m²;Totaal;25e percentiel;2019;1017.0
8952;Vrijstaande woning;75 tot 100 m²;Totaal;50e percentiel;2012;1507.0
8953;Vrijstaande woning;75 tot 100 m²;Totaal;50e percentiel;2013;1502.5
8954;Vrijstaande woning;75 tot 100 m²;Totaal;50e percentiel;2014;1457.5
8955;Vrijstaande woning;75 tot 100 m²;Totaal;50e percentiel;2015;1434.0
8956;Vrijstaande woning;75 tot 100 m²;Totaal;50e percentiel;2016;1416.5
8957;Vrijstaande woning;75 tot 100 m²;Totaal;50e percentiel;2017;1397.5
8958;Vrijstaande woning;75 tot 100 m²;Totaal;50e percentiel;2018;1396.0
8959;Vrijstaande woning;75 tot 100 m²;Totaal;50e percentiel;2019;1365.5
8960;Vrijstaande woning;75 tot 100 m²;Totaal;75e percentiel;2012;1995.5
8961;Vrijstaande woning;75 tot 100 m²;Totaal;75e percentiel;2013;2010.5
8962;Vrijstaande woning;75 tot 100 m²;Totaal;75e percentiel;2014;1949.0
8963;Vrijstaande woning;75 tot 100 m²;Totaal;75e percentiel;2015;1921.0
8964;Vrijstaande woning;75 tot 100 m²;Totaal;75e percentiel;2016;1902.0
8965;Vrijstaande woning;75 tot 100 m²;Totaal;75e percentiel;2017;1884.0
8966;Vrijstaande woning;75 tot 100 m²;Totaal;75e percentiel;2018;1896.0
8967;Vrijstaande woning;75 tot 100 m²;Totaal;75e percentiel;2019;1850.5
8968;Vrijstaande woning;75 tot 100 m²;Totaal;95e percentiel;2012;2995.0
8969;Vrijstaande woning;75 tot 100 m²;Totaal;95e percentiel;2013;3049.0
8970;Vrijstaande woning;75 tot 100 m²;Totaal;95e percentiel;2014;2967.0
8971;Vrijstaande woning;75 tot 100 m²;Totaal;95e percentiel;2015;2914.5
8972;Vrijstaande woning;75 tot 100 m²;Totaal;95e percentiel;2016;2885.0
8973;Vrijstaande woning;75 tot 100 m²;Totaal;95e percentiel;2017;2885.5
8974;Vrijstaande woning;75 tot 100 m²;Totaal;95e percentiel;2018;2947.0
8975;Vrijstaande woning;75 tot 100 m²;Totaal;95e percentiel;2019;2869.0
8976;Vrijstaande woning;75 tot 100 m²;1 persoon;Gemiddelde;2012;2112.4
8977;Vrijstaande woning;75 tot 100 m²;1 persoon;Gemiddelde;2013;2142.3
8978;Vrijstaande woning;75 tot 100 m²;1 persoon;Gemiddelde;2014;2079.9
8979;Vrijstaande woning;75 tot 100 m²;1 persoon;Gemiddelde;2015;2052.7
8980;Vrijstaande woning;75 tot 100 m²;1 persoon;Gemiddelde;2016;2020.0
8981;Vrijstaande woning;75 tot 100 m²;1 persoon;Gemiddelde;2017;2007.3
8982;Vrijstaande woning;75 tot 100 m²;1 persoon;Gemiddelde;2018;2034.0
8983;Vrijstaande woning;75 tot 100 m²;1 persoon;Gemiddelde;2019;1987.3
8984;Vrijstaande woning;75 tot 100 m²;1 persoon;5e percentiel;2012;983.0
8985;Vrijstaande woning;75 tot 100 m²;1 persoon;5e percentiel;2013;978.0
8986;Vrijstaande woning;75 tot 100 m²;1 persoon;5e percentiel;2014;948.0
8987;Vrijstaande woning;75 tot 100 m²;1 persoon;5e percentiel;2015;935.0
8988;Vrijstaande woning;75 tot 100 m²;1 persoon;5e percentiel;2016;919.0
8989;Vrijstaande woning;75 tot 100 m²;1 persoon;5e percentiel;2017;924.0
8990;Vrijstaande woning;75 tot 100 m²;1 persoon;5e percentiel;2018;909.0
8991;Vrijstaande woning;75 tot 100 m²;1 persoon;5e percentiel;2019;919.0
8992;Vrijstaande woning;75 tot 100 m²;1 persoon;25e percentiel;2012;1473.0
8993;Vrijstaande woning;75 tot 100 m²;1 persoon;25e percentiel;2013;1477.0
8994;Vrijstaande woning;75 tot 100 m²;1 persoon;25e percentiel;2014;1444.0
8995;Vrijstaande woning;75 tot 100 m²;1 persoon;25e percentiel;2015;1424.0
8996;Vrijstaande woning;75 tot 100 m²;1 persoon;25e percentiel;2016;1393.0
8997;Vrijstaande woning;75 tot 100 m²;1 persoon;25e percentiel;2017;1387.0
8998;Vrijstaande woning;75 tot 100 m²;1 persoon;25e percentiel;2018;1392.0
8999;Vrijstaande woning;75 tot 100 m²;1 persoon;25e percentiel;2019;1361.0
9000;Vrijstaande woning;75 tot 100 m²;1 persoon;50e percentiel;2012;1951.5
9001;Vrijstaande woning;75 tot 100 m²;1 persoon;50e percentiel;2013;1975.5
9002;Vrijstaande woning;75 tot 100 m²;1 persoon;50e percentiel;2014;1922.0
9003;Vrijstaande woning;75 tot 100 m²;1 persoon;50e percentiel;2015;1887.0
9004;Vrijstaande woning;75 tot 100 m²;1 persoon;50e percentiel;2016;1859.0
9005;Vrijstaande woning;75 tot 100 m²;1 persoon;50e percentiel;2017;1850.5
9006;Vrijstaande woning;75 tot 100 m²;1 persoon;50e percentiel;2018;1851.0
9007;Vrijstaande woning;75 tot 100 m²;1 persoon;50e percentiel;2019;1817.0
9008;Vrijstaande woning;75 tot 100 m²;1 persoon;75e percentiel;2012;2600.0
9009;Vrijstaande woning;75 tot 100 m²;1 persoon;75e percentiel;2013;2647.0
9010;Vrijstaande woning;75 tot 100 m²;1 persoon;75e percentiel;2014;2574.0
9011;Vrijstaande woning;75 tot 100 m²;1 persoon;75e percentiel;2015;2536.5
9012;Vrijstaande woning;75 tot 100 m²;1 persoon;75e percentiel;2016;2490.0
9013;Vrijstaande woning;75 tot 100 m²;1 persoon;75e percentiel;2017;2476.0
9014;Vrijstaande woning;75 tot 100 m²;1 persoon;75e percentiel;2018;2508.0
9015;Vrijstaande woning;75 tot 100 m²;1 persoon;75e percentiel;2019;2438.0
9016;Vrijstaande woning;75 tot 100 m²;1 persoon;95e percentiel;2012;3841.0
9017;Vrijstaande woning;75 tot 100 m²;1 persoon;95e percentiel;2013;3926.0
9018;Vrijstaande woning;75 tot 100 m²;1 persoon;95e percentiel;2014;3796.0
9019;Vrijstaande woning;75 tot 100 m²;1 persoon;95e percentiel;2015;3764.0
9020;Vrijstaande woning;75 tot 100 m²;1 persoon;95e percentiel;2016;3687.0
9021;Vrijstaande woning;75 tot 100 m²;1 persoon;95e percentiel;2017;3647.0
9022;Vrijstaande woning;75 tot 100 m²;1 persoon;95e percentiel;2018;3778.0
9023;Vrijstaande woning;75 tot 100 m²;1 persoon;95e percentiel;2019;3704.0
9024;Vrijstaande woning;75 tot 100 m²;2 personen;Gemiddelde;2012;1621.6
9025;Vrijstaande woning;75 tot 100 m²;2 personen;Gemiddelde;2013;1618.1
9026;Vrijstaande woning;75 tot 100 m²;2 personen;Gemiddelde;2014;1564.1
9027;Vrijstaande woning;75 tot 100 m²;2 personen;Gemiddelde;2015;1534.4
9028;Vrijstaande woning;75 tot 100 m²;2 personen;Gemiddelde;2016;1511.7
9029;Vrijstaande woning;75 tot 100 m²;2 personen;Gemiddelde;2017;1490.4
9030;Vrijstaande woning;75 tot 100 m²;2 personen;Gemiddelde;2018;1489.0
9031;Vrijstaande woning;75 tot 100 m²;2 personen;Gemiddelde;2019;1461.8
9032;Vrijstaande woning;75 tot 100 m²;2 personen;5e percentiel;2012;882.0
9033;Vrijstaande woning;75 tot 100 m²;2 personen;5e percentiel;2013;858.0
9034;Vrijstaande woning;75 tot 100 m²;2 personen;5e percentiel;2014;828.5
9035;Vrijstaande woning;75 tot 100 m²;2 personen;5e percentiel;2015;804.0
9036;Vrijstaande woning;75 tot 100 m²;2 personen;5e percentiel;2016;774.5
9037;Vrijstaande woning;75 tot 100 m²;2 personen;5e percentiel;2017;752.0
9038;Vrijstaande woning;75 tot 100 m²;2 personen;5e percentiel;2018;729.0
9039;Vrijstaande woning;75 tot 100 m²;2 personen;5e percentiel;2019;754.0
9040;Vrijstaande woning;75 tot 100 m²;2 personen;25e percentiel;2012;1200.5
9041;Vrijstaande woning;75 tot 100 m²;2 personen;25e percentiel;2013;1195.0
9042;Vrijstaande woning;75 tot 100 m²;2 personen;25e percentiel;2014;1152.5
9043;Vrijstaande woning;75 tot 100 m²;2 personen;25e percentiel;2015;1132.5
9044;Vrijstaande woning;75 tot 100 m²;2 personen;25e percentiel;2016;1111.0
9045;Vrijstaande woning;75 tot 100 m²;2 personen;25e percentiel;2017;1093.0
9046;Vrijstaande woning;75 tot 100 m²;2 personen;25e percentiel;2018;1075.0
9047;Vrijstaande woning;75 tot 100 m²;2 personen;25e percentiel;2019;1060.5
9048;Vrijstaande woning;75 tot 100 m²;2 personen;50e percentiel;2012;1536.5
9049;Vrijstaande woning;75 tot 100 m²;2 personen;50e percentiel;2013;1529.0
9050;Vrijstaande woning;75 tot 100 m²;2 personen;50e percentiel;2014;1481.5
9051;Vrijstaande woning;75 tot 100 m²;2 personen;50e percentiel;2015;1453.0
9052;Vrijstaande woning;75 tot 100 m²;2 personen;50e percentiel;2016;1437.0
9053;Vrijstaande woning;75 tot 100 m²;2 personen;50e percentiel;2017;1413.5
9054;Vrijstaande woning;75 tot 100 m²;2 personen;50e percentiel;2018;1403.0
9055;Vrijstaande woning;75 tot 100 m²;2 personen;50e percentiel;2019;1370.5
9056;Vrijstaande woning;75 tot 100 m²;2 personen;75e percentiel;2012;1958.5
9057;Vrijstaande woning;75 tot 100 m²;2 personen;75e percentiel;2013;1957.5
9058;Vrijstaande woning;75 tot 100 m²;2 personen;75e percentiel;2014;1893.0
9059;Vrijstaande woning;75 tot 100 m²;2 personen;75e percentiel;2015;1860.0
9060;Vrijstaande woning;75 tot 100 m²;2 personen;75e percentiel;2016;1842.0
9061;Vrijstaande woning;75 tot 100 m²;2 personen;75e percentiel;2017;1817.0
9062;Vrijstaande woning;75 tot 100 m²;2 personen;75e percentiel;2018;1824.0
9063;Vrijstaande woning;75 tot 100 m²;2 personen;75e percentiel;2019;1772.0
9064;Vrijstaande woning;75 tot 100 m²;2 personen;95e percentiel;2012;2679.0
9065;Vrijstaande woning;75 tot 100 m²;2 personen;95e percentiel;2013;2689.5
9066;Vrijstaande woning;75 tot 100 m²;2 personen;95e percentiel;2014;2604.5
9067;Vrijstaande woning;75 tot 100 m²;2 personen;95e percentiel;2015;2557.5
9068;Vrijstaande woning;75 tot 100 m²;2 personen;95e percentiel;2016;2528.0
9069;Vrijstaande woning;75 tot 100 m²;2 personen;95e percentiel;2017;2522.0
9070;Vrijstaande woning;75 tot 100 m²;2 personen;95e percentiel;2018;2549.0
9071;Vrijstaande woning;75 tot 100 m²;2 personen;95e percentiel;2019;2497.0
9072;Vrijstaande woning;75 tot 100 m²;3 personen;Gemiddelde;2012;1383.9
9073;Vrijstaande woning;75 tot 100 m²;3 personen;Gemiddelde;2013;1370.0
9074;Vrijstaande woning;75 tot 100 m²;3 personen;Gemiddelde;2014;1311.4
