ID;Populatie;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;GemiddeldGestandaardiseerdInkomen_3;MediaanGestandaardiseerdInkomen_4;GemiddeldBesteedbaarInkomen_5;MediaanBesteedbaarInkomen_6;GestandaardiseerdInkomen1e10Groep_7;GestandaardiseerdInkomen2e10Groep_8;GestandaardiseerdInkomen3e10Groep_9;GestandaardiseerdInkomen4e10Groep_10;GestandaardiseerdInkomen5e10Groep_11;GestandaardiseerdInkomen6e10Groep_12;GestandaardiseerdInkomen7e10Groep_13;GestandaardiseerdInkomen8e10Groep_14;GestandaardiseerdInkomen9e10Groep_15;GestandaardiseerdInkomen10e10Groep_16
8163;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hollands Kroon;2023;7.0;32;31.1;27.6;31.0;27.6;13.0;14.0;18.0;14.0;11.0;10.0;7.0;6.0;4.0;3.0
8164;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2011;7.1;31;20.1;18.3;20.1;18.3;12.0;19.0;17.0;14.0;11.0;9.0;7.0;5.0;3.0;3.0
8165;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2012;7.1;31;20.5;18.7;20.4;18.7;11.0;19.0;17.0;14.0;11.0;9.0;7.0;5.0;4.0;3.0
8166;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2013;7.3;31;20.7;18.9;20.6;18.9;10.0;18.0;17.0;13.0;11.0;10.0;7.0;6.0;4.0;3.0
8167;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2014;7.4;32;21.4;19.3;21.4;19.3;11.0;17.0;18.0;13.0;12.0;9.0;8.0;6.0;4.0;3.0
8168;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2015;7.6;32;21.5;19.4;21.5;19.4;11.0;18.0;17.0;14.0;12.0;9.0;7.0;6.0;4.0;3.0
8169;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2016;7.7;33;22.1;19.9;22.1;19.9;11.0;18.0;17.0;14.0;12.0;9.0;8.0;6.0;3.0;2.0
8170;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2017;7.9;33;22.5;20.3;22.4;20.3;12.0;17.0;17.0;14.0;11.0;10.0;8.0;5.0;3.0;2.0
8171;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2018;8.0;33;23.2;20.8;23.1;20.8;12.0;17.0;17.0;14.0;11.0;9.0;8.0;6.0;3.0;2.0
8172;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2019;8.2;34;24.1;21.7;24.1;21.7;12.0;17.0;18.0;13.0;12.0;10.0;7.0;6.0;3.0;2.0
8173;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2020;8.3;34;24.9;22.5;24.9;22.5;13.0;16.0;17.0;14.0;12.0;9.0;7.0;5.0;3.0;2.0
8174;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2021;8.4;35;25.6;23.5;25.6;23.5;13.0;17.0;18.0;14.0;12.0;9.0;8.0;5.0;3.0;2.0
8175;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2022;8.5;35;27.5;24.9;27.5;24.9;11.0;17.0;19.0;15.0;12.0;9.0;8.0;5.0;3.0;2.0
8176;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoogeveen;2023;8.7;35;29.0;27.0;29.0;27.0;12.0;16.0;19.0;16.0;12.0;9.0;8.0;4.0;3.0;2.0
8177;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2011;10.6;34;21.0;18.8;21.0;18.8;11.0;18.0;15.0;12.0;11.0;9.0;7.0;7.0;5.0;4.0
8178;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2012;10.9;35;21.3;19.1;21.3;19.1;12.0;17.0;15.0;13.0;10.0;9.0;8.0;7.0;5.0;4.0
8179;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2013;10.9;35;21.4;19.0;21.4;19.0;11.0;18.0;16.0;12.0;10.0;9.0;8.0;7.0;6.0;4.0
8180;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2014;11.1;35;22.3;19.7;22.2;19.7;11.0;18.0;15.0;13.0;10.0;9.0;8.0;7.0;6.0;4.0
8181;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2015;11.3;35;22.5;19.9;22.4;19.9;11.0;17.0;15.0;13.0;10.0;9.0;8.0;7.0;5.0;4.0
8182;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2016;11.5;36;23.4;20.6;23.4;20.6;11.0;17.0;15.0;13.0;10.0;10.0;8.0;7.0;5.0;4.0
8183;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2017;11.7;36;23.5;20.8;23.5;20.8;12.0;18.0;15.0;12.0;11.0;9.0;8.0;7.0;5.0;3.0
8184;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2018;11.7;36;24.3;21.5;24.3;21.4;11.0;17.0;15.0;13.0;10.0;10.0;8.0;7.0;5.0;4.0
8185;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2019;11.9;36;25.8;22.4;25.8;22.4;11.0;18.0;15.0;12.0;10.0;10.0;8.0;7.0;5.0;4.0
8186;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2020;12.0;36;26.6;23.4;26.6;23.4;11.0;17.0;16.0;12.0;10.0;9.0;8.0;7.0;5.0;4.0
8187;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2021;12.2;37;27.4;24.3;27.4;24.3;12.0;17.0;15.0;12.0;11.0;9.0;9.0;6.0;5.0;4.0
8188;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2022;12.4;37;29.3;25.7;29.3;25.7;11.0;17.0;17.0;12.0;11.0;9.0;9.0;6.0;5.0;4.0
8189;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hoorn;2023;12.8;37;31.2;27.9;31.2;27.8;11.0;17.0;17.0;13.0;11.0;9.0;8.0;6.0;5.0;4.0
8190;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2011;4.1;25;21.5;19.4;21.5;19.4;11.0;16.0;14.0;14.0;12.0;10.0;8.0;6.0;5.0;4.0
8191;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2012;4.3;26;21.3;19.7;21.3;19.7;11.0;15.0;14.0;15.0;12.0;10.0;8.0;7.0;4.0;4.0
8192;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2013;4.3;26;22.0;20.3;21.9;20.3;8.0;14.0;15.0;14.0;13.0;11.0;9.0;7.0;5.0;4.0
8193;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2014;4.3;26;23.2;20.9;23.2;20.9;8.0;14.0;14.0;16.0;13.0;12.0;8.0;7.0;5.0;4.0
8194;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2015;4.5;26;23.0;21.1;23.0;21.1;8.0;13.0;15.0;16.0;14.0;11.0;9.0;7.0;4.0;4.0
8195;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2016;4.7;27;23.3;21.8;23.3;21.7;9.0;13.0;15.0;15.0;14.0;10.0;9.0;7.0;4.0;3.0
8196;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2017;5.0;29;23.6;21.4;23.5;21.4;11.0;14.0;16.0;15.0;12.0;10.0;8.0;6.0;4.0;3.0
8197;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2018;5.2;29;24.0;21.8;24.0;21.8;11.0;13.0;17.0;15.0;12.0;10.0;8.0;7.0;4.0;3.0
8198;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2019;5.2;29;25.6;23.0;25.5;23.0;10.0;14.0;17.0;15.0;13.0;10.0;8.0;6.0;4.0;3.0
8199;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2020;5.3;30;26.1;23.9;26.1;23.9;10.0;13.0;17.0;15.0;13.0;10.0;8.0;7.0;4.0;3.0
8200;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2021;5.4;30;27.6;24.8;27.6;24.8;11.0;13.0;18.0;15.0;12.0;10.0;9.0;6.0;4.0;3.0
8201;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2022;5.6;30;28.8;26.2;28.8;26.1;11.0;13.0;17.0;16.0;12.0;9.0;8.0;6.0;4.0;3.0
8202;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Horst aan de Maas;2023;6.0;31;30.2;27.7;30.2;27.7;13.0;13.0;18.0;16.0;12.0;9.0;7.0;5.0;3.0;3.0
8203;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2011;4.4;24;23.9;21.4;23.9;21.4;9.0;11.0;13.0;12.0;11.0;10.0;9.0;9.0;8.0;8.0
8204;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2012;4.6;25;24.4;21.6;24.4;21.5;9.0;11.0;13.0;12.0;11.0;10.0;9.0;8.0;8.0;8.0
8205;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2013;4.8;25;24.2;21.6;24.2;21.6;9.0;11.0;13.0;12.0;11.0;10.0;9.0;8.0;8.0;8.0
8206;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2014;5.0;26;24.8;22.1;24.8;22.1;10.0;12.0;13.0;12.0;10.0;10.0;9.0;8.0;8.0;8.0
8207;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2015;5.0;26;25.4;22.5;25.4;22.5;10.0;12.0;12.0;13.0;10.0;11.0;9.0;8.0;8.0;8.0
8208;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2016;5.0;26;26.3;23.3;26.3;23.3;9.0;11.0;14.0;13.0;10.0;9.0;9.0;9.0;8.0;7.0
8209;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2017;5.2;26;26.8;23.5;26.8;23.5;10.0;12.0;14.0;12.0;11.0;9.0;9.0;8.0;8.0;7.0
8210;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2018;5.3;27;27.1;23.9;27.1;23.9;10.0;12.0;14.0;13.0;11.0;9.0;9.0;8.0;7.0;8.0
8211;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2019;5.4;27;28.2;24.8;28.2;24.7;9.0;12.0;14.0;13.0;11.0;10.0;9.0;8.0;7.0;7.0
8212;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2020;5.5;27;29.2;25.8;29.2;25.8;10.0;12.0;13.0;13.0;11.0;10.0;9.0;8.0;7.0;7.0
8213;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2021;5.7;28;31.3;27.1;31.3;27.0;10.0;12.0;13.0;13.0;11.0;10.0;9.0;8.0;7.0;7.0
8214;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2022;5.8;28;32.0;28.2;32.0;28.1;10.0;13.0;15.0;12.0;11.0;9.0;8.0;8.0;8.0;7.0
8215;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Houten;2023;6.0;29;34.0;30.3;34.0;30.2;9.0;13.0;14.0;13.0;12.0;9.0;9.0;8.0;7.0;6.0
8216;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2011;5.8;33;23.5;19.8;23.5;19.8;10.0;17.0;15.0;11.0;10.0;8.0;8.0;7.0;7.0;8.0
8217;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2012;5.9;33;23.9;19.9;23.9;19.9;10.0;17.0;15.0;11.0;9.0;8.0;8.0;7.0;7.0;8.0
8218;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2013;6.0;33;24.0;20.1;24.0;20.1;9.0;16.0;15.0;12.0;10.0;9.0;8.0;7.0;7.0;8.0
8219;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2014;5.8;32;25.5;20.9;25.4;20.9;9.0;15.0;15.0;12.0;9.0;9.0;8.0;8.0;7.0;8.0
8220;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2015;5.8;33;25.3;21.0;25.2;21.0;9.0;15.0;15.0;13.0;10.0;9.0;8.0;7.0;7.0;7.0
8221;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2016;6.0;33;25.8;21.8;25.8;21.8;9.0;15.0;15.0;13.0;10.0;10.0;8.0;8.0;6.0;7.0
8222;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2017;6.2;34;26.7;22.0;26.7;22.0;9.0;15.0;15.0;13.0;10.0;10.0;8.0;7.0;6.0;7.0
8223;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2018;6.2;34;26.8;22.4;26.7;22.4;9.0;15.0;15.0;13.0;9.0;10.0;8.0;7.0;6.0;7.0
8224;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2019;6.3;34;28.6;23.3;28.5;23.3;9.0;16.0;15.0;13.0;9.0;10.0;7.0;8.0;6.0;6.0
8225;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2020;6.4;35;29.0;24.1;29.0;24.1;10.0;16.0;15.0;13.0;10.0;9.0;8.0;7.0;6.0;6.0
8226;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2021;6.5;35;30.4;25.5;30.4;25.4;9.0;16.0;16.0;12.0;10.0;9.0;8.0;7.0;6.0;6.0
8227;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2022;6.6;36;31.5;26.9;31.5;26.8;8.0;16.0;17.0;12.0;11.0;9.0;8.0;7.0;6.0;6.0
8228;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Huizen;2023;6.8;36;33.3;29.1;33.2;29.0;9.0;15.0;16.0;13.0;11.0;9.0;9.0;7.0;6.0;6.0
8229;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2011;3.7;31;21.4;19.0;21.4;19.0;11.0;18.0;15.0;13.0;10.0;9.0;8.0;6.0;5.0;6.0
8230;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2012;3.9;32;21.4;19.0;21.3;19.0;11.0;19.0;15.0;12.0;10.0;9.0;8.0;6.0;5.0;5.0
8231;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2013;3.9;32;21.7;19.3;21.7;19.3;12.0;17.0;15.0;13.0;10.0;9.0;8.0;6.0;5.0;5.0
8232;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2014;3.8;31;22.9;20.1;22.9;20.1;10.0;16.0;15.0;13.0;10.0;10.0;8.0;6.0;5.0;5.0
8233;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2015;3.8;31;22.9;20.3;22.9;20.3;10.0;16.0;15.0;13.0;11.0;10.0;8.0;7.0;5.0;5.0
8234;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2016;3.9;32;23.5;20.8;23.4;20.8;11.0;16.0;16.0;13.0;12.0;9.0;8.0;7.0;5.0;5.0
8235;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2017;4.0;32;24.0;21.0;23.9;21.0;12.0;15.0;17.0;13.0;11.0;9.0;8.0;7.0;4.0;4.0
8236;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2018;4.0;32;24.6;21.7;24.5;21.7;12.0;15.0;16.0;13.0;11.0;9.0;7.0;7.0;5.0;5.0
8237;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2019;4.1;33;26.0;22.8;26.0;22.8;12.0;15.0;16.0;13.0;11.0;9.0;8.0;7.0;5.0;4.0
8238;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2020;4.1;33;26.3;23.8;26.3;23.8;12.0;14.0;16.0;14.0;11.0;9.0;8.0;7.0;5.0;4.0
8239;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2021;4.2;33;27.5;25.0;27.5;25.0;12.0;14.0;16.0;13.0;12.0;9.0;8.0;6.0;6.0;4.0
8240;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2022;4.3;34;29.4;26.2;29.4;26.2;11.0;15.0;16.0;14.0;11.0;9.0;8.0;7.0;5.0;4.0
8241;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Hulst;2023;4.4;34;31.6;28.6;31.5;28.6;11.0;14.0;17.0;13.0;11.0;10.0;9.0;6.0;6.0;3.0
8242;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2011;3.9;28;23.1;20.1;23.1;20.1;12.0;13.0;14.0;13.0;11.0;10.0;8.0;7.0;7.0;6.0
8243;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2012;4.0;29;23.6;20.5;23.6;20.5;11.0;13.0;14.0;13.0;11.0;10.0;9.0;8.0;7.0;6.0
8244;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2013;4.1;29;23.4;20.7;23.4;20.7;10.0;13.0;14.0;12.0;11.0;10.0;9.0;7.0;7.0;6.0
8245;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2014;4.1;29;24.7;21.2;24.7;21.2;11.0;12.0;14.0;13.0;11.0;10.0;8.0;8.0;6.0;6.0
8246;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2015;4.1;29;24.7;21.6;24.7;21.6;10.0;12.0;13.0;14.0;10.0;11.0;9.0;8.0;7.0;6.0
8247;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2016;4.1;29;25.3;22.3;25.3;22.3;10.0;12.0;14.0;14.0;11.0;11.0;9.0;7.0;6.0;6.0
8248;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2017;4.1;29;26.3;22.8;26.3;22.8;9.0;13.0;15.0;14.0;11.0;11.0;10.0;7.0;6.0;6.0
8249;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2018;4.3;30;26.8;23.3;26.7;23.3;9.0;12.0;14.0;14.0;11.0;10.0;9.0;9.0;6.0;6.0
8250;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2019;4.3;30;28.2;24.2;28.2;24.2;9.0;12.0;15.0;14.0;11.0;10.0;9.0;8.0;7.0;6.0
8251;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2020;4.4;31;28.9;25.1;28.9;25.1;9.0;13.0;15.0;13.0;10.0;10.0;9.0;8.0;7.0;6.0
8252;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2021;4.4;31;30.0;26.3;30.0;26.3;9.0;13.0;15.0;13.0;11.0;10.0;9.0;7.0;7.0;6.0
8253;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2022;4.5;31;31.3;27.8;31.2;27.8;9.0;13.0;16.0;12.0;12.0;9.0;9.0;7.0;7.0;6.0
8254;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;IJsselstein;2023;4.6;32;33.2;29.9;33.2;29.9;9.0;13.0;15.0;13.0;12.0;10.0;9.0;8.0;6.0;5.0
8255;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2011;2.6;26;23.7;20.8;23.7;20.8;9.0;14.0;14.0;11.0;12.0;11.0;9.0;8.0;6.0;6.0
8256;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2012;2.8;27;24.1;20.9;24.0;20.9;9.0;13.0;14.0;12.0;12.0;10.0;9.0;7.0;7.0;7.0
8257;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2013;2.8;27;23.4;21.0;23.5;21.0;9.0;13.0;14.0;11.0;12.0;10.0;9.0;8.0;7.0;6.0
8258;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2014;2.8;27;24.7;21.6;24.6;21.6;8.0;13.0;16.0;11.0;12.0;11.0;9.0;7.0;7.0;6.0
8259;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2015;2.9;27;24.7;21.9;24.6;21.9;9.0;12.0;15.0;11.0;11.0;12.0;9.0;7.0;7.0;7.0
8260;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2016;3.1;28;25.9;22.8;25.9;22.8;9.0;12.0;15.0;11.0;12.0;10.0;10.0;8.0;6.0;6.0
8261;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2017;3.1;28;26.2;23.0;26.2;23.0;10.0;12.0;16.0;12.0;12.0;10.0;9.0;8.0;6.0;6.0
8262;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2018;3.2;28;26.6;23.3;26.6;23.3;10.0;12.0;16.0;12.0;11.0;10.0;9.0;8.0;7.0;6.0
8263;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2019;3.3;29;29.2;24.4;29.2;24.4;10.0;12.0;16.0;12.0;12.0;10.0;9.0;8.0;6.0;6.0
8264;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2020;3.4;29;29.1;25.3;29.1;25.3;10.0;12.0;16.0;12.0;12.0;10.0;9.0;7.0;6.0;6.0
8265;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2021;3.4;29;29.6;26.0;29.6;26.0;10.0;12.0;16.0;14.0;12.0;10.0;8.0;7.0;6.0;6.0
8266;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2022;3.5;30;32.0;27.6;31.9;27.6;10.0;13.0;16.0;13.0;12.0;10.0;8.0;7.0;6.0;5.0
8267;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kaag en Braassem;2023;3.7;30;33.8;29.1;33.7;29.1;11.0;12.0;17.0;14.0;12.0;9.0;9.0;6.0;6.0;5.0
8268;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2011;5.8;29;20.0;18.2;19.9;18.2;14.0;18.0;17.0;12.0;11.0;9.0;7.0;6.0;4.0;3.0
8269;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2012;5.9;29;20.1;18.4;20.0;18.3;13.0;18.0;18.0;12.0;11.0;9.0;7.0;6.0;4.0;2.0
8270;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2013;6.0;30;20.2;18.6;20.2;18.6;12.0;18.0;17.0;13.0;10.0;10.0;7.0;6.0;4.0;2.0
8271;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2014;6.0;29;21.1;19.0;21.1;19.0;13.0;17.0;17.0;13.0;10.0;9.0;7.0;6.0;4.0;3.0
8272;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2015;6.1;30;21.1;19.2;21.1;19.2;13.0;17.0;18.0;14.0;11.0;9.0;7.0;6.0;4.0;2.0
8273;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2016;6.2;30;21.8;19.9;21.8;19.9;12.0;17.0;17.0;14.0;10.0;10.0;7.0;6.0;4.0;2.0
8274;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2017;6.5;31;22.4;20.2;22.3;20.2;13.0;17.0;18.0;13.0;11.0;10.0;8.0;5.0;4.0;3.0
8275;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2018;6.7;31;22.9;20.8;22.9;20.7;13.0;16.0;17.0;14.0;11.0;10.0;7.0;6.0;4.0;3.0
8276;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2019;6.8;31;24.5;21.7;24.5;21.7;12.0;17.0;18.0;13.0;12.0;9.0;7.0;6.0;4.0;3.0
8277;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2020;6.9;31;25.1;22.6;25.1;22.6;12.0;17.0;17.0;14.0;11.0;10.0;7.0;6.0;4.0;3.0
8278;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2021;7.1;32;26.5;23.8;26.4;23.7;11.0;17.0;17.0;14.0;12.0;9.0;8.0;6.0;3.0;3.0
8279;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2022;7.2;32;28.1;24.9;28.1;24.9;12.0;17.0;18.0;13.0;11.0;9.0;8.0;5.0;3.0;3.0
8280;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kampen;2023;7.3;32;30.1;27.4;30.1;27.4;11.0;17.0;18.0;14.0;12.0;10.0;8.0;5.0;3.0;3.0
8281;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kapelle;2011;1.2;24;22.6;20.2;22.6;20.2;8.0;15.0;15.0;12.0;12.0;10.0;8.0;8.0;6.0;6.0
8282;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kapelle;2012;1.2;25;22.9;20.9;22.9;20.9;8.0;13.0;14.0;13.0;12.0;11.0;9.0;7.0;6.0;7.0
8283;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kapelle;2013;1.2;25;23.9;21.0;23.8;21.0;6.0;13.0;15.0;13.0;12.0;11.0;8.0;7.0;7.0;7.0
8284;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kapelle;2014;1.3;26;24.5;21.3;24.5;21.3;8.0;13.0;15.0;13.0;11.0;11.0;8.0;9.0;7.0;5.0
8285;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kapelle;2015;1.3;26;23.9;21.4;23.8;21.3;10.0;13.0;15.0;13.0;11.0;10.0;8.0;8.0;7.0;5.0
8286;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kapelle;2016;1.3;26;25.0;22.4;24.9;22.3;10.0;11.0;14.0;14.0;11.0;10.0;8.0;9.0;7.0;5.0
8287;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kapelle;2017;1.3;26;24.7;22.5;24.6;22.4;12.0;12.0;14.0;14.0;11.0;10.0;10.0;7.0;7.0;4.0
8288;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kapelle;2018;1.4;27;25.5;23.3;25.5;23.3;11.0;11.0;15.0;13.0;11.0;10.0;8.0;10.0;7.0;5.0
