ID;Geslacht;EconomischeActiviteit;Perioden;Oorspronkelijk_1;Seizoengecorrigeerd_2
1343;Vrouwen;1;2008 4e kwartaal;3632.0;
1344;Vrouwen;1;2009 1e kwartaal;3602.0;
1345;Vrouwen;1;2009 2e kwartaal;3628.0;
1346;Vrouwen;1;2009 3e kwartaal;3611.0;
1347;Vrouwen;1;2009 4e kwartaal;3614.0;
1348;Vrouwen;1;2010 1e kwartaal;3585.0;
1349;Vrouwen;1;2010 2e kwartaal;3637.0;
1350;Vrouwen;1;2010 3e kwartaal;3637.0;
1351;Vrouwen;1;2010 4e kwartaal;3656.0;
1352;Vrouwen;1;2011 1e kwartaal;;
1353;Vrouwen;2;2001 1e kwartaal;39.0;
1354;Vrouwen;2;2001 2e kwartaal;44.0;
1355;Vrouwen;2;2001 3e kwartaal;50.0;
1356;Vrouwen;2;2001 4e kwartaal;43.0;
1357;Vrouwen;2;2002 1e kwartaal;38.0;
1358;Vrouwen;2;2002 2e kwartaal;44.0;
1359;Vrouwen;2;2002 3e kwartaal;50.0;
1360;Vrouwen;2;2002 4e kwartaal;42.0;
1361;Vrouwen;2;2003 1e kwartaal;37.0;
1362;Vrouwen;2;2003 2e kwartaal;42.0;
1363;Vrouwen;2;2003 3e kwartaal;48.0;
1364;Vrouwen;2;2003 4e kwartaal;39.0;
1365;Vrouwen;2;2004 1e kwartaal;37.0;
1366;Vrouwen;2;2004 2e kwartaal;41.0;
1367;Vrouwen;2;2004 3e kwartaal;48.0;
1368;Vrouwen;2;2004 4e kwartaal;40.0;
1369;Vrouwen;2;2005 1e kwartaal;35.0;
1370;Vrouwen;2;2005 2e kwartaal;40.0;
1371;Vrouwen;2;2005 3e kwartaal;46.0;
1372;Vrouwen;2;2005 4e kwartaal;39.0;
1373;Vrouwen;2;2006 1e kwartaal;35.0;
1374;Vrouwen;2;2006 2e kwartaal;39.0;
1375;Vrouwen;2;2006 3e kwartaal;47.0;
1376;Vrouwen;2;2006 4e kwartaal;40.0;
1377;Vrouwen;2;2007 1e kwartaal;36.0;
1378;Vrouwen;2;2007 2e kwartaal;41.0;
1379;Vrouwen;2;2007 3e kwartaal;47.0;
1380;Vrouwen;2;2007 4e kwartaal;38.0;
1381;Vrouwen;2;2008 1e kwartaal;36.0;
1382;Vrouwen;2;2008 2e kwartaal;39.0;
1383;Vrouwen;2;2008 3e kwartaal;44.0;
1384;Vrouwen;2;2008 4e kwartaal;39.0;
1385;Vrouwen;2;2009 1e kwartaal;34.0;
1386;Vrouwen;2;2009 2e kwartaal;38.0;
1387;Vrouwen;2;2009 3e kwartaal;43.0;
1388;Vrouwen;2;2009 4e kwartaal;38.0;
1389;Vrouwen;2;2010 1e kwartaal;34.0;
1390;Vrouwen;2;2010 2e kwartaal;37.0;
1391;Vrouwen;2;2010 3e kwartaal;43.0;
1392;Vrouwen;2;2010 4e kwartaal;39.0;
1393;Vrouwen;2;2011 1e kwartaal;;
1394;Vrouwen;3;2001 1e kwartaal;231.0;
1395;Vrouwen;3;2001 2e kwartaal;234.0;
1396;Vrouwen;3;2001 3e kwartaal;233.0;
1397;Vrouwen;3;2001 4e kwartaal;232.0;
1398;Vrouwen;3;2002 1e kwartaal;229.0;
1399;Vrouwen;3;2002 2e kwartaal;230.0;
1400;Vrouwen;3;2002 3e kwartaal;227.0;
1401;Vrouwen;3;2002 4e kwartaal;225.0;
1402;Vrouwen;3;2003 1e kwartaal;220.0;
1403;Vrouwen;3;2003 2e kwartaal;220.0;
1404;Vrouwen;3;2003 3e kwartaal;217.0;
1405;Vrouwen;3;2003 4e kwartaal;214.0;
1406;Vrouwen;3;2004 1e kwartaal;214.0;
1407;Vrouwen;3;2004 2e kwartaal;214.0;
1408;Vrouwen;3;2004 3e kwartaal;211.0;
1409;Vrouwen;3;2004 4e kwartaal;210.0;
1410;Vrouwen;3;2005 1e kwartaal;208.0;
1411;Vrouwen;3;2005 2e kwartaal;208.0;
1412;Vrouwen;3;2005 3e kwartaal;206.0;
1413;Vrouwen;3;2005 4e kwartaal;204.0;
1414;Vrouwen;3;2006 1e kwartaal;210.0;
1415;Vrouwen;3;2006 2e kwartaal;211.0;
1416;Vrouwen;3;2006 3e kwartaal;210.0;
1417;Vrouwen;3;2006 4e kwartaal;210.0;
1418;Vrouwen;3;2007 1e kwartaal;209.0;
1419;Vrouwen;3;2007 2e kwartaal;212.0;
1420;Vrouwen;3;2007 3e kwartaal;212.0;
1421;Vrouwen;3;2007 4e kwartaal;213.0;
1422;Vrouwen;3;2008 1e kwartaal;214.0;
1423;Vrouwen;3;2008 2e kwartaal;218.0;
1424;Vrouwen;3;2008 3e kwartaal;219.0;
1425;Vrouwen;3;2008 4e kwartaal;219.0;
1426;Vrouwen;3;2009 1e kwartaal;216.0;
1427;Vrouwen;3;2009 2e kwartaal;216.0;
1428;Vrouwen;3;2009 3e kwartaal;213.0;
1429;Vrouwen;3;2009 4e kwartaal;211.0;
1430;Vrouwen;3;2010 1e kwartaal;209.0;
1431;Vrouwen;3;2010 2e kwartaal;211.0;
1432;Vrouwen;3;2010 3e kwartaal;211.0;
1433;Vrouwen;3;2010 4e kwartaal;211.0;
1434;Vrouwen;3;2011 1e kwartaal;;
1435;Vrouwen;4;2001 1e kwartaal;1.0;
1436;Vrouwen;4;2001 2e kwartaal;1.0;
1437;Vrouwen;4;2001 3e kwartaal;1.0;
1438;Vrouwen;4;2001 4e kwartaal;1.0;
1439;Vrouwen;4;2002 1e kwartaal;1.0;
1440;Vrouwen;4;2002 2e kwartaal;1.0;
1441;Vrouwen;4;2002 3e kwartaal;1.0;
1442;Vrouwen;4;2002 4e kwartaal;1.0;
1443;Vrouwen;4;2003 1e kwartaal;1.0;
1444;Vrouwen;4;2003 2e kwartaal;1.0;
1445;Vrouwen;4;2003 3e kwartaal;1.0;
1446;Vrouwen;4;2003 4e kwartaal;1.0;
1447;Vrouwen;4;2004 1e kwartaal;1.0;
1448;Vrouwen;4;2004 2e kwartaal;1.0;
1449;Vrouwen;4;2004 3e kwartaal;1.0;
1450;Vrouwen;4;2004 4e kwartaal;1.0;
1451;Vrouwen;4;2005 1e kwartaal;1.0;
1452;Vrouwen;4;2005 2e kwartaal;1.0;
1453;Vrouwen;4;2005 3e kwartaal;1.0;
1454;Vrouwen;4;2005 4e kwartaal;1.0;
1455;Vrouwen;4;2006 1e kwartaal;1.0;
1456;Vrouwen;4;2006 2e kwartaal;1.0;
1457;Vrouwen;4;2006 3e kwartaal;1.0;
1458;Vrouwen;4;2006 4e kwartaal;1.0;
1459;Vrouwen;4;2007 1e kwartaal;1.0;
1460;Vrouwen;4;2007 2e kwartaal;1.0;
1461;Vrouwen;4;2007 3e kwartaal;1.0;
1462;Vrouwen;4;2007 4e kwartaal;1.0;
1463;Vrouwen;4;2008 1e kwartaal;1.0;
1464;Vrouwen;4;2008 2e kwartaal;1.0;
1465;Vrouwen;4;2008 3e kwartaal;1.0;
1466;Vrouwen;4;2008 4e kwartaal;1.0;
1467;Vrouwen;4;2009 1e kwartaal;1.0;
1468;Vrouwen;4;2009 2e kwartaal;1.0;
1469;Vrouwen;4;2009 3e kwartaal;1.0;
1470;Vrouwen;4;2009 4e kwartaal;1.0;
1471;Vrouwen;4;2010 1e kwartaal;1.0;
1472;Vrouwen;4;2010 2e kwartaal;1.0;
1473;Vrouwen;4;2010 3e kwartaal;1.0;
1474;Vrouwen;4;2010 4e kwartaal;1.0;
1475;Vrouwen;4;2011 1e kwartaal;;
1476;Vrouwen;5;2001 1e kwartaal;225.0;
1477;Vrouwen;5;2001 2e kwartaal;227.0;
1478;Vrouwen;5;2001 3e kwartaal;226.0;
1479;Vrouwen;5;2001 4e kwartaal;225.0;
1480;Vrouwen;5;2002 1e kwartaal;222.0;
1481;Vrouwen;5;2002 2e kwartaal;223.0;
1482;Vrouwen;5;2002 3e kwartaal;220.0;
1483;Vrouwen;5;2002 4e kwartaal;218.0;
1484;Vrouwen;5;2003 1e kwartaal;213.0;
1485;Vrouwen;5;2003 2e kwartaal;213.0;
1486;Vrouwen;5;2003 3e kwartaal;210.0;
1487;Vrouwen;5;2003 4e kwartaal;207.0;
1488;Vrouwen;5;2004 1e kwartaal;207.0;
1489;Vrouwen;5;2004 2e kwartaal;207.0;
1490;Vrouwen;5;2004 3e kwartaal;205.0;
1491;Vrouwen;5;2004 4e kwartaal;203.0;
1492;Vrouwen;5;2005 1e kwartaal;201.0;
1493;Vrouwen;5;2005 2e kwartaal;201.0;
1494;Vrouwen;5;2005 3e kwartaal;199.0;
1495;Vrouwen;5;2005 4e kwartaal;197.0;
1496;Vrouwen;5;2006 1e kwartaal;203.0;
1497;Vrouwen;5;2006 2e kwartaal;204.0;
1498;Vrouwen;5;2006 3e kwartaal;203.0;
1499;Vrouwen;5;2006 4e kwartaal;202.0;
1500;Vrouwen;5;2007 1e kwartaal;202.0;
1501;Vrouwen;5;2007 2e kwartaal;205.0;
1502;Vrouwen;5;2007 3e kwartaal;204.0;
1503;Vrouwen;5;2007 4e kwartaal;205.0;
1504;Vrouwen;5;2008 1e kwartaal;206.0;
1505;Vrouwen;5;2008 2e kwartaal;209.0;
1506;Vrouwen;5;2008 3e kwartaal;211.0;
1507;Vrouwen;5;2008 4e kwartaal;210.0;
1508;Vrouwen;5;2009 1e kwartaal;208.0;
1509;Vrouwen;5;2009 2e kwartaal;207.0;
1510;Vrouwen;5;2009 3e kwartaal;204.0;
1511;Vrouwen;5;2009 4e kwartaal;201.0;
1512;Vrouwen;5;2010 1e kwartaal;200.0;
1513;Vrouwen;5;2010 2e kwartaal;202.0;
1514;Vrouwen;5;2010 3e kwartaal;201.0;
1515;Vrouwen;5;2010 4e kwartaal;201.0;
1516;Vrouwen;5;2011 1e kwartaal;;
1517;Vrouwen;6;2001 1e kwartaal;6.0;
1518;Vrouwen;6;2001 2e kwartaal;6.0;
1519;Vrouwen;6;2001 3e kwartaal;6.0;
1520;Vrouwen;6;2001 4e kwartaal;6.0;
1521;Vrouwen;6;2002 1e kwartaal;6.0;
1522;Vrouwen;6;2002 2e kwartaal;6.0;
1523;Vrouwen;6;2002 3e kwartaal;6.0;
1524;Vrouwen;6;2002 4e kwartaal;5.0;
1525;Vrouwen;6;2003 1e kwartaal;6.0;
1526;Vrouwen;6;2003 2e kwartaal;6.0;
1527;Vrouwen;6;2003 3e kwartaal;6.0;
1528;Vrouwen;6;2003 4e kwartaal;6.0;
1529;Vrouwen;6;2004 1e kwartaal;6.0;
1530;Vrouwen;6;2004 2e kwartaal;6.0;
1531;Vrouwen;6;2004 3e kwartaal;6.0;
1532;Vrouwen;6;2004 4e kwartaal;6.0;
1533;Vrouwen;6;2005 1e kwartaal;6.0;
1534;Vrouwen;6;2005 2e kwartaal;6.0;
1535;Vrouwen;6;2005 3e kwartaal;6.0;
1536;Vrouwen;6;2005 4e kwartaal;6.0;
1537;Vrouwen;6;2006 1e kwartaal;6.0;
1538;Vrouwen;6;2006 2e kwartaal;6.0;
1539;Vrouwen;6;2006 3e kwartaal;6.0;
1540;Vrouwen;6;2006 4e kwartaal;7.0;
1541;Vrouwen;6;2007 1e kwartaal;6.0;
1542;Vrouwen;6;2007 2e kwartaal;7.0;
1543;Vrouwen;6;2007 3e kwartaal;7.0;
1544;Vrouwen;6;2007 4e kwartaal;7.0;
1545;Vrouwen;6;2008 1e kwartaal;7.0;
1546;Vrouwen;6;2008 2e kwartaal;7.0;
1547;Vrouwen;6;2008 3e kwartaal;7.0;
1548;Vrouwen;6;2008 4e kwartaal;7.0;
1549;Vrouwen;6;2009 1e kwartaal;8.0;
1550;Vrouwen;6;2009 2e kwartaal;8.0;
1551;Vrouwen;6;2009 3e kwartaal;8.0;
1552;Vrouwen;6;2009 4e kwartaal;8.0;
1553;Vrouwen;6;2010 1e kwartaal;8.0;
1554;Vrouwen;6;2010 2e kwartaal;8.0;
1555;Vrouwen;6;2010 3e kwartaal;9.0;
1556;Vrouwen;6;2010 4e kwartaal;9.0;
1557;Vrouwen;6;2011 1e kwartaal;;
1558;Vrouwen;7;2001 1e kwartaal;37.0;
1559;Vrouwen;7;2001 2e kwartaal;38.0;
1560;Vrouwen;7;2001 3e kwartaal;38.0;
1561;Vrouwen;7;2001 4e kwartaal;38.0;
1562;Vrouwen;7;2002 1e kwartaal;37.0;
1563;Vrouwen;7;2002 2e kwartaal;37.0;
1564;Vrouwen;7;2002 3e kwartaal;37.0;
1565;Vrouwen;7;2002 4e kwartaal;37.0;
1566;Vrouwen;7;2003 1e kwartaal;36.0;
1567;Vrouwen;7;2003 2e kwartaal;36.0;
1568;Vrouwen;7;2003 3e kwartaal;36.0;
1569;Vrouwen;7;2003 4e kwartaal;36.0;
1570;Vrouwen;7;2004 1e kwartaal;35.0;
1571;Vrouwen;7;2004 2e kwartaal;35.0;
1572;Vrouwen;7;2004 3e kwartaal;35.0;
1573;Vrouwen;7;2004 4e kwartaal;34.0;
1574;Vrouwen;7;2005 1e kwartaal;34.0;
1575;Vrouwen;7;2005 2e kwartaal;34.0;
1576;Vrouwen;7;2005 3e kwartaal;34.0;
1577;Vrouwen;7;2005 4e kwartaal;34.0;
1578;Vrouwen;7;2006 1e kwartaal;36.0;
1579;Vrouwen;7;2006 2e kwartaal;36.0;
1580;Vrouwen;7;2006 3e kwartaal;36.0;
1581;Vrouwen;7;2006 4e kwartaal;36.0;
1582;Vrouwen;7;2007 1e kwartaal;37.0;
1583;Vrouwen;7;2007 2e kwartaal;37.0;
1584;Vrouwen;7;2007 3e kwartaal;37.0;
1585;Vrouwen;7;2007 4e kwartaal;37.0;
1586;Vrouwen;7;2008 1e kwartaal;38.0;
1587;Vrouwen;7;2008 2e kwartaal;38.0;
1588;Vrouwen;7;2008 3e kwartaal;39.0;
1589;Vrouwen;7;2008 4e kwartaal;38.0;
1590;Vrouwen;7;2009 1e kwartaal;39.0;
1591;Vrouwen;7;2009 2e kwartaal;39.0;
1592;Vrouwen;7;2009 3e kwartaal;38.0;
1593;Vrouwen;7;2009 4e kwartaal;38.0;
1594;Vrouwen;7;2010 1e kwartaal;40.0;
1595;Vrouwen;7;2010 2e kwartaal;40.0;
1596;Vrouwen;7;2010 3e kwartaal;39.0;
1597;Vrouwen;7;2010 4e kwartaal;39.0;
1598;Vrouwen;7;2011 1e kwartaal;;
1599;Vrouwen;8;2001 1e kwartaal;570.0;
1600;Vrouwen;8;2001 2e kwartaal;579.0;
1601;Vrouwen;8;2001 3e kwartaal;585.0;
1602;Vrouwen;8;2001 4e kwartaal;588.0;
1603;Vrouwen;8;2002 1e kwartaal;579.0;
1604;Vrouwen;8;2002 2e kwartaal;584.0;
1605;Vrouwen;8;2002 3e kwartaal;588.0;
1606;Vrouwen;8;2002 4e kwartaal;588.0;
1607;Vrouwen;8;2003 1e kwartaal;580.0;
1608;Vrouwen;8;2003 2e kwartaal;583.0;
1609;Vrouwen;8;2003 3e kwartaal;584.0;
1610;Vrouwen;8;2003 4e kwartaal;580.0;
1611;Vrouwen;8;2004 1e kwartaal;571.0;
1612;Vrouwen;8;2004 2e kwartaal;571.0;
1613;Vrouwen;8;2004 3e kwartaal;572.0;
1614;Vrouwen;8;2004 4e kwartaal;567.0;
1615;Vrouwen;8;2005 1e kwartaal;567.0;
1616;Vrouwen;8;2005 2e kwartaal;568.0;
1617;Vrouwen;8;2005 3e kwartaal;570.0;
1618;Vrouwen;8;2005 4e kwartaal;567.0;
1619;Vrouwen;8;2006 1e kwartaal;563.0;
1620;Vrouwen;8;2006 2e kwartaal;566.0;
1621;Vrouwen;8;2006 3e kwartaal;572.0;
1622;Vrouwen;8;2006 4e kwartaal;577.0;
1623;Vrouwen;8;2007 1e kwartaal;578.0;
1624;Vrouwen;8;2007 2e kwartaal;586.0;
1625;Vrouwen;8;2007 3e kwartaal;595.0;
1626;Vrouwen;8;2007 4e kwartaal;599.0;
1627;Vrouwen;8;2008 1e kwartaal;596.0;
1628;Vrouwen;8;2008 2e kwartaal;603.0;
1629;Vrouwen;8;2008 3e kwartaal;608.0;
1630;Vrouwen;8;2008 4e kwartaal;609.0;
1631;Vrouwen;8;2009 1e kwartaal;604.0;
1632;Vrouwen;8;2009 2e kwartaal;604.0;
1633;Vrouwen;8;2009 3e kwartaal;601.0;
1634;Vrouwen;8;2009 4e kwartaal;602.0;
1635;Vrouwen;8;2010 1e kwartaal;595.0;
1636;Vrouwen;8;2010 2e kwartaal;599.0;
1637;Vrouwen;8;2010 3e kwartaal;602.0;
1638;Vrouwen;8;2010 4e kwartaal;610.0;
1639;Vrouwen;8;2011 1e kwartaal;;
1640;Vrouwen;9;2001 1e kwartaal;140.0;
1641;Vrouwen;9;2001 2e kwartaal;150.0;
1642;Vrouwen;9;2001 3e kwartaal;152.0;
1643;Vrouwen;9;2001 4e kwartaal;144.0;
1644;Vrouwen;9;2002 1e kwartaal;143.0;
1645;Vrouwen;9;2002 2e kwartaal;152.0;
1646;Vrouwen;9;2002 3e kwartaal;151.0;
1647;Vrouwen;9;2002 4e kwartaal;143.0;
1648;Vrouwen;9;2003 1e kwartaal;142.0;
1649;Vrouwen;9;2003 2e kwartaal;150.0;
1650;Vrouwen;9;2003 3e kwartaal;149.0;
1651;Vrouwen;9;2003 4e kwartaal;140.0;
1652;Vrouwen;9;2004 1e kwartaal;138.0;
1653;Vrouwen;9;2004 2e kwartaal;146.0;
1654;Vrouwen;9;2004 3e kwartaal;146.0;
1655;Vrouwen;9;2004 4e kwartaal;137.0;
1656;Vrouwen;9;2005 1e kwartaal;138.0;
1657;Vrouwen;9;2005 2e kwartaal;153.0;
1658;Vrouwen;9;2005 3e kwartaal;149.0;
1659;Vrouwen;9;2005 4e kwartaal;137.0;
1660;Vrouwen;9;2006 1e kwartaal;139.0;
1661;Vrouwen;9;2006 2e kwartaal;149.0;
1662;Vrouwen;9;2006 3e kwartaal;152.0;
1663;Vrouwen;9;2006 4e kwartaal;147.0;
1664;Vrouwen;9;2007 1e kwartaal;143.0;
1665;Vrouwen;9;2007 2e kwartaal;154.0;
1666;Vrouwen;9;2007 3e kwartaal;158.0;
1667;Vrouwen;9;2007 4e kwartaal;151.0;
1668;Vrouwen;9;2008 1e kwartaal;148.0;
1669;Vrouwen;9;2008 2e kwartaal;158.0;
1670;Vrouwen;9;2008 3e kwartaal;160.0;
1671;Vrouwen;9;2008 4e kwartaal;154.0;
1672;Vrouwen;9;2009 1e kwartaal;145.0;
1673;Vrouwen;9;2009 2e kwartaal;155.0;
1674;Vrouwen;9;2009 3e kwartaal;155.0;
1675;Vrouwen;9;2009 4e kwartaal;149.0;
1676;Vrouwen;9;2010 1e kwartaal;143.0;
1677;Vrouwen;9;2010 2e kwartaal;155.0;
1678;Vrouwen;9;2010 3e kwartaal;156.0;
1679;Vrouwen;9;2010 4e kwartaal;151.0;
1680;Vrouwen;9;2011 1e kwartaal;;
1681;Vrouwen;10;2001 1e kwartaal;127.0;
1682;Vrouwen;10;2001 2e kwartaal;129.0;
1683;Vrouwen;10;2001 3e kwartaal;130.0;
1684;Vrouwen;10;2001 4e kwartaal;129.0;
1685;Vrouwen;10;2002 1e kwartaal;127.0;
1686;Vrouwen;10;2002 2e kwartaal;128.0;
1687;Vrouwen;10;2002 3e kwartaal;128.0;
1688;Vrouwen;10;2002 4e kwartaal;126.0;
1689;Vrouwen;10;2003 1e kwartaal;125.0;
1690;Vrouwen;10;2003 2e kwartaal;125.0;
1691;Vrouwen;10;2003 3e kwartaal;125.0;
1692;Vrouwen;10;2003 4e kwartaal;123.0;
1693;Vrouwen;10;2004 1e kwartaal;122.0;
1694;Vrouwen;10;2004 2e kwartaal;124.0;
1695;Vrouwen;10;2004 3e kwartaal;124.0;
1696;Vrouwen;10;2004 4e kwartaal;122.0;
1697;Vrouwen;10;2005 1e kwartaal;118.0;
1698;Vrouwen;10;2005 2e kwartaal;119.0;
1699;Vrouwen;10;2005 3e kwartaal;120.0;
1700;Vrouwen;10;2005 4e kwartaal;118.0;
1701;Vrouwen;10;2006 1e kwartaal;118.0;
1702;Vrouwen;10;2006 2e kwartaal;120.0;
1703;Vrouwen;10;2006 3e kwartaal;120.0;
1704;Vrouwen;10;2006 4e kwartaal;119.0;
1705;Vrouwen;10;2007 1e kwartaal;120.0;
1706;Vrouwen;10;2007 2e kwartaal;122.0;
1707;Vrouwen;10;2007 3e kwartaal;122.0;
1708;Vrouwen;10;2007 4e kwartaal;121.0;
1709;Vrouwen;10;2008 1e kwartaal;123.0;
1710;Vrouwen;10;2008 2e kwartaal;124.0;
1711;Vrouwen;10;2008 3e kwartaal;124.0;
1712;Vrouwen;10;2008 4e kwartaal;124.0;
1713;Vrouwen;10;2009 1e kwartaal;124.0;
1714;Vrouwen;10;2009 2e kwartaal;123.0;
1715;Vrouwen;10;2009 3e kwartaal;121.0;
1716;Vrouwen;10;2009 4e kwartaal;118.0;
1717;Vrouwen;10;2010 1e kwartaal;118.0;
1718;Vrouwen;10;2010 2e kwartaal;119.0;
1719;Vrouwen;10;2010 3e kwartaal;118.0;
1720;Vrouwen;10;2010 4e kwartaal;117.0;
1721;Vrouwen;10;2011 1e kwartaal;;
1722;Vrouwen;11;2001 1e kwartaal;132.0;
1723;Vrouwen;11;2001 2e kwartaal;133.0;
1724;Vrouwen;11;2001 3e kwartaal;132.0;
1725;Vrouwen;11;2001 4e kwartaal;130.0;
1726;Vrouwen;11;2002 1e kwartaal;129.0;
1727;Vrouwen;11;2002 2e kwartaal;129.0;
1728;Vrouwen;11;2002 3e kwartaal;127.0;
1729;Vrouwen;11;2002 4e kwartaal;126.0;
1730;Vrouwen;11;2003 1e kwartaal;125.0;
1731;Vrouwen;11;2003 2e kwartaal;125.0;
1732;Vrouwen;11;2003 3e kwartaal;124.0;
1733;Vrouwen;11;2003 4e kwartaal;124.0;
1734;Vrouwen;11;2004 1e kwartaal;123.0;
1735;Vrouwen;11;2004 2e kwartaal;123.0;
1736;Vrouwen;11;2004 3e kwartaal;122.0;
1737;Vrouwen;11;2004 4e kwartaal;122.0;
1738;Vrouwen;11;2005 1e kwartaal;122.0;
1739;Vrouwen;11;2005 2e kwartaal;123.0;
1740;Vrouwen;11;2005 3e kwartaal;123.0;
1741;Vrouwen;11;2005 4e kwartaal;126.0;
1742;Vrouwen;11;2006 1e kwartaal;127.0;
1743;Vrouwen;11;2006 2e kwartaal;128.0;
1744;Vrouwen;11;2006 3e kwartaal;127.0;
1745;Vrouwen;11;2006 4e kwartaal;128.0;
1746;Vrouwen;11;2007 1e kwartaal;129.0;
1747;Vrouwen;11;2007 2e kwartaal;129.0;
1748;Vrouwen;11;2007 3e kwartaal;129.0;
1749;Vrouwen;11;2007 4e kwartaal;129.0;
1750;Vrouwen;11;2008 1e kwartaal;129.0;
1751;Vrouwen;11;2008 2e kwartaal;129.0;
1752;Vrouwen;11;2008 3e kwartaal;128.0;
1753;Vrouwen;11;2008 4e kwartaal;128.0;
1754;Vrouwen;11;2009 1e kwartaal;126.0;
1755;Vrouwen;11;2009 2e kwartaal;126.0;
1756;Vrouwen;11;2009 3e kwartaal;125.0;
1757;Vrouwen;11;2009 4e kwartaal;124.0;
1758;Vrouwen;11;2010 1e kwartaal;119.0;
1759;Vrouwen;11;2010 2e kwartaal;119.0;
1760;Vrouwen;11;2010 3e kwartaal;117.0;
1761;Vrouwen;11;2010 4e kwartaal;118.0;
1762;Vrouwen;11;2011 1e kwartaal;;
1763;Vrouwen;12;2001 1e kwartaal;569.0;
1764;Vrouwen;12;2001 2e kwartaal;591.0;
1765;Vrouwen;12;2001 3e kwartaal;597.0;
1766;Vrouwen;12;2001 4e kwartaal;575.0;
1767;Vrouwen;12;2002 1e kwartaal;564.0;
1768;Vrouwen;12;2002 2e kwartaal;577.0;
1769;Vrouwen;12;2002 3e kwartaal;582.0;
1770;Vrouwen;12;2002 4e kwartaal;559.0;
1771;Vrouwen;12;2003 1e kwartaal;543.0;
1772;Vrouwen;12;2003 2e kwartaal;551.0;
1773;Vrouwen;12;2003 3e kwartaal;549.0;
1774;Vrouwen;12;2003 4e kwartaal;535.0;
1775;Vrouwen;12;2004 1e kwartaal;520.0;
1776;Vrouwen;12;2004 2e kwartaal;538.0;
1777;Vrouwen;12;2004 3e kwartaal;550.0;
1778;Vrouwen;12;2004 4e kwartaal;540.0;
1779;Vrouwen;12;2005 1e kwartaal;546.0;
1780;Vrouwen;12;2005 2e kwartaal;562.0;
1781;Vrouwen;12;2005 3e kwartaal;573.0;
1782;Vrouwen;12;2005 4e kwartaal;563.0;
1783;Vrouwen;12;2006 1e kwartaal;570.0;
1784;Vrouwen;12;2006 2e kwartaal;590.0;
1785;Vrouwen;12;2006 3e kwartaal;611.0;
1786;Vrouwen;12;2006 4e kwartaal;614.0;
1787;Vrouwen;12;2007 1e kwartaal;607.0;
1788;Vrouwen;12;2007 2e kwartaal;632.0;
1789;Vrouwen;12;2007 3e kwartaal;652.0;
1790;Vrouwen;12;2007 4e kwartaal;649.0;
1791;Vrouwen;12;2008 1e kwartaal;632.0;
1792;Vrouwen;12;2008 2e kwartaal;650.0;
1793;Vrouwen;12;2008 3e kwartaal;662.0;
1794;Vrouwen;12;2008 4e kwartaal;653.0;
1795;Vrouwen;12;2009 1e kwartaal;625.0;
1796;Vrouwen;12;2009 2e kwartaal;622.0;
1797;Vrouwen;12;2009 3e kwartaal;620.0;
1798;Vrouwen;12;2009 4e kwartaal;611.0;
1799;Vrouwen;12;2010 1e kwartaal;578.0;
1800;Vrouwen;12;2010 2e kwartaal;593.0;
1801;Vrouwen;12;2010 3e kwartaal;603.0;
1802;Vrouwen;12;2010 4e kwartaal;599.0;
1803;Vrouwen;12;2011 1e kwartaal;;
1804;Vrouwen;13;2001 1e kwartaal;179.0;
1805;Vrouwen;13;2001 2e kwartaal;181.0;
1806;Vrouwen;13;2001 3e kwartaal;181.0;
1807;Vrouwen;13;2001 4e kwartaal;183.0;
1808;Vrouwen;13;2002 1e kwartaal;191.0;
1809;Vrouwen;13;2002 2e kwartaal;194.0;
1810;Vrouwen;13;2002 3e kwartaal;194.0;
1811;Vrouwen;13;2002 4e kwartaal;196.0;
1812;Vrouwen;13;2003 1e kwartaal;194.0;
1813;Vrouwen;13;2003 2e kwartaal;195.0;
1814;Vrouwen;13;2003 3e kwartaal;192.0;
1815;Vrouwen;13;2003 4e kwartaal;191.0;
1816;Vrouwen;13;2004 1e kwartaal;191.0;
1817;Vrouwen;13;2004 2e kwartaal;191.0;
1818;Vrouwen;13;2004 3e kwartaal;190.0;
1819;Vrouwen;13;2004 4e kwartaal;189.0;
1820;Vrouwen;13;2005 1e kwartaal;186.0;
1821;Vrouwen;13;2005 2e kwartaal;187.0;
1822;Vrouwen;13;2005 3e kwartaal;186.0;
1823;Vrouwen;13;2005 4e kwartaal;187.0;
1824;Vrouwen;13;2006 1e kwartaal;184.0;
1825;Vrouwen;13;2006 2e kwartaal;184.0;
1826;Vrouwen;13;2006 3e kwartaal;181.0;
1827;Vrouwen;13;2006 4e kwartaal;181.0;
1828;Vrouwen;13;2007 1e kwartaal;184.0;
1829;Vrouwen;13;2007 2e kwartaal;185.0;
1830;Vrouwen;13;2007 3e kwartaal;184.0;
1831;Vrouwen;13;2007 4e kwartaal;184.0;
1832;Vrouwen;13;2008 1e kwartaal;186.0;
1833;Vrouwen;13;2008 2e kwartaal;187.0;
1834;Vrouwen;13;2008 3e kwartaal;185.0;
1835;Vrouwen;13;2008 4e kwartaal;187.0;
1836;Vrouwen;13;2009 1e kwartaal;194.0;
1837;Vrouwen;13;2009 2e kwartaal;195.0;
1838;Vrouwen;13;2009 3e kwartaal;194.0;
1839;Vrouwen;13;2009 4e kwartaal;198.0;
1840;Vrouwen;13;2010 1e kwartaal;202.0;
1841;Vrouwen;13;2010 2e kwartaal;203.0;
