ID;Bedrijfsgroep;Positie;Geslacht;KerkelijkeGezindte;Personen_1
7377;612;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
7378;612;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;2.0
7379;612;Posities A + B;Vrouwen;Nederduitsch Hervormd;1.0
7380;612;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
7381;612;Posities A + B;Vrouwen;Remonstrant;0.0
7382;612;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
7383;612;Posities A + B;Vrouwen;Doopsgezind;0.0
7384;612;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
7385;612;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
7386;612;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
7387;612;Posities A + B;Vrouwen;Roomsch-Katholiek;0.0
7388;612;Posities A + B;Vrouwen;Israëliet;1.0
7389;612;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
7390;612;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
7391;612;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
7392;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;168.0
7393;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;24.0
7394;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7395;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;0.0
7396;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;1.0
7397;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;0.0
7398;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;6.0
7399;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
7400;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;4.0
7401;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;80.0
7402;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;4.0
7403;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;1.0
7404;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;48.0
7405;613;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7406;613;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;167.0
7407;613;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;24.0
7408;613;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
7409;613;Totaal der klasse of groep;Mannen;Remonstrant;0.0
7410;613;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;1.0
7411;613;Totaal der klasse of groep;Mannen;Doopsgezind;0.0
7412;613;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;6.0
7413;613;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;0.0
7414;613;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;4.0
7415;613;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;80.0
7416;613;Totaal der klasse of groep;Mannen;Israëliet;4.0
7417;613;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;1.0
7418;613;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;47.0
7419;613;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
7420;613;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;1.0
7421;613;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;0.0
7422;613;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
7423;613;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
7424;613;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
7425;613;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
7426;613;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;0.0
7427;613;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
7428;613;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;0.0
7429;613;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;0.0
7430;613;Totaal der klasse of groep;Vrouwen;Israëliet;0.0
7431;613;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
7432;613;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;1.0
7433;613;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
7434;613;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;48.0
7435;613;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;8.0
7436;613;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7437;613;Posities A + B;Totaal mannen en vrouwen;Remonstrant;0.0
7438;613;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
7439;613;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;0.0
7440;613;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;3.0
7441;613;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
7442;613;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;0.0
7443;613;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;26.0
7444;613;Posities A + B;Totaal mannen en vrouwen;Israëliet;1.0
7445;613;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;0.0
7446;613;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;10.0
7447;613;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7448;613;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;48.0
7449;613;Posities A + B;Mannen;Nederduitsch Hervormd;8.0
7450;613;Posities A + B;Mannen;Waalsch Hervormd;0.0
7451;613;Posities A + B;Mannen;Remonstrant;0.0
7452;613;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
7453;613;Posities A + B;Mannen;Doopsgezind;0.0
7454;613;Posities A + B;Mannen;Evangelisch Luthersch;3.0
7455;613;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
7456;613;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;0.0
7457;613;Posities A + B;Mannen;Roomsch-Katholiek;26.0
7458;613;Posities A + B;Mannen;Israëliet;1.0
7459;613;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;0.0
7460;613;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;10.0
7461;613;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
7462;613;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;0.0
7463;613;Posities A + B;Vrouwen;Nederduitsch Hervormd;0.0
7464;613;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
7465;613;Posities A + B;Vrouwen;Remonstrant;0.0
7466;613;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
7467;613;Posities A + B;Vrouwen;Doopsgezind;0.0
7468;613;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
7469;613;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
7470;613;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
7471;613;Posities A + B;Vrouwen;Roomsch-Katholiek;0.0
7472;613;Posities A + B;Vrouwen;Israëliet;0.0
7473;613;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
7474;613;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
7475;613;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
7476;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;543.0
7477;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;147.0
7478;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7479;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;6.0
7480;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
7481;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;3.0
7482;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;11.0
7483;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;6.0
7484;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;33.0
7485;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;168.0
7486;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;2.0
7487;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;11.0
7488;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;156.0
7489;614;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7490;614;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;505.0
7491;614;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;139.0
7492;614;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
7493;614;Totaal der klasse of groep;Mannen;Remonstrant;6.0
7494;614;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;0.0
7495;614;Totaal der klasse of groep;Mannen;Doopsgezind;3.0
7496;614;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;9.0
7497;614;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;5.0
7498;614;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;32.0
7499;614;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;156.0
7500;614;Totaal der klasse of groep;Mannen;Israëliet;0.0
7501;614;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;11.0
7502;614;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;144.0
7503;614;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
7504;614;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;38.0
7505;614;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;8.0
7506;614;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
7507;614;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
7508;614;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
7509;614;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
7510;614;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;2.0
7511;614;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;1.0
7512;614;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;1.0
7513;614;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;12.0
7514;614;Totaal der klasse of groep;Vrouwen;Israëliet;2.0
7515;614;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
7516;614;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;12.0
7517;614;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
7518;614;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;89.0
7519;614;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;27.0
7520;614;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7521;614;Posities A + B;Totaal mannen en vrouwen;Remonstrant;1.0
7522;614;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
7523;614;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;0.0
7524;614;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;0.0
7525;614;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;1.0
7526;614;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;8.0
7527;614;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;27.0
7528;614;Posities A + B;Totaal mannen en vrouwen;Israëliet;0.0
7529;614;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;5.0
7530;614;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;20.0
7531;614;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7532;614;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;89.0
7533;614;Posities A + B;Mannen;Nederduitsch Hervormd;27.0
7534;614;Posities A + B;Mannen;Waalsch Hervormd;0.0
7535;614;Posities A + B;Mannen;Remonstrant;1.0
7536;614;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
7537;614;Posities A + B;Mannen;Doopsgezind;0.0
7538;614;Posities A + B;Mannen;Evangelisch Luthersch;0.0
7539;614;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;1.0
7540;614;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;8.0
7541;614;Posities A + B;Mannen;Roomsch-Katholiek;27.0
7542;614;Posities A + B;Mannen;Israëliet;0.0
7543;614;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;5.0
7544;614;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;20.0
7545;614;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
7546;614;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;0.0
7547;614;Posities A + B;Vrouwen;Nederduitsch Hervormd;0.0
7548;614;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
7549;614;Posities A + B;Vrouwen;Remonstrant;0.0
7550;614;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
7551;614;Posities A + B;Vrouwen;Doopsgezind;0.0
7552;614;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
7553;614;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
7554;614;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
7555;614;Posities A + B;Vrouwen;Roomsch-Katholiek;0.0
7556;614;Posities A + B;Vrouwen;Israëliet;0.0
7557;614;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
7558;614;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
7559;614;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
7560;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;2221.0
7561;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;681.0
7562;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7563;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;7.0
7564;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;3.0
7565;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;18.0
7566;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;19.0
7567;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;2.0
7568;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;207.0
7569;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;897.0
7570;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;7.0
7571;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;75.0
7572;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;305.0
7573;615;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7574;615;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;2135.0
7575;615;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;662.0
7576;615;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
7577;615;Totaal der klasse of groep;Mannen;Remonstrant;7.0
7578;615;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;3.0
7579;615;Totaal der klasse of groep;Mannen;Doopsgezind;17.0
7580;615;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;17.0
7581;615;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;2.0
7582;615;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;204.0
7583;615;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;855.0
7584;615;Totaal der klasse of groep;Mannen;Israëliet;7.0
7585;615;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;71.0
7586;615;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;290.0
7587;615;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
7588;615;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;86.0
7589;615;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;19.0
7590;615;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
7591;615;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
7592;615;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
7593;615;Totaal der klasse of groep;Vrouwen;Doopsgezind;1.0
7594;615;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;2.0
7595;615;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
7596;615;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;3.0
7597;615;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;42.0
7598;615;Totaal der klasse of groep;Vrouwen;Israëliet;0.0
7599;615;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;4.0
7600;615;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;15.0
7601;615;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
7602;615;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;316.0
7603;615;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;113.0
7604;615;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7605;615;Posities A + B;Totaal mannen en vrouwen;Remonstrant;4.0
7606;615;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
7607;615;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;2.0
7608;615;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;3.0
7609;615;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;1.0
7610;615;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;32.0
7611;615;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;100.0
7612;615;Posities A + B;Totaal mannen en vrouwen;Israëliet;2.0
7613;615;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;10.0
7614;615;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;49.0
7615;615;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7616;615;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;308.0
7617;615;Posities A + B;Mannen;Nederduitsch Hervormd;111.0
7618;615;Posities A + B;Mannen;Waalsch Hervormd;0.0
7619;615;Posities A + B;Mannen;Remonstrant;4.0
7620;615;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
7621;615;Posities A + B;Mannen;Doopsgezind;2.0
7622;615;Posities A + B;Mannen;Evangelisch Luthersch;2.0
7623;615;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;1.0
7624;615;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;32.0
7625;615;Posities A + B;Mannen;Roomsch-Katholiek;97.0
7626;615;Posities A + B;Mannen;Israëliet;2.0
7627;615;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;9.0
7628;615;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;48.0
7629;615;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
7630;615;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;8.0
7631;615;Posities A + B;Vrouwen;Nederduitsch Hervormd;2.0
7632;615;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
7633;615;Posities A + B;Vrouwen;Remonstrant;0.0
7634;615;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
7635;615;Posities A + B;Vrouwen;Doopsgezind;0.0
7636;615;Posities A + B;Vrouwen;Evangelisch Luthersch;1.0
7637;615;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
7638;615;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
7639;615;Posities A + B;Vrouwen;Roomsch-Katholiek;3.0
7640;615;Posities A + B;Vrouwen;Israëliet;0.0
7641;615;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;1.0
7642;615;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;1.0
7643;615;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
7644;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;3583.0
7645;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;1109.0
7646;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7647;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;3.0
7648;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;27.0
7649;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;9.0
7650;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;14.0
7651;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;4.0
7652;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;184.0
7653;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;1918.0
7654;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;8.0
7655;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;64.0
7656;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;243.0
7657;616;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7658;616;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;3559.0
7659;616;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;1099.0
7660;616;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
7661;616;Totaal der klasse of groep;Mannen;Remonstrant;3.0
7662;616;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;27.0
7663;616;Totaal der klasse of groep;Mannen;Doopsgezind;9.0
7664;616;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;14.0
7665;616;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;4.0
7666;616;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;182.0
7667;616;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;1908.0
7668;616;Totaal der klasse of groep;Mannen;Israëliet;7.0
7669;616;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;63.0
7670;616;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;243.0
7671;616;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
7672;616;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;24.0
7673;616;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;10.0
7674;616;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
7675;616;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
7676;616;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
7677;616;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
7678;616;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;0.0
7679;616;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
7680;616;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;2.0
7681;616;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;10.0
7682;616;Totaal der klasse of groep;Vrouwen;Israëliet;1.0
7683;616;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;1.0
7684;616;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
7685;616;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
7686;616;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;1058.0
7687;616;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;319.0
7688;616;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7689;616;Posities A + B;Totaal mannen en vrouwen;Remonstrant;3.0
7690;616;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;14.0
7691;616;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;6.0
7692;616;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;6.0
7693;616;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;2.0
7694;616;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;87.0
7695;616;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;516.0
7696;616;Posities A + B;Totaal mannen en vrouwen;Israëliet;2.0
7697;616;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;33.0
7698;616;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;70.0
7699;616;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7700;616;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;1041.0
7701;616;Posities A + B;Mannen;Nederduitsch Hervormd;315.0
7702;616;Posities A + B;Mannen;Waalsch Hervormd;0.0
7703;616;Posities A + B;Mannen;Remonstrant;3.0
7704;616;Posities A + B;Mannen;Christelijk Gereformeerd;14.0
7705;616;Posities A + B;Mannen;Doopsgezind;6.0
7706;616;Posities A + B;Mannen;Evangelisch Luthersch;6.0
7707;616;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;2.0
7708;616;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;85.0
7709;616;Posities A + B;Mannen;Roomsch-Katholiek;506.0
7710;616;Posities A + B;Mannen;Israëliet;2.0
7711;616;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;32.0
7712;616;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;70.0
7713;616;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
7714;616;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;17.0
7715;616;Posities A + B;Vrouwen;Nederduitsch Hervormd;4.0
7716;616;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
7717;616;Posities A + B;Vrouwen;Remonstrant;0.0
7718;616;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
7719;616;Posities A + B;Vrouwen;Doopsgezind;0.0
7720;616;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
7721;616;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
