ID;Geslacht;Onderwijssoort;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
8831;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Utrecht;2020/'21;;;
8832;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;;;
8833;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;;;
8834;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;;;
8835;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;;;
8836;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;;;
8837;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;;;
8838;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;;;
8839;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;;;
8840;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;;;
8841;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;;;
8842;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;;;
8843;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;;;
8844;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;;;
8845;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;;;
8846;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;;;
8847;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;;;
8848;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2005/'06;;;
8849;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2006/'07;;;
8850;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2007/'08;;;
8851;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2008/'09;;;
8852;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2009/'10;;;
8853;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2010/'11;;;
8854;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2011/'12;;;
8855;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2012/'13;;;
8856;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2013/'14;;;
8857;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2014/'15;;;
8858;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2015/'16;;;
8859;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2016/'17;;;
8860;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2017/'18;;;
8861;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2018/'19;;;
8862;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2019/'20;;;
8863;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2020/'21;;;
8864;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2005/'06;;;
8865;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2006/'07;;;
8866;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2007/'08;;;
8867;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2008/'09;;;
8868;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2009/'10;;;
8869;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2010/'11;;;
8870;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2011/'12;;;
8871;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2012/'13;;;
8872;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2013/'14;;;
8873;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2014/'15;;;
8874;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2015/'16;;;
8875;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2016/'17;;;
8876;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2017/'18;;;
8877;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2018/'19;;;
8878;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2019/'20;;;
8879;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;"Gemeenten; niet in te delen";2020/'21;;;
8880;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2005/'06;;;
8881;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2006/'07;;;
8882;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2007/'08;;;
8883;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2008/'09;;;
8884;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2009/'10;;;
8885;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2010/'11;;;
8886;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2011/'12;;;
8887;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2012/'13;;;
8888;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2013/'14;;;
8889;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2014/'15;;;
8890;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2015/'16;;;
8891;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2016/'17;;;
8892;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2017/'18;;;
8893;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2018/'19;;;
8894;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2019/'20;;;
8895;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Noord-Nederland (LD);2020/'21;;;
8896;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2005/'06;;;
8897;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2006/'07;;;
8898;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2007/'08;;;
8899;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2008/'09;;;
8900;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2009/'10;;;
8901;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2010/'11;;;
8902;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2011/'12;;;
8903;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2012/'13;;;
8904;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2013/'14;;;
8905;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2014/'15;;;
8906;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2015/'16;;;
8907;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2016/'17;;;
8908;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2017/'18;;;
8909;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2018/'19;;;
8910;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2019/'20;;;
8911;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Oost-Nederland (LD);2020/'21;;;
8912;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2005/'06;;;
8913;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2006/'07;;;
8914;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2007/'08;;;
8915;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2008/'09;;;
8916;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2009/'10;;;
8917;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2010/'11;;;
8918;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2011/'12;;;
8919;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2012/'13;;;
8920;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2013/'14;;;
8921;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2014/'15;;;
8922;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2015/'16;;;
8923;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2016/'17;;;
8924;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2017/'18;;;
8925;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2018/'19;;;
8926;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2019/'20;;;
8927;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;West-Nederland (LD);2020/'21;;;
8928;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2005/'06;;;
8929;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2006/'07;;;
8930;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2007/'08;;;
8931;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2008/'09;;;
8932;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2009/'10;;;
8933;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2010/'11;;;
8934;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2011/'12;;;
8935;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2012/'13;;;
8936;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2013/'14;;;
8937;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2014/'15;;;
8938;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2015/'16;;;
8939;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2016/'17;;;
8940;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2017/'18;;;
8941;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2018/'19;;;
8942;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2019/'20;;;
8943;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Zuid-Nederland (LD);2020/'21;;;
8944;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2005/'06;;;
8945;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2006/'07;;;
8946;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2007/'08;;;
8947;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2008/'09;;;
8948;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2009/'10;;;
8949;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2010/'11;;;
8950;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2011/'12;;;
8951;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2012/'13;;;
8952;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2013/'14;;;
8953;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2014/'15;;;
8954;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2015/'16;;;
8955;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2016/'17;;;
8956;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2017/'18;;;
8957;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2018/'19;;;
8958;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2019/'20;;;
8959;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Nederlandse achtergrond;Schoolregio;Niet in te delen (LD);2020/'21;;;
8960;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2005/'06;340.0;252.0;74.0
8961;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2006/'07;377.0;290.0;77.0
8962;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2007/'08;421.0;319.0;76.0
8963;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2008/'09;456.0;319.0;70.0
8964;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2009/'10;405.0;265.0;65.0
8965;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2010/'11;434.0;296.0;68.0
8966;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2011/'12;445.0;270.0;61.0
8967;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2012/'13;383.0;283.0;74.0
8968;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2013/'14;435.0;281.0;65.0
8969;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2014/'15;461.0;344.0;75.0
8970;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2015/'16;435.0;318.0;73.0
8971;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2016/'17;458.0;327.0;71.0
8972;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2017/'18;450.0;325.0;72.0
8973;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2018/'19;455.0;340.0;75.0
8974;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2019/'20;482.0;474.0;98.0
8975;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Nederland;2020/'21;458.0;359.0;78.0
8976;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2005/'06;129.0;92.0;71.0
8977;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2006/'07;140.0;106.0;76.0
8978;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2007/'08;160.0;122.0;76.0
8979;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2008/'09;185.0;124.0;67.0
8980;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2009/'10;164.0;104.0;63.0
8981;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2010/'11;144.0;100.0;69.0
8982;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2011/'12;179.0;105.0;59.0
8983;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2012/'13;136.0;108.0;79.0
8984;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2013/'14;168.0;111.0;66.0
8985;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2014/'15;164.0;128.0;78.0
8986;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2015/'16;151.0;115.0;76.0
8987;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2016/'17;156.0;116.0;74.0
8988;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2017/'18;159.0;124.0;78.0
8989;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2018/'19;171.0;128.0;75.0
8990;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2019/'20;199.0;197.0;99.0
8991;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Vier grootste gemeenten (G4);2020/'21;149.0;105.0;70.0
8992;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2005/'06;41.0;31.0;76.0
8993;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2006/'07;44.0;35.0;80.0
8994;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2007/'08;47.0;40.0;85.0
8995;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2008/'09;55.0;44.0;80.0
8996;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2009/'10;50.0;35.0;70.0
8997;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2010/'11;55.0;39.0;71.0
8998;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2011/'12;67.0;37.0;55.0
8999;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2012/'13;45.0;37.0;82.0
9000;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2013/'14;64.0;38.0;59.0
9001;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2014/'15;63.0;50.0;79.0
9002;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2015/'16;52.0;45.0;87.0
9003;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2016/'17;60.0;46.0;77.0
9004;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2017/'18;60.0;46.0;77.0
9005;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2018/'19;49.0;36.0;73.0
9006;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2019/'20;66.0;66.0;100.0
9007;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Amsterdam;2020/'21;54.0;32.0;59.0
9008;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2005/'06;26.0;20.0;77.0
9009;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2006/'07;29.0;19.0;66.0
9010;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2007/'08;31.0;23.0;74.0
9011;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2008/'09;37.0;25.0;68.0
9012;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2009/'10;28.0;19.0;68.0
9013;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2010/'11;29.0;18.0;62.0
