ID;Geslacht;Leeftijd;Onderwijssoort;BedrijfstakkenBranchesSBI2008;StartkwalificatieOpPeilmoment;Peilmoment;Perioden;Schoolverlaters_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3
7126;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2008/'09;1670.0;40.0;1630.0
7127;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2009/'10;1450.0;20.0;1430.0
7128;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2010/'11;1450.0;10.0;1440.0
7129;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2011/'12;1870.0;20.0;1860.0
7130;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2012/'13;;;
7131;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2013/'14;;;
7132;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2014/'15;;;
7133;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2015/'16;;;
7134;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2016/'17;;;
7135;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2017/'18;;;
7136;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2018/'19;;;
7137;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2019/'20;;;
7138;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2020/'21;;;
7139;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Met startkwalificatie;10 jaar na verlaten onderwijs;2021/'22;;;
7140;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2007/'08;850.0;850.0;
7141;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2008/'09;780.0;780.0;
7142;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2009/'10;330.0;330.0;
7143;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2010/'11;130.0;130.0;
7144;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2011/'12;190.0;190.0;
7145;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2012/'13;170.0;170.0;
7146;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2013/'14;60.0;60.0;
7147;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2014/'15;50.0;50.0;
7148;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2015/'16;60.0;60.0;
7149;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2016/'17;70.0;70.0;
7150;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2017/'18;100.0;100.0;
7151;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2018/'19;150.0;150.0;
7152;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2019/'20;110.0;110.0;
7153;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2020/'21;100.0;100.0;
7154;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;Direct na verlaten onderwijs;2021/'22;120.0;120.0;
7155;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2007/'08;1310.0;1310.0;
7156;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2008/'09;1020.0;1020.0;
7157;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2009/'10;290.0;290.0;
7158;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2010/'11;190.0;190.0;
7159;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2011/'12;290.0;290.0;
7160;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2012/'13;170.0;170.0;
7161;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2013/'14;60.0;60.0;
7162;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2014/'15;80.0;80.0;
7163;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2015/'16;100.0;100.0;
7164;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2016/'17;130.0;130.0;
7165;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2017/'18;190.0;190.0;
7166;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2018/'19;200.0;200.0;
7167;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2019/'20;180.0;180.0;
7168;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2020/'21;170.0;170.0;
7169;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;1 jaar na verlaten onderwijs;2021/'22;;;
7170;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2007/'08;1240.0;1240.0;
7171;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2008/'09;860.0;860.0;
7172;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2009/'10;310.0;310.0;
7173;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2010/'11;220.0;220.0;
7174;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2011/'12;290.0;290.0;
7175;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2012/'13;180.0;180.0;
7176;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2013/'14;80.0;80.0;
7177;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2014/'15;90.0;90.0;
7178;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2015/'16;120.0;120.0;
7179;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2016/'17;160.0;160.0;
7180;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2017/'18;230.0;230.0;
7181;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2018/'19;240.0;240.0;
7182;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2019/'20;200.0;200.0;
7183;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2020/'21;;;
7184;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2021/'22;;;
7185;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2007/'08;1020.0;1020.0;
7186;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2008/'09;760.0;760.0;
7187;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2009/'10;310.0;310.0;
7188;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2010/'11;220.0;220.0;
7189;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2011/'12;260.0;260.0;
7190;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2012/'13;180.0;180.0;
7191;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2013/'14;90.0;90.0;
7192;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2014/'15;110.0;110.0;
7193;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2015/'16;140.0;140.0;
7194;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2016/'17;170.0;170.0;
7195;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2017/'18;240.0;240.0;
7196;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2018/'19;260.0;260.0;
7197;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2019/'20;;;
7198;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2020/'21;;;
7199;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2021/'22;;;
7200;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2007/'08;900.0;900.0;
7201;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2008/'09;690.0;690.0;
7202;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2009/'10;280.0;280.0;
7203;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2010/'11;210.0;210.0;
7204;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2011/'12;260.0;260.0;
7205;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2012/'13;180.0;180.0;
7206;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2013/'14;100.0;100.0;
7207;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2014/'15;150.0;150.0;
7208;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2015/'16;170.0;170.0;
7209;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2016/'17;200.0;200.0;
7210;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2017/'18;270.0;270.0;
7211;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2018/'19;;;
7212;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2019/'20;;;
7213;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2020/'21;;;
7214;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2021/'22;;;
7215;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2007/'08;830.0;830.0;
7216;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2008/'09;630.0;630.0;
7217;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2009/'10;270.0;270.0;
7218;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2010/'11;210.0;210.0;
7219;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2011/'12;260.0;260.0;
7220;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2012/'13;210.0;210.0;
7221;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2013/'14;130.0;130.0;
7222;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2014/'15;180.0;180.0;
7223;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2015/'16;180.0;180.0;
7224;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2016/'17;230.0;230.0;
7225;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2017/'18;;;
7226;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2018/'19;;;
7227;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2019/'20;;;
7228;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2020/'21;;;
7229;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2021/'22;;;
7230;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2007/'08;620.0;620.0;
7231;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2008/'09;460.0;460.0;
7232;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2009/'10;300.0;300.0;
7233;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2010/'11;300.0;300.0;
7234;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2011/'12;350.0;350.0;
7235;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2012/'13;;;
7236;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2013/'14;;;
7237;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2014/'15;;;
7238;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2015/'16;;;
7239;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2016/'17;;;
7240;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2017/'18;;;
7241;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2018/'19;;;
7242;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2019/'20;;;
7243;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2020/'21;;;
7244;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;O Openbaar bestuur en overheidsdiensten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2021/'22;;;
7245;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2007/'08;730.0;160.0;570.0
7246;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2008/'09;640.0;140.0;500.0
7247;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2009/'10;570.0;100.0;470.0
7248;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2010/'11;580.0;110.0;470.0
7249;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2011/'12;610.0;80.0;520.0
7250;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2012/'13;510.0;50.0;460.0
7251;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2013/'14;490.0;80.0;420.0
7252;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2014/'15;600.0;50.0;550.0
7253;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2015/'16;650.0;70.0;580.0
7254;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2016/'17;740.0;80.0;670.0
7255;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2017/'18;930.0;80.0;850.0
7256;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2018/'19;1000.0;80.0;920.0
7257;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2019/'20;900.0;90.0;820.0
7258;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2020/'21;1480.0;110.0;1370.0
7259;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;Direct na verlaten onderwijs;2021/'22;1450.0;140.0;1320.0
7260;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2007/'08;630.0;110.0;520.0
7261;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2008/'09;500.0;90.0;410.0
7262;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2009/'10;430.0;80.0;350.0
7263;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2010/'11;410.0;60.0;350.0
7264;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2011/'12;450.0;70.0;390.0
7265;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;P Onderwijs;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2012/'13;470.0;40.0;420.0
