ID;Geslacht;Arbeidsduur;Persoonskenmerken;PositieInDeWerkkring;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
8071;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer vast, geen vaste uren;2012;51.0;50.0;4.8;5.9;24.0;1.0
8072;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer vast, geen vaste uren;2013;56.0;54.0;5.4;6.4;25.0;2.0
8073;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer vast, geen vaste uren;2014;52.0;49.0;5.4;6.3;25.8;3.0
8074;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer vast, geen vaste uren;2015;58.0;57.0;5.5;6.4;25.1;2.0
8075;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer vast, geen vaste uren;2016;57.0;54.0;6.0;6.6;25.8;3.0
8076;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer vast, geen vaste uren;2017;60.0;55.0;6.4;7.0;25.9;5.0
8077;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer vast, geen vaste uren;2018;65.0;60.0;6.5;6.6;26.8;5.0
8078;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer vast, geen vaste uren;2019;67.0;62.0;7.2;7.2;29.6;5.0
8079;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer vast, geen vaste uren;2020;55.0;51.0;7.7;7.6;31.4;5.0
8080;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer tijdelijk, geen vaste uren;2011;89.0;86.0;4.0;5.0;24.2;3.0
8081;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer tijdelijk, geen vaste uren;2012;104.0;101.0;4.4;5.2;24.2;4.0
8082;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer tijdelijk, geen vaste uren;2013;106.0;100.0;4.6;5.5;24.8;6.0
8083;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer tijdelijk, geen vaste uren;2014;113.0;107.0;4.8;5.7;26.6;6.0
8084;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer tijdelijk, geen vaste uren;2015;118.0;114.0;4.6;5.6;26.1;4.0
8085;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer tijdelijk, geen vaste uren;2016;133.0;125.0;5.0;5.6;27.4;8.0
8086;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer tijdelijk, geen vaste uren;2017;147.0;132.0;4.9;5.4;28.5;15.0
8087;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer tijdelijk, geen vaste uren;2018;150.0;136.0;5.4;5.7;28.9;14.0
8088;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer tijdelijk, geen vaste uren;2019;140.0;127.0;5.7;5.9;31.2;13.0
8089;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Werknemer tijdelijk, geen vaste uren;2020;126.0;113.0;5.8;5.9;36.2;12.0
8090;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige;2011;36.0;34.0;4.9;6.1;23.1;2.0
8091;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige;2012;32.0;32.0;4.9;5.9;26.8;1.0
8092;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige;2013;46.0;44.0;4.7;6.1;24.9;2.0
8093;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige;2014;43.0;40.0;4.6;5.8;27.2;3.0
8094;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige;2015;52.0;50.0;4.6;5.8;26.1;2.0
8095;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige;2016;51.0;48.0;5.7;6.5;29.5;3.0
8096;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige;2017;43.0;37.0;5.1;6.0;27.3;6.0
8097;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige;2018;43.0;39.0;6.0;6.6;27.7;4.0
8098;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige;2019;48.0;44.0;7.0;7.5;31.0;4.0
8099;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige;2020;48.0;43.0;7.6;8.2;33.6;5.0
8100;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer;2011;15.0;15.0;;;;1.0
8101;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer;2012;14.0;13.0;;;;0.0
8102;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer;2013;19.0;18.0;6.9;8.9;20.7;1.0
8103;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer;2014;18.0;17.0;6.6;8.1;23.6;1.0
8104;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer;2015;19.0;18.0;7.1;8.3;23.8;1.0
8105;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer;2016;19.0;18.0;8.7;9.8;26.3;1.0
8106;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer;2017;18.0;16.0;7.9;9.1;20.4;2.0
8107;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer;2018;21.0;19.0;8.1;9.0;23.1;2.0
8108;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer;2019;22.0;20.0;9.5;9.7;28.9;2.0
8109;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer;2020;23.0;21.0;8.9;10.2;30.3;2.0
8110;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer zonder personeel;2011;15.0;14.0;;;;1.0
8111;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer zonder personeel;2012;13.0;13.0;;;;0.0
8112;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer zonder personeel;2013;18.0;17.0;6.6;8.6;20.5;1.0
8113;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer zonder personeel;2014;17.0;16.0;6.6;8.1;23.9;1.0
8114;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer zonder personeel;2015;19.0;18.0;7.1;8.3;23.7;1.0
8115;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer zonder personeel;2016;18.0;17.0;7.9;8.9;26.6;1.0
8116;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer zonder personeel;2017;17.0;15.0;7.5;8.8;21.1;2.0
8117;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer zonder personeel;2018;20.0;19.0;7.8;8.8;22.5;2.0
8118;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer zonder personeel;2019;21.0;19.0;9.3;9.6;28.9;1.0
8119;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Ondernemer zonder personeel;2020;22.0;20.0;8.3;9.5;29.8;2.0
8120;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-eigen arbeid;2011;;;;;;
8121;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-eigen arbeid;2012;26.0;26.0;5.3;6.3;27.0;1.0
8122;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-eigen arbeid;2013;39.0;37.0;4.6;5.9;25.3;2.0
8123;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-eigen arbeid;2014;35.0;33.0;4.9;5.9;26.6;2.0
8124;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-eigen arbeid;2015;44.0;42.0;4.7;5.8;26.4;2.0
8125;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-eigen arbeid;2016;42.0;39.0;5.6;6.3;30.7;3.0
8126;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-eigen arbeid;2017;36.0;32.0;5.1;5.9;27.9;5.0
8127;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-eigen arbeid;2018;38.0;34.0;5.9;6.4;27.0;4.0
8128;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-eigen arbeid;2019;41.0;38.0;6.9;7.2;30.9;4.0
8129;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-eigen arbeid;2020;39.0;35.0;7.4;8.0;32.9;4.0
8130;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-producten;2011;;;;;;
8131;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-producten;2012;2.0;2.0;;;;0.0
8132;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-producten;2013;3.0;3.0;;;;0.0
8133;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-producten;2014;3.0;3.0;;;;0.0
8134;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-producten;2015;3.0;3.0;;;;0.0
8135;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-producten;2016;3.0;3.0;;;;0.0
8136;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-producten;2017;3.0;3.0;;;;0.0
8137;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-producten;2018;3.0;3.0;;;;0.0
8138;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-producten;2019;4.0;3.0;;;;0.0
8139;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zzp-producten;2020;6.0;5.0;;;;0.0
8140;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Meewerkend gezinslid;2011;3.0;3.0;;;;0.0
8141;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Meewerkend gezinslid;2012;3.0;3.0;;;;0.0
8142;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Meewerkend gezinslid;2013;3.0;3.0;;;;0.0
8143;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Meewerkend gezinslid;2014;4.0;4.0;;;;0.0
8144;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Meewerkend gezinslid;2015;5.0;5.0;;;;0.0
8145;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Meewerkend gezinslid;2016;5.0;5.0;;;;0.0
8146;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Meewerkend gezinslid;2017;3.0;2.0;;;;0.0
8147;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Meewerkend gezinslid;2018;2.0;2.0;;;;0.0
8148;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Meewerkend gezinslid;2019;3.0;2.0;;;;0.0
8149;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Meewerkend gezinslid;2020;2.0;2.0;;;;0.0
8150;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Overige zelfstandige;2011;17.0;17.0;4.3;5.3;24.9;1.0
8151;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Overige zelfstandige;2012;16.0;15.0;4.0;4.8;29.7;0.0
8152;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Overige zelfstandige;2013;24.0;23.0;3.0;3.9;28.2;1.0
8153;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Overige zelfstandige;2014;21.0;19.0;3.1;4.0;28.2;2.0
8154;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Overige zelfstandige;2015;28.0;27.0;3.1;4.3;27.8;1.0
8155;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Overige zelfstandige;2016;27.0;25.0;3.9;4.5;32.0;2.0
8156;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Overige zelfstandige;2017;22.0;19.0;3.2;3.7;32.1;3.0
8157;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Overige zelfstandige;2018;20.0;18.0;4.2;4.4;31.6;2.0
8158;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Overige zelfstandige;2019;24.0;22.0;4.9;5.4;32.5;2.0
8159;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Overige zelfstandige;2020;23.0;20.0;6.4;6.5;36.2;3.0
8160;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige met personeel;2011;1.0;0.0;;;;0.0
8161;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige met personeel;2012;1.0;1.0;;;;0.0
8162;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige met personeel;2013;1.0;1.0;;;;0.0
8163;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige met personeel;2014;1.0;1.0;;;;0.0
8164;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige met personeel;2015;0.0;0.0;;;;0.0
8165;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige met personeel;2016;1.0;1.0;;;;0.0
8166;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige met personeel;2017;1.0;0.0;;;;0.0
8167;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige met personeel;2018;1.0;0.0;;;;0.0
8168;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige met personeel;2019;1.0;1.0;;;;0.0
8169;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige met personeel;2020;1.0;1.0;;;;0.0
8170;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige zonder personeel (zzp);2011;32.0;31.0;5.2;6.5;22.8;1.0
8171;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige zonder personeel (zzp);2012;29.0;28.0;5.1;6.2;26.5;1.0
8172;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige zonder personeel (zzp);2013;42.0;40.0;4.6;6.0;24.8;2.0
8173;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige zonder personeel (zzp);2014;38.0;36.0;4.7;5.9;26.3;2.0
8174;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige zonder personeel (zzp);2015;47.0;44.0;4.7;5.9;26.2;2.0
8175;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige zonder personeel (zzp);2016;45.0;42.0;5.5;6.3;29.9;3.0
8176;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige zonder personeel (zzp);2017;39.0;34.0;5.1;5.9;27.2;5.0
8177;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige zonder personeel (zzp);2018;41.0;37.0;6.0;6.6;27.0;4.0
8178;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige zonder personeel (zzp);2019;45.0;41.0;7.0;7.4;30.8;4.0
8179;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Zelfstandige zonder personeel (zzp);2020;45.0;40.0;7.4;8.0;33.0;5.0
8180;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Positie in de werkkring onbekend;2011;0.0;0.0;;;;0.0
8181;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Positie in de werkkring onbekend;2012;0.0;0.0;;;;0.0
8182;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Positie in de werkkring onbekend;2013;0.0;0.0;;;;0.0
8183;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Positie in de werkkring onbekend;2014;0.0;0.0;;;;0.0
8184;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Positie in de werkkring onbekend;2015;0.0;0.0;;;;0.0
8185;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Positie in de werkkring onbekend;2016;0.0;0.0;;;;0.0
8186;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Positie in de werkkring onbekend;2017;0.0;0.0;;;;0.0
8187;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Positie in de werkkring onbekend;2018;0.0;0.0;;;;0.0
8188;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Positie in de werkkring onbekend;2019;0.0;0.0;;;;0.0
8189;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 15 tot 25 jaar;Positie in de werkkring onbekend;2020;0.0;0.0;;;;0.0
8190;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Totaal;2011;1450.0;1428.0;27.4;24.2;25.8;21.0
8191;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Totaal;2012;1463.0;1436.0;27.7;24.3;25.7;27.0
8192;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Totaal;2013;1461.0;1418.0;28.0;24.6;25.8;44.0
8193;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Totaal;2014;1425.0;1369.0;28.6;25.0;27.1;56.0
8194;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Totaal;2015;1408.0;1366.0;28.9;25.6;27.4;42.0
8195;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Totaal;2016;1398.0;1338.0;30.0;26.4;28.9;60.0
8196;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Totaal;2017;1401.0;1312.0;31.4;27.5;30.0;89.0
8197;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Totaal;2018;1444.0;1371.0;31.9;27.7;30.3;74.0
8198;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Totaal;2019;1472.0;1392.0;33.4;28.9;32.7;79.0
8199;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Totaal;2020;1514.0;1409.0;35.8;31.0;33.1;105.0
8200;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer;2011;1309.0;1291.0;28.0;24.3;25.6;18.0
8201;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer;2012;1314.0;1291.0;28.4;24.6;25.5;23.0
8202;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer;2013;1297.0;1261.0;29.1;25.1;25.7;35.0
8203;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer;2014;1268.0;1220.0;29.7;25.5;26.9;48.0
8204;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer;2015;1249.0;1214.0;29.7;25.9;27.2;35.0
8205;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer;2016;1244.0;1193.0;30.7;26.5;28.7;51.0
8206;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer;2017;1235.0;1160.0;31.8;27.3;29.7;75.0
8207;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer;2018;1284.0;1219.0;32.9;28.0;30.1;64.0
8208;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer;2019;1313.0;1245.0;34.3;29.1;32.6;68.0
8209;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer;2020;1320.0;1234.0;36.9;31.2;33.0;85.0
8210;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met vaste arbeidsrelatie;2011;1054.0;1041.0;30.5;25.9;26.4;13.0
8211;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met vaste arbeidsrelatie;2012;1037.0;1023.0;31.1;26.3;26.5;14.0
8212;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met vaste arbeidsrelatie;2013;996.0;973.0;32.2;27.1;26.9;23.0
8213;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met vaste arbeidsrelatie;2014;947.0;915.0;33.1;27.6;28.1;32.0
8214;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met vaste arbeidsrelatie;2015;915.0;890.0;33.5;28.3;28.6;25.0
8215;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met vaste arbeidsrelatie;2016;916.0;881.0;34.2;28.9;30.1;35.0
8216;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met vaste arbeidsrelatie;2017;897.0;845.0;35.5;29.7;31.0;52.0
8217;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met vaste arbeidsrelatie;2018;933.0;888.0;36.5;30.5;31.5;45.0
8218;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met vaste arbeidsrelatie;2019;965.0;918.0;38.1;31.7;34.4;47.0
8219;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met vaste arbeidsrelatie;2020;1016.0;953.0;40.1;33.4;34.1;63.0
8220;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met flexibele arbeidsrelatie;2011;255.0;249.0;17.8;17.6;21.9;5.0
8221;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met flexibele arbeidsrelatie;2012;277.0;269.0;18.4;18.1;21.9;8.0
8222;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met flexibele arbeidsrelatie;2013;301.0;289.0;18.5;18.3;21.5;12.0
8223;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met flexibele arbeidsrelatie;2014;321.0;305.0;19.4;19.1;23.1;16.0
8224;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met flexibele arbeidsrelatie;2015;334.0;323.0;19.4;19.2;23.4;10.0
8225;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met flexibele arbeidsrelatie;2016;328.0;312.0;20.8;20.0;24.9;16.0
8226;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met flexibele arbeidsrelatie;2017;339.0;315.0;21.9;20.8;26.1;23.0
8227;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met flexibele arbeidsrelatie;2018;351.0;331.0;23.1;21.4;26.5;20.0
8228;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met flexibele arbeidsrelatie;2019;348.0;327.0;23.5;21.9;27.5;21.0
8229;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer met flexibele arbeidsrelatie;2020;303.0;281.0;26.1;23.6;29.0;22.0
8230;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, uitzicht op vast;2011;57.0;56.0;23.7;22.0;24.0;1.0
8231;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, uitzicht op vast;2012;58.0;57.0;24.9;23.0;23.7;1.0
8232;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, uitzicht op vast;2013;52.0;50.0;26.1;23.6;24.8;1.0
8233;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, uitzicht op vast;2014;50.0;48.0;28.0;25.2;26.3;2.0
8234;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, uitzicht op vast;2015;59.0;58.0;27.1;24.8;26.8;1.0
8235;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, uitzicht op vast;2016;69.0;66.0;29.2;25.9;28.3;3.0
8236;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, uitzicht op vast;2017;78.0;74.0;30.0;26.8;29.3;4.0
8237;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, uitzicht op vast;2018;99.0;95.0;30.0;26.4;29.1;4.0
8238;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, uitzicht op vast;2019;103.0;99.0;30.8;27.2;29.9;4.0
8239;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, uitzicht op vast;2020;94.0;88.0;33.8;29.0;31.7;6.0
8240;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk >= 1 jaar;2011;30.0;29.0;23.9;22.2;23.9;1.0
