ID;Geslacht;Leeftijden;TypeZorg;Stedelijkheid;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
4379;Vrouwen;18 tot 65 jaar;5;Zeer sterk stedelijk;2008;400;0.04;53;132;0.05
4380;Vrouwen;18 tot 65 jaar;5;Zeer sterk stedelijk;2009;295;0.03;42;143;0.04
4381;Vrouwen;18 tot 65 jaar;5;Zeer sterk stedelijk;2010;280;0.03;43;152;0.04
4382;Vrouwen;18 tot 65 jaar;5;Sterk stedelijk;2004;640;0.05;71;111;0.06
4383;Vrouwen;18 tot 65 jaar;5;Sterk stedelijk;2005;830;0.07;100;121;0.08
4384;Vrouwen;18 tot 65 jaar;5;Sterk stedelijk;2006;935;0.08;119;127;0.1
4385;Vrouwen;18 tot 65 jaar;5;Sterk stedelijk;2007;785;0.05;110;139;0.07
4386;Vrouwen;18 tot 65 jaar;5;Sterk stedelijk;2008;635;0.04;88;139;0.06
4387;Vrouwen;18 tot 65 jaar;5;Sterk stedelijk;2009;525;0.04;78;147;0.05
4388;Vrouwen;18 tot 65 jaar;5;Sterk stedelijk;2010;460;0.03;73;158;0.05
4389;Vrouwen;18 tot 65 jaar;5;Matig stedelijk;2004;505;0.05;56;111;0.06
4390;Vrouwen;18 tot 65 jaar;5;Matig stedelijk;2005;620;0.06;74;119;0.07
4391;Vrouwen;18 tot 65 jaar;5;Matig stedelijk;2006;590;0.06;81;136;0.08
4392;Vrouwen;18 tot 65 jaar;5;Matig stedelijk;2007;450;0.04;62;138;0.06
4393;Vrouwen;18 tot 65 jaar;5;Matig stedelijk;2008;310;0.03;48;154;0.05
4394;Vrouwen;18 tot 65 jaar;5;Matig stedelijk;2009;305;0.03;48;155;0.05
4395;Vrouwen;18 tot 65 jaar;5;Matig stedelijk;2010;245;0.02;41;166;0.04
4396;Vrouwen;18 tot 65 jaar;5;Weinig stedelijk;2004;480;0.05;56;117;0.06
4397;Vrouwen;18 tot 65 jaar;5;Weinig stedelijk;2005;600;0.06;75;125;0.08
4398;Vrouwen;18 tot 65 jaar;5;Weinig stedelijk;2006;515;0.05;65;126;0.07
4399;Vrouwen;18 tot 65 jaar;5;Weinig stedelijk;2007;460;0.04;64;139;0.06
4400;Vrouwen;18 tot 65 jaar;5;Weinig stedelijk;2008;380;0.03;60;159;0.06
4401;Vrouwen;18 tot 65 jaar;5;Weinig stedelijk;2009;320;0.03;53;166;0.05
4402;Vrouwen;18 tot 65 jaar;5;Weinig stedelijk;2010;310;0.03;50;161;0.05
4403;Vrouwen;18 tot 65 jaar;5;Niet stedelijk;2004;400;0.04;50;124;0.05
4404;Vrouwen;18 tot 65 jaar;5;Niet stedelijk;2005;455;0.05;59;130;0.06
4405;Vrouwen;18 tot 65 jaar;5;Niet stedelijk;2006;415;0.05;50;120;0.05
4406;Vrouwen;18 tot 65 jaar;5;Niet stedelijk;2007;245;0.04;33;135;0.05
4407;Vrouwen;18 tot 65 jaar;5;Niet stedelijk;2008;210;0.04;29;135;0.05
4408;Vrouwen;18 tot 65 jaar;5;Niet stedelijk;2009;170;0.03;23;134;0.04
4409;Vrouwen;18 tot 65 jaar;5;Niet stedelijk;2010;135;0.02;18;133;0.03
4410;Vrouwen;18 tot 65 jaar;6;Totaal stedelijkheid;2004;5700;0.11;716;126;0.14
4411;Vrouwen;18 tot 65 jaar;6;Totaal stedelijkheid;2005;5740;0.11;508;89;0.1
4412;Vrouwen;18 tot 65 jaar;6;Totaal stedelijkheid;2006;5715;0.11;505;88;0.1
4413;Vrouwen;18 tot 65 jaar;6;Totaal stedelijkheid;2007;6890;0.13;670;97;0.13
4414;Vrouwen;18 tot 65 jaar;6;Totaal stedelijkheid;2008;6990;0.14;688;98;0.13
4415;Vrouwen;18 tot 65 jaar;6;Totaal stedelijkheid;2009;6370;0.12;665;104;0.13
4416;Vrouwen;18 tot 65 jaar;6;Totaal stedelijkheid;2010;6215;0.12;660;106;0.13
4417;Vrouwen;18 tot 65 jaar;6;Zeer sterk stedelijk;2004;1025;0.1;114;112;0.11
4418;Vrouwen;18 tot 65 jaar;6;Zeer sterk stedelijk;2005;1050;0.1;95;90;0.09
4419;Vrouwen;18 tot 65 jaar;6;Zeer sterk stedelijk;2006;1025;0.1;91;89;0.09
4420;Vrouwen;18 tot 65 jaar;6;Zeer sterk stedelijk;2007;1160;0.12;114;98;0.12
4421;Vrouwen;18 tot 65 jaar;6;Zeer sterk stedelijk;2008;1050;0.11;116;110;0.12
4422;Vrouwen;18 tot 65 jaar;6;Zeer sterk stedelijk;2009;910;0.09;104;114;0.1
4423;Vrouwen;18 tot 65 jaar;6;Zeer sterk stedelijk;2010;870;0.08;108;125;0.1
4424;Vrouwen;18 tot 65 jaar;6;Sterk stedelijk;2004;1480;0.13;176;119;0.15
4425;Vrouwen;18 tot 65 jaar;6;Sterk stedelijk;2005;1300;0.11;118;91;0.1
4426;Vrouwen;18 tot 65 jaar;6;Sterk stedelijk;2006;1290;0.11;124;96;0.1
4427;Vrouwen;18 tot 65 jaar;6;Sterk stedelijk;2007;1965;0.13;184;93;0.12
4428;Vrouwen;18 tot 65 jaar;6;Sterk stedelijk;2008;2145;0.14;195;91;0.13
4429;Vrouwen;18 tot 65 jaar;6;Sterk stedelijk;2009;1895;0.13;188;99;0.13
4430;Vrouwen;18 tot 65 jaar;6;Sterk stedelijk;2010;1790;0.12;182;102;0.12
4431;Vrouwen;18 tot 65 jaar;6;Matig stedelijk;2004;1075;0.11;141;131;0.14
4432;Vrouwen;18 tot 65 jaar;6;Matig stedelijk;2005;1125;0.11;112;99;0.11
4433;Vrouwen;18 tot 65 jaar;6;Matig stedelijk;2006;1165;0.12;96;82;0.1
4434;Vrouwen;18 tot 65 jaar;6;Matig stedelijk;2007;1330;0.13;121;91;0.12
4435;Vrouwen;18 tot 65 jaar;6;Matig stedelijk;2008;1305;0.13;130;99;0.13
4436;Vrouwen;18 tot 65 jaar;6;Matig stedelijk;2009;1250;0.13;125;100;0.13
4437;Vrouwen;18 tot 65 jaar;6;Matig stedelijk;2010;1275;0.13;129;101;0.13
4438;Vrouwen;18 tot 65 jaar;6;Weinig stedelijk;2004;1095;0.11;136;124;0.14
4439;Vrouwen;18 tot 65 jaar;6;Weinig stedelijk;2005;1130;0.12;90;79;0.09
4440;Vrouwen;18 tot 65 jaar;6;Weinig stedelijk;2006;1105;0.11;92;84;0.1
4441;Vrouwen;18 tot 65 jaar;6;Weinig stedelijk;2007;1590;0.15;151;95;0.14
4442;Vrouwen;18 tot 65 jaar;6;Weinig stedelijk;2008;1595;0.15;147;92;0.14
4443;Vrouwen;18 tot 65 jaar;6;Weinig stedelijk;2009;1490;0.14;154;103;0.14
4444;Vrouwen;18 tot 65 jaar;6;Weinig stedelijk;2010;1505;0.14;156;104;0.14
4445;Vrouwen;18 tot 65 jaar;6;Niet stedelijk;2004;1020;0.11;149;146;0.16
4446;Vrouwen;18 tot 65 jaar;6;Niet stedelijk;2005;1130;0.12;94;83;0.1
4447;Vrouwen;18 tot 65 jaar;6;Niet stedelijk;2006;1125;0.12;102;91;0.11
4448;Vrouwen;18 tot 65 jaar;6;Niet stedelijk;2007;845;0.14;102;120;0.17
4449;Vrouwen;18 tot 65 jaar;6;Niet stedelijk;2008;890;0.15;99;112;0.17
4450;Vrouwen;18 tot 65 jaar;6;Niet stedelijk;2009;825;0.14;94;114;0.16
4451;Vrouwen;18 tot 65 jaar;6;Niet stedelijk;2010;775;0.14;84;108;0.15
4452;Vrouwen;18 tot 65 jaar;7;Totaal stedelijkheid;2004;8720;0.17;2378;273;0.46
4453;Vrouwen;18 tot 65 jaar;7;Totaal stedelijkheid;2005;8505;0.17;2483;292;0.48
4454;Vrouwen;18 tot 65 jaar;7;Totaal stedelijkheid;2006;8150;0.16;2542;312;0.5
4455;Vrouwen;18 tot 65 jaar;7;Totaal stedelijkheid;2007;6705;0.13;2256;336;0.44
4456;Vrouwen;18 tot 65 jaar;7;Totaal stedelijkheid;2008;5855;0.11;2028;346;0.39
4457;Vrouwen;18 tot 65 jaar;7;Totaal stedelijkheid;2009;5100;0.1;1805;354;0.35
4458;Vrouwen;18 tot 65 jaar;7;Totaal stedelijkheid;2010;4730;0.09;1689;357;0.33
4459;Vrouwen;18 tot 65 jaar;7;Zeer sterk stedelijk;2004;2080;0.2;554;266;0.54
4460;Vrouwen;18 tot 65 jaar;7;Zeer sterk stedelijk;2005;1830;0.18;536;293;0.53
4461;Vrouwen;18 tot 65 jaar;7;Zeer sterk stedelijk;2006;1785;0.18;557;312;0.55
4462;Vrouwen;18 tot 65 jaar;7;Zeer sterk stedelijk;2007;1385;0.14;465;336;0.49
4463;Vrouwen;18 tot 65 jaar;7;Zeer sterk stedelijk;2008;1140;0.12;407;358;0.42
4464;Vrouwen;18 tot 65 jaar;7;Zeer sterk stedelijk;2009;955;0.09;348;364;0.33
4465;Vrouwen;18 tot 65 jaar;7;Zeer sterk stedelijk;2010;865;0.08;344;397;0.32
4466;Vrouwen;18 tot 65 jaar;7;Sterk stedelijk;2004;2300;0.19;620;270;0.52
4467;Vrouwen;18 tot 65 jaar;7;Sterk stedelijk;2005;2270;0.19;652;287;0.54
4468;Vrouwen;18 tot 65 jaar;7;Sterk stedelijk;2006;2240;0.18;685;306;0.56
4469;Vrouwen;18 tot 65 jaar;7;Sterk stedelijk;2007;2055;0.14;661;322;0.45
4470;Vrouwen;18 tot 65 jaar;7;Sterk stedelijk;2008;1855;0.12;615;332;0.4
4471;Vrouwen;18 tot 65 jaar;7;Sterk stedelijk;2009;1615;0.11;552;341;0.37
4472;Vrouwen;18 tot 65 jaar;7;Sterk stedelijk;2010;1435;0.1;483;336;0.33
4473;Vrouwen;18 tot 65 jaar;7;Matig stedelijk;2004;1680;0.17;476;283;0.48
4474;Vrouwen;18 tot 65 jaar;7;Matig stedelijk;2005;1690;0.17;484;286;0.48
4475;Vrouwen;18 tot 65 jaar;7;Matig stedelijk;2006;1595;0.16;491;307;0.49
4476;Vrouwen;18 tot 65 jaar;7;Matig stedelijk;2007;1295;0.13;464;357;0.46
4477;Vrouwen;18 tot 65 jaar;7;Matig stedelijk;2008;1100;0.11;391;355;0.39
4478;Vrouwen;18 tot 65 jaar;7;Matig stedelijk;2009;955;0.1;358;375;0.37
4479;Vrouwen;18 tot 65 jaar;7;Matig stedelijk;2010;950;0.1;354;372;0.36
4480;Vrouwen;18 tot 65 jaar;7;Weinig stedelijk;2004;1510;0.15;408;270;0.42
4481;Vrouwen;18 tot 65 jaar;7;Weinig stedelijk;2005;1545;0.16;453;293;0.47
4482;Vrouwen;18 tot 65 jaar;7;Weinig stedelijk;2006;1465;0.15;456;311;0.47
4483;Vrouwen;18 tot 65 jaar;7;Weinig stedelijk;2007;1255;0.12;412;328;0.38
4484;Vrouwen;18 tot 65 jaar;7;Weinig stedelijk;2008;1145;0.11;389;339;0.36
4485;Vrouwen;18 tot 65 jaar;7;Weinig stedelijk;2009;1030;0.1;349;339;0.33
4486;Vrouwen;18 tot 65 jaar;7;Weinig stedelijk;2010;955;0.09;329;343;0.3
4487;Vrouwen;18 tot 65 jaar;7;Niet stedelijk;2004;1150;0.12;320;278;0.34
4488;Vrouwen;18 tot 65 jaar;7;Niet stedelijk;2005;1170;0.12;358;306;0.38
4489;Vrouwen;18 tot 65 jaar;7;Niet stedelijk;2006;1065;0.12;354;332;0.38
4490;Vrouwen;18 tot 65 jaar;7;Niet stedelijk;2007;715;0.12;254;356;0.42
4491;Vrouwen;18 tot 65 jaar;7;Niet stedelijk;2008;615;0.1;226;367;0.38
4492;Vrouwen;18 tot 65 jaar;7;Niet stedelijk;2009;545;0.09;198;363;0.33
4493;Vrouwen;18 tot 65 jaar;7;Niet stedelijk;2010;520;0.09;180;347;0.32
4494;Vrouwen;18 tot 65 jaar;8;Totaal stedelijkheid;2004;61540;1.2;4964;81;0.97
4495;Vrouwen;18 tot 65 jaar;8;Totaal stedelijkheid;2005;57660;1.12;6152;107;1.2
4496;Vrouwen;18 tot 65 jaar;8;Totaal stedelijkheid;2006;56400;1.1;6258;111;1.22
4497;Vrouwen;18 tot 65 jaar;8;Totaal stedelijkheid;2007;52070;1.01;5958;114;1.16
4498;Vrouwen;18 tot 65 jaar;8;Totaal stedelijkheid;2008;51675;1.0;5996;116;1.16
4499;Vrouwen;18 tot 65 jaar;8;Totaal stedelijkheid;2009;52030;1.01;6294;121;1.22
4500;Vrouwen;18 tot 65 jaar;8;Totaal stedelijkheid;2010;54350;1.05;6714;124;1.29
4501;Vrouwen;18 tot 65 jaar;8;Zeer sterk stedelijk;2004;12885;1.26;1049;81;1.03
4502;Vrouwen;18 tot 65 jaar;8;Zeer sterk stedelijk;2005;12490;1.23;1358;109;1.34
4503;Vrouwen;18 tot 65 jaar;8;Zeer sterk stedelijk;2006;12860;1.26;1445;112;1.42
4504;Vrouwen;18 tot 65 jaar;8;Zeer sterk stedelijk;2007;11095;1.16;1256;113;1.31
4505;Vrouwen;18 tot 65 jaar;8;Zeer sterk stedelijk;2008;11030;1.13;1228;111;1.26
4506;Vrouwen;18 tot 65 jaar;8;Zeer sterk stedelijk;2009;11855;1.13;1359;115;1.29
4507;Vrouwen;18 tot 65 jaar;8;Zeer sterk stedelijk;2010;12730;1.18;1508;119;1.4
4508;Vrouwen;18 tot 65 jaar;8;Sterk stedelijk;2004;15835;1.34;1255;79;1.06
4509;Vrouwen;18 tot 65 jaar;8;Sterk stedelijk;2005;15495;1.29;1611;104;1.34
4510;Vrouwen;18 tot 65 jaar;8;Sterk stedelijk;2006;15515;1.27;1685;109;1.38
4511;Vrouwen;18 tot 65 jaar;8;Sterk stedelijk;2007;16115;1.09;1794;111;1.21
4512;Vrouwen;18 tot 65 jaar;8;Sterk stedelijk;2008;16450;1.08;1877;114;1.23
4513;Vrouwen;18 tot 65 jaar;8;Sterk stedelijk;2009;16225;1.09;1926;119;1.3
4514;Vrouwen;18 tot 65 jaar;8;Sterk stedelijk;2010;16750;1.13;2059;123;1.4
4515;Vrouwen;18 tot 65 jaar;8;Matig stedelijk;2004;12595;1.27;1026;81;1.04
4516;Vrouwen;18 tot 65 jaar;8;Matig stedelijk;2005;11800;1.18;1252;106;1.25
4517;Vrouwen;18 tot 65 jaar;8;Matig stedelijk;2006;11340;1.14;1254;111;1.26
4518;Vrouwen;18 tot 65 jaar;8;Matig stedelijk;2007;10345;1.02;1195;116;1.18
4519;Vrouwen;18 tot 65 jaar;8;Matig stedelijk;2008;9965;1.01;1165;117;1.18
4520;Vrouwen;18 tot 65 jaar;8;Matig stedelijk;2009;9770;1.0;1215;124;1.25
4521;Vrouwen;18 tot 65 jaar;8;Matig stedelijk;2010;10335;1.04;1285;124;1.29
4522;Vrouwen;18 tot 65 jaar;8;Weinig stedelijk;2004;11090;1.13;862;78;0.88
4523;Vrouwen;18 tot 65 jaar;8;Weinig stedelijk;2005;9880;1.02;1057;107;1.1
4524;Vrouwen;18 tot 65 jaar;8;Weinig stedelijk;2006;9475;0.98;1063;112;1.1
4525;Vrouwen;18 tot 65 jaar;8;Weinig stedelijk;2007;9390;0.88;1117;119;1.04
4526;Vrouwen;18 tot 65 jaar;8;Weinig stedelijk;2008;9310;0.86;1136;122;1.05
4527;Vrouwen;18 tot 65 jaar;8;Weinig stedelijk;2009;9355;0.87;1191;127;1.11
4528;Vrouwen;18 tot 65 jaar;8;Weinig stedelijk;2010;9685;0.9;1257;130;1.16
4529;Vrouwen;18 tot 65 jaar;8;Niet stedelijk;2004;9135;0.96;772;84;0.81
4530;Vrouwen;18 tot 65 jaar;8;Niet stedelijk;2005;7995;0.85;874;109;0.92
4531;Vrouwen;18 tot 65 jaar;8;Niet stedelijk;2006;7210;0.78;811;112;0.88
4532;Vrouwen;18 tot 65 jaar;8;Niet stedelijk;2007;5120;0.85;596;116;0.99
4533;Vrouwen;18 tot 65 jaar;8;Niet stedelijk;2008;4920;0.83;589;120;0.99
4534;Vrouwen;18 tot 65 jaar;8;Niet stedelijk;2009;4830;0.81;603;125;1.01
4535;Vrouwen;18 tot 65 jaar;8;Niet stedelijk;2010;4850;0.86;605;125;1.07
4536;Vrouwen;18 tot 65 jaar;9;Totaal stedelijkheid;2004;45550;0.89;3558;78;0.69
4537;Vrouwen;18 tot 65 jaar;9;Totaal stedelijkheid;2005;26500;0.52;1784;67;0.35
4538;Vrouwen;18 tot 65 jaar;9;Totaal stedelijkheid;2006;23005;0.45;1676;73;0.33
4539;Vrouwen;18 tot 65 jaar;9;Totaal stedelijkheid;2007;22355;0.44;1776;79;0.35
4540;Vrouwen;18 tot 65 jaar;9;Totaal stedelijkheid;2008;23475;0.45;1969;84;0.38
4541;Vrouwen;18 tot 65 jaar;9;Totaal stedelijkheid;2009;23545;0.45;2076;88;0.4
4542;Vrouwen;18 tot 65 jaar;9;Totaal stedelijkheid;2010;25000;0.48;2254;90;0.43
4543;Vrouwen;18 tot 65 jaar;9;Zeer sterk stedelijk;2004;10190;1.0;746;73;0.73
4544;Vrouwen;18 tot 65 jaar;9;Zeer sterk stedelijk;2005;5850;0.58;360;62;0.35
4545;Vrouwen;18 tot 65 jaar;9;Zeer sterk stedelijk;2006;4760;0.47;323;68;0.32
4546;Vrouwen;18 tot 65 jaar;9;Zeer sterk stedelijk;2007;4020;0.42;322;80;0.34
4547;Vrouwen;18 tot 65 jaar;9;Zeer sterk stedelijk;2008;3955;0.41;376;95;0.39
4548;Vrouwen;18 tot 65 jaar;9;Zeer sterk stedelijk;2009;4150;0.4;400;96;0.38
4549;Vrouwen;18 tot 65 jaar;9;Zeer sterk stedelijk;2010;4460;0.42;461;103;0.43
4550;Vrouwen;18 tot 65 jaar;9;Sterk stedelijk;2004;11365;0.96;867;76;0.73
4551;Vrouwen;18 tot 65 jaar;9;Sterk stedelijk;2005;6890;0.57;452;66;0.37
4552;Vrouwen;18 tot 65 jaar;9;Sterk stedelijk;2006;5935;0.48;452;76;0.37
4553;Vrouwen;18 tot 65 jaar;9;Sterk stedelijk;2007;6660;0.45;504;76;0.34
4554;Vrouwen;18 tot 65 jaar;9;Sterk stedelijk;2008;7280;0.48;567;78;0.37
4555;Vrouwen;18 tot 65 jaar;9;Sterk stedelijk;2009;7035;0.47;600;85;0.4
4556;Vrouwen;18 tot 65 jaar;9;Sterk stedelijk;2010;7315;0.5;629;86;0.43
4557;Vrouwen;18 tot 65 jaar;9;Matig stedelijk;2004;8755;0.88;699;80;0.71
4558;Vrouwen;18 tot 65 jaar;9;Matig stedelijk;2005;5105;0.51;361;71;0.36
4559;Vrouwen;18 tot 65 jaar;9;Matig stedelijk;2006;4600;0.46;326;71;0.33
4560;Vrouwen;18 tot 65 jaar;9;Matig stedelijk;2007;4470;0.44;364;81;0.36
4561;Vrouwen;18 tot 65 jaar;9;Matig stedelijk;2008;4540;0.46;385;85;0.39
4562;Vrouwen;18 tot 65 jaar;9;Matig stedelijk;2009;4555;0.47;402;88;0.41
4563;Vrouwen;18 tot 65 jaar;9;Matig stedelijk;2010;4990;0.5;450;90;0.45
4564;Vrouwen;18 tot 65 jaar;9;Weinig stedelijk;2004;8285;0.85;673;81;0.69
4565;Vrouwen;18 tot 65 jaar;9;Weinig stedelijk;2005;4675;0.49;334;71;0.35
4566;Vrouwen;18 tot 65 jaar;9;Weinig stedelijk;2006;4215;0.44;308;73;0.32
4567;Vrouwen;18 tot 65 jaar;9;Weinig stedelijk;2007;4665;0.44;344;74;0.32
4568;Vrouwen;18 tot 65 jaar;9;Weinig stedelijk;2008;5005;0.46;384;77;0.35
4569;Vrouwen;18 tot 65 jaar;9;Weinig stedelijk;2009;5105;0.48;417;82;0.39
4570;Vrouwen;18 tot 65 jaar;9;Weinig stedelijk;2010;5485;0.51;464;85;0.43
4571;Vrouwen;18 tot 65 jaar;9;Niet stedelijk;2004;6960;0.73;573;82;0.6
4572;Vrouwen;18 tot 65 jaar;9;Niet stedelijk;2005;3975;0.42;278;70;0.29
4573;Vrouwen;18 tot 65 jaar;9;Niet stedelijk;2006;3495;0.38;268;77;0.29
4574;Vrouwen;18 tot 65 jaar;9;Niet stedelijk;2007;2545;0.42;242;95;0.4
4575;Vrouwen;18 tot 65 jaar;9;Niet stedelijk;2008;2695;0.46;257;95;0.43
4576;Vrouwen;18 tot 65 jaar;9;Niet stedelijk;2009;2700;0.45;257;95;0.43
4577;Vrouwen;18 tot 65 jaar;9;Niet stedelijk;2010;2745;0.49;250;91;0.44
4578;Vrouwen;18 tot 65 jaar;Totaal verpleging;Totaal stedelijkheid;2004;29530;0.58;1206;41;0.24
4579;Vrouwen;18 tot 65 jaar;Totaal verpleging;Totaal stedelijkheid;2005;29535;0.58;1007;34;0.2
4580;Vrouwen;18 tot 65 jaar;Totaal verpleging;Totaal stedelijkheid;2006;29395;0.57;987;34;0.19
4581;Vrouwen;18 tot 65 jaar;Totaal verpleging;Totaal stedelijkheid;2007;28140;0.55;941;33;0.18
4582;Vrouwen;18 tot 65 jaar;Totaal verpleging;Totaal stedelijkheid;2008;26005;0.5;820;32;0.16
4583;Vrouwen;18 tot 65 jaar;Totaal verpleging;Totaal stedelijkheid;2009;22145;0.43;694;31;0.13
4584;Vrouwen;18 tot 65 jaar;Totaal verpleging;Totaal stedelijkheid;2010;20195;0.39;610;30;0.12
4585;Vrouwen;18 tot 65 jaar;Totaal verpleging;Zeer sterk stedelijk;2004;5320;0.52;231;43;0.23
4586;Vrouwen;18 tot 65 jaar;Totaal verpleging;Zeer sterk stedelijk;2005;5450;0.54;206;38;0.2
4587;Vrouwen;18 tot 65 jaar;Totaal verpleging;Zeer sterk stedelijk;2006;5490;0.54;200;37;0.2
4588;Vrouwen;18 tot 65 jaar;Totaal verpleging;Zeer sterk stedelijk;2007;4775;0.5;178;37;0.19
4589;Vrouwen;18 tot 65 jaar;Totaal verpleging;Zeer sterk stedelijk;2008;4025;0.41;145;36;0.15
4590;Vrouwen;18 tot 65 jaar;Totaal verpleging;Zeer sterk stedelijk;2009;3420;0.33;124;36;0.12
4591;Vrouwen;18 tot 65 jaar;Totaal verpleging;Zeer sterk stedelijk;2010;3030;0.28;119;39;0.11
4592;Vrouwen;18 tot 65 jaar;Totaal verpleging;Sterk stedelijk;2004;7335;0.62;300;41;0.25
4593;Vrouwen;18 tot 65 jaar;Totaal verpleging;Sterk stedelijk;2005;7295;0.61;262;36;0.22
4594;Vrouwen;18 tot 65 jaar;Totaal verpleging;Sterk stedelijk;2006;7425;0.61;253;34;0.21
4595;Vrouwen;18 tot 65 jaar;Totaal verpleging;Sterk stedelijk;2007;8345;0.56;274;33;0.18
4596;Vrouwen;18 tot 65 jaar;Totaal verpleging;Sterk stedelijk;2008;8040;0.53;246;31;0.16
4597;Vrouwen;18 tot 65 jaar;Totaal verpleging;Sterk stedelijk;2009;6755;0.46;202;30;0.14
4598;Vrouwen;18 tot 65 jaar;Totaal verpleging;Sterk stedelijk;2010;6030;0.41;165;27;0.11
4599;Vrouwen;18 tot 65 jaar;Totaal verpleging;Matig stedelijk;2004;5805;0.59;240;41;0.24
4600;Vrouwen;18 tot 65 jaar;Totaal verpleging;Matig stedelijk;2005;5845;0.58;183;31;0.18
4601;Vrouwen;18 tot 65 jaar;Totaal verpleging;Matig stedelijk;2006;5780;0.58;189;33;0.19
4602;Vrouwen;18 tot 65 jaar;Totaal verpleging;Matig stedelijk;2007;5485;0.54;184;34;0.18
4603;Vrouwen;18 tot 65 jaar;Totaal verpleging;Matig stedelijk;2008;4890;0.49;161;33;0.16
4604;Vrouwen;18 tot 65 jaar;Totaal verpleging;Matig stedelijk;2009;4265;0.44;136;32;0.14
4605;Vrouwen;18 tot 65 jaar;Totaal verpleging;Matig stedelijk;2010;3900;0.39;123;32;0.12
4606;Vrouwen;18 tot 65 jaar;Totaal verpleging;Weinig stedelijk;2004;5825;0.6;232;40;0.24
4607;Vrouwen;18 tot 65 jaar;Totaal verpleging;Weinig stedelijk;2005;5760;0.6;185;32;0.19
4608;Vrouwen;18 tot 65 jaar;Totaal verpleging;Weinig stedelijk;2006;5650;0.58;182;32;0.19
4609;Vrouwen;18 tot 65 jaar;Totaal verpleging;Weinig stedelijk;2007;6030;0.56;187;31;0.17
4610;Vrouwen;18 tot 65 jaar;Totaal verpleging;Weinig stedelijk;2008;5750;0.53;168;29;0.16
4611;Vrouwen;18 tot 65 jaar;Totaal verpleging;Weinig stedelijk;2009;4915;0.46;146;30;0.14
4612;Vrouwen;18 tot 65 jaar;Totaal verpleging;Weinig stedelijk;2010;4705;0.44;132;28;0.12
4613;Vrouwen;18 tot 65 jaar;Totaal verpleging;Niet stedelijk;2004;5245;0.55;204;39;0.21
4614;Vrouwen;18 tot 65 jaar;Totaal verpleging;Niet stedelijk;2005;5185;0.55;171;33;0.18
4615;Vrouwen;18 tot 65 jaar;Totaal verpleging;Niet stedelijk;2006;5050;0.55;162;32;0.17
4616;Vrouwen;18 tot 65 jaar;Totaal verpleging;Niet stedelijk;2007;3500;0.58;118;34;0.19
4617;Vrouwen;18 tot 65 jaar;Totaal verpleging;Niet stedelijk;2008;3305;0.56;99;30;0.17
4618;Vrouwen;18 tot 65 jaar;Totaal verpleging;Niet stedelijk;2009;2790;0.47;85;31;0.14
4619;Vrouwen;18 tot 65 jaar;Totaal verpleging;Niet stedelijk;2010;2530;0.45;71;28;0.12
4620;Vrouwen;65 tot 80 jaar;0;Totaal stedelijkheid;2004;166840;17.57;22499;135;23.69
4621;Vrouwen;65 tot 80 jaar;0;Totaal stedelijkheid;2005;159485;16.62;22475;141;23.43
4622;Vrouwen;65 tot 80 jaar;0;Totaal stedelijkheid;2006;159450;16.5;23186;145;23.99
4623;Vrouwen;65 tot 80 jaar;0;Totaal stedelijkheid;2007;156950;16.06;22714;145;23.24
4624;Vrouwen;65 tot 80 jaar;0;Totaal stedelijkheid;2008;156065;15.7;22584;145;22.72
4625;Vrouwen;65 tot 80 jaar;0;Totaal stedelijkheid;2009;154000;15.17;22850;148;22.51
4626;Vrouwen;65 tot 80 jaar;0;Totaal stedelijkheid;2010;152440;14.79;22844;150;22.17
4627;Vrouwen;65 tot 80 jaar;0;Zeer sterk stedelijk;2004;33180;19.59;4441;134;26.22
4628;Vrouwen;65 tot 80 jaar;0;Zeer sterk stedelijk;2005;31150;18.66;4358;140;26.11
4629;Vrouwen;65 tot 80 jaar;0;Zeer sterk stedelijk;2006;30855;18.64;4448;144;26.87
4630;Vrouwen;65 tot 80 jaar;0;Zeer sterk stedelijk;2007;26075;17.47;3778;145;25.31
4631;Vrouwen;65 tot 80 jaar;0;Zeer sterk stedelijk;2008;24815;16.65;3591;145;24.1
4632;Vrouwen;65 tot 80 jaar;0;Zeer sterk stedelijk;2009;26285;16.29;3835;146;23.77
4633;Vrouwen;65 tot 80 jaar;0;Zeer sterk stedelijk;2010;25620;15.69;3884;152;23.79
4634;Vrouwen;65 tot 80 jaar;0;Sterk stedelijk;2004;45990;19.11;5968;130;24.8
4635;Vrouwen;65 tot 80 jaar;0;Sterk stedelijk;2005;44360;18.03;6122;138;24.88
4636;Vrouwen;65 tot 80 jaar;0;Sterk stedelijk;2006;44460;17.81;6427;145;25.75
4637;Vrouwen;65 tot 80 jaar;0;Sterk stedelijk;2007;45725;16.82;6360;139;23.4
4638;Vrouwen;65 tot 80 jaar;0;Sterk stedelijk;2008;46110;16.48;6412;139;22.91
4639;Vrouwen;65 tot 80 jaar;0;Sterk stedelijk;2009;44015;15.81;6277;143;22.55
4640;Vrouwen;65 tot 80 jaar;0;Sterk stedelijk;2010;43190;15.47;6246;145;22.37
4641;Vrouwen;65 tot 80 jaar;0;Matig stedelijk;2004;30830;17.5;4093;133;23.23
