ID;LandVanUiteindelijkeZeggenschap;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;Patentaanvragers_1;Patentaanvragen_2;AanvragersMetSamenwerkingBuitenland_3;AanvragenMetSamenwerkingBuitenland_4;Patentaanvragers_5;Patentaanvragen_6;AanvragersMetSamenwerkingBuitenland_7;AanvragenMetSamenwerkingBuitenland_8
9294;Binnenland;58 Uitgeverijen;50 tot 250 werkzame personen;2019;;;;;;;;
9295;Binnenland;58 Uitgeverijen;50 tot 250 werkzame personen;2020;;;;;;;;
9296;Binnenland;58 Uitgeverijen;50 tot 250 werkzame personen;2021;;;;;;;;
9297;Binnenland;58 Uitgeverijen;250 of meer werkzame personen;2013;;;;;;;;
9298;Binnenland;58 Uitgeverijen;250 of meer werkzame personen;2014;;;;;;;;
9299;Binnenland;58 Uitgeverijen;250 of meer werkzame personen;2015;;;;;;;;
9300;Binnenland;58 Uitgeverijen;250 of meer werkzame personen;2016;;;;;;;;
9301;Binnenland;58 Uitgeverijen;250 of meer werkzame personen;2017;;;;;;;;
9302;Binnenland;58 Uitgeverijen;250 of meer werkzame personen;2018;;;;;;;;
9303;Binnenland;58 Uitgeverijen;250 of meer werkzame personen;2019;;;;;;;;
9304;Binnenland;58 Uitgeverijen;250 of meer werkzame personen;2020;;;;;;;;
9305;Binnenland;58 Uitgeverijen;250 of meer werkzame personen;2021;;;;;;;;
9306;Binnenland;58 Uitgeverijen;Werkzame personen: onbekend;2013;;;;;;;;
9307;Binnenland;58 Uitgeverijen;Werkzame personen: onbekend;2014;;;;;;;;
9308;Binnenland;58 Uitgeverijen;Werkzame personen: onbekend;2015;;;;;;;;
9309;Binnenland;58 Uitgeverijen;Werkzame personen: onbekend;2016;;;;;;;;
9310;Binnenland;58 Uitgeverijen;Werkzame personen: onbekend;2017;;;;;;;;
9311;Binnenland;58 Uitgeverijen;Werkzame personen: onbekend;2018;;;;;;;;
9312;Binnenland;58 Uitgeverijen;Werkzame personen: onbekend;2019;;;;;;;;
9313;Binnenland;58 Uitgeverijen;Werkzame personen: onbekend;2020;;;;;;;;
9314;Binnenland;58 Uitgeverijen;Werkzame personen: onbekend;2021;;;;;;;;
9315;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Totaal werkzame personen;2013;;;;;;;;
9316;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Totaal werkzame personen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9317;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Totaal werkzame personen;2015;;;;;0.0;0.0;0.0;0.0
9318;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Totaal werkzame personen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9319;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Totaal werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
9320;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Totaal werkzame personen;2018;;;;;5.0;5.0;0.0;0.0
9321;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Totaal werkzame personen;2019;;;;;;;;
9322;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Totaal werkzame personen;2020;;;;;;;;
9323;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Totaal werkzame personen;2021;;;;;;;;
9324;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;0 tot 50 werkzame personen;2013;;;;;;;;
9325;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;0 tot 50 werkzame personen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9326;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;0 tot 50 werkzame personen;2015;;;;;0.0;0.0;0.0;0.0
9327;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;0 tot 50 werkzame personen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9328;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;0 tot 50 werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
9329;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;0 tot 50 werkzame personen;2018;;;;;5.0;5.0;0.0;0.0
9330;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;0 tot 50 werkzame personen;2019;;;;;;;;
9331;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;0 tot 50 werkzame personen;2020;;;;;;;;
9332;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;0 tot 50 werkzame personen;2021;;;;;;;;
9333;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;50 tot 250 werkzame personen;2013;;;;;;;;
9334;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;50 tot 250 werkzame personen;2014;;;;;;;;
9335;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;50 tot 250 werkzame personen;2015;;;;;;;;
9336;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;50 tot 250 werkzame personen;2016;;;;;;;;
9337;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;50 tot 250 werkzame personen;2017;;;;;;;;
9338;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;50 tot 250 werkzame personen;2018;;;;;;;;
9339;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;50 tot 250 werkzame personen;2019;;;;;;;;
9340;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;50 tot 250 werkzame personen;2020;;;;;;;;
9341;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;50 tot 250 werkzame personen;2021;;;;;;;;
9342;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;250 of meer werkzame personen;2013;;;;;;;;
9343;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;250 of meer werkzame personen;2014;;;;;;;;
9344;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;250 of meer werkzame personen;2015;;;;;;;;
9345;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;250 of meer werkzame personen;2016;;;;;;;;
9346;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;250 of meer werkzame personen;2017;;;;;;;;
9347;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;250 of meer werkzame personen;2018;;;;;;;;
9348;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;250 of meer werkzame personen;2019;;;;;;;;
9349;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;250 of meer werkzame personen;2020;;;;;;;;
9350;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;250 of meer werkzame personen;2021;;;;;;;;
9351;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Werkzame personen: onbekend;2013;;;;;;;;
9352;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Werkzame personen: onbekend;2014;;;;;;;;
9353;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Werkzame personen: onbekend;2015;;;;;;;;
9354;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Werkzame personen: onbekend;2016;;;;;;;;
9355;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Werkzame personen: onbekend;2017;;;;;;;;
9356;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Werkzame personen: onbekend;2018;;;;;;;;
9357;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Werkzame personen: onbekend;2019;;;;;;;;
9358;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Werkzame personen: onbekend;2020;;;;;;;;
9359;Binnenland;58-60 Uitgeverijen, film,radio en t.v.;Werkzame personen: onbekend;2021;;;;;;;;
9360;Binnenland;"59 Film- en tv-productie; geluidsopname";Totaal werkzame personen;2013;;;;;;;;
9361;Binnenland;"59 Film- en tv-productie; geluidsopname";Totaal werkzame personen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9362;Binnenland;"59 Film- en tv-productie; geluidsopname";Totaal werkzame personen;2015;;;;;;;;
9363;Binnenland;"59 Film- en tv-productie; geluidsopname";Totaal werkzame personen;2016;;;;;0.0;0.0;0.0;0.0
9364;Binnenland;"59 Film- en tv-productie; geluidsopname";Totaal werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
9365;Binnenland;"59 Film- en tv-productie; geluidsopname";Totaal werkzame personen;2018;;;;;0.0;0.0;0.0;0.0
9366;Binnenland;"59 Film- en tv-productie; geluidsopname";Totaal werkzame personen;2019;;;;;;;;
9367;Binnenland;"59 Film- en tv-productie; geluidsopname";Totaal werkzame personen;2020;;;;;;;;
9368;Binnenland;"59 Film- en tv-productie; geluidsopname";Totaal werkzame personen;2021;;;;;;;;
9369;Binnenland;"59 Film- en tv-productie; geluidsopname";0 tot 50 werkzame personen;2013;;;;;;;;
9370;Binnenland;"59 Film- en tv-productie; geluidsopname";0 tot 50 werkzame personen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9371;Binnenland;"59 Film- en tv-productie; geluidsopname";0 tot 50 werkzame personen;2015;;;;;;;;
9372;Binnenland;"59 Film- en tv-productie; geluidsopname";0 tot 50 werkzame personen;2016;;;;;0.0;0.0;0.0;0.0
9373;Binnenland;"59 Film- en tv-productie; geluidsopname";0 tot 50 werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
9374;Binnenland;"59 Film- en tv-productie; geluidsopname";0 tot 50 werkzame personen;2018;;;;;0.0;0.0;0.0;0.0
9375;Binnenland;"59 Film- en tv-productie; geluidsopname";0 tot 50 werkzame personen;2019;;;;;;;;
9376;Binnenland;"59 Film- en tv-productie; geluidsopname";0 tot 50 werkzame personen;2020;;;;;;;;
9377;Binnenland;"59 Film- en tv-productie; geluidsopname";0 tot 50 werkzame personen;2021;;;;;;;;
9378;Binnenland;"59 Film- en tv-productie; geluidsopname";50 tot 250 werkzame personen;2013;;;;;;;;
9379;Binnenland;"59 Film- en tv-productie; geluidsopname";50 tot 250 werkzame personen;2014;;;;;;;;
9380;Binnenland;"59 Film- en tv-productie; geluidsopname";50 tot 250 werkzame personen;2015;;;;;;;;
9381;Binnenland;"59 Film- en tv-productie; geluidsopname";50 tot 250 werkzame personen;2016;;;;;;;;
9382;Binnenland;"59 Film- en tv-productie; geluidsopname";50 tot 250 werkzame personen;2017;;;;;;;;
9383;Binnenland;"59 Film- en tv-productie; geluidsopname";50 tot 250 werkzame personen;2018;;;;;;;;
9384;Binnenland;"59 Film- en tv-productie; geluidsopname";50 tot 250 werkzame personen;2019;;;;;;;;
9385;Binnenland;"59 Film- en tv-productie; geluidsopname";50 tot 250 werkzame personen;2020;;;;;;;;
9386;Binnenland;"59 Film- en tv-productie; geluidsopname";50 tot 250 werkzame personen;2021;;;;;;;;
9387;Binnenland;"59 Film- en tv-productie; geluidsopname";250 of meer werkzame personen;2013;;;;;;;;
9388;Binnenland;"59 Film- en tv-productie; geluidsopname";250 of meer werkzame personen;2014;;;;;;;;
9389;Binnenland;"59 Film- en tv-productie; geluidsopname";250 of meer werkzame personen;2015;;;;;;;;
9390;Binnenland;"59 Film- en tv-productie; geluidsopname";250 of meer werkzame personen;2016;;;;;;;;
9391;Binnenland;"59 Film- en tv-productie; geluidsopname";250 of meer werkzame personen;2017;;;;;;;;
9392;Binnenland;"59 Film- en tv-productie; geluidsopname";250 of meer werkzame personen;2018;;;;;;;;
9393;Binnenland;"59 Film- en tv-productie; geluidsopname";250 of meer werkzame personen;2019;;;;;;;;
9394;Binnenland;"59 Film- en tv-productie; geluidsopname";250 of meer werkzame personen;2020;;;;;;;;
9395;Binnenland;"59 Film- en tv-productie; geluidsopname";250 of meer werkzame personen;2021;;;;;;;;
9396;Binnenland;"59 Film- en tv-productie; geluidsopname";Werkzame personen: onbekend;2013;;;;;;;;
9397;Binnenland;"59 Film- en tv-productie; geluidsopname";Werkzame personen: onbekend;2014;;;;;;;;
9398;Binnenland;"59 Film- en tv-productie; geluidsopname";Werkzame personen: onbekend;2015;;;;;;;;
9399;Binnenland;"59 Film- en tv-productie; geluidsopname";Werkzame personen: onbekend;2016;;;;;;;;
9400;Binnenland;"59 Film- en tv-productie; geluidsopname";Werkzame personen: onbekend;2017;;;;;;;;
9401;Binnenland;"59 Film- en tv-productie; geluidsopname";Werkzame personen: onbekend;2018;;;;;;;;
9402;Binnenland;"59 Film- en tv-productie; geluidsopname";Werkzame personen: onbekend;2019;;;;;;;;
9403;Binnenland;"59 Film- en tv-productie; geluidsopname";Werkzame personen: onbekend;2020;;;;;;;;
9404;Binnenland;"59 Film- en tv-productie; geluidsopname";Werkzame personen: onbekend;2021;;;;;;;;
9405;Binnenland;60 Radio- en televisieomroepen;Totaal werkzame personen;2013;;;;;;;;
9406;Binnenland;60 Radio- en televisieomroepen;Totaal werkzame personen;2014;;;;;;;;
9407;Binnenland;60 Radio- en televisieomroepen;Totaal werkzame personen;2015;;;;;;;;
9408;Binnenland;60 Radio- en televisieomroepen;Totaal werkzame personen;2016;;;;;;;;
9409;Binnenland;60 Radio- en televisieomroepen;Totaal werkzame personen;2017;;;;;;;;
9410;Binnenland;60 Radio- en televisieomroepen;Totaal werkzame personen;2018;;;;;;;;
9411;Binnenland;60 Radio- en televisieomroepen;Totaal werkzame personen;2019;;;;;;;;
9412;Binnenland;60 Radio- en televisieomroepen;Totaal werkzame personen;2020;;;;;;;;
9413;Binnenland;60 Radio- en televisieomroepen;Totaal werkzame personen;2021;;;;;;;;
9414;Binnenland;60 Radio- en televisieomroepen;0 tot 50 werkzame personen;2013;;;;;;;;
9415;Binnenland;60 Radio- en televisieomroepen;0 tot 50 werkzame personen;2014;;;;;;;;
9416;Binnenland;60 Radio- en televisieomroepen;0 tot 50 werkzame personen;2015;;;;;;;;
9417;Binnenland;60 Radio- en televisieomroepen;0 tot 50 werkzame personen;2016;;;;;;;;
9418;Binnenland;60 Radio- en televisieomroepen;0 tot 50 werkzame personen;2017;;;;;;;;
9419;Binnenland;60 Radio- en televisieomroepen;0 tot 50 werkzame personen;2018;;;;;;;;
9420;Binnenland;60 Radio- en televisieomroepen;0 tot 50 werkzame personen;2019;;;;;;;;
9421;Binnenland;60 Radio- en televisieomroepen;0 tot 50 werkzame personen;2020;;;;;;;;
9422;Binnenland;60 Radio- en televisieomroepen;0 tot 50 werkzame personen;2021;;;;;;;;
9423;Binnenland;60 Radio- en televisieomroepen;50 tot 250 werkzame personen;2013;;;;;;;;
9424;Binnenland;60 Radio- en televisieomroepen;50 tot 250 werkzame personen;2014;;;;;;;;
9425;Binnenland;60 Radio- en televisieomroepen;50 tot 250 werkzame personen;2015;;;;;;;;
9426;Binnenland;60 Radio- en televisieomroepen;50 tot 250 werkzame personen;2016;;;;;;;;
9427;Binnenland;60 Radio- en televisieomroepen;50 tot 250 werkzame personen;2017;;;;;;;;
9428;Binnenland;60 Radio- en televisieomroepen;50 tot 250 werkzame personen;2018;;;;;;;;
9429;Binnenland;60 Radio- en televisieomroepen;50 tot 250 werkzame personen;2019;;;;;;;;
9430;Binnenland;60 Radio- en televisieomroepen;50 tot 250 werkzame personen;2020;;;;;;;;
9431;Binnenland;60 Radio- en televisieomroepen;50 tot 250 werkzame personen;2021;;;;;;;;
9432;Binnenland;60 Radio- en televisieomroepen;250 of meer werkzame personen;2013;;;;;;;;
9433;Binnenland;60 Radio- en televisieomroepen;250 of meer werkzame personen;2014;;;;;;;;
9434;Binnenland;60 Radio- en televisieomroepen;250 of meer werkzame personen;2015;;;;;;;;
9435;Binnenland;60 Radio- en televisieomroepen;250 of meer werkzame personen;2016;;;;;;;;
9436;Binnenland;60 Radio- en televisieomroepen;250 of meer werkzame personen;2017;;;;;;;;
9437;Binnenland;60 Radio- en televisieomroepen;250 of meer werkzame personen;2018;;;;;;;;
9438;Binnenland;60 Radio- en televisieomroepen;250 of meer werkzame personen;2019;;;;;;;;
9439;Binnenland;60 Radio- en televisieomroepen;250 of meer werkzame personen;2020;;;;;;;;
9440;Binnenland;60 Radio- en televisieomroepen;250 of meer werkzame personen;2021;;;;;;;;
9441;Binnenland;60 Radio- en televisieomroepen;Werkzame personen: onbekend;2013;;;;;;;;
9442;Binnenland;60 Radio- en televisieomroepen;Werkzame personen: onbekend;2014;;;;;;;;
9443;Binnenland;60 Radio- en televisieomroepen;Werkzame personen: onbekend;2015;;;;;;;;
9444;Binnenland;60 Radio- en televisieomroepen;Werkzame personen: onbekend;2016;;;;;;;;
9445;Binnenland;60 Radio- en televisieomroepen;Werkzame personen: onbekend;2017;;;;;;;;
9446;Binnenland;60 Radio- en televisieomroepen;Werkzame personen: onbekend;2018;;;;;;;;
9447;Binnenland;60 Radio- en televisieomroepen;Werkzame personen: onbekend;2019;;;;;;;;
9448;Binnenland;60 Radio- en televisieomroepen;Werkzame personen: onbekend;2020;;;;;;;;
9449;Binnenland;60 Radio- en televisieomroepen;Werkzame personen: onbekend;2021;;;;;;;;
9450;Binnenland;61 Telecommunicatie;Totaal werkzame personen;2013;0.0;20.0;0.0;0.0;;;;
9451;Binnenland;61 Telecommunicatie;Totaal werkzame personen;2014;0.0;20.0;0.0;5.0;;;;
9452;Binnenland;61 Telecommunicatie;Totaal werkzame personen;2015;0.0;20.0;0.0;5.0;;;;
9453;Binnenland;61 Telecommunicatie;Totaal werkzame personen;2016;0.0;20.0;0.0;0.0;;;;
9454;Binnenland;61 Telecommunicatie;Totaal werkzame personen;2017;0.0;25.0;0.0;0.0;;;;
9455;Binnenland;61 Telecommunicatie;Totaal werkzame personen;2018;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0
9456;Binnenland;61 Telecommunicatie;Totaal werkzame personen;2019;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
9457;Binnenland;61 Telecommunicatie;Totaal werkzame personen;2020;0.0;5.0;0.0;0.0;;;;
9458;Binnenland;61 Telecommunicatie;Totaal werkzame personen;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
9459;Binnenland;61 Telecommunicatie;0 tot 50 werkzame personen;2013;;;;;;;;
9460;Binnenland;61 Telecommunicatie;0 tot 50 werkzame personen;2014;;;;;;;;
9461;Binnenland;61 Telecommunicatie;0 tot 50 werkzame personen;2015;;;;;;;;
9462;Binnenland;61 Telecommunicatie;0 tot 50 werkzame personen;2016;0.0;0.0;0.0;0.0;;;;
9463;Binnenland;61 Telecommunicatie;0 tot 50 werkzame personen;2017;;;;;;;;
9464;Binnenland;61 Telecommunicatie;0 tot 50 werkzame personen;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9465;Binnenland;61 Telecommunicatie;0 tot 50 werkzame personen;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9466;Binnenland;61 Telecommunicatie;0 tot 50 werkzame personen;2020;;;;;;;;
9467;Binnenland;61 Telecommunicatie;0 tot 50 werkzame personen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9468;Binnenland;61 Telecommunicatie;50 tot 250 werkzame personen;2013;0.0;0.0;0.0;0.0;;;;
9469;Binnenland;61 Telecommunicatie;50 tot 250 werkzame personen;2014;0.0;0.0;0.0;0.0;;;;
9470;Binnenland;61 Telecommunicatie;50 tot 250 werkzame personen;2015;;;;;;;;
9471;Binnenland;61 Telecommunicatie;50 tot 250 werkzame personen;2016;;;;;;;;
9472;Binnenland;61 Telecommunicatie;50 tot 250 werkzame personen;2017;;;;;;;;
9473;Binnenland;61 Telecommunicatie;50 tot 250 werkzame personen;2018;;;;;;;;
9474;Binnenland;61 Telecommunicatie;50 tot 250 werkzame personen;2019;;;;;;;;
9475;Binnenland;61 Telecommunicatie;50 tot 250 werkzame personen;2020;;;;;;;;
9476;Binnenland;61 Telecommunicatie;50 tot 250 werkzame personen;2021;;;;;;;;
9477;Binnenland;61 Telecommunicatie;250 of meer werkzame personen;2013;0.0;20.0;0.0;0.0;;;;
9478;Binnenland;61 Telecommunicatie;250 of meer werkzame personen;2014;0.0;20.0;0.0;5.0;;;;
9479;Binnenland;61 Telecommunicatie;250 of meer werkzame personen;2015;0.0;20.0;0.0;5.0;;;;
9480;Binnenland;61 Telecommunicatie;250 of meer werkzame personen;2016;0.0;20.0;0.0;0.0;;;;
9481;Binnenland;61 Telecommunicatie;250 of meer werkzame personen;2017;0.0;25.0;0.0;0.0;;;;
9482;Binnenland;61 Telecommunicatie;250 of meer werkzame personen;2018;0.0;20.0;0.0;0.0;;;;
9483;Binnenland;61 Telecommunicatie;250 of meer werkzame personen;2019;0.0;10.0;0.0;0.0;;;;
9484;Binnenland;61 Telecommunicatie;250 of meer werkzame personen;2020;0.0;5.0;0.0;0.0;;;;
9485;Binnenland;61 Telecommunicatie;250 of meer werkzame personen;2021;0.0;5.0;0.0;0.0;;;;
9486;Binnenland;61 Telecommunicatie;Werkzame personen: onbekend;2013;;;;;;;;
9487;Binnenland;61 Telecommunicatie;Werkzame personen: onbekend;2014;;;;;;;;
9488;Binnenland;61 Telecommunicatie;Werkzame personen: onbekend;2015;;;;;;;;
9489;Binnenland;61 Telecommunicatie;Werkzame personen: onbekend;2016;;;;;;;;
9490;Binnenland;61 Telecommunicatie;Werkzame personen: onbekend;2017;;;;;;;;
9491;Binnenland;61 Telecommunicatie;Werkzame personen: onbekend;2018;;;;;;;;
9492;Binnenland;61 Telecommunicatie;Werkzame personen: onbekend;2019;;;;;;;;
9493;Binnenland;61 Telecommunicatie;Werkzame personen: onbekend;2020;;;;;;;;
9494;Binnenland;61 Telecommunicatie;Werkzame personen: onbekend;2021;;;;;;;;
9495;Binnenland;62-63 IT- en informatiedienstverlening;Totaal werkzame personen;2013;25.0;45.0;5.0;5.0;25.0;30.0;0.0;0.0
9496;Binnenland;62-63 IT- en informatiedienstverlening;Totaal werkzame personen;2014;20.0;40.0;0.0;0.0;25.0;25.0;0.0;0.0
9497;Binnenland;62-63 IT- en informatiedienstverlening;Totaal werkzame personen;2015;20.0;45.0;0.0;0.0;30.0;35.0;0.0;0.0
9498;Binnenland;62-63 IT- en informatiedienstverlening;Totaal werkzame personen;2016;20.0;40.0;0.0;0.0;35.0;35.0;0.0;0.0
9499;Binnenland;62-63 IT- en informatiedienstverlening;Totaal werkzame personen;2017;20.0;20.0;0.0;0.0;35.0;40.0;0.0;0.0
9500;Binnenland;62-63 IT- en informatiedienstverlening;Totaal werkzame personen;2018;15.0;30.0;0.0;0.0;20.0;25.0;0.0;0.0
9501;Binnenland;62-63 IT- en informatiedienstverlening;Totaal werkzame personen;2019;20.0;30.0;0.0;0.0;20.0;25.0;0.0;0.0
9502;Binnenland;62-63 IT- en informatiedienstverlening;Totaal werkzame personen;2020;25.0;40.0;0.0;0.0;30.0;40.0;0.0;0.0
9503;Binnenland;62-63 IT- en informatiedienstverlening;Totaal werkzame personen;2021;35.0;50.0;0.0;0.0;45.0;60.0;0.0;0.0
9504;Binnenland;62-63 IT- en informatiedienstverlening;0 tot 50 werkzame personen;2013;20.0;25.0;0.0;0.0;20.0;25.0;0.0;0.0
9505;Binnenland;62-63 IT- en informatiedienstverlening;0 tot 50 werkzame personen;2014;15.0;20.0;0.0;0.0;25.0;25.0;0.0;0.0
9506;Binnenland;62-63 IT- en informatiedienstverlening;0 tot 50 werkzame personen;2015;20.0;30.0;0.0;0.0;25.0;30.0;0.0;0.0
9507;Binnenland;62-63 IT- en informatiedienstverlening;0 tot 50 werkzame personen;2016;15.0;15.0;0.0;0.0;30.0;30.0;0.0;0.0
9508;Binnenland;62-63 IT- en informatiedienstverlening;0 tot 50 werkzame personen;2017;15.0;20.0;0.0;0.0;30.0;35.0;0.0;0.0
9509;Binnenland;62-63 IT- en informatiedienstverlening;0 tot 50 werkzame personen;2018;15.0;20.0;0.0;0.0;15.0;20.0;0.0;0.0
9510;Binnenland;62-63 IT- en informatiedienstverlening;0 tot 50 werkzame personen;2019;15.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0
9511;Binnenland;62-63 IT- en informatiedienstverlening;0 tot 50 werkzame personen;2020;15.0;20.0;0.0;0.0;25.0;30.0;0.0;0.0
9512;Binnenland;62-63 IT- en informatiedienstverlening;0 tot 50 werkzame personen;2021;30.0;35.0;0.0;0.0;40.0;45.0;0.0;0.0
9513;Binnenland;62-63 IT- en informatiedienstverlening;50 tot 250 werkzame personen;2013;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
9514;Binnenland;62-63 IT- en informatiedienstverlening;50 tot 250 werkzame personen;2014;;;;;0.0;0.0;0.0;0.0
9515;Binnenland;62-63 IT- en informatiedienstverlening;50 tot 250 werkzame personen;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9516;Binnenland;62-63 IT- en informatiedienstverlening;50 tot 250 werkzame personen;2016;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
9517;Binnenland;62-63 IT- en informatiedienstverlening;50 tot 250 werkzame personen;2017;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
9518;Binnenland;62-63 IT- en informatiedienstverlening;50 tot 250 werkzame personen;2018;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
9519;Binnenland;62-63 IT- en informatiedienstverlening;50 tot 250 werkzame personen;2019;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
9520;Binnenland;62-63 IT- en informatiedienstverlening;50 tot 250 werkzame personen;2020;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
9521;Binnenland;62-63 IT- en informatiedienstverlening;50 tot 250 werkzame personen;2021;5.0;10.0;0.0;0.0;5.0;10.0;0.0;0.0
9522;Binnenland;62-63 IT- en informatiedienstverlening;250 of meer werkzame personen;2013;0.0;20.0;0.0;5.0;0.0;5.0;0.0;0.0
9523;Binnenland;62-63 IT- en informatiedienstverlening;250 of meer werkzame personen;2014;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0
9524;Binnenland;62-63 IT- en informatiedienstverlening;250 of meer werkzame personen;2015;0.0;15.0;0.0;0.0;0.0;5.0;0.0;0.0
9525;Binnenland;62-63 IT- en informatiedienstverlening;250 of meer werkzame personen;2016;0.0;15.0;0.0;0.0;;;;
9526;Binnenland;62-63 IT- en informatiedienstverlening;250 of meer werkzame personen;2017;0.0;0.0;0.0;0.0;;;;
9527;Binnenland;62-63 IT- en informatiedienstverlening;250 of meer werkzame personen;2018;0.0;5.0;0.0;0.0;;;;
9528;Binnenland;62-63 IT- en informatiedienstverlening;250 of meer werkzame personen;2019;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
9529;Binnenland;62-63 IT- en informatiedienstverlening;250 of meer werkzame personen;2020;5.0;15.0;0.0;0.0;0.0;5.0;0.0;0.0
9530;Binnenland;62-63 IT- en informatiedienstverlening;250 of meer werkzame personen;2021;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
9531;Binnenland;62-63 IT- en informatiedienstverlening;Werkzame personen: onbekend;2013;;;;;;;;
9532;Binnenland;62-63 IT- en informatiedienstverlening;Werkzame personen: onbekend;2014;;;;;;;;
9533;Binnenland;62-63 IT- en informatiedienstverlening;Werkzame personen: onbekend;2015;;;;;;;;
9534;Binnenland;62-63 IT- en informatiedienstverlening;Werkzame personen: onbekend;2016;;;;;;;;
9535;Binnenland;62-63 IT- en informatiedienstverlening;Werkzame personen: onbekend;2017;;;;;;;;
9536;Binnenland;62-63 IT- en informatiedienstverlening;Werkzame personen: onbekend;2018;;;;;;;;
9537;Binnenland;62-63 IT- en informatiedienstverlening;Werkzame personen: onbekend;2019;;;;;;;;
9538;Binnenland;62-63 IT- en informatiedienstverlening;Werkzame personen: onbekend;2020;;;;;;;;
9539;Binnenland;62-63 IT- en informatiedienstverlening;Werkzame personen: onbekend;2021;;;;;;;;
9540;Binnenland;62 IT-dienstverlening;Totaal werkzame personen;2013;20.0;45.0;5.0;5.0;25.0;25.0;0.0;0.0
