ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;Huishoudgrootte;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
181;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;15290.0;3810.0;11480.0;24.9
182;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;17720.0;4450.0;13270.0;25.1
183;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;19420.0;4530.0;14890.0;23.3
184;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;19250.0;4290.0;14960.0;22.3
185;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2004/'05;10100.0;2900.0;7200.0;28.7
186;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2005/'06;13250.0;3320.0;9920.0;25.1
187;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2006/'07;15120.0;3740.0;11380.0;24.7
188;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2007/'08;16840.0;3870.0;12960.0;23.0
189;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2008/'09;16980.0;3780.0;13200.0;22.3
190;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2004/'05;1480.0;380.0;1090.0;26.0
191;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2005/'06;1860.0;410.0;1450.0;22.0
192;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2006/'07;2230.0;590.0;1640.0;26.6
193;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2007/'08;2500.0;630.0;1870.0;25.3
194;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2008/'09;2270.0;510.0;1760.0;22.4
195;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;140.0;60.0;80.0;41.0
196;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;180.0;70.0;100.0;41.6
197;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;370.0;110.0;250.0;30.8
198;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;80.0;20.0;60.0;30.4
199;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
200;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;852410.0;19490.0;832920.0;2.3
201;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;895660.0;18780.0;876880.0;2.1
202;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;899580.0;17150.0;882430.0;1.9
203;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;892610.0;13310.0;879300.0;1.5
204;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;883120.0;11010.0;872110.0;1.2
205;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2004/'05;744550.0;16990.0;727560.0;2.3
206;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2005/'06;786290.0;16420.0;769880.0;2.1
207;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2006/'07;788720.0;14770.0;773950.0;1.9
208;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2007/'08;786880.0;11520.0;775360.0;1.5
209;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2008/'09;783070.0;9720.0;773350.0;1.2
210;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2004/'05;104950.0;2300.0;102650.0;2.2
211;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2005/'06;106090.0;2120.0;103980.0;2.0
212;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2006/'07;103280.0;2030.0;101250.0;2.0
213;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2007/'08;102360.0;1650.0;100720.0;1.6
214;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2008/'09;100010.0;1290.0;98720.0;1.3
215;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;2910.0;210.0;2710.0;7.1
216;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;3270.0;250.0;3020.0;7.5
217;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;7590.0;350.0;7240.0;4.6
218;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;3380.0;150.0;3230.0;4.3
219;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;40.0;;30.0;
220;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;832040.0;16530.0;815510.0;2.0
221;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;870720.0;15640.0;855080.0;1.8
222;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;872150.0;13970.0;858180.0;1.6
223;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;863540.0;10720.0;852810.0;1.2
224;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;855410.0;8810.0;846600.0;1.0
225;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2004/'05;727140.0;14450.0;712690.0;2.0
226;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2005/'06;764890.0;13680.0;751210.0;1.8
227;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2006/'07;765280.0;12100.0;753180.0;1.6
228;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2007/'08;761870.0;9330.0;752540.0;1.2
229;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2008/'09;758930.0;7790.0;751150.0;1.0
230;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2004/'05;102130.0;1900.0;100230.0;1.9
231;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2005/'06;102760.0;1770.0;100990.0;1.7
232;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2006/'07;99710.0;1590.0;98120.0;1.6
233;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2007/'08;98490.0;1280.0;97210.0;1.3
234;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2008/'09;96440.0;1020.0;95420.0;1.1
235;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;2770.0;180.0;2590.0;6.4
236;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;3070.0;190.0;2880.0;6.3
237;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;7160.0;280.0;6880.0;3.9
238;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;3180.0;110.0;3060.0;3.5
239;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;40.0;;30.0;
240;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;20380.0;2960.0;17410.0;14.5
241;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;24930.0;3140.0;21790.0;12.6
242;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;27430.0;3170.0;24260.0;11.6
243;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;29080.0;2590.0;26490.0;8.9
244;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;27700.0;2200.0;25500.0;7.9
245;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2004/'05;17410.0;2540.0;14870.0;14.6
246;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2005/'06;21400.0;2730.0;18670.0;12.8
247;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2006/'07;23440.0;2660.0;20770.0;11.4
248;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2007/'08;25010.0;2180.0;22820.0;8.7
249;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2008/'09;24140.0;1930.0;22210.0;8.0
250;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2004/'05;2820.0;400.0;2420.0;14.1
251;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2005/'06;3340.0;350.0;2980.0;10.5
252;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2006/'07;3570.0;440.0;3120.0;12.4
253;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2007/'08;3870.0;370.0;3500.0;9.5
254;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2008/'09;3560.0;270.0;3300.0;7.5
255;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;150.0;30.0;120.0;20.3
256;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;200.0;50.0;150.0;27.1
257;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;430.0;70.0;360.0;15.5
258;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;200.0;30.0;170.0;16.5
259;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
260;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;15530.0;1790.0;13740.0;11.5
261;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;18730.0;1880.0;16850.0;10.0
262;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;20450.0;1840.0;18610.0;9.0
263;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;21490.0;1430.0;20060.0;6.6
264;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;20550.0;1180.0;19360.0;5.7
265;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2004/'05;13350.0;1550.0;11800.0;11.6
266;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2005/'06;16170.0;1650.0;14530.0;10.2
267;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2006/'07;17650.0;1570.0;16070.0;8.9
268;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2007/'08;18620.0;1230.0;17390.0;6.6
269;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2008/'09;18020.0;1060.0;16970.0;5.9
270;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2004/'05;2070.0;230.0;1840.0;11.0
271;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2005/'06;2420.0;200.0;2220.0;8.3
272;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2006/'07;2510.0;230.0;2270.0;9.3
273;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2007/'08;2720.0;180.0;2550.0;6.5
274;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2008/'09;2520.0;130.0;2390.0;5.0
275;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;100.0;10.0;90.0;13.5
276;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;130.0;30.0;100.0;22.0
277;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;300.0;40.0;260.0;12.5
278;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;150.0;20.0;130.0;12.2
279;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
280;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;4850.0;1170.0;3680.0;24.2
281;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;6210.0;1260.0;4950.0;20.3
282;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;6980.0;1330.0;5650.0;19.1
283;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;7590.0;1160.0;6430.0;15.3
284;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;7160.0;1020.0;6140.0;14.2
285;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2004/'05;4060.0;990.0;3070.0;24.3
286;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2005/'06;5230.0;1090.0;4140.0;20.8
287;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2006/'07;5790.0;1090.0;4700.0;18.9
288;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2007/'08;6390.0;950.0;5440.0;14.9
289;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2008/'09;6120.0;880.0;5240.0;14.3
290;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2004/'05;750.0;170.0;580.0;22.8
291;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2005/'06;920.0;150.0;760.0;16.5
292;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2006/'07;1060.0;210.0;850.0;19.7
293;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2007/'08;1150.0;190.0;960.0;16.7
294;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2008/'09;1040.0;140.0;900.0;13.5
295;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;40.0;20.0;30.0;36.4
296;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;70.0;30.0;40.0;37.3
297;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;130.0;30.0;100.0;22.1
298;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;50.0;20.0;40.0;28.8
299;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;50.0;10.0;40.0;25.5
300;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;359550.0;35570.0;323980.0;9.9
301;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;403920.0;34810.0;369110.0;8.6
302;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;413540.0;34830.0;378710.0;8.4
303;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;422490.0;35140.0;387350.0;8.3
304;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;426940.0;32330.0;394620.0;7.6
305;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2004/'05;324300.0;32010.0;292290.0;9.9
306;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2005/'06;365640.0;31490.0;334140.0;8.6
307;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2006/'07;371480.0;31100.0;340380.0;8.4
308;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2007/'08;384010.0;31850.0;352160.0;8.3
309;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2008/'09;389920.0;29580.0;360340.0;7.6
310;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2004/'05;33510.0;3190.0;30330.0;9.5
311;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2005/'06;35830.0;2860.0;32980.0;8.0
312;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2006/'07;36120.0;2900.0;33220.0;8.0
313;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2007/'08;37960.0;3210.0;34750.0;8.5
314;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2008/'09;36990.0;2740.0;34250.0;7.4
315;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;1740.0;370.0;1370.0;21.1
316;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;2450.0;460.0;1990.0;18.9
317;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;5940.0;830.0;5110.0;14.0
318;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;510.0;90.0;430.0;16.6
319;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;40.0;;30.0;
320;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;334360.0;29710.0;304650.0;8.9
321;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;372130.0;28270.0;343860.0;7.6
322;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;377690.0;27310.0;350380.0;7.2
323;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;383910.0;27100.0;356810.0;7.1
324;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;387310.0;24760.0;362550.0;6.4
325;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2004/'05;301660.0;26750.0;274910.0;8.9
326;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2005/'06;337010.0;25650.0;311360.0;7.6
327;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2006/'07;339730.0;24570.0;315150.0;7.2
328;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2007/'08;349330.0;24730.0;324600.0;7.1
329;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2008/'09;353930.0;22760.0;331160.0;6.4
330;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2004/'05;31180.0;2670.0;28510.0;8.6
331;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2005/'06;32990.0;2270.0;30720.0;6.9
332;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2006/'07;32740.0;2100.0;30640.0;6.4
333;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2007/'08;34140.0;2310.0;31840.0;6.8
334;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2008/'09;33350.0;2000.0;31360.0;6.0
335;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;1530.0;290.0;1240.0;18.9
336;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;2140.0;350.0;1790.0;16.5
337;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;5220.0;630.0;4590.0;12.1
338;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;440.0;60.0;380.0;14.0
339;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;30.0;;30.0;
340;Totaal mannen en vrouwen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;25190.0;5860.0;19330.0;23.3
341;Totaal mannen en vrouwen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;31790.0;6550.0;25240.0;20.6
342;Totaal mannen en vrouwen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;35860.0;7530.0;28330.0;21.0
