ID;Geslacht;BedrijfstakkenBranches;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;HboTotaal_1;HboVoltijd_2;HboDeeltijd_3;HboTotaal_4;HboVoltijd_5;HboDeeltijd_6;HboTotaal_7;HboTotaalVoltijd_8;HboTotaalDeeltijd_9;HboBachelorTotaal_10;HboBachelorVoltijd_11;HboBachelorDeeltijd_12;HboMasterTotaal_13;HboMasterVoltijd_14;HboMasterDeeltijd_15;HboAssociateDegreeTotaal_16;HboAssociateDegreeVoltijd_17;HboAssociateDegreeDeeltijd_18
9657;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2007/'08;;;;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0
9658;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2008/'09;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9659;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2009/'10;;;;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0
9660;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2010/'11;;;;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0
9661;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9662;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9663;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9664;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2006/'07;20.0;20.0;;0.0;0.0;0.0;20.0;20.0;;20.0;20.0;;0.0;0.0;0.0;0.0;0.0;0.0
9665;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2007/'08;20.0;20.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9666;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9667;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2009/'10;20.0;20.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9668;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2010/'11;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9669;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9670;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9671;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9672;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;0;2006/'07;150.0;90.0;50.0;0.0;0.0;0.0;150.0;90.0;50.0;150.0;90.0;50.0;;0.0;;0.0;0.0;0.0
9673;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;0;2007/'08;160.0;100.0;60.0;0.0;0.0;0.0;160.0;100.0;60.0;160.0;100.0;60.0;;0.0;;;;0.0
9674;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;0;2008/'09;190.0;120.0;80.0;0.0;0.0;0.0;190.0;120.0;80.0;190.0;120.0;70.0;;0.0;;0.0;0.0;0.0
9675;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;0;2009/'10;230.0;150.0;90.0;0.0;0.0;0.0;230.0;150.0;90.0;230.0;140.0;90.0;;;;;;0.0
9676;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;0;2010/'11;210.0;130.0;80.0;0.0;0.0;0.0;210.0;130.0;80.0;210.0;130.0;80.0;;0.0;;0.0;0.0;0.0
9677;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;0;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9678;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;0;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9679;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;0;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9680;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;1;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9681;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;1;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9682;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;1;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9683;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;1;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9684;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;1;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9685;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;1;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9686;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;1;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9687;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;1;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9688;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;2;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9689;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;2;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9690;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;2;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9691;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;2;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9692;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;2;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9693;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;2;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9694;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;2;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9695;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;2;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9696;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;3;2006/'07;50.0;50.0;;0.0;0.0;0.0;50.0;50.0;;50.0;50.0;;0.0;0.0;0.0;0.0;0.0;0.0
9697;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;3;2007/'08;60.0;50.0;;0.0;0.0;0.0;60.0;50.0;;60.0;50.0;;0.0;0.0;0.0;0.0;0.0;0.0
9698;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;3;2008/'09;60.0;60.0;;0.0;0.0;0.0;60.0;60.0;;60.0;60.0;;0.0;0.0;0.0;0.0;0.0;0.0
9699;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;3;2009/'10;80.0;70.0;;0.0;0.0;0.0;80.0;70.0;;70.0;70.0;;0.0;0.0;0.0;;;0.0
9700;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;3;2010/'11;70.0;70.0;;0.0;0.0;0.0;70.0;70.0;;70.0;70.0;;0.0;0.0;0.0;0.0;0.0;0.0
9701;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;3;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9702;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;3;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9703;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;3;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9704;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;4;2006/'07;50.0;30.0;20.0;0.0;0.0;0.0;50.0;30.0;20.0;50.0;30.0;20.0;;0.0;;0.0;0.0;0.0
9705;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;4;2007/'08;40.0;30.0;10.0;0.0;0.0;0.0;40.0;30.0;10.0;40.0;30.0;10.0;0.0;0.0;0.0;;;0.0
9706;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;4;2008/'09;50.0;40.0;10.0;0.0;0.0;0.0;50.0;40.0;10.0;50.0;40.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
9707;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;4;2009/'10;70.0;60.0;10.0;0.0;0.0;0.0;70.0;60.0;10.0;70.0;60.0;10.0;;;0.0;0.0;0.0;0.0
9708;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;4;2010/'11;50.0;40.0;10.0;0.0;0.0;0.0;50.0;40.0;10.0;50.0;40.0;10.0;;0.0;;0.0;0.0;0.0
9709;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;4;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9710;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;4;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9711;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;4;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9712;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;5;2006/'07;40.0;10.0;30.0;0.0;0.0;0.0;40.0;10.0;30.0;40.0;10.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0
9713;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;5;2007/'08;50.0;20.0;40.0;0.0;0.0;0.0;50.0;20.0;40.0;50.0;20.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0
9714;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;5;2008/'09;60.0;20.0;40.0;0.0;0.0;0.0;60.0;20.0;40.0;60.0;20.0;40.0;;0.0;;0.0;0.0;0.0
9715;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;5;2009/'10;60.0;10.0;40.0;0.0;0.0;0.0;60.0;10.0;40.0;50.0;10.0;40.0;;0.0;;0.0;0.0;0.0
9716;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;5;2010/'11;70.0;20.0;40.0;0.0;0.0;0.0;70.0;20.0;40.0;70.0;20.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0
9717;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;5;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9718;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;5;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9719;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;5;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9720;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;6;2006/'07;10.0;;;0.0;0.0;0.0;10.0;;;10.0;;;0.0;0.0;0.0;0.0;0.0;0.0
9721;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;6;2007/'08;10.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;0.0;10.0;;0.0;;0.0;0.0;0.0
9722;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;6;2008/'09;20.0;;20.0;0.0;0.0;0.0;20.0;;20.0;20.0;;20.0;;0.0;;0.0;0.0;0.0
9723;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;6;2009/'10;30.0;;20.0;0.0;0.0;0.0;30.0;;20.0;30.0;;20.0;;;0.0;0.0;0.0;0.0
9724;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;6;2010/'11;20.0;;20.0;0.0;0.0;0.0;20.0;;20.0;20.0;;20.0;0.0;0.0;0.0;0.0;0.0;0.0
9725;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;6;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9726;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;6;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9727;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;6;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9728;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;7;2006/'07;130.0;80.0;50.0;0.0;0.0;0.0;130.0;80.0;50.0;130.0;80.0;50.0;;0.0;;0.0;0.0;0.0
9729;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;7;2007/'08;140.0;90.0;50.0;0.0;0.0;0.0;140.0;90.0;50.0;130.0;80.0;50.0;;0.0;;;;0.0
9730;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;7;2008/'09;160.0;90.0;70.0;0.0;0.0;0.0;160.0;90.0;70.0;160.0;90.0;60.0;;0.0;;0.0;0.0;0.0
9731;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;7;2009/'10;180.0;110.0;70.0;0.0;0.0;0.0;180.0;110.0;70.0;180.0;110.0;70.0;;;;;;0.0
9732;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;7;2010/'11;180.0;110.0;70.0;0.0;0.0;0.0;180.0;110.0;70.0;180.0;110.0;70.0;;0.0;;0.0;0.0;0.0
9733;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;7;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9734;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;7;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9735;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;7;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9736;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;8;2006/'07;10.0;;;0.0;0.0;0.0;10.0;;;10.0;;;0.0;0.0;0.0;0.0;0.0;0.0
9737;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;8;2007/'08;20.0;10.0;;0.0;0.0;0.0;20.0;10.0;;20.0;10.0;;0.0;0.0;0.0;0.0;0.0;0.0
9738;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;8;2008/'09;10.0;;;0.0;0.0;0.0;10.0;;;10.0;;;0.0;0.0;0.0;0.0;0.0;0.0
9739;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;8;2009/'10;30.0;20.0;;0.0;0.0;0.0;30.0;20.0;;30.0;20.0;;0.0;0.0;0.0;0.0;0.0;0.0
9740;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;8;2010/'11;20.0;10.0;;0.0;0.0;0.0;20.0;10.0;;20.0;10.0;;0.0;0.0;0.0;0.0;0.0;0.0
9741;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;8;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9742;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;8;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9743;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;8;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9744;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;9;2006/'07;;;;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0
9745;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;9;2007/'08;10.0;;;0.0;0.0;0.0;10.0;;;10.0;;;0.0;0.0;0.0;0.0;0.0;0.0
9746;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;9;2008/'09;20.0;20.0;;0.0;0.0;0.0;20.0;20.0;;20.0;20.0;;0.0;0.0;0.0;0.0;0.0;0.0
9747;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;9;2009/'10;30.0;20.0;10.0;0.0;0.0;0.0;30.0;20.0;10.0;20.0;10.0;10.0;;;0.0;0.0;0.0;0.0
9748;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;9;2010/'11;10.0;;;0.0;0.0;0.0;10.0;;;10.0;;;0.0;0.0;0.0;0.0;0.0;0.0
9749;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;9;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9750;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;9;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9751;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;9;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9752;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2006/'07;150.0;90.0;50.0;0.0;0.0;0.0;150.0;90.0;50.0;150.0;90.0;50.0;;0.0;;0.0;0.0;0.0
9753;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2007/'08;160.0;100.0;60.0;0.0;0.0;0.0;160.0;100.0;60.0;160.0;100.0;60.0;;0.0;;;;0.0
9754;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2008/'09;190.0;120.0;80.0;0.0;0.0;0.0;190.0;120.0;80.0;190.0;120.0;70.0;;0.0;;0.0;0.0;0.0
9755;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2009/'10;230.0;140.0;90.0;0.0;0.0;0.0;230.0;140.0;90.0;220.0;140.0;80.0;;;;;;0.0
9756;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2010/'11;210.0;130.0;80.0;0.0;0.0;0.0;210.0;130.0;80.0;210.0;130.0;80.0;;0.0;;0.0;0.0;0.0
9757;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9758;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9759;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9760;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9761;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2007/'08;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9762;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9763;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2009/'10;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9764;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2010/'11;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9765;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
