ID;Geslacht;Leeftijd;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
9009;Totaal mannen en vrouwen;0 tot 15 jaar;C09B Ace-remmers, combinatiepreparaten;2015;5.0;0.0;;
9010;Totaal mannen en vrouwen;0 tot 15 jaar;C09B Ace-remmers, combinatiepreparaten;2016;0.0;0.0;;
9011;Totaal mannen en vrouwen;0 tot 15 jaar;C09B Ace-remmers, combinatiepreparaten;2017;0.0;0.0;;
9012;Totaal mannen en vrouwen;0 tot 15 jaar;C09B Ace-remmers, combinatiepreparaten;2018;0.0;0.0;;
9013;Totaal mannen en vrouwen;0 tot 15 jaar;C09B Ace-remmers, combinatiepreparaten;2019;0.0;0.0;;
9014;Totaal mannen en vrouwen;0 tot 15 jaar;C09B Ace-remmers, combinatiepreparaten;2020;0.0;0.0;1.0;0.0
9015;Totaal mannen en vrouwen;0 tot 15 jaar;C09B Ace-remmers, combinatiepreparaten;2021;0.0;0.0;0.0;0.0
9016;Totaal mannen en vrouwen;0 tot 15 jaar;C09B Ace-remmers, combinatiepreparaten;2022;5.0;0.0;1.0;0.0
9017;Totaal mannen en vrouwen;0 tot 15 jaar;C09B Ace-remmers, combinatiepreparaten;2023;0.0;0.0;0.0;0.0
9018;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2006;70.0;0.0;;
9019;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2007;55.0;0.0;;
9020;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2008;70.0;0.0;;
9021;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2009;80.0;0.0;;
9022;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2010;70.0;0.0;;
9023;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2011;70.0;0.0;;
9024;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2012;90.0;0.0;;
9025;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2013;105.0;0.0;;
9026;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2014;95.0;0.0;;
9027;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2015;135.0;0.0;;
9028;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2016;140.0;0.0;;
9029;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2017;165.0;0.01;;
9030;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2018;160.0;0.01;;
9031;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2019;215.0;0.01;;
9032;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2020;220.0;0.01;42.0;15.0
9033;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2021;260.0;0.01;46.0;17.0
9034;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2022;320.0;0.01;51.0;19.0
9035;Totaal mannen en vrouwen;0 tot 15 jaar;C09C Angiotensine-ii-antagonisten;2023;405.0;0.01;66.0;24.0
9036;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2006;5.0;0.0;;
9037;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2007;5.0;0.0;;
9038;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2008;5.0;0.0;;
9039;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2009;0.0;0.0;;
9040;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2010;5.0;0.0;;
9041;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2011;0.0;0.0;;
9042;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2012;0.0;0.0;;
9043;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2013;5.0;0.0;;
9044;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2014;5.0;0.0;;
9045;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2015;5.0;0.0;;
9046;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2016;0.0;0.0;;
9047;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2017;5.0;0.0;;
9048;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2018;0.0;0.0;;
9049;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2019;0.0;0.0;;
9050;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2020;0.0;0.0;0.0;0.0
9051;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2021;5.0;0.0;1.0;0.0
9052;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2022;5.0;0.0;1.0;0.0
9053;Totaal mannen en vrouwen;0 tot 15 jaar;C09D Angiotensine-ii-antagon., comb.prep;2023;5.0;0.0;1.0;0.0
9054;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2006;0.0;0.0;;
9055;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2007;0.0;0.0;;
9056;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2008;0.0;0.0;;
9057;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2009;0.0;0.0;;
9058;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2010;0.0;0.0;;
9059;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2011;0.0;0.0;;
9060;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2012;0.0;0.0;;
9061;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2013;0.0;0.0;;
9062;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2014;0.0;0.0;;
9063;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2015;0.0;0.0;;
9064;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2016;0.0;0.0;;
9065;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2017;0.0;0.0;;
9066;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2018;0.0;0.0;;
9067;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2019;0.0;0.0;;
9068;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2020;0.0;0.0;0.0;0.0
9069;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2021;0.0;0.0;0.0;0.0
9070;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2022;0.0;0.0;0.0;0.0
9071;Totaal mannen en vrouwen;0 tot 15 jaar;C09X Ov midd aangrijp op ren-angiot.syst;2023;0.0;0.0;0.0;0.0
9072;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2006;300.0;0.01;;
9073;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2007;395.0;0.01;;
9074;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2008;485.0;0.02;;
9075;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2009;530.0;0.02;;
9076;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2010;595.0;0.02;;
9077;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2011;635.0;0.02;;
9078;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2012;755.0;0.03;;
9079;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2013;800.0;0.03;;
9080;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2014;835.0;0.03;;
9081;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2015;830.0;0.03;;
9082;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2016;870.0;0.03;;
9083;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2017;885.0;0.03;;
9084;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2018;825.0;0.03;;
9085;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2019;825.0;0.03;;
9086;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2020;805.0;0.03;184.0;67.0
9087;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2021;785.0;0.03;177.0;65.0
9088;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2022;805.0;0.03;182.0;66.0
9089;Totaal mannen en vrouwen;0 tot 15 jaar;C10 Antilipaemica;2023;820.0;0.03;201.0;73.0
9090;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2006;300.0;0.01;;
9091;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2007;390.0;0.01;;
9092;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2008;485.0;0.02;;
9093;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2009;530.0;0.02;;
9094;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2010;590.0;0.02;;
9095;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2011;630.0;0.02;;
9096;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2012;750.0;0.03;;
9097;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2013;795.0;0.03;;
9098;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2014;835.0;0.03;;
9099;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2015;830.0;0.03;;
9100;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2016;865.0;0.03;;
9101;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2017;880.0;0.03;;
9102;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2018;820.0;0.03;;
9103;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2019;825.0;0.03;;
9104;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2020;800.0;0.03;183.0;67.0
9105;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2021;785.0;0.03;177.0;65.0
9106;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2022;805.0;0.03;182.0;66.0
9107;Totaal mannen en vrouwen;0 tot 15 jaar;C10A Antilipaemica, enkelvoudig;2023;820.0;0.03;201.0;73.0
9108;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2006;0.0;0.0;;
9109;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2007;5.0;0.0;;
9110;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2008;5.0;0.0;;
9111;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2009;5.0;0.0;;
9112;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2010;5.0;0.0;;
9113;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2011;0.0;0.0;;
9114;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2012;0.0;0.0;;
9115;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2013;0.0;0.0;;
9116;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2014;5.0;0.0;;
9117;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2015;5.0;0.0;;
9118;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2016;5.0;0.0;;
9119;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2017;5.0;0.0;;
9120;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2018;5.0;0.0;;
9121;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2019;5.0;0.0;;
9122;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2020;5.0;0.0;1.0;0.0
9123;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2021;5.0;0.0;1.0;0.0
9124;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2022;0.0;0.0;0.0;0.0
9125;Totaal mannen en vrouwen;0 tot 15 jaar;C10B Antilipaemica, combinatiepreparaten;2023;0.0;0.0;0.0;0.0
9126;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2006;565140.0;18.95;;
9127;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2007;568450.0;19.22;;
9128;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2008;573530.0;19.49;;
9129;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2009;579415.0;19.79;;
9130;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2010;606185.0;20.72;;
9131;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2011;600985.0;20.61;;
9132;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2012;598315.0;20.65;;
9133;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2013;585915.0;20.41;;
9134;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2014;573710.0;20.16;;
9135;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2015;547285.0;19.41;;
9136;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2016;548020.0;19.57;;
9137;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2017;534120.0;19.21;;
9138;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2018;539600.0;19.57;;
9139;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2019;532245.0;19.41;;
9140;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2020;474860.0;17.42;113431.0;41605.0
9141;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2021;479880.0;17.59;115298.0;42255.0
9142;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2022;514950.0;18.73;115216.0;41901.0
9143;Totaal mannen en vrouwen;0 tot 15 jaar;D Dermatologica;2023;522410.0;19.1;115508.0;42234.0
9144;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2006;57130.0;1.92;;
9145;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2007;58905.0;1.99;;
9146;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2008;55670.0;1.89;;
9147;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2009;57220.0;1.95;;
9148;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2010;64195.0;2.19;;
9149;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2011;65630.0;2.25;;
9150;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2012;65500.0;2.26;;
9151;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2013;54855.0;1.91;;
9152;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2014;50910.0;1.79;;
9153;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2015;46390.0;1.65;;
9154;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2016;42505.0;1.52;;
9155;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2017;49120.0;1.77;;
9156;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2018;92660.0;3.36;;
9157;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2019;88940.0;3.24;;
9158;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2020;75910.0;2.78;3284.0;1204.0
9159;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2021;72695.0;2.66;2771.0;1016.0
9160;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2022;78520.0;2.86;3403.0;1237.0
9161;Totaal mannen en vrouwen;0 tot 15 jaar;D01 Antimycotica dermatologisch gebruik;2023;77595.0;2.84;3387.0;1238.0
9162;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2006;55095.0;1.85;;
9163;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2007;56835.0;1.92;;
9164;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2008;53445.0;1.82;;
9165;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2009;54955.0;1.88;;
9166;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2010;61855.0;2.11;;
9167;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2011;63395.0;2.17;;
9168;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2012;63345.0;2.19;;
9169;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2013;52805.0;1.84;;
9170;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2014;48815.0;1.72;;
9171;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2015;44350.0;1.57;;
9172;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2016;40535.0;1.45;;
9173;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2017;47140.0;1.7;;
9174;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2018;91050.0;3.3;;
9175;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2019;87340.0;3.18;;
9176;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2020;74460.0;2.73;3205.0;1176.0
9177;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2021;71140.0;2.61;2686.0;984.0
9178;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2022;77055.0;2.8;3321.0;1208.0
9179;Totaal mannen en vrouwen;0 tot 15 jaar;D01A Antimycotica, lokale;2023;76000.0;2.78;3300.0;1207.0
9180;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2006;3145.0;0.11;;
9181;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2007;3195.0;0.11;;
9182;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2008;3450.0;0.12;;
9183;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2009;3435.0;0.12;;
9184;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2010;3635.0;0.12;;
9185;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2011;3565.0;0.12;;
9186;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2012;3375.0;0.12;;
9187;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2013;3245.0;0.11;;
9188;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2014;3270.0;0.11;;
9189;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2015;3165.0;0.11;;
9190;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2016;2900.0;0.1;;
9191;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2017;3075.0;0.11;;
9192;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2018;2720.0;0.1;;
9193;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2019;2640.0;0.1;;
9194;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2020;2375.0;0.09;79.0;29.0
9195;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2021;2370.0;0.09;86.0;31.0
9196;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2022;2300.0;0.08;81.0;30.0
9197;Totaal mannen en vrouwen;0 tot 15 jaar;D01B Antimycotica v systemisch gebruik;2023;2450.0;0.09;87.0;32.0
9198;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2006;158005.0;5.3;;
9199;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2007;161440.0;5.46;;
9200;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2008;173965.0;5.91;;
9201;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2009;174865.0;5.97;;
9202;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2010;203305.0;6.95;;
9203;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2011;213770.0;7.33;;
9204;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2012;222205.0;7.67;;
9205;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2013;228845.0;7.97;;
9206;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2014;220605.0;7.75;;
9207;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2015;212555.0;7.54;;
9208;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2016;205750.0;7.35;;
9209;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2017;198650.0;7.14;;
9210;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2018;205710.0;7.46;;
9211;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2019;205365.0;7.49;;
9212;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2020;198095.0;7.27;87746.0;32184.0
9213;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2021;206620.0;7.57;89401.0;32764.0
9214;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2022;209860.0;7.63;88116.0;32046.0
9215;Totaal mannen en vrouwen;0 tot 15 jaar;D02 Emollientia en protectiva;2023;210165.0;7.68;86522.0;31635.0
9216;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2006;153160.0;5.14;;
9217;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2007;158010.0;5.34;;
9218;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2008;169550.0;5.76;;
9219;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2009;170900.0;5.84;;
9220;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2010;199350.0;6.81;;
9221;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2011;210735.0;7.23;;
9222;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2012;218775.0;7.55;;
9223;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2013;225880.0;7.87;;
9224;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2014;218110.0;7.66;;
9225;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2015;212555.0;7.54;;
9226;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2016;205750.0;7.35;;
9227;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2017;198650.0;7.14;;
9228;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2018;205710.0;7.46;;
9229;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2019;205365.0;7.49;;
9230;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2020;198095.0;7.27;87746.0;32184.0
9231;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2021;206620.0;7.57;89401.0;32764.0
9232;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2022;209860.0;7.63;88116.0;32046.0
9233;Totaal mannen en vrouwen;0 tot 15 jaar;D02A Emollientia en protectiva;2023;210165.0;7.68;86522.0;31635.0
9234;Totaal mannen en vrouwen;0 tot 15 jaar;D02B Protectiva tegen uv-straling;2006;6160.0;0.21;;
9235;Totaal mannen en vrouwen;0 tot 15 jaar;D02B Protectiva tegen uv-straling;2007;4375.0;0.15;;
9236;Totaal mannen en vrouwen;0 tot 15 jaar;D02B Protectiva tegen uv-straling;2008;5805.0;0.2;;
9237;Totaal mannen en vrouwen;0 tot 15 jaar;D02B Protectiva tegen uv-straling;2009;5175.0;0.18;;
9238;Totaal mannen en vrouwen;0 tot 15 jaar;D02B Protectiva tegen uv-straling;2010;5395.0;0.18;;
