ID;Bedrijfsgroep;Positie;Geslacht;Leeftijd;BurgerlijkeStaat;Personen_1
7926;300;Positie C;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
7927;300;Positie C;Vrouwen;18 en 19 jaar;Ongehuwd;0.0
7928;300;Positie C;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
7929;300;Positie C;Vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
7930;300;Positie C;Vrouwen;20 jaar;Ongehuwd;0.0
7931;300;Positie C;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
7932;300;Positie C;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;1.0
7933;300;Positie C;Vrouwen;21-24 jaar;Ongehuwd;1.0
7934;300;Positie C;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
7935;300;Positie C;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;4.0
7936;300;Positie C;Vrouwen;25-29 jaar;Ongehuwd;3.0
7937;300;Positie C;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;1.0
7938;300;Positie C;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;3.0
7939;300;Positie C;Vrouwen;30-39 jaar;Ongehuwd;3.0
7940;300;Positie C;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;0.0
7941;300;Positie C;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;2.0
7942;300;Positie C;Vrouwen;40-49 jaar;Ongehuwd;1.0
7943;300;Positie C;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;1.0
7944;300;Positie C;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;1.0
7945;300;Positie C;Vrouwen;50-59 jaar;Ongehuwd;0.0
7946;300;Positie C;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;1.0
7947;300;Positie C;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;0.0
7948;300;Positie C;Vrouwen;60-64 jaar;Ongehuwd;0.0
7949;300;Positie C;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;0.0
7950;300;Positie C;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;0.0
7951;300;Positie C;Vrouwen;65-69 jaar;Ongehuwd;0.0
7952;300;Positie C;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;0.0
7953;300;Positie C;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;0.0
7954;300;Positie C;Vrouwen;70 jaar en ouder;Ongehuwd;0.0
7955;300;Positie C;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;0.0
7956;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;2993.0
7957;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;346.0
7958;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;2647.0
7959;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
7960;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
7961;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
7962;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;3.0
7963;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;3.0
7964;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
7965;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;6.0
7966;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;6.0
7967;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
7968;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;6.0
7969;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Ongehuwd;6.0
7970;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
7971;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;85.0
7972;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;73.0
7973;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;12.0
7974;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;261.0
7975;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;92.0
7976;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;169.0
7977;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;811.0
7978;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;73.0
7979;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;738.0
7980;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;873.0
7981;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;54.0
7982;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;819.0
7983;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;649.0
7984;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;28.0
7985;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;621.0
7986;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;186.0
7987;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;7.0
7988;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;179.0
7989;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;71.0
7990;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;4.0
7991;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;67.0
7992;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;42.0
7993;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;0.0
7994;301;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;42.0
7995;301;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;2936.0
7996;301;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Ongehuwd;327.0
7997;301;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;2609.0
7998;301;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
7999;301;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Ongehuwd;0.0
8000;301;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
8001;301;Totaal van posities A, B en C;Mannen;14-17 jaar;Totaal alle burgerlijke staten;3.0
8002;301;Totaal van posities A, B en C;Mannen;14-17 jaar;Ongehuwd;3.0
8003;301;Totaal van posities A, B en C;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
8004;301;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;6.0
8005;301;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Ongehuwd;6.0
8006;301;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
8007;301;Totaal van posities A, B en C;Mannen;20 jaar;Totaal alle burgerlijke staten;6.0
8008;301;Totaal van posities A, B en C;Mannen;20 jaar;Ongehuwd;6.0
8009;301;Totaal van posities A, B en C;Mannen;20 jaar;Gehuwd of gehuwd geweest;0.0
8010;301;Totaal van posities A, B en C;Mannen;21-24 jaar;Totaal alle burgerlijke staten;84.0
8011;301;Totaal van posities A, B en C;Mannen;21-24 jaar;Ongehuwd;72.0
8012;301;Totaal van posities A, B en C;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;12.0
8013;301;Totaal van posities A, B en C;Mannen;25-29 jaar;Totaal alle burgerlijke staten;256.0
8014;301;Totaal van posities A, B en C;Mannen;25-29 jaar;Ongehuwd;88.0
8015;301;Totaal van posities A, B en C;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;168.0
8016;301;Totaal van posities A, B en C;Mannen;30-39 jaar;Totaal alle burgerlijke staten;801.0
8017;301;Totaal van posities A, B en C;Mannen;30-39 jaar;Ongehuwd;69.0
8018;301;Totaal van posities A, B en C;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;732.0
8019;301;Totaal van posities A, B en C;Mannen;40-49 jaar;Totaal alle burgerlijke staten;862.0
8020;301;Totaal van posities A, B en C;Mannen;40-49 jaar;Ongehuwd;46.0
8021;301;Totaal van posities A, B en C;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;816.0
8022;301;Totaal van posities A, B en C;Mannen;50-59 jaar;Totaal alle burgerlijke staten;636.0
8023;301;Totaal van posities A, B en C;Mannen;50-59 jaar;Ongehuwd;27.0
8024;301;Totaal van posities A, B en C;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;609.0
8025;301;Totaal van posities A, B en C;Mannen;60-64 jaar;Totaal alle burgerlijke staten;178.0
8026;301;Totaal van posities A, B en C;Mannen;60-64 jaar;Ongehuwd;6.0
8027;301;Totaal van posities A, B en C;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;172.0
8028;301;Totaal van posities A, B en C;Mannen;65-69 jaar;Totaal alle burgerlijke staten;67.0
8029;301;Totaal van posities A, B en C;Mannen;65-69 jaar;Ongehuwd;4.0
8030;301;Totaal van posities A, B en C;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;63.0
8031;301;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;37.0
8032;301;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Ongehuwd;0.0
8033;301;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;37.0
8034;301;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;57.0
8035;301;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Ongehuwd;19.0
8036;301;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;38.0
8037;301;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
8038;301;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
8039;301;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
8040;301;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
8041;301;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Ongehuwd;0.0
8042;301;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
8043;301;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
8044;301;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Ongehuwd;0.0
8045;301;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
8046;301;Totaal van posities A, B en C;Vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
8047;301;Totaal van posities A, B en C;Vrouwen;20 jaar;Ongehuwd;0.0
8048;301;Totaal van posities A, B en C;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
8049;301;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;1.0
8050;301;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Ongehuwd;1.0
8051;301;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
8052;301;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;5.0
8053;301;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Ongehuwd;4.0
8054;301;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;1.0
8055;301;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;10.0
8056;301;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Ongehuwd;4.0
8057;301;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;6.0
8058;301;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;11.0
8059;301;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Ongehuwd;8.0
8060;301;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;3.0
8061;301;Totaal van posities A, B en C;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;13.0
8062;301;Totaal van posities A, B en C;Vrouwen;50-59 jaar;Ongehuwd;1.0
8063;301;Totaal van posities A, B en C;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;12.0
8064;301;Totaal van posities A, B en C;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;8.0
8065;301;Totaal van posities A, B en C;Vrouwen;60-64 jaar;Ongehuwd;1.0
8066;301;Totaal van posities A, B en C;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;7.0
8067;301;Totaal van posities A, B en C;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;4.0
8068;301;Totaal van posities A, B en C;Vrouwen;65-69 jaar;Ongehuwd;0.0
8069;301;Totaal van posities A, B en C;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;4.0
8070;301;Totaal van posities A, B en C;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;5.0
8071;301;Totaal van posities A, B en C;Vrouwen;70 jaar en ouder;Ongehuwd;0.0
8072;301;Totaal van posities A, B en C;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;5.0
8073;301;Positie A;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;1646.0
8074;301;Positie A;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;207.0
8075;301;Positie A;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;1439.0
8076;301;Positie A;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
8077;301;Positie A;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
8078;301;Positie A;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
8079;301;Positie A;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;2.0
8080;301;Positie A;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;2.0
8081;301;Positie A;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
8082;301;Positie A;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;4.0
8083;301;Positie A;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;4.0
8084;301;Positie A;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
8085;301;Positie A;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;1.0
8086;301;Positie A;Totaal mannen en vrouwen;20 jaar;Ongehuwd;1.0
8087;301;Positie A;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
8088;301;Positie A;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;38.0
8089;301;Positie A;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;31.0
8090;301;Positie A;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;7.0
8091;301;Positie A;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;130.0
8092;301;Positie A;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;54.0
8093;301;Positie A;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;76.0
8094;301;Positie A;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;447.0
8095;301;Positie A;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;48.0
8096;301;Positie A;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;399.0
8097;301;Positie A;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;470.0
8098;301;Positie A;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;35.0
8099;301;Positie A;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;435.0
8100;301;Positie A;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;365.0
8101;301;Positie A;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;24.0
8102;301;Positie A;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;341.0
8103;301;Positie A;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;109.0
8104;301;Positie A;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;5.0
8105;301;Positie A;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;104.0
8106;301;Positie A;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;49.0
8107;301;Positie A;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;3.0
8108;301;Positie A;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;46.0
8109;301;Positie A;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;31.0
8110;301;Positie A;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;0.0
8111;301;Positie A;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;31.0
8112;301;Positie A;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;1603.0
8113;301;Positie A;Mannen;Totaal van alle leeftijden;Ongehuwd;196.0
8114;301;Positie A;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;1407.0
8115;301;Positie A;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
8116;301;Positie A;Mannen;Beneden 14 jaar;Ongehuwd;0.0
8117;301;Positie A;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
8118;301;Positie A;Mannen;14-17 jaar;Totaal alle burgerlijke staten;2.0
8119;301;Positie A;Mannen;14-17 jaar;Ongehuwd;2.0
8120;301;Positie A;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
8121;301;Positie A;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;4.0
8122;301;Positie A;Mannen;18 en 19 jaar;Ongehuwd;4.0
8123;301;Positie A;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
8124;301;Positie A;Mannen;20 jaar;Totaal alle burgerlijke staten;1.0
8125;301;Positie A;Mannen;20 jaar;Ongehuwd;1.0
8126;301;Positie A;Mannen;20 jaar;Gehuwd of gehuwd geweest;0.0
8127;301;Positie A;Mannen;21-24 jaar;Totaal alle burgerlijke staten;38.0
8128;301;Positie A;Mannen;21-24 jaar;Ongehuwd;31.0
8129;301;Positie A;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;7.0
8130;301;Positie A;Mannen;25-29 jaar;Totaal alle burgerlijke staten;128.0
8131;301;Positie A;Mannen;25-29 jaar;Ongehuwd;52.0
8132;301;Positie A;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;76.0
8133;301;Positie A;Mannen;30-39 jaar;Totaal alle burgerlijke staten;441.0
8134;301;Positie A;Mannen;30-39 jaar;Ongehuwd;47.0
8135;301;Positie A;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;394.0
8136;301;Positie A;Mannen;40-49 jaar;Totaal alle burgerlijke staten;462.0
8137;301;Positie A;Mannen;40-49 jaar;Ongehuwd;29.0
8138;301;Positie A;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;433.0
8139;301;Positie A;Mannen;50-59 jaar;Totaal alle burgerlijke staten;353.0
8140;301;Positie A;Mannen;50-59 jaar;Ongehuwd;23.0
8141;301;Positie A;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;330.0
8142;301;Positie A;Mannen;60-64 jaar;Totaal alle burgerlijke staten;103.0
8143;301;Positie A;Mannen;60-64 jaar;Ongehuwd;4.0
8144;301;Positie A;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;99.0
8145;301;Positie A;Mannen;65-69 jaar;Totaal alle burgerlijke staten;45.0
8146;301;Positie A;Mannen;65-69 jaar;Ongehuwd;3.0
8147;301;Positie A;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;42.0
8148;301;Positie A;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;26.0
8149;301;Positie A;Mannen;70 jaar en ouder;Ongehuwd;0.0
8150;301;Positie A;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;26.0
8151;301;Positie A;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;43.0
8152;301;Positie A;Vrouwen;Totaal van alle leeftijden;Ongehuwd;11.0
8153;301;Positie A;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;32.0
8154;301;Positie A;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
8155;301;Positie A;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
8156;301;Positie A;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
8157;301;Positie A;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
8158;301;Positie A;Vrouwen;14-17 jaar;Ongehuwd;0.0
8159;301;Positie A;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
8160;301;Positie A;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
8161;301;Positie A;Vrouwen;18 en 19 jaar;Ongehuwd;0.0
8162;301;Positie A;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
8163;301;Positie A;Vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
8164;301;Positie A;Vrouwen;20 jaar;Ongehuwd;0.0
8165;301;Positie A;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
8166;301;Positie A;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;0.0
8167;301;Positie A;Vrouwen;21-24 jaar;Ongehuwd;0.0
8168;301;Positie A;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
8169;301;Positie A;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;2.0
8170;301;Positie A;Vrouwen;25-29 jaar;Ongehuwd;2.0
8171;301;Positie A;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;0.0
8172;301;Positie A;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;6.0
8173;301;Positie A;Vrouwen;30-39 jaar;Ongehuwd;1.0
8174;301;Positie A;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;5.0
8175;301;Positie A;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;8.0
8176;301;Positie A;Vrouwen;40-49 jaar;Ongehuwd;6.0
8177;301;Positie A;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;2.0
8178;301;Positie A;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;12.0
8179;301;Positie A;Vrouwen;50-59 jaar;Ongehuwd;1.0
8180;301;Positie A;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;11.0
8181;301;Positie A;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;6.0
8182;301;Positie A;Vrouwen;60-64 jaar;Ongehuwd;1.0
8183;301;Positie A;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;5.0
8184;301;Positie A;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;4.0
8185;301;Positie A;Vrouwen;65-69 jaar;Ongehuwd;0.0
8186;301;Positie A;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;4.0
8187;301;Positie A;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;5.0
8188;301;Positie A;Vrouwen;70 jaar en ouder;Ongehuwd;0.0
8189;301;Positie A;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;5.0
8190;301;Positie B;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;336.0
8191;301;Positie B;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;29.0
8192;301;Positie B;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;307.0
8193;301;Positie B;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
8194;301;Positie B;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
8195;301;Positie B;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
8196;301;Positie B;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
8197;301;Positie B;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;0.0
8198;301;Positie B;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
8199;301;Positie B;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
8200;301;Positie B;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;0.0
8201;301;Positie B;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
8202;301;Positie B;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
8203;301;Positie B;Totaal mannen en vrouwen;20 jaar;Ongehuwd;0.0
8204;301;Positie B;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
8205;301;Positie B;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;5.0
8206;301;Positie B;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;4.0
8207;301;Positie B;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;1.0
8208;301;Positie B;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;25.0
8209;301;Positie B;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;9.0
8210;301;Positie B;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;16.0
8211;301;Positie B;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;61.0
8212;301;Positie B;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;3.0
8213;301;Positie B;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;58.0
8214;301;Positie B;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;113.0
8215;301;Positie B;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;10.0
8216;301;Positie B;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;103.0
