ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;MigratieachtergrondNationaliteit;Perioden;BanenWerknemersUitBuitenland_1
8885;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2011 1e kwartaal;0.5
8886;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2011 2e kwartaal;0.5
8887;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2011 3e kwartaal;0.5
8888;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2011 4e kwartaal;0.5
8889;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2011;0.5
8890;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2012 1e kwartaal;0.5
8891;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2012 2e kwartaal;0.5
8892;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2012 3e kwartaal;0.5
8893;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2012 4e kwartaal;0.5
8894;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2012;0.5
8895;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2013 1e kwartaal;0.6
8896;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2013 2e kwartaal;0.6
8897;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2013 3e kwartaal;0.6
8898;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2013 4e kwartaal;0.6
8899;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2013;0.6
8900;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2014 1e kwartaal;0.6
8901;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2014 2e kwartaal;0.5
8902;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2014 3e kwartaal;0.6
8903;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2014 4e kwartaal;0.6
8904;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2014;0.6
8905;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2015 1e kwartaal;0.6
8906;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2015 2e kwartaal;0.6
8907;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2015 3e kwartaal;0.7
8908;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2015 4e kwartaal;0.6
8909;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2015;0.6
8910;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2016 1e kwartaal;0.7
8911;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2016 2e kwartaal;0.7
8912;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2016 3e kwartaal;0.7
8913;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2016 4e kwartaal;0.7
8914;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2016;0.7
8915;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2017 1e kwartaal;0.7
8916;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2017 2e kwartaal;0.7
8917;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2017 3e kwartaal;0.7
8918;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2017 4e kwartaal;0.7
8919;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Amerika;2017;0.7
8920;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2010 1e kwartaal;0.6
8921;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2010 2e kwartaal;0.6
8922;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2010 3e kwartaal;0.6
8923;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2010 4e kwartaal;0.6
8924;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2010;0.6
8925;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2011 1e kwartaal;0.6
8926;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2011 2e kwartaal;0.6
8927;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2011 3e kwartaal;0.6
8928;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2011 4e kwartaal;0.7
8929;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2011;0.6
8930;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2012 1e kwartaal;0.7
8931;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2012 2e kwartaal;0.7
8932;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2012 3e kwartaal;0.7
8933;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2012 4e kwartaal;0.7
8934;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2012;0.7
8935;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2013 1e kwartaal;0.7
8936;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2013 2e kwartaal;0.7
8937;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2013 3e kwartaal;0.7
8938;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2013 4e kwartaal;0.7
8939;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2013;0.7
8940;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2014 1e kwartaal;0.8
8941;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2014 2e kwartaal;0.8
8942;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2014 3e kwartaal;0.8
8943;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2014 4e kwartaal;0.8
8944;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2014;0.8
8945;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2015 1e kwartaal;0.8
8946;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2015 2e kwartaal;0.8
8947;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2015 3e kwartaal;0.9
8948;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2015 4e kwartaal;0.8
8949;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2015;0.8
8950;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2016 1e kwartaal;0.8
8951;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2016 2e kwartaal;0.9
8952;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2016 3e kwartaal;0.9
8953;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2016 4e kwartaal;0.9
8954;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2016;0.9
8955;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2017 1e kwartaal;0.9
8956;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2017 2e kwartaal;1.0
8957;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2017 3e kwartaal;1.0
8958;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2017 4e kwartaal;1.0
8959;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Azië;2017;1.0
8960;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2010 1e kwartaal;1.8
8961;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2010 2e kwartaal;1.9
8962;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2010 3e kwartaal;2.0
8963;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2010 4e kwartaal;2.0
8964;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2010;1.9
8965;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2011 1e kwartaal;2.1
8966;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2011 2e kwartaal;2.1
8967;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2011 3e kwartaal;2.1
8968;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2011 4e kwartaal;2.1
8969;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2011;2.1
8970;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2012 1e kwartaal;2.3
8971;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2012 2e kwartaal;2.3
8972;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2012 3e kwartaal;2.3
8973;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2012 4e kwartaal;2.3
8974;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2012;2.3
8975;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2013 1e kwartaal;2.4
8976;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2013 2e kwartaal;2.4
8977;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2013 3e kwartaal;2.4
8978;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2013 4e kwartaal;2.4
8979;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2013;2.4
8980;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2014 1e kwartaal;2.5
8981;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2014 2e kwartaal;2.6
8982;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2014 3e kwartaal;2.6
8983;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2014 4e kwartaal;2.6
8984;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2014;2.6
8985;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2015 1e kwartaal;2.8
8986;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2015 2e kwartaal;2.8
8987;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2015 3e kwartaal;2.8
8988;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2015 4e kwartaal;2.8
8989;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2015;2.8
8990;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2016 1e kwartaal;2.9
8991;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2016 2e kwartaal;3.0
8992;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2016 3e kwartaal;3.1
8993;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2016 4e kwartaal;3.2
8994;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2016;3.0
8995;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2017 1e kwartaal;3.0
8996;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2017 2e kwartaal;3.1
8997;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2017 3e kwartaal;3.1
8998;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2017 4e kwartaal;3.1
8999;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europa (excl. Nederlandse achtergrond);2017;3.1
9000;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2010 1e kwartaal;0.1
9001;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2010 2e kwartaal;0.1
9002;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2010 3e kwartaal;0.1
9003;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2010 4e kwartaal;0.1
9004;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2010;0.1
9005;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2011 1e kwartaal;0.2
9006;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2011 2e kwartaal;0.1
9007;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2011 3e kwartaal;0.1
9008;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2011 4e kwartaal;0.2
9009;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2011;0.2
9010;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2012 1e kwartaal;0.2
9011;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2012 2e kwartaal;0.2
9012;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2012 3e kwartaal;0.2
9013;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2012 4e kwartaal;0.2
9014;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2012;0.2
9015;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2013 1e kwartaal;0.2
9016;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2013 2e kwartaal;0.2
9017;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2013 3e kwartaal;0.2
9018;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2013 4e kwartaal;0.2
9019;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2013;0.2
9020;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2014 1e kwartaal;0.2
9021;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2014 2e kwartaal;0.2
9022;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2014 3e kwartaal;0.2
9023;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2014 4e kwartaal;0.3
9024;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2014;0.2
9025;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2015 1e kwartaal;0.3
9026;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2015 2e kwartaal;0.3
9027;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2015 3e kwartaal;0.3
9028;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2015 4e kwartaal;0.3
9029;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2015;0.3
9030;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2016 1e kwartaal;0.3
9031;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2016 2e kwartaal;0.3
9032;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2016 3e kwartaal;0.3
9033;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2016 4e kwartaal;0.4
9034;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2016;0.3
9035;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2017 1e kwartaal;0.4
9036;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2017 2e kwartaal;0.4
9037;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2017 3e kwartaal;0.4
9038;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2017 4e kwartaal;0.4
9039;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;GIPS landen in de EU;2017;0.4
9040;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2010 1e kwartaal;0.2
9041;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2010 2e kwartaal;0.2
9042;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2010 3e kwartaal;0.2
9043;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2010 4e kwartaal;0.2
9044;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2010;0.2
9045;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2011 1e kwartaal;0.2
9046;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2011 2e kwartaal;0.2
9047;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2011 3e kwartaal;0.2
9048;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2011 4e kwartaal;0.2
9049;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2011;0.2
9050;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2012 1e kwartaal;0.2
9051;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2012 2e kwartaal;0.2
9052;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2012 3e kwartaal;0.2
9053;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2012 4e kwartaal;0.2
9054;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2012;0.2
9055;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2013 1e kwartaal;0.2
9056;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2013 2e kwartaal;0.2
9057;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2013 3e kwartaal;0.2
9058;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2013 4e kwartaal;0.2
9059;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2013;0.2
9060;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2014 1e kwartaal;0.2
9061;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2014 2e kwartaal;0.2
9062;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2014 3e kwartaal;0.2
9063;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2014 4e kwartaal;0.2
9064;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2014;0.2
9065;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2015 1e kwartaal;0.3
9066;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2015 2e kwartaal;0.3
9067;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2015 3e kwartaal;0.3
9068;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2015 4e kwartaal;0.3
9069;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2015;0.3
