ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
3920;Vrouwen;1;MBO;Cohort 1999;330.0;12.0;42.0;49.0;54.0;57.0;;;12.0;42.0;49.0;54.0;56.0;;;12.0;41.0;48.0;53.0;54.0;;;0.0;0.0;1.0;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;;;31.0;35.0;38.0;37.0;39.0;38.0;39.0;;69.0;62.0;50.0;22.0;12.0;7.0;5.0;;68.0;61.0;50.0;21.0;12.0;7.0;4.0;;67.0;60.0;48.0;19.0;10.0;6.0;4.0;;2.0;1.0;2.0;2.0;1.0;1.0;;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;
3921;Vrouwen;1;MBO;Cohort 2000;470.0;20.0;42.0;49.0;53.0;;;;20.0;42.0;49.0;53.0;;;;20.0;41.0;48.0;52.0;;;;0.0;0.0;0.0;1.0;;;;0.0;0.0;0.0;0.0;;;;30.0;36.0;37.0;40.0;39.0;40.0;;;70.0;61.0;43.0;19.0;12.0;7.0;;;70.0;61.0;43.0;19.0;12.0;7.0;;;69.0;60.0;41.0;17.0;10.0;5.0;;;1.0;1.0;2.0;2.0;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;
3922;Vrouwen;1;MBO;Cohort 2001;570.0;20.0;46.0;53.0;;;;;20.0;46.0;53.0;;;;;20.0;45.0;52.0;;;;;0.0;1.0;1.0;;;;;0.0;0.0;0.0;;;;;24.0;31.0;34.0;35.0;36.0;;;;76.0;67.0;46.0;19.0;11.0;;;;76.0;66.0;46.0;19.0;11.0;;;;74.0;64.0;44.0;18.0;10.0;;;;2.0;2.0;2.0;1.0;1.0;;;;0.0;0.0;0.0;0.0;0.0;;;
3923;Vrouwen;1;MBO;Cohort 2002;720.0;22.0;46.0;;;;;;22.0;46.0;;;;;;21.0;45.0;;;;;;1.0;1.0;;;;;;0.0;0.0;;;;;;27.0;35.0;36.0;37.0;;;;;73.0;63.0;42.0;17.0;;;;;73.0;62.0;42.0;17.0;;;;;71.0;60.0;40.0;15.0;;;;;2.0;3.0;2.0;2.0;;;;;0.0;0.0;0.0;0.0;;;;
3924;Vrouwen;1;MBO;Cohort 2003;790.0;23.0;;;;;;;23.0;;;;;;;23.0;;;;;;;0.0;;;;;;;0.0;;;;;;;27.0;33.0;36.0;;;;;;73.0;64.0;42.0;;;;;;73.0;64.0;42.0;;;;;;71.0;62.0;39.0;;;;;;2.0;2.0;3.0;;;;;;0.0;0.0;0.0;;;;;
3925;Vrouwen;1;MBO;Cohort 2004;720.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.0;36.0;;;;;;;70.0;59.0;;;;;;;70.0;59.0;;;;;;;69.0;58.0;;;;;;;1.0;1.0;;;;;;;0.0;0.0;;;;;;
3926;Vrouwen;1;MBO;Cohort 2005;730.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.0;;;;;;;;70.0;;;;;;;;69.0;;;;;;;;68.0;;;;;;;;1.0;;;;;;;;0.0;;;;;;;
3927;Vrouwen;1;HAVO;Cohort 1995;90.0;13.0;42.0;58.0;63.0;67.0;69.0;70.0;13.0;42.0;58.0;62.0;66.0;67.0;69.0;13.0;41.0;53.0;56.0;60.0;60.0;62.0;0.0;1.0;5.0;6.0;6.0;7.0;7.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;19.0;21.0;26.0;24.0;29.0;27.0;27.0;28.0;79.0;77.0;62.0;34.0;13.0;10.0;6.0;3.0;78.0;76.0;60.0;33.0;12.0;10.0;6.0;3.0;76.0;71.0;55.0;28.0;9.0;8.0;3.0;2.0;2.0;5.0;6.0;5.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
3928;Vrouwen;1;HAVO;Cohort 1996;80.0;5.0;32.0;42.0;43.0;45.0;51.0;51.0;5.0;32.0;42.0;43.0;45.0;51.0;51.0;5.0;30.0;39.0;40.0;42.0;47.0;47.0;0.0;3.0;3.0;3.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;31.0;36.0;43.0;45.0;43.0;43.0;44.0;75.0;68.0;58.0;25.0;13.0;14.0;12.0;5.0;75.0;68.0;58.0;25.0;13.0;14.0;12.0;5.0;74.0;62.0;55.0;23.0;12.0;13.0;10.0;4.0;1.0;5.0;4.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3929;Vrouwen;1;HAVO;Cohort 1997;80.0;16.0;44.0;53.0;58.0;61.0;62.0;62.0;16.0;44.0;52.0;57.0;60.0;61.0;61.0;16.0;43.0;49.0;55.0;57.0;58.0;58.0;0.0;1.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;23.0;30.0;32.0;34.0;34.0;34.0;34.0;34.0;75.0;62.0;52.0;22.0;13.0;8.0;5.0;4.0;73.0;61.0;51.0;21.0;13.0;8.0;5.0;4.0;68.0;57.0;47.0;18.0;13.0;8.0;5.0;4.0;5.0;4.0;4.0;3.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
3930;Vrouwen;1;HAVO;Cohort 1998;130.0;18.0;50.0;57.0;62.0;63.0;65.0;;18.0;50.0;57.0;62.0;63.0;65.0;;18.0;50.0;57.0;62.0;63.0;64.0;;0.0;0.0;0.0;0.0;0.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;;22.0;28.0;29.0;29.0;31.0;31.0;32.0;31.0;76.0;65.0;53.0;20.0;12.0;6.0;5.0;4.0;76.0;63.0;51.0;20.0;10.0;6.0;4.0;3.0;76.0;63.0;50.0;18.0;9.0;5.0;3.0;3.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0
3931;Vrouwen;1;HAVO;Cohort 1999;270.0;18.0;50.0;57.0;60.0;61.0;;;18.0;50.0;57.0;60.0;61.0;;;18.0;50.0;56.0;59.0;60.0;;;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;26.0;30.0;32.0;34.0;34.0;34.0;34.0;;74.0;68.0;49.0;15.0;10.0;7.0;5.0;;73.0;67.0;48.0;14.0;9.0;6.0;4.0;;72.0;66.0;48.0;14.0;9.0;6.0;4.0;;1.0;1.0;0.0;0.0;0.0;0.0;;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;
3932;Vrouwen;1;HAVO;Cohort 2000;330.0;20.0;55.0;63.0;66.0;;;;20.0;55.0;63.0;66.0;;;;20.0;55.0;63.0;65.0;;;;0.0;0.0;0.0;1.0;;;;0.0;0.0;0.0;0.0;;;;20.0;23.0;27.0;28.0;29.0;29.0;;;79.0;72.0;53.0;17.0;8.0;5.0;;;79.0;72.0;53.0;17.0;8.0;4.0;;;79.0;71.0;52.0;16.0;7.0;4.0;;;0.0;1.0;1.0;1.0;1.0;0.0;;;0.0;0.0;0.0;0.0;0.0;1.0;;
3933;Vrouwen;1;HAVO;Cohort 2001;300.0;20.0;52.0;58.0;;;;;20.0;52.0;58.0;;;;;20.0;52.0;58.0;;;;;0.0;0.0;0.0;;;;;0.0;0.0;0.0;;;;;22.0;28.0;30.0;32.0;32.0;;;;78.0;69.0;50.0;15.0;10.0;;;;77.0;69.0;49.0;15.0;9.0;;;;77.0;68.0;49.0;14.0;9.0;;;;0.0;0.0;0.0;0.0;1.0;;;;1.0;1.0;1.0;1.0;0.0;;;
3934;Vrouwen;1;HAVO;Cohort 2002;400.0;27.0;53.0;;;;;;27.0;53.0;;;;;;26.0;52.0;;;;;;1.0;1.0;;;;;;0.0;0.0;;;;;;21.0;29.0;30.0;31.0;;;;;79.0;66.0;43.0;16.0;;;;;79.0;66.0;42.0;15.0;;;;;78.0;64.0;42.0;14.0;;;;;1.0;1.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;;;;
3935;Vrouwen;1;HAVO;Cohort 2003;300.0;21.0;;;;;;;21.0;;;;;;;21.0;;;;;;;0.0;;;;;;;0.0;;;;;;;23.0;30.0;32.0;;;;;;76.0;66.0;47.0;;;;;;76.0;65.0;46.0;;;;;;75.0;64.0;44.0;;;;;;1.0;1.0;1.0;;;;;;1.0;1.0;1.0;;;;;
3936;Vrouwen;1;HAVO;Cohort 2004;190.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;25.0;;;;;;;78.0;68.0;;;;;;;78.0;68.0;;;;;;;78.0;67.0;;;;;;;1.0;1.0;;;;;;;0.0;0.0;;;;;;
3937;Vrouwen;1;HAVO;Cohort 2005;170.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.0;;;;;;;;74.0;;;;;;;;74.0;;;;;;;;73.0;;;;;;;;1.0;;;;;;;;1.0;;;;;;;
3938;Vrouwen;1;VWO;Cohort 1995;70.0;17.0;45.0;52.0;55.0;59.0;59.0;59.0;16.0;43.0;51.0;54.0;57.0;57.0;57.0;16.0;39.0;46.0;49.0;51.0;51.0;51.0;0.0;4.0;4.0;4.0;6.0;6.0;6.0;1.0;1.0;1.0;1.0;3.0;3.0;3.0;20.0;32.0;33.0;36.0;39.0;35.0;36.0;38.0;78.0;61.0;49.0;19.0;9.0;10.0;4.0;3.0;78.0;59.0;48.0;19.0;9.0;9.0;4.0;3.0;77.0;57.0;43.0;17.0;7.0;6.0;3.0;1.0;1.0;3.0;4.0;1.0;1.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
3939;Vrouwen;1;VWO;Cohort 1996;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3940;Vrouwen;1;VWO;Cohort 1997;60.0;15.0;34.0;43.0;44.0;52.0;54.0;54.0;15.0;34.0;43.0;44.0;48.0;49.0;49.0;15.0;34.0;43.0;44.0;46.0;48.0;48.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;16.0;30.0;33.0;34.0;33.0;38.0;39.0;43.0;84.0;66.0;52.0;31.0;25.0;18.0;8.0;3.0;80.0;61.0;44.0;23.0;16.0;10.0;7.0;3.0;75.0;57.0;43.0;21.0;16.0;10.0;7.0;2.0;5.0;3.0;2.0;2.0;0.0;0.0;2.0;0.0;3.0;5.0;8.0;8.0;8.0;8.0;2.0;0.0
3941;Vrouwen;1;VWO;Cohort 1998;80.0;35.0;59.0;66.0;73.0;73.0;75.0;;35.0;58.0;65.0;72.0;72.0;73.0;;35.0;58.0;65.0;72.0;72.0;73.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;1.0;1.0;1.0;1.0;;14.0;18.0;18.0;20.0;19.0;22.0;23.0;23.0;86.0;69.0;47.0;20.0;14.0;5.0;4.0;2.0;83.0;67.0;45.0;19.0;13.0;5.0;4.0;2.0;83.0;66.0;43.0;18.0;12.0;4.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0
3942;Vrouwen;1;VWO;Cohort 1999;130.0;21.0;49.0;62.0;65.0;67.0;;;21.0;49.0;62.0;65.0;65.0;;;21.0;49.0;62.0;65.0;65.0;;;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;1.0;2.0;;;20.0;24.0;28.0;28.0;27.0;29.0;28.0;;80.0;73.0;51.0;23.0;11.0;6.0;5.0;;79.0;71.0;50.0;22.0;10.0;5.0;5.0;;79.0;71.0;50.0;22.0;9.0;4.0;4.0;;0.0;0.0;0.0;0.0;1.0;2.0;;2.0;1.0;2.0;2.0;2.0;2.0;1.0;0.0;
3943;Vrouwen;1;VWO;Cohort 2000;160.0;25.0;49.0;58.0;60.0;;;;25.0;49.0;58.0;60.0;;;;25.0;49.0;57.0;58.0;;;;0.0;0.0;1.0;1.0;;;;0.0;0.0;0.0;0.0;;;;18.0;26.0;27.0;30.0;31.0;33.0;;;79.0;68.0;48.0;21.0;11.0;8.0;;;78.0;67.0;47.0;21.0;11.0;7.0;;;77.0;65.0;46.0;20.0;11.0;7.0;;;1.0;2.0;1.0;1.0;0.0;0.0;;;1.0;1.0;1.0;0.0;1.0;1.0;;
3944;Vrouwen;1;VWO;Cohort 2001;160.0;27.0;55.0;61.0;;;;;27.0;54.0;60.0;;;;;27.0;54.0;59.0;;;;;0.0;0.0;1.0;;;;;0.0;1.0;1.0;;;;;20.0;23.0;27.0;29.0;31.0;;;;77.0;68.0;46.0;16.0;8.0;;;;76.0;66.0;44.0;15.0;7.0;;;;76.0;65.0;43.0;14.0;7.0;;;;0.0;1.0;1.0;1.0;0.0;;;;1.0;2.0;2.0;1.0;1.0;;;
3945;Vrouwen;1;VWO;Cohort 2002;210.0;36.0;57.0;;;;;;35.0;56.0;;;;;;35.0;56.0;;;;;;0.0;0.0;;;;;;0.0;0.0;;;;;;16.0;21.0;25.0;28.0;;;;;83.0;72.0;39.0;15.0;;;;;82.0;71.0;39.0;15.0;;;;;81.0;70.0;38.0;14.0;;;;;0.0;1.0;1.0;1.0;;;;;1.0;1.0;0.0;0.0;;;;
3946;Vrouwen;1;VWO;Cohort 2003;160.0;38.0;;;;;;;35.0;;;;;;;35.0;;;;;;;0.0;;;;;;;3.0;;;;;;;17.0;23.0;27.0;;;;;;83.0;66.0;35.0;;;;;;79.0;63.0;32.0;;;;;;79.0;63.0;32.0;;;;;;1.0;0.0;0.0;;;;;;3.0;3.0;3.0;;;;;
3947;Vrouwen;1;VWO;Cohort 2004;130.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.0;32.0;;;;;;;77.0;61.0;;;;;;;73.0;59.0;;;;;;;73.0;59.0;;;;;;;0.0;0.0;;;;;;;5.0;2.0;;;;;;
3948;Vrouwen;1;VWO;Cohort 2005;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;;;;;;;;78.0;;;;;;;;75.0;;;;;;;;74.0;;;;;;;;1.0;;;;;;;;3.0;;;;;;;
3949;Vrouwen;1;Overige vooropleidingen;Cohort 1995;560.0;35.0;53.0;61.0;64.0;65.0;66.0;66.0;34.0;52.0;60.0;63.0;65.0;65.0;65.0;34.0;51.0;57.0;60.0;62.0;62.0;62.0;0.0;2.0;2.0;3.0;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;21.0;28.0;30.0;30.0;31.0;31.0;31.0;30.0;73.0;51.0;35.0;16.0;8.0;6.0;4.0;4.0;72.0;50.0;35.0;16.0;8.0;5.0;3.0;4.0;71.0;49.0;31.0;15.0;7.0;5.0;3.0;3.0;1.0;2.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3950;Vrouwen;1;Overige vooropleidingen;Cohort 1996;560.0;41.0;53.0;60.0;63.0;66.0;67.0;68.0;41.0;52.0;59.0;63.0;65.0;66.0;67.0;40.0;51.0;57.0;61.0;63.0;64.0;65.0;0.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;19.0;26.0;28.0;29.0;30.0;30.0;31.0;30.0;67.0;46.0;31.0;18.0;10.0;7.0;4.0;3.0;66.0;46.0;30.0;17.0;10.0;6.0;3.0;2.0;65.0;43.0;28.0;16.0;9.0;6.0;3.0;2.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
3951;Vrouwen;1;Overige vooropleidingen;Cohort 1997;540.0;34.0;50.0;55.0;58.0;59.0;60.0;61.0;33.0;50.0;54.0;57.0;58.0;59.0;59.0;33.0;49.0;53.0;55.0;56.0;57.0;58.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;24.0;30.0;34.0;35.0;36.0;36.0;36.0;37.0;70.0;48.0;32.0;14.0;9.0;7.0;5.0;3.0;69.0;47.0;31.0;14.0;8.0;6.0;4.0;2.0;66.0;45.0;29.0;12.0;7.0;5.0;3.0;2.0;3.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
3952;Vrouwen;1;Overige vooropleidingen;Cohort 1998;880.0;41.0;56.0;62.0;64.0;65.0;66.0;;40.0;55.0;61.0;64.0;65.0;66.0;;40.0;55.0;61.0;63.0;63.0;64.0;;0.0;0.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;;21.0;27.0;30.0;31.0;31.0;31.0;32.0;32.0;74.0;47.0;29.0;13.0;7.0;5.0;3.0;2.0;74.0;47.0;29.0;13.0;6.0;4.0;3.0;2.0;74.0;46.0;28.0;12.0;5.0;3.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3953;Vrouwen;1;Overige vooropleidingen;Cohort 1999;1230.0;41.0;55.0;61.0;64.0;65.0;;;41.0;55.0;61.0;63.0;65.0;;;40.0;54.0;60.0;62.0;63.0;;;0.0;1.0;1.0;1.0;1.0;;;0.0;1.0;1.0;1.0;1.0;;;21.0;28.0;30.0;30.0;32.0;32.0;31.0;;73.0;46.0;29.0;14.0;7.0;4.0;3.0;;73.0;45.0;29.0;13.0;6.0;4.0;3.0;;72.0;45.0;28.0;12.0;6.0;3.0;2.0;;0.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;
3954;Vrouwen;1;Overige vooropleidingen;Cohort 2000;1310.0;41.0;56.0;61.0;64.0;;;;41.0;56.0;60.0;63.0;;;;41.0;56.0;60.0;62.0;;;;0.0;0.0;1.0;1.0;;;;1.0;1.0;1.0;1.0;;;;23.0;28.0;30.0;31.0;32.0;32.0;;;72.0;47.0;29.0;12.0;7.0;5.0;;;72.0;47.0;28.0;12.0;6.0;4.0;;;71.0;46.0;27.0;11.0;6.0;4.0;;;0.0;1.0;1.0;0.0;0.0;0.0;;;0.0;1.0;1.0;1.0;0.0;0.0;;
3955;Vrouwen;1;Overige vooropleidingen;Cohort 2001;1150.0;41.0;56.0;60.0;;;;;41.0;56.0;60.0;;;;;40.0;55.0;59.0;;;;;0.0;0.0;1.0;;;;;0.0;0.0;1.0;;;;;24.0;30.0;33.0;33.0;34.0;;;;71.0;48.0;27.0;11.0;6.0;;;;71.0;47.0;26.0;10.0;6.0;;;;70.0;46.0;25.0;10.0;5.0;;;;1.0;1.0;0.0;0.0;0.0;;;;1.0;1.0;1.0;1.0;0.0;;;
3956;Vrouwen;1;Overige vooropleidingen;Cohort 2002;1460.0;38.0;54.0;;;;;;38.0;53.0;;;;;;37.0;52.0;;;;;;1.0;1.0;;;;;;0.0;1.0;;;;;;22.0;30.0;33.0;34.0;;;;;74.0;49.0;29.0;12.0;;;;;74.0;48.0;28.0;12.0;;;;;73.0;47.0;27.0;11.0;;;;;1.0;1.0;1.0;0.0;;;;;0.0;1.0;1.0;0.0;;;;
3957;Vrouwen;1;Overige vooropleidingen;Cohort 2003;1550.0;40.0;;;;;;;40.0;;;;;;;40.0;;;;;;;0.0;;;;;;;1.0;;;;;;;22.0;29.0;32.0;;;;;;76.0;51.0;28.0;;;;;;75.0;50.0;27.0;;;;;;75.0;50.0;27.0;;;;;;0.0;0.0;1.0;;;;;;0.0;1.0;0.0;;;;;
3958;Vrouwen;1;Overige vooropleidingen;Cohort 2004;1130.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;32.0;;;;;;;72.0;44.0;;;;;;;71.0;43.0;;;;;;;71.0;42.0;;;;;;;0.0;1.0;;;;;;;1.0;0.0;;;;;;
3959;Vrouwen;1;Overige vooropleidingen;Cohort 2005;990.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.0;;;;;;;;74.0;;;;;;;;73.0;;;;;;;;72.0;;;;;;;;1.0;;;;;;;;1.0;;;;;;;
3960;Vrouwen;14;Totaal vooropleiding;Cohort 1995;870.0;27.0;48.0;56.0;59.0;61.0;62.0;62.0;26.0;48.0;56.0;59.0;61.0;61.0;62.0;26.0;46.0;53.0;56.0;57.0;58.0;58.0;0.0;2.0;3.0;3.0;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;22.0;30.0;32.0;33.0;34.0;34.0;34.0;34.0;73.0;55.0;41.0;19.0;10.0;7.0;4.0;4.0;72.0;55.0;41.0;19.0;9.0;7.0;4.0;4.0;71.0;53.0;37.0;17.0;8.0;6.0;4.0;3.0;1.0;2.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3961;Vrouwen;14;Totaal vooropleiding;Cohort 1996;850.0;29.0;47.0;54.0;58.0;61.0;63.0;64.0;29.0;47.0;54.0;58.0;60.0;62.0;63.0;29.0;46.0;52.0;56.0;58.0;59.0;60.0;0.0;1.0;2.0;2.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;21.0;28.0;31.0;32.0;33.0;33.0;33.0;33.0;69.0;53.0;40.0;21.0;13.0;9.0;6.0;4.0;68.0;52.0;39.0;20.0;12.0;9.0;5.0;3.0;67.0;50.0;37.0;18.0;11.0;8.0;4.0;3.0;1.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
3962;Vrouwen;14;Totaal vooropleiding;Cohort 1997;900.0;24.0;46.0;53.0;56.0;58.0;60.0;60.0;24.0;46.0;52.0;55.0;57.0;58.0;59.0;24.0;45.0;51.0;54.0;55.0;56.0;57.0;0.0;1.0;1.0;1.0;2.0;2.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;30.0;34.0;35.0;36.0;36.0;36.0;37.0;72.0;55.0;42.0;18.0;11.0;8.0;5.0;4.0;71.0;54.0;40.0;17.0;10.0;7.0;4.0;3.0;68.0;51.0;38.0;15.0;9.0;6.0;4.0;2.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
3963;Vrouwen;14;Totaal vooropleiding;Cohort 1998;1400.0;32.0;54.0;60.0;63.0;64.0;65.0;;32.0;53.0;59.0;62.0;63.0;64.0;;32.0;53.0;59.0;61.0;62.0;63.0;;0.0;1.0;1.0;1.0;1.0;1.0;;0.0;1.0;1.0;1.0;1.0;1.0;;22.0;28.0;30.0;32.0;32.0;32.0;33.0;33.0;75.0;54.0;37.0;15.0;8.0;5.0;4.0;3.0;74.0;53.0;37.0;14.0;7.0;5.0;3.0;3.0;74.0;52.0;36.0;13.0;7.0;4.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3964;Vrouwen;14;Totaal vooropleiding;Cohort 1999;1960.0;32.0;52.0;59.0;62.0;63.0;;;32.0;52.0;58.0;61.0;63.0;;;31.0;51.0;58.0;61.0;62.0;;;0.0;0.0;1.0;1.0;1.0;;;0.0;0.0;0.0;1.0;1.0;;;23.0;29.0;31.0;32.0;33.0;33.0;33.0;;73.0;54.0;37.0;16.0;8.0;5.0;4.0;;72.0;53.0;36.0;15.0;8.0;5.0;4.0;;72.0;52.0;35.0;14.0;7.0;4.0;3.0;;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;
3965;Vrouwen;14;Totaal vooropleiding;Cohort 2000;2270.0;33.0;53.0;59.0;61.0;;;;32.0;52.0;58.0;61.0;;;;32.0;52.0;58.0;60.0;;;;0.0;0.0;0.0;1.0;;;;0.0;0.0;0.0;1.0;;;;24.0;29.0;31.0;33.0;33.0;33.0;;;73.0;55.0;36.0;15.0;8.0;5.0;;;73.0;55.0;36.0;14.0;8.0;5.0;;;72.0;54.0;35.0;14.0;7.0;4.0;;;1.0;1.0;1.0;1.0;1.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;;
3966;Vrouwen;14;Totaal vooropleiding;Cohort 2001;2180.0;32.0;53.0;58.0;;;;;31.0;53.0;58.0;;;;;31.0;52.0;57.0;;;;;0.0;0.0;1.0;;;;;0.0;0.0;0.0;;;;;24.0;29.0;32.0;33.0;34.0;;;;74.0;57.0;36.0;14.0;8.0;;;;73.0;56.0;36.0;13.0;8.0;;;;73.0;55.0;35.0;13.0;7.0;;;;1.0;1.0;1.0;1.0;1.0;;;;1.0;1.0;1.0;1.0;0.0;;;
3967;Vrouwen;14;Totaal vooropleiding;Cohort 2002;2790.0;32.0;52.0;;;;;;32.0;52.0;;;;;;32.0;51.0;;;;;;1.0;1.0;;;;;;0.0;0.0;;;;;;23.0;30.0;33.0;34.0;;;;;75.0;57.0;35.0;14.0;;;;;75.0;56.0;34.0;14.0;;;;;74.0;55.0;33.0;13.0;;;;;1.0;1.0;1.0;1.0;;;;;0.0;1.0;1.0;0.0;;;;
3968;Vrouwen;14;Totaal vooropleiding;Cohort 2003;2800.0;33.0;;;;;;;33.0;;;;;;;33.0;;;;;;;0.0;;;;;;;1.0;;;;;;;23.0;30.0;33.0;;;;;;75.0;57.0;34.0;;;;;;75.0;56.0;34.0;;;;;;74.0;56.0;32.0;;;;;;1.0;1.0;1.0;;;;;;1.0;1.0;1.0;;;;;
3969;Vrouwen;14;Totaal vooropleiding;Cohort 2004;2160.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.0;33.0;;;;;;;72.0;52.0;;;;;;;71.0;51.0;;;;;;;71.0;51.0;;;;;;;1.0;1.0;;;;;;;1.0;0.0;;;;;;
3970;Vrouwen;14;Totaal vooropleiding;Cohort 2005;1990.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.0;;;;;;;;73.0;;;;;;;;72.0;;;;;;;;71.0;;;;;;;;1.0;;;;;;;;1.0;;;;;;;
