ID;Geslacht;Leeftijd;Arbeidskenmerken;LevenLangOntwikkelen;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
9444;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2013;141
9445;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2014;150
9446;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2015;157
9447;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2016;160
9448;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2017;159
9449;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2018;161
9450;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2019;169
9451;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2020;152
9452;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2021;237
9453;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2022;241
9454;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2023;227
9455;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2024;220
9456;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2013;39
9457;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2014;39
9458;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2015;37
9459;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2016;35
9460;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2017;34
9461;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2018;35
9462;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2019;38
9463;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2020;35
9464;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2021;39
9465;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2022;40
9466;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2023;39
9467;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2024;32
9468;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2013;102
9469;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2014;111
9470;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2015;119
9471;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2016;125
9472;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2017;125
9473;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2018;126
9474;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2019;131
9475;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2020;117
9476;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2021;199
9477;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2022;201
9478;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2023;189
9479;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2024;188
9480;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2013;812
9481;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2014;850
9482;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2015;875
9483;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2016;892
9484;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2017;922
9485;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2018;950
9486;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2019;958
9487;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2020;959
9488;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2021;929
9489;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2022;930
9490;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2023;899
9491;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2024;886
9492;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2013;710
9493;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2014;739
9494;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2015;756
9495;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2016;767
9496;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2017;797
9497;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2018;824
9498;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2019;827
9499;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2020;842
9500;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2021;730
9501;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2022;729
9502;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2023;710
9503;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang ontwikkelen;2024;697
9504;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2013;1175
9505;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2014;1163
9506;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2015;1175
9507;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2016;1190
9508;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2017;1214
9509;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2018;1231
9510;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2019;1263
9511;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2020;1335
9512;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2021;1249
9513;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2022;1275
9514;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2023;1272
9515;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Totaal;2024;1259
9516;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2013;177
9517;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2014;193
9518;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2015;195
9519;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2016;195
9520;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2017;193
9521;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2018;195
9522;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2019;199
9523;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2020;186
9524;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2021;282
9525;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2022;286
9526;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2023;277
9527;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang ontwikkelen;2024;288
9528;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2013;38
9529;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2014;36
9530;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2015;38
9531;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2016;37
9532;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2017;37
9533;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2018;38
9534;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2019;40
9535;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2020;36
9536;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2021;34
9537;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2022;38
9538;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2023;35
9539;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2024;37
9540;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2013;139
9541;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2014;157
9542;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2015;157
9543;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2016;158
9544;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2017;155
9545;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2018;157
9546;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2019;159
9547;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2020;151
9548;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2021;248
9549;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2022;248
9550;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2023;242
9551;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2024;251
9552;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2013;1138
9553;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2014;1127
9554;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2015;1138
9555;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2016;1153
9556;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2017;1177
9557;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2018;1193
9558;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2019;1224
9559;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2020;1299
9560;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2021;1215
9561;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2022;1237
9562;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2023;1236
9563;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2024;1222
9564;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2013;998
9565;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2014;970
9566;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2015;981
9567;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2016;995
9568;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2017;1021
9569;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2018;1036
9570;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2019;1065
9571;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2020;1148
9572;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2021;967
9573;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2022;989
9574;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2023;994
9575;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang ontwikkelen;2024;971
9576;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2013;4
9577;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2014;3
9578;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2015;4
9579;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2016;4
9580;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2017;4
9581;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2018;4
9582;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2019;4
9583;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2020;4
9584;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2021;131
9585;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2022;122
9586;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2023;123
9587;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Totaal;2024;127
9588;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2013;0
9589;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2014;1
9590;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2015;0
9591;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2016;0
9592;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2017;0
9593;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2018;0
9594;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2019;1
9595;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2020;0
9596;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2021;21
9597;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2022;17
9598;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2023;20
9599;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Deelname leven lang ontwikkelen;2024;21
9600;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2013;0
9601;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2014;0
9602;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2015;0
9603;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2016;0
9604;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2017;0
9605;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2018;0
9606;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2019;0
9607;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2020;0
9608;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2021;5
9609;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2022;3
9610;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2023;5
9611;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2024;4
9612;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2013;0
9613;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2014;0
9614;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2015;0
9615;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2016;0
9616;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2017;0
9617;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2018;0
9618;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2019;0
9619;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2020;0
9620;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2021;15
9621;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2022;14
9622;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2023;15
9623;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt niet-formeel onderwijs;2024;17
9624;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2013;4
9625;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2014;3
9626;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2015;4
9627;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2016;4
9628;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2017;4
9629;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2018;4
9630;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2019;3
9631;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2020;4
9632;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2021;126
9633;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2022;119
9634;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2023;118
9635;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Volgt geen formeel onderwijs;2024;123
9636;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2013;4
9637;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2014;3
9638;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2015;3
9639;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2016;4
9640;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2017;4
9641;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2018;3
9642;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2019;3
9643;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2020;4
9644;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2021;110
9645;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2022;105
9646;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2023;104
9647;Totaal mannen en vrouwen;45 tot 75 jaar;Anciënniteit: onbekend;Geen deelname leven lang ontwikkelen;2024;106
9648;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2013;274
9649;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2014;272
9650;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2015;258
9651;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2016;257
9652;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2017;247
9653;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2018;234
9654;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2019;240
9655;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2020;235
9656;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2021;218
9657;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2022;195
9658;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2023;211
9659;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Totaal;2024;214
9660;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2013;25
