ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;CaribischNederland;Perioden;WerkzameBeroepsbevolking_1
7134;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Bonaire;2012;60
7135;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Bonaire;2014;0
7136;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Bonaire;2016;60
7137;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Bonaire;2018;30
7138;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Bonaire;2020;80
7139;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Bonaire;2022;50
7140;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Sint-Eustatius;2012;0
7141;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Sint-Eustatius;2014;0
7142;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Sint-Eustatius;2016;10
7143;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Sint-Eustatius;2018;0
7144;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Sint-Eustatius;2020;0
7145;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Sint-Eustatius;2022;0
7146;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Saba;2012;0
7147;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Saba;2014;0
7148;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Saba;2016;0
7149;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Saba;2018;0
7150;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Saba;2020;0
7151;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;J Informatie en communicatie;Saba;2022;10
7152;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Caribisch Nederland;2012;20
7153;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Caribisch Nederland;2014;30
7154;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Caribisch Nederland;2016;50
7155;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Caribisch Nederland;2018;10
7156;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Caribisch Nederland;2020;50
7157;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Caribisch Nederland;2022;30
7158;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Bonaire;2012;10
7159;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Bonaire;2014;30
7160;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Bonaire;2016;50
7161;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Bonaire;2018;10
7162;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Bonaire;2020;50
7163;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Bonaire;2022;30
7164;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Sint-Eustatius;2012;0
7165;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Sint-Eustatius;2014;0
7166;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Sint-Eustatius;2016;0
7167;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Sint-Eustatius;2018;0
7168;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Sint-Eustatius;2020;0
7169;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Sint-Eustatius;2022;10
7170;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Saba;2012;0
7171;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Saba;2014;0
7172;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Saba;2016;0
7173;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Saba;2018;0
7174;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Saba;2020;0
7175;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;K Financiële dienstverlening;Saba;2022;0
7176;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2012;20
7177;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2014;50
7178;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2016;20
7179;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2018;20
7180;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2020;30
7181;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2022;30
7182;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Bonaire;2012;20
7183;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Bonaire;2014;40
7184;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Bonaire;2016;10
7185;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Bonaire;2018;10
7186;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Bonaire;2020;20
7187;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Bonaire;2022;30
7188;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2012;0
7189;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2014;10
7190;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2016;0
7191;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2018;0
7192;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2020;0
7193;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2022;0
7194;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Saba;2012;0
7195;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Saba;2014;0
7196;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Saba;2016;0
7197;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Saba;2018;0
7198;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Saba;2020;0
7199;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;L Verhuur en handel van onroerend goed;Saba;2022;0
7200;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2012;50
7201;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2014;40
7202;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2016;10
7203;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2018;50
7204;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2020;30
7205;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2022;40
7206;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Bonaire;2012;50
7207;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Bonaire;2014;40
7208;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Bonaire;2016;10
7209;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Bonaire;2018;50
7210;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Bonaire;2020;30
7211;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Bonaire;2022;30
7212;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2012;0
7213;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2014;10
7214;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2016;0
7215;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2018;0
7216;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2020;0
7217;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2022;10
7218;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Saba;2012;0
7219;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Saba;2014;0
7220;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Saba;2016;0
7221;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Saba;2018;0
7222;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Saba;2020;0
7223;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;M Specialistische zakelijke diensten;Saba;2022;0
7224;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2012;90
7225;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2014;120
7226;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2016;60
7227;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2018;120
7228;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2020;80
7229;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2022;180
7230;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2012;70
7231;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2014;60
7232;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2016;40
7233;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2018;100
7234;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2020;70
7235;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2022;150
7236;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2012;10
7237;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2014;60
7238;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2016;20
7239;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2018;10
7240;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2020;10
7241;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2022;20
7242;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Saba;2012;10
7243;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Saba;2014;0
7244;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Saba;2016;0
7245;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Saba;2018;10
7246;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Saba;2020;0
7247;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;N Verhuur en overige zakelijke diensten;Saba;2022;0
7248;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2012;140
7249;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2014;220
7250;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2016;310
7251;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2018;520
7252;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2020;540
7253;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2022;310
7254;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2012;70
7255;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2014;150
7256;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2016;230
7257;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2018;390
7258;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2020;390
7259;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2022;190
7260;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2012;40
7261;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2014;40
7262;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2016;60
7263;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2018;90
7264;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2020;100
7265;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2022;70
7266;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2012;30
7267;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2014;30
7268;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2016;30
7269;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2018;50
7270;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2020;50
7271;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2022;50
7272;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Caribisch Nederland;2012;120
7273;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Caribisch Nederland;2014;190
7274;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Caribisch Nederland;2016;270
7275;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Caribisch Nederland;2018;170
7276;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Caribisch Nederland;2020;300
7277;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Caribisch Nederland;2022;320
7278;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Bonaire;2012;50
7279;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Bonaire;2014;110
7280;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Bonaire;2016;210
7281;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Bonaire;2018;110
7282;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Bonaire;2020;210
7283;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Bonaire;2022;240
7284;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Sint-Eustatius;2012;50
7285;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Sint-Eustatius;2014;50
7286;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Sint-Eustatius;2016;40
7287;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Sint-Eustatius;2018;30
7288;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Sint-Eustatius;2020;60
7289;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Sint-Eustatius;2022;40
7290;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Saba;2012;30
7291;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Saba;2014;30
7292;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Saba;2016;30
7293;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Saba;2018;40
7294;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Saba;2020;30
7295;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;P Onderwijs;Saba;2022;40
7296;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2012;160
7297;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2014;200
7298;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2016;230
7299;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2018;230
7300;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2020;230
7301;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2022;300
7302;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2012;110
7303;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2014;180
7304;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2016;180
7305;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2018;190
7306;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2020;210
7307;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2022;260
7308;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2012;40
7309;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2014;20
7310;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2016;40
7311;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2018;30
7312;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2020;10
7313;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2022;30
7314;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Saba;2012;10
7315;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Saba;2014;10
7316;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Saba;2016;10
7317;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Saba;2018;10
7318;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Saba;2020;10
7319;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Q Gezondheids- en welzijnszorg;Saba;2022;10
7320;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2012;30
7321;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2014;30
7322;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2016;50
7323;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2018;50
7324;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2020;20
7325;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2022;70
7326;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Bonaire;2012;20
7327;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Bonaire;2014;30
7328;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Bonaire;2016;40
7329;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Bonaire;2018;40
7330;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Bonaire;2020;10
7331;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Bonaire;2022;60
7332;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2012;0
7333;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2014;0
7334;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2016;0
7335;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2018;10
7336;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2020;0
7337;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2022;10
7338;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Saba;2012;10
7339;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Saba;2014;0
7340;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Saba;2016;10
7341;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Saba;2018;0
7342;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Saba;2020;0
7343;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;R Cultuur, sport en recreatie;Saba;2022;0
7344;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Caribisch Nederland;2012;20
7345;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Caribisch Nederland;2014;70
7346;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Caribisch Nederland;2016;50
7347;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Caribisch Nederland;2018;30
7348;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Caribisch Nederland;2020;40
7349;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Caribisch Nederland;2022;60
7350;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Bonaire;2012;20
7351;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Bonaire;2014;60
7352;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Bonaire;2016;50
7353;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Bonaire;2018;30
