ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenMetWoonadresInNederland_2;VerdachtenPer10000Inwoners_3;TotaalVerdachtenVanMisdrijven_4;VerdachtenMetWoonadresInNederland_5;VerdachtenPer10000Inwoners_6
9478;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;2e generatie migratieachtergrond;2021;40.0;40.0;193.0;;;
9479;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;2e generatie migratieachtergrond;2022;50.0;50.0;258.0;;;
9480;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;1999;;;;0.0;;
9481;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2000;;;;0.0;;
9482;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2001;;;;0.0;;
9483;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2002;;;;0.0;;
9484;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2003;;;;0.0;;
9485;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2004;;;;0.0;;
9486;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2005;0.0;;;0.0;;
9487;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2006;0.0;;;0.0;;
9488;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2007;0.0;;;0.0;;
9489;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2008;0.0;;;0.0;;
9490;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2009;0.0;;;0.0;;
9491;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2010;0.0;;;0.0;;
9492;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2011;0.0;;;0.0;;
9493;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2012;0.0;;;0.0;;
9494;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2013;0.0;;;0.0;;
9495;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2014;0.0;;;0.0;;
9496;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2015;0.0;;;;;
9497;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2016;0.0;;;;;
9498;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2017;0.0;;;;;
9499;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2018;0.0;;;;;
9500;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2019;0.0;;;;;
9501;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2020;0.0;;;;;
9502;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2021;0.0;;;;;
9503;Totaal mannen en vrouwen;12 tot 18 jaar;Egypte;Generatie onbekend;2022;0.0;;;;;
9504;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;1999;;;;40.0;40.0;416.0
9505;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2000;;;;50.0;50.0;483.0
9506;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2001;;;;50.0;50.0;473.0
9507;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2002;;;;60.0;60.0;527.0
9508;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2003;;;;50.0;50.0;460.0
9509;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2004;;;;60.0;50.0;539.0
9510;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2005;110.0;100.0;1052.0;70.0;70.0;691.0
9511;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2006;70.0;70.0;707.0;50.0;50.0;538.0
9512;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2007;90.0;90.0;858.0;50.0;50.0;485.0
9513;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2008;80.0;70.0;691.0;50.0;50.0;449.0
9514;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2009;70.0;70.0;666.0;40.0;40.0;349.0
9515;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2010;60.0;60.0;499.0;40.0;40.0;345.0
9516;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2011;60.0;50.0;471.0;30.0;30.0;277.0
9517;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2012;50.0;50.0;432.0;30.0;30.0;235.0
9518;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2013;60.0;60.0;504.0;40.0;40.0;350.0
9519;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2014;60.0;50.0;440.0;30.0;30.0;226.0
9520;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2015;60.0;60.0;457.0;;;
9521;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2016;40.0;40.0;271.0;;;
9522;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2017;40.0;40.0;339.0;;;
9523;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2018;40.0;40.0;319.0;;;
9524;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2019;50.0;40.0;331.0;;;
9525;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2020;30.0;30.0;244.0;;;
9526;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2021;20.0;20.0;146.0;;;
9527;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Totaal;2022;30.0;30.0;265.0;;;
9528;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;1999;;;;30.0;30.0;459.0
9529;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2000;;;;40.0;40.0;563.0
9530;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2001;;;;40.0;40.0;544.0
9531;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2002;;;;40.0;40.0;665.0
9532;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2003;;;;30.0;30.0;640.0
9533;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2004;;;;30.0;30.0;763.0
9534;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2005;50.0;50.0;1467.0;40.0;40.0;1122.0
9535;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2006;20.0;20.0;789.0;20.0;20.0;702.0
9536;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2007;20.0;20.0;1032.0;20.0;20.0;691.0
9537;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2008;20.0;20.0;726.0;10.0;10.0;370.0
9538;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2009;20.0;20.0;768.0;10.0;10.0;362.0
9539;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2010;10.0;10.0;415.0;10.0;10.0;259.0
9540;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2011;10.0;10.0;534.0;10.0;10.0;265.0
9541;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2012;10.0;10.0;337.0;0.0;0.0;
9542;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2013;10.0;10.0;440.0;10.0;10.0;383.0
9543;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2014;10.0;10.0;339.0;0.0;0.0;
9544;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2015;10.0;10.0;549.0;;;
9545;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2016;10.0;10.0;265.0;;;
9546;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2017;10.0;10.0;371.0;;;
9547;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2018;10.0;10.0;370.0;;;
9548;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2019;10.0;10.0;372.0;;;
9549;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2020;10.0;10.0;275.0;;;
9550;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2021;10.0;10.0;225.0;;;
9551;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;1e generatie migratieachtergrond;2022;10.0;10.0;413.0;;;
9552;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;1999;;;;10.0;10.0;282.0
9553;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2000;;;;10.0;10.0;304.0
9554;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2001;;;;10.0;10.0;336.0
9555;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2002;;;;10.0;10.0;328.0
9556;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2003;;;;20.0;20.0;295.0
9557;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2004;;;;30.0;30.0;402.0
9558;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2005;60.0;60.0;863.0;30.0;30.0;496.0
9559;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2006;50.0;50.0;680.0;40.0;40.0;485.0
9560;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2007;70.0;70.0;812.0;40.0;40.0;430.0
9561;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2008;60.0;60.0;682.0;40.0;40.0;468.0
9562;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2009;60.0;60.0;640.0;30.0;30.0;346.0
9563;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2010;50.0;50.0;506.0;40.0;30.0;363.0
9564;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2011;40.0;40.0;459.0;30.0;30.0;279.0
9565;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2012;50.0;50.0;449.0;30.0;30.0;247.0
9566;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2013;50.0;50.0;515.0;40.0;40.0;344.0
9567;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2014;50.0;50.0;458.0;20.0;20.0;227.0
9568;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2015;50.0;50.0;432.0;;;
9569;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2016;30.0;30.0;272.0;;;
9570;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2017;40.0;40.0;334.0;;;
9571;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2018;30.0;30.0;310.0;;;
9572;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2019;40.0;40.0;323.0;;;
9573;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2020;30.0;30.0;238.0;;;
9574;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2021;10.0;10.0;130.0;;;
9575;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;2e generatie migratieachtergrond;2022;20.0;20.0;231.0;;;
9576;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;1999;;;;10.0;;
9577;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2000;;;;10.0;;
9578;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2001;;;;0.0;;
9579;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2002;;;;0.0;;
9580;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2003;;;;0.0;;
9581;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2004;;;;0.0;;
9582;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2005;0.0;;;0.0;;
9583;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2006;0.0;;;0.0;;
9584;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2007;0.0;;;0.0;;
9585;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2008;0.0;;;0.0;;
9586;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2009;0.0;;;0.0;;
9587;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2010;0.0;;;0.0;;
9588;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2011;0.0;;;0.0;;
9589;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2012;0.0;;;0.0;;
9590;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2013;0.0;;;0.0;;
9591;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2014;0.0;;;0.0;;
9592;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2015;0.0;;;;;
9593;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2016;0.0;;;;;
9594;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2017;0.0;;;;;
9595;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2018;0.0;;;;;
9596;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2019;0.0;;;;;
9597;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2020;0.0;;;;;
9598;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2021;0.0;;;;;
9599;Totaal mannen en vrouwen;12 tot 18 jaar;Ethiopië;Generatie onbekend;2022;0.0;;;;;
9600;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;1999;;;;20.0;20.0;154.0
9601;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2000;;;;20.0;20.0;191.0
9602;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2001;;;;30.0;30.0;243.0
9603;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2002;;;;20.0;20.0;129.0
9604;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2003;;;;30.0;30.0;230.0
9605;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2004;;;;30.0;30.0;205.0
9606;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2005;50.0;50.0;385.0;30.0;30.0;233.0
9607;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2006;60.0;60.0;469.0;30.0;30.0;209.0
9608;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2007;60.0;60.0;462.0;40.0;40.0;309.0
9609;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2008;60.0;60.0;413.0;40.0;40.0;276.0
9610;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2009;60.0;60.0;383.0;30.0;30.0;176.0
9611;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2010;60.0;60.0;402.0;30.0;30.0;169.0
9612;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2011;40.0;40.0;269.0;20.0;20.0;130.0
9613;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2012;40.0;40.0;244.0;30.0;30.0;153.0
9614;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2013;40.0;40.0;232.0;20.0;20.0;123.0
9615;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2014;30.0;30.0;172.0;10.0;10.0;77.0
9616;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2015;30.0;30.0;156.0;;;
9617;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2016;20.0;20.0;125.0;;;
9618;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2017;30.0;30.0;134.0;;;
9619;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2018;20.0;20.0;90.0;;;
9620;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2019;30.0;30.0;156.0;;;
9621;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2020;20.0;20.0;88.0;;;
9622;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2021;20.0;20.0;85.0;;;
9623;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Totaal;2022;40.0;40.0;174.0;;;
9624;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;1999;;;;0.0;0.0;
9625;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2000;;;;10.0;10.0;233.0
9626;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2001;;;;10.0;10.0;290.0
9627;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2002;;;;10.0;10.0;138.0
9628;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2003;;;;10.0;10.0;284.0
9629;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2004;;;;10.0;10.0;255.0
9630;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2005;10.0;10.0;313.0;10.0;10.0;204.0
9631;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2006;20.0;20.0;443.0;10.0;10.0;184.0
9632;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2007;20.0;20.0;516.0;20.0;10.0;379.0
9633;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2008;10.0;10.0;322.0;10.0;10.0;201.0
9634;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2009;20.0;20.0;512.0;10.0;10.0;282.0
9635;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2010;20.0;20.0;408.0;10.0;10.0;136.0
9636;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2011;0.0;0.0;105.0;0.0;0.0;
9637;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2012;10.0;10.0;240.0;10.0;10.0;119.0
9638;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2013;10.0;10.0;187.0;0.0;0.0;
9639;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2014;10.0;10.0;202.0;0.0;0.0;
9640;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2015;10.0;10.0;200.0;;;
9641;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2016;10.0;10.0;106.0;;;
9642;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2017;10.0;10.0;123.0;;;
9643;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2018;10.0;10.0;102.0;;;
9644;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2019;10.0;10.0;147.0;;;
9645;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2020;0.0;0.0;;;;
9646;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2021;10.0;10.0;105.0;;;
9647;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;1e generatie migratieachtergrond;2022;10.0;10.0;191.0;;;
9648;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;1999;;;;10.0;10.0;169.0
9649;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2000;;;;10.0;10.0;171.0
9650;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2001;;;;20.0;20.0;221.0
9651;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2002;;;;10.0;10.0;125.0
9652;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2003;;;;20.0;20.0;204.0
9653;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2004;;;;20.0;20.0;182.0
9654;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2005;40.0;40.0;415.0;20.0;20.0;244.0
9655;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2006;50.0;50.0;480.0;20.0;20.0;219.0
9656;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2007;40.0;40.0;442.0;30.0;30.0;283.0
9657;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2008;50.0;50.0;443.0;30.0;30.0;301.0
9658;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2009;40.0;40.0;343.0;20.0;20.0;142.0
9659;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2010;50.0;50.0;392.0;20.0;20.0;179.0
9660;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2011;40.0;40.0;320.0;20.0;20.0;163.0
9661;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2012;30.0;30.0;244.0;20.0;20.0;164.0
9662;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2013;30.0;30.0;246.0;20.0;20.0;141.0
9663;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2014;20.0;20.0;162.0;10.0;10.0;88.0
9664;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2015;20.0;20.0;142.0;;;
9665;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2016;20.0;20.0;131.0;;;
9666;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2017;20.0;20.0;138.0;;;
9667;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2018;10.0;10.0;86.0;;;
9668;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2019;20.0;20.0;159.0;;;
9669;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2020;20.0;20.0;97.0;;;
9670;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2021;10.0;10.0;77.0;;;
9671;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;2e generatie migratieachtergrond;2022;30.0;30.0;167.0;;;
9672;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;1999;;;;0.0;;
9673;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2000;;;;0.0;;
9674;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2001;;;;0.0;;
9675;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2002;;;;0.0;;
9676;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2003;;;;0.0;;
9677;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2004;;;;0.0;;
9678;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2005;0.0;;;0.0;;
9679;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2006;0.0;;;0.0;;
9680;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2007;0.0;;;0.0;;
9681;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2008;0.0;;;0.0;;
9682;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2009;0.0;;;0.0;;
9683;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2010;0.0;;;0.0;;
9684;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2011;0.0;;;0.0;;
9685;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2012;0.0;;;0.0;;
9686;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2013;0.0;;;0.0;;
9687;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2014;0.0;;;0.0;;
9688;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2015;0.0;;;;;
9689;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2016;0.0;;;;;
9690;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2017;0.0;;;;;
9691;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2018;0.0;;;;;
9692;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2019;0.0;;;;;
9693;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2020;0.0;;;;;
