ID;Geslacht;Leeftijdsklasse;DiagnoseIndelingVTV;Perioden;EenjaarssterfteNa1eZiekenhuisopname_1;GecorrigeerdeEenjaarssterfte_2;AantalPersonenMet1eZiekenhuisopname_3
7623;Mannen;25-49 jaar;8.1  Bovenste luchtweg infecties;2003;3.0;;
7624;Mannen;25-49 jaar;8.1  Bovenste luchtweg infecties;2004;7.3;;
7625;Mannen;25-49 jaar;8.1  Bovenste luchtweg infecties;2005;2.9;;
7626;Mannen;25-49 jaar;8.2  Infecties van onderste luchtwegen;2000;6.2;;
7627;Mannen;25-49 jaar;8.2  Infecties van onderste luchtwegen;2001;6.3;;
7628;Mannen;25-49 jaar;8.2  Infecties van onderste luchtwegen;2002;5.3;;
7629;Mannen;25-49 jaar;8.2  Infecties van onderste luchtwegen;2003;3.8;;
7630;Mannen;25-49 jaar;8.2  Infecties van onderste luchtwegen;2004;5.1;;
7631;Mannen;25-49 jaar;8.2  Infecties van onderste luchtwegen;2005;3.9;;
7632;Mannen;25-49 jaar;8.2.1  Acute bronchitis en bronchiolitis;2000;3.3;;
7633;Mannen;25-49 jaar;8.2.1  Acute bronchitis en bronchiolitis;2001;;;
7634;Mannen;25-49 jaar;8.2.1  Acute bronchitis en bronchiolitis;2002;3.1;;
7635;Mannen;25-49 jaar;8.2.1  Acute bronchitis en bronchiolitis;2003;3.5;;
7636;Mannen;25-49 jaar;8.2.1  Acute bronchitis en bronchiolitis;2004;5.2;;
7637;Mannen;25-49 jaar;8.2.1  Acute bronchitis en bronchiolitis;2005;3.2;;
7638;Mannen;25-49 jaar;8.2.2  Longontsteking;2000;6.3;;
7639;Mannen;25-49 jaar;8.2.2  Longontsteking;2001;6.1;;
7640;Mannen;25-49 jaar;8.2.2  Longontsteking;2002;5.3;;
7641;Mannen;25-49 jaar;8.2.2  Longontsteking;2003;3.7;;
7642;Mannen;25-49 jaar;8.2.2  Longontsteking;2004;5.2;;
7643;Mannen;25-49 jaar;8.2.2  Longontsteking;2005;3.9;;
7644;Mannen;25-49 jaar;8.3  Influenza;2000;;;
7645;Mannen;25-49 jaar;8.3  Influenza;2001;;;
7646;Mannen;25-49 jaar;8.3  Influenza;2002;;;
7647;Mannen;25-49 jaar;8.3  Influenza;2003;0.0;;
7648;Mannen;25-49 jaar;8.3  Influenza;2004;;;
7649;Mannen;25-49 jaar;8.3  Influenza;2005;0.0;;
7650;Mannen;25-49 jaar;8.4  COPD;2000;2.5;;
7651;Mannen;25-49 jaar;8.4  COPD;2001;4.7;;
7652;Mannen;25-49 jaar;8.4  COPD;2002;7.8;;
7653;Mannen;25-49 jaar;8.4  COPD;2003;4.4;;
7654;Mannen;25-49 jaar;8.4  COPD;2004;3.5;;
7655;Mannen;25-49 jaar;8.4  COPD;2005;5.0;;
7656;Mannen;25-49 jaar;8.5  Astma;2000;1.5;;
7657;Mannen;25-49 jaar;8.5  Astma;2001;0.7;;
7658;Mannen;25-49 jaar;8.5  Astma;2002;0.0;;
7659;Mannen;25-49 jaar;8.5  Astma;2003;1.7;;
7660;Mannen;25-49 jaar;8.5  Astma;2004;1.5;;
7661;Mannen;25-49 jaar;8.5  Astma;2005;0.6;;
7662;Mannen;25-49 jaar;8.6  Beroepsgerelateerde ademhalingszktn;2000;11.1;;
7663;Mannen;25-49 jaar;8.6  Beroepsgerelateerde ademhalingszktn;2001;23.4;;
7664;Mannen;25-49 jaar;8.6  Beroepsgerelateerde ademhalingszktn;2002;35.1;;
7665;Mannen;25-49 jaar;8.6  Beroepsgerelateerde ademhalingszktn;2003;31.7;;
7666;Mannen;25-49 jaar;8.6  Beroepsgerelateerde ademhalingszktn;2004;20.5;;
7667;Mannen;25-49 jaar;8.6  Beroepsgerelateerde ademhalingszktn;2005;13.9;;
7668;Mannen;25-49 jaar;9  Ziekten van de spijsverteringsorganen;2000;1.5;;
7669;Mannen;25-49 jaar;9  Ziekten van de spijsverteringsorganen;2001;1.2;;
7670;Mannen;25-49 jaar;9  Ziekten van de spijsverteringsorganen;2002;1.1;;
7671;Mannen;25-49 jaar;9  Ziekten van de spijsverteringsorganen;2003;1.2;;
7672;Mannen;25-49 jaar;9  Ziekten van de spijsverteringsorganen;2004;1.1;;
7673;Mannen;25-49 jaar;9  Ziekten van de spijsverteringsorganen;2005;0.8;;
7674;Mannen;25-49 jaar;9.2  Zweren maag en twaalfvingerige darm;2000;3.9;;
7675;Mannen;25-49 jaar;9.2  Zweren maag en twaalfvingerige darm;2001;5.7;;
7676;Mannen;25-49 jaar;9.2  Zweren maag en twaalfvingerige darm;2002;4.3;;
7677;Mannen;25-49 jaar;9.2  Zweren maag en twaalfvingerige darm;2003;2.3;;
7678;Mannen;25-49 jaar;9.2  Zweren maag en twaalfvingerige darm;2004;4.7;;
7679;Mannen;25-49 jaar;9.2  Zweren maag en twaalfvingerige darm;2005;2.0;;
7680;Mannen;25-49 jaar;9.3  Darmobstructie;2000;8.1;;
7681;Mannen;25-49 jaar;9.3  Darmobstructie;2001;5.7;;
7682;Mannen;25-49 jaar;9.3  Darmobstructie;2002;5.3;;
7683;Mannen;25-49 jaar;9.3  Darmobstructie;2003;4.6;;
7684;Mannen;25-49 jaar;9.3  Darmobstructie;2004;7.1;;
7685;Mannen;25-49 jaar;9.3  Darmobstructie;2005;5.6;;
7686;Mannen;25-49 jaar;9.4  Inflammatoire darmziekten;2000;0.6;;
7687;Mannen;25-49 jaar;9.4  Inflammatoire darmziekten;2001;1.4;;
7688;Mannen;25-49 jaar;9.4  Inflammatoire darmziekten;2002;0.5;;
7689;Mannen;25-49 jaar;9.4  Inflammatoire darmziekten;2003;0.7;;
7690;Mannen;25-49 jaar;9.4  Inflammatoire darmziekten;2004;0.2;;
7691;Mannen;25-49 jaar;9.4  Inflammatoire darmziekten;2005;0.4;;
7692;Mannen;25-49 jaar;9.5  Vaataandoening darm;2000;21.6;;
7693;Mannen;25-49 jaar;9.5  Vaataandoening darm;2001;13.9;;
7694;Mannen;25-49 jaar;9.5  Vaataandoening darm;2002;4.8;;
7695;Mannen;25-49 jaar;9.5  Vaataandoening darm;2003;12.2;;
7696;Mannen;25-49 jaar;9.5  Vaataandoening darm;2004;8.7;;
7697;Mannen;25-49 jaar;9.5  Vaataandoening darm;2005;0.0;;
7698;Mannen;25-49 jaar;9.6  Divertikelziekte;2000;0.4;;
7699;Mannen;25-49 jaar;9.6  Divertikelziekte;2001;1.0;;
7700;Mannen;25-49 jaar;9.6  Divertikelziekte;2002;0.8;;
7701;Mannen;25-49 jaar;9.6  Divertikelziekte;2003;0.8;;
7702;Mannen;25-49 jaar;9.6  Divertikelziekte;2004;0.4;;
7703;Mannen;25-49 jaar;9.6  Divertikelziekte;2005;0.3;;
7704;Mannen;25-49 jaar;9.7  Chronische leverziekten;2000;15.9;;
7705;Mannen;25-49 jaar;9.7  Chronische leverziekten;2001;14.1;;
7706;Mannen;25-49 jaar;9.7  Chronische leverziekten;2002;12.8;;
7707;Mannen;25-49 jaar;9.7  Chronische leverziekten;2003;13.7;;
7708;Mannen;25-49 jaar;9.7  Chronische leverziekten;2004;12.8;;
7709;Mannen;25-49 jaar;9.7  Chronische leverziekten;2005;8.9;;
7710;Mannen;25-49 jaar;9.7.1 Alcohol geïnduc. chron.leverziekte;2000;25.8;;
7711;Mannen;25-49 jaar;9.7.1 Alcohol geïnduc. chron.leverziekte;2001;32.3;;
7712;Mannen;25-49 jaar;9.7.1 Alcohol geïnduc. chron.leverziekte;2002;32.7;;
7713;Mannen;25-49 jaar;9.7.1 Alcohol geïnduc. chron.leverziekte;2003;32.9;;
7714;Mannen;25-49 jaar;9.7.1 Alcohol geïnduc. chron.leverziekte;2004;24.5;;
7715;Mannen;25-49 jaar;9.7.1 Alcohol geïnduc. chron.leverziekte;2005;20.8;;
7716;Mannen;25-49 jaar;9.7.2  Overige chronische leverziekten;2000;12.0;;
7717;Mannen;25-49 jaar;9.7.2  Overige chronische leverziekten;2001;9.5;;
7718;Mannen;25-49 jaar;9.7.2  Overige chronische leverziekten;2002;7.3;;
7719;Mannen;25-49 jaar;9.7.2  Overige chronische leverziekten;2003;7.3;;
7720;Mannen;25-49 jaar;9.7.2  Overige chronische leverziekten;2004;10.9;;
7721;Mannen;25-49 jaar;9.7.2  Overige chronische leverziekten;2005;7.2;;
7722;Mannen;25-49 jaar;9.8  Ziekten van galblaas en galwegen;2000;2.1;;
7723;Mannen;25-49 jaar;9.8  Ziekten van galblaas en galwegen;2001;1.0;;
7724;Mannen;25-49 jaar;9.8  Ziekten van galblaas en galwegen;2002;1.2;;
7725;Mannen;25-49 jaar;9.8  Ziekten van galblaas en galwegen;2003;1.0;;
7726;Mannen;25-49 jaar;9.8  Ziekten van galblaas en galwegen;2004;1.0;;
7727;Mannen;25-49 jaar;9.8  Ziekten van galblaas en galwegen;2005;1.0;;
7728;Mannen;25-49 jaar;9.9  Appendicitis;2000;0.1;;
7729;Mannen;25-49 jaar;9.9  Appendicitis;2001;0.2;;
7730;Mannen;25-49 jaar;9.9  Appendicitis;2002;0.2;;
7731;Mannen;25-49 jaar;9.9  Appendicitis;2003;0.3;;
7732;Mannen;25-49 jaar;9.9  Appendicitis;2004;0.1;;
7733;Mannen;25-49 jaar;9.9  Appendicitis;2005;0.1;;
7734;Mannen;25-49 jaar;10  Ziekten huid, onderhuids bindweefsel;2000;0.5;;
7735;Mannen;25-49 jaar;10  Ziekten huid, onderhuids bindweefsel;2001;0.5;;
7736;Mannen;25-49 jaar;10  Ziekten huid, onderhuids bindweefsel;2002;0.7;;
7737;Mannen;25-49 jaar;10  Ziekten huid, onderhuids bindweefsel;2003;0.6;;
7738;Mannen;25-49 jaar;10  Ziekten huid, onderhuids bindweefsel;2004;0.4;;
7739;Mannen;25-49 jaar;10  Ziekten huid, onderhuids bindweefsel;2005;0.5;;
7740;Mannen;25-49 jaar;10.4  Decubitus;2000;3.7;;
7741;Mannen;25-49 jaar;10.4  Decubitus;2001;0.0;;
7742;Mannen;25-49 jaar;10.4  Decubitus;2002;9.5;;
7743;Mannen;25-49 jaar;10.4  Decubitus;2003;4.0;;
7744;Mannen;25-49 jaar;10.4  Decubitus;2004;2.7;;
7745;Mannen;25-49 jaar;10.4  Decubitus;2005;12.0;;
7746;Mannen;25-49 jaar;11  Ziekten spieren, beend., bindweefsel;2000;0.2;;
7747;Mannen;25-49 jaar;11  Ziekten spieren, beend., bindweefsel;2001;0.2;;
7748;Mannen;25-49 jaar;11  Ziekten spieren, beend., bindweefsel;2002;0.2;;
7749;Mannen;25-49 jaar;11  Ziekten spieren, beend., bindweefsel;2003;0.3;;
7750;Mannen;25-49 jaar;11  Ziekten spieren, beend., bindweefsel;2004;0.2;;
7751;Mannen;25-49 jaar;11  Ziekten spieren, beend., bindweefsel;2005;0.2;;
7752;Mannen;25-49 jaar;11.1  Reumatoïde artritis (RA), reuma;2000;0.0;;
7753;Mannen;25-49 jaar;11.1  Reumatoïde artritis (RA), reuma;2001;0.0;;
7754;Mannen;25-49 jaar;11.1  Reumatoïde artritis (RA), reuma;2002;0.9;;
7755;Mannen;25-49 jaar;11.1  Reumatoïde artritis (RA), reuma;2003;0.0;;
7756;Mannen;25-49 jaar;11.1  Reumatoïde artritis (RA), reuma;2004;0.8;;
7757;Mannen;25-49 jaar;11.1  Reumatoïde artritis (RA), reuma;2005;1.3;;
7758;Mannen;25-49 jaar;11.4  Osteoporose;2000;;;
7759;Mannen;25-49 jaar;11.4  Osteoporose;2001;22.5;;
7760;Mannen;25-49 jaar;11.4  Osteoporose;2002;17.4;;
7761;Mannen;25-49 jaar;11.4  Osteoporose;2003;24.0;;
7762;Mannen;25-49 jaar;11.4  Osteoporose;2004;13.3;;
7763;Mannen;25-49 jaar;11.4  Osteoporose;2005;8.3;;
7764;Mannen;25-49 jaar;12  Ziekten urinewegen en gesl.organen;2000;0.9;;
7765;Mannen;25-49 jaar;12  Ziekten urinewegen en gesl.organen;2001;0.6;;
7766;Mannen;25-49 jaar;12  Ziekten urinewegen en gesl.organen;2002;0.9;;
7767;Mannen;25-49 jaar;12  Ziekten urinewegen en gesl.organen;2003;0.6;;
7768;Mannen;25-49 jaar;12  Ziekten urinewegen en gesl.organen;2004;0.8;;
7769;Mannen;25-49 jaar;12  Ziekten urinewegen en gesl.organen;2005;0.7;;
7770;Mannen;25-49 jaar;12.1  Chronische nierziekten;2000;6.2;;
7771;Mannen;25-49 jaar;12.1  Chronische nierziekten;2001;4.4;;
7772;Mannen;25-49 jaar;12.1  Chronische nierziekten;2002;7.7;;
7773;Mannen;25-49 jaar;12.1  Chronische nierziekten;2003;6.0;;
7774;Mannen;25-49 jaar;12.1  Chronische nierziekten;2004;6.4;;
7775;Mannen;25-49 jaar;12.1  Chronische nierziekten;2005;4.2;;
7776;Mannen;25-49 jaar;12.2  Acute urineweginfecties;2000;;;
7777;Mannen;25-49 jaar;12.2  Acute urineweginfecties;2001;;;
7778;Mannen;25-49 jaar;12.2  Acute urineweginfecties;2002;;;
7779;Mannen;25-49 jaar;12.2  Acute urineweginfecties;2003;0.0;;
7780;Mannen;25-49 jaar;12.2  Acute urineweginfecties;2004;;;
7781;Mannen;25-49 jaar;12.2  Acute urineweginfecties;2005;;;
7782;Mannen;25-49 jaar;14  Aandoeningen v.d. perinatale periode;2000;;;
7783;Mannen;25-49 jaar;14  Aandoeningen v.d. perinatale periode;2001;;;
7784;Mannen;25-49 jaar;14  Aandoeningen v.d. perinatale periode;2002;;;
7785;Mannen;25-49 jaar;14  Aandoeningen v.d. perinatale periode;2003;;;
7786;Mannen;25-49 jaar;14  Aandoeningen v.d. perinatale periode;2004;;;
7787;Mannen;25-49 jaar;14  Aandoeningen v.d. perinatale periode;2005;;;
7788;Mannen;25-49 jaar;14.1  Vroeggeboorten;2000;;;
7789;Mannen;25-49 jaar;14.1  Vroeggeboorten;2001;;;
7790;Mannen;25-49 jaar;14.1  Vroeggeboorten;2002;;;
7791;Mannen;25-49 jaar;14.1  Vroeggeboorten;2003;;;
7792;Mannen;25-49 jaar;14.1  Vroeggeboorten;2004;;;
7793;Mannen;25-49 jaar;14.1  Vroeggeboorten;2005;;;
7794;Mannen;25-49 jaar;14.2  Gezondheidsprobl.op tijd geborenen;2000;;;
7795;Mannen;25-49 jaar;14.2  Gezondheidsprobl.op tijd geborenen;2001;;;
7796;Mannen;25-49 jaar;14.2  Gezondheidsprobl.op tijd geborenen;2002;;;
7797;Mannen;25-49 jaar;14.2  Gezondheidsprobl.op tijd geborenen;2003;;;
7798;Mannen;25-49 jaar;14.2  Gezondheidsprobl.op tijd geborenen;2004;;;
7799;Mannen;25-49 jaar;14.2  Gezondheidsprobl.op tijd geborenen;2005;;;
7800;Mannen;25-49 jaar;15  Aangeboren afwijkingen;2000;0.7;;
7801;Mannen;25-49 jaar;15  Aangeboren afwijkingen;2001;1.0;;
7802;Mannen;25-49 jaar;15  Aangeboren afwijkingen;2002;1.5;;
7803;Mannen;25-49 jaar;15  Aangeboren afwijkingen;2003;1.1;;
7804;Mannen;25-49 jaar;15  Aangeboren afwijkingen;2004;1.0;;
7805;Mannen;25-49 jaar;15  Aangeboren afwijkingen;2005;1.0;;
7806;Mannen;25-49 jaar;15.1  Aangeb. afwijkingen van het czs;2000;;;
7807;Mannen;25-49 jaar;15.1  Aangeb. afwijkingen van het czs;2001;;;
7808;Mannen;25-49 jaar;15.1  Aangeb. afwijkingen van het czs;2002;;;
7809;Mannen;25-49 jaar;15.1  Aangeb. afwijkingen van het czs;2003;;;
7810;Mannen;25-49 jaar;15.1  Aangeb. afwijkingen van het czs;2004;;;
7811;Mannen;25-49 jaar;15.1  Aangeb. afwijkingen van het czs;2005;;;
7812;Mannen;25-49 jaar;15.2  Aangeb. afw. van hartvaatstelsel;2000;2.9;;
7813;Mannen;25-49 jaar;15.2  Aangeb. afw. van hartvaatstelsel;2001;2.2;;
7814;Mannen;25-49 jaar;15.2  Aangeb. afw. van hartvaatstelsel;2002;2.6;;
7815;Mannen;25-49 jaar;15.2  Aangeb. afw. van hartvaatstelsel;2003;2.1;;
7816;Mannen;25-49 jaar;15.2  Aangeb. afw. van hartvaatstelsel;2004;5.3;;
7817;Mannen;25-49 jaar;15.2  Aangeb. afw. van hartvaatstelsel;2005;5.8;;
7818;Mannen;25-49 jaar;15.3  Syndroom van Down;2000;;;
7819;Mannen;25-49 jaar;15.3  Syndroom van Down;2001;;;
7820;Mannen;25-49 jaar;15.3  Syndroom van Down;2002;;;
7821;Mannen;25-49 jaar;15.3  Syndroom van Down;2003;;;
7822;Mannen;25-49 jaar;15.3  Syndroom van Down;2004;;;
7823;Mannen;25-49 jaar;15.3  Syndroom van Down;2005;;;
7824;Mannen;25-49 jaar;17 Ongevalsletsels en vergiftigingen;2000;1.4;;
7825;Mannen;25-49 jaar;17 Ongevalsletsels en vergiftigingen;2001;1.6;;
7826;Mannen;25-49 jaar;17 Ongevalsletsels en vergiftigingen;2002;1.3;;
7827;Mannen;25-49 jaar;17 Ongevalsletsels en vergiftigingen;2003;1.3;;
7828;Mannen;25-49 jaar;17 Ongevalsletsels en vergiftigingen;2004;1.3;;
7829;Mannen;25-49 jaar;17 Ongevalsletsels en vergiftigingen;2005;1.4;;
7830;Mannen;25-49 jaar;17.1  Heupfractuur;2000;0.8;;
7831;Mannen;25-49 jaar;17.1  Heupfractuur;2001;1.4;;
7832;Mannen;25-49 jaar;17.1  Heupfractuur;2002;1.3;;
7833;Mannen;25-49 jaar;17.1  Heupfractuur;2003;2.1;;
7834;Mannen;25-49 jaar;17.1  Heupfractuur;2004;1.4;;
7835;Mannen;25-49 jaar;17.1  Heupfractuur;2005;1.9;;
7836;Mannen;25-49 jaar;19  Ext. oorz. van letsels, vergiftiging;2000;2.3;;
7837;Mannen;25-49 jaar;19  Ext. oorz. van letsels, vergiftiging;2001;2.2;;
7838;Mannen;25-49 jaar;19  Ext. oorz. van letsels, vergiftiging;2002;1.9;;
7839;Mannen;25-49 jaar;19  Ext. oorz. van letsels, vergiftiging;2003;1.8;;
7840;Mannen;25-49 jaar;19  Ext. oorz. van letsels, vergiftiging;2004;1.8;;
7841;Mannen;25-49 jaar;19  Ext. oorz. van letsels, vergiftiging;2005;1.9;;
7842;Mannen;25-49 jaar;19.1  Ongeval met vervoersmiddel;2000;1.7;;
7843;Mannen;25-49 jaar;19.1  Ongeval met vervoersmiddel;2001;1.6;;
7844;Mannen;25-49 jaar;19.1  Ongeval met vervoersmiddel;2002;1.4;;
7845;Mannen;25-49 jaar;19.1  Ongeval met vervoersmiddel;2003;1.3;;
7846;Mannen;25-49 jaar;19.1  Ongeval met vervoersmiddel;2004;1.4;;
7847;Mannen;25-49 jaar;19.1  Ongeval met vervoersmiddel;2005;1.4;;
7848;Mannen;25-49 jaar;19.1.1  Ongeval met trein, vaartuig;2000;1.5;;
7849;Mannen;25-49 jaar;19.1.1  Ongeval met trein, vaartuig;2001;0.0;;
7850;Mannen;25-49 jaar;19.1.1  Ongeval met trein, vaartuig;2002;3.3;;
7851;Mannen;25-49 jaar;19.1.1  Ongeval met trein, vaartuig;2003;1.7;;
7852;Mannen;25-49 jaar;19.1.1  Ongeval met trein, vaartuig;2004;3.9;;
7853;Mannen;25-49 jaar;19.1.1  Ongeval met trein, vaartuig;2005;0.0;;
7854;Mannen;25-49 jaar;19.1.2  Verkeersongevallen;2000;1.8;;
7855;Mannen;25-49 jaar;19.1.2  Verkeersongevallen;2001;1.7;;
7856;Mannen;25-49 jaar;19.1.2  Verkeersongevallen;2002;1.4;;
7857;Mannen;25-49 jaar;19.1.2  Verkeersongevallen;2003;1.3;;
7858;Mannen;25-49 jaar;19.1.2  Verkeersongevallen;2004;1.4;;
7859;Mannen;25-49 jaar;19.1.2  Verkeersongevallen;2005;1.4;;
7860;Mannen;25-49 jaar;19.2  Accidentele vergiftiging;2000;1.5;;
7861;Mannen;25-49 jaar;19.2  Accidentele vergiftiging;2001;0.8;;
7862;Mannen;25-49 jaar;19.2  Accidentele vergiftiging;2002;3.3;;
7863;Mannen;25-49 jaar;19.2  Accidentele vergiftiging;2003;2.2;;
7864;Mannen;25-49 jaar;19.2  Accidentele vergiftiging;2004;0.0;;
7865;Mannen;25-49 jaar;19.2  Accidentele vergiftiging;2005;1.9;;
7866;Mannen;25-49 jaar;19.3  Medische ongevallen;2000;7.0;;
7867;Mannen;25-49 jaar;19.3  Medische ongevallen;2001;9.7;;
7868;Mannen;25-49 jaar;19.3  Medische ongevallen;2002;5.8;;
7869;Mannen;25-49 jaar;19.3  Medische ongevallen;2003;6.6;;
7870;Mannen;25-49 jaar;19.3  Medische ongevallen;2004;1.5;;
7871;Mannen;25-49 jaar;19.3  Medische ongevallen;2005;7.4;;
7872;Mannen;25-49 jaar;19.4  Complicatie van behandeling;2000;6.3;;
7873;Mannen;25-49 jaar;19.4  Complicatie van behandeling;2001;4.4;;
7874;Mannen;25-49 jaar;19.4  Complicatie van behandeling;2002;4.4;;
7875;Mannen;25-49 jaar;19.4  Complicatie van behandeling;2003;3.8;;
7876;Mannen;25-49 jaar;19.4  Complicatie van behandeling;2004;4.0;;
7877;Mannen;25-49 jaar;19.4  Complicatie van behandeling;2005;4.2;;
7878;Mannen;25-49 jaar;19.5  Accidentele val;2000;1.2;;
7879;Mannen;25-49 jaar;19.5  Accidentele val;2001;1.5;;
7880;Mannen;25-49 jaar;19.5  Accidentele val;2002;0.9;;
7881;Mannen;25-49 jaar;19.5  Accidentele val;2003;1.0;;
7882;Mannen;25-49 jaar;19.5  Accidentele val;2004;0.0;;
7883;Mannen;25-49 jaar;19.5  Accidentele val;2005;0.9;;
7884;Mannen;25-49 jaar;19.6  Ongeval door brand;2000;1.4;;
7885;Mannen;25-49 jaar;19.6  Ongeval door brand;2001;1.6;;
7886;Mannen;25-49 jaar;19.6  Ongeval door brand;2002;1.9;;
7887;Mannen;25-49 jaar;19.6  Ongeval door brand;2003;0.0;;
7888;Mannen;25-49 jaar;19.6  Ongeval door brand;2004;0.0;;
7889;Mannen;25-49 jaar;19.6  Ongeval door brand;2005;2.5;;
7890;Mannen;25-49 jaar;19.7  Andere privé-sport-bedrijfsongev.;2000;0.5;;
7891;Mannen;25-49 jaar;19.7  Andere privé-sport-bedrijfsongev.;2001;1.0;;
7892;Mannen;25-49 jaar;19.7  Andere privé-sport-bedrijfsongev.;2002;0.6;;
7893;Mannen;25-49 jaar;19.7  Andere privé-sport-bedrijfsongev.;2003;0.6;;
7894;Mannen;25-49 jaar;19.7  Andere privé-sport-bedrijfsongev.;2004;0.6;;
7895;Mannen;25-49 jaar;19.7  Andere privé-sport-bedrijfsongev.;2005;0.7;;
7896;Mannen;25-49 jaar;19.8  Accidentele verdrinking;2000;;;
7897;Mannen;25-49 jaar;19.8  Accidentele verdrinking;2001;14.8;;
7898;Mannen;25-49 jaar;19.8  Accidentele verdrinking;2002;6.1;;
7899;Mannen;25-49 jaar;19.8  Accidentele verdrinking;2003;8.7;;
7900;Mannen;25-49 jaar;19.8  Accidentele verdrinking;2004;;;
7901;Mannen;25-49 jaar;19.8  Accidentele verdrinking;2005;;;
7902;Mannen;25-49 jaar;19.10  Bijwerkingen van geneesmiddelen;2000;11.5;;
7903;Mannen;25-49 jaar;19.10  Bijwerkingen van geneesmiddelen;2001;13.6;;
7904;Mannen;25-49 jaar;19.10  Bijwerkingen van geneesmiddelen;2002;10.4;;
7905;Mannen;25-49 jaar;19.10  Bijwerkingen van geneesmiddelen;2003;11.8;;
7906;Mannen;25-49 jaar;19.10  Bijwerkingen van geneesmiddelen;2004;10.3;;
7907;Mannen;25-49 jaar;19.10  Bijwerkingen van geneesmiddelen;2005;11.5;;
7908;Mannen;25-49 jaar;19.11  Suïcide en auto-mutilatie;2000;4.5;;
7909;Mannen;25-49 jaar;19.11  Suïcide en auto-mutilatie;2001;5.5;;
7910;Mannen;25-49 jaar;19.11  Suïcide en auto-mutilatie;2002;4.3;;
7911;Mannen;25-49 jaar;19.11  Suïcide en auto-mutilatie;2003;3.1;;
7912;Mannen;25-49 jaar;19.11  Suïcide en auto-mutilatie;2004;4.5;;
7913;Mannen;25-49 jaar;19.11  Suïcide en auto-mutilatie;2005;5.3;;
7914;Mannen;25-49 jaar;19.12  Geweld;2000;1.8;;
7915;Mannen;25-49 jaar;19.12  Geweld;2001;1.3;;
7916;Mannen;25-49 jaar;19.12  Geweld;2002;1.5;;
7917;Mannen;25-49 jaar;19.12  Geweld;2003;0.5;;
7918;Mannen;25-49 jaar;19.12  Geweld;2004;1.1;;
7919;Mannen;25-49 jaar;19.12  Geweld;2005;0.2;;
7920;Mannen;50-64 jaar;Alle diagnosen;2000;4.7;;
7921;Mannen;50-64 jaar;Alle diagnosen;2001;4.7;;
7922;Mannen;50-64 jaar;Alle diagnosen;2002;4.4;;
7923;Mannen;50-64 jaar;Alle diagnosen;2003;4.2;;
7924;Mannen;50-64 jaar;Alle diagnosen;2004;3.7;;
7925;Mannen;50-64 jaar;Alle diagnosen;2005;3.4;;
7926;Mannen;50-64 jaar;1 Infectieuze en parasitaire ziekten;2000;14.8;;
7927;Mannen;50-64 jaar;1 Infectieuze en parasitaire ziekten;2001;14.1;;
7928;Mannen;50-64 jaar;1 Infectieuze en parasitaire ziekten;2002;13.7;;
7929;Mannen;50-64 jaar;1 Infectieuze en parasitaire ziekten;2003;15.5;;
7930;Mannen;50-64 jaar;1 Infectieuze en parasitaire ziekten;2004;13.1;;
7931;Mannen;50-64 jaar;1 Infectieuze en parasitaire ziekten;2005;12.1;;
7932;Mannen;50-64 jaar;1.1  Infectieziekten van maagdarmkanaal;2000;3.8;;
7933;Mannen;50-64 jaar;1.1  Infectieziekten van maagdarmkanaal;2001;7.1;;
7934;Mannen;50-64 jaar;1.1  Infectieziekten van maagdarmkanaal;2002;8.5;;
7935;Mannen;50-64 jaar;1.1  Infectieziekten van maagdarmkanaal;2003;8.4;;
7936;Mannen;50-64 jaar;1.1  Infectieziekten van maagdarmkanaal;2004;9.6;;
7937;Mannen;50-64 jaar;1.1  Infectieziekten van maagdarmkanaal;2005;7.3;;
7938;Mannen;50-64 jaar;1.2  Tuberculose;2000;18.1;;
7939;Mannen;50-64 jaar;1.2  Tuberculose;2001;6.9;;
7940;Mannen;50-64 jaar;1.2  Tuberculose;2002;14.4;;
7941;Mannen;50-64 jaar;1.2  Tuberculose;2003;22.2;;
7942;Mannen;50-64 jaar;1.2  Tuberculose;2004;10.5;;
7943;Mannen;50-64 jaar;1.2  Tuberculose;2005;17.1;;
7944;Mannen;50-64 jaar;1.5  Hersenvliesontsteking;2000;26.8;;
7945;Mannen;50-64 jaar;1.5  Hersenvliesontsteking;2001;20.4;;
7946;Mannen;50-64 jaar;1.5  Hersenvliesontsteking;2002;14.5;;
7947;Mannen;50-64 jaar;1.5  Hersenvliesontsteking;2003;22.2;;
7948;Mannen;50-64 jaar;1.5  Hersenvliesontsteking;2004;9.2;;
7949;Mannen;50-64 jaar;1.5  Hersenvliesontsteking;2005;14.2;;
7950;Mannen;50-64 jaar;1.6  Sepsis;2000;40.2;;
7951;Mannen;50-64 jaar;1.6  Sepsis;2001;37.4;;
7952;Mannen;50-64 jaar;1.6  Sepsis;2002;44.3;;
7953;Mannen;50-64 jaar;1.6  Sepsis;2003;42.9;;
7954;Mannen;50-64 jaar;1.6  Sepsis;2004;35.9;;
7955;Mannen;50-64 jaar;1.6  Sepsis;2005;34.3;;
7956;Mannen;50-64 jaar;1.7  Meningokokkenziekten;2000;;;
7957;Mannen;50-64 jaar;1.7  Meningokokkenziekten;2001;;;
7958;Mannen;50-64 jaar;1.7  Meningokokkenziekten;2002;;;
7959;Mannen;50-64 jaar;1.7  Meningokokkenziekten;2003;;;
7960;Mannen;50-64 jaar;1.7  Meningokokkenziekten;2004;;;
