ID;Geslacht;Arbeidsbelemmering;KenmerkenVanPersonen;Perioden;NietWerkzameBevolking_1
2462;Vrouwen;Totaal;Arb.pos.: Niet gezocht, niet beschikbaar;2017;1997
2463;Vrouwen;Totaal;Arb.pos.: Niet gezocht, niet beschikbaar;2018;2013
2464;Vrouwen;Totaal;Arb.pos.: Niet gezocht, niet beschikbaar;2019;1974
2465;Vrouwen;Totaal;Arb.pos.: Niet gezocht, niet beschikbaar;2020;1973
2466;Vrouwen;Totaal;Arb.pos.: Wil werken;2015;106
2467;Vrouwen;Totaal;Arb.pos.: Wil werken;2016;103
2468;Vrouwen;Totaal;Arb.pos.: Wil werken;2017;101
2469;Vrouwen;Totaal;Arb.pos.: Wil werken;2018;109
2470;Vrouwen;Totaal;Arb.pos.: Wil werken;2019;108
2471;Vrouwen;Totaal;Arb.pos.: Wil werken;2020;91
2472;Vrouwen;Totaal;Arb.pos.: Wil of kan niet werken;2015;1834
2473;Vrouwen;Totaal;Arb.pos.: Wil of kan niet werken;2016;1869
2474;Vrouwen;Totaal;Arb.pos.: Wil of kan niet werken;2017;1897
2475;Vrouwen;Totaal;Arb.pos.: Wil of kan niet werken;2018;1904
2476;Vrouwen;Totaal;Arb.pos.: Wil of kan niet werken;2019;1866
2477;Vrouwen;Totaal;Arb.pos.: Wil of kan niet werken;2020;1882
2478;Vrouwen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2015;189
2479;Vrouwen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2016;165
2480;Vrouwen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2017;167
2481;Vrouwen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2018;172
2482;Vrouwen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2019;170
2483;Vrouwen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2020;151
2484;Vrouwen;Totaal;Arb.pos.: Vanwege opleiding/studie;2015;197
2485;Vrouwen;Totaal;Arb.pos.: Vanwege opleiding/studie;2016;222
2486;Vrouwen;Totaal;Arb.pos.: Vanwege opleiding/studie;2017;219
2487;Vrouwen;Totaal;Arb.pos.: Vanwege opleiding/studie;2018;227
2488;Vrouwen;Totaal;Arb.pos.: Vanwege opleiding/studie;2019;213
2489;Vrouwen;Totaal;Arb.pos.: Vanwege opleiding/studie;2020;237
2490;Vrouwen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2015;850
2491;Vrouwen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2016;895
2492;Vrouwen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2017;897
2493;Vrouwen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2018;876
2494;Vrouwen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2019;894
2495;Vrouwen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2020;893
2496;Vrouwen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2015;449
2497;Vrouwen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2016;432
2498;Vrouwen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2017;467
2499;Vrouwen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2018;479
2500;Vrouwen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2019;465
2501;Vrouwen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2020;475
2502;Vrouwen;Totaal;Arb.pos.: Vanwege andere redenen;2015;148
2503;Vrouwen;Totaal;Arb.pos.: Vanwege andere redenen;2016;156
2504;Vrouwen;Totaal;Arb.pos.: Vanwege andere redenen;2017;148
2505;Vrouwen;Totaal;Arb.pos.: Vanwege andere redenen;2018;152
2506;Vrouwen;Totaal;Arb.pos.: Vanwege andere redenen;2019;124
2507;Vrouwen;Totaal;Arb.pos.: Vanwege andere redenen;2020;126
2508;Vrouwen;Niet belemmerd;Totaal personen;2015;1806
2509;Vrouwen;Niet belemmerd;Totaal personen;2016;1761
2510;Vrouwen;Niet belemmerd;Totaal personen;2017;1681
2511;Vrouwen;Niet belemmerd;Totaal personen;2018;1633
2512;Vrouwen;Niet belemmerd;Totaal personen;2019;1613
2513;Vrouwen;Niet belemmerd;Totaal personen;2020;1626
2514;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2015;343
2515;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2016;347
2516;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2017;335
2517;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2018;321
2518;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2019;310
2519;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2020;337
2520;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2015;158
2521;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2016;147
2522;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2017;157
2523;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2018;128
2524;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2019;119
2525;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2020;127
2526;Vrouwen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2015;158
2527;Vrouwen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2016;154
2528;Vrouwen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2017;132
2529;Vrouwen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2018;117
2530;Vrouwen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2019;119
2531;Vrouwen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2020;122
2532;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2015;167
2533;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2016;159
2534;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2017;137
2535;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2018;136
2536;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2019;116
2537;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2020;113
2538;Vrouwen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2015;302
2539;Vrouwen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2016;293
2540;Vrouwen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2017;259
2541;Vrouwen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2018;245
2542;Vrouwen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2019;238
2543;Vrouwen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2020;234
2544;Vrouwen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2015;678
2545;Vrouwen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2016;661
2546;Vrouwen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2017;661
2547;Vrouwen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2018;687
2548;Vrouwen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2019;709
2549;Vrouwen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2020;693
2550;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2015;1128
2551;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2016;1100
2552;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2017;1020
2553;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2018;948
2554;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2019;903
2555;Vrouwen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2020;933
2556;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2015;316
2557;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2016;301
2558;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2017;289
2559;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2018;245
2560;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2019;238
2561;Vrouwen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2020;249
2562;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 75 jaar;2015;1148
2563;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 75 jaar;2016;1112
2564;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 75 jaar;2017;1057
2565;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 75 jaar;2018;1068
2566;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 75 jaar;2019;1064
2567;Vrouwen;Niet belemmerd;Leeftijd: 45 tot 75 jaar;2020;1040
2568;Vrouwen;Niet belemmerd;1 Laag onderwijsniveau;2015;853
2569;Vrouwen;Niet belemmerd;1 Laag onderwijsniveau;2016;803
2570;Vrouwen;Niet belemmerd;1 Laag onderwijsniveau;2017;755
2571;Vrouwen;Niet belemmerd;1 Laag onderwijsniveau;2018;759
2572;Vrouwen;Niet belemmerd;1 Laag onderwijsniveau;2019;731
2573;Vrouwen;Niet belemmerd;1 Laag onderwijsniveau;2020;685
2574;Vrouwen;Niet belemmerd;2 Middelbaar onderwijsniveau;2015;597
2575;Vrouwen;Niet belemmerd;2 Middelbaar onderwijsniveau;2016;605
2576;Vrouwen;Niet belemmerd;2 Middelbaar onderwijsniveau;2017;578
2577;Vrouwen;Niet belemmerd;2 Middelbaar onderwijsniveau;2018;511
2578;Vrouwen;Niet belemmerd;2 Middelbaar onderwijsniveau;2019;527
2579;Vrouwen;Niet belemmerd;2 Middelbaar onderwijsniveau;2020;546
2580;Vrouwen;Niet belemmerd;3 Hoog onderwijsniveau;2015;332
2581;Vrouwen;Niet belemmerd;3 Hoog onderwijsniveau;2016;327
2582;Vrouwen;Niet belemmerd;3 Hoog onderwijsniveau;2017;328
2583;Vrouwen;Niet belemmerd;3 Hoog onderwijsniveau;2018;343
2584;Vrouwen;Niet belemmerd;3 Hoog onderwijsniveau;2019;335
2585;Vrouwen;Niet belemmerd;3 Hoog onderwijsniveau;2020;373
2586;Vrouwen;Niet belemmerd;Weet niet of onbekend;2015;25
2587;Vrouwen;Niet belemmerd;Weet niet of onbekend;2016;26
2588;Vrouwen;Niet belemmerd;Weet niet of onbekend;2017;20
2589;Vrouwen;Niet belemmerd;Weet niet of onbekend;2018;23
2590;Vrouwen;Niet belemmerd;Weet niet of onbekend;2019;20
2591;Vrouwen;Niet belemmerd;Weet niet of onbekend;2020;23
2592;Vrouwen;Niet belemmerd;Positie: alleenstaande;2015;324
2593;Vrouwen;Niet belemmerd;Positie: alleenstaande;2016;320
2594;Vrouwen;Niet belemmerd;Positie: alleenstaande;2017;286
2595;Vrouwen;Niet belemmerd;Positie: alleenstaande;2018;288
2596;Vrouwen;Niet belemmerd;Positie: alleenstaande;2019;319
2597;Vrouwen;Niet belemmerd;Positie: alleenstaande;2020;295
2598;Vrouwen;Niet belemmerd;Positie: ouder;2015;421
2599;Vrouwen;Niet belemmerd;Positie: ouder;2016;414
2600;Vrouwen;Niet belemmerd;Positie: ouder;2017;376
2601;Vrouwen;Niet belemmerd;Positie: ouder;2018;352
2602;Vrouwen;Niet belemmerd;Positie: ouder;2019;321
2603;Vrouwen;Niet belemmerd;Positie: ouder;2020;329
2604;Vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2015;75
2605;Vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2016;79
2606;Vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2017;74
2607;Vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2018;59
2608;Vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2019;51
2609;Vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2020;57
2610;Vrouwen;Niet belemmerd;Positie: partner in paar;2015;1093
2611;Vrouwen;Niet belemmerd;Positie: partner in paar;2016;1061
2612;Vrouwen;Niet belemmerd;Positie: partner in paar;2017;1028
2613;Vrouwen;Niet belemmerd;Positie: partner in paar;2018;1001
2614;Vrouwen;Niet belemmerd;Positie: partner in paar;2019;967
2615;Vrouwen;Niet belemmerd;Positie: partner in paar;2020;960
2616;Vrouwen;Niet belemmerd;Positie: partner in paar met kind;2015;347
2617;Vrouwen;Niet belemmerd;Positie: partner in paar met kind;2016;335
2618;Vrouwen;Niet belemmerd;Positie: partner in paar met kind;2017;302
2619;Vrouwen;Niet belemmerd;Positie: partner in paar met kind;2018;295
2620;Vrouwen;Niet belemmerd;Positie: partner in paar met kind;2019;270
2621;Vrouwen;Niet belemmerd;Positie: partner in paar met kind;2020;272
2622;Vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2015;746
2623;Vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2016;726
2624;Vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2017;725
2625;Vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2018;707
2626;Vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2019;698
2627;Vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2020;688
2628;Vrouwen;Niet belemmerd;Positie: thuiswonend kind;2015;277
2629;Vrouwen;Niet belemmerd;Positie: thuiswonend kind;2016;261
2630;Vrouwen;Niet belemmerd;Positie: thuiswonend kind;2017;257
2631;Vrouwen;Niet belemmerd;Positie: thuiswonend kind;2018;249
2632;Vrouwen;Niet belemmerd;Positie: thuiswonend kind;2019;243
2633;Vrouwen;Niet belemmerd;Positie: thuiswonend kind;2020;268
2634;Vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2015;127
2635;Vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2016;123
2636;Vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2017;122
2637;Vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2018;127
2638;Vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2019;126
2639;Vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2020;146
2640;Vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2015;149
2641;Vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2016;138
2642;Vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2017;135
2643;Vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2018;124
2644;Vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2019;117
2645;Vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2020;122
2646;Vrouwen;Niet belemmerd;Positie: overig lid;2015;38
2647;Vrouwen;Niet belemmerd;Positie: overig lid;2016;40
2648;Vrouwen;Niet belemmerd;Positie: overig lid;2017;38
2649;Vrouwen;Niet belemmerd;Positie: overig lid;2018;37
2650;Vrouwen;Niet belemmerd;Positie: overig lid;2019;32
2651;Vrouwen;Niet belemmerd;Positie: overig lid;2020;46
2652;Vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2015;261
2653;Vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2016;226
2654;Vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2017;187
2655;Vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2018;131
2656;Vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2019;119
2657;Vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2020;143
2658;Vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2015;1545
2659;Vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2016;1534
2660;Vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2017;1494
2661;Vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2018;1503
2662;Vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2019;1494
2663;Vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2020;1483
2664;Vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2015;151
2665;Vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2016;141
2666;Vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2017;119
2667;Vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2018;91
2668;Vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2019;92
2669;Vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2020;104
2670;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2015;57
2671;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2016;50
2672;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2017;36
2673;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2018;28
2674;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2019;23
2675;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2020;29
2676;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2015;94
2677;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2016;91
2678;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2017;83
2679;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2018;63
2680;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2019;69
2681;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2020;74
2682;Vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2015;60
2683;Vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2016;58
2684;Vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2017;66
2685;Vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2018;59
2686;Vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2019;62
2687;Vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2020;48
2688;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2015;1334
2689;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2016;1335
2690;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2017;1309
2691;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2018;1353
2692;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2019;1340
2693;Vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2020;1331
2694;Vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2015;68
2695;Vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2016;62
2696;Vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2017;59
2697;Vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2018;71
2698;Vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2019;61
2699;Vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2020;54
2700;Vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2015;1267
2701;Vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2016;1273
2702;Vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2017;1250
2703;Vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2018;1283
2704;Vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2019;1279
2705;Vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2020;1277
2706;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2015;172
2707;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2016;151
2708;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2017;151
2709;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2018;160
2710;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2019;156
2711;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2020;141
2712;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2015;187
2713;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2016;210
2714;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2017;208
2715;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2018;215
2716;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2019;202
2717;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2020;225
2718;Vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2015;726
2719;Vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2016;727
2720;Vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2017;718
2721;Vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2018;725
2722;Vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2019;757
2723;Vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2020;740
2724;Vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2015;51
2725;Vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2016;45
2726;Vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2017;42
2727;Vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2018;45
2728;Vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2019;52
2729;Vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2020;54
2730;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2015;131
2731;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2016;141
2732;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2017;132
2733;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2018;139
2734;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2019;112
2735;Vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2020;117
2736;Vrouwen;Licht belemmerd;Totaal personen;2015;148
2737;Vrouwen;Licht belemmerd;Totaal personen;2016;147
2738;Vrouwen;Licht belemmerd;Totaal personen;2017;144
2739;Vrouwen;Licht belemmerd;Totaal personen;2018;172
2740;Vrouwen;Licht belemmerd;Totaal personen;2019;136
2741;Vrouwen;Licht belemmerd;Totaal personen;2020;157
2742;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2015;18
2743;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2016;15
2744;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2017;14
2745;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2018;13
2746;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2019;17
2747;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2020;14
2748;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2015;14
2749;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2016;20
2750;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2017;16
2751;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2018;19
2752;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2019;17
2753;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2020;14
2754;Vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2015;20
2755;Vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2016;10
2756;Vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2017;11
2757;Vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2018;19
2758;Vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2019;11
2759;Vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2020;16
2760;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2015;23
2761;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2016;17
2762;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2017;26
2763;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2018;21
2764;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2019;20
2765;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2020;20
2766;Vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2015;32
2767;Vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2016;38
2768;Vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2017;36
2769;Vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2018;33
2770;Vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2019;33
2771;Vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2020;31
2772;Vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2015;40
2773;Vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2016;47
2774;Vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2017;41
2775;Vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2018;67
2776;Vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2019;38
2777;Vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2020;62
2778;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2015;107
2779;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2016;100
2780;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2017;103
2781;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2018;105
2782;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2019;98
2783;Vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2020;95
2784;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2015;34
2785;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2016;30
2786;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2017;27
2787;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2018;37
2788;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2019;28
2789;Vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2020;31
2790;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2015;95
2791;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2016;102
2792;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2017;103
2793;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2018;121
2794;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2019;91
