ID;Geslacht;Leeftijd;DiagnosenGGZ;Migratieachtergrond;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
9256;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Met migratieachtergrond;2017;2050.0;4095.0;612;1224.0
9257;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Met migratieachtergrond;2018;2145.0;4180.0;619;1205.0
9258;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Met migratieachtergrond;2019;2130.0;4045.0;588;1117.0
9259;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Met migratieachtergrond;2020;2120.0;4035.0;562;1071.0
9260;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Met migratieachtergrond;2021;2625.0;4775.0;674;1228.0
9261;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Westerse migratieachtergrond;2015;800.0;1425.0;634;1129.0
9262;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Westerse migratieachtergrond;2016;825.0;1495.0;633;1148.0
9263;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Westerse migratieachtergrond;2017;795.0;1485.0;589;1102.0
9264;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Westerse migratieachtergrond;2018;775.0;1420.0;550;1010.0
9265;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Westerse migratieachtergrond;2019;815.0;1450.0;550;982.0
9266;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Westerse migratieachtergrond;2020;855.0;1485.0;556;966.0
9267;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Westerse migratieachtergrond;2021;990.0;1735.0;623;1093.0
9268;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Niet-westerse migratieachtergrond;2015;1200.0;2565.0;633;1355.0
9269;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Niet-westerse migratieachtergrond;2016;1230.0;2535.0;632;1302.0
9270;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Niet-westerse migratieachtergrond;2017;1255.0;2610.0;628;1307.0
9271;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Niet-westerse migratieachtergrond;2018;1375.0;2760.0;666;1338.0
9272;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Niet-westerse migratieachtergrond;2019;1315.0;2595.0;614;1211.0
9273;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Niet-westerse migratieachtergrond;2020;1265.0;2550.0;566;1143.0
9274;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Niet-westerse migratieachtergrond;2021;1635.0;3040.0;710;1321.0
9275;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Marokko;2015;315.0;605.0;1000;1929.0
9276;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Marokko;2016;310.0;585.0;1009;1902.0
9277;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Marokko;2017;305.0;575.0;990;1873.0
9278;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Marokko;2018;295.0;570.0;958;1856.0
9279;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Marokko;2019;270.0;515.0;874;1658.0
9280;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Marokko;2020;275.0;495.0;862;1559.0
9281;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Marokko;2021;320.0;540.0;988;1670.0
9282;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Turkije;2015;155.0;360.0;438;1040.0
9283;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Turkije;2016;145.0;345.0;432;1018.0
9284;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Turkije;2017;135.0;330.0;396;972.0
9285;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Turkije;2018;155.0;345.0;447;994.0
9286;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Turkije;2019;175.0;355.0;486;989.0
9287;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Turkije;2020;155.0;350.0;412;923.0
9288;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Turkije;2021;190.0;410.0;481;1047.0
9289;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Suriname;2015;275.0;590.0;958;2041.0
9290;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Suriname;2016;280.0;605.0;953;2039.0
9291;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Suriname;2017;280.0;605.0;935;2041.0
9292;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Suriname;2018;285.0;610.0;953;2035.0
9293;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Suriname;2019;275.0;555.0;914;1859.0
9294;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Suriname;2020;250.0;510.0;844;1717.0
9295;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Suriname;2021;355.0;615.0;1194;2077.0
9296;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;(voormalige) Nederlandse Antillen, Aruba;2015;120.0;255.0;888;1884.0
9297;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;(voormalige) Nederlandse Antillen, Aruba;2016;100.0;225.0;731;1638.0
9298;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;(voormalige) Nederlandse Antillen, Aruba;2017;95.0;245.0;671;1752.0
9299;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;(voormalige) Nederlandse Antillen, Aruba;2018;105.0;255.0;734;1814.0
9300;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;(voormalige) Nederlandse Antillen, Aruba;2019;120.0;265.0;836;1826.0
9301;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;(voormalige) Nederlandse Antillen, Aruba;2020;100.0;240.0;663;1560.0
9302;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;(voormalige) Nederlandse Antillen, Aruba;2021;150.0;325.0;922;2007.0
9303;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Overige niet-westerse migratieachterg...;2015;335.0;750.0;415;932.0
9304;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Overige niet-westerse migratieachterg...;2016;390.0;780.0;450;895.0
9305;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Overige niet-westerse migratieachterg...;2017;445.0;860.0;487;935.0
9306;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Overige niet-westerse migratieachterg...;2018;535.0;980.0;553;1011.0
9307;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Overige niet-westerse migratieachterg...;2019;475.0;900.0;462;878.0
9308;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Overige niet-westerse migratieachterg...;2020;480.0;955.0;444;881.0
9309;Totaal mannen en vrouwen;30 tot 35 jaar;C Aan middel gebonden stoornissen;Overige niet-westerse migratieachterg...;2021;620.0;1150.0;551;1019.0
9310;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Totaal;2015;2375.0;5745.0;234;566.0
9311;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Totaal;2016;2420.0;5720.0;235;556.0
9312;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Totaal;2017;2505.0;6070.0;239;579.0
9313;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Totaal;2018;2630.0;6310.0;245;589.0
9314;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Totaal;2019;2555.0;6275.0;233;573.0
9315;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Totaal;2020;2360.0;5980.0;210;532.0
9316;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Totaal;2021;2655.0;6320.0;232;553.0
9317;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Nederlandse achtergrond;2015;1705.0;4090.0;243;585.0
9318;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Nederlandse achtergrond;2016;1720.0;4015.0;244;570.0
9319;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Nederlandse achtergrond;2017;1790.0;4340.0;250;607.0
9320;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Nederlandse achtergrond;2018;1870.0;4470.0;258;617.0
9321;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Nederlandse achtergrond;2019;1820.0;4525.0;248;616.0
9322;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Nederlandse achtergrond;2020;1700.0;4310.0;227;578.0
9323;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Nederlandse achtergrond;2021;1750.0;4360.0;232;578.0
9324;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Met migratieachtergrond;2015;670.0;1655.0;212;524.0
9325;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Met migratieachtergrond;2016;695.0;1710.0;214;526.0
9326;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Met migratieachtergrond;2017;715.0;1730.0;214;518.0
9327;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Met migratieachtergrond;2018;755.0;1840.0;218;530.0
9328;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Met migratieachtergrond;2019;735.0;1755.0;203;484.0
9329;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Met migratieachtergrond;2020;665.0;1670.0;175;443.0
9330;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Met migratieachtergrond;2021;905.0;1960.0;232;504.0
9331;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Westerse migratieachtergrond;2015;290.0;645.0;228;513.0
9332;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Westerse migratieachtergrond;2016;300.0;680.0;230;523.0
9333;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Westerse migratieachtergrond;2017;275.0;690.0;205;511.0
9334;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Westerse migratieachtergrond;2018;280.0;700.0;197;497.0
9335;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Westerse migratieachtergrond;2019;315.0;715.0;212;483.0
9336;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Westerse migratieachtergrond;2020;300.0;710.0;195;460.0
9337;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Westerse migratieachtergrond;2021;375.0;810.0;237;511.0
9338;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Niet-westerse migratieachtergrond;2015;385.0;1010.0;202;532.0
9339;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Niet-westerse migratieachtergrond;2016;395.0;1030.0;203;528.0
9340;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Niet-westerse migratieachtergrond;2017;440.0;1045.0;220;522.0
9341;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Niet-westerse migratieachtergrond;2018;480.0;1140.0;232;553.0
9342;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Niet-westerse migratieachtergrond;2019;420.0;1040.0;196;485.0
9343;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Niet-westerse migratieachtergrond;2020;360.0;960.0;162;430.0
9344;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Niet-westerse migratieachtergrond;2021;530.0;1150.0;229;499.0
9345;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Marokko;2015;70.0;220.0;228;697.0
9346;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Marokko;2016;85.0;220.0;280;705.0
9347;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Marokko;2017;95.0;220.0;306;715.0
9348;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Marokko;2018;105.0;215.0;339;705.0
9349;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Marokko;2019;85.0;200.0;273;636.0
9350;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Marokko;2020;70.0;175.0;214;549.0
9351;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Marokko;2021;70.0;175.0;211;544.0
9352;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Turkije;2015;35.0;120.0;106;346.0
9353;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Turkije;2016;30.0;110.0;95;330.0
9354;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Turkije;2017;20.0;95.0;62;277.0
9355;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Turkije;2018;20.0;95.0;58;277.0
9356;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Turkije;2019;30.0;115.0;89;325.0
9357;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Turkije;2020;30.0;110.0;84;288.0
9358;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Turkije;2021;50.0;120.0;123;308.0
9359;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Suriname;2015;125.0;265.0;425;916.0
9360;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Suriname;2016;120.0;265.0;401;904.0
9361;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Suriname;2017;130.0;260.0;432;874.0
9362;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Suriname;2018;135.0;280.0;444;936.0
9363;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Suriname;2019;115.0;225.0;387;759.0
9364;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Suriname;2020;105.0;215.0;351;723.0
9365;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Suriname;2021;130.0;270.0;443;905.0
9366;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;(voormalige) Nederlandse Antillen, Aruba;2015;30.0;95.0;240;717.0
9367;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;(voormalige) Nederlandse Antillen, Aruba;2016;25.0;85.0;193;621.0
9368;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;(voormalige) Nederlandse Antillen, Aruba;2017;40.0;100.0;270;726.0
9369;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;(voormalige) Nederlandse Antillen, Aruba;2018;35.0;115.0;257;822.0
9370;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;(voormalige) Nederlandse Antillen, Aruba;2019;50.0;130.0;333;884.0
9371;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;(voormalige) Nederlandse Antillen, Aruba;2020;30.0;95.0;194;606.0
9372;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;(voormalige) Nederlandse Antillen, Aruba;2021;50.0;105.0;298;655.0
9373;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Overige niet-westerse migratieachterg...;2015;120.0;305.0;146;379.0
9374;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Overige niet-westerse migratieachterg...;2016;135.0;350.0;153;399.0
9375;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Overige niet-westerse migratieachterg...;2017;160.0;370.0;173;404.0
9376;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Overige niet-westerse migratieachterg...;2018;185.0;430.0;191;445.0
9377;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Overige niet-westerse migratieachterg...;2019;140.0;370.0;135;359.0
9378;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Overige niet-westerse migratieachterg...;2020;130.0;370.0;117;340.0
9379;Totaal mannen en vrouwen;30 tot 35 jaar;C1 Aan alcohol gebonden stoornis;Overige niet-westerse migratieachterg...;2021;230.0;475.0;206;423.0
9380;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Totaal;2015;4520.0;10555.0;445;1040.0
9381;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Totaal;2016;4550.0;10710.0;442;1042.0
9382;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Totaal;2017;4555.0;10890.0;434;1039.0
9383;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Totaal;2018;4855.0;11260.0;453;1051.0
9384;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Totaal;2019;4775.0;11285.0;436;1030.0
9385;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Totaal;2020;5050.0;11510.0;449;1025.0
9386;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Totaal;2021;5290.0;12320.0;463;1078.0
9387;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Nederlandse achtergrond;2015;3175.0;7095.0;454;1014.0
9388;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Nederlandse achtergrond;2016;3175.0;7200.0;451;1023.0
9389;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Nederlandse achtergrond;2017;3200.0;7335.0;448;1027.0
9390;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Nederlandse achtergrond;2018;3450.0;7630.0;476;1053.0
9391;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Nederlandse achtergrond;2019;3365.0;7715.0;459;1052.0
9392;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Nederlandse achtergrond;2020;3580.0;7950.0;480;1066.0
9393;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Nederlandse achtergrond;2021;3560.0;8135.0;472;1079.0
9394;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Met migratieachtergrond;2015;1345.0;3465.0;426;1099.0
9395;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Met migratieachtergrond;2016;1375.0;3510.0;423;1081.0
9396;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Met migratieachtergrond;2017;1350.0;3555.0;404;1063.0
9397;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Met migratieachtergrond;2018;1405.0;3630.0;405;1046.0
9398;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Met migratieachtergrond;2019;1410.0;3570.0;389;985.0
9399;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Met migratieachtergrond;2020;1470.0;3555.0;389;943.0
9400;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Met migratieachtergrond;2021;1730.0;4180.0;445;1075.0
9401;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Westerse migratieachtergrond;2015;520.0;1215.0;412;964.0
9402;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Westerse migratieachtergrond;2016;530.0;1280.0;407;983.0
9403;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Westerse migratieachtergrond;2017;525.0;1260.0;391;936.0
9404;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Westerse migratieachtergrond;2018;505.0;1190.0;359;848.0
9405;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Westerse migratieachtergrond;2019;500.0;1250.0;339;846.0
9406;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Westerse migratieachtergrond;2020;565.0;1285.0;365;835.0
9407;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Westerse migratieachtergrond;2021;620.0;1505.0;389;949.0
9408;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Niet-westerse migratieachtergrond;2015;825.0;2250.0;436;1188.0
9409;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Niet-westerse migratieachtergrond;2016;845.0;2230.0;434;1146.0
9410;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Niet-westerse migratieachtergrond;2017;825.0;2295.0;413;1149.0
9411;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Niet-westerse migratieachtergrond;2018;900.0;2435.0;437;1181.0
9412;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Niet-westerse migratieachtergrond;2019;905.0;2320.0;423;1081.0
9413;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Niet-westerse migratieachtergrond;2020;905.0;2270.0;406;1018.0
9414;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Niet-westerse migratieachtergrond;2021;1115.0;2675.0;484;1163.0
9415;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Marokko;2015;245.0;570.0;784;1808.0
9416;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Marokko;2016;225.0;545.0;736;1761.0
9417;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Marokko;2017;215.0;525.0;697;1722.0
9418;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Marokko;2018;190.0;525.0;619;1707.0
9419;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Marokko;2019;190.0;470.0;605;1520.0
9420;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Marokko;2020;205.0;470.0;648;1483.0
9421;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Marokko;2021;250.0;515.0;776;1587.0
9422;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Turkije;2015;120.0;325.0;342;933.0
9423;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Turkije;2016;115.0;310.0;337;917.0
9424;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Turkije;2017;115.0;305.0;336;901.0
9425;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Turkije;2018;135.0;320.0;388;923.0
9426;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Turkije;2019;145.0;340.0;404;939.0
9427;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Turkije;2020;125.0;330.0;332;872.0
9428;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Turkije;2021;140.0;375.0;358;951.0
9429;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Suriname;2015;155.0;510.0;538;1762.0
9430;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Suriname;2016;165.0;525.0;559;1777.0
9431;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Suriname;2017;150.0;520.0;507;1744.0
9432;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Suriname;2018;150.0;535.0;509;1786.0
9433;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Suriname;2019;160.0;495.0;533;1664.0
9434;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Suriname;2020;150.0;435.0;496;1454.0
9435;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Suriname;2021;220.0;530.0;750;1786.0
9436;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;(voormalige) Nederlandse Antillen, Aruba;2015;90.0;225.0;648;1658.0
9437;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;(voormalige) Nederlandse Antillen, Aruba;2016;75.0;200.0;537;1464.0
9438;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;(voormalige) Nederlandse Antillen, Aruba;2017;55.0;220.0;400;1566.0
